,SPGI
2014-09-10,76.84095001220703
2014-09-11,77.120361328125
2014-09-12,77.44486999511719
2014-09-15,77.0753173828125
2014-09-16,77.57103729248047
2014-09-17,77.67919158935547
2014-09-18,78.02171325683594
2014-09-19,77.63414764404297
2014-09-22,76.904052734375
2014-09-23,76.30011749267578
2014-09-24,76.85896301269531
2014-09-25,75.80438232421875
2014-09-26,76.55254364013672
2014-09-29,76.44432830810547
2014-09-30,76.11983489990234
2014-10-01,74.55147552490234
2014-10-02,75.0382080078125
2014-10-03,74.7227554321289
2014-10-06,74.4162826538086
2014-10-07,73.41574096679688
2014-10-08,75.41677856445312
2014-10-09,72.90200805664062
2014-10-10,71.36968231201172
2014-10-13,70.1077880859375
2014-10-14,69.87342834472656
2014-10-15,69.04417419433594
2014-10-16,68.88191223144531
2014-10-17,71.70320129394531
2014-10-20,72.36121368408203
2014-10-21,73.71322631835938
2014-10-22,74.00167083740234
2014-10-23,74.7227554321289
2014-10-24,75.7593002319336
2014-10-27,76.27312469482422
2014-10-28,77.2465591430664
2014-10-29,78.88705444335938
2014-10-30,80.54553985595703
2014-10-31,81.5550765991211
2014-11-03,81.3387222290039
2014-11-04,80.77986907958984
2014-11-05,81.60911560058594
2014-11-06,81.11335754394531
2014-11-07,81.0683364868164
2014-11-10,81.66321563720703
2014-11-11,80.59061431884766
2014-11-12,81.58208465576172
2014-11-13,81.75334167480469
2014-11-14,82.14092254638672
2014-11-17,82.26715087890625
2014-11-18,83.24962615966797
2014-11-19,82.09587097167969
2014-11-20,81.9065933227539
2014-11-21,83.1907730102539
2014-11-24,83.59770965576172
2014-11-25,83.92328643798828
2014-11-26,84.23979949951172
2014-11-28,84.52014923095703
2014-12-01,84.03179168701172
2014-12-02,84.21268463134766
2014-12-03,84.13130187988281
2014-12-04,84.42974090576172
2014-12-05,84.74623107910156
2014-12-08,83.01895141601562
2014-12-09,83.0279769897461
2014-12-10,82.79285430908203
2014-12-11,82.05130767822266
2014-12-12,80.05268859863281
2014-12-15,79.5733642578125
2014-12-16,78.2801742553711
2014-12-17,80.07984161376953
2014-12-18,82.15076446533203
2014-12-19,81.43633270263672
2014-12-22,81.8432846069336
2014-12-23,81.7166976928711
2014-12-24,82.0241470336914
2014-12-26,81.31876373291016
2014-12-29,81.42725372314453
2014-12-30,81.53580474853516
2014-12-31,80.46868896484375
2015-01-02,80.17929077148438
2015-01-05,78.75946044921875
2015-01-06,77.62000274658203
2015-01-07,78.65094757080078
2015-01-08,79.35630798339844
2015-01-09,78.67808532714844
2015-01-12,77.55670166015625
2015-01-13,82.19596862792969
2015-01-14,80.39632415771484
2015-01-15,79.84468841552734
2015-01-16,82.08744812011719
2015-01-20,82.25928497314453
2015-01-21,82.0241470336914
2015-01-22,82.91043090820312
2015-01-23,83.03702545166016
2015-01-26,83.38973999023438
2015-01-27,82.64813232421875
2015-01-28,80.52293395996094
2015-01-29,81.65336608886719
2015-01-30,80.88467407226562
2015-02-02,81.66242218017578
2015-02-03,84.99041748046875
2015-02-04,85.76814270019531
2015-02-05,86.70864868164062
2015-02-06,88.21892547607422
2015-02-09,87.63111877441406
2015-02-10,88.45404052734375
2015-02-11,88.77059173583984
2015-02-12,92.41509246826172
2015-02-13,92.41509246826172
2015-02-17,93.32847595214844
2015-02-18,94.96534729003906
2015-02-19,94.84779357910156
2015-02-20,94.62167358398438
2015-02-23,94.46746063232422
2015-02-24,94.35858917236328
2015-02-25,94.0592269897461
2015-02-26,93.8868637084961
2015-02-27,93.53302764892578
2015-03-02,93.8868637084961
2015-03-03,94.00480651855469
2015-03-04,93.03406524658203
2015-03-05,93.26090240478516
2015-03-06,92.01800537109375
2015-03-09,93.86870574951172
2015-03-10,92.12689208984375
2015-03-11,93.04313659667969
2015-03-12,95.2295150756836
2015-03-13,94.61262512207031
2015-03-16,96.04601287841797
2015-03-17,97.06207275390625
2015-03-18,97.7334213256836
2015-03-19,97.53382873535156
2015-03-20,98.51361846923828
2015-03-23,96.6175308227539
2015-03-24,95.5470199584961
2015-03-25,94.14994812011719
2015-03-26,94.52191925048828
2015-03-27,94.18621826171875
2015-03-30,95.53793334960938
2015-03-31,93.8051986694336
