,PKG
2017-09-15,93.53689575195312
2017-09-18,93.81135559082031
2017-09-19,94.65082550048828
2017-09-20,96.28133392333984
2017-09-21,95.8938980102539
2017-09-22,93.80326843261719
2017-09-25,91.93866729736328
2017-09-26,92.27766418457031
2017-09-27,93.0606460571289
2017-09-28,93.3189468383789
2017-09-29,92.56827545166016
2017-10-02,94.31986236572266
2017-10-03,94.65887451171875
2017-10-04,94.70731353759766
2017-10-05,94.48939514160156
2017-10-06,94.03736877441406
2017-10-09,94.21495056152344
2017-10-10,94.8203353881836
2017-10-11,94.19878387451172
2017-10-12,93.23016357421875
2017-10-13,93.38355255126953
2017-10-16,94.4409408569336
2017-10-17,94.23915100097656
2017-10-18,93.97277069091797
2017-10-19,94.11808013916016
2017-10-20,95.5387191772461
2017-10-23,95.36113739013672
2017-10-24,95.75666046142578
2017-10-25,95.3772964477539
2017-10-26,95.7162857055664
2017-10-27,94.38442993164062
2017-10-30,93.28663635253906
2017-10-31,93.85169219970703
2017-11-01,94.09385681152344
2017-11-02,93.80326843261719
2017-11-03,93.42389678955078
2017-11-06,89.56552124023438
2017-11-07,89.88034057617188
2017-11-08,89.92877960205078
2017-11-09,88.1690902709961
2017-11-10,89.00857543945312
2017-11-13,90.69558715820312
2017-11-14,90.97811889648438
2017-11-15,90.28392028808594
2017-11-16,90.30008697509766
2017-11-17,90.78438568115234
2017-11-20,90.21935272216797
2017-11-21,90.43729400634766
2017-11-22,90.46151733398438
2017-11-24,89.9771957397461
2017-11-27,89.93684387207031
2017-11-28,91.17184448242188
2017-11-29,92.8991928100586
2017-11-30,95.73243713378906
2017-12-01,94.76382446289062
2017-12-04,95.982666015625
2017-12-05,95.0544204711914
2017-12-06,94.71539306640625
2017-12-07,95.2158432006836
2017-12-08,95.5225830078125
2017-12-11,95.35307312011719
2017-12-12,94.40864562988281
2017-12-13,94.42478942871094
2017-12-14,92.73780822753906
2017-12-15,93.04450988769531
2017-12-18,94.47323608398438
2017-12-19,95.9261703491211
2017-12-20,96.65264129638672
2017-12-21,97.10466766357422
2017-12-22,97.44547271728516
2017-12-26,97.4535903930664
2017-12-27,97.81063079833984
2017-12-28,98.11895751953125
2017-12-29,97.81874084472656
2018-01-02,100.3017349243164
2018-01-03,102.22486114501953
2018-01-04,103.92884826660156
2018-01-05,104.24530792236328
2018-01-08,105.14602661132812
2018-01-09,103.78277587890625
2018-01-10,103.86392974853516
2018-01-11,104.8701171875
2018-01-12,104.12360382080078
2018-01-16,102.14368438720703
2018-01-17,102.85774230957031
2018-01-18,102.33033752441406
2018-01-19,103.50689697265625
2018-01-22,103.25535583496094
2018-01-23,102.63056182861328
2018-01-24,102.4033432006836
2018-01-25,101.94082641601562
2018-01-26,102.99568939208984
2018-01-29,102.21670532226562
2018-01-30,101.19434356689453
2018-01-31,101.94082641601562
2018-02-01,100.24491882324219
2018-02-02,99.88788604736328
2018-02-05,95.04361724853516
2018-02-06,96.52854919433594
2018-02-07,95.04361724853516
2018-02-08,90.84036254882812
2018-02-09,92.30907440185547
2018-02-12,94.68657684326172
2018-02-13,94.15104675292969
2018-02-14,94.11858367919922
2018-02-15,95.6927719116211
2018-02-16,96.86125946044922
2018-02-20,96.4473876953125
2018-02-21,96.7395248413086
2018-02-22,96.37435150146484
2018-02-23,96.85311889648438
2018-02-26,98.78433990478516
2018-02-27,97.55094146728516
2018-02-28,96.72328186035156
2018-03-01,96.22831726074219
2018-03-02,95.19779205322266
2018-03-05,94.88131713867188
2018-03-06,96.6178207397461
2018-03-07,95.741455078125
2018-03-08,94.67847442626953
2018-03-09,97.25885009765625
2018-03-12,97.42115020751953
2018-03-13,97.55908203125
2018-03-14,96.67808532714844
2018-03-15,95.91947937011719
2018-03-16,96.66995239257812
2018-03-19,95.160888671875
2018-03-20,95.03852081298828
2018-03-21,95.96846008300781
2018-03-22,92.1590576171875
2018-03-23,89.07567596435547
2018-03-26,93.26842498779297
2018-03-27,91.62069702148438
2018-03-28,90.69075775146484
2018-03-29,91.9306640625
2018-04-02,89.671142578125
2018-04-03,91.27809143066406
2018-04-04,91.62069702148438
2018-04-05,92.305908203125
2018-04-06,89.84243774414062
2018-04-09,90.57659149169922
2018-04-10,92.82794189453125
2018-04-11,91.91434478759766
2018-04-12,92.4771957397461
2018-04-13,92.6158676147461
2018-04-16,92.92583465576172
2018-04-17,94.54907989501953
2018-04-18,94.76935577392578
2018-04-19,94.77750396728516
2018-04-20,94.72856140136719
2018-04-23,95.69107818603516
2018-04-24,92.99110412597656
2018-04-25,96.18052673339844
2018-04-26,95.60135650634766
2018-04-27,94.86722564697266
2018-04-30,94.36965942382812
2018-05-01,94.8917007446289
2018-05-02,91.43305206298828
2018-05-03,92.73007202148438
2018-05-04,93.11347198486328
2018-05-07,93.07266235351562
2018-05-08,92.79532623291016
2018-05-09,94.17385864257812
2018-05-10,94.79380798339844
2018-05-11,95.12825775146484
2018-05-14,95.20982360839844
2018-05-15,93.74969482421875
2018-05-16,97.10227966308594
2018-05-17,98.15454864501953
2018-05-18,98.84790802001953
2018-05-21,99.76151275634766
2018-05-22,100.16934204101562
2018-05-23,99.86754608154297
2018-05-24,99.41075134277344
2018-05-25,97.77934265136719
2018-05-29,96.44971466064453
2018-05-30,96.59652709960938
2018-05-31,95.84608459472656
2018-06-01,97.91797637939453
2018-06-04,98.21163177490234
2018-06-05,98.78263092041016
2018-06-06,100.35694122314453
2018-06-07,100.34064483642578
2018-06-08,100.038818359375
2018-06-11,100.96873474121094
2018-06-12,100.830078125
2018-06-13,98.48897552490234
2018-06-14,99.17047882080078
2018-06-15,97.73360443115234
2018-06-18,97.76641845703125
2018-06-19,95.83688354492188
2018-06-20,95.91899108886719
2018-06-21,93.7184829711914
2018-06-22,94.65453338623047
2018-06-25,94.35893249511719
2018-06-26,94.11260223388672
2018-06-27,92.60182189941406
2018-06-28,92.02703857421875
2018-06-29,91.7889404296875
2018-07-02,92.26515197753906
2018-07-03,92.63465118408203
2018-07-05,92.55255889892578
2018-07-06,93.0123519897461
2018-07-09,93.89913177490234
2018-07-10,93.8827133178711
2018-07-11,93.58712005615234
2018-07-12,94.26861572265625
2018-07-13,94.28504180908203
2018-07-16,93.8416519165039
2018-07-17,94.15365600585938
2018-07-18,94.60526275634766
2018-07-19,95.48382568359375
2018-07-20,94.9993667602539
2018-07-23,95.10612487792969
2018-07-24,95.57412719726562
2018-07-25,95.52485656738281
2018-07-26,91.15670776367188
2018-07-27,89.78551483154297
2018-07-30,91.24702453613281
2018-07-31,92.70034790039062
2018-08-01,91.87925720214844
2018-08-02,90.96788024902344
2018-08-03,91.46050262451172
2018-08-06,91.0663833618164
2018-08-07,92.12557220458984
2018-08-08,90.91859436035156
2018-08-09,91.6000747680664
2018-08-10,90.77899932861328
2018-08-13,90.36846923828125
2018-08-14,91.48513793945312
2018-08-15,89.07113647460938
2018-08-16,90.51626586914062
2018-08-17,91.64115142822266
2018-08-20,92.17484283447266
2018-08-21,92.14201354980469
2018-08-22,90.92679595947266
2018-08-23,90.40951538085938
2018-08-24,90.84469604492188
2018-08-27,92.5032730102539
2018-08-28,91.60830688476562
2018-08-29,92.59359741210938
2018-08-30,91.44407653808594
2018-08-31,90.2535171508789
2018-09-04,89.70338439941406
2018-09-05,91.75611877441406
2018-09-06,91.6000747680664
2018-09-07,91.88748168945312
2018-09-10,92.9466781616211
2018-09-11,92.48686218261719
2018-09-12,92.692138671875
2018-09-13,94.06473541259766
2018-09-14,94.6435546875
2018-09-17,95.38774108886719
2018-09-18,96.28900909423828
2018-09-19,97.38874053955078
2018-09-20,97.70296478271484
2018-09-21,96.48745727539062
2018-09-24,95.82595825195312
2018-09-25,93.46110534667969
2018-09-26,92.2538833618164
2018-09-27,91.40221405029297
2018-09-28,90.69937896728516
2018-10-01,90.93915557861328
2018-10-02,90.86475372314453
2018-10-03,87.5986099243164
2018-10-04,88.27664947509766
2018-10-05,87.34227752685547
2018-10-08,83.82807159423828
2018-10-09,77.01468658447266
2018-10-10,73.55007934570312
2018-10-11,73.0622329711914
2018-10-12,72.80591583251953
2018-10-15,73.04569244384766
2018-10-16,74.77386474609375
2018-10-17,75.1707534790039
2018-10-18,73.64103698730469
2018-10-19,72.69841003417969
2018-10-22,71.75578308105469
2018-10-23,71.94596099853516
2018-10-24,69.20901489257812
2018-10-25,73.60797119140625
2018-10-26,74.74078369140625
2018-10-29,73.87255859375
2018-10-30,76.86580657958984
2018-10-31,75.9149398803711
2018-11-01,79.26375579833984
2018-11-02,78.46996307373047
2018-11-05,79.74334716796875
2018-11-06,79.85083770751953
2018-11-07,81.58727264404297
2018-11-08,80.71078491210938
2018-11-09,79.3795166015625
2018-11-12,78.46170043945312
2018-11-13,78.9164810180664
2018-11-14,78.83379364013672
2018-11-15,79.47047424316406
2018-11-16,80.24772644042969
2018-11-19,80.0740737915039
2018-11-20,78.83379364013672
2018-11-21,79.1893310546875
2018-11-23,79.04878234863281
2018-11-26,80.01620483398438
2018-11-27,78.90821838378906
2018-11-28,79.88390350341797
2018-11-29,79.79296112060547
2018-11-30,80.8844223022461
2018-12-03,81.06632995605469
2018-12-04,79.35472869873047
2018-12-06,78.84205627441406
2018-12-07,76.85755920410156
2018-12-10,76.48548889160156
2018-12-11,77.01468658447266
2018-12-12,77.28755187988281
2018-12-13,77.10562133789062
2018-12-14,77.9228744506836
2018-12-17,72.33550262451172
2018-12-18,72.3772201538086
2018-12-19,71.4765625
2018-12-20,70.40913391113281
2018-12-21,67.3319091796875
2018-12-24,65.00524139404297
2018-12-26,68.91639709472656
2018-12-27,70.28404998779297
2018-12-28,68.6495361328125
2018-12-31,69.6001968383789
2019-01-02,70.50920867919922
2019-01-03,69.1248779296875
2019-01-04,71.86016082763672
2019-01-07,72.56900787353516
2019-01-08,74.43704223632812
2019-01-09,72.73580932617188
2019-01-10,75.77967834472656
2019-01-11,75.9881362915039
2019-01-14,74.36199188232422
2019-01-15,74.83731842041016
2019-01-16,74.42870330810547
2019-01-17,75.24596405029297
2019-01-18,76.63863372802734
2019-01-22,76.95552825927734
2019-01-23,76.5719223022461
2019-01-24,76.98887634277344
2019-01-25,78.60671997070312
2019-01-28,77.90621948242188
2019-01-29,78.32318115234375
2019-01-30,77.48922729492188
2019-01-31,78.6567611694336
2019-02-01,79.37393188476562
2019-02-04,78.33985137939453
2019-02-05,80.0577621459961
2019-02-06,80.09111022949219
2019-02-07,79.09040069580078
2019-02-08,79.34892272949219
2019-02-11,78.32318115234375
2019-02-12,81.05848693847656
2019-02-13,81.50881958007812
2019-02-14,81.1919174194336
2019-02-15,82.11758422851562
2019-02-19,82.09255981445312
2019-02-20,83.99393463134766
2019-02-21,81.93408966064453
2019-02-22,81.96749114990234
2019-02-25,82.98487854003906
2019-02-26,83.05159759521484
2019-02-27,82.60125732421875
2019-02-28,79.71585083007812
2019-03-01,80.20787811279297
2019-03-04,82.0091552734375
2019-03-05,82.62627410888672
2019-03-06,82.60125732421875
2019-03-07,81.42540740966797
2019-03-08,81.22527313232422
2019-03-11,81.55049133300781
2019-03-12,82.72636413574219
2019-03-13,84.2774658203125
2019-03-14,82.99990844726562
2019-03-15,80.83980560302734
2019-03-18,81.99969482421875
2019-03-19,82.62168884277344
2019-03-20,81.09194946289062
2019-03-21,82.58806610107422
2019-03-22,79.957275390625
2019-03-25,80.0077133178711
2019-03-26,82.33589935302734
2019-03-27,82.8486099243164
2019-03-28,83.62189483642578
2019-03-29,83.52942657470703
2019-04-01,86.31990814208984
2019-04-02,85.36170959472656
2019-04-03,86.36192321777344
2019-04-04,85.15998840332031
2019-04-05,85.89964294433594
2019-04-08,85.44577026367188
2019-04-09,84.7481460571289
2019-04-10,85.30289459228516
2019-04-11,85.3197021484375
2019-04-12,86.84941864013672
2019-04-15,85.3197021484375
2019-04-16,82.31908416748047
2019-04-17,80.15058898925781
2019-04-18,81.03313446044922
2019-04-22,82.06693267822266
2019-04-23,82.80658721923828
2019-04-24,83.05033874511719
2019-04-25,82.31908416748047
2019-04-26,83.37812805175781
2019-04-29,83.13440704345703
2019-04-30,83.3445053100586
2019-05-01,81.93245697021484
2019-05-02,83.15960693359375
2019-05-03,84.55482482910156
2019-05-06,84.00012969970703
2019-05-07,83.27726745605469
2019-05-08,82.74773406982422
2019-05-09,82.31908416748047
2019-05-10,82.28548431396484
2019-05-13,80.91543579101562
2019-05-14,81.68030548095703
2019-05-15,81.55423736572266
2019-05-16,81.78117370605469
2019-05-17,81.39452362060547
2019-05-20,77.65428924560547
2019-05-21,79.49498748779297
2019-05-22,77.4021224975586
2019-05-23,75.75475311279297
2019-05-24,76.494384765625
2019-05-28,75.37653350830078
2019-05-29,74.65369415283203
2019-05-30,75.12435150146484
2019-05-31,74.8722152709961
2019-06-03,76.30947875976562
2019-06-04,78.67130279541016
2019-06-05,79.46138763427734
2019-06-06,80.49518585205078
2019-06-07,80.43636322021484
2019-06-10,79.59586334228516
2019-06-11,80.22621154785156
2019-06-12,80.31028747558594
2019-06-13,81.59001922607422
2019-06-14,80.78489685058594
2019-06-17,79.15767669677734
2019-06-18,80.50521087646484
2019-06-19,80.0560302734375
2019-06-20,80.17469024658203
2019-06-21,80.79336547851562
2019-06-24,78.16607666015625
2019-06-25,78.35254669189453
2019-06-26,78.31015014648438
2019-06-27,79.63227081298828
2019-06-28,80.78489685058594
2019-07-01,82.7596206665039
2019-07-02,82.6917953491211
2019-07-03,84.73429870605469
2019-07-05,84.57327270507812
2019-07-08,84.31903839111328
2019-07-09,84.45463562011719
2019-07-10,84.79363250732422
2019-07-11,83.86136627197266
2019-07-12,84.20037078857422
2019-07-15,82.3104248046875
2019-07-16,83.45455169677734
2019-07-17,83.0477523803711
2019-07-18,83.34436798095703
2019-07-19,84.66650390625
2019-07-22,84.29361724853516
2019-07-23,85.81912994384766
2019-07-24,86.64966583251953
2019-07-25,86.43780517578125
2019-07-26,86.45475006103516
2019-07-29,86.46322631835938
2019-07-30,87.32767486572266
2019-07-31,85.57334899902344
2019-08-01,84.81906127929688
2019-08-02,85.81063842773438
2019-08-05,84.41226196289062
2019-08-06,84.87838745117188
2019-08-07,85.1750259399414
2019-08-08,86.54798889160156
2019-08-09,85.70895385742188
2019-08-12,84.45463562011719
2019-08-13,86.02252197265625
2019-08-14,84.37834167480469
2019-08-15,84.7427749633789
2019-08-16,85.83605194091797
2019-08-19,86.85307312011719
2019-08-20,85.47164916992188
2019-08-21,85.81063842773438
2019-08-22,85.7004623413086
2019-08-23,83.13252258300781
2019-08-26,83.81051635742188
2019-08-27,82.76809692382812
2019-08-28,83.47998046875
2019-08-29,84.81906127929688
2019-08-30,85.24283599853516
2019-09-03,83.47998046875
2019-09-04,84.86991119384766
2019-09-05,85.200439453125
2019-09-06,85.26824951171875
2019-09-09,85.19196319580078
2019-09-10,88.31080627441406
2019-09-11,91.60762786865234
2019-09-12,91.37709045410156
2019-09-13,92.52113342285156
2019-09-16,90.38676452636719
2019-09-17,89.66107177734375
2019-09-18,89.37081146240234
2019-09-19,88.21823120117188
2019-09-20,87.79988861083984
2019-09-23,88.55973815917969
2019-09-24,88.19261932373047
2019-09-25,89.9086685180664
2019-09-26,89.25128173828125
2019-09-27,90.15626525878906
2019-09-30,90.5831069946289
2019-10-01,87.7572250366211
2019-10-02,87.38155364990234
2019-10-03,87.4925308227539
2019-10-04,88.21823120117188
2019-10-07,88.54266357421875
2019-10-08,87.20226287841797
2019-10-09,88.44021606445312
2019-10-10,90.52337646484375
2019-10-11,93.33219146728516
2019-10-14,91.573486328125
2019-10-15,91.48809051513672
2019-10-16,91.19782257080078
2019-10-17,90.8478012084961
2019-10-18,92.39309692382812
2019-10-21,92.62358856201172
2019-10-22,92.70043182373047
2019-10-23,93.96397399902344
2019-10-24,92.64921569824219
2019-10-25,94.70675659179688
2019-10-28,96.05567932128906
2019-10-29,95.26170349121094
2019-10-30,94.27986907958984
2019-10-31,93.45172882080078
2019-11-01,95.03118133544922
2019-11-04,95.67147064208984
2019-11-05,96.67039489746094
2019-11-06,95.92761993408203
2019-11-07,96.43133544921875
2019-11-08,97.24237823486328
2019-11-11,97.02896118164062
2019-11-12,97.08019256591797
2019-11-13,96.27764129638672
2019-11-14,96.40572357177734
2019-11-15,96.17520904541016
2019-11-18,97.04601287841797
2019-11-19,97.05457305908203
2019-11-20,95.72274017333984
2019-11-21,94.48478698730469
2019-11-22,94.65553283691406
2019-11-25,95.50074005126953
2019-11-26,96.01298522949219
2019-11-27,95.6800308227539
2019-11-29,95.53488159179688
2019-12-02,94.79210662841797
2019-12-03,94.5445327758789
2019-12-04,94.92018127441406
2019-12-05,95.92761993408203
2019-12-06,96.72159576416016
2019-12-09,96.93504333496094
2019-12-10,95.07386016845703
2019-12-11,95.24461364746094
2019-12-12,95.77395629882812
2019-12-13,94.80067443847656
2019-12-16,93.92130279541016
2019-12-17,95.88492584228516
2019-12-18,95.43244171142578
2019-12-19,96.01713562011719
2019-12-20,96.67059326171875
2019-12-23,97.1950912475586
2019-12-24,96.53301239013672
2019-12-26,96.4986343383789
2019-12-27,96.10309600830078
2019-12-30,96.06011199951172
2019-12-31,96.29226684570312
2020-01-02,95.2002944946289
2020-01-03,93.91053009033203
2020-01-06,91.11609649658203
2020-01-07,90.15309143066406
2020-01-08,90.9011459350586
2020-01-09,90.30785369873047
2020-01-10,90.86675262451172
2020-01-13,92.29405975341797
2020-01-14,91.70077514648438
2020-01-15,93.06791687011719
2020-01-16,93.79017639160156
2020-01-17,93.75578308105469
2020-01-21,91.21928405761719
2020-01-22,91.39983367919922
2020-01-23,92.05330657958984
2020-01-24,90.8409652709961
2020-01-27,89.45663452148438
2020-01-28,89.76616668701172
2020-01-29,90.23047637939453
2020-01-30,85.65618133544922
2020-01-31,82.32864379882812
2020-02-03,83.53241729736328
2020-02-04,85.52722930908203
2020-02-05,89.25888061523438
2020-02-06,89.70598602294922
2020-02-07,87.16947174072266
2020-02-10,86.47303009033203
2020-02-11,88.2184829711914
2020-02-12,87.48760986328125
2020-02-13,85.9657211303711
2020-02-14,85.07149505615234
2020-02-18,85.39823150634766
2020-02-19,85.06290435791016
2020-02-20,85.20907592773438
2020-02-21,88.01209259033203
2020-02-24,85.07149505615234
2020-02-25,81.06468200683594
2020-02-26,81.00450134277344
2020-02-27,79.0354995727539
2020-02-28,77.91770935058594
2020-03-02,81.51179504394531
2020-03-03,78.1584701538086
2020-03-04,80.75516510009766
2020-03-05,78.25304412841797
2020-03-06,78.05529022216797
2020-03-09,73.119873046875
2020-03-10,77.45341491699219
2020-03-11,73.40362548828125
2020-03-12,67.1897201538086
2020-03-13,73.21268463134766
2020-03-16,70.27064514160156
2020-03-17,81.35320281982422
2020-03-18,79.00131225585938
2020-03-19,76.77091217041016
2020-03-20,74.53182983398438
2020-03-23,66.14830780029297
2020-03-24,69.06432342529297
2020-03-25,69.28126525878906
2020-03-26,75.73815155029297
2020-03-27,74.71410369873047
2020-03-30,78.7669906616211
2020-03-31,75.35630798339844
2020-04-01,72.81346130371094
2020-04-02,72.86553955078125
2020-04-03,69.87142944335938
2020-04-06,74.14129638671875
2020-04-07,73.76812744140625
2020-04-08,76.23284912109375
2020-04-09,78.50662994384766
2020-04-13,77.11805725097656
2020-04-14,76.80563354492188
2020-04-15,74.24545288085938
2020-04-16,73.9243392944336
2020-04-17,78.83642578125
2020-04-20,74.74014282226562
2020-04-21,74.35826110839844
2020-04-22,74.24545288085938
2020-04-23,74.75749206542969
2020-04-24,74.62730407714844
2020-04-27,78.24627685546875
2020-04-28,85.30198669433594
2020-04-29,86.95960235595703
2020-04-30,83.87870025634766
2020-05-01,82.22976684570312
2020-05-04,83.1236572265625
2020-05-05,81.12757110595703
2020-05-06,81.12757110595703
2020-05-07,81.3966064453125
2020-05-08,85.17180633544922
2020-05-11,84.61637878417969
2020-05-12,82.58558654785156
2020-05-13,77.9338607788086
2020-05-14,81.00606536865234
2020-05-15,78.90584564208984
2020-05-18,81.32717895507812
2020-05-19,78.90584564208984
2020-05-20,81.09285736083984
2020-05-21,80.63290405273438
2020-05-22,80.70231628417969
2020-05-26,85.36273193359375
2020-05-27,88.92098236083984
2020-05-28,88.26138305664062
2020-05-29,88.00971984863281
2020-06-01,89.05980682373047
2020-06-02,89.26811981201172
2020-06-03,93.26893615722656
2020-06-04,94.27564239501953
2020-06-05,95.95061492919922
2020-06-08,97.04412078857422
2020-06-09,93.59872436523438
2020-06-10,91.4030532836914
2020-06-11,85.16313171386719
2020-06-12,86.54547882080078
2020-06-15,87.02667999267578
2020-06-16,88.30403137207031
2020-06-17,86.68546295166016
2020-06-18,85.4081039428711
2020-06-19,87.27163696289062
2020-06-22,86.23925018310547
2020-06-23,87.43787384033203
2020-06-24,85.68807220458984
2020-06-25,83.92951965332031
2020-06-26,83.71077728271484
2020-06-29,85.758056640625
2020-06-30,87.31539154052734
2020-07-01,86.93917846679688
2020-07-02,87.18414306640625
2020-07-06,87.4903793334961
2020-07-07,86.32675170898438
2020-07-08,84.261962890625
2020-07-09,83.43959045410156
2020-07-10,86.51921844482422
2020-07-13,86.42296600341797
2020-07-14,89.34516143798828
2020-07-15,89.97509765625
2020-07-16,93.658447265625
2020-07-17,91.61115264892578
2020-07-20,90.7450180053711
2020-07-21,91.094970703125
2020-07-22,91.22621154785156
2020-07-23,90.51753997802734
2020-07-24,89.93135070800781
2020-07-27,90.57878112792969
2020-07-28,89.22268676757812
2020-07-29,89.21393585205078
2020-07-30,85.98554229736328
2020-07-31,84.09573364257812
2020-08-03,83.94700622558594
2020-08-04,83.43959045410156
2020-08-05,83.8682632446289
2020-08-06,83.1246109008789
2020-08-07,83.52706146240234
2020-08-10,85.35560607910156
2020-08-11,87.4903793334961
2020-08-12,86.96542358398438
2020-08-13,86.80795288085938
2020-08-14,87.20166015625
2020-08-17,86.81670379638672
2020-08-18,85.76681518554688
2020-08-19,85.83677673339844
2020-08-20,84.62068176269531
2020-08-21,83.95577239990234
2020-08-24,87.24539184570312
2020-08-25,86.78170013427734
2020-08-26,87.36788177490234
2020-08-27,89.32767486572266
2020-08-28,89.47640991210938
2020-08-31,88.57524108886719
2020-09-01,91.18246459960938
2020-09-02,93.73716735839844
2020-09-03,92.696044921875
2020-09-04,93.22098541259766
2020-09-08,90.5350341796875
2020-09-09,91.4361801147461
2020-09-10,90.56127166748047
2020-09-11,91.52367401123047
2020-09-14,93.38375854492188
2020-09-15,94.79425811767578
2020-09-16,97.86209869384766
2020-09-17,99.58114624023438
2020-09-18,99.73983001708984
2020-09-21,95.23503875732422
2020-09-22,94.45927429199219
2020-09-23,91.8145751953125
2020-09-24,91.92036437988281
2020-09-25,96.47805786132812
2020-09-28,97.98551940917969
2020-09-29,95.86978912353516
2020-09-30,96.13423919677734
2020-10-01,94.90005493164062
2020-10-02,95.57884216308594
2020-10-05,97.80039978027344
2020-10-06,96.45161437988281
2020-10-07,98.70838928222656
2020-10-08,100.33045959472656
2020-10-09,99.52825164794922
2020-10-12,102.88700103759766
2020-10-13,102.61372375488281
2020-10-14,102.75476837158203
2020-10-15,104.64130401611328
2020-10-16,105.42589569091797
2020-10-19,103.37187194824219
2020-10-20,102.72831726074219
2020-10-21,103.7685775756836
2020-10-22,104.19170379638672
2020-10-23,105.08209991455078
2020-10-26,102.06714630126953
2020-10-27,100.47151184082031
2020-10-28,98.6731185913086
2020-10-29,101.18558502197266
2020-10-30,100.92992401123047
2020-11-02,103.90959167480469
2020-11-03,108.65241241455078
2020-11-04,104.39446258544922
2020-11-05,108.0264892578125
2020-11-06,108.61712646484375
2020-11-09,111.77313995361328
2020-11-10,114.55006408691406
2020-11-11,112.74283599853516
2020-11-12,111.84365844726562
2020-11-13,114.55886840820312
2020-11-16,118.44654083251953
2020-11-17,119.5220718383789
2020-11-18,116.26908874511719
2020-11-19,114.4266357421875
2020-11-20,114.4266357421875
2020-11-23,115.89884948730469
2020-11-24,118.6581039428711
2020-11-25,116.14569091796875
2020-11-27,117.04486083984375
2020-11-30,114.60295104980469
2020-12-01,116.31316375732422
2020-12-02,116.34843444824219
2020-12-03,115.96055603027344
2020-12-04,117.3974838256836
2020-12-07,118.94903564453125
2020-12-08,120.83557891845703
2020-12-09,120.17440795898438
2020-12-10,119.50442504882812
2020-12-11,119.5220718383789
2020-12-14,116.0839614868164
2020-12-15,118.29670715332031
2020-12-16,119.5484848022461
2020-12-17,119.5837631225586
2020-12-18,119.77025604248047
2020-12-21,118.8022232055664
2020-12-22,118.83773803710938
2020-12-23,120.54292297363281
2020-12-24,120.87152099609375
2020-12-28,121.47543334960938
2020-12-29,120.48960876464844
2020-12-30,122.08821105957031
2020-12-31,122.47899627685547
2021-01-04,120.56067657470703
2021-01-05,121.80404663085938
2021-01-06,128.34939575195312
2021-01-07,128.7312774658203
2021-01-08,128.58030700683594
2021-01-11,129.5128173828125
2021-01-12,130.7561798095703
2021-01-13,127.57674407958984
2021-01-14,126.99945831298828
2021-01-15,126.58206939697266
2021-01-19,124.05094909667969
2021-01-20,124.75254821777344
2021-01-21,124.82359313964844
2021-01-22,124.69036102294922
2021-01-25,125.1522216796875
2021-01-26,124.19302368164062
2021-01-27,120.66725158691406
2021-01-28,116.97274017333984
2021-01-29,119.41502380371094
2021-02-01,119.5837631225586
2021-02-02,120.39195251464844
2021-02-03,120.4629898071289
2021-02-04,117.52335357666016
2021-02-05,118.38482666015625
2021-02-08,118.14501953125
2021-02-09,117.17699432373047
2021-02-10,118.81997680664062
2021-02-11,116.49314880371094
2021-02-12,118.27823638916016
2021-02-16,118.15391540527344
2021-02-17,118.49137115478516
2021-02-18,117.83416748046875
2021-02-19,119.07756042480469
2021-02-22,119.29070281982422
2021-02-23,118.59795379638672
2021-02-24,118.500244140625
2021-02-25,118.6246109008789
2021-02-26,117.24803161621094
2021-03-01,120.68502044677734
2021-03-02,121.1468505859375
2021-03-03,121.23564147949219
2021-03-04,119.1930160522461
2021-03-05,119.8501968383789
2021-03-08,122.94078063964844
2021-03-09,124.33515167236328
2021-03-10,125.07228088378906
2021-03-11,124.29961395263672
2021-03-12,122.74320220947266
2021-03-15,120.52485656738281
2021-03-16,119.41565704345703
2021-03-17,120.65008544921875
2021-03-18,119.85395812988281
2021-03-19,117.19729614257812
2021-03-22,116.68742370605469
2021-03-23,115.32778930664062
2021-03-24,116.1865005493164
2021-03-25,119.675048828125
2021-03-26,121.22254943847656
2021-03-29,121.50878143310547
2021-03-30,121.15994262695312
2021-03-31,120.29225158691406
2021-04-01,121.26728057861328
2021-04-05,122.95789337158203
2021-04-06,124.74691009521484
2021-04-07,123.4856185913086
2021-04-08,121.86658477783203
2021-04-09,123.29776763916016
2021-04-12,124.42485809326172
2021-04-13,122.83265686035156
2021-04-14,123.04733276367188
2021-04-15,124.82738494873047
2021-04-16,125.5519027709961
2021-04-19,126.23173522949219
2021-04-20,125.95442962646484
2021-04-21,127.24252319335938
2021-04-22,125.84709167480469
2021-04-23,127.31407165527344
2021-04-26,128.04757690429688
2021-04-27,129.4966583251953
2021-04-28,130.03335571289062
2021-04-29,134.18385314941406
2021-04-30,132.0727996826172
2021-05-03,133.70083618164062
2021-05-04,135.85655212402344
2021-05-05,136.11593627929688
2021-05-06,137.0730743408203
2021-05-07,137.0015106201172
2021-05-10,138.2538299560547
2021-05-11,138.51321411132812
2021-05-12,135.57029724121094
2021-05-13,138.69210815429688
2021-05-14,137.97650146484375
2021-05-17,138.76368713378906
2021-05-18,136.15174865722656
2021-05-19,134.86366271972656
2021-05-20,133.62925720214844
2021-05-21,134.3180389404297
2021-05-24,135.51663208007812
2021-05-25,133.45033264160156
2021-05-26,133.0388641357422
2021-05-27,133.62925720214844
2021-05-28,132.96731567382812
2021-06-01,133.98704528808594
2021-06-02,130.990478515625
2021-06-03,130.66844177246094
