,CSX
2017-09-13,15.777131080627441
2017-09-14,15.78016471862793
2017-09-15,15.901359558105469
2017-09-18,15.710464477539062
2017-09-19,15.689262390136719
2017-09-20,16.001354217529297
2017-09-21,16.01346778869629
2017-09-22,16.08922004699707
2017-09-25,16.158912658691406
2017-09-26,16.234655380249023
2017-09-27,16.310407638549805
2017-09-28,16.26798439025879
2017-09-29,16.440692901611328
2017-10-02,15.992257118225098
2017-10-03,15.792277336120605
2017-10-04,15.701376914978027
2017-10-05,15.861969947814941
2017-10-06,15.861969947814941
2017-10-09,16.001354217529297
2017-10-10,15.8740873336792
2017-10-11,16.083162307739258
2017-10-12,16.234655380249023
2017-10-13,16.007408142089844
2017-10-16,16.01042938232422
2017-10-17,16.431608200073242
2017-10-18,16.26495361328125
2017-10-19,16.38009262084961
2017-10-20,16.519474029541016
2017-10-23,16.39828109741211
2017-10-24,16.46190643310547
2017-10-25,16.0346736907959
2017-10-26,15.861969947814941
2017-10-27,15.919541358947754
2017-10-30,15.634722709655762
2017-10-31,15.2802152633667
2017-11-01,15.1953763961792
2017-11-02,15.64078140258789
2017-11-03,15.546850204467773
2017-11-06,15.498373031616211
2017-11-07,15.701376914978027
2017-11-08,15.601388931274414
2017-11-09,15.219613075256348
2017-11-10,15.174166679382324
2017-11-13,15.074174880981445
2017-11-14,14.968121528625488
2017-11-15,14.734814643859863
2017-11-16,15.186280250549316
2017-11-17,15.125682830810547
2017-11-20,15.062051773071289
2017-11-21,15.216584205627441
2017-11-22,15.455953598022461
2017-11-24,15.422619819641113
2017-11-27,15.349903106689453
2017-11-28,15.795310020446777
2017-11-29,16.558767318725586
2017-11-30,16.957218170166016
2017-12-01,17.075843811035156
2017-12-04,17.33438491821289
2017-12-05,16.969383239746094
2017-12-06,16.92072105407715
2017-12-07,17.081932067871094
2017-12-08,17.17317771911621
2017-12-11,17.328304290771484
2017-12-12,17.33134651184082
2017-12-13,17.54730987548828
2017-12-14,17.431720733642578
2017-12-15,16.099470138549805
2017-12-18,16.30022621154785
2017-12-19,16.683473587036133
2017-12-20,16.853805541992188
2017-12-21,16.692602157592773
2017-12-22,16.729095458984375
2017-12-26,16.689558029174805
2017-12-27,16.771682739257812
2017-12-28,16.729095458984375
2017-12-29,16.73213768005371
2018-01-02,17.136674880981445
2018-01-03,17.352636337280273
2018-01-04,17.2705078125
2018-01-05,17.556428909301758
2018-01-08,17.866676330566406
2018-01-09,18.024845123291016
2018-01-10,17.78759002685547
2018-01-11,17.851472854614258
2018-01-12,18.021799087524414
2018-01-16,17.68113899230957
2018-01-17,17.54730987548828
2018-01-18,17.65680503845215
2018-01-19,17.486467361450195
2018-01-22,17.55946922302246
2018-01-23,17.367847442626953
2018-01-24,17.297883987426758
2018-01-25,17.075843811035156
2018-01-26,17.614221572875977
2018-01-29,17.407386779785156
2018-01-30,17.294845581054688
2018-01-31,17.267467498779297
2018-02-01,17.209680557250977
2018-02-02,16.805139541625977
2018-02-05,15.813557624816895
2018-02-06,16.370187759399414
2018-02-07,16.111644744873047
2018-02-08,15.351225852966309
2018-02-09,15.478973388671875
2018-02-12,16.169437408447266
2018-02-13,16.291095733642578
2018-02-14,16.774721145629883
2018-02-15,16.899433135986328
2018-02-16,17.06368064880371
2018-02-20,16.60439109802246
2018-02-21,16.71692657470703
2018-02-22,16.726058959960938
2018-02-23,16.984594345092773
2018-02-26,17.097135543823242
2018-02-27,16.76559829711914
2018-02-28,16.405241012573242
2018-03-01,16.649545669555664
2018-03-02,16.808353424072266
2018-03-05,17.217565536499023
2018-03-06,17.144269943237305
2018-03-07,17.1778621673584
2018-03-08,17.1778621673584
2018-03-09,17.712289810180664
2018-03-12,17.587080001831055
2018-03-13,17.553482055664062
2018-03-14,17.354984283447266
2018-03-15,17.3305606842041
2018-03-16,17.382469177246094
2018-03-19,17.312232971191406
2018-03-20,17.39774513244629
2018-03-21,17.37636947631836
2018-03-22,16.88469696044922
2018-03-23,16.573205947875977
2018-03-26,16.994638442993164
2018-03-27,16.70452308654785
2018-03-28,16.58542251586914
2018-03-29,17.012956619262695
2018-04-02,16.71674346923828
2018-04-03,17.019073486328125
2018-04-04,16.939666748046875
2018-04-05,16.979366302490234
2018-04-06,16.597637176513672
2018-04-09,16.619014739990234
2018-04-10,16.875532150268555
2018-04-11,16.79918670654297
2018-04-12,17.135107040405273
2018-04-13,16.9763126373291
2018-04-16,17.226722717285156
2018-04-17,17.27558708190918
2018-04-18,18.631498336791992
2018-04-19,18.686464309692383
2018-04-20,18.335269927978516
2018-04-23,18.426891326904297
2018-04-24,18.075700759887695
2018-04-25,18.320005416870117
2018-04-26,18.090970993041992
2018-04-27,18.4085636138916
2018-04-30,18.136775970458984
2018-05-01,18.277250289916992
2018-05-02,18.13372039794922
2018-05-03,18.04515838623047
2018-05-04,18.31389808654785
2018-05-07,18.475746154785156
2018-05-08,18.497127532958984
2018-05-09,19.010175704956055
2018-05-10,19.181188583374023
2018-05-11,19.266698837280273
2018-05-14,19.208669662475586
2018-05-15,19.120113372802734
2018-05-16,19.32472038269043
2018-05-17,19.398006439208984
2018-05-18,19.471298217773438
2018-05-21,19.547643661499023
2018-05-22,19.38273811340332
2018-05-23,19.407175064086914
2018-05-24,19.67591094970703
2018-05-25,19.75225257873535
2018-05-29,19.611780166625977
2018-05-30,20.114334106445312
2018-05-31,19.810956954956055
2018-06-01,20.05303955078125
2018-06-04,19.823219299316406
2018-06-05,19.823219299316406
2018-06-06,20.01934051513672
2018-06-07,20.148040771484375
2018-06-08,20.55253028869629
2018-06-11,20.61688232421875
2018-06-12,20.4544734954834
2018-06-13,20.264482498168945
2018-06-14,20.19093894958496
2018-06-15,20.423831939697266
2018-06-18,20.258359909057617
2018-06-19,19.86612319946289
2018-06-20,19.878372192382812
2018-06-21,19.627099990844727
2018-06-22,19.850801467895508
2018-06-25,19.63629722595215
2018-06-26,19.66693687438965
2018-06-27,19.54436492919922
2018-06-28,19.486143112182617
2018-06-29,19.54436492919922
2018-07-02,19.691450119018555
2018-07-03,19.56581687927246
2018-07-05,19.72209358215332
2018-07-06,19.918210983276367
2018-07-09,20.377866744995117
2018-07-10,20.239967346191406
2018-07-11,19.8599853515625
2018-07-12,19.820152282714844
2018-07-13,19.829341888427734
2018-07-16,19.61177635192871
2018-07-17,19.746606826782227
2018-07-18,21.143949508666992
2018-07-19,21.189912796020508
2018-07-20,21.284900665283203
2018-07-23,21.536178588867188
2018-07-24,21.189912796020508
2018-07-25,21.741493225097656
2018-07-26,21.72311019897461
2018-07-27,21.53312110900879
2018-07-30,21.539249420166016
2018-07-31,21.658761978149414
2018-08-01,21.64037322998047
2018-08-02,21.78439712524414
2018-08-03,21.836484909057617
2018-08-06,22.109216690063477
2018-08-07,22.244049072265625
2018-08-08,22.228723526000977
2018-08-09,22.115346908569336
2018-08-10,22.182764053344727
2018-08-13,22.250171661376953
2018-08-14,22.584190368652344
2018-08-15,22.418718338012695
2018-08-16,22.504512786865234
2018-08-17,22.581125259399414
2018-08-20,22.605634689331055
2018-08-21,22.887557983398438
2018-08-22,22.593381881713867
2018-08-23,22.660802841186523
2018-08-24,22.875303268432617
2018-08-27,23.135774612426758
2018-08-28,23.04690933227539
2018-08-29,22.92739486694336
2018-08-30,22.80753517150879
2018-08-31,22.792163848876953
2018-09-04,23.001161575317383
2018-09-05,22.835193634033203
2018-09-06,22.761430740356445
2018-09-07,22.6292781829834
2018-09-10,22.841339111328125
2018-09-11,22.776796340942383
2018-09-12,22.7860164642334
2018-09-13,22.490976333618164
2018-09-14,22.583173751831055
2018-09-17,22.54014778137207
2018-09-18,22.776796340942383
2018-09-19,22.73991584777832
2018-09-20,22.451026916503906
2018-09-21,22.73991584777832
2018-09-24,22.52785301208496
2018-09-25,22.533998489379883
2018-09-26,22.712255477905273
2018-09-27,22.80753517150879
2018-09-28,22.75835609436035
2018-10-01,23.059551239013672
2018-10-02,22.84441566467285
2018-10-03,23.047252655029297
2018-10-04,22.94891357421875
2018-10-05,22.91202735900879
2018-10-08,22.976566314697266
2018-10-09,22.930471420288086
2018-10-10,21.37841033935547
2018-10-11,21.135616302490234
2018-10-12,21.575111389160156
2018-10-15,21.77794647216797
2018-10-16,22.18978500366211
2018-10-17,21.73185157775879
2018-10-18,21.09873390197754
2018-10-19,20.880529403686523
2018-10-22,20.994243621826172
2018-10-23,20.536304473876953
2018-10-24,20.256629943847656
2018-10-25,20.404151916503906
2018-10-26,20.259700775146484
2018-10-29,20.18901824951172
2018-10-30,21.147907257080078
2018-10-31,21.16327476501465
2018-11-01,21.387632369995117
2018-11-02,21.261621475219727
2018-11-05,21.233963012695312
2018-11-06,21.627351760864258
2018-11-07,22.22359275817871
2018-11-08,22.026891708374023
2018-11-09,21.71648597717285
2018-11-12,21.402999877929688
2018-11-13,21.59969139099121
2018-11-14,21.667312622070312
2018-11-15,22.195934295654297
2018-11-16,22.31578826904297
2018-11-19,22.152902603149414
2018-11-20,21.2739200592041
2018-11-21,21.57818031311035
2018-11-23,21.446027755737305
2018-11-26,21.642723083496094
2018-11-27,21.6396484375
2018-11-28,22.358816146850586
2018-11-29,22.12453269958496
2018-11-30,22.3896427154541
2018-12-03,22.54994773864746
2018-12-04,21.76386070251465
2018-12-06,21.523412704467773
2018-12-07,20.971601486206055
2018-12-10,21.054840087890625
2018-12-11,20.99009895324707
2018-12-12,21.233631134033203
2018-12-13,21.22130584716797
2018-12-14,20.293407440185547
2018-12-17,19.938899993896484
2018-12-18,19.69536590576172
2018-12-19,19.128149032592773
2018-12-20,18.992509841918945
2018-12-21,18.711984634399414
2018-12-24,18.113943099975586
2018-12-26,19.02642059326172
2018-12-27,19.1312313079834
2018-12-28,19.137393951416016
2018-12-31,19.152807235717773
2019-01-02,19.09732437133789
2019-01-03,18.798301696777344
2019-01-04,19.35626983642578
2019-01-07,19.251461029052734
2019-01-08,19.528902053833008
2019-01-09,19.723112106323242
2019-01-10,19.94198226928711
2019-01-11,20.105363845825195
2019-01-14,20.120777130126953
2019-01-15,20.071460723876953
2019-01-16,20.154685974121094
2019-01-17,20.065290451049805
2019-01-18,20.76506233215332
2019-01-22,20.293407440185547
2019-01-23,20.062206268310547
2019-01-24,20.052959442138672
2019-01-25,20.407470703125
2019-01-28,20.2255916595459
2019-01-29,20.167020797729492
2019-01-30,20.438297271728516
2019-01-31,20.253334045410156
2019-02-01,20.407470703125
2019-02-04,20.78355598449707
2019-02-05,21.045589447021484
2019-02-06,20.99009895324707
2019-02-07,21.027097702026367
2019-02-08,21.193557739257812
2019-02-11,21.335363388061523
2019-02-12,21.924156188964844
2019-02-13,21.9272403717041
2019-02-14,22.081378936767578
2019-02-15,22.36189842224121
2019-02-19,22.352657318115234
2019-02-20,22.580780029296875
2019-02-21,22.37114906311035
2019-02-22,22.59926986694336
2019-02-25,22.448213577270508
2019-02-26,22.429718017578125
2019-02-27,22.4730224609375
2019-02-28,22.47611427307129
2019-03-01,22.408071517944336
2019-03-04,22.525602340698242
2019-03-05,22.411163330078125
2019-03-06,22.28435516357422
2019-03-07,22.27507781982422
2019-03-08,22.197751998901367
2019-03-11,22.562715530395508
2019-03-12,22.4730224609375
2019-03-13,22.87819480895996
2019-03-14,22.57817840576172
2019-03-15,22.51941680908203
2019-03-18,22.847257614135742
2019-03-19,22.562715530395508
2019-03-20,22.52250862121582
2019-03-21,22.776124954223633
2019-03-22,22.42662811279297
2019-03-25,22.503948211669922
2019-03-26,22.59054946899414
2019-03-27,22.701900482177734
2019-03-28,23.020462036132812
2019-03-29,23.141090393066406
2019-04-01,23.72255516052246
2019-04-02,23.561723709106445
2019-04-03,23.264802932739258
2019-04-04,23.134902954101562
2019-04-05,23.017372131347656
2019-04-08,23.388521194458008
2019-04-09,23.10088348388672
2019-04-10,23.21841049194336
2019-04-11,23.320470809936523
2019-04-12,23.710187911987305
2019-04-15,23.46584701538086
2019-04-16,23.472030639648438
2019-04-17,24.415361404418945
2019-04-18,24.424644470214844
2019-04-22,24.378250122070312
2019-04-23,24.44011116027832
2019-04-24,24.532894134521484
2019-04-25,24.29164695739746
2019-04-26,24.48650360107422
2019-04-29,24.54836082458496
2019-04-30,24.62877082824707
2019-05-01,24.474124908447266
2019-05-02,24.406085968017578
2019-05-03,24.904041290283203
2019-05-06,24.76486587524414
2019-05-07,24.20813751220703
2019-05-08,24.18648910522461
2019-05-09,24.177209854125977
2019-05-10,24.338035583496094
2019-05-13,23.744205474853516
2019-05-14,24.19886589050293
2019-05-15,23.93596649169922
2019-05-16,24.19267463684082
2019-05-17,24.24835205078125
2019-05-20,24.1431884765625
2019-05-21,24.229787826538086
2019-05-22,23.95142936706543
2019-05-23,23.314292907714844
2019-05-24,23.165834426879883
2019-05-28,23.048303604125977
2019-05-29,22.87200927734375
2019-05-30,23.275388717651367
2019-05-31,23.107833862304688
2019-06-03,23.123348236083984
2019-06-04,23.787384033203125
2019-06-05,24.212493896484375
2019-06-06,24.051136016845703
2019-06-07,24.224897384643555
2019-06-10,24.41107940673828
2019-06-11,24.389358520507812
2019-06-12,24.274551391601562
2019-06-13,24.09147071838379
2019-06-14,23.945632934570312
2019-06-17,23.7997989654541
2019-06-18,24.122507095336914
2019-06-19,24.013898849487305
2019-06-20,24.52899169921875
2019-06-21,24.41107940673828
2019-06-24,24.05423927307129
2019-06-25,23.610515594482422
2019-06-26,23.63843536376953
2019-06-27,23.72222137451172
2019-06-28,24.007694244384766
2019-07-01,24.398666381835938
2019-07-02,24.29006004333496
2019-07-03,24.414180755615234
2019-07-05,24.327299118041992
2019-07-08,23.961151123046875
2019-07-09,23.7997989654541
2019-07-10,23.762557983398438
2019-07-11,23.970460891723633
2019-07-12,24.38315200805664
2019-07-15,24.35832977294922
2019-07-16,24.684139251708984
2019-07-17,22.14901351928711
2019-07-18,22.288644790649414
2019-07-19,21.816991806030273
2019-07-22,22.006277084350586
2019-07-23,21.70218849182129
2019-07-24,21.478771209716797
2019-07-25,21.565654754638672
2019-07-26,21.398094177246094
2019-07-29,21.60289192199707
2019-07-30,21.785966873168945
2019-07-31,21.844924926757812
2019-08-01,21.031940460205078
2019-08-02,20.827146530151367
2019-08-05,20.203445434570312
2019-08-06,20.631662368774414
2019-08-07,20.445478439331055
2019-08-08,20.70923614501953
2019-08-09,20.65648651123047
2019-08-12,20.426862716674805
2019-08-13,20.58822250366211
2019-08-14,20.03899383544922
2019-08-15,19.986244201660156
2019-08-16,20.197246551513672
2019-08-19,20.25929832458496
2019-08-20,20.104154586791992
2019-08-21,20.27481460571289
2019-08-22,20.523056030273438
2019-08-23,20.05140495300293
2019-08-26,20.178625106811523
2019-08-27,19.986244201660156
2019-08-28,20.29033088684082
2019-08-29,20.71388816833496
2019-08-30,20.872724533081055
2019-09-03,20.664066314697266
2019-09-04,21.022216796875
2019-09-05,21.196622848510742
2019-09-06,21.028446197509766
2019-09-09,21.50495147705078
2019-09-10,22.015710830688477
2019-09-11,22.10291290283203
2019-09-12,22.283550262451172
2019-09-13,22.5700740814209
2019-09-16,22.545162200927734
2019-09-17,22.168319702148438
2019-09-18,22.158973693847656
2019-09-19,22.04685401916504
2019-09-20,21.37102699279785
2019-09-23,21.445775985717773
2019-09-24,21.3741455078125
2019-09-25,21.44888687133789
2019-09-26,21.620180130004883
2019-09-27,21.461353302001953
2019-09-30,21.573467254638672
2019-10-01,20.872724533081055
2019-10-02,20.63914680480957
2019-10-03,20.85403823852539
2019-10-04,20.776180267333984
2019-10-07,20.80109405517578
2019-10-08,20.511455535888672
2019-10-09,20.623577117919922
2019-10-10,20.847810745239258
2019-10-11,21.50495147705078
2019-10-14,21.352344512939453
2019-10-15,21.542322158813477
2019-10-16,21.489377975463867
2019-10-17,21.732303619384766
2019-10-18,21.386600494384766
2019-10-21,22.034395217895508
2019-10-22,22.51401710510254
2019-10-23,22.50467300415039
2019-10-24,22.317808151245117
2019-10-25,22.523357391357422
2019-10-28,22.274208068847656
2019-10-29,22.05931282043457
2019-10-30,22.12782859802246
2019-10-31,21.884902954101562
2019-11-01,22.507789611816406
2019-11-04,22.887746810913086
2019-11-05,23.00920867919922
2019-11-06,22.934465408325195
2019-11-07,23.07149314880371
2019-11-08,23.055923461914062
2019-11-11,23.015439987182617
2019-11-12,22.657278060913086
2019-11-13,22.408123016357422
2019-11-14,22.373868942260742
2019-11-15,22.302234649658203
2019-11-18,22.118486404418945
2019-11-19,22.11537742614746
2019-11-20,21.66378402709961
2019-11-21,21.61395263671875
2019-11-22,21.95965003967285
2019-11-25,22.35829734802246
2019-11-26,22.408123016357422
2019-11-27,22.464370727539062
2019-11-29,22.355005264282227
2019-12-02,21.876907348632812
2019-12-03,21.78316307067871
2019-12-04,22.014400482177734
2019-12-05,22.07689666748047
2019-12-06,22.2706356048584
2019-12-09,22.00189781188965
2019-12-10,21.998777389526367
2019-12-11,22.414377212524414
2019-12-12,22.586240768432617
2019-12-13,22.74248504638672
2019-12-16,22.74560546875
2019-12-17,22.529993057250977
2019-12-18,22.792476654052734
2019-12-19,22.683109283447266
2019-12-20,22.867481231689453
2019-12-23,22.72373390197754
2019-12-24,22.80497932434082
2019-12-26,22.770606994628906
2019-12-27,22.764358520507812
2019-12-30,22.60498809814453
2019-12-31,22.611244201660156
2020-01-02,22.870601654052734
2020-01-03,22.77685546875
2020-01-06,22.658113479614258
2020-01-07,22.811227798461914
2020-01-08,22.929973602294922
2020-01-09,23.042469024658203
2020-01-10,22.923721313476562
2020-01-13,23.339326858520508
2020-01-14,23.3299503326416
2020-01-15,23.433073043823242
2020-01-16,23.97991371154785
2020-01-17,23.873666763305664
2020-01-21,23.383075714111328
2020-01-22,23.314327239990234
2020-01-23,23.94866371154785
2020-01-24,23.967416763305664
2020-01-27,23.489316940307617
2020-01-28,23.817424774169922
2020-01-29,24.226776123046875
2020-01-30,24.30489730834961
2020-01-31,23.85491943359375
2020-02-03,24.0924072265625
2020-02-04,24.301773071289062
2020-02-05,24.426767349243164
2020-02-06,24.47364044189453
2020-02-07,24.333017349243164
2020-02-10,24.64862632751465
2020-02-11,24.536130905151367
2020-02-12,24.83924102783203
2020-02-13,24.948612213134766
2020-02-14,24.870487213134766
2020-02-18,24.84549331665039
2020-02-19,25.05173110961914
2020-02-20,25.13922119140625
2020-02-21,24.861116409301758
2020-02-24,24.392393112182617
2020-02-25,23.61431312561035
2020-02-26,23.533061981201172
2020-02-27,22.661354064941406
2020-02-28,22.090667724609375
2020-03-02,22.18473243713379
2020-03-03,21.60778045654297
2020-03-04,22.576692581176758
2020-03-05,21.623456954956055
2020-03-06,21.40082359313965
2020-03-09,18.936201095581055
2020-03-10,19.716981887817383
2020-03-11,18.283985137939453
2020-03-12,16.74751853942871
2020-03-13,18.167964935302734
2020-03-16,15.342742919921875
2020-03-17,17.014047622680664
2020-03-18,15.982416152954102
2020-03-19,17.249217987060547
2020-03-20,15.637496948242188
2020-03-23,14.944515228271484
2020-03-24,17.402862548828125
2020-03-25,17.725833892822266
2020-03-26,18.365510940551758
2020-03-27,17.65058135986328
2020-03-30,18.19304847717285
2020-03-31,17.967281341552734
2020-04-01,17.199050903320312
2020-04-02,17.829315185546875
2020-04-03,17.80109214782715
2020-04-06,19.212135314941406
2020-04-07,19.17451286315918
2020-04-08,19.91765785217285
2020-04-09,20.06817054748535
2020-04-13,19.306201934814453
2020-04-14,19.610366821289062
2020-04-15,19.092981338500977
2020-04-16,19.01459312438965
2020-04-17,19.68248176574707
2020-04-20,19.127473831176758
2020-04-21,18.650861740112305
2020-04-22,19.092981338500977
2020-04-23,19.27484893798828
2020-04-24,20.01172637939453
2020-04-27,20.82386589050293
2020-04-28,20.961828231811523
2020-04-29,21.36946678161621
2020-04-30,20.76742172241211
2020-05-01,20.38173484802246
2020-05-04,19.986642837524414
2020-05-05,19.996049880981445
2020-05-06,19.63858413696289
2020-05-07,20.0430850982666
2020-05-08,20.72979164123535
2020-05-11,20.66707992553711
2020-05-12,20.118343353271484
2020-05-13,19.54451560974121
2020-05-14,19.745197296142578
2020-05-15,19.441041946411133
2020-05-18,20.81758689880371
2020-05-19,20.682756423950195
2020-05-20,21.435314178466797
2020-05-21,21.25971794128418
2020-05-22,21.488618850708008
2020-05-26,22.620590209960938
2020-05-27,23.07839584350586
2020-05-28,22.42072296142578
2020-05-29,22.524564743041992
2020-06-01,22.297996520996094
2020-06-02,22.713369369506836
2020-06-03,23.496915817260742
2020-06-04,23.298669815063477
2020-06-05,23.625932693481445
2020-06-08,23.38992691040039
2020-06-09,23.179092407226562
2020-06-10,23.062664031982422
2020-06-11,21.489276885986328
2020-06-12,21.89206886291504
2020-06-15,22.07457733154297
2020-06-16,22.140657424926758
2020-06-17,21.995906829833984
2020-06-18,21.860595703125
2020-06-19,21.39487648010254
2020-06-22,21.586830139160156
2020-06-23,21.848005294799805
2020-06-24,21.24068260192871
2020-06-25,21.46725082397461
2020-06-26,20.740346908569336
2020-06-29,21.55535888671875
2020-06-30,21.945558547973633
2020-07-01,21.47354507446289
2020-07-02,21.668643951416016
2020-07-06,22.106046676635742
2020-07-07,21.5616512298584
2020-07-08,21.74416160583496
2020-07-09,21.35396957397461
2020-07-10,21.253267288208008
2020-07-13,21.599414825439453
2020-07-14,21.81968879699707
2020-07-15,22.23505973815918
2020-07-16,22.364078521728516
2020-07-17,22.70707893371582
2020-07-20,22.518264770507812
2020-07-21,22.792041778564453
2020-07-22,23.053224563598633
2020-07-23,22.508827209472656
2020-07-24,22.44904327392578
2020-07-27,22.527711868286133
2020-07-28,22.0588436126709
2020-07-29,22.631555557250977
2020-07-30,22.1028995513916
2020-07-31,22.44904327392578
2020-08-03,22.137516021728516
2020-08-04,22.266530990600586
2020-08-05,22.477365493774414
2020-08-06,22.7416934967041
2020-08-07,22.94938087463379
2020-08-10,23.311256408691406
2020-08-11,23.64481544494629
2020-08-12,23.610198974609375
2020-08-13,23.28607940673828
2020-08-14,23.3647518157959
2020-08-17,23.597614288330078
2020-08-18,23.415102005004883
2020-08-19,23.301816940307617
2020-08-20,23.257761001586914
2020-08-21,23.32699203491211
2020-08-24,23.635372161865234
2020-08-25,23.8619384765625
2020-08-26,23.729780197143555
2020-08-27,23.975223541259766
2020-08-28,24.335189819335938
2020-08-31,24.1425724029541
2020-09-01,24.641468048095703
2020-09-02,24.527795791625977
2020-09-03,23.886816024780273
2020-09-04,23.84261131286621
2020-09-08,23.763669967651367
2020-09-09,24.205726623535156
2020-09-10,23.94049072265625
2020-09-11,24.366758346557617
2020-09-14,24.93195915222168
2020-09-15,25.345598220825195
2020-09-16,25.05510711669922
2020-09-17,25.10247039794922
2020-09-18,25.206668853759766
2020-09-21,24.496219635009766
2020-09-22,24.606735229492188
2020-09-23,24.15520668029785
2020-09-24,24.18046760559082
2020-09-25,24.654094696044922
2020-09-28,25.048789978027344
2020-09-29,24.50253677368164
2020-09-30,24.524641036987305
2020-10-01,24.268877029418945
2020-10-02,24.360448837280273
2020-10-05,24.54674530029297
2020-10-06,24.224668502807617
2020-10-07,24.84670639038086
2020-10-08,24.53726577758789
2020-10-09,24.780393600463867
2020-10-12,25.121416091918945
2020-10-13,25.00458526611328
2020-10-14,25.408748626708984
2020-10-15,25.585573196411133
2020-10-16,25.295082092285156
2020-10-19,24.960378646850586
2020-10-20,25.3013916015625
2020-10-21,24.856176376342773
2020-10-22,25.806602478027344
2020-10-23,25.667667388916016
2020-10-26,24.903547286987305
2020-10-27,24.657255172729492
2020-10-28,23.975223541259766
2020-10-29,24.594104766845703
2020-10-30,24.925647735595703
2020-11-02,25.816070556640625
2020-11-03,26.59282684326172
2020-11-04,26.785442352294922
2020-11-05,27.480098724365234
2020-11-06,27.21170997619629
2020-11-09,27.849533081054688
2020-11-10,28.859949111938477
2020-11-11,28.430519104003906
2020-11-12,28.332637786865234
2020-11-13,28.607341766357422
2020-11-16,29.36515235900879
2020-11-17,29.207271575927734
2020-11-18,28.837841033935547
2020-11-19,28.954673767089844
2020-11-20,28.904151916503906
2020-11-23,29.06834602355957
2020-11-24,29.33989143371582
2020-11-25,29.125181198120117
2020-11-27,28.906688690185547
2020-11-30,28.514047622680664
2020-12-01,28.694538116455078
2020-12-02,28.71353530883789
2020-12-03,28.63437843322754
2020-12-04,29.084016799926758
2020-12-07,29.144176483154297
2020-12-08,28.973186492919922
2020-12-09,29.046016693115234
2020-12-10,28.49821662902832
2020-12-11,28.63437843322754
2020-12-14,28.156238555908203
2020-12-15,28.567880630493164
2020-12-16,28.213237762451172
2020-12-17,28.672374725341797
2020-12-18,28.707204818725586
2020-12-21,28.400056838989258
2020-12-22,28.35572624206543
2020-12-23,28.393726348876953
2020-12-24,28.514047622680664
2020-12-28,28.70087242126465
2020-12-29,28.286067962646484
2020-12-30,28.60270881652832
2020-12-31,28.735702514648438
2021-01-04,27.86176109313965
2021-01-05,28.333560943603516
2021-01-06,29.087181091308594
2021-01-07,29.77429962158203
2021-01-08,30.347434997558594
2021-01-11,30.394935607910156
2021-01-12,30.36326789855957
2021-01-13,29.967456817626953
2021-01-14,29.603317260742188
2021-01-15,29.58115005493164
2021-01-19,29.34050178527832
2021-01-20,29.5146541595459
2021-01-21,29.008026123046875
2021-01-22,27.75092887878418
2021-01-25,27.826929092407227
2021-01-26,27.49444580078125
2021-01-27,26.563507080078125
2021-01-28,27.453283309936523
2021-01-29,27.155635833740234
2021-02-01,27.564111709594727
2021-02-02,28.38422393798828
2021-02-03,28.28289794921875
2021-02-04,27.99791717529297
2021-02-05,28.039077758789062
2021-02-08,27.63060760498047
2021-02-09,28.013748168945312
2021-02-10,27.921920776367188
2021-02-11,28.10240936279297
2021-02-12,28.542551040649414
2021-02-16,28.735702514648438
2021-02-17,28.495052337646484
2021-02-18,28.50455093383789
2021-02-19,29.16000747680664
2021-02-22,29.315168380737305
2021-02-23,29.033353805541992
2021-02-24,29.565319061279297
2021-02-25,29.279476165771484
2021-02-26,29.07621192932129
2021-03-01,29.51450538635254
2021-03-02,29.26995086669922
2021-03-03,28.930118560791016
2021-03-04,28.031312942504883
2021-03-05,29.101621627807617
2021-03-08,29.387462615966797
2021-03-09,29.45415687561035
2021-03-10,29.724123001098633
2021-03-11,29.797164916992188
2021-03-12,29.80669593811035
2021-03-15,29.689184188842773
2021-03-16,29.20008087158203
2021-03-17,29.263599395751953
2021-03-18,29.3811092376709
2021-03-19,28.8284854888916
2021-03-22,29.78445816040039
2021-03-23,29.511327743530273
2021-03-24,29.908327102661133
2021-03-25,30.34343910217285
2021-03-26,31.016746520996094
2021-03-29,30.683269500732422
2021-03-30,30.607046127319336
2021-03-31,30.622920989990234
2021-04-01,30.889705657958984
2021-04-05,31.305761337280273
2021-04-06,30.842069625854492
2021-04-07,30.7912540435791
2021-04-08,30.641979217529297
2021-04-09,31.21683120727539
2021-04-12,31.318466186523438
2021-04-13,31.06121253967285
2021-04-14,31.239065170288086
2021-04-15,31.401042938232422
2021-04-16,31.327993392944336
2021-04-19,31.350231170654297
2021-04-20,31.26764678955078
2021-04-21,32.6142692565918
2021-04-22,32.33795928955078
2021-04-23,32.74766159057617
2021-04-26,32.49675369262695
2021-04-27,32.36971664428711
2021-04-28,32.236324310302734
2021-04-29,32.13786697387695
2021-04-30,31.99812889099121
2021-05-03,32.198211669921875
2021-05-04,32.28396987915039
2021-05-05,32.141048431396484
2021-05-06,32.5729866027832
2021-05-07,32.75401306152344
2021-05-10,32.76353454589844
2021-05-11,32.24903106689453
2021-05-12,31.64558982849121
2021-05-13,31.991785049438477
2021-05-14,32.30302429199219
2021-05-17,31.88697052001953
2021-05-18,31.41057586669922
2021-05-19,31.239065170288086
2021-05-20,31.21365737915039
2021-05-21,31.21683120727539
2021-05-24,31.553491592407227
2021-05-25,31.461389541625977
2021-05-26,31.899681091308594
2021-05-27,31.807315826416016
