,ALB
2014-04-30,57.55168914794922
2014-05-01,58.15264892578125
2014-05-02,58.4616813659668
2014-05-05,58.86516571044922
2014-05-06,58.58186721801758
2014-05-07,58.805076599121094
2014-05-08,58.496028900146484
2014-05-09,58.60761642456055
2014-05-12,59.54336166381836
2014-05-13,59.29440689086914
2014-05-14,59.21714782714844
2014-05-15,58.0925407409668
2014-05-16,58.13545608520508
2014-05-19,58.28141784667969
2014-05-20,57.92084884643555
2014-05-21,58.435935974121094
2014-05-22,58.435935974121094
2014-05-23,58.942440032958984
2014-05-27,58.873741149902344
2014-05-28,58.75357437133789
2014-05-29,59.51759338378906
2014-05-30,59.39740753173828
2014-06-02,59.8008918762207
2014-06-03,60.10995101928711
2014-06-04,60.82246780395508
2014-06-05,61.35472869873047
2014-06-06,61.964237213134766
2014-06-09,62.007164001464844
2014-06-10,61.998558044433594
2014-06-11,61.70126724243164
2014-06-12,61.0377311706543
2014-06-13,61.18423843383789
2014-06-16,60.701629638671875
2014-06-17,61.47718811035156
2014-06-18,61.253150939941406
2014-06-19,61.459983825683594
2014-06-20,61.63233184814453
2014-06-23,61.347965240478516
2014-06-24,60.79642105102539
2014-06-25,61.37380599975586
2014-06-26,61.24454116821289
2014-06-27,61.91669464111328
2014-06-30,61.61508560180664
2014-07-01,62.14939498901367
2014-07-02,61.985660552978516
2014-07-03,62.4423713684082
2014-07-07,62.23556137084961
2014-07-08,62.2700080871582
2014-07-09,62.11490249633789
2014-07-10,61.70126724243164
2014-07-11,62.04597854614258
2014-07-14,62.58025360107422
2014-07-15,60.34830856323242
2014-07-16,59.52102279663086
2014-07-17,59.831260681152344
2014-07-18,60.49481964111328
2014-07-21,59.57273864746094
2014-07-22,59.02120590209961
2014-07-23,58.935054779052734
2014-07-24,58.20255661010742
2014-07-25,59.52102279663086
2014-07-28,59.35728454589844
2014-07-29,57.95265197753906
2014-07-30,57.4873161315918
2014-07-31,52.85972595214844
2014-08-01,53.21302795410156
2014-08-04,53.402610778808594
2014-08-05,52.963138580322266
2014-08-06,52.808006286621094
2014-08-07,52.22201919555664
2014-08-08,52.497779846191406
2014-08-11,52.47193145751953
2014-08-12,52.153079986572266
2014-08-13,52.90281677246094
2014-08-14,52.28234100341797
2014-08-15,52.70460510253906
2014-08-18,53.13547134399414
2014-08-19,53.402610778808594
2014-08-20,53.368141174316406
2014-08-21,53.359535217285156
2014-08-22,53.264732360839844
2014-08-25,53.687007904052734
2014-08-26,53.72146987915039
2014-08-27,53.7731819152832
2014-08-28,54.471187591552734
2014-08-29,54.7900276184082
2014-09-02,55.08301544189453
2014-09-03,54.772796630859375
2014-09-04,54.75556945800781
2014-09-05,54.91068649291992
2014-09-08,55.022708892822266
2014-09-09,54.652156829833984
2014-09-10,55.755191802978516
2014-09-11,55.690277099609375
2014-09-12,55.20565414428711
2014-09-15,55.63835525512695
2014-09-16,56.235504150390625
2014-09-17,56.20089340209961
2014-09-18,56.28743362426758
2014-09-19,55.430660247802734
2014-09-22,54.74696731567383
2014-09-23,54.573883056640625
2014-09-24,54.6690788269043
2014-09-25,52.47089385986328
2014-09-26,52.6872444152832
2014-09-29,51.951629638671875
2014-09-30,50.97370529174805
2014-10-01,50.01308822631836
2014-10-02,50.95640182495117
2014-10-03,51.04294204711914
2014-10-06,51.50161361694336
2014-10-07,50.592918395996094
2014-10-08,50.791969299316406
2014-10-09,48.72358322143555
2014-10-10,47.62449645996094
2014-10-13,46.00615692138672
2014-10-14,46.309051513671875
2014-10-15,46.490779876708984
2014-10-16,46.63789749145508
2014-10-17,47.24371337890625
2014-10-20,47.91008377075195
2014-10-21,48.92264175415039
2014-10-22,47.80624008178711
2014-10-23,49.15630340576172
2014-10-24,49.50248718261719
2014-10-27,48.92264175415039
2014-10-28,50.18617248535156
2014-10-29,49.493831634521484
2014-10-30,49.63228988647461
2014-10-31,50.52368927001953
2014-11-03,50.826576232910156
2014-11-04,50.88716125488281
2014-11-05,52.574745178222656
2014-11-06,52.66994094848633
2014-11-07,52.94688034057617
2014-11-10,53.18055725097656
2014-11-11,53.691158294677734
2014-11-12,53.2757453918457
2014-11-13,53.55268096923828
2014-11-14,53.4315185546875
2014-11-17,53.31035232543945
2014-11-18,53.38825225830078
2014-11-19,53.2670783996582
2014-11-20,53.2670783996582
2014-11-21,53.46614456176758
2014-11-24,53.5267219543457
2014-11-25,53.06804656982422
2014-11-26,53.37093734741211
2014-11-28,51.09485626220703
2014-12-01,50.48906707763672
2014-12-02,50.95640182495117
2014-12-03,53.13728332519531
2014-12-04,53.48344039916992
2014-12-05,53.985389709472656
2014-12-08,53.5093994140625
2014-12-09,53.950782775878906
2014-12-10,51.06025314331055
2014-12-11,50.31684112548828
2014-12-12,48.34312057495117
2014-12-15,47.61275100708008
2014-12-16,47.79534912109375
2014-12-17,49.73429489135742
2014-12-18,51.160247802734375
2014-12-19,51.029815673828125
2014-12-22,52.1688346862793
2014-12-23,52.881805419921875
2014-12-24,52.58618927001953
2014-12-26,52.94268798828125
2014-12-29,52.986141204833984
2014-12-30,52.86442947387695
2014-12-31,52.28186798095703
2015-01-02,52.43837356567383
2015-01-05,50.69941711425781
2015-01-06,49.70819854736328
2015-01-07,49.50822448730469
2015-01-08,51.064598083496094
2015-01-09,51.31675338745117
2015-01-12,51.90800094604492
2015-01-13,53.029632568359375
2015-01-14,51.751487731933594
2015-01-15,50.499420166015625
2015-01-16,50.88200759887695
2015-01-20,50.255977630615234
2015-01-21,50.96025848388672
2015-01-22,51.777565002441406
2015-01-23,49.421287536621094
2015-01-26,49.68212127685547
2015-01-27,49.01261901855469
2015-01-28,48.14313507080078
2015-01-29,41.53507614135742
2015-01-30,41.96113204956055
2015-02-02,41.66550827026367
2015-02-03,42.93495559692383
2015-02-04,42.474117279052734
2015-02-05,43.25666809082031
2015-02-06,44.41307830810547
2015-02-09,45.334712982177734
2015-02-10,45.36079788208008
2015-02-11,46.238975524902344
2015-02-12,46.91716766357422
2015-02-13,47.46495819091797
2015-02-17,47.63884735107422
2015-02-18,47.699710845947266
2015-02-19,47.325828552246094
2015-02-20,48.23009490966797
2015-02-23,48.308353424072266
2015-02-24,48.76047134399414
2015-02-25,48.97785568237305
2015-02-26,48.95176315307617
2015-02-27,49.18653106689453
2015-03-02,49.28215026855469
2015-03-03,49.33433532714844
2015-03-04,48.169219970703125
2015-03-05,48.064884185791016
2015-03-06,47.673614501953125
2015-03-09,47.734493255615234
2015-03-10,47.2475700378418
2015-03-11,46.5519905090332
2015-03-12,46.90168762207031
2015-03-13,46.28098678588867
2015-03-16,46.14985275268555
2015-03-17,45.88758087158203
2015-03-18,46.114898681640625
2015-03-19,45.17073440551758
2015-03-20,45.67778778076172
2015-03-23,45.38054275512695
2015-03-24,45.459224700927734
2015-03-25,44.74235534667969
2015-03-26,44.58501434326172
2015-03-27,45.06583023071289
2015-03-30,45.835140228271484
2015-03-31,46.19355773925781
2015-04-01,45.957523345947266
2015-04-02,46.237274169921875
2015-04-06,48.08186340332031
2015-04-07,48.30042266845703
2015-04-08,48.8511848449707
2015-04-09,51.58747482299805
2015-04-10,51.36017608642578
2015-04-13,51.03671646118164
2015-04-14,51.55250549316406
2015-04-15,51.8497428894043
2015-04-16,51.351436614990234
2015-04-17,51.622440338134766
2015-04-20,51.74482727050781
2015-04-21,51.36017608642578
2015-04-22,51.52628707885742
2015-04-23,51.53502655029297
2015-04-24,51.578739166259766
2015-04-27,51.159114837646484
2015-04-28,51.97212600708008
2015-04-29,52.671512603759766
2015-04-30,52.19068908691406
2015-05-01,52.83759307861328
2015-05-04,52.55785369873047
2015-05-05,52.45294952392578
2015-05-06,52.45294952392578
2015-05-07,54.92698669433594
2015-05-08,55.215476989746094
2015-05-11,55.29414367675781
2015-05-12,54.79583740234375
2015-05-13,54.6734619140625
2015-05-14,55.62635803222656
2015-05-15,56.28203201293945
2015-05-18,55.30289077758789
2015-05-19,54.81332015991211
2015-05-20,54.6734619140625
2015-05-21,54.82207107543945
2015-05-22,54.087745666503906
2015-05-26,53.467041015625
2015-05-27,53.60692596435547
2015-05-28,52.96874237060547
2015-05-29,52.584083557128906
2015-06-01,52.321815490722656
2015-06-02,53.029937744140625
2015-06-03,53.7205696105957
2015-06-04,53.563201904296875
2015-06-05,53.44081497192383
2015-06-08,53.05617141723633
2015-06-09,52.97748565673828
2015-06-10,53.475772857666016
2015-06-11,53.72930908203125
2015-06-12,52.508384704589844
2015-06-15,50.874637603759766
2015-06-16,50.927337646484375
2015-06-17,51.34016418457031
2015-06-18,52.38540267944336
2015-06-19,51.47190856933594
2015-06-22,51.83204650878906
2015-06-23,51.78812026977539
2015-06-24,50.628692626953125
2015-06-25,51.18205642700195
2015-06-26,51.91109848022461
2015-06-29,49.39898681640625
2015-06-30,48.54697799682617
2015-07-01,47.835506439208984
2015-07-02,48.33616638183594
2015-07-06,47.65104293823242
2015-07-07,47.65104293823242
2015-07-08,46.614585876464844
2015-07-09,46.9395866394043
2015-07-10,47.43145751953125
2015-07-13,48.64359664916992
2015-07-14,48.59968185424805
2015-07-15,47.66861343383789
2015-07-16,47.80036544799805
2015-07-17,46.5618782043457
2015-07-20,46.333526611328125
2015-07-21,45.75379180908203
2015-07-22,45.42002487182617
2015-07-23,45.077449798583984
2015-07-24,43.75113296508789
2015-07-27,43.75113296508789
2015-07-28,44.6031494140625
2015-07-29,45.59568786621094
2015-07-30,46.904449462890625
2015-07-31,47.60713577270508
2015-08-03,46.80781936645508
2015-08-04,47.10646438598633
2015-08-05,46.78147506713867
2015-08-06,45.472713470458984
2015-08-07,45.00718688964844
2015-08-10,46.28081512451172
2015-08-11,45.674739837646484
2015-08-12,44.901790618896484
2015-08-13,44.28692626953125
2015-08-14,44.89299392700195
2015-08-17,45.472713470458984
2015-08-18,44.89299392700195
2015-08-19,43.81260681152344
2015-08-20,43.32072830200195
2015-08-21,41.11604309082031
2015-08-24,38.946502685546875
2015-08-25,37.59382247924805
2015-08-26,37.83098220825195
2015-08-27,39.64039993286133
2015-08-28,39.78972625732422
2015-08-31,39.710670471191406
2015-09-01,37.63773727416992
2015-09-02,37.5323371887207
2015-09-03,37.65530776977539
2015-09-04,37.268829345703125
2015-09-08,37.78705978393555
2015-09-09,37.79584884643555
2015-09-10,37.59382247924805
2015-09-11,36.89114761352539
2015-09-14,37.04149627685547
2015-09-15,39.15537643432617
2015-09-16,39.57107162475586
2015-09-17,39.845252990722656
2015-09-18,40.42900848388672
2015-09-21,41.03928756713867
2015-09-22,40.42900848388672
2015-09-23,40.075225830078125
2015-09-24,39.99562454223633
2015-09-25,39.916011810302734
2015-09-28,36.95304489135742
2015-09-29,37.61640548706055
2015-09-30,39.005008697509766
2015-10-01,39.95138931274414
2015-10-02,40.81817626953125
2015-10-05,41.95029067993164
2015-10-06,42.109493255615234
2015-10-07,43.25929641723633
2015-10-08,44.72753143310547
2015-10-09,44.86020278930664
2015-10-12,44.67445373535156
2015-10-13,44.453330993652344
2015-10-14,45.497013092041016
2015-10-15,45.52353286743164
2015-10-16,46.39031982421875
2015-10-19,46.22226333618164
2015-10-20,46.08075714111328
2015-10-21,45.267032623291016
2015-10-22,46.337249755859375
2015-10-23,46.50529861450195
2015-10-26,46.593753814697266
2015-10-27,45.93039321899414
2015-10-28,47.38976287841797
2015-10-29,48.01773452758789
2015-10-30,47.336700439453125
2015-11-02,47.9735221862793
2015-11-03,48.35383605957031
2015-11-04,47.955841064453125
2015-11-05,43.719215393066406
2015-11-06,44.82481002807617
2015-11-09,44.152610778808594
2015-11-10,43.851898193359375
2015-11-11,43.25045394897461
2015-11-12,41.499210357666016
2015-11-13,42.11833572387695
2015-11-16,42.43674087524414
2015-11-17,42.91435623168945
2015-11-18,44.93979263305664
2015-11-19,44.833656311035156
2015-11-20,45.70043182373047
2015-11-23,46.08960723876953
2015-11-24,46.88561248779297
2015-11-25,46.788333892822266
2015-11-27,46.974063873291016
2015-11-30,47.372074127197266
2015-12-01,46.832557678222656
2015-12-02,46.239967346191406
2015-12-03,46.726417541503906
2015-12-04,46.86792755126953
2015-12-07,45.19628143310547
2015-12-08,44.02878952026367
2015-12-09,44.24106979370117
2015-12-10,43.52464294433594
2015-12-11,42.661624908447266
2015-12-14,42.492576599121094
2015-12-15,43.31111526489258
2015-12-16,46.113704681396484
2015-12-17,46.63862609863281
2015-12-18,45.53538131713867
2015-12-21,45.78449630737305
2015-12-22,48.32018280029297
2015-12-23,50.08182144165039
2015-12-24,49.7793083190918
2015-12-28,50.49106979370117
2015-12-29,50.47328567504883
2015-12-30,50.12629699707031
2015-12-31,49.83268356323242
2016-01-04,49.423423767089844
2016-01-05,48.667171478271484
2016-01-06,46.540767669677734
2016-01-07,44.441043853759766
2016-01-08,43.604713439941406
2016-01-11,42.741703033447266
2016-01-12,43.55134582519531
2016-01-13,42.44807815551758
2016-01-14,43.5068359375
2016-01-15,42.626041412353516
2016-01-19,43.07978057861328
2016-01-20,42.71501159667969
2016-01-21,43.978389739990234
2016-01-22,45.63325881958008
2016-01-25,44.46773147583008
2016-01-26,46.1581916809082
2016-01-27,45.312957763671875
2016-01-28,46.051422119140625
2016-01-29,46.8343620300293
2016-02-01,46.994510650634766
2016-02-02,46.140380859375
2016-02-03,47.617305755615234
2016-02-04,46.22046661376953
2016-02-05,45.855674743652344
2016-02-08,43.40897750854492
2016-02-09,44.38765335083008
2016-02-10,44.56560516357422
2016-02-11,44.56560516357422
2016-02-12,45.71332931518555
2016-02-16,46.54965591430664
2016-02-17,46.95002746582031
2016-02-18,48.51591491699219
2016-02-19,48.47142791748047
2016-02-22,48.78282928466797
2016-02-23,46.852169036865234
2016-02-24,47.43047332763672
2016-02-25,49.3255615234375
2016-02-26,50.32203674316406
2016-02-29,50.019527435302734
2016-03-01,52.190433502197266
2016-03-02,51.34518814086914
2016-03-03,50.909244537353516
2016-03-04,52.644168853759766
2016-03-07,52.31498718261719
2016-03-08,52.030277252197266
2016-03-09,53.59617233276367
2016-03-10,52.831016540527344
2016-03-11,54.48588180541992
2016-03-14,53.66771697998047
2016-03-15,52.92555618286133
2016-03-16,55.09838104248047
2016-03-17,55.822654724121094
2016-03-18,54.88376998901367
2016-03-21,55.11626052856445
2016-03-22,55.581233978271484
2016-03-23,54.89271926879883
2016-03-24,55.36662292480469
2016-03-28,55.54545593261719
2016-03-29,56.29656219482422
2016-03-30,57.2175407409668
2016-03-31,57.16389465332031
2016-04-01,58.29949951171875
2016-04-04,58.41572189331055
2016-04-05,57.6735725402832
2016-04-06,59.04164505004883
2016-04-07,57.84346008300781
2016-04-08,57.98652648925781
2016-04-11,58.344207763671875
2016-04-12,58.38889694213867
2016-04-13,58.12064743041992
2016-04-14,58.52302169799805
2016-04-15,58.45148468017578
2016-04-18,58.55879211425781
2016-04-19,58.42465591430664
2016-04-20,58.701847076416016
2016-04-21,58.69290542602539
2016-04-22,59.229427337646484
2016-04-25,59.54237365722656
2016-04-26,60.58854675292969
2016-04-27,60.67797088623047
2016-04-28,59.39036178588867
2016-04-29,59.15788269042969
2016-05-02,60.71372604370117
2016-05-03,60.20405960083008
2016-05-04,59.54237365722656
2016-05-05,59.99839401245117
2016-05-06,61.36647033691406
2016-05-09,60.15934753417969
2016-05-10,60.67797088623047
2016-05-11,66.74933624267578
2016-05-12,67.8402328491211
2016-05-13,68.09953308105469
2016-05-16,69.57488250732422
2016-05-17,68.10846710205078
2016-05-18,68.10846710205078
2016-05-19,67.75078582763672
2016-05-20,68.27836608886719
2016-05-23,68.28726959228516
2016-05-24,68.26048278808594
2016-05-25,70.52267456054688
2016-05-26,70.67471313476562
2016-05-27,71.61356353759766
2016-05-31,70.19184875488281
2016-06-01,71.24697875976562
2016-06-02,71.39004516601562
2016-06-03,71.53313446044922
2016-06-06,72.39149475097656
2016-06-07,72.68656921386719
2016-06-08,72.61507415771484
2016-06-09,71.76560974121094
2016-06-10,71.38111877441406
2016-06-13,70.14693450927734
2016-06-14,70.3713150024414
2016-06-15,71.54716491699219
2016-06-16,71.79846954345703
2016-06-17,74.32072448730469
2016-06-20,74.50920867919922
2016-06-21,75.0567398071289
2016-06-22,74.7874755859375
2016-06-23,75.7568588256836
2016-06-24,70.89191436767578
2016-06-27,67.62466430664062
2016-06-28,70.2725830078125
2016-06-29,71.01756286621094
2016-06-30,71.18810272216797
2016-07-01,72.99225616455078
2016-07-05,71.71768188476562
2016-07-06,72.57937622070312
2016-07-07,72.99225616455078
2016-07-08,75.02082824707031
2016-07-11,75.06570434570312
2016-07-12,76.49288940429688
2016-07-13,76.7890853881836
2016-07-14,77.22892761230469
2016-07-15,77.50717163085938
2016-07-18,77.38150787353516
2016-07-19,77.12120056152344
2016-07-20,77.74954986572266
2016-07-21,75.64019012451172
2016-07-22,76.30440521240234
2016-07-25,77.3725357055664
2016-07-26,76.76214599609375
2016-07-27,76.13386535644531
2016-07-28,76.3941421508789
2016-07-29,75.5504150390625
2016-08-01,75.31705474853516
2016-08-02,75.72996520996094
2016-08-03,75.38884735107422
2016-08-04,73.71035766601562
2016-08-05,73.89885711669922
2016-08-08,73.7552490234375
2016-08-09,73.61161041259766
2016-08-10,73.68341827392578
2016-08-11,74.12325286865234
2016-08-12,74.50920867919922
2016-08-15,75.46964263916016
2016-08-16,73.36029815673828
2016-08-17,72.3011474609375
2016-08-18,72.95638275146484
2016-08-19,74.2668685913086
2016-08-22,75.26319885253906
2016-08-23,75.5504150390625
2016-08-24,73.77320098876953
2016-08-25,74.1142578125
2016-08-26,73.41416931152344
2016-08-29,74.27584075927734
2016-08-30,73.36029815673828
2016-08-31,71.7805404663086
2016-09-01,72.97433471679688
2016-09-02,73.56676483154297
2016-09-06,74.5361557006836
2016-09-07,74.45536804199219
2016-09-08,72.63323974609375
2016-09-09,68.953125
2016-09-12,69.50962829589844
2016-09-13,68.56792449951172
2016-09-14,68.23451232910156
2016-09-15,69.61327362060547
2016-09-16,69.14466094970703
2016-09-19,69.96468353271484
2016-09-20,69.19874572753906
2016-09-21,72.26262664794922
2016-09-22,73.17276000976562
2016-09-23,72.76727294921875
2016-09-26,73.62333679199219
2016-09-27,74.56954193115234
2016-09-28,76.47993469238281
2016-09-29,74.93001556396484
2016-09-30,77.0386734008789
2016-10-03,76.44390869140625
2016-10-04,74.452392578125
2016-10-05,75.19132232666016
2016-10-06,75.37154388427734
2016-10-07,74.22709655761719
2016-10-10,75.2273941040039
2016-10-11,73.64137268066406
2016-10-12,73.1277084350586
2016-10-13,72.48789978027344
2016-10-14,72.86639404296875
2016-10-17,73.22684478759766
2016-10-18,73.5872802734375
2016-10-19,74.42533874511719
2016-10-20,74.81282806396484
2016-10-21,74.07391357421875
2016-10-24,75.11922454833984
2016-10-25,73.98377227783203
2016-10-26,73.07363891601562
2016-10-27,73.93873596191406
2016-10-28,74.71373748779297
2016-10-31,75.29046630859375
2016-11-01,74.7047119140625
2016-11-02,74.11896514892578
2016-11-03,75.5157470703125
2016-11-04,75.2273941040039
2016-11-07,77.75057220458984
2016-11-08,74.56954193115234
2016-11-09,72.46985626220703
2016-11-10,73.46112060546875
2016-11-11,72.47889709472656
2016-11-14,69.4600601196289
2016-11-15,72.19953155517578
2016-11-16,73.48817443847656
2016-11-17,74.76777648925781
2016-11-18,74.30818939208984
2016-11-21,75.56077575683594
2016-11-22,75.9663314819336
2016-11-23,75.58786010742188
2016-11-25,75.69596099853516
2016-11-28,75.65991973876953
2016-11-29,77.45319366455078
2016-11-30,79.102294921875
2016-12-01,77.18286895751953
2016-12-02,76.470947265625
2016-12-05,77.75057220458984
2016-12-06,77.78660583496094
2016-12-07,80.02145385742188
2016-12-08,82.72488403320312
2016-12-09,81.72459411621094
2016-12-12,82.29234313964844
2016-12-13,82.38724517822266
2016-12-14,81.3203353881836
2016-12-15,81.21184539794922
2016-12-16,80.67841339111328
2016-12-19,80.47045135498047
2016-12-20,80.77783966064453
2016-12-21,80.72359466552734
2016-12-22,79.9460220336914
2016-12-23,80.30769348144531
2016-12-27,80.47947692871094
2016-12-28,78.28236389160156
2016-12-29,78.72537231445312
2016-12-30,77.83027648925781
2017-01-03,79.61148834228516
2017-01-04,82.00750732421875
2017-01-05,81.72722625732422
2017-01-06,82.10697174072266
2017-01-09,81.8086166381836
2017-01-10,81.26609802246094
2017-01-11,84.35834503173828
2017-01-12,84.76520538330078
2017-01-13,84.9912338256836
2017-01-17,85.30770111083984
2017-01-18,83.72541809082031
2017-01-19,84.1323013305664
2017-01-20,84.41259002685547
2017-01-23,84.71997833251953
2017-01-24,86.39271545410156
2017-01-25,84.9912338256836
2017-01-26,86.32939147949219
2017-01-27,86.275146484375
2017-01-30,85.50662231445312
2017-01-31,83.76160430908203
2017-02-01,84.45782470703125
2017-02-02,84.0057144165039
2017-02-03,85.23535919189453
2017-02-06,85.25346374511719
2017-02-07,83.90625
2017-02-08,85.30770111083984
2017-02-09,84.90985870361328
2017-02-10,84.71997833251953
2017-02-13,85.66938018798828
2017-02-14,82.4505615234375
2017-02-15,83.87008666992188
2017-02-16,83.55363464355469
2017-02-17,83.110595703125
2017-02-21,84.79232025146484
2017-02-22,83.58075714111328
2017-02-23,83.55363464355469
2017-02-24,84.0238265991211
2017-02-27,83.59883117675781
2017-02-28,91.78150939941406
2017-03-01,92.8212661743164
2017-03-02,93.1829605102539
2017-03-03,94.72908782958984
2017-03-06,92.3239974975586
2017-03-07,93.84298706054688
2017-03-08,92.89362335205078
2017-03-09,92.67664337158203
2017-03-10,93.1739273071289
2017-03-13,94.77926635742188
2017-03-14,94.28040313720703
2017-03-15,95.43231201171875
2017-03-16,94.33485412597656
2017-03-17,96.3302001953125
2017-03-20,96.2032241821289
2017-03-21,94.5525131225586
2017-03-22,95.43231201171875
2017-03-23,95.36882781982422
2017-03-24,94.73391723632812
2017-03-27,94.8699722290039
2017-03-28,95.12390899658203
2017-03-29,95.26905822753906
2017-03-30,95.35973358154297
2017-03-31,95.81322479248047
2017-04-03,95.25997161865234
2017-04-04,95.6862564086914
2017-04-05,95.42321014404297
2017-04-06,96.16695404052734
2017-04-07,96.08531951904297
2017-04-10,95.10577392578125
2017-04-11,95.7859878540039
2017-04-12,94.43463134765625
2017-04-13,93.98111724853516
2017-04-17,94.89716339111328
2017-04-18,95.93113708496094
2017-04-19,95.99462127685547
2017-04-20,95.7043685913086
2017-04-21,95.32344818115234
2017-04-24,96.89253234863281
2017-04-25,98.03532409667969
2017-04-26,98.22579956054688
2017-04-27,98.11695098876953
2017-04-28,98.779052734375
2017-05-01,99.21438598632812
2017-05-02,98.29833984375
2017-05-03,97.63624572753906
2017-05-04,98.59765625
2017-05-05,99.77672576904297
2017-05-08,99.36857604980469
2017-05-09,99.15999603271484
2017-05-10,100.2846450805664
2017-05-11,100.4388198852539
2017-05-12,100.1123046875
2017-05-15,101.626953125
2017-05-16,101.91718292236328
2017-05-17,100.25743103027344
2017-05-18,99.76766204833984
2017-05-19,100.0578842163086
2017-05-22,100.293701171875
2017-05-23,101.3185806274414
2017-05-24,101.626953125
2017-05-25,102.11671447753906
2017-05-26,102.36161041259766
2017-05-30,101.9988021850586
2017-05-31,103.03274536132812
2017-06-01,102.81509399414062
2017-06-02,103.47718811035156
2017-06-05,103.04183959960938
2017-06-06,102.19834899902344
2017-06-07,102.30721282958984
2017-06-08,103.64044952392578
2017-06-09,104.66532135009766
2017-06-12,100.84696197509766
2017-06-13,102.47513580322266
2017-06-14,99.3916015625
2017-06-15,96.46268463134766
2017-06-16,98.31827545166016
2017-06-19,98.53657531738281
2017-06-20,97.99992370605469
2017-06-21,96.59004974365234
2017-06-22,95.68954467773438
2017-06-23,95.37116241455078
2017-06-26,95.52582550048828
2017-06-27,95.02554321289062
2017-06-28,97.2540512084961
2017-06-29,95.20745086669922
2017-06-30,95.9988021850586
2017-07-03,96.44452667236328
2017-07-05,98.25460052490234
2017-07-06,98.28189086914062
2017-07-07,100.04650115966797
2017-07-10,101.27446746826172
2017-07-11,102.73889923095703
2017-07-12,106.0043716430664
2017-07-13,107.04132080078125
2017-07-14,106.94126892089844
2017-07-17,106.2954330444336
2017-07-18,107.08677673339844
2017-07-19,108.38751220703125
2017-07-20,107.2505111694336
2017-07-21,107.64164733886719
2017-07-24,107.87811279296875
2017-07-25,108.06005096435547
2017-07-26,106.60469055175781
2017-07-27,105.84971618652344
2017-07-28,105.96798706054688
2017-07-31,105.33129119873047
2017-08-01,106.81391143798828
2017-08-02,108.65129852294922
2017-08-03,108.06005096435547
2017-08-04,108.78773498535156
2017-08-07,111.9531478881836
2017-08-08,104.97653198242188
2017-08-09,102.92994689941406
2017-08-10,100.91973876953125
2017-08-11,99.47344207763672
2017-08-14,100.8105697631836
2017-08-15,101.7656478881836
2017-08-16,103.16641998291016
2017-08-17,101.97486114501953
2017-08-18,102.41145324707031
2017-08-21,103.22102355957031
2017-08-22,105.34947204589844
2017-08-23,104.95832061767578
2017-08-24,104.47625732421875
2017-08-25,104.55811309814453
2017-08-28,104.99470520019531
2017-08-29,104.11243438720703
2017-08-30,104.75821685791016
2017-08-31,105.74970245361328
2017-09-01,107.90544128417969
2017-09-05,106.12261199951172
2017-09-06,107.93270111083984
2017-09-07,107.41423797607422
2017-09-08,107.58705139160156
2017-09-11,112.65351104736328
2017-09-12,113.37208557128906
2017-09-13,114.24530792236328
2017-09-14,114.90190124511719
2017-09-15,116.07826232910156
2017-09-18,119.4797134399414
2017-09-19,122.79002380371094
2017-09-20,124.09403991699219
2017-09-21,123.00890350341797
2017-09-22,122.46170043945312
2017-09-25,117.53733825683594
2017-09-26,117.10875701904297
2017-09-27,118.56783294677734
2017-09-28,120.66522979736328
2017-09-29,124.30377960205078
2017-10-02,124.58647155761719
2017-10-03,125.3160400390625
2017-10-04,126.0455551147461
2017-10-05,127.35868072509766
2017-10-06,125.1063003540039
2017-10-09,124.52264404296875
2017-10-10,125.63519287109375
2017-10-11,125.3160400390625
2017-10-12,125.20658874511719
2017-10-13,126.7021255493164
2017-10-16,127.81465911865234
2017-10-17,127.13069915771484
2017-10-18,127.35868072509766
2017-10-19,127.20368957519531
2017-10-20,128.38002014160156
2017-10-23,126.3282470703125
2017-10-24,126.50152587890625
2017-10-25,126.3282470703125
2017-10-26,126.79334259033203
2017-10-27,126.8298110961914
2017-10-30,127.22195434570312
2017-10-31,128.48031616210938
2017-11-01,129.79356384277344
2017-11-02,124.85094451904297
2017-11-03,127.70523071289062
2017-11-06,129.46524047851562
2017-11-07,130.5230712890625
2017-11-08,131.84535217285156
2017-11-09,128.434814453125
2017-11-10,128.23416137695312
2017-11-13,130.74191284179688
2017-11-14,125.5257339477539
2017-11-15,122.68970489501953
2017-11-16,123.41011047363281
2017-11-17,124.21259307861328
2017-11-20,123.47395324707031
2017-11-21,124.659423828125
2017-11-22,123.33712768554688
2017-11-24,124.98773956298828
2017-11-27,124.23085021972656
2017-11-28,124.8326644897461
2017-11-29,120.32780456542969
2017-11-30,122.48905181884766
2017-12-01,120.51017761230469
2017-12-04,117.95684051513672
2017-12-05,116.71662139892578
2017-12-06,116.25152587890625
2017-12-07,117.71060180664062
2017-12-08,119.09671783447266
2017-12-11,119.58915710449219
2017-12-12,118.87787628173828
2017-12-13,118.6407699584961
2017-12-14,116.62957763671875
2017-12-15,118.44879913330078
2017-12-18,120.74339294433594
2017-12-19,120.68851470947266
2017-12-20,120.0577163696289
2017-12-21,117.60774993896484
2017-12-22,118.19280242919922
2017-12-26,117.9642562866211
2017-12-27,117.40662384033203
2017-12-28,117.4249038696289
2017-12-29,116.91297912597656
2018-01-02,120.24056243896484
2018-01-03,120.4782485961914
2018-01-04,119.0429916381836
2018-01-05,120.41423797607422
2018-01-08,125.65241241455078
2018-01-09,123.81498718261719
2018-01-10,121.5478286743164
2018-01-11,123.12936401367188
