,UNH
2014-06-04,68.27848815917969
2014-06-05,67.6763687133789
2014-06-06,67.7866439819336
2014-06-09,67.6424331665039
2014-06-10,67.68485260009766
2014-06-11,67.99015045166016
2014-06-12,67.68766021728516
2014-06-13,67.46614074707031
2014-06-16,66.46068572998047
2014-06-17,66.60557556152344
2014-06-18,67.49169158935547
2014-06-19,68.59938049316406
2014-06-20,69.36624908447266
2014-06-23,69.43437957763672
2014-06-24,69.64740753173828
2014-06-25,70.15865325927734
2014-06-26,70.11602020263672
2014-06-27,69.86896514892578
2014-06-30,69.65592193603516
2014-07-01,69.77523040771484
2014-07-02,70.28645324707031
2014-07-03,71.01922607421875
2014-07-07,70.05640411376953
2014-07-08,69.80931091308594
2014-07-09,70.49945831298828
2014-07-10,69.93711853027344
2014-07-11,70.61024475097656
2014-07-14,71.8031234741211
2014-07-15,71.48785400390625
2014-07-16,71.36858367919922
2014-07-17,72.51887512207031
2014-07-18,72.86819458007812
2014-07-21,72.47623443603516
2014-07-22,73.31980895996094
2014-07-23,73.22606658935547
2014-07-24,73.00453186035156
2014-07-25,72.15247344970703
2014-07-28,73.06417083740234
2014-07-29,71.8031234741211
2014-07-30,70.67842102050781
2014-07-31,69.0594711303711
2014-08-01,69.43437957763672
2014-08-04,70.0989990234375
2014-08-05,69.00836181640625
2014-08-06,69.44292449951172
2014-08-07,67.5343246459961
2014-08-08,68.26705932617188
2014-08-11,68.05406188964844
2014-08-12,68.35230255126953
2014-08-13,69.45146179199219
2014-08-14,69.715576171875
2014-08-15,69.4173355102539
2014-08-18,70.15865325927734
2014-08-19,71.1214828491211
2014-08-20,71.08739471435547
2014-08-21,71.3770980834961
2014-08-22,71.38561248779297
2014-08-25,71.77755737304688
2014-08-26,72.5273666381836
2014-08-27,73.6009521484375
2014-08-28,73.56688690185547
2014-08-29,73.8565902709961
2014-09-02,73.60948181152344
2014-09-03,73.95030975341797
2014-09-04,74.18035125732422
2014-09-05,74.7682876586914
2014-09-08,74.90460205078125
2014-09-09,75.45846557617188
2014-09-10,74.65840911865234
2014-09-11,74.512939453125
2014-09-12,73.74279022216797
2014-09-15,73.6144790649414
2014-09-16,74.58143615722656
2014-09-17,74.4359359741211
2014-09-18,74.98358154296875
2014-09-19,75.12903594970703
2014-09-22,75.10335540771484
2014-09-23,74.09364318847656
2014-09-24,75.4798355102539
2014-09-25,73.74279022216797
2014-09-26,74.1021957397461
2014-09-29,74.02522277832031
2014-09-30,73.80272674560547
2014-10-01,72.63043212890625
2014-10-02,72.64755249023438
2014-10-03,73.60591888427734
2014-10-06,72.81011199951172
2014-10-07,72.03999328613281
2014-10-08,74.11932373046875
2014-10-09,72.6817855834961
2014-10-10,73.06682586669922
2014-10-13,71.83465576171875
2014-10-14,70.86772155761719
2014-10-15,70.3029556274414
2014-10-16,73.06682586669922
2014-10-17,75.45419311523438
2014-10-20,75.76225280761719
2014-10-21,77.82441711425781
2014-10-22,76.814697265625
2014-10-23,77.57627868652344
2014-10-24,78.41485595703125
2014-10-27,78.83415222167969
2014-10-28,79.27054595947266
2014-10-29,79.54436492919922
2014-10-30,80.33158874511719
2014-10-31,81.29850006103516
2014-11-03,81.170166015625
2014-11-04,81.27284240722656
2014-11-05,81.9745101928711
2014-11-06,82.32530212402344
2014-11-07,80.10054016113281
2014-11-10,81.0760269165039
2014-11-11,81.88035583496094
2014-11-12,81.87181854248047
2014-11-13,82.06007385253906
2014-11-14,81.38407135009766
2014-11-17,82.54778289794922
2014-11-18,84.01958465576172
2014-11-19,82.88151550292969
2014-11-20,82.87297058105469
2014-11-21,82.753173828125
2014-11-24,82.91572570800781
2014-11-25,83.77143859863281
2014-11-26,83.95111083984375
2014-11-28,84.39608001708984
2014-12-01,84.76403045654297
2014-12-02,85.42290496826172
2014-12-03,86.57813262939453
2014-12-04,85.60757446289062
2014-12-05,86.1744384765625
2014-12-08,85.8222885131836
2014-12-09,86.76708221435547
2014-12-10,85.1093978881836
2014-12-11,85.65911865234375
2014-12-12,84.82597351074219
2014-12-15,84.40506744384766
2014-12-16,82.3265380859375
2014-12-17,85.1523208618164
2014-12-18,87.81494903564453
2014-12-19,88.02971649169922
2014-12-22,88.50209045410156
2014-12-23,88.3388900756836
2014-12-24,88.19290161132812
2014-12-26,88.08124542236328
2014-12-29,87.89228057861328
2014-12-30,88.3388900756836
2014-12-31,86.82720947265625
2015-01-02,86.56095123291016
2015-01-05,85.13516998291016
2015-01-06,84.9634017944336
2015-01-07,85.83087921142578
2015-01-08,89.92788696289062
2015-01-09,89.08617401123047
2015-01-12,88.08124542236328
2015-01-13,88.52784729003906
2015-01-14,88.75117492675781
2015-01-15,89.72174072265625
2015-01-16,90.84693145751953
2015-01-20,90.71807861328125
2015-01-21,93.89605712890625
2015-01-22,97.78689575195312
2015-01-23,96.19791412353516
2015-01-26,95.86294555664062
2015-01-27,94.48867797851562
2015-01-28,93.1573715209961
2015-01-29,93.95618438720703
2015-01-30,91.25918579101562
2015-02-02,92.15245819091797
2015-02-03,92.59909057617188
2015-02-04,92.69357299804688
2015-02-05,93.46659851074219
2015-02-06,92.41871643066406
2015-02-09,91.46532440185547
2015-02-10,93.5954360961914
2015-02-11,94.3512954711914
2015-02-12,94.34268951416016
2015-02-13,93.99913024902344
2015-02-17,94.27396392822266
2015-02-18,94.28253173828125
2015-02-19,94.505859375
2015-02-20,96.73043060302734
2015-02-23,99.97713470458984
2015-02-24,99.14398193359375
2015-02-25,97.95868682861328
2015-02-26,97.62371826171875
2015-02-27,97.59793853759766
2015-03-02,98.25930786132812
2015-03-03,96.93659210205078
2015-03-04,97.7611312866211
2015-03-05,98.59429168701172
2015-03-06,96.95376586914062
2015-03-09,98.68875885009766
2015-03-10,96.59300994873047
2015-03-11,97.14025115966797
2015-03-12,99.00170135498047
2015-03-13,99.3205795288086
2015-03-16,102.13859558105469
2015-03-17,101.34574127197266
2015-03-18,103.37954711914062
2015-03-19,104.0689926147461
2015-03-20,102.67291259765625
2015-03-23,102.58675384521484
2015-03-24,101.79389190673828
2015-03-25,100.43228912353516
2015-03-26,100.18236541748047
2015-03-27,101.6991195678711
2015-03-30,104.27584838867188
2015-03-31,101.94037628173828
2015-04-01,101.21649169921875
2015-04-02,101.13895416259766
2015-04-06,101.43193817138672
2015-04-07,101.13031768798828
2015-04-08,101.8542251586914
2015-04-09,102.1644515991211
2015-04-10,102.55226135253906
2015-04-13,102.87113189697266
2015-04-14,103.34510803222656
2015-04-15,101.10445404052734
2015-04-16,104.79289245605469
2015-04-17,102.3023452758789
2015-04-20,102.1903305053711
2015-04-21,102.79357147216797
2015-04-22,101.52672576904297
2015-04-23,101.91454315185547
2015-04-24,102.28511810302734
2015-04-27,100.17375946044922
2015-04-28,101.33712005615234
2015-04-29,97.90725708007812
2015-04-30,96.002685546875
2015-05-01,97.55390930175781
2015-05-04,98.7259521484375
2015-05-05,97.7004165649414
2015-05-06,97.80381774902344
2015-05-07,98.89828491210938
2015-05-08,99.6911392211914
2015-05-11,98.90692138671875
2015-05-12,98.79487609863281
2015-05-13,99.84625244140625
2015-05-14,102.14722442626953
2015-05-15,102.8366470336914
2015-05-18,103.24170684814453
2015-05-19,103.88801574707031
2015-05-20,104.48265075683594
2015-05-21,103.81045532226562
2015-05-22,103.06072235107422
2015-05-26,101.8973159790039
2015-05-27,102.94005584716797
2015-05-28,103.08656311035156
2015-05-29,103.59501647949219
2015-06-01,103.29338073730469
2015-06-02,101.47501373291016
2015-06-03,101.99210357666016
2015-06-04,100.52706909179688
2015-06-05,100.42366027832031
2015-06-08,100.75115966796875
2015-06-09,100.82008361816406
2015-06-10,102.1644515991211
2015-06-11,103.26358795166016
2015-06-12,101.81828308105469
2015-06-15,102.96930694580078
2015-06-16,105.19347381591797
2015-06-17,103.62703704833984
2015-06-18,104.6222915649414
2015-06-19,104.13765716552734
2015-06-22,104.06839752197266
2015-06-23,106.22333526611328
2015-06-24,103.13373565673828
2015-06-25,105.86852264404297
2015-06-26,106.66471099853516
2015-06-29,104.88192749023438
2015-06-30,105.58293151855469
2015-07-01,106.77723693847656
2015-07-02,105.4184799194336
2015-07-06,105.72139739990234
2015-07-07,104.45785522460938
2015-07-08,102.79621887207031
2015-07-09,103.2808837890625
2015-07-10,105.71272277832031
2015-07-13,105.97232818603516
2015-07-14,108.17920684814453
2015-07-15,108.9234848022461
2015-07-16,108.11865997314453
2015-07-17,107.18399047851562
2015-07-20,106.14543914794922
2015-07-21,104.5963363647461
2015-07-22,104.37999725341797
2015-07-23,103.27220916748047
2015-07-24,102.06926727294922
2015-07-27,102.01734161376953
2015-07-28,105.16752624511719
2015-07-29,105.16752624511719
2015-07-30,104.33670043945312
2015-07-31,105.06369018554688
2015-08-03,104.6222915649414
2015-08-04,104.57901000976562
2015-08-05,107.24456024169922
2015-08-06,105.6175308227539
2015-08-07,105.42711639404297
2015-08-10,105.99832153320312
2015-08-11,105.80792999267578
2015-08-12,104.89056396484375
2015-08-13,104.30207824707031
2015-08-14,104.73479461669922
2015-08-17,107.15800476074219
2015-08-18,108.61193084716797
2015-08-19,106.6387710571289
2015-08-20,103.67031860351562
2015-08-21,100.63265228271484
2015-08-24,95.56983947753906
2015-08-25,95.18042755126953
2015-08-26,98.19210052490234
2015-08-27,101.922119140625
2015-08-28,101.49807739257812
2015-08-31,100.13069152832031
2015-09-01,97.47380065917969
2015-09-02,98.8584976196289
2015-09-03,98.65079498291016
2015-09-04,97.24015045166016
2015-09-08,100.46819305419922
2015-09-09,100.02494049072266
2015-09-10,101.49384307861328
2015-09-11,103.17134857177734
2015-09-14,102.38906860351562
2015-09-15,104.32735443115234
2015-09-16,105.30082702636719
2015-09-17,107.13479614257812
2015-09-18,106.4481430053711
2015-09-21,107.72586059570312
2015-09-22,106.84798431396484
2015-09-23,107.15219116210938
2015-09-24,105.24866485595703
2015-09-25,101.14617156982422
2015-09-28,97.95629119873047
2015-09-29,99.27745056152344
2015-09-30,100.8332748413086
2015-10-01,101.35478973388672
2015-10-02,103.28434753417969
2015-10-05,103.99706268310547
2015-10-06,100.86802673339844
2015-10-07,101.19829559326172
2015-10-08,100.89411926269531
2015-10-09,103.6667709350586
2015-10-12,106.48291778564453
2015-10-13,107.76927185058594
2015-10-14,106.1004867553711
2015-10-15,104.44906616210938
2015-10-16,104.28389739990234
2015-10-19,104.93579864501953
2015-10-20,104.66632080078125
2015-10-21,102.65853881835938
2015-10-22,98.92105102539062
2015-10-23,100.75504302978516
2015-10-26,101.28524017333984
2015-10-27,103.75370025634766
2015-10-28,104.11005401611328
2015-10-29,104.04923248291016
2015-10-30,102.37169647216797
2015-11-02,103.16265106201172
2015-11-03,102.26741790771484
2015-11-04,99.64248657226562
2015-11-05,101.02449798583984
2015-11-06,99.79025268554688
2015-11-09,99.31221008300781
2015-11-10,100.72896575927734
2015-11-11,99.55558776855469
2015-11-12,98.06058502197266
2015-11-13,96.83503723144531
2015-11-16,98.92976379394531
2015-11-17,99.42518615722656
2015-11-18,101.91106414794922
2015-11-19,96.1571044921875
2015-11-20,98.19097900390625
2015-11-23,97.4869384765625
