,PEG
2016-03-03,32.061702728271484
2016-03-04,32.602630615234375
2016-03-07,32.61725616455078
2016-03-08,33.082069396972656
2016-03-09,33.16322326660156
2016-03-10,33.21487045288086
2016-03-11,32.70579147338867
2016-03-14,32.91238784790039
2016-03-15,33.00829315185547
2016-03-16,33.31077575683594
2016-03-17,33.97478103637695
2016-03-18,33.679656982421875
2016-03-21,33.72393035888672
2016-03-22,33.812477111816406
2016-03-23,34.092830657958984
2016-03-24,33.9674072265625
2016-03-28,33.99692153930664
2016-03-29,34.36579895019531
2016-03-30,34.3362922668457
2016-03-31,34.778953552246094
2016-04-01,34.91175079345703
2016-04-04,34.631404876708984
2016-04-05,34.08544921875
2016-04-06,34.019046783447266
2016-04-07,33.864112854003906
2016-04-08,33.92313766479492
2016-04-11,33.66490936279297
2016-04-12,34.12971878051758
2016-04-13,33.76819610595703
2016-04-14,33.834598541259766
2016-04-15,34.23301315307617
2016-04-18,34.48384094238281
2016-04-19,34.76420211791992
2016-04-20,33.937889099121094
2016-04-21,33.11894989013672
2016-04-22,33.35503387451172
2016-04-25,33.37717056274414
2016-04-26,33.539485931396484
2016-04-27,33.98216247558594
2016-04-28,34.144466400146484
2016-04-29,34.03379440307617
2016-05-02,34.063316345214844
2016-05-03,34.004302978515625
2016-05-04,34.410064697265625
2016-05-05,34.269893646240234
2016-05-06,33.72393035888672
2016-05-09,34.08544921875
2016-05-10,34.122337341308594
2016-05-11,34.21085739135742
2016-05-12,34.2034912109375
2016-05-13,33.841976165771484
2016-05-16,33.89362335205078
2016-05-17,33.32552719116211
2016-05-18,32.70579147338867
2016-05-19,33.04517364501953
2016-05-20,33.177974700927734
2016-05-23,32.84596633911133
2016-05-24,33.200103759765625
2016-05-25,32.3073844909668
2016-05-26,32.654151916503906
2016-05-27,32.86073684692383
2016-05-31,33.01566696166992
2016-06-01,33.22962188720703
2016-06-02,33.089439392089844
2016-06-03,33.46571350097656
2016-06-06,33.421443939208984
2016-06-07,32.89283752441406
2016-06-08,32.9747314453125
2016-06-09,33.22041702270508
2016-06-10,33.02684783935547
2016-06-13,33.145965576171875
2016-06-14,33.12363815307617
2016-06-15,32.989627838134766
2016-06-16,33.190643310546875
2016-06-17,33.36188507080078
2016-06-20,33.03429412841797
2016-06-21,32.9598503112793
2016-06-22,32.825836181640625
2016-06-23,32.982181549072266
2016-06-24,32.825836181640625
2016-06-27,33.07151794433594
2016-06-28,33.16085433959961
2016-06-29,33.71925354003906
2016-06-30,34.7020149230957
2016-07-01,34.620121002197266
2016-07-05,34.75413513183594
2016-07-06,34.80624008178711
2016-07-07,33.912818908691406
2016-07-08,34.35209655761719
2016-07-11,34.210636138916016
2016-07-12,33.83092498779297
2016-07-13,34.22552490234375
2016-07-14,34.039398193359375
2016-07-15,34.15107345581055
2016-07-18,34.17341232299805
2016-07-19,34.13618469238281
2016-07-20,33.80858612060547
2016-07-21,34.22552490234375
2016-07-22,34.69457244873047
2016-07-25,34.530784606933594
2016-07-26,34.07661819458008
2016-07-27,33.61501693725586
2016-07-28,33.56291580200195
2016-07-29,34.25530242919922
2016-08-01,33.793701171875
2016-08-02,33.62246322631836
2016-08-03,33.36188507080078
2016-08-04,33.21298599243164
2016-08-05,32.729034423828125
2016-08-08,32.788604736328125
2016-08-09,32.64714431762695
2016-08-10,32.602474212646484
2016-08-11,32.69926071166992
2016-08-12,32.73649978637695
2016-08-15,32.32699966430664
2016-08-16,32.2525520324707
2016-08-17,32.595035552978516
2016-08-18,32.91518020629883
2016-08-19,32.498233795166016
2016-08-22,32.609920501708984
2016-08-23,32.61737060546875
2016-08-24,32.46846389770508
2016-08-25,32.43123245239258
2016-08-26,31.619709014892578
2016-08-29,31.910078048706055
2016-08-30,31.753726959228516
2016-08-31,31.83561897277832
2016-09-01,31.70905303955078
2016-09-02,31.99941062927246
2016-09-06,32.125972747802734
2016-09-07,31.855392456054688
2016-09-08,32.41161346435547
2016-09-09,30.915794372558594
2016-09-12,31.502105712890625
2016-09-13,30.983461380004883
2016-09-14,31.17137336730957
2016-09-15,31.532169342041016
2016-09-16,31.795251846313477
2016-09-19,32.065853118896484
2016-09-20,32.02074432373047
2016-09-21,32.794960021972656
2016-09-22,32.82501983642578
2016-09-23,32.92274475097656
2016-09-26,32.697235107421875
2016-09-27,32.171077728271484
2016-09-28,32.13349914550781
2016-09-29,31.652433395385742
2016-09-30,31.472034454345703
2016-10-03,31.043588638305664
2016-10-04,30.57756233215332
2016-10-05,30.64520835876465
2016-10-06,30.63018798828125
2016-10-07,30.60762596130371
2016-10-10,30.71286392211914
2016-10-11,30.50990867614746
2016-10-12,30.68279457092285
2016-10-13,30.795541763305664
2016-10-14,30.742921829223633
2016-10-17,31.246540069580078
2016-10-18,31.42693519592285
2016-10-19,31.1337947845459
2016-10-20,31.028553009033203
2016-10-21,30.7805118560791
2016-10-24,30.71286392211914
2016-10-25,30.945878982543945
2016-10-26,30.983461380004883
2016-10-27,30.975942611694336
2016-10-28,30.84064483642578
2016-10-31,31.629894256591797
2016-11-01,31.0811710357666
2016-11-02,30.66775894165039
2016-11-03,30.795541763305664
2016-11-04,30.742921829223633
2016-11-07,31.479549407958984
2016-11-08,31.60733413696289
2016-11-09,30.53998565673828
2016-11-10,30.096500396728516
2016-11-11,29.74321937561035
2016-11-14,30.043882369995117
2016-11-15,31.066131591796875
2016-11-16,30.57756233215332
2016-11-17,30.60762596130371
2016-11-18,30.32199478149414
2016-11-21,30.818092346191406
2016-11-22,31.006006240844727
2016-11-23,30.622655868530273
2016-11-25,31.156335830688477
2016-11-28,32.171077728271484
2016-11-29,32.20114517211914
2016-11-30,31.05111312866211
2016-12-01,30.848159790039062
2016-12-02,31.006006240844727
2016-12-05,31.37432861328125
2016-12-06,31.103727340698242
2016-12-07,31.63514518737793
2016-12-08,32.07547378540039
2016-12-09,32.417118072509766
2016-12-12,32.62208938598633
2016-12-13,32.902976989746094
2016-12-14,32.42470932006836
2016-12-15,32.60690689086914
2016-12-16,33.396453857421875
2016-12-19,33.15351104736328
2016-12-20,33.22943115234375
2016-12-21,33.09278869628906
2016-12-22,33.16110610961914
2016-12-23,33.16110610961914
2016-12-27,33.25221252441406
2016-12-28,32.956119537353516
2016-12-29,33.4420051574707
2016-12-30,33.312957763671875
2017-01-03,32.940940856933594
2017-01-04,33.16869354248047
2017-01-05,33.22183609008789
2017-01-06,33.55588912963867
2017-01-09,33.039642333984375
2017-01-10,32.99409484863281
2017-01-11,33.43441390991211
2017-01-12,33.457191467285156
2017-01-13,33.426822662353516
2017-01-17,33.715309143066406
2017-01-18,33.54069900512695
2017-01-19,33.16110610961914
2017-01-20,33.20665740966797
2017-01-23,32.84984588623047
2017-01-24,32.98649597167969
2017-01-25,32.940940856933594
2017-01-26,32.89539337158203
2017-01-27,32.69042205810547
2017-01-30,32.80429458618164
2017-01-31,33.59384536743164
2017-02-01,32.92575454711914
2017-02-02,33.039642333984375
2017-02-03,33.18387985229492
2017-02-06,32.98649597167969
2017-02-07,32.9788932800293
2017-02-08,33.05481719970703
2017-02-09,32.78910446166992
2017-02-10,32.940940856933594
2017-02-13,33.22183609008789
2017-02-14,32.9713134765625
2017-02-15,32.80429458618164
2017-02-16,33.14591979980469
2017-02-17,33.01686477661133
2017-02-21,33.654579162597656
2017-02-22,33.609039306640625
2017-02-23,33.59384536743164
2017-02-24,34.626338958740234
2017-02-27,34.626338958740234
2017-02-28,34.90723419189453
2017-03-01,34.40616989135742
2017-03-02,34.76298522949219
2017-03-03,34.56560134887695
2017-03-06,34.246742248535156
2017-03-07,34.148040771484375
2017-03-08,33.695804595947266
2017-03-09,33.642154693603516
2017-03-10,34.056060791015625
2017-03-13,34.09439468383789
2017-03-14,34.10205078125
2017-03-15,34.592628479003906
2017-03-16,34.040733337402344
2017-03-17,34.28602600097656
2017-03-20,33.82611083984375
2017-03-21,34.23235321044922
2017-03-22,34.56962966918945
2017-03-23,34.54662322998047
2017-03-24,34.607948303222656
2017-03-27,34.29368591308594
2017-03-28,34.11738586425781
2017-03-29,33.84144592285156
2017-03-30,33.657470703125
2017-03-31,33.9947395324707
2017-04-03,33.925758361816406
2017-04-04,33.93342971801758
2017-04-05,34.04840087890625
2017-04-06,34.40866470336914
2017-04-07,34.278358459472656
2017-04-10,34.23235321044922
2017-04-11,34.71525955200195
2017-04-12,34.960548400878906
2017-04-13,34.9912109375
2017-04-17,35.01420211791992
2017-04-18,34.75358581542969
2017-04-19,34.186363220214844
2017-04-20,34.010074615478516
2017-04-21,34.11738586425781
2017-04-24,34.492984771728516
2017-04-25,34.278358459472656
2017-04-26,34.10205078125
2017-04-27,34.040733337402344
2017-04-28,33.76478576660156
2017-05-01,33.50416946411133
2017-05-02,33.626827239990234
2017-05-03,33.465843200683594
2017-05-04,33.327880859375
2017-05-05,33.58082580566406
2017-05-08,33.435184478759766
2017-05-09,32.921634674072266
2017-05-10,32.730010986328125
2017-05-11,32.78365707397461
2017-05-12,32.78365707397461
2017-05-15,32.99060821533203
2017-05-16,33.03660583496094
2017-05-17,33.45050811767578
2017-05-18,33.56549835205078
2017-05-19,33.74179458618164
2017-05-22,33.91042709350586
2017-05-23,33.78013229370117
2017-05-24,34.04840087890625
2017-05-25,34.140377044677734
2017-05-26,34.056060791015625
2017-05-30,34.15571212768555
2017-05-31,34.423988342285156
2017-06-01,34.90689468383789
2017-06-02,34.6232795715332
2017-06-05,34.485321044921875
2017-06-06,34.25535583496094
2017-06-07,34.503021240234375
2017-06-08,34.03864288330078
2017-06-09,34.309539794921875
2017-06-12,34.27082824707031
2017-06-13,34.085086822509766
2017-06-14,34.26310729980469
2017-06-15,34.30179214477539
2017-06-16,34.40240478515625
2017-06-19,34.25536346435547
2017-06-20,34.2940559387207
2017-06-21,34.023170471191406
2017-06-22,33.79872512817383
2017-06-23,33.72132873535156
2017-06-26,34.193443298339844
2017-06-27,33.760013580322266
2017-06-28,33.48139572143555
2017-06-29,33.218257904052734
2017-06-30,33.287906646728516
2017-07-03,33.04799270629883
2017-07-05,32.75387191772461
2017-07-06,32.513946533203125
2017-07-07,32.5836067199707
2017-07-10,32.482994079589844
2017-07-11,32.39011764526367
2017-07-12,32.715179443359375
2017-07-13,32.684226989746094
2017-07-14,32.78484344482422
2017-07-17,33.458187103271484
2017-07-18,33.713592529296875
2017-07-19,34.21665954589844
2017-07-20,34.417884826660156
2017-07-21,34.611385345458984
2017-07-24,34.07734680175781
2017-07-25,33.94577407836914
2017-07-26,34.278587341308594
2017-07-27,34.31727600097656
2017-07-28,34.79713439941406
2017-07-31,34.804866790771484
2017-08-01,35.02931213378906
2017-08-02,35.08349609375
2017-08-03,35.42402648925781
2017-08-04,35.36985778808594
2017-08-07,35.36211395263672
2017-08-08,35.42402648925781
2017-08-09,35.16862487792969
2017-08-10,35.30020523071289
2017-08-11,35.238285064697266
2017-08-14,35.54011917114258
2017-08-15,35.82648849487305
2017-08-16,36.097373962402344
2017-08-17,35.834224700927734
2017-08-18,36.12834167480469
2017-08-21,36.25990676879883
2017-08-22,36.3759880065918
2017-08-23,36.5617561340332
2017-08-24,36.546268463134766
2017-08-25,36.60045623779297
2017-08-28,36.60818862915039
2017-08-29,36.46113586425781
2017-08-30,36.24443054199219
2017-08-31,36.252166748046875
2017-09-01,36.0045051574707
2017-09-05,35.88841247558594
2017-09-06,35.5246467590332
2017-09-07,35.969974517822266
2017-09-08,36.290313720703125
2017-09-11,36.51687240600586
2017-09-12,35.813724517822266
2017-09-13,35.53245162963867
2017-09-14,35.782470703125
2017-09-15,35.798095703125
2017-09-18,35.626216888427734
2017-09-19,35.6183967590332
2017-09-20,35.33713912963867
2017-09-21,36.1106071472168
2017-09-22,36.08716583251953
2017-09-25,36.32936477661133
2017-09-26,36.33717346191406
2017-09-27,36.055912017822266
2017-09-28,36.00123596191406
2017-09-29,36.13404083251953
2017-10-02,36.407493591308594
2017-10-03,36.13404083251953
2017-10-04,36.712188720703125
2017-10-05,37.07157516479492
2017-10-06,37.18876647949219
2017-10-09,37.19658660888672
2017-10-10,37.66535186767578
2017-10-11,37.805973052978516
2017-10-12,38.29818344116211
2017-10-13,38.00129699707031
2017-10-16,37.970035552978516
2017-10-17,37.970035552978516
2017-10-18,38.01692199707031
2017-10-19,38.235679626464844
2017-10-20,38.282562255859375
2017-10-23,38.26692581176758
2017-10-24,38.345062255859375
2017-10-25,38.40755844116211
2017-10-26,38.56381607055664
2017-10-27,38.665382385253906
2017-10-30,38.71225357055664
2017-10-31,38.43880844116211
2017-11-01,38.680999755859375
2017-11-02,38.899757385253906
2017-11-03,39.30602264404297
2017-11-06,38.790382385253906
2017-11-07,39.02476501464844
2017-11-08,39.22008514404297
2017-11-09,39.274776458740234
2017-11-10,39.360713958740234
2017-11-13,39.579463958740234
2017-11-14,40.40763473510742
2017-11-15,40.08729553222656
2017-11-16,40.141990661621094
2017-11-17,40.235748291015625
2017-11-20,40.290443420410156
2017-11-21,40.31388473510742
2017-11-22,40.18106460571289
2017-11-24,40.282623291015625
2017-11-27,40.298248291015625
2017-11-28,40.65763854980469
2017-11-29,41.173282623291016
2017-11-30,41.45452880859375
2017-12-01,41.462345123291016
2017-12-04,41.321720123291016
2017-12-05,41.157649993896484
2017-12-06,41.220157623291016
2017-12-07,40.9444580078125
2017-12-08,40.90508270263672
2017-12-11,41.275299072265625
2017-12-12,40.96809387207031
2017-12-13,41.10200119018555
2017-12-14,40.91294860839844
2017-12-15,41.1965217590332
2017-12-18,40.93658447265625
2017-12-19,40.424583435058594
2017-12-20,40.15676498413086
2017-12-21,40.18040084838867
2017-12-22,40.227664947509766
2017-12-26,40.1410026550293
2017-12-27,40.18040084838867
2017-12-28,40.440330505371094
2017-12-29,40.566368103027344
2018-01-02,40.17251205444336
2018-01-03,39.967708587646484
2018-01-04,38.79404830932617
2018-01-05,39.11698913574219
2018-01-08,39.23515319824219
2018-01-09,39.093379974365234
2018-01-10,38.91221618652344
2018-01-11,39.38481903076172
2018-01-12,39.463592529296875
2018-01-16,39.03036117553711
2018-01-17,39.597496032714844
2018-01-18,39.180023193359375
2018-01-19,39.22727584838867
2018-01-22,39.41633224487305
2018-01-23,39.951961517333984
2018-01-24,39.715660095214844
2018-01-25,40.26704406738281
2018-01-26,40.33005142211914
2018-01-29,39.9283332824707
2018-01-30,40.18040084838867
2018-01-31,40.857810974121094
2018-02-01,39.9125862121582
2018-02-02,39.41633224487305
2018-02-05,38.47110366821289
2018-02-06,37.51799392700195
2018-02-07,37.57312774658203
2018-02-08,36.80905532836914
2018-02-09,37.210784912109375
2018-02-12,37.510101318359375
2018-02-13,37.8409423828125
2018-02-14,37.510101318359375
2018-02-15,38.28992462158203
2018-02-16,38.93583297729492
2018-02-20,38.8255615234375
2018-02-21,38.226905822753906
2018-02-22,38.73890686035156
2018-02-23,39.802310943603516
2018-02-26,39.62113571166992
2018-02-27,38.431705474853516
2018-02-28,38.14813995361328
2018-03-01,38.03786087036133
2018-03-02,37.57312774658203
2018-03-05,37.86456298828125
2018-03-06,37.1713981628418
2018-03-07,36.885101318359375
2018-03-08,37.24296569824219
2018-03-09,37.417930603027344
2018-03-12,37.83942794799805
2018-03-13,37.68832778930664
2018-03-14,38.53132629394531
2018-03-15,38.69037628173828
2018-03-16,39.19935989379883
2018-03-19,39.207298278808594
2018-03-20,38.95281982421875
2018-03-21,38.48360824584961
2018-03-22,38.380210876464844
2018-03-23,38.09392166137695
2018-03-26,38.51542663574219
2018-03-27,39.22322082519531
2018-03-28,39.25503921508789
2018-03-29,39.95487594604492
2018-04-02,39.6606330871582
2018-04-03,40.00258255004883
2018-04-04,40.05825424194336
2018-04-05,40.34456253051758
2018-04-06,39.84353256225586
2018-04-09,40.01054763793945
2018-04-10,39.644718170166016
2018-04-11,39.65267562866211
2018-04-12,39.31865310668945
2018-04-13,39.6685791015625
2018-04-16,40.09006881713867
2018-04-17,40.455909729003906
2018-04-18,40.12187576293945
2018-04-19,39.78786849975586
2018-04-20,39.37431716918945
2018-04-23,39.27095031738281
2018-04-24,39.708343505859375
2018-04-25,40.034400939941406
2018-04-26,40.69448471069336
2018-04-27,40.98078155517578
2018-04-30,41.4738655090332
2018-05-01,41.243221282958984
2018-05-02,40.92512130737305
2018-05-03,41.25117874145508
2018-05-04,41.4340934753418
2018-05-07,41.25913619995117
2018-05-08,40.6229133605957
2018-05-09,40.21731948852539
2018-05-10,40.66267013549805
2018-05-11,40.6785774230957
2018-05-14,40.47180938720703
2018-05-15,39.95487594604492
2018-05-16,39.6606330871582
2018-05-17,39.41408157348633
2018-05-18,39.549278259277344
2018-05-21,39.811729431152344
2018-05-22,40.19346618652344
2018-05-23,40.83763122558594
2018-05-24,41.29890823364258
2018-05-25,41.67267990112305
2018-05-29,41.8555908203125
2018-05-30,41.90330505371094
2018-05-31,42.133934020996094
2018-06-01,41.79198455810547
2018-06-04,41.56929016113281
2018-06-05,41.33071517944336
2018-06-06,40.575191497802734
2018-06-07,40.77578353881836
2018-06-08,40.831947326660156
2018-06-11,40.76776123046875
2018-06-12,41.66640090942383
2018-06-13,41.54604721069336
2018-06-14,41.89908218383789
2018-06-15,42.14780807495117
2018-06-18,42.40456771850586
2018-06-19,42.412593841552734
2018-06-20,42.573055267333984
2018-06-21,42.621212005615234
2018-06-22,42.79772186279297
2018-06-25,43.519840240478516
2018-06-26,43.102622985839844
2018-06-27,43.37541580200195
2018-06-28,43.47972106933594
2018-06-29,43.439613342285156
2018-07-02,43.26308822631836
2018-07-03,42.9180793762207
2018-07-05,42.861900329589844
2018-07-06,42.74156188964844
2018-07-09,41.233123779296875
2018-07-10,41.75466537475586
2018-07-11,42.22001266479492
2018-07-12,41.98733139038086
2018-07-13,41.75466537475586
2018-07-16,41.57011413574219
2018-07-17,41.513954162597656
2018-07-18,41.52197265625
2018-07-19,41.85895919799805
2018-07-20,41.20905685424805
2018-07-23,40.94426727294922
2018-07-24,41.0485725402832
2018-07-25,41.27324295043945
2018-07-26,41.56208801269531
2018-07-27,41.26522445678711
2018-07-30,40.9282341003418
2018-07-31,41.36952590942383
2018-08-01,40.551124572753906
2018-08-02,41.0806770324707
2018-08-03,41.26522445678711
2018-08-06,41.241153717041016
2018-08-07,41.33742141723633
2018-08-08,41.144859313964844
2018-08-09,41.70651626586914
2018-08-10,41.17695999145508
2018-08-13,41.49790954589844
2018-08-14,41.74663543701172
2018-08-15,42.36444854736328
2018-08-16,43.16680908203125
2018-08-17,43.17483139038086
2018-08-20,42.974246978759766
2018-08-21,42.34839630126953
2018-08-22,41.979312896728516
2018-08-23,42.05152893066406
2018-08-24,42.32432174682617
2018-08-27,42.07559585571289
2018-08-28,41.54604721069336
2018-08-29,41.923160552978516
2018-08-30,41.971290588378906
2018-08-31,42.00338363647461
2018-09-04,42.30828094482422
2018-09-05,42.46875762939453
2018-09-06,42.95430374145508
2018-09-07,42.49301528930664
2018-09-10,42.525394439697266
2018-09-11,42.69534683227539
2018-09-12,43.14850997924805
2018-09-13,43.464115142822266
2018-09-14,43.108055114746094
2018-09-17,43.3265495300293
2018-09-18,42.9623908996582
2018-09-19,42.00748825073242
2018-09-20,42.23407745361328
2018-09-21,42.193603515625
2018-09-24,42.12077713012695
2018-09-25,41.44102478027344
2018-09-26,41.01213073730469
2018-09-27,41.54621887207031
2018-09-28,42.71962356567383
2018-10-01,42.6386833190918
2018-10-02,42.994747161865234
2018-10-03,42.08841323852539
2018-10-04,42.323089599609375
2018-10-05,42.654876708984375
2018-10-08,43.31035614013672
2018-10-09,43.75543975830078
2018-10-10,44.127685546875
2018-10-11,43.367008209228516
2018-10-12,43.439842224121094
2018-10-15,43.277992248535156
2018-10-16,43.56122970581055
2018-10-17,43.415565490722656
2018-10-18,43.56122970581055
2018-10-19,44.410919189453125
2018-10-22,44.24907302856445
2018-10-23,44.208614349365234
2018-10-24,45.61668014526367
2018-10-25,45.195884704589844
2018-10-26,44.00630569458008
2018-10-29,44.69416046142578
2018-10-30,43.99820327758789
2018-10-31,43.237525939941406
2018-11-01,43.205162048339844
2018-11-02,42.87336730957031
2018-11-05,43.05949020385742
2018-11-06,42.88955307006836
2018-11-07,42.88146209716797
2018-11-08,42.86528396606445
2018-11-09,43.52885055541992
2018-11-12,43.52076721191406
2018-11-13,43.29418182373047
2018-11-14,43.62596130371094
2018-11-15,44.03868103027344
2018-11-16,43.94156265258789
2018-11-19,44.15196990966797
2018-11-20,43.358917236328125
2018-11-21,43.29418182373047
2018-11-23,43.0756721496582
2018-11-26,43.28608703613281
2018-11-27,43.933475494384766
2018-11-28,44.27336120605469
2018-11-29,44.119598388671875
2018-11-30,45.23635482788086
2018-12-03,45.05830764770508
2018-12-04,45.16350555419922
2018-12-06,45.07377243041992
2018-12-07,45.22877883911133
2018-12-10,45.187984466552734
2018-12-11,45.51430892944336
2018-12-12,45.457210540771484
2018-12-13,45.5224723815918
2018-12-14,45.43272018432617
2018-12-17,43.57267379760742
2018-12-18,43.40135192871094
2018-12-19,43.04240036010742
2018-12-20,42.99343490600586
2018-12-21,42.78131866455078
2018-12-24,40.70100021362305
2018-12-26,41.36997604370117
2018-12-27,41.95736312866211
2018-12-28,41.87578201293945
2018-12-31,42.46316146850586
2019-01-02,41.46786880493164
2019-01-03,41.459712982177734
2019-01-04,41.90840148925781
2019-01-07,41.998146057128906
2019-01-08,42.16131591796875
2019-01-09,41.843143463134766
2019-01-10,42.42237091064453
2019-01-11,42.32447814941406
2019-01-14,41.40260314941406
2019-01-15,41.989986419677734
2019-01-16,41.97367477416992
2019-01-17,42.59370040893555
2019-01-18,42.37342834472656
2019-01-22,43.00975799560547
2019-01-23,43.50741195678711
2019-01-24,43.433982849121094
2019-01-25,42.95266342163086
2019-01-28,42.74870300292969
2019-01-29,43.05055236816406
2019-01-30,43.4421501159668
2019-01-31,44.50269317626953
2019-02-01,44.470062255859375
2019-02-04,44.845340728759766
2019-02-05,44.78824234008789
2019-02-06,44.869815826416016
2019-02-07,45.43272018432617
2019-02-08,45.58773422241211
2019-02-11,45.6693115234375
2019-02-12,45.68563461303711
2019-02-13,45.6774787902832
2019-02-14,45.62852478027344
2019-02-15,45.946693420410156
2019-02-19,45.865108489990234
2019-02-20,46.18328094482422
2019-02-21,46.42803192138672
2019-02-22,46.74619674682617
2019-02-25,46.77067565917969
2019-02-26,46.762508392333984
2019-02-27,47.77412414550781
2019-02-28,47.97807693481445
2019-03-01,48.337032318115234
2019-03-04,48.60624694824219
2019-03-05,48.402305603027344
2019-03-06,48.26361083984375
2019-03-07,48.5185432434082
2019-03-08,48.41986083984375
2019-03-11,48.24715042114258
2019-03-12,48.62544631958008
2019-03-13,48.93793869018555
2019-03-14,49.04484558105469
2019-03-15,49.11885452270508
2019-03-18,49.02017593383789
2019-03-19,48.61722183227539
2019-03-20,48.42808151245117
2019-03-21,48.91326141357422
2019-03-22,49.036617279052734
2019-03-25,48.99550247192383
2019-03-26,49.27508544921875
2019-03-27,48.748802185058594
2019-03-28,48.345848083496094
2019-03-29,48.85569763183594
2019-04-01,48.1402587890625
2019-04-02,48.55965805053711
2019-04-03,48.37873840332031
2019-04-04,48.7652473449707
2019-04-05,49.09418869018555
2019-04-08,48.72412872314453
2019-04-09,49.01194763183594
2019-04-10,48.9050407409668
2019-04-11,48.95437240600586
2019-04-12,49.25043487548828
2019-04-15,49.332672119140625
2019-04-16,48.31295394897461
2019-04-17,48.280059814453125
2019-04-18,48.411624908447266
2019-04-22,48.058013916015625
2019-04-23,47.79487228393555
2019-04-24,48.27183151245117
2019-04-25,48.5185432434082
2019-04-26,48.46919250488281
2019-04-29,48.27183151245117
2019-04-30,49.05306625366211
2019-05-01,48.33761215209961
2019-05-02,48.715904235839844
2019-05-03,48.715904235839844
2019-05-06,48.45273971557617
2019-05-07,48.386966705322266
2019-05-08,47.507057189941406
2019-05-09,47.934669494628906
2019-05-10,48.773468017578125
2019-05-13,49.31621170043945
2019-05-14,48.6336669921875
2019-05-15,48.81458282470703
2019-05-16,49.38199996948242
2019-05-17,49.69449996948242
2019-05-20,49.64515686035156
2019-05-21,49.90830612182617
2019-05-22,50.1796875
2019-05-23,50.47572708129883
2019-05-24,50.29481506347656
2019-05-28,49.24219512939453
2019-05-29,48.45273971557617
2019-05-30,48.24715042114258
2019-05-31,48.32118225097656
2019-06-03,48.82279968261719
2019-06-04,48.847476959228516
2019-06-05,49.66981887817383
2019-06-06,49.99305725097656
2019-06-07,49.73613357543945
2019-06-10,49.62010192871094
2019-06-11,49.205692291259766
2019-06-12,49.87703323364258
2019-06-13,49.72783279418945
2019-06-14,50.52348327636719
2019-06-17,50.473758697509766
2019-06-18,50.216835021972656
2019-06-19,50.183677673339844
2019-06-20,50.66439437866211
2019-06-21,50.598079681396484
2019-06-24,50.65609359741211
2019-06-25,49.8438720703125
2019-06-26,48.96535110473633
2019-06-27,48.72499465942383
2019-06-28,48.74986267089844
2019-07-01,48.418338775634766
2019-07-02,48.73329162597656
2019-07-03,49.3797492980957
2019-07-05,49.371456146240234
2019-07-08,49.470916748046875
2019-07-09,49.744422912597656
2019-07-10,49.91017532348633
2019-07-11,50.02619934082031
2019-07-12,50.183677673339844
2019-07-15,50.598079681396484
2019-07-16,50.15052795410156
2019-07-17,50.46547317504883
2019-07-18,50.598079681396484
2019-07-19,49.87703323364258
2019-07-22,49.53721237182617
2019-07-23,49.27200698852539
2019-07-24,49.213985443115234
2019-07-25,49.43776321411133
2019-07-26,49.34659957885742
2019-07-29,49.15597152709961
2019-07-30,47.97907257080078
2019-07-31,47.36576843261719
2019-08-01,47.39064025878906
2019-08-02,47.13370895385742
2019-08-05,46.10599899291992
2019-08-06,47.050819396972656
2019-08-07,47.382347106933594
2019-08-08,47.929351806640625
2019-08-09,47.83818054199219
2019-08-12,47.43208312988281
2019-08-13,47.76359176635742
2019-08-14,47.498374938964844
2019-08-15,47.871337890625
2019-08-16,48.15312576293945
2019-08-19,48.526084899902344
2019-08-20,48.443199157714844
2019-08-21,48.791290283203125
2019-08-22,49.03993606567383
2019-08-23,48.434906005859375
2019-08-26,49.15597152709961
2019-08-27,49.28029251098633
2019-08-28,49.32173156738281
2019-08-29,49.79414749145508
2019-08-30,50.11737060546875
2019-09-03,50.70582580566406
2019-09-04,50.87987518310547
2019-09-05,50.448890686035156
2019-09-06,50.46559524536133
2019-09-09,50.43219757080078
2019-09-10,51.07532501220703
2019-09-11,51.71011734008789
2019-09-12,51.325904846191406
2019-09-13,50.78300094604492
2019-09-16,50.78300094604492
2019-09-17,51.09203338623047
2019-09-18,51.392723083496094
2019-09-19,51.55142593383789
2019-09-20,51.61823654174805
2019-09-23,51.718467712402344
2019-09-24,51.91057586669922
2019-09-25,51.9022216796875
2019-09-26,52.00246047973633
2019-09-27,51.76858901977539
2019-09-30,51.852115631103516
2019-10-01,51.53471755981445
2019-10-02,51.1922607421875
2019-10-03,51.48460006713867
2019-10-04,52.01915740966797
2019-10-07,51.9189338684082
2019-10-08,51.09203338623047
2019-10-09,51.4261360168457
2019-10-10,51.37601852416992
2019-10-11,52.07762908935547
2019-10-14,51.66000747680664
2019-10-15,51.66835403442383
2019-10-16,51.601539611816406
2019-10-17,51.82705307006836
2019-10-18,52.02750778198242
2019-10-21,52.09432601928711
2019-10-22,52.102684020996094
2019-10-23,52.40337371826172
2019-10-24,52.7875862121582
2019-10-25,52.537017822265625
2019-10-28,51.94398498535156
2019-10-29,52.01915740966797
2019-10-30,52.81264877319336
2019-10-31,52.87946701049805
2019-11-01,52.6121940612793
2019-11-04,52.16950607299805
2019-11-05,51.718467712402344
2019-11-06,51.72682571411133
2019-11-07,51.17555618286133
2019-11-08,51.309200286865234
2019-11-11,50.791351318359375
2019-11-12,50.490657806396484
2019-11-13,51.00851058959961
2019-11-14,50.615943908691406
