,CBOE
2016-06-15,56.36503982543945
2016-06-16,56.688724517822266
2016-06-17,55.61267852783203
2016-06-20,55.28024673461914
2016-06-21,55.306488037109375
2016-06-22,55.77014923095703
2016-06-23,56.56623840332031
2016-06-24,56.67997741699219
2016-06-27,55.603939056396484
2016-06-28,55.910125732421875
2016-06-29,57.519805908203125
2016-06-30,58.28089904785156
2016-07-01,57.624786376953125
2016-07-05,58.972007751464844
2016-07-06,58.52584457397461
2016-07-07,58.50835418701172
2016-07-08,59.17322540283203
2016-07-11,59.505672454833984
2016-07-12,59.77685546875
2016-07-13,59.269439697265625
2016-07-14,59.8030891418457
2016-07-15,59.978057861328125
2016-07-18,59.65437316894531
2016-07-19,60.039310455322266
2016-07-20,59.470664978027344
2016-07-21,59.0682373046875
2016-07-22,59.36569595336914
2016-07-25,59.8555793762207
2016-07-26,59.663124084472656
2016-07-27,60.2230110168457
2016-07-28,59.785606384277344
2016-07-29,60.18801498413086
2016-08-01,59.8555793762207
2016-08-02,59.94306564331055
2016-08-03,60.179283142089844
2016-08-04,60.1180305480957
2016-08-05,60.12678146362305
2016-08-08,60.00430679321289
2016-08-09,59.7506217956543
2016-08-10,59.74185562133789
2016-08-11,58.72706604003906
2016-08-12,58.7008171081543
2016-08-15,59.610626220703125
2016-08-16,58.80580139160156
2016-08-17,59.698116302490234
2016-08-18,60.039310455322266
2016-08-19,59.663124084472656
2016-08-22,59.838096618652344
2016-08-23,59.68938064575195
2016-08-24,60.1180305480957
2016-08-25,60.02180099487305
2016-08-26,60.275516510009766
2016-08-29,60.40673065185547
2016-08-30,60.432987213134766
2016-08-31,60.535682678222656
2016-09-01,60.76481246948242
2016-09-02,60.39466857910156
2016-09-06,60.377044677734375
2016-09-07,60.4827880859375
2016-09-08,60.403472900390625
2016-09-09,59.92759323120117
2016-09-12,61.179019927978516
2016-09-13,60.20079040527344
2016-09-14,59.70726776123047
2016-09-15,60.05977249145508
2016-09-16,60.75599670410156
2016-09-19,61.161399841308594
2016-09-20,61.355281829833984
2016-09-21,61.46104431152344
2016-09-22,61.17021179199219
2016-09-23,61.954559326171875
2016-09-26,58.684967041015625
2016-09-27,58.966976165771484
2016-09-28,58.438201904296875
2016-09-29,57.52167892456055
2016-09-30,57.151519775390625
2016-10-03,57.95351028442383
2016-10-04,58.905303955078125
2016-10-05,59.407630920410156
2016-10-06,59.53982925415039
2016-10-07,59.79539489746094
2016-10-10,58.94935989379883
2016-10-11,59.13443374633789
2016-10-12,58.87885665893555
2016-10-13,58.06806945800781
2016-10-14,58.24432373046875
2016-10-17,56.91358184814453
2016-10-18,57.292537689208984
2016-10-19,57.151519775390625
2016-10-20,56.20855712890625
2016-10-21,56.331939697265625
2016-10-24,56.693267822265625
2016-10-25,56.331939697265625
2016-10-26,55.97060775756836
2016-10-27,54.78086471557617
2016-10-28,55.73265075683594
2016-10-31,55.70622253417969
2016-11-01,55.61808776855469
2016-11-02,55.43301773071289
2016-11-03,55.5123405456543
2016-11-04,55.8736572265625
2016-11-07,56.1380500793457
2016-11-08,56.041114807128906
2016-11-09,58.33245849609375
2016-11-10,59.61033248901367
2016-11-11,59.874717712402344
2016-11-14,60.606170654296875
2016-11-15,60.39466857910156
2016-11-16,60.45637130737305
2016-11-17,60.69432067871094
2016-11-18,60.52687072753906
2016-11-21,60.33298873901367
2016-11-22,60.15671157836914
2016-11-23,59.874717712402344
2016-11-25,60.30653381347656
2016-11-28,60.4827880859375
2016-11-29,60.632625579833984
2016-11-30,61.1702766418457
2016-12-01,61.68521499633789
2016-12-02,63.97576141357422
2016-12-05,64.49073028564453
2016-12-06,65.29861450195312
2016-12-07,66.44389343261719
2016-12-08,66.83451843261719
2016-12-09,68.07747650146484
2016-12-12,68.0597152709961
2016-12-13,67.99756622314453
2016-12-14,67.71345520019531
2016-12-15,67.09197998046875
2016-12-16,67.22515106201172
2016-12-19,66.95882415771484
2016-12-20,66.4971694946289
2016-12-21,65.81354522705078
2016-12-22,65.4317855834961
2016-12-23,65.16541290283203
2016-12-27,65.46729278564453
2016-12-28,65.08555603027344
2016-12-29,65.40514373779297
2016-12-30,65.60047149658203
2017-01-03,64.81918334960938
2017-01-04,67.3672103881836
2017-01-05,66.66585540771484
2017-01-06,67.02985382080078
2017-01-09,66.1686782836914
2017-01-10,65.41403198242188
2017-01-11,65.64486694335938
2017-01-12,65.54718780517578
2017-01-13,66.60369110107422
2017-01-17,66.37287902832031
2017-01-18,66.8434066772461
2017-01-19,67.25180053710938
2017-01-20,68.04196166992188
2017-01-23,67.51817321777344
2017-01-24,68.17512512207031
2017-01-25,69.20498657226562
2017-01-26,69.22273254394531
2017-01-27,69.09844207763672
2017-01-30,69.13397216796875
2017-01-31,70.6876449584961
2017-02-01,69.64888763427734
2017-02-02,69.19609832763672
2017-02-03,69.37367248535156
2017-02-06,69.06295013427734
2017-02-07,70.30587005615234
2017-02-08,68.33494567871094
2017-02-09,69.36481475830078
2017-02-10,68.95641326904297
2017-02-13,70.22595977783203
2017-02-14,70.6876449584961
2017-02-15,71.16705322265625
2017-02-16,71.38013458251953
2017-02-17,71.85955810546875
2017-02-21,71.5044174194336
2017-02-22,71.5044174194336
2017-02-23,71.2558364868164
2017-02-24,70.75865936279297
2017-02-27,70.10167694091797
2017-02-28,69.29376220703125
2017-03-01,70.86180877685547
2017-03-02,69.9235610961914
2017-03-03,69.94142150878906
2017-03-06,69.69123840332031
2017-03-07,69.67335510253906
2017-03-08,70.04866790771484
2017-03-09,70.21845245361328
2017-03-10,71.15673065185547
2017-03-13,71.71076202392578
2017-03-14,71.82691955566406
2017-03-15,71.71968078613281
2017-03-16,71.88944244384766
2017-03-17,71.9967041015625
2017-03-20,71.94307708740234
2017-03-21,71.16564178466797
2017-03-22,71.2460708618164
2017-03-23,71.35332489013672
2017-03-24,70.98693084716797
2017-03-27,70.75458526611328
2017-03-28,70.71885681152344
2017-03-29,70.78140258789062
2017-03-30,71.48735809326172
2017-03-31,72.44351196289062
2017-04-03,72.08606719970703
2017-04-04,72.28264617919922
2017-04-05,71.86265563964844
2017-04-06,71.77330017089844
2017-04-07,72.45242309570312
2017-04-10,72.47924041748047
2017-04-11,72.01457214355469
2017-04-12,72.85455322265625
2017-04-13,72.64008331298828
2017-04-17,73.41751098632812
2017-04-18,73.21198272705078
2017-04-19,73.47111511230469
2017-04-20,74.1681137084961
2017-04-21,74.15921020507812
2017-04-24,74.91873931884766
2017-04-25,75.20470428466797
2017-04-26,74.73108673095703
2017-04-27,73.6319580078125
2017-04-28,73.64091491699219
2017-05-01,73.86431884765625
2017-05-02,74.1502456665039
2017-05-03,74.19493103027344
