,LOW
2017-09-14,68.7010269165039
2017-09-15,68.28945922851562
2017-09-18,68.00926971435547
2017-09-19,67.8516845703125
2017-09-20,68.21945190429688
2017-09-21,68.33326721191406
2017-09-22,68.4996109008789
2017-09-25,69.47154235839844
2017-09-26,69.42777252197266
2017-09-27,69.375244140625
2017-09-28,69.56788635253906
2017-09-29,69.9969482421875
2017-10-02,70.7412109375
2017-10-03,71.2315444946289
2017-10-04,71.32786560058594
2017-10-05,72.02836608886719
2017-10-06,71.6781234741211
2017-10-09,71.5730209350586
2017-10-10,71.01264190673828
2017-10-11,71.10896301269531
2017-10-12,71.4241943359375
2017-10-13,72.08965301513672
2017-10-16,71.10021209716797
2017-10-17,71.02140045166016
2017-10-18,70.7061767578125
2017-10-19,71.16149139404297
2017-10-20,70.08450317382812
2017-10-23,70.40848541259766
2017-10-24,71.42938995361328
2017-10-25,71.27975463867188
2017-10-26,71.75503540039062
2017-10-27,70.9453353881836
2017-10-30,69.88921356201172
2017-10-31,70.36445617675781
2017-11-01,70.33805084228516
2017-11-02,67.46012878417969
2017-11-03,68.57784271240234
2017-11-06,68.12901306152344
2017-11-07,68.32261657714844
2017-11-08,68.72746276855469
2017-11-09,68.71865844726562
2017-11-10,68.19941711425781
2017-11-13,68.234619140625
2017-11-14,69.73078918457031
2017-11-15,68.97389221191406
2017-11-16,69.9419937133789
2017-11-17,70.60210418701172
2017-11-20,71.69339752197266
2017-11-21,70.92774200439453
2017-11-22,70.02122497558594
2017-11-24,69.73958587646484
2017-11-27,70.25885009765625
2017-11-28,71.88705444335938
2017-11-29,73.31281280517578
2017-11-30,73.37442779541016
2017-12-01,74.13131713867188
2017-12-04,77.48452758789062
2017-12-05,75.96195220947266
2017-12-06,72.52072143554688
2017-12-07,73.6032485961914
2017-12-08,75.3370590209961
2017-12-11,75.28426361083984
2017-12-12,74.80020904541016
2017-12-13,75.3370590209961
2017-12-14,75.31947326660156
2017-12-15,76.29639434814453
2017-12-18,76.95647430419922
2017-12-19,78.20619201660156
2017-12-20,79.3767318725586
2017-12-21,79.85201263427734
2017-12-22,80.25684356689453
2017-12-26,80.87293243408203
2017-12-27,81.06655883789062
2017-12-28,81.72663879394531
2017-12-29,81.79704284667969
2018-01-02,80.63529205322266
2018-01-03,80.98735809326172
2018-01-04,81.62102508544922
2018-01-05,83.3812484741211
2018-01-08,82.47470092773438
2018-01-09,83.21401977539062
2018-01-10,82.87957000732422
2018-01-11,84.26133728027344
2018-01-12,88.76749420166016
2018-01-16,88.8642807006836
2018-01-17,89.48916625976562
2018-01-18,89.20753479003906
2018-01-19,92.3670883178711
2018-01-22,94.26815795898438
2018-01-23,94.63038635253906
2018-01-24,94.28582000732422
2018-01-25,93.98542022705078
2018-01-26,94.8865966796875
2018-01-29,94.391845703125
2018-01-30,92.92525482177734
2018-01-31,92.5276870727539
2018-02-01,91.759033203125
2018-02-02,89.67401123046875
2018-02-05,86.21073913574219
2018-02-06,88.54313659667969
2018-02-07,88.27808380126953
2018-02-08,83.9401626586914
2018-02-09,85.8484878540039
2018-02-12,86.38744354248047
2018-02-13,84.86785125732422
2018-02-14,85.63646697998047
2018-02-15,85.2654037475586
2018-02-16,85.08870697021484
2018-02-20,84.505615234375
2018-02-21,84.23173522949219
2018-02-22,85.60111999511719
2018-02-23,86.1312255859375
2018-02-26,86.14889526367188
2018-02-27,84.62930297851562
2018-02-28,79.15167236328125
2018-03-01,77.71157836914062
2018-03-02,75.3968505859375
2018-03-05,76.27151489257812
2018-03-06,76.96945190429688
2018-03-07,76.07713317871094
2018-03-08,76.12130737304688
2018-03-09,77.1108169555664
2018-03-12,77.46420288085938
2018-03-13,76.10364532470703
2018-03-14,76.31568145751953
2018-03-15,75.57354736328125
2018-03-16,76.86343383789062
2018-03-19,75.79441833496094
2018-03-20,75.74140167236328
2018-03-21,77.08428955078125
2018-03-22,75.71490478515625
2018-03-23,74.00975799560547
2018-03-26,78.89546966552734
2018-03-27,75.94461059570312
2018-03-28,75.8739242553711
2018-03-29,77.52604675292969
2018-04-02,74.73426818847656
2018-04-03,75.49402618408203
2018-04-04,77.7999267578125
2018-04-05,78.40953063964844
2018-04-06,77.95895385742188
2018-04-09,75.3084945678711
2018-04-10,76.98710632324219
2018-04-11,76.55421447753906
2018-04-12,76.8987808227539
2018-04-13,76.18316650390625
2018-04-16,76.032958984375
2018-04-17,76.12130737304688
2018-04-18,76.34217071533203
2018-04-19,74.99042510986328
2018-04-20,73.87725067138672
2018-04-23,74.52218627929688
2018-04-24,73.60774993896484
2018-04-25,72.33819580078125
2018-04-26,73.93624114990234
2018-04-27,74.57546997070312
2018-04-30,73.18161010742188
2018-05-01,73.65213775634766
2018-05-02,74.5399398803711
2018-05-03,73.53673553466797
2018-05-04,74.7796401977539
2018-05-07,74.4422836303711
2018-05-08,74.79742431640625
2018-05-09,74.94834899902344
2018-05-10,75.52540588378906
2018-05-11,77.63839721679688
2018-05-14,76.86598205566406
2018-05-15,76.07584381103516
2018-05-16,75.91605377197266
2018-05-17,75.8805160522461
2018-05-18,76.65292358398438
2018-05-21,77.58511352539062
2018-05-22,76.12911224365234
2018-05-23,84.06607055664062
2018-05-24,85.66410827636719
2018-05-25,85.84170532226562
2018-05-29,85.03379821777344
2018-05-30,86.4897689819336
2018-05-31,84.35016632080078
2018-06-01,85.07818603515625
2018-06-04,86.64068603515625
2018-06-05,86.56080627441406
2018-06-06,87.43971252441406
2018-06-07,88.13223266601562
2018-06-08,88.97563171386719
2018-06-11,89.22419738769531
2018-06-12,89.22419738769531
2018-06-13,88.30091094970703
2018-06-14,88.03456115722656
2018-06-15,88.05233001708984
2018-06-18,87.52850341796875
2018-06-19,87.14674377441406
2018-06-20,87.39535522460938
2018-06-21,87.94577026367188
2018-06-22,87.20003509521484
2018-06-25,85.9837417602539
2018-06-26,86.23230743408203
2018-06-27,85.50431823730469
2018-06-28,85.22911071777344
2018-06-29,84.84733581542969
2018-07-02,84.22589874267578
2018-07-03,84.3945541381836
2018-07-05,84.80294799804688
2018-07-06,85.35340118408203
2018-07-09,86.08140563964844
2018-07-10,87.90138244628906
2018-07-11,87.54627227783203
2018-07-12,87.27104949951172
2018-07-13,88.40743255615234
2018-07-16,88.45182800292969
2018-07-17,89.00225830078125
2018-07-18,89.71250915527344
2018-07-19,90.01435852050781
2018-07-20,89.36624145507812
2018-07-23,89.81016540527344
2018-07-24,89.20356750488281
2018-07-25,88.3293685913086
2018-07-26,87.88336944580078
2018-07-27,87.41950225830078
2018-07-30,88.56130981445312
2018-07-31,88.61483001708984
2018-08-01,87.38384246826172
2018-08-02,86.91996765136719
2018-08-03,87.08943939208984
2018-08-06,87.19649505615234
2018-08-07,88.11530303955078
2018-08-08,88.19558715820312
2018-08-09,89.15007019042969
2018-08-10,87.69603729248047
2018-08-13,86.60774230957031
2018-08-14,87.77631378173828
2018-08-15,86.37583923339844
2018-08-16,87.13404846191406
2018-08-17,87.40165710449219
2018-08-20,88.28477478027344
2018-08-21,88.97164916992188
2018-08-22,94.12761688232422
2018-08-23,95.5816421508789
2018-08-24,95.2694320678711
2018-08-27,95.42105865478516
2018-08-28,96.58071899414062
2018-08-29,96.9464340209961
2018-08-30,96.2328109741211
2018-08-31,97.0088882446289
2018-09-04,98.06149291992188
2018-09-05,96.70559692382812
2018-09-06,97.57086944580078
2018-09-07,97.75820922851562
2018-09-10,100.25591278076172
2018-09-11,101.8526611328125
2018-09-12,101.99536895751953
2018-09-13,100.57704162597656
2018-09-14,101.59394073486328
2018-09-17,101.46012878417969
2018-09-18,103.07471466064453
2018-09-19,103.70806884765625
2018-09-20,104.10059356689453
2018-09-21,104.22545623779297
2018-09-24,102.5930404663086
2018-09-25,102.76252746582031
2018-09-26,102.39678955078125
2018-09-27,102.13809967041016
2018-09-28,102.42356872558594
2018-10-01,101.75452423095703
2018-10-02,100.43428802490234
2018-10-03,99.68501281738281
2018-10-04,98.8197021484375
2018-10-05,97.89201354980469
2018-10-08,98.03474426269531
2018-10-09,97.38352966308594
2018-10-10,94.81448364257812
2018-10-11,92.97689056396484
2018-10-12,93.98489379882812
2018-10-15,93.369384765625
2018-10-16,94.53797912597656
2018-10-17,91.3801498413086
2018-10-18,88.94486999511719
2018-10-19,88.83786010742188
2018-10-22,87.76739501953125
2018-10-23,87.95564270019531
2018-10-24,86.53034973144531
2018-10-25,87.80322265625
2018-10-26,84.06523895263672
2018-10-29,83.24053955078125
2018-10-30,84.92579650878906
2018-10-31,85.35607147216797
2018-11-01,87.34608459472656
2018-11-02,86.7903060913086
2018-11-05,87.0144271850586
2018-11-06,87.40882873535156
2018-11-07,90.17875671386719
2018-11-08,89.1657943725586
2018-11-09,86.7903060913086
2018-11-12,85.74151611328125
2018-11-13,85.68771362304688
2018-11-14,85.07818603515625
2018-11-15,83.97557067871094
2018-11-16,83.59013366699219
2018-11-19,81.88693237304688
2018-11-20,77.25253295898438
2018-11-21,79.21566772460938
2018-11-23,78.71368408203125
2018-11-26,80.05827331542969
2018-11-27,82.14689636230469
2018-11-28,83.98454284667969
2018-11-29,83.54531860351562
2018-11-30,84.5941162109375
2018-12-03,84.52239990234375
2018-12-04,80.9726333618164
2018-12-06,81.52839660644531
2018-12-07,80.13896179199219
2018-12-10,80.16586303710938
2018-12-11,80.21067810058594
2018-12-12,82.56824493408203
2018-12-13,84.52239990234375
2018-12-14,83.6887435913086
2018-12-17,81.0801773071289
2018-12-18,81.98555755615234
2018-12-19,80.9726333618164
2018-12-20,79.923828125
2018-12-21,78.56127166748047
2018-12-24,77.0553207397461
2018-12-26,81.60906219482422
2018-12-27,82.34412384033203
2018-12-28,82.35308074951172
2018-12-31,82.79231262207031
2019-01-02,82.7116470336914
2019-01-03,81.7255859375
2019-01-04,84.14591979980469
2019-01-07,85.74151611328125
2019-01-08,87.51638793945312
2019-01-09,86.97856903076172
2019-01-10,86.03733825683594
2019-01-11,87.22058868408203
2019-01-14,86.87100219726562
2019-01-15,85.07818603515625
2019-01-16,84.2265853881836
2019-01-17,82.51445007324219
2019-01-18,85.14092254638672
2019-01-22,82.49209594726562
2019-01-23,82.73533630371094
2019-01-24,82.70833587646484
2019-01-25,84.52826690673828
2019-01-28,83.92463684082031
2019-01-29,84.17687225341797
2019-01-30,86.26710510253906
2019-01-31,86.63651275634766
2019-02-01,87.49241638183594
2019-02-04,88.17716217041016
2019-02-05,88.3843765258789
2019-02-06,87.56450653076172
2019-02-07,87.28521728515625
2019-02-08,87.5464859008789
2019-02-11,87.28521728515625
2019-02-12,89.61868286132812
2019-02-13,91.41161346435547
2019-02-14,91.45667266845703
2019-02-15,93.9162826538086
2019-02-19,94.65508270263672
2019-02-20,95.19566345214844
2019-02-21,95.06951904296875
2019-02-22,95.74522399902344
2019-02-25,94.61003112792969
2019-02-26,94.62805938720703
2019-02-27,96.96154022216797
2019-02-28,94.68209075927734
2019-03-01,93.66402435302734
2019-03-04,92.97028350830078
2019-03-05,92.80811309814453
2019-03-06,92.2044677734375
2019-03-07,90.73590087890625
2019-03-08,89.4925765991211
2019-03-11,90.45661163330078
2019-03-12,90.87104797363281
2019-03-13,91.15032958984375
2019-03-14,90.82600402832031
2019-03-15,90.22235107421875
2019-03-18,91.7900161743164
2019-03-19,93.20452117919922
2019-03-20,93.33065795898438
2019-03-21,95.81731414794922
2019-03-22,94.55596923828125
2019-03-25,95.52901458740234
2019-03-26,95.46593475341797
2019-03-27,96.75432586669922
2019-03-28,97.63726806640625
2019-03-29,98.6282958984375
2019-04-01,98.14179992675781
2019-04-02,99.02472686767578
2019-04-03,100.84468841552734
2019-04-04,102.09701538085938
2019-04-05,103.59262084960938
2019-04-08,104.32240295410156
2019-04-09,101.93485260009766
2019-04-10,102.4934310913086
2019-04-11,103.72776794433594
2019-04-12,104.74586486816406
2019-04-15,105.57475280761719
2019-04-16,105.4395980834961
2019-04-17,105.52068328857422
2019-04-18,102.47540283203125
2019-04-22,102.1961441040039
2019-04-23,102.7299575805664
2019-04-24,103.1190185546875
2019-04-25,102.78424072265625
2019-04-26,101.77088165283203
2019-04-29,101.53562927246094
2019-04-30,102.36804962158203
2019-05-01,100.16035461425781
2019-05-02,101.43611145019531
2019-05-03,101.66229248046875
2019-05-06,100.74845886230469
2019-05-07,96.92120361328125
2019-05-08,96.56834411621094
2019-05-09,96.17021942138672
2019-05-10,96.48690795898438
2019-05-13,94.6954116821289
2019-05-14,95.68162536621094
2019-05-15,97.37358856201172
2019-05-16,98.25123596191406
2019-05-17,98.64029693603516
2019-05-20,98.80315399169922
2019-05-21,100.52227783203125
2019-05-22,88.61521911621094
2019-05-23,85.77418518066406
2019-05-24,86.28992462158203
2019-05-28,83.12316131591797
2019-05-29,84.3536605834961
2019-05-30,84.94176483154297
2019-05-31,84.39888000488281
2019-06-03,84.90556335449219
2019-06-04,87.61092376708984
2019-06-05,87.08612060546875
2019-06-06,87.07707214355469
2019-06-07,87.5475845336914
2019-06-10,87.14043426513672
2019-06-11,87.1766128540039
2019-06-12,87.15850830078125
2019-06-13,89.23048400878906
2019-06-14,90.14432525634766
2019-06-17,90.55146789550781
2019-06-18,89.85478973388672
2019-06-19,89.33000946044922
2019-06-20,91.78199768066406
2019-06-21,91.23912048339844
2019-06-24,89.59239959716797
2019-06-25,88.86856079101562
2019-06-26,89.79144287109375
2019-06-27,89.90000915527344
2019-06-28,91.30244445800781
2019-07-01,92.4696273803711
2019-07-02,92.9129867553711
2019-07-03,93.3292007446289
2019-07-05,94.29731750488281
2019-07-08,94.6954116821289
2019-07-09,94.87638092041016
2019-07-10,93.2658462524414
2019-07-11,94.88542938232422
2019-07-12,97.174560546875
2019-07-15,97.69026947021484
2019-07-16,96.36022186279297
2019-07-17,94.93971252441406
2019-07-18,93.8720474243164
2019-07-19,92.74107360839844
2019-07-22,92.78630065917969
2019-07-23,93.33209228515625
2019-07-24,93.51403045654297
2019-07-25,92.83180236816406
2019-07-26,94.1781005859375
2019-07-29,94.56925964355469
2019-07-30,94.39640808105469
2019-07-31,92.2405014038086
2019-08-01,90.5030517578125
2019-08-02,90.26653289794922
2019-08-05,88.27435302734375
2019-08-06,89.0748519897461
2019-08-07,89.49331665039062
2019-08-08,91.39451599121094
2019-08-09,89.64794921875
2019-08-12,87.40106201171875
2019-08-13,87.85589599609375
2019-08-14,85.13599395751953
2019-08-15,84.94495391845703
2019-08-16,85.4361801147461
2019-08-19,86.464111328125
2019-08-20,89.02937316894531
2019-08-21,98.24431610107422
2019-08-22,98.3898696899414
2019-08-23,96.7797622680664
2019-08-26,96.78884887695312
2019-08-27,96.46135711669922
2019-08-28,98.40806579589844
2019-08-29,102.41971588134766
2019-08-30,102.06493377685547
2019-09-03,101.13707733154297
2019-09-04,101.81021881103516
2019-09-05,103.89337158203125
2019-09-06,104.34819793701172
2019-09-09,104.42098236083984
2019-09-10,104.86671447753906
2019-09-11,103.23839569091797
2019-09-12,103.59319305419922
2019-09-13,103.12015533447266
2019-09-16,102.45610046386719
2019-09-17,102.54705047607422
2019-09-18,102.4288101196289
2019-09-19,101.76475524902344
2019-09-20,100.93695831298828
2019-09-23,100.46390533447266
2019-09-24,100.08185577392578
2019-09-25,100.74591827392578
2019-09-26,100.71864318847656
2019-09-27,99.64520263671875
2019-09-30,100.02729034423828
2019-10-01,99.62701416015625
2019-10-02,96.74335479736328
2019-10-03,96.76155853271484
2019-10-04,97.71671295166016
2019-10-07,98.45355224609375
2019-10-08,96.87981414794922
2019-10-09,96.69790649414062
2019-10-10,98.41716003417969
2019-10-11,100.80049133300781
2019-10-14,100.67313385009766
2019-10-15,102.26507568359375
2019-10-16,102.18319702148438
2019-10-17,102.4288101196289
2019-10-18,102.64710998535156
2019-10-21,101.83751678466797
2019-10-22,102.81568145751953
2019-10-23,101.93809509277344
2019-10-24,101.35302734375
2019-10-25,102.00205993652344
2019-10-28,102.05691528320312
2019-10-29,100.12804412841797
2019-10-30,101.72782897949219
2019-10-31,102.02950286865234
2019-11-01,103.25447082519531
2019-11-04,102.95278930664062
2019-11-05,102.56885528564453
2019-11-06,102.99849700927734
2019-11-07,102.93451690673828
2019-11-08,104.2143325805664
2019-11-11,104.6257095336914
2019-11-12,104.5068588256836
2019-11-13,103.16304779052734
2019-11-14,104.70796203613281
2019-11-15,105.60386657714844
2019-11-18,105.14678192138672
2019-11-19,103.66583251953125
2019-11-20,107.71556854248047
2019-11-21,106.97510528564453
2019-11-22,108.0538101196289
2019-11-25,106.95681762695312
2019-11-26,107.66986083984375
2019-11-27,108.29149627685547
2019-11-29,107.2402114868164
2019-12-02,106.04264831542969
2019-12-03,104.71711730957031
2019-12-04,105.54901123046875
2019-12-05,105.65872192382812
2019-12-06,106.29862213134766
2019-12-09,107.75215911865234
2019-12-10,106.4814453125
2019-12-11,107.56016540527344
2019-12-12,108.0538101196289
2019-12-13,108.32805633544922
2019-12-16,109.77243041992188
2019-12-17,109.0776596069336
2019-12-18,109.06853485107422
2019-12-19,109.89128112792969
2019-12-20,109.45246124267578
2019-12-23,109.32449340820312
2019-12-24,109.48902893066406
2019-12-26,109.45246124267578
2019-12-27,109.9095687866211
2019-12-30,109.74501037597656
2019-12-31,109.47991943359375
2020-01-02,110.11981201171875
2020-01-03,109.3336410522461
2020-01-06,110.01924896240234
2020-01-07,109.36106872558594
2020-01-08,111.09796142578125
2020-01-09,111.57333374023438
2020-01-10,110.61345672607422
2020-01-13,110.65918731689453
2020-01-14,109.7632827758789
2020-01-15,109.260498046875
2020-01-16,109.0319595336914
2020-01-17,111.85672760009766
2020-01-21,111.04862213134766
2020-01-22,111.94855499267578
2020-01-23,112.68317413330078
2020-01-24,110.40583038330078
2020-01-27,109.97423553466797
2020-01-28,111.25065612792969
2020-01-29,110.58030700683594
2020-01-30,109.9375
2020-01-31,106.74182891845703
2020-02-03,107.60504913330078
2020-02-04,109.59770965576172
2020-02-05,112.15057373046875
2020-02-06,111.58124542236328
2020-02-07,111.5536880493164
2020-02-10,111.30574035644531
2020-02-11,112.97704315185547
2020-02-12,114.8135986328125
2020-02-13,114.57484436035156
2020-02-14,115.1717300415039
2020-02-18,113.16069030761719
2020-02-19,113.35354614257812
2020-02-20,116.22776794433594
2020-02-21,115.07071685791016
2020-02-24,112.86685180664062
2020-02-25,108.83555603027344
2020-02-26,104.0420913696289
2020-02-27,98.82621002197266
2020-02-28,97.86199951171875
2020-03-02,101.96674346923828
2020-03-03,99.68939971923828
2020-03-04,104.03289794921875
2020-03-05,98.734375
2020-03-06,96.70494079589844
2020-03-09,86.52113342285156
2020-03-10,95.52035522460938
2020-03-11,91.04830169677734
2020-03-12,82.57250213623047
2020-03-13,88.60565185546875
2020-03-16,66.6585693359375
2020-03-17,67.76051330566406
2020-03-18,59.707115173339844
2020-03-19,64.16081237792969
2020-03-20,60.937625885009766
2020-03-23,62.25996398925781
2020-03-24,70.98370361328125
2020-03-25,76.87909698486328
2020-03-26,80.91039276123047
2020-03-27,79.87273406982422
2020-03-30,81.46134185791016
2020-03-31,79.01873016357422
2020-04-01,73.84877014160156
2020-04-02,76.08938598632812
2020-04-03,75.48330688476562
2020-04-06,81.5164794921875
2020-04-07,83.52752685546875
2020-04-08,86.64051818847656
2020-04-09,87.52207946777344
2020-04-13,87.42105865478516
2020-04-14,90.97484588623047
2020-04-15,86.63134002685547
2020-04-16,84.88658142089844
2020-04-17,89.16583251953125
2020-04-20,87.35678100585938
2020-04-21,85.5464859008789
2020-04-22,87.69851684570312
2020-04-23,87.65234375
2020-04-24,91.20830535888672
2020-04-27,94.18240356445312
2020-04-28,95.6140365600586
2020-04-29,98.05241394042969
2020-04-30,96.75009155273438
2020-05-01,96.48223876953125
2020-05-04,99.1515121459961
2020-05-05,101.7376937866211
2020-05-06,101.24815368652344
2020-05-07,103.37251281738281
2020-05-08,105.50608825683594
2020-05-11,104.73023986816406
2020-05-12,102.74444580078125
2020-05-13,101.9963150024414
2020-05-14,101.95936584472656
2020-05-15,105.09046173095703
2020-05-18,107.81515502929688
2020-05-19,107.94446563720703
2020-05-20,108.05530548095703
2020-05-21,111.42655181884766
2020-05-22,112.91358947753906
2020-05-26,114.15125274658203
2020-05-27,118.23368835449219
2020-05-28,118.33528900146484
2020-05-29,120.39498901367188
2020-06-01,119.44364929199219
2020-06-02,121.9004898071289
2020-06-03,122.6948013305664
2020-06-04,118.8525161743164
2020-06-05,120.9676513671875
2020-06-08,120.81986236572266
2020-06-09,119.674560546875
2020-06-10,120.16407775878906
2020-06-11,114.47451782226562
2020-06-12,116.4233627319336
2020-06-15,117.9750747680664
2020-06-16,121.67882537841797
2020-06-17,125.29019927978516
2020-06-18,124.27423858642578
2020-06-19,123.60919189453125
2020-06-22,124.43122863769531
2020-06-23,124.02484130859375
2020-06-24,121.9004898071289
2020-06-25,121.70653533935547
2020-06-26,119.52676391601562
2020-06-29,123.32289123535156
2020-06-30,124.80066680908203
2020-07-01,125.27175903320312
2020-07-02,125.34564208984375
2020-07-06,125.39179229736328
2020-07-07,124.70830535888672
2020-07-08,125.38257598876953
2020-07-09,125.25325012207031
2020-07-10,126.93425750732422
2020-07-13,126.12146759033203
2020-07-14,129.36338806152344
2020-07-15,130.434814453125
2020-07-16,131.8479461669922
2020-07-17,133.3627471923828
2020-07-20,133.09487915039062
2020-07-21,134.43927001953125
2020-07-22,137.72142028808594
2020-07-23,135.82998657226562
2020-07-24,136.32139587402344
2020-07-27,138.25917053222656
2020-07-28,136.951904296875
2020-07-29,137.8790283203125
2020-07-30,138.33340454101562
2020-07-31,138.06448364257812
2020-08-03,139.325439453125
2020-08-04,138.76914978027344
2020-08-05,139.31614685058594
2020-08-06,140.17845153808594
2020-08-07,141.65261840820312
2020-08-10,142.52415466308594
2020-08-11,142.66323852539062
2020-08-12,145.2222442626953
2020-08-13,144.3599395751953
2020-08-14,143.0989990234375
2020-08-17,146.87258911132812
2020-08-18,146.4089813232422
2020-08-19,146.75204467773438
2020-08-20,147.03021240234375
2020-08-21,149.94149780273438
2020-08-24,153.56674194335938
2020-08-25,153.83560180664062
2020-08-26,157.98004150390625
2020-08-27,154.19720458984375
2020-08-28,153.4554443359375
2020-08-31,152.6951904296875
2020-09-01,155.38400268554688
2020-09-02,158.07273864746094
2020-09-03,149.75608825683594
2020-09-04,144.99969482421875
2020-09-08,142.5427703857422
2020-09-09,147.91098022460938
2020-09-10,146.79840087890625
2020-09-11,150.09909057617188
2020-09-14,153.15879821777344
2020-09-15,156.71910095214844
2020-09-16,154.5680694580078
2020-09-17,151.8515167236328
2020-09-18,148.4394989013672
2020-09-21,147.97592163085938
2020-09-22,149.7838897705078
2020-09-23,147.05796813964844
2020-09-24,146.9745635986328
2020-09-25,147.92958068847656
2020-09-28,150.74813842773438
2020-09-29,150.4421844482422
2020-09-30,153.7799530029297
2020-10-01,154.99452209472656
2020-10-02,154.36410522460938
2020-10-05,156.26475524902344
2020-10-06,152.97335815429688
2020-10-07,156.19985961914062
2020-10-08,158.42506408691406
2020-10-09,160.6132049560547
2020-10-12,160.14959716796875
2020-10-13,162.56027221679688
2020-10-14,160.96551513671875
2020-10-15,163.32052612304688
2020-10-16,164.75759887695312
2020-10-19,162.3748016357422
2020-10-20,164.75650024414062
2020-10-21,162.3468780517578
2020-10-22,159.32322692871094
2020-10-23,160.15126037597656
2020-10-26,156.42051696777344
2020-10-27,153.6387939453125
2020-10-28,150.17782592773438
2020-10-29,149.5545196533203
2020-10-30,147.089111328125
2020-11-02,149.0707244873047
2020-11-03,153.1829071044922
2020-11-04,156.50428771972656
2020-11-05,157.46253967285156
2020-11-06,156.7833709716797
2020-11-09,142.76292419433594
2020-11-10,144.8655548095703
2020-11-11,146.99606323242188
2020-11-12,146.9774627685547
2020-11-13,148.14036560058594
2020-11-16,150.6244354248047
2020-11-17,148.7264862060547
2020-11-18,136.520263671875
2020-11-19,139.1811065673828
2020-11-20,139.4880828857422
2020-11-23,142.9676055908203
2020-11-24,144.1677703857422
2020-11-25,144.09336853027344
2020-11-27,143.89794921875
2020-11-30,144.9678955078125
2020-12-01,142.71640014648438
2020-12-02,141.23712158203125
2020-12-03,141.38601684570312
2020-12-04,139.55320739746094
2020-12-07,141.40463256835938
2020-12-08,140.7068634033203
2020-12-09,148.97772216796875
2020-12-10,149.0614471435547
2020-12-11,146.82858276367188
2020-12-14,148.9404754638672
2020-12-15,151.95481872558594
2020-12-16,151.83389282226562
2020-12-17,152.15020751953125
2020-12-18,151.83389282226562
2020-12-21,152.8851776123047
2020-12-22,153.14572143554688
2020-12-23,151.11752319335938
2020-12-24,151.43382263183594
2020-12-28,150.75466918945312
2020-12-29,149.35914611816406
2020-12-30,149.3777618408203
2020-12-31,149.33123779296875
2021-01-04,149.21031188964844
2021-01-05,149.712646484375
2021-01-06,151.7129364013672
2021-01-07,152.30836486816406
2021-01-08,153.55506896972656
2021-01-11,154.7366180419922
2021-01-12,157.22064208984375
2021-01-13,158.00213623046875
2021-01-14,158.52316284179688
2021-01-15,159.40696716308594
2021-01-19,159.42562866210938
2021-01-20,160.94747924804688
2021-01-21,160.90077209472656
2021-01-22,160.956787109375
2021-01-25,162.54397583007812
2021-01-26,162.17050170898438
2021-01-27,156.578125
2021-01-28,160.90077209472656
2021-01-29,155.7751922607422
2021-02-01,152.5261688232422
2021-02-02,155.59779357910156
2021-02-03,158.6040802001953
2021-02-04,161.54498291015625
2021-02-05,163.41226196289062
2021-02-08,167.2774658203125
2021-02-09,165.9796905517578
2021-02-10,165.4755096435547
2021-02-11,164.06576538085938
2021-02-12,165.40084838867188
2021-02-16,162.50660705566406
2021-02-17,165.372802734375
2021-02-18,165.40084838867188
2021-02-19,165.75563049316406
2021-02-22,160.9661407470703
2021-02-23,157.39968872070312
2021-02-24,151.53652954101562
2021-02-25,147.99810791015625
2021-02-26,149.14645385742188
2021-03-01,151.1910858154297
2021-03-02,152.2274169921875
2021-03-03,147.78335571289062
2021-03-04,143.5634002685547
2021-03-05,148.0541229248047
2021-03-08,152.10604858398438
2021-03-09,154.97225952148438
2021-03-10,157.27835083007812
2021-03-11,159.41632080078125
2021-03-12,160.16323852539062
2021-03-15,162.63731384277344
2021-03-16,163.69232177734375
2021-03-17,162.8614044189453
2021-03-18,163.26287841796875
2021-03-19,167.5762176513672
2021-03-22,169.81689453125
2021-03-23,168.42578125
2021-03-24,168.6872100830078
2021-03-25,172.87918090820312
2021-03-26,178.8917236328125
2021-03-29,176.10015869140625
2021-03-30,177.40724182128906
2021-03-31,177.556640625
2021-04-01,178.6210174560547
2021-04-05,180.87100219726562
2021-04-06,181.30984497070312
2021-04-07,180.8149871826172
2021-04-08,181.31915283203125
2021-04-09,185.33370971679688
2021-04-12,187.33168029785156
2021-04-13,186.4634246826172
2021-04-14,188.14393615722656
2021-04-15,190.9915008544922
2021-04-16,194.42724609375
2021-04-19,190.46865844726562
2021-04-20,189.86940002441406
2021-04-21,190.9368133544922
2021-04-22,188.4928741455078
2021-04-23,188.1464385986328
2021-04-26,186.5171356201172
2021-04-27,186.38604736328125
2021-04-28,183.5862579345703
2021-04-29,185.81484985351562
2021-04-30,183.7642059326172
2021-05-03,186.52650451660156
2021-05-04,187.55653381347656
2021-05-05,187.2755889892578
2021-05-06,192.8376922607422
2021-05-07,195.1411590576172
2021-05-10,197.8660125732422
2021-05-11,192.27584838867188
2021-05-12,183.099365234375
2021-05-13,187.593994140625
2021-05-14,186.2549285888672
2021-05-17,181.77908325195312
2021-05-18,180.48687744140625
2021-05-19,178.58602905273438
2021-05-20,181.1049346923828
2021-05-21,180.22467041015625
2021-05-24,178.52984619140625
2021-05-25,180.73971557617188
2021-05-26,181.2827911376953
2021-05-27,181.44198608398438
2021-05-28,182.4345245361328
2021-06-01,179.64414978027344
2021-06-02,178.63282775878906
2021-06-03,178.19277954101562
