,POOL
2017-09-15,97.5571060180664
2017-09-18,99.5177230834961
2017-09-19,99.3318862915039
2017-09-20,100.30755615234375
2017-09-21,100.24249267578125
2017-09-22,100.05667114257812
2017-09-25,100.40975952148438
2017-09-26,100.14028930664062
2017-09-27,100.30755615234375
2017-09-28,100.35398864746094
2017-09-29,100.51195526123047
2017-10-02,102.97438049316406
2017-10-03,103.0580062866211
2017-10-04,105.50179290771484
2017-10-05,103.63408660888672
2017-10-06,103.59691619873047
2017-10-09,102.68630981445312
2017-10-10,102.45399475097656
2017-10-11,103.33673858642578
2017-10-12,104.39605712890625
2017-10-13,104.46106719970703
2017-10-16,104.93499755859375
2017-10-17,102.52833557128906
2017-10-18,103.97792053222656
2017-10-19,109.38587188720703
2017-10-20,112.23854064941406
2017-10-23,112.39646911621094
2017-10-24,112.88896179199219
2017-10-25,112.36859130859375
2017-10-26,112.04339599609375
2017-10-27,112.55447387695312
2017-10-30,111.12345886230469
2017-10-31,112.2292251586914
2017-11-01,111.95047760009766
2017-11-02,112.53585815429688
2017-11-03,112.7124252319336
2017-11-06,112.16417694091797
2017-11-07,112.36859130859375
2017-11-08,112.4057846069336
2017-11-09,110.18498992919922
2017-11-10,111.08631134033203
2017-11-13,111.5973892211914
2017-11-14,111.28045654296875
2017-11-15,110.73985290527344
2017-11-16,111.33638763427734
2017-11-17,112.13798522949219
2017-11-20,112.25914001464844
2017-11-21,112.81841278076172
2017-11-22,112.72518920898438
2017-11-24,113.06072998046875
2017-11-27,112.3150634765625
2017-11-28,113.65726470947266
2017-11-29,116.43485260009766
2017-11-30,117.10591888427734
2017-12-01,118.22441101074219
2017-12-04,121.06725311279297
2017-12-05,119.07262420654297
2017-12-06,117.65586853027344
2017-12-07,119.16583251953125
2017-12-08,120.23767852783203
2017-12-11,119.90216064453125
2017-12-12,119.24038696289062
2017-12-13,118.98872375488281
2017-12-14,119.04467010498047
2017-12-15,121.3095703125
2017-12-18,122.26029205322266
2017-12-19,122.26029205322266
2017-12-20,121.88748168945312
2017-12-21,121.12316131591797
2017-12-22,120.51731872558594
2017-12-26,120.89946746826172
2017-12-27,121.7010498046875
2017-12-28,121.82221221923828
2017-12-29,120.84355163574219
2018-01-02,122.26029205322266
2018-01-03,122.12983703613281
2018-01-04,123.07124328613281
2018-01-05,123.22032928466797
2018-01-08,122.54925537109375
2018-01-09,122.54925537109375
2018-01-10,121.51463317871094
2018-01-11,122.5865478515625
2018-01-12,122.297607421875
2018-01-16,120.00469207763672
2018-01-17,122.00862884521484
2018-01-18,120.75967407226562
2018-01-19,121.68242645263672
2018-01-22,121.16046905517578
2018-01-23,122.19506072998047
2018-01-24,126.38006591796875
2018-01-25,126.63178253173828
2018-01-26,126.45465087890625
2018-01-29,125.61578369140625
2018-01-30,125.69964599609375
2018-01-31,126.05389404296875
2018-02-01,124.32022094726562
2018-02-02,123.49066162109375
2018-02-05,120.7223892211914
2018-02-06,119.79963684082031
2018-02-07,121.61717224121094
2018-02-08,117.26438903808594
2018-02-09,120.10720825195312
2018-02-12,121.04861450195312
2018-02-13,121.57054901123047
2018-02-14,125.14971160888672
2018-02-15,137.01507568359375
2018-02-16,139.25204467773438
2018-02-20,135.36529541015625
2018-02-21,133.8739471435547
2018-02-22,132.5317840576172
2018-02-23,134.4611358642578
2018-02-26,132.8487091064453
2018-02-27,131.01251220703125
2018-02-28,128.65435791015625
2018-03-01,129.5025634765625
2018-03-02,132.78341674804688
2018-03-05,133.8180389404297
2018-03-06,137.5836181640625
2018-03-07,136.21347045898438
2018-03-08,135.02041625976562
2018-03-09,136.21347045898438
2018-03-12,136.1016082763672
2018-03-13,134.54502868652344
2018-03-14,134.3772735595703
2018-03-15,132.9849090576172
2018-03-16,133.83523559570312
2018-03-19,134.0408935546875
2018-03-20,134.9846954345703
2018-03-21,135.2370147705078
2018-03-22,135.106201171875
2018-03-23,133.1624755859375
2018-03-26,134.096923828125
2018-03-27,134.096923828125
2018-03-28,134.33985900878906
2018-03-29,136.63868713378906
2018-04-02,134.11563110351562
2018-04-03,136.71347045898438
2018-04-04,138.29275512695312
2018-04-05,137.95631408691406
2018-04-06,136.54525756835938
2018-04-09,135.9471893310547
2018-04-10,138.03109741210938
2018-04-11,136.52658081054688
2018-04-12,136.3583221435547
2018-04-13,135.9471893310547
2018-04-16,137.0966033935547
2018-04-17,138.07781982421875
2018-04-18,137.24610900878906
2018-04-19,135.2183380126953
2018-04-20,131.88226318359375
2018-04-23,130.56463623046875
2018-04-24,129.59278869628906
2018-04-25,128.03221130371094
2018-04-26,128.21913146972656
2018-04-27,129.8263702392578
2018-04-30,129.71426391601562
2018-05-01,129.0601043701172
2018-05-02,129.54603576660156
2018-05-03,132.2466583251953
2018-05-04,133.86331176757812
2018-05-07,134.3025360107422
2018-05-08,134.498779296875
2018-05-09,138.6945343017578
2018-05-10,138.62918090820312
2018-05-11,139.89065551757812
2018-05-14,139.20851135253906
2018-05-15,138.04977416992188
2018-05-16,139.5168914794922
2018-05-17,139.09512329101562
2018-05-18,139.5075225830078
2018-05-21,140.34170532226562
2018-05-22,136.7237548828125
2018-05-23,136.4706573486328
2018-05-24,137.33297729492188
2018-05-25,135.64585876464844
2018-05-29,134.4554443359375
2018-05-30,135.16781616210938
2018-05-31,133.9586639404297
2018-06-01,132.9276885986328
2018-06-04,135.55210876464844
2018-06-05,137.07058715820312
2018-06-06,138.6639404296875
2018-06-07,139.26385498046875
2018-06-08,139.7606201171875
2018-06-11,140.1073760986328
2018-06-12,140.86659240722656
2018-06-13,139.91993713378906
2018-06-14,141.81324768066406
2018-06-15,142.46002197265625
2018-06-18,144.3439178466797
2018-06-19,144.89697265625
2018-06-20,147.02467346191406
2018-06-21,144.71890258789062
2018-06-22,144.3439178466797
2018-06-25,143.25669860839844
2018-06-26,145.0094451904297
2018-06-27,145.234375
2018-06-28,142.65687561035156
2018-06-29,142.000732421875
2018-07-02,143.52854919433594
2018-07-03,141.48521423339844
2018-07-05,142.96615600585938
2018-07-06,145.4312286376953
2018-07-09,146.49978637695312
2018-07-10,146.96841430664062
2018-07-11,146.6872100830078
2018-07-12,146.43414306640625
2018-07-13,148.28062438964844
2018-07-16,147.70887756347656
2018-07-17,147.89633178710938
2018-07-18,147.62452697753906
2018-07-19,151.4300079345703
2018-07-20,148.796142578125
2018-07-23,148.90859985351562
2018-07-24,147.07150268554688
2018-07-25,147.21214294433594
2018-07-26,147.54017639160156
2018-07-27,144.3158416748047
2018-07-30,141.40086364746094
2018-07-31,143.64097595214844
2018-08-01,147.38084411621094
2018-08-02,148.82424926757812
2018-08-03,147.3245391845703
2018-08-06,149.18043518066406
2018-08-07,150.42703247070312
2018-08-08,151.14878845214844
2018-08-09,151.22377014160156
2018-08-10,151.1018829345703
2018-08-13,149.79539489746094
2018-08-14,150.8668975830078
2018-08-15,148.9777069091797
2018-08-16,149.41941833496094
2018-08-17,149.9927978515625
2018-08-20,150.82933044433594
2018-08-21,152.28623962402344
2018-08-22,151.31805419921875
2018-08-23,150.4627685546875
2018-08-24,151.28990173339844
2018-08-27,153.50811767578125
2018-08-28,151.62823486328125
2018-08-29,154.47618103027344
2018-08-30,153.15093994140625
2018-08-31,154.39161682128906
2018-09-04,156.18687438964844
2018-09-05,157.46519470214844
2018-09-06,159.05361938476562
2018-09-07,159.70216369628906
2018-09-10,160.55751037597656
2018-09-11,161.224853515625
2018-09-12,163.20811462402344
2018-09-13,162.8133544921875
2018-09-14,163.99761962890625
2018-09-17,162.41856384277344
2018-09-18,164.1949920654297
2018-09-19,162.033203125
2018-09-20,159.3168487548828
2018-09-21,159.13821411132812
2018-09-24,157.3994140625
2018-09-25,158.47091674804688
2018-09-26,156.27145385742188
2018-09-27,155.4537353515625
2018-09-28,156.854248046875
2018-10-01,156.96702575683594
2018-10-02,154.39161682128906
2018-10-03,151.82565307617188
2018-10-04,147.6147918701172
2018-10-05,146.40223693847656
2018-10-08,145.16163635253906
2018-10-09,142.59564208984375
2018-10-10,139.7570343017578
2018-10-11,138.01815795898438
2018-10-12,139.25892639160156
2018-10-15,138.4881591796875
2018-10-16,139.6442413330078
2018-10-17,135.56500244140625
2018-10-18,133.78854370117188
2018-10-19,132.5572509765625
2018-10-22,132.86741638183594
2018-10-23,131.35414123535156
2018-10-24,130.5270233154297
2018-10-25,134.23971557617188
2018-10-26,132.61366271972656
2018-10-29,132.6324005126953
2018-10-30,134.8882293701172
2018-10-31,136.99366760253906
2018-11-01,137.58583068847656
2018-11-02,136.36392211914062
2018-11-05,137.463623046875
2018-11-06,138.2249755859375
2018-11-07,139.07089233398438
2018-11-08,140.3303985595703
2018-11-09,139.06146240234375
2018-11-12,139.16490173339844
2018-11-13,140.49017333984375
2018-11-14,142.57369995117188
2018-11-15,143.49758911132812
2018-11-16,145.684814453125
2018-11-19,143.6766815185547
2018-11-20,143.05450439453125
2018-11-21,144.38375854492188
2018-11-23,145.35482788085938
2018-11-26,145.60935974121094
2018-11-27,146.0901641845703
2018-11-28,151.96360778808594
2018-11-29,151.1810760498047
2018-11-30,153.2080535888672
2018-12-03,155.31982421875
2018-12-04,150.70028686523438
2018-12-06,147.5514373779297
2018-12-07,143.68614196777344
2018-12-10,142.00804138183594
2018-12-11,141.76290893554688
2018-12-12,141.5177764892578
2018-12-13,142.29086303710938
2018-12-14,138.4349822998047
2018-12-17,136.96426391601562
2018-12-18,137.15281677246094
2018-12-19,136.0026092529297
2018-12-20,136.33261108398438
2018-12-21,131.56224060058594
2018-12-24,130.67604064941406
2018-12-26,135.86119079589844
2018-12-27,137.26596069335938
2018-12-28,139.37774658203125
2018-12-31,140.141357421875
2019-01-02,137.5487518310547
2019-01-03,136.10633850097656
2019-01-04,140.73529052734375
2019-01-07,141.5554656982422
2019-01-08,141.25381469726562
2019-01-09,144.6666259765625
2019-01-10,144.06321716308594
2019-01-11,143.12991333007812
2019-01-14,142.35684204101562
2019-01-15,141.02752685546875
2019-01-16,139.8113555908203
2019-01-17,142.15884399414062
2019-01-18,143.91236877441406
2019-01-22,143.205322265625
2019-01-23,143.5164337158203
2019-01-24,143.8841094970703
2019-01-25,141.98916625976562
2019-01-28,142.9224853515625
2019-01-29,142.5171356201172
2019-01-30,141.979736328125
2019-01-31,141.3292694091797
2019-02-01,142.9413604736328
2019-02-04,145.91107177734375
2019-02-05,148.03225708007812
2019-02-06,146.81610107421875
2019-02-07,147.5514373779297
2019-02-08,147.6645965576172
2019-02-11,146.48614501953125
2019-02-12,149.5689239501953
2019-02-13,148.7958984375
2019-02-14,141.89488220214844
2019-02-15,143.29959106445312
2019-02-19,145.65652465820312
2019-02-20,143.97837829589844
2019-02-21,146.48614501953125
2019-02-22,149.64439392089844
2019-02-25,150.98309326171875
2019-02-26,152.04843139648438
2019-02-27,151.46392822265625
2019-02-28,150.4080047607422
2019-03-01,150.10630798339844
2019-03-04,150.12521362304688
2019-03-05,150.59658813476562
2019-03-06,148.7770538330078
2019-03-07,147.88140869140625
2019-03-08,147.18382263183594
2019-03-11,149.4935760498047
2019-03-12,149.91778564453125
2019-03-13,151.64793395996094
2019-03-14,150.41888427734375
2019-03-15,148.41456604003906
2019-03-18,150.1636199951172
2019-03-19,149.25596618652344
2019-03-20,148.64144897460938
2019-03-21,151.04290771484375
2019-03-22,147.69601440429688
2019-03-25,149.7097930908203
2019-03-26,148.85890197753906
2019-03-27,152.06390380859375
2019-03-28,155.5431365966797
2019-03-29,155.9685516357422
2019-04-01,158.6725616455078
2019-04-02,158.55905151367188
2019-04-03,160.4783172607422
2019-04-04,160.2419891357422
2019-04-05,161.03614807128906
2019-04-08,160.6484832763672
2019-04-09,153.51988220214844
2019-04-10,154.89080810546875
2019-04-11,156.0536651611328
2019-04-12,158.91831970214844
2019-04-15,161.12118530273438
2019-04-16,161.3102569580078
2019-04-17,159.92996215820312
2019-04-18,168.1836395263672
2019-04-22,168.39161682128906
2019-04-23,168.72250366210938
2019-04-24,169.6206817626953
2019-04-25,167.09637451171875
2019-04-26,169.05340576171875
2019-04-29,171.1333770751953
2019-04-30,173.7144317626953
2019-05-01,171.69119262695312
2019-05-02,174.8678741455078
2019-05-03,174.37623596191406
2019-05-06,175.73764038085938
2019-05-07,172.70278930664062
2019-05-08,173.071533203125
2019-05-09,172.37191772460938
2019-05-10,174.1209716796875
2019-05-13,170.75521850585938
2019-05-14,170.5093994140625
2019-05-15,172.17337036132812
2019-05-16,172.51475524902344
2019-05-17,174.75270080566406
2019-05-20,175.48291015625
2019-05-21,174.37342834472656
2019-05-22,173.73805236816406
2019-05-23,171.4905548095703
2019-05-24,172.29661560058594
2019-05-28,170.08709716796875
2019-05-29,168.02931213378906
2019-05-30,169.67929077148438
2019-05-31,170.48538208007812
2019-06-03,170.08709716796875
2019-06-04,176.5544891357422
2019-06-05,177.00967407226562
2019-06-06,178.65025329589844
2019-06-07,179.68389892578125
2019-06-10,178.2424774169922
2019-06-11,176.22256469726562
2019-06-12,178.6028289794922
2019-06-13,181.144287109375
2019-06-14,179.8356475830078
2019-06-17,177.79678344726562
2019-06-18,177.58816528320312
2019-06-19,178.014892578125
2019-06-20,180.59426879882812
2019-06-21,177.29420471191406
2019-06-24,175.78636169433594
2019-06-25,174.73379516601562
2019-06-26,175.86224365234375
2019-06-27,178.1855926513672
2019-06-28,181.12530517578125
2019-07-01,181.44775390625
2019-07-02,180.03475952148438
2019-07-03,183.3348388671875
2019-07-05,182.62364196777344
2019-07-08,181.8460235595703
2019-07-09,174.98980712890625
2019-07-10,173.5673828125
2019-07-11,172.9415283203125
2019-07-12,175.37860107421875
2019-07-15,175.84329223632812
2019-07-16,177.10450744628906
2019-07-17,174.3923797607422
2019-07-18,178.90634155273438
2019-07-19,181.35287475585938
2019-07-22,178.06231689453125
2019-07-23,178.52696228027344
2019-07-24,177.71142578125
2019-07-25,180.1201629638672
2019-07-26,182.56671142578125
2019-07-29,181.37185668945312
2019-07-30,181.2675323486328
2019-07-31,179.57955932617188
2019-08-01,179.27615356445312
2019-08-02,179.1433563232422
2019-08-05,175.3596649169922
2019-08-06,181.5425567626953
2019-08-07,184.5771026611328
2019-08-08,187.27024841308594
2019-08-09,189.04364013671875
2019-08-12,184.96595764160156
2019-08-13,186.83407592773438
2019-08-14,184.0192413330078
2019-08-15,183.61985778808594
2019-08-16,185.3886260986328
2019-08-19,188.50775146484375
2019-08-20,187.43319702148438
2019-08-21,187.34759521484375
2019-08-22,189.67742919921875
2019-08-23,183.80050659179688
2019-08-26,186.31101989746094
2019-08-27,187.9846954345703
2019-08-28,187.81353759765625
2019-08-29,188.60284423828125
2019-08-30,186.74847412109375
2019-09-03,185.33155822753906
2019-09-04,188.1464080810547
2019-09-05,192.9677276611328
2019-09-06,191.6839599609375
2019-09-09,185.3505859375
2019-09-10,178.5702667236328
2019-09-11,178.22796630859375
2019-09-12,181.73696899414062
2019-09-13,180.68142700195312
2019-09-16,177.143798828125
2019-09-17,180.6338653564453
2019-09-18,179.9491729736328
2019-09-19,182.52626037597656
2019-09-20,186.3871307373047
2019-09-23,188.91665649414062
2019-09-24,189.26852416992188
2019-09-25,190.69497680664062
2019-09-26,188.62188720703125
2019-09-27,189.73448181152344
2019-09-30,191.8075408935547
2019-10-01,189.43017578125
2019-10-02,188.99276733398438
2019-10-03,187.43319702148438
2019-10-04,191.76950073242188
2019-10-07,191.760009765625
2019-10-08,190.86610412597656
2019-10-09,191.77903747558594
2019-10-10,191.56982421875
2019-10-11,193.29104614257812
2019-10-14,192.3210906982422
2019-10-15,194.90769958496094
2019-10-16,190.89463806152344
2019-10-17,202.52484130859375
2019-10-18,206.7946014404297
2019-10-21,200.15696716308594
2019-10-22,202.4582061767578
2019-10-23,195.81109619140625
2019-10-24,193.68093872070312
2019-10-25,190.29556274414062
2019-10-28,189.75350952148438
2019-10-29,191.7219696044922
2019-10-30,196.81907653808594
2019-10-31,197.22801208496094
2019-11-01,197.04737854003906
2019-11-04,193.85214233398438
2019-11-05,189.74398803710938
2019-11-06,192.38763427734375
2019-11-07,191.13246154785156
2019-11-08,192.178466796875
2019-11-11,193.75704956054688
2019-11-12,194.33709716796875
2019-11-13,195.11898803710938
2019-11-14,195.79598999023438
2019-11-15,197.68397521972656
2019-11-18,198.8377227783203
2019-11-19,198.40867614746094
2019-11-20,200.9640655517578
2019-11-21,195.2239227294922
2019-11-22,197.80792236328125
2019-11-25,195.7578582763672
2019-11-26,200.4873504638672
2019-11-27,200.0009765625
2019-11-29,196.85443115234375
2019-12-02,196.4348602294922
2019-12-03,195.26202392578125
2019-12-04,196.73046875
2019-12-05,200.3251953125
2019-12-06,200.84963989257812
2019-12-09,198.91400146484375
2019-12-10,197.7126007080078
2019-12-11,198.10350036621094
2019-12-12,197.8460693359375
2019-12-13,195.88182067871094
2019-12-16,198.6374969482422
2019-12-17,201.98434448242188
2019-12-18,200.22030639648438
2019-12-19,202.39431762695312
2019-12-20,205.11190795898438
2019-12-23,200.5063934326172
2019-12-24,203.39552307128906
2019-12-26,202.81390380859375
2019-12-27,203.4241485595703
2019-12-30,204.94979858398438
2019-12-31,202.5087890625
2020-01-02,203.872314453125
2020-01-03,205.04518127441406
2020-01-06,205.0832977294922
2020-01-07,203.1190185546875
2020-01-08,204.14881896972656
2020-01-09,204.53976440429688
2020-01-10,206.95220947265625
2020-01-13,206.54217529296875
2020-01-14,205.59820556640625
2020-01-15,206.94268798828125
2020-01-16,208.29666137695312
2020-01-17,209.60299682617188
2020-01-21,209.09759521484375
2020-01-22,210.337158203125
2020-01-23,210.518310546875
2020-01-24,209.72694396972656
2020-01-27,211.2812042236328
2020-01-28,211.16677856445312
2020-01-29,215.03805541992188
2020-01-30,213.56008911132812
2020-01-31,209.107177734375
2020-02-03,210.65185546875
2020-02-04,212.4921417236328
2020-02-05,213.4170379638672
2020-02-06,215.30508422851562
2020-02-07,216.36346435546875
2020-02-10,216.97372436523438
2020-02-11,218.6328125
2020-02-12,216.6208953857422
2020-02-13,217.53627014160156
2020-02-14,222.69479370117188
2020-02-18,225.03094482421875
2020-02-19,222.6185302734375
2020-02-20,221.5696563720703
2020-02-21,218.54701232910156
2020-02-24,214.1322021484375
2020-02-25,207.4003448486328
2020-02-26,209.78416442871094
2020-02-27,206.33241271972656
2020-02-28,201.15476989746094
2020-03-02,201.1166534423828
2020-03-03,205.3407440185547
2020-03-04,216.9641876220703
2020-03-05,216.10598754882812
2020-03-06,214.4563751220703
2020-03-09,203.1190185546875
2020-03-10,206.61846923828125
2020-03-11,198.21566772460938
2020-03-12,178.69522094726562
2020-03-13,197.05897521972656
2020-03-16,163.9736785888672
2020-03-17,173.2367706298828
2020-03-18,179.16366577148438
2020-03-19,185.3295440673828
2020-03-20,160.3888702392578
2020-03-23,161.8514862060547
2020-03-24,173.07427978515625
2020-03-25,167.32899475097656
2020-03-26,176.8502655029297
2020-03-27,178.74301147460938
2020-03-30,189.61216735839844
2020-03-31,188.1017303466797
2020-04-01,186.4193115234375
2020-04-02,184.612548828125
2020-04-03,170.41676330566406
2020-04-06,187.34657287597656
2020-04-07,183.14036560058594
2020-04-08,190.3386688232422
2020-04-09,190.68284606933594
2020-04-13,182.1175537109375
2020-04-14,186.7347412109375
2020-04-15,183.04481506347656
2020-04-16,187.7002716064453
2020-04-17,190.0232391357422
2020-04-20,183.15951538085938
2020-04-21,176.62083435058594
2020-04-22,182.031494140625
2020-04-23,195.39559936523438
2020-04-24,204.09474182128906
2020-04-27,212.81298828125
2020-04-28,210.96800231933594
2020-04-29,208.1193084716797
2020-04-30,202.3358154296875
2020-05-01,206.5037384033203
2020-05-04,205.3470458984375
2020-05-05,212.0865020751953
2020-05-06,212.52621459960938
2020-05-07,209.06565856933594
2020-05-08,214.75357055664062
2020-05-11,217.6978759765625
2020-05-12,211.82838439941406
2020-05-13,206.82870483398438
2020-05-14,208.6787109375
2020-05-15,213.7205047607422
2020-05-18,220.03713989257812
2020-05-19,219.5099639892578
2020-05-20,221.21607971191406
2020-05-21,228.46250915527344
2020-05-22,228.2995147705078
2020-05-26,232.74705505371094
2020-05-27,243.91380310058594
2020-05-28,248.38047790527344
2020-05-29,257.8601989746094
2020-06-01,256.6524963378906
2020-06-02,254.80247497558594
2020-06-03,258.31072998046875
2020-06-04,251.88864135742188
2020-06-05,248.1024932861328
2020-06-08,244.76690673828125
2020-06-09,251.60108947753906
2020-06-10,251.46688842773438
2020-06-11,241.19161987304688
2020-06-12,242.1884002685547
2020-06-15,244.54640197753906
2020-06-16,252.45420837402344
2020-06-17,254.39993286132812
2020-06-18,254.1507568359375
2020-06-19,255.5406494140625
2020-06-22,259.5280456542969
2020-06-23,255.04212951660156
2020-06-24,250.4508819580078
2020-06-25,252.96221923828125
2020-06-26,250.1154022216797
2020-06-29,254.7642059326172
2020-06-30,260.59197998046875
2020-07-01,261.5887756347656
2020-07-02,259.0103454589844
2020-07-06,258.0903015136719
2020-07-07,260.6111755371094
2020-07-08,259.56634521484375
2020-07-09,267.5508728027344
2020-07-10,266.93731689453125
2020-07-13,264.81903076171875
2020-07-14,269.7074890136719
2020-07-15,275.62158203125
2020-07-16,271.8353271484375
2020-07-17,282.1777648925781
2020-07-20,288.8490295410156
2020-07-21,284.1235656738281
2020-07-22,289.376220703125
2020-07-23,288.11102294921875
2020-07-24,291.64794921875
2020-07-27,297.4565124511719
2020-07-28,293.9100646972656
2020-07-29,300.9263916015625
2020-07-30,301.8752746582031
2020-07-31,303.56231689453125
2020-08-03,308.8533020019531
2020-08-04,311.3359680175781
2020-08-05,314.3839416503906
2020-08-06,314.9206237792969
2020-08-07,314.9686279296875
2020-08-10,311.9876403808594
2020-08-11,303.0638122558594
2020-08-12,311.47589111328125
2020-08-13,307.3946228027344
2020-08-14,306.6361389160156
2020-08-17,313.0795593261719
2020-08-18,315.0193176269531
2020-08-19,312.5993957519531
2020-08-20,312.5706481933594
2020-08-21,320.1280517578125
2020-08-24,321.4243469238281
2020-08-25,322.0773620605469
2020-08-26,322.5095520019531
2020-08-27,323.2969970703125
2020-08-28,317.75604248046875
2020-08-31,314.8177185058594
2020-09-01,316.8150329589844
2020-09-02,316.7766418457031
2020-09-03,297.3790283203125
2020-09-04,283.2821960449219
2020-09-08,281.476806640625
2020-09-09,290.407470703125
2020-09-10,288.25640869140625
2020-09-11,288.3908386230469
2020-09-14,296.130615234375
2020-09-15,296.22662353515625
2020-09-16,288.2947082519531
2020-09-17,292.20318603515625
2020-09-18,289.2934875488281
2020-09-21,288.5540466308594
2020-09-22,295.6697082519531
2020-09-23,295.0743713378906
2020-09-24,297.7823181152344
2020-09-25,302.583740234375
2020-09-28,312.28253173828125
2020-09-29,315.4898986816406
2020-09-30,321.25152587890625
2020-10-01,315.24017333984375
2020-10-02,309.96826171875
2020-10-05,314.731201171875
2020-10-06,314.9809265136719
2020-10-07,318.46673583984375
2020-10-08,327.3108825683594
2020-10-09,332.78448486328125
2020-10-12,338.6805725097656
2020-10-13,338.0083312988281
2020-10-14,345.9979248046875
2020-10-15,346.0650939941406
2020-10-16,345.1625061035156
2020-10-19,339.50640869140625
2020-10-20,341.50384521484375
2020-10-21,341.830322265625
2020-10-22,336.3471374511719
2020-10-23,347.34228515625
2020-10-26,348.1488952636719
2020-10-27,352.4125671386719
2020-10-28,348.43701171875
2020-10-29,346.31475830078125
2020-10-30,335.9341735839844
2020-11-02,343.0978698730469
2020-11-03,349.714111328125
2020-11-04,362.18817138671875
2020-11-05,368.6700744628906
2020-11-06,367.6809997558594
2020-11-09,309.49774169921875
2020-11-10,326.80426025390625
2020-11-11,332.9226379394531
2020-11-12,326.631103515625
2020-11-13,327.68939208984375
2020-11-16,327.85284423828125
2020-11-17,316.9341125488281
2020-11-18,310.1903991699219
2020-11-19,325.78460693359375
2020-11-20,326.9581604003906
2020-11-23,321.436279296875
2020-11-24,315.8085021972656
2020-11-25,320.9167785644531
2020-11-27,330.0846862792969
2020-11-30,332.9610900878906
2020-12-01,339.685546875
2020-12-02,326.24627685546875
2020-12-03,317.6940612792969
2020-12-04,311.9508972167969
2020-12-07,319.95477294921875
2020-12-08,326.2366943359375
2020-12-09,322.177001953125
2020-12-10,318.80999755859375
2020-12-11,324.957275390625
2020-12-14,333.41326904296875
2020-12-15,335.5392761230469
2020-12-16,339.5316467285156
2020-12-17,342.6197509765625
2020-12-18,350.5274353027344
2020-12-21,348.257080078125
2020-12-22,355.683837890625
2020-12-23,351.6337585449219
2020-12-24,350.873779296875
2020-12-28,348.9786071777344
2020-12-29,350.2099609375
2020-12-30,353.3268737792969
2020-12-31,358.3485412597656
2021-01-04,343.33160400390625
2021-01-05,343.3123474121094
2021-01-06,356.3091125488281
2021-01-07,371.2876281738281
2021-01-08,376.1361389160156
2021-01-11,370.6141662597656
2021-01-12,370.3737487792969
2021-01-13,359.522216796875
2021-01-14,352.76898193359375
2021-01-15,345.7463073730469
2021-01-19,346.9295654296875
2021-01-20,352.32635498046875
2021-01-21,352.7785339355469
2021-01-22,355.2797546386719
2021-01-25,354.923828125
2021-01-26,349.8636474609375
2021-01-27,341.1863098144531
2021-01-28,348.8824157714844
2021-01-29,340.7245788574219
2021-02-01,346.1502990722656
2021-02-02,343.72601318359375
2021-02-03,341.369140625
2021-02-04,345.3518371582031
2021-02-05,345.6693115234375
2021-02-08,345.7463073730469
2021-02-09,346.60247802734375
2021-02-10,337.2227783203125
2021-02-11,317.35736083984375
2021-02-12,325.00531005859375
2021-02-16,320.66668701171875
2021-02-17,317.6267395019531
2021-02-18,317.8768005371094
2021-02-19,313.69207763671875
2021-02-22,302.48468017578125
2021-02-23,306.1595458984375
2021-02-24,315.9143371582031
2021-02-25,310.719482421875
2021-02-26,322.052001953125
2021-03-01,321.503662109375
2021-03-02,318.1365966796875
2021-03-03,318.5213928222656
2021-03-04,311.2967224121094
2021-03-05,317.6747741699219
2021-03-08,315.8662109375
2021-03-09,323.7257995605469
2021-03-10,330.7317810058594
2021-03-11,334.239501953125
2021-03-12,329.9993896484375
2021-03-15,334.9429931640625
2021-03-16,331.4737243652344
2021-03-17,326.8770446777344
2021-03-18,324.6317138671875
2021-03-19,328.41888427734375
2021-03-22,324.00537109375
2021-03-23,328.52490234375
2021-03-24,327.744384765625
2021-03-25,323.07049560546875
2021-03-26,329.4404602050781
2021-03-29,331.0015869140625
2021-03-30,329.9318542480469
2021-03-31,332.6976013183594
2021-04-01,338.79766845703125
2021-04-05,344.03045654296875
2021-04-06,344.7242736816406
2021-04-07,343.6930847167969
2021-04-08,347.6537780761719
2021-04-09,356.066650390625
2021-04-12,357.6951904296875
2021-04-13,356.99176025390625
2021-04-14,354.3417663574219
2021-04-15,360.8271789550781
2021-04-16,368.3244934082031
2021-04-19,369.0376892089844
2021-04-20,372.0346374511719
2021-04-21,371.6588439941406
2021-04-22,395.5482482910156
2021-04-23,404.2886962890625
2021-04-26,398.2368469238281
2021-04-27,406.37030029296875
2021-04-28,400.20269775390625
2021-04-29,406.1389465332031
2021-04-30,407.1700744628906
2021-05-03,413.2797546386719
2021-05-04,415.48651123046875
2021-05-05,425.5184326171875
2021-05-06,419.0521545410156
2021-05-07,427.8793640136719
2021-05-10,428.79486083984375
2021-05-11,422.9261474609375
2021-05-12,404.5103759765625
2021-05-13,419.20635986328125
2021-05-14,422.7398376464844
2021-05-17,420.6159362792969
2021-05-18,412.342041015625
2021-05-19,413.0467834472656
2021-05-20,414.88116455078125
2021-05-21,414.417724609375
2021-05-24,415.85626220703125
2021-05-25,414.8135681152344
2021-05-26,414.78460693359375
2021-05-27,416.5610656738281
2021-05-28,421.4654846191406
2021-06-01,423.5701904296875
2021-06-02,425.356201171875
2021-06-03,423.2515563964844
2021-06-04,422.9040222167969
2021-06-07,420.5000305175781
2021-06-08,424.79620361328125
2021-06-09,418.63671875
