,GIS
2017-08-31,41.37591552734375
2017-09-01,41.7332763671875
2017-09-05,41.7332763671875
2017-09-06,42.49460983276367
2017-09-07,42.46352767944336
2017-09-08,42.999568939208984
2017-09-11,43.333621978759766
2017-09-12,43.162715911865234
2017-09-13,42.95296096801758
2017-09-14,42.76652145385742
2017-09-15,43.349159240722656
2017-09-18,43.838584899902344
2017-09-19,43.02286911010742
2017-09-20,40.529136657714844
2017-09-21,40.15623474121094
2017-09-22,39.79887771606445
2017-09-25,40.6068229675293
2017-09-26,40.37376022338867
2017-09-27,40.731117248535156
2017-09-28,40.59904861450195
2017-09-29,40.21062469482422
2017-10-02,40.24946975708008
2017-10-03,39.86879348754883
2017-10-04,40.40483856201172
2017-10-05,40.466983795166016
2017-10-06,40.31013488769531
2017-10-09,39.36119842529297
2017-10-10,39.95722198486328
2017-10-11,39.89448547363281
2017-10-12,40.208187103271484
2017-10-13,40.41209030151367
2017-10-16,40.631690979003906
2017-10-17,40.545406341552734
2017-10-18,40.97674560546875
2017-10-19,40.80420684814453
2017-10-20,40.78852462768555
2017-10-23,40.52188491821289
2017-10-24,40.61598205566406
2017-10-25,40.41209030151367
2017-10-26,40.59245300292969
2017-10-27,40.44345474243164
2017-10-30,39.729801177978516
2017-10-31,40.71793746948242
2017-11-01,40.80420684814453
2017-11-02,40.59245300292969
2017-11-03,40.26306915283203
2017-11-06,39.29062271118164
2017-11-07,39.972904205322266
2017-11-08,40.96889877319336
2017-11-09,40.608154296875
2017-11-10,41.784523010253906
2017-11-13,41.541385650634766
2017-11-14,42.44327926635742
2017-11-15,41.196327209472656
2017-11-16,42.09036636352539
2017-11-17,42.129573822021484
2017-11-20,42.53738784790039
2017-11-21,41.97274398803711
2017-11-22,42.07469177246094
2017-11-24,42.07469177246094
2017-11-27,42.38837814331055
2017-11-28,43.007938385009766
2017-11-29,44.184295654296875
2017-11-30,44.3568229675293
2017-12-01,44.27841567993164
2017-12-04,45.3763542175293
2017-12-05,44.8979606628418
2017-12-06,45.02344512939453
2017-12-07,44.45878601074219
2017-12-08,43.79218292236328
2017-12-11,43.831382751464844
2017-12-12,43.9647216796875
2017-12-13,44.2862548828125
2017-12-14,44.01961135864258
2017-12-15,44.61562728881836
2017-12-18,45.32929992675781
2017-12-19,45.19597625732422
2017-12-20,46.082176208496094
2017-12-21,46.686038970947266
2017-12-22,47.156578063964844
2017-12-26,47.148746490478516
2017-12-27,47.195796966552734
2017-12-28,46.70172882080078
2017-12-29,46.49781799316406
2018-01-02,46.301761627197266
2018-01-03,46.05864334106445
2018-01-04,46.591922760009766
2018-01-05,46.99189758300781
2018-01-08,47.148746490478516
2018-01-09,46.903629302978516
2018-01-10,46.3580436706543
2018-01-11,45.93107604980469
2018-01-12,45.74131774902344
2018-01-16,46.19991683959961
2018-01-17,46.74549102783203
2018-01-18,46.381771087646484
2018-01-19,46.737579345703125
2018-01-22,47.259429931640625
2018-01-23,47.27525329589844
2018-01-24,47.21990966796875
2018-01-25,47.55199432373047
2018-01-26,47.59943389892578
2018-01-29,47.10919952392578
2018-01-30,46.31852340698242
2018-01-31,46.24736022949219
2018-02-01,45.76503372192383
2018-02-02,44.239009857177734
2018-02-05,42.705074310302734
2018-02-06,44.10458755493164
2018-02-07,43.211116790771484
2018-02-08,42.68925476074219
2018-02-09,43.26646423339844
2018-02-12,43.424598693847656
2018-02-13,43.321807861328125
2018-02-14,44.3022575378418
2018-02-15,44.98224639892578
2018-02-16,44.6185417175293
2018-02-20,44.239009857177734
2018-02-21,43.07670211791992
2018-02-22,43.44831848144531
2018-02-23,41.89066696166992
2018-02-26,40.65719223022461
2018-02-27,40.151153564453125
2018-02-28,39.969295501708984
2018-03-01,39.985107421875
2018-03-02,40.27766036987305
2018-03-05,40.02464294433594
2018-03-06,40.37253952026367
2018-03-07,40.37253952026367
2018-03-08,40.87858581542969
2018-03-09,40.6809196472168
2018-03-12,41.092063903808594
2018-03-13,41.107887268066406
2018-03-14,40.9655647277832
2018-03-15,40.26974868774414
2018-03-16,39.921852111816406
2018-03-19,39.70045852661133
2018-03-20,39.479068756103516
2018-03-21,35.984230041503906
2018-03-22,35.146095275878906
2018-03-23,34.95631790161133
2018-03-26,35.818172454833984
2018-03-27,35.82607650756836
2018-03-28,35.067020416259766
2018-03-29,35.62841796875
2018-04-02,34.86144256591797
2018-04-03,35.027496337890625
2018-04-04,35.87352752685547
2018-04-05,35.920963287353516
2018-04-06,35.952598571777344
2018-04-09,35.92862319946289
2018-04-10,35.576927185058594
2018-04-11,35.86466979980469
2018-04-12,35.632869720458984
2018-04-13,35.808719635009766
2018-04-16,36.16041564941406
2018-04-17,36.1764030456543
2018-04-18,35.75276565551758
2018-04-19,35.19325637817383
2018-04-20,34.69769287109375
2018-04-23,35.61689376831055
2018-04-24,35.46500778198242
2018-04-25,35.201255798339844
2018-04-26,35.46500778198242
2018-04-27,35.58491897583008
2018-04-30,34.961463928222656
2018-05-01,34.8095817565918
2018-05-02,33.962337493896484
2018-05-03,32.939231872558594
2018-05-04,34.00230407714844
2018-05-07,33.84244155883789
2018-05-08,33.81046676635742
2018-05-09,33.97832107543945
2018-05-10,34.06623840332031
2018-05-11,34.09822082519531
2018-05-14,33.99430847167969
2018-05-15,33.962337493896484
2018-05-16,34.40993881225586
2018-05-17,34.21811294555664
2018-05-18,33.426795959472656
2018-05-21,33.386844635009766
2018-05-22,33.51472473144531
2018-05-23,33.80247116088867
2018-05-24,33.73053741455078
2018-05-25,34.082237243652344
2018-05-29,33.954345703125
2018-05-30,34.29005432128906
2018-05-31,33.80247116088867
2018-06-01,34.05025863647461
2018-06-04,34.593780517578125
2018-06-05,33.962337493896484
2018-06-06,34.05025863647461
2018-06-07,33.74652862548828
2018-06-08,34.29802703857422
2018-06-11,35.50498962402344
2018-06-12,35.58491897583008
2018-06-13,35.66484832763672
2018-06-14,35.576927185058594
2018-06-15,36.31228256225586
2018-06-18,35.75276565551758
2018-06-19,35.95259475708008
2018-06-20,35.86466979980469
2018-06-21,35.944602966308594
2018-06-22,36.14442443847656
2018-06-25,36.7758674621582
2018-06-26,36.81584548950195
2018-06-27,36.55207061767578
2018-06-28,35.712806701660156
2018-06-29,35.37709426879883
2018-07-02,34.72167205810547
2018-07-03,34.793617248535156
2018-07-05,35.84069061279297
2018-07-06,36.00055694580078
2018-07-09,35.80662536621094
2018-07-10,36.11369323730469
2018-07-11,36.11369323730469
2018-07-12,36.02478790283203
2018-07-13,36.291473388671875
2018-07-16,35.523773193359375
2018-07-17,35.74197006225586
2018-07-18,34.820735931396484
2018-07-19,35.03083801269531
2018-07-20,35.038917541503906
2018-07-23,34.659122467041016
2018-07-24,34.820735931396484
2018-07-25,35.19245529174805
2018-07-26,35.69346618652344
2018-07-27,36.3480339050293
2018-07-30,37.10763931274414
2018-07-31,37.220787048339844
2018-08-01,36.42884063720703
2018-08-02,36.962181091308594
2018-08-03,38.1743278503418
2018-08-06,38.06118392944336
2018-08-07,37.560176849365234
2018-08-08,36.54197311401367
2018-08-09,36.58238220214844
2018-08-10,36.50965118408203
2018-08-13,36.74400329589844
2018-08-14,37.01067352294922
2018-08-15,37.358158111572266
2018-08-16,37.65713882446289
2018-08-17,38.15007781982422
2018-08-20,38.44908142089844
2018-08-21,37.2773323059082
2018-08-22,36.97026443481445
2018-08-23,36.840972900390625
2018-08-24,37.156131744384766
2018-08-27,37.067230224609375
2018-08-28,36.6712646484375
2018-08-29,36.913700103759766
2018-08-30,36.88137435913086
2018-08-31,37.180362701416016
2018-09-04,37.10763931274414
2018-09-05,36.80863952636719
2018-09-06,37.98846435546875
2018-09-07,38.424835205078125
2018-09-10,38.32786178588867
2018-09-11,37.77836227416992
2018-09-12,38.392513275146484
2018-09-13,38.4571533203125
2018-09-14,38.58645248413086
2018-09-17,38.60261535644531
2018-09-18,35.661155700683594
2018-09-19,35.77429962158203
2018-09-20,35.85508346557617
2018-09-21,35.92782974243164
2018-09-24,35.564186096191406
2018-09-25,35.378318786621094
2018-09-26,35.31367111206055
2018-09-27,34.772247314453125
2018-09-28,34.68336486816406
2018-10-01,34.48134231567383
2018-10-02,34.92578887939453
2018-10-03,34.748008728027344
2018-10-04,35.02275466918945
2018-10-05,35.143978118896484
2018-10-08,35.87125015258789
2018-10-09,35.37281799316406
2018-10-10,35.90394592285156
2018-10-11,35.01329040527344
2018-10-12,35.217567443847656
2018-10-15,35.60160827636719
2018-10-16,36.25529861450195
2018-10-17,36.00200271606445
2018-10-18,35.6669807434082
2018-10-19,36.39420700073242
2018-10-22,36.07554244995117
2018-10-23,36.35335922241211
2018-10-24,36.62300109863281
2018-10-25,36.33701705932617
2018-10-26,35.56076431274414
2018-10-29,36.0673713684082
2018-10-30,37.17863845825195
2018-10-31,35.789546966552734
2018-11-01,36.21445083618164
2018-11-02,34.4576416015625
2018-11-05,35.11134338378906
2018-11-06,35.80589294433594
2018-11-07,35.830406188964844
2018-11-08,36.312496185302734
2018-11-09,37.02339172363281
2018-11-12,37.32572555541992
2018-11-13,37.162296295166016
2018-11-14,37.01521682739258
2018-11-15,36.95802307128906
2018-11-16,36.10004425048828
2018-11-19,36.14091110229492
2018-11-20,36.10004425048828
2018-11-21,35.38916015625
2018-11-23,35.43818664550781
2018-11-26,34.629249572753906
2018-11-27,34.68644332885742
2018-11-28,34.2206916809082
2018-11-29,34.49034118652344
2018-11-30,34.57204818725586
2018-12-03,33.910194396972656
2018-12-04,32.9051513671875
2018-12-06,32.463890075683594
2018-12-07,31.4425106048584
2018-12-10,31.491525650024414
2018-12-11,31.646787643432617
2018-12-12,31.507883071899414
2018-12-13,31.14833641052246
2018-12-14,30.543689727783203
2018-12-17,30.02073097229004
2018-12-18,29.988046646118164
2018-12-19,31.49970245361328
2018-12-20,31.92460823059082
2018-12-21,31.712154388427734
2018-12-24,30.71527862548828
2018-12-26,31.393474578857422
2018-12-27,31.89192008972168
2018-12-28,31.671289443969727
2018-12-31,31.818376541137695
2019-01-02,31.401647567749023
2019-01-03,31.89192008972168
2019-01-04,32.537437438964844
2019-01-07,33.07674026489258
2019-01-08,33.57517623901367
2019-01-09,33.42631912231445
2019-01-10,34.2532844543457
2019-01-11,34.56754684448242
2019-01-14,34.559268951416016
2019-01-15,34.65024185180664
2019-01-16,34.95621109008789
2019-01-17,35.53510284423828
2019-01-18,35.948585510253906
2019-01-22,35.758384704589844
2019-01-23,36.39516067504883
2019-01-24,35.98994445800781
2019-01-25,35.79973220825195
2019-01-28,36.01474380493164
2019-01-29,36.03956604003906
2019-01-30,36.14705276489258
2019-01-31,36.75074768066406
2019-02-01,36.585357666015625
2019-02-04,36.24629592895508
2019-02-05,36.89134216308594
2019-02-06,36.26285171508789
2019-02-07,36.271114349365234
2019-02-08,36.34553146362305
2019-02-11,36.37862014770508
2019-02-12,37.08154296875
2019-02-13,36.77556228637695
2019-02-14,36.82518005371094
2019-02-15,37.24694061279297
2019-02-19,37.82582473754883
2019-02-20,38.82645797729492
2019-02-21,38.82645797729492
2019-02-22,38.520477294921875
2019-02-25,38.206233978271484
2019-02-26,38.75202560424805
2019-02-27,38.94224548339844
2019-02-28,38.975318908691406
2019-03-01,39.049739837646484
2019-03-04,38.685874938964844
2019-03-05,38.718955993652344
2019-03-06,38.710689544677734
2019-03-07,38.37162780761719
2019-03-08,38.503944396972656
2019-03-11,38.79337692260742
2019-03-12,38.72722244262695
2019-03-13,38.93397521972656
2019-03-14,39.24821472167969
2019-03-15,39.289573669433594
2019-03-18,39.38053512573242
2019-03-19,39.066287994384766
2019-03-20,39.93461227416992
2019-03-21,41.381813049316406
2019-03-22,41.960693359375
2019-03-25,42.25013732910156
2019-03-26,42.8372917175293
2019-03-27,42.423789978027344
2019-03-28,42.5809211730957
2019-03-29,42.795936584472656
2019-04-01,42.167449951171875
2019-04-02,42.15916442871094
2019-04-03,41.58855056762695
2019-04-04,41.563751220703125
2019-04-05,42.07646560668945
2019-04-08,42.43208312988281
2019-04-09,42.60740661621094
2019-04-10,43.04158401489258
2019-04-11,43.04993438720703
2019-04-12,43.06663131713867
2019-04-15,43.183528900146484
2019-04-16,42.97478103637695
2019-04-17,43.20857238769531
2019-04-18,43.183528900146484
2019-04-22,43.20857238769531
2019-04-23,42.59070587158203
2019-04-24,42.31517791748047
2019-04-25,41.93110656738281
2019-04-26,42.657508850097656
2019-04-29,42.53226089477539
2019-04-30,42.97478103637695
2019-05-01,42.8411979675293
2019-05-02,42.7994384765625
2019-05-03,42.73265075683594
2019-05-06,42.958099365234375
2019-05-07,42.74100112915039
2019-05-08,42.473819732666016
2019-05-09,42.924686431884766
2019-05-10,43.03322982788086
2019-05-13,43.241966247558594
2019-05-14,43.39226531982422
2019-05-15,43.7596435546875
2019-05-16,43.500797271728516
2019-05-17,43.75128936767578
2019-05-20,44.0101203918457
2019-05-21,43.7429313659668
2019-05-22,44.0101203918457
2019-05-23,44.61128234863281
2019-05-24,44.09362030029297
2019-05-28,42.657508850097656
2019-05-29,40.2862548828125
2019-05-30,40.76217269897461
2019-05-31,41.27983856201172
2019-06-03,42.28178787231445
2019-06-04,42.4821662902832
2019-06-05,42.81614685058594
2019-06-06,42.85789489746094
2019-06-07,43.258670806884766
2019-06-10,42.86623764038086
2019-06-11,43.726234436035156
2019-06-12,43.926631927490234
2019-06-13,44.24390411376953
2019-06-14,44.594581604003906
2019-06-17,44.23556137084961
2019-06-18,43.79304122924805
2019-06-19,44.519439697265625
2019-06-20,45.103912353515625
2019-06-21,44.895172119140625
2019-06-24,44.81167221069336
2019-06-25,44.83671569824219
2019-06-26,42.8411979675293
2019-06-27,43.60100173950195
2019-06-28,43.85148239135742
2019-07-01,44.52778625488281
2019-07-02,44.71147155761719
2019-07-03,45.37109375
2019-07-05,45.23748779296875
2019-07-08,45.12894821166992
2019-07-09,44.91830825805664
2019-07-10,45.920989990234375
2019-07-11,45.12895202636719
2019-07-12,45.02783966064453
2019-07-15,44.75821304321289
2019-07-16,44.53915023803711
2019-07-17,44.69923782348633
2019-07-18,44.89303207397461
2019-07-19,44.46330642700195
2019-07-22,44.20211410522461
2019-07-23,44.14313888549805
2019-07-24,44.52229309082031
2019-07-25,45.272186279296875
2019-07-26,45.19636154174805
2019-07-29,45.24692153930664
2019-07-30,45.23006057739258
2019-07-31,44.74979019165039
2019-08-01,45.50811767578125
2019-08-02,45.24692153930664
2019-08-05,44.49700927734375
2019-08-06,44.24422836303711
2019-08-07,44.589698791503906
2019-08-08,45.51654815673828
2019-08-09,45.43227767944336
2019-08-12,45.727195739746094
2019-08-13,45.81988525390625
2019-08-14,45.3058967590332
2019-08-15,45.77774429321289
2019-08-16,46.35913848876953
2019-08-19,46.51079559326172
2019-08-20,45.744049072265625
2019-08-21,45.81988525390625
2019-08-22,46.07265090942383
2019-08-23,45.18793487548828
2019-08-26,45.48284149169922
2019-08-27,43.73868179321289
2019-08-28,44.75821304321289
2019-08-29,44.95201110839844
2019-08-30,45.33116912841797
2019-09-03,45.752471923828125
2019-09-04,45.76089859008789
2019-09-05,45.63450241088867
2019-09-06,46.30856704711914
2019-09-09,46.83940124511719
2019-09-10,45.94626235961914
2019-09-11,45.76931381225586
2019-09-12,45.575523376464844
2019-09-13,45.47441101074219
2019-09-16,45.95468521118164
2019-09-17,46.367557525634766
2019-09-18,45.94626235961914
2019-09-19,45.82830047607422
2019-09-20,45.77774429321289
2019-09-23,45.41543197631836
2019-09-24,45.6513557434082
2019-09-25,45.642921447753906
2019-09-26,46.33385467529297
2019-09-27,46.23274230957031
2019-09-30,46.443397521972656
2019-10-01,45.82830047607422
2019-10-02,44.58127212524414
2019-10-03,44.96886444091797
2019-10-04,45.752471923828125
2019-10-07,45.920989990234375
2019-10-08,45.62607192993164
2019-10-09,46.05121612548828
2019-10-10,46.4338493347168
2019-10-11,46.2127685546875
2019-10-14,45.92367935180664
2019-10-15,45.58357238769531
2019-10-16,44.76729965209961
2019-10-17,45.030887603759766
2019-10-18,44.68226623535156
2019-10-21,44.64825439453125
2019-10-22,43.440860748291016
2019-10-23,43.51738357543945
2019-10-24,43.45786666870117
2019-10-25,42.947689056396484
2019-10-28,42.51405334472656
2019-10-29,42.905174255371094
2019-10-30,43.11775207519531
2019-10-31,43.24528884887695
2019-11-01,43.51738357543945
2019-11-04,43.68743896484375
2019-11-05,43.865997314453125
2019-11-06,44.61425018310547
2019-11-07,44.19760513305664
2019-11-08,44.639747619628906
2019-11-11,44.52070999145508
2019-11-12,44.52070999145508
2019-11-13,44.72478103637695
2019-11-14,44.665252685546875
2019-11-15,44.69076156616211
2019-11-18,44.97135925292969
2019-11-19,44.98836898803711
2019-11-20,45.20944595336914
2019-11-21,44.50370788574219
2019-11-22,44.801307678222656
2019-11-25,44.82682418823242
2019-11-26,45.31998062133789
2019-11-27,45.47303771972656
2019-11-29,45.33698654174805
2019-12-02,45.47303771972656
2019-12-03,45.61758804321289
2019-12-04,45.31998062133789
2019-12-05,45.83015060424805
2019-12-06,45.32848358154297
2019-12-09,45.2009391784668
2019-12-10,45.26896286010742
2019-12-11,43.85749435424805
2019-12-12,43.92551803588867
2019-12-13,43.87449264526367
2019-12-16,44.53772735595703
2019-12-17,44.359161376953125
2019-12-18,45.217952728271484
2019-12-19,45.234947204589844
2019-12-20,45.302978515625
2019-12-23,44.82682418823242
2019-12-24,45.047882080078125
2019-12-26,44.57172775268555
2019-12-27,45.226444244384766
2019-12-30,44.84382629394531
2019-12-31,45.54105758666992
2020-01-02,44.32516098022461
2020-01-03,44.16359329223633
2020-01-06,44.716285705566406
2020-01-07,44.410179138183594
2020-01-08,45.047882080078125
2020-01-09,44.95348358154297
2020-01-10,44.841922760009766
2020-01-13,45.537078857421875
2020-01-14,45.485572814941406
2020-01-15,45.80312728881836
2020-01-16,46.1035041809082
2020-01-17,46.215065002441406
2020-01-21,46.63559341430664
2020-01-22,46.326637268066406
2020-01-23,46.549774169921875
2020-01-24,46.09492111206055
2020-01-27,45.67438888549805
2020-01-28,45.49415969848633
2020-01-29,45.51132583618164
2020-01-30,46.11208724975586
2020-01-31,44.81616973876953
2020-02-03,45.47700500488281
2020-02-04,45.0993766784668
2020-02-05,45.107967376708984
2020-02-06,44.37848663330078
2020-02-07,44.54154586791992
2020-02-10,44.93632888793945
2020-02-11,45.27961349487305
2020-02-12,45.425506591796875
2020-02-13,45.47700500488281
2020-02-14,45.75163650512695
2020-02-18,45.94902801513672
2020-02-19,45.69154739379883
2020-02-20,46.45537185668945
2020-02-21,46.275142669677734
2020-02-24,46.1035041809082
2020-02-25,45.08221435546875
2020-02-26,44.74750900268555
2020-02-27,43.03108596801758
2020-02-28,42.052703857421875
2020-03-02,44.12102508544922
2020-03-03,44.32698440551758
2020-03-04,46.48969268798828
2020-03-05,46.60126495361328
2020-03-06,47.00463104248047
2020-03-09,46.46395492553711
2020-03-10,46.42102813720703
2020-03-11,45.3740119934082
2020-03-12,42.91093063354492
2020-03-13,45.89753341674805
2020-03-16,45.81170654296875
2020-03-17,51.209896087646484
2020-03-18,49.56211853027344
2020-03-19,46.06917190551758
2020-03-20,45.80312728881836
2020-03-23,40.57657241821289
2020-03-24,41.39188003540039
2020-03-25,40.89411544799805
2020-03-26,42.91093063354492
2020-03-27,44.47288131713867
2020-03-30,46.42962646484375
2020-03-31,45.2881965637207
2020-04-01,45.58856964111328
2020-04-02,47.099037170410156
2020-04-03,48.66957092285156
2020-04-06,49.51921081542969
2020-04-07,48.4378547668457
2020-04-08,48.24738693237305
2020-04-09,49.69317626953125
2020-04-13,49.926918029785156
2020-04-14,50.9484748840332
2020-04-15,51.12162780761719
2020-04-16,52.54143524169922
2020-04-17,52.52412796020508
2020-04-20,52.602027893066406
2020-04-21,51.75362014770508
2020-04-22,52.10857009887695
2020-04-23,51.69300842285156
2020-04-24,52.35963439941406
2020-04-27,51.926761627197266
2020-04-28,52.775184631347656
2020-04-29,52.203800201416016
2020-04-30,51.848854064941406
2020-05-01,51.58047103881836
2020-05-04,51.710330963134766
2020-05-05,51.77958297729492
2020-05-06,51.05237579345703
2020-05-07,50.87922668457031
2020-05-08,51.73629379272461
2020-05-11,52.64531707763672
2020-05-12,54.117069244384766
2020-05-13,55.02608871459961
2020-05-14,53.857357025146484
2020-05-15,54.09976577758789
2020-05-18,53.31194305419922
2020-05-19,52.5760612487793
2020-05-20,52.74920654296875
2020-05-21,51.90079116821289
2020-05-22,51.90945053100586
2020-05-26,51.874820709228516
2020-05-27,52.65397644042969
2020-05-28,53.597633361816406
2020-05-29,54.57590866088867
2020-06-01,55.00878143310547
2020-06-02,54.9048957824707
2020-06-03,53.216705322265625
2020-06-04,52.602027893066406
2020-06-05,52.80980682373047
2020-06-08,53.7967529296875
2020-06-09,54.38545227050781
2020-06-10,54.35082244873047
2020-06-11,52.44620132446289
2020-06-12,52.073936462402344
2020-06-15,52.697261810302734
2020-06-16,53.493751525878906
2020-06-17,53.502403259277344
2020-06-18,53.467769622802734
2020-06-19,53.31194305419922
2020-06-22,53.2599983215332
2020-06-23,52.80980682373047
2020-06-24,52.19514083862305
2020-06-25,52.22977828979492
2020-06-26,51.260154724121094
2020-06-29,52.5847282409668
2020-06-30,53.372535705566406
2020-07-01,52.31634521484375
2020-07-02,53.22536087036133
2020-07-06,53.84004211425781
2020-07-07,54.523963928222656
2020-07-08,54.48934555053711
2020-07-09,54.576595306396484
2020-07-10,55.44911193847656
2020-07-13,55.457847595214844
2020-07-14,56.862613677978516
2020-07-15,56.365272521972656
2020-07-16,56.44380569458008
2020-07-17,56.40018081665039
2020-07-20,55.52764129638672
2020-07-21,56.278018951416016
2020-07-22,56.469974517822266
2020-07-23,56.7055549621582
2020-07-24,56.04243850708008
2020-07-27,55.911563873291016
2020-07-28,56.312923431396484
2020-07-29,56.164588928222656
2020-07-30,55.38803482055664
2020-07-31,55.204811096191406
2020-08-03,56.365272521972656
2020-08-04,57.35995101928711
2020-08-05,56.20822525024414
2020-08-06,55.998809814453125
2020-08-07,56.147132873535156
2020-08-10,55.623619079589844
2020-08-11,54.21885681152344
2020-08-12,55.021583557128906
2020-08-13,54.943058013916016
2020-08-14,55.204811096191406
2020-08-17,56.086063385009766
2020-08-18,56.391448974609375
2020-08-19,56.24312210083008
2020-08-20,56.02499008178711
2020-08-21,55.85919952392578
2020-08-24,55.955177307128906
2020-08-25,55.7545051574707
2020-08-26,56.05989456176758
2020-08-27,56.461246490478516
2020-08-28,55.309513092041016
2020-08-31,55.798126220703125
2020-09-01,55.07392883300781
2020-09-02,56.278018951416016
2020-09-03,54.943058013916016
2020-09-04,55.1001091003418
2020-09-08,51.93283462524414
2020-09-09,52.334197998046875
2020-09-10,51.03412628173828
2020-09-11,51.077754974365234
2020-09-14,51.269718170166016
2020-09-15,51.49656677246094
2020-09-16,51.260990142822266
2020-09-17,50.24013137817383
2020-09-18,50.01327133178711
2020-09-21,50.493160247802734
2020-09-22,50.597869873046875
2020-09-23,50.36227798461914
2020-09-24,51.21736145019531
2020-09-25,52.06370544433594
2020-09-28,52.26439666748047
2020-09-29,52.229488372802734
2020-09-30,53.81748962402344
2020-10-01,54.59404373168945
2020-10-02,54.550418853759766
2020-10-05,54.69002151489258
2020-10-06,53.42484664916992
2020-10-07,53.73896789550781
2020-10-08,54.01170349121094
2020-10-09,54.43402099609375
2020-10-12,54.856327056884766
2020-10-13,55.181861877441406
2020-10-14,54.6275749206543
2020-10-15,55.16426467895508
2020-10-16,54.873924255371094
2020-10-19,53.923728942871094
2020-10-20,53.7741584777832
2020-10-21,53.64219284057617
2020-10-22,53.94132995605469
2020-10-23,54.35483169555664
2020-10-26,53.65098571777344
2020-10-27,53.7741584777832
2020-10-28,52.366455078125
2020-10-29,52.102516174316406
2020-10-30,52.0145263671875
2020-11-02,52.55121994018555
2020-11-03,53.571800231933594
2020-11-04,53.20227813720703
2020-11-05,53.281463623046875
2020-11-06,53.73016357421875
2020-11-09,51.34587478637695
2020-11-10,51.83856964111328
2020-11-11,52.69198989868164
2020-11-12,53.219879150390625
2020-11-13,53.64219284057617
2020-11-16,53.85334396362305
2020-11-17,53.91493225097656
2020-11-18,53.782955169677734
2020-11-19,54.548397064208984
2020-11-20,53.98531723022461
2020-11-23,53.68617630004883
2020-11-24,53.29026412963867
2020-11-25,52.78877258300781
2020-11-27,52.90314865112305
2020-11-30,53.51021194458008
2020-12-01,53.94132995605469
2020-12-02,52.98232650756836
2020-12-03,53.17588806152344
2020-12-04,53.17588806152344
2020-12-07,52.56001281738281
2020-12-08,53.14069366455078
2020-12-09,52.19929122924805
2020-12-10,51.79457473754883
2020-12-11,52.190486907958984
2020-12-14,52.21688461303711
2020-12-15,51.93534469604492
2020-12-16,51.83856964111328
2020-12-17,52.52482223510742
2020-12-18,52.26088333129883
2020-12-21,51.90016174316406
2020-12-22,51.557029724121094
2020-12-23,51.90016174316406
2020-12-24,52.02333068847656
2020-12-28,52.21688461303711
2020-12-29,52.04092788696289
2020-12-30,51.52184295654297
2020-12-31,51.73299026489258
2021-01-04,51.93534469604492
2021-01-05,51.98814010620117
2021-01-06,51.85616683959961
2021-01-07,51.43016815185547
2021-01-08,50.05455017089844
2021-01-11,49.31794357299805
2021-01-12,48.252952575683594
2021-01-13,49.15818786621094
2021-01-14,49.477684020996094
2021-01-15,49.91256332397461
2021-01-19,49.40668487548828
2021-01-20,49.11381530761719
2021-01-21,49.06944274902344
2021-01-22,49.672935485839844
2021-01-25,51.38579559326172
2021-01-26,52.4774055480957
2021-01-27,53.60452651977539
2021-01-28,52.6815299987793
2021-01-29,51.563297271728516
2021-02-01,51.07516860961914
2021-02-02,51.137306213378906
2021-02-03,50.427303314208984
2021-02-04,50.49831008911133
2021-02-05,50.94205093383789
2021-02-08,51.20829391479492
2021-02-09,51.181671142578125
2021-02-10,51.55440902709961
2021-02-11,50.50717544555664
2021-02-12,50.693546295166016
2021-02-16,49.95693588256836
2021-02-17,50.418426513671875
2021-02-18,51.49230194091797
2021-02-19,50.14330291748047
2021-02-22,49.85042953491211
2021-02-23,50.427303314208984
2021-02-24,49.87705993652344
2021-02-25,49.55757141113281
2021-02-26,48.82093811035156
2021-03-01,48.58132553100586
2021-03-02,48.87418746948242
2021-03-03,48.71445083618164
2021-03-04,49.06944274902344
2021-03-05,50.391807556152344
2021-03-08,51.26154327392578
2021-03-09,50.94205093383789
2021-03-10,51.9715461730957
2021-03-11,51.58992385864258
2021-03-12,52.140167236328125
2021-03-15,52.379783630371094
2021-03-16,52.699283599853516
2021-03-17,52.708160400390625
2021-03-18,53.16077423095703
2021-03-19,53.311649322509766
2021-03-22,54.53639602661133
2021-03-23,54.305641174316406
2021-03-24,52.02478790283203
2021-03-25,52.8323974609375
2021-03-26,54.11039733886719
2021-03-29,55.45938491821289
2021-03-30,54.83814239501953
2021-03-31,54.4210090637207
2021-04-01,54.06602096557617
2021-04-05,54.60738754272461
2021-04-06,54.79376220703125
2021-04-07,54.48314666748047
2021-04-08,54.5457878112793
2021-04-09,53.811954498291016
2021-04-12,54.56368637084961
2021-04-13,54.30416488647461
2021-04-14,54.24150848388672
2021-04-15,54.18781280517578
2021-04-16,54.85901641845703
2021-04-19,54.85901641845703
2021-04-20,55.75393295288086
2021-04-21,56.16559982299805
2021-04-22,55.51231002807617
2021-04-23,54.823219299316406
2021-04-26,54.178863525390625
2021-04-27,54.178863525390625
2021-04-28,54.41155242919922
2021-04-29,54.975345611572266
2021-04-30,54.465248107910156
2021-05-03,55.12749481201172
2021-05-04,55.30647277832031
2021-05-05,55.33332824707031
2021-05-06,56.953128814697266
2021-05-07,56.425132751464844
2021-05-10,57.12317657470703
2021-05-11,56.47882843017578
2021-05-12,56.3445930480957
2021-05-13,57.25741958618164
2021-05-14,56.73835754394531
2021-05-17,56.19245147705078
