,SO
2014-04-10,27.711097717285156
2014-04-11,27.87999725341797
2014-04-14,27.930038452148438
2014-04-15,28.30536651611328
2014-04-16,28.66191291809082
2014-04-17,28.22403907775879
2014-04-21,28.249067306518555
2014-04-22,28.36166000366211
2014-04-23,28.286592483520508
2014-04-24,28.5743350982666
2014-04-25,28.937145233154297
2014-04-28,29.19988250732422
2014-04-29,28.99970817565918
2014-04-30,28.668169021606445
2014-05-01,28.61438751220703
2014-05-02,27.95628547668457
2014-05-05,28.1524600982666
2014-05-06,28.063859939575195
2014-05-07,28.38658332824707
2014-05-08,27.968948364257812
2014-05-09,27.63356590270996
2014-05-12,27.374130249023438
2014-05-13,27.40576934814453
2014-05-14,27.67153549194336
2014-05-15,27.48802375793457
2014-05-16,27.532329559326172
2014-05-19,27.095699310302734
2014-05-20,27.064069747924805
2014-05-21,27.108369827270508
2014-05-22,27.329843521118164
2014-05-23,27.260229110717773
2014-05-27,27.31086540222168
2014-05-28,27.494361877441406
2014-05-29,27.551311492919922
2014-05-30,27.703182220458984
2014-06-02,27.63356590270996
2014-06-03,27.63356590270996
2014-06-04,27.67153549194336
2014-06-05,27.91832733154297
2014-06-06,27.772789001464844
2014-06-09,27.61458969116211
2014-06-10,27.595598220825195
2014-06-11,27.266559600830078
2014-06-12,27.513347625732422
2014-06-13,27.54497718811035
2014-06-16,27.652559280395508
2014-06-17,27.481704711914062
2014-06-18,28.177770614624023
2014-06-19,28.297996520996094
2014-06-20,28.00058364868164
2014-06-23,27.981595993041992
2014-06-24,27.962614059448242
2014-06-25,28.266347885131836
2014-06-26,28.354942321777344
2014-06-27,28.51314353942871
2014-06-30,28.71562957763672
2014-07-01,28.525798797607422
2014-07-02,28.006921768188477
2014-07-03,27.848716735839844
2014-07-07,27.97527313232422
2014-07-08,28.18408966064453
2014-07-09,28.133472442626953
2014-07-10,28.247371673583984
2014-07-11,28.177770614624023
2014-07-14,27.95628547668457
2014-07-15,28.139799118041992
2014-07-16,28.32962989807129
2014-07-17,28.1904296875
2014-07-18,28.405561447143555
2014-07-21,28.4182186126709
2014-07-22,28.4182186126709
2014-07-23,28.354942321777344
2014-07-24,28.33595085144043
2014-07-25,28.310649871826172
2014-07-28,28.70297622680664
2014-07-29,28.38658332824707
2014-07-30,28.082849502563477
2014-07-31,27.721046447753906
2014-08-01,27.740249633789062
2014-08-04,27.599382400512695
2014-08-05,27.27920150756836
2014-08-06,27.003849029541016
2014-08-07,27.29200553894043
2014-08-08,27.87472915649414
2014-08-11,27.573762893676758
2014-08-12,27.676219940185547
2014-08-13,27.58016586303711
2014-08-14,27.810701370239258
2014-08-15,27.804290771484375
2014-08-18,27.77867317199707
2014-08-19,28.047626495361328
2014-08-20,28.05404281616211
2014-08-21,28.105260848999023
2014-08-22,27.970779418945312
2014-08-25,28.11166000366211
2014-08-26,27.881141662597656
2014-08-27,28.06684112548828
2014-08-28,28.322980880737305
2014-08-29,28.431846618652344
2014-09-02,28.047626495361328
2014-09-03,28.29096031188965
2014-09-04,28.278167724609375
2014-09-05,28.681581497192383
2014-09-08,28.534292221069336
2014-09-09,28.156497955322266
2014-09-10,28.022014617919922
2014-09-11,28.214120864868164
2014-09-12,27.765865325927734
2014-09-15,27.77227783203125
2014-09-16,28.130868911743164
2014-09-17,27.90035057067871
2014-09-18,27.714643478393555
2014-09-19,27.97718620300293
2014-09-22,27.8362979888916
2014-09-23,27.791486740112305
2014-09-24,27.823497772216797
2014-09-25,27.746662139892578
2014-09-26,27.823497772216797
2014-09-29,27.938764572143555
2014-09-30,27.951570510864258
2014-10-01,28.233341217041016
2014-10-02,28.258939743041992
2014-10-03,28.265348434448242
2014-10-06,28.22052574157715
2014-10-07,28.265348434448242
2014-10-08,28.841676712036133
2014-10-09,28.707199096679688
2014-10-10,28.886491775512695
2014-10-13,29.36035919189453
2014-10-14,30.03273582458496
2014-10-15,30.000715255737305
2014-10-16,29.693342208862305
2014-10-17,29.59729766845703
2014-10-20,29.955890655517578
2014-10-21,30.05194664001465
2014-10-22,30.218441009521484
2014-10-23,30.231245040893555
2014-10-24,30.35931968688965
2014-10-27,30.340097427368164
2014-10-28,30.333709716796875
2014-10-29,29.72535514831543
2014-10-30,30.084829330444336
2014-10-31,30.026540756225586
2014-11-03,30.292081832885742
2014-11-04,30.40219497680664
2014-11-05,31.062829971313477
2014-11-06,30.44753646850586
2014-11-07,30.525264739990234
2014-11-10,30.823179244995117
2014-11-11,30.816713333129883
2014-11-12,30.505830764770508
2014-11-13,30.40219497680664
2014-11-14,30.207897186279297
2014-11-17,30.49286460876465
2014-11-18,30.602968215942383
2014-11-19,30.615921020507812
2014-11-20,30.512287139892578
2014-11-21,30.602968215942383
2014-11-24,30.253219604492188
2014-11-25,30.097768783569336
2014-11-26,30.324474334716797
2014-11-28,30.719552993774414
2014-12-01,30.887956619262695
2014-12-02,31.030445098876953
2014-12-03,31.023967742919922
2014-12-04,31.030445098876953
2014-12-05,30.790790557861328
2014-12-08,31.121109008789062
2014-12-09,31.179407119750977
2014-12-10,31.03692626953125
2014-12-11,31.347801208496094
2014-12-12,31.03692626953125
2014-12-15,30.9915771484375
2014-12-16,30.93328285217285
2014-12-17,31.283035278320312
2014-12-18,31.73641014099121
2014-12-19,31.749372482299805
2014-12-22,31.969575881958008
2014-12-23,31.846527099609375
2014-12-24,32.32581329345703
2014-12-26,32.688499450683594
2014-12-29,32.95405578613281
2014-12-30,32.23512268066406
2014-12-31,31.807645797729492
2015-01-02,31.976057052612305
2015-01-05,31.840042114257812
2015-01-06,32.22216796875
2015-01-07,32.578399658203125
2015-01-08,32.60431671142578
2015-01-09,32.18978500366211
2015-01-12,32.1962776184082
2015-01-13,32.17683792114258
2015-01-14,32.507164001464844
2015-01-15,32.90223693847656
2015-01-16,33.25846862792969
2015-01-20,33.45925521850586
2015-01-21,33.68593978881836
2015-01-22,33.763671875
2015-01-23,33.82842254638672
2015-01-26,33.82842254638672
2015-01-27,33.951480865478516
2015-01-28,33.78955841064453
2015-01-29,34.19112777709961
2015-01-30,32.85043716430664
2015-02-02,32.88928985595703
2015-02-03,32.90223693847656
2015-02-04,32.034358978271484
2015-02-05,32.1962776184082
2015-02-06,31.198833465576172
2015-02-09,30.952726364135742
2015-02-10,31.5291748046875
2015-02-11,31.056354522705078
2015-02-12,30.489896774291992
2015-02-13,30.044605255126953
2015-02-17,29.821950912475586
2015-02-18,30.673261642456055
2015-02-19,30.247602462768555
2015-02-20,30.214859008789062
2015-02-23,30.43096351623535
2015-02-24,30.706016540527344
2015-02-25,30.070798873901367
2015-02-26,29.966026306152344
2015-02-27,29.985666275024414
2015-03-02,29.383211135864258
2015-03-03,29.566566467285156
2015-03-04,29.35700798034668
2015-03-05,29.48143196105957
2015-03-06,28.872419357299805
2015-03-09,28.82003402709961
2015-03-10,28.76763343811035
2015-03-11,28.630126953125
2015-03-12,29.114717483520508
2015-03-13,28.780736923217773
2015-03-16,29.226036071777344
2015-03-17,29.02303695678711
2015-03-18,29.56001091003418
2015-03-19,29.245691299438477
2015-03-20,29.448692321777344
2015-03-23,29.579662322998047
2015-03-24,29.154008865356445
2015-03-25,28.833126068115234
2015-03-26,28.656314849853516
2015-03-27,28.82003402709961
2015-03-30,29.029584884643555
2015-03-31,28.996835708618164
2015-04-01,29.21949005126953
2015-04-02,29.232582092285156
2015-04-06,29.415943145751953
2015-04-07,28.983747482299805
2015-04-08,29.036130905151367
2015-04-09,29.121267318725586
2015-04-10,29.21949005126953
2015-04-13,28.944459915161133
2015-04-14,29.04267120361328
2015-04-15,28.944459915161133
2015-04-16,28.885513305664062
2015-04-17,28.885513305664062
2015-04-20,29.311168670654297
2015-04-21,29.088516235351562
2015-04-22,29.127811431884766
2015-04-23,29.26531982421875
2015-04-24,29.383211135864258
2015-04-27,29.02303695678711
2015-04-28,29.245691299438477
2015-04-29,29.23914337158203
2015-04-30,29.00992774963379
2015-05-01,29.3504638671875
2015-05-04,29.455238342285156
2015-05-05,28.990297317504883
2015-05-06,28.865877151489258
2015-05-07,28.964096069335938
2015-05-08,28.911712646484375
2015-05-11,28.54500389099121
2015-05-12,28.466411590576172
2015-05-13,28.407470703125
2015-05-14,28.63493537902832
2015-05-15,28.993040084838867
2015-05-18,28.946611404418945
2015-05-19,28.959875106811523
2015-05-20,28.959875106811523
2015-05-21,28.767562866210938
2015-05-22,28.668088912963867
2015-05-26,28.714515686035156
2015-05-27,28.99967384338379
2015-05-28,28.853776931762695
2015-05-29,28.973148345947266
2015-06-01,28.959875106811523
2015-06-02,28.70125389099121
2015-06-03,28.595151901245117
2015-06-04,28.63493537902832
2015-06-05,28.290090560913086
2015-06-08,28.250307083129883
2015-06-09,28.144214630126953
2015-06-10,28.077884674072266
2015-06-11,28.243682861328125
2015-06-12,28.05137062072754
2015-06-15,27.912099838256836
2015-06-16,28.170726776123047
2015-06-17,28.30998992919922
2015-06-18,28.727779388427734
2015-06-19,28.336519241333008
2015-06-22,28.190629959106445
2015-06-23,27.885574340820312
2015-06-24,27.653474807739258
2015-06-25,27.593782424926758
2015-06-26,27.779470443725586
2015-06-29,27.825899124145508
2015-06-30,27.78609275817871
2015-07-01,27.97178077697754
2015-07-02,28.442617416381836
2015-07-06,28.595151901245117
2015-07-07,29.35114288330078
2015-07-08,29.311359405517578
2015-07-09,28.69462013244629
2015-07-10,28.75429916381836
2015-07-13,28.78082847595215
2015-07-14,28.65483283996582
2015-07-15,28.760927200317383
2015-07-16,29.16545867919922
2015-07-17,28.853776931762695
2015-07-20,28.727779388427734
2015-07-21,28.65483283996582
2015-07-22,28.681358337402344
2015-07-23,28.502296447753906
2015-07-24,28.43599510192871
2015-07-27,28.80734634399414
2015-07-28,28.873672485351562
2015-07-29,28.893566131591797
2015-07-30,29.43072509765625
2015-07-31,29.662818908691406
2015-08-03,29.81534194946289
2015-08-04,29.45724105834961
2015-08-05,29.583240509033203
2015-08-06,29.881654739379883
2015-08-07,30.193342208862305
2015-08-10,30.146926879882812
2015-08-11,30.44534683227539
2015-08-12,30.883020401000977
2015-08-13,30.972265243530273
2015-08-14,31.086320877075195
2015-08-17,31.06620216369629
2015-08-18,30.91187286376953
2015-08-19,31.07291603088379
2015-08-20,31.106456756591797
2015-08-21,30.730703353881836
2015-08-24,29.24114418029785
2015-08-25,28.516494750976562
2015-08-26,29.261276245117188
2015-08-27,29.46256446838379
2015-08-28,29.348501205444336
2015-08-31,29.1270694732666
2015-09-01,28.45610809326172
2015-09-02,28.5299015045166
2015-09-03,28.57016944885254
2015-09-04,28.16758155822754
2015-09-08,28.65069007873535
2015-09-09,28.48965072631836
2015-09-10,28.382295608520508
2015-09-11,28.657384872436523
2015-09-14,28.603727340698242
2015-09-15,28.603727340698242
2015-09-16,28.791587829589844
2015-09-17,29.174053192138672
2015-09-18,29.140501022338867
2015-09-21,29.36863136291504
2015-09-22,28.858678817749023
2015-09-23,28.81842613220215
2015-09-24,29.174053192138672
2015-09-25,29.610183715820312
2015-09-28,29.583345413208008
2015-09-29,29.71754264831543
2015-09-30,29.99262809753418
2015-10-01,29.650436401367188
2015-10-02,29.985925674438477
2015-10-05,30.3281307220459
2015-10-06,30.053022384643555
2015-10-07,30.03289222717285
2015-10-08,30.294580459594727
2015-10-09,30.167091369628906
2015-10-12,30.603214263916016
2015-10-13,30.576393127441406
2015-10-14,30.54283905029297
2015-10-15,30.74412727355957
2015-10-16,31.012521743774414
2015-10-19,30.838069915771484
2015-10-20,30.84478187561035
2015-10-21,30.91858673095703
2015-10-22,31.20038414001465
2015-10-23,30.737424850463867
2015-10-26,30.623355865478516
2015-10-27,30.636764526367188
2015-10-28,30.415355682373047
2015-10-29,30.160381317138672
2015-10-30,30.261028289794922
2015-11-02,30.348257064819336
2015-11-03,30.48916244506836
2015-11-04,30.730703353881836
2015-11-05,30.61664390563965
2015-11-06,29.247854232788086
2015-11-09,29.5363826751709
2015-11-10,29.81817054748535
2015-11-11,30.214052200317383
2015-11-12,29.8085994720459
2015-11-13,29.84934425354004
2015-11-16,30.385889053344727
2015-11-17,29.951223373413086
2015-11-18,30.18894386291504
2015-11-19,30.684724807739258
2015-11-20,30.72547149658203
2015-11-23,30.508136749267578
2015-11-24,30.433433532714844
2015-11-25,30.277225494384766
2015-11-27,30.277225494384766
2015-11-30,30.25006103515625
2015-12-01,30.684724807739258
2015-12-02,30.025938034057617
2015-12-03,30.005558013916016
2015-12-04,30.447006225585938
2015-12-07,30.752643585205078
2015-12-08,30.766220092773438
2015-12-09,30.65755844116211
2015-12-10,30.216094970703125
2015-12-11,30.15496826171875
2015-12-14,30.52849769592285
2015-12-15,30.8409366607666
2015-12-16,31.46575927734375
2015-12-17,31.588010787963867
2015-12-18,31.37746810913086
2015-12-21,31.3978328704834
2015-12-22,31.54726219177246
2015-12-23,31.988727569580078
2015-12-24,31.988727569580078
2015-12-28,31.99550437927246
2015-12-29,32.09738540649414
2015-12-30,32.10417938232422
2015-12-31,31.778181076049805
2016-01-04,31.941177368164062
2016-01-05,32.16530227661133
2016-01-06,32.17208480834961
2016-01-07,31.900428771972656
2016-01-08,31.66272735595703
2016-01-11,31.812137603759766
2016-01-12,31.54726219177246
2016-01-13,31.784975051879883
2016-01-14,32.01589584350586
2016-01-15,32.03626251220703
2016-01-19,32.55921936035156
2016-01-20,32.02947998046875
2016-01-21,31.791763305664062
2016-01-22,32.15850830078125
2016-01-25,32.1856803894043
2016-01-26,32.31472396850586
2016-01-27,32.35546875
2016-01-28,32.79013442993164
2016-01-29,33.22480392456055
2016-02-01,33.890384674072266
2016-02-02,33.70701217651367
2016-02-03,32.94635009765625
2016-02-04,32.88520812988281
2016-02-05,32.749393463134766
2016-02-08,33.15688705444336
2016-02-09,33.41496658325195
2016-02-10,33.421756744384766
2016-02-11,32.998050689697266
2016-02-12,32.90188980102539
2016-02-16,33.0255126953125
2016-02-17,32.84695816040039
2016-02-18,33.5611686706543
2016-02-19,33.35515213012695
2016-02-22,33.719120025634766
2016-02-23,33.719120025634766
2016-02-24,33.6367073059082
2016-02-25,33.89767837524414
2016-02-26,33.094200134277344
2016-02-29,33.087318420410156
2016-03-01,32.61347579956055
2016-03-02,32.94997024536133
2016-03-03,33.094200134277344
2016-03-04,33.3963508605957
2016-03-07,33.300209045410156
2016-03-08,33.75345993041992
2016-03-09,34.035030364990234
2016-03-10,34.24790573120117
2016-03-11,34.19297790527344
2016-03-14,34.302860260009766
2016-03-15,34.56381607055664
2016-03-16,34.80418395996094
2016-03-17,34.90031433105469
2016-03-18,34.8591194152832
2016-03-21,34.66682434082031
2016-03-22,34.52260971069336
2016-03-23,34.79730224609375
2016-03-24,34.955257415771484
2016-03-28,34.735511779785156
2016-03-29,35.161277770996094
2016-03-30,35.168155670166016
2016-03-31,35.5252685546875
2016-04-01,35.50465774536133
2016-04-04,35.38790512084961
2016-04-05,34.78357696533203
2016-04-06,34.58441162109375
2016-04-07,34.79730224609375
2016-04-08,34.8385124206543
2016-04-11,34.65995788574219
2016-04-12,34.8659782409668
2016-04-13,34.58441162109375
2016-04-14,34.6462287902832
2016-04-15,34.80418395996094
2016-04-18,34.96213150024414
2016-04-19,35.023929595947266
2016-04-20,34.17924499511719
2016-04-21,33.6092414855957
2016-04-22,33.8289909362793
2016-04-25,33.83586502075195
2016-04-26,33.78778839111328
2016-04-27,34.02128601074219
2016-04-28,34.302860260009766
2016-04-29,34.40585708618164
2016-05-02,34.61875534057617
2016-05-03,34.68055725097656
2016-05-04,35.27116394042969
2016-05-05,34.76297378540039
2016-05-06,33.9869499206543
2016-05-09,34.20671463012695
2016-05-10,34.43333435058594
2016-05-11,34.556949615478516
2016-05-12,34.83473587036133
2016-05-13,34.6472282409668
2016-05-16,34.681949615478516
2016-05-17,34.08470916748047
2016-05-18,33.362464904785156
2016-05-19,33.799964904785156
2016-05-20,33.78608703613281
2016-05-23,33.397178649902344
2016-05-24,33.65412902832031
2016-05-25,33.716644287109375
2016-05-26,34.18193817138672
2016-05-27,34.1402702331543
2016-05-31,34.33470916748047
2016-06-01,34.425010681152344
2016-06-02,34.27915954589844
2016-06-03,34.84862518310547
2016-06-06,34.813907623291016
2016-06-07,34.7861213684082
2016-06-08,34.98057556152344
2016-06-09,35.32087326049805
2016-06-10,35.49448013305664
2016-06-13,35.41114807128906
2016-06-14,35.647274017333984
2016-06-15,35.334754943847656
2016-06-16,35.45976638793945
2016-06-17,35.52227020263672
2016-06-20,35.37642288208008
2016-06-21,35.34865188598633
2016-06-22,35.31392288208008
2016-06-23,35.45976638793945
2016-06-24,35.5500373840332
2016-06-27,36.251468658447266
2016-06-28,36.32786178588867
2016-06-29,36.265342712402344
2016-06-30,37.244571685791016
2016-07-01,37.383460998535156
2016-07-05,37.67512893676758
2016-07-06,37.80706787109375
2016-07-07,37.2653923034668
2016-07-08,37.598731994628906
2016-07-11,37.35566711425781
2016-07-12,36.695919036865234
2016-07-13,36.89732360839844
2016-07-14,37.23066711425781
2016-07-15,37.244571685791016
2016-07-18,37.237613677978516
2016-07-19,37.237613677978516
2016-07-20,37.036216735839844
2016-07-21,37.43206787109375
2016-07-22,37.876522064208984
2016-07-25,37.876522064208984
2016-07-26,37.81403350830078
2016-07-27,37.18206024169922
2016-07-28,36.98759841918945
2016-07-29,37.15428161621094
2016-08-01,37.258453369140625
2016-08-02,37.05704116821289
2016-08-03,36.834808349609375
2016-08-04,36.91816329956055
2016-08-05,36.55702590942383
2016-08-08,36.59175491333008
2016-08-09,36.695919036865234
2016-08-10,36.72371292114258
2016-08-11,36.72370147705078
2016-08-12,36.74475860595703
2016-08-15,36.1411247253418
2016-08-16,35.76911544799805
2016-08-17,36.12709045410156
2016-08-18,36.71669006347656
2016-08-19,36.47101974487305
2016-08-22,36.49909973144531
2016-08-23,36.29553985595703
2016-08-24,36.3516960144043
2016-08-25,36.40081787109375
2016-08-26,35.83228302001953
2016-08-29,36.03582763671875
2016-08-30,35.76911544799805
2016-08-31,36.0288200378418
2016-09-01,35.92353057861328
2016-09-02,36.35871124267578
2016-09-06,36.59033966064453
2016-09-07,36.653507232666016
2016-09-08,36.828983306884766
2016-09-09,35.7059440612793
2016-09-12,36.47101974487305
2016-09-13,35.97968292236328
2016-09-14,36.042850494384766
2016-09-15,36.12006378173828
2016-09-16,36.47803497314453
2016-09-19,36.8009147644043
2016-09-20,36.597354888916016
2016-09-21,37.32734298706055
2016-09-22,37.53792953491211
2016-09-23,37.57300567626953
2016-09-26,37.418582916259766
2016-09-27,37.08869934082031
2016-09-28,36.99042510986328
2016-09-29,36.53418731689453
2016-09-30,36.00775909423828
2016-10-03,35.60067367553711
2016-10-04,34.982975006103516
2016-10-05,34.758365631103516
2016-10-06,34.6952018737793
2016-10-07,34.50569152832031
2016-10-10,34.919803619384766
2016-10-11,34.681156158447266
2016-10-12,35.11634063720703
2016-10-13,35.62873077392578
2016-10-14,35.48835372924805
2016-10-17,35.57959747314453
2016-10-18,35.86035919189453
2016-10-19,35.607666015625
2016-10-20,35.60067367553711
2016-10-21,35.4672966003418
2016-10-24,35.69190216064453
2016-10-25,35.77613067626953
2016-10-26,35.77613067626953
2016-10-27,35.62873077392578
2016-10-28,35.58662033081055
2016-10-31,36.19727325439453
2016-11-01,35.432193756103516
2016-11-02,35.22864532470703
2016-11-03,35.36901092529297
2016-11-04,35.17250061035156
2016-11-07,35.530460357666016
2016-11-08,35.62873077392578
2016-11-09,34.54780197143555
2016-11-10,33.6282958984375
2016-11-11,33.537052154541016
2016-11-14,33.4317626953125
2016-11-15,33.93012237548828
2016-11-16,33.993289947509766
2016-11-17,33.73054885864258
2016-11-18,33.46780014038086
2016-11-21,33.758949279785156
2016-11-22,33.80155944824219
2016-11-23,33.538814544677734
2016-11-25,33.929378509521484
2016-11-28,34.30573654174805
2016-11-29,34.30573654174805
2016-11-30,33.24766540527344
2016-12-01,33.08433532714844
2016-12-02,33.20505142211914
2016-12-05,33.28317642211914
2016-12-06,33.325775146484375
2016-12-07,33.48201370239258
2016-12-08,33.6666374206543
2016-12-09,34.043006896972656
2016-12-12,34.596885681152344
2016-12-13,34.93064498901367
2016-12-14,34.42646789550781
2016-12-15,34.41225814819336
2016-12-16,34.738914489746094
2016-12-19,34.8596305847168
2016-12-20,34.937740325927734
2016-12-21,34.96614074707031
2016-12-22,35.051368713378906
2016-12-23,35.03006362915039
2016-12-27,35.00874710083008
2016-12-28,34.72471237182617
2016-12-29,35.05845642089844
2016-12-30,34.93064498901367
2017-01-03,34.82413101196289
2017-01-04,34.78862380981445
2017-01-05,34.895137786865234
2017-01-06,34.80282974243164
2017-01-09,34.461971282958984
2017-01-10,34.3554573059082
2017-01-11,34.61109924316406
2017-01-12,34.795711517333984
2017-01-13,34.65370559692383
2017-01-17,35.285709381103516
2017-01-18,35.23599624633789
2017-01-19,34.831233978271484
2017-01-20,34.83832550048828
2017-01-23,34.67500305175781
2017-01-24,34.49037551879883
2017-01-25,34.43355941772461
2017-01-26,34.53297424316406
2017-01-27,34.42646789550781
2017-01-30,34.55427551269531
2017-01-31,35.10107421875
2017-02-01,34.476165771484375
2017-02-02,34.781517028808594
2017-02-03,34.67500305175781
2017-02-06,34.62528991699219
2017-02-07,34.63239288330078
2017-02-08,34.95195388793945
2017-02-09,34.69630813598633
2017-02-10,34.831233978271484
2017-02-13,34.95195388793945
2017-02-14,34.504573822021484
2017-02-15,34.334144592285156
2017-02-16,34.65744400024414
2017-02-17,34.34131622314453
2017-02-21,34.68618392944336
2017-02-22,35.1962776184082
2017-02-23,35.6848030090332
2017-02-24,36.281105041503906
2017-02-27,36.11587142944336
2017-02-28,36.511009216308594
2017-03-01,35.96500015258789
2017-03-02,36.151790618896484
2017-03-03,36.18770980834961
2017-03-06,36.09431457519531
2017-03-07,36.209266662597656
2017-03-08,35.756656646728516
2017-03-09,35.56266784667969
2017-03-10,35.65607833862305
2017-03-13,35.727909088134766
2017-03-14,35.83568572998047
2017-03-15,36.374507904052734
2017-03-16,36.05839157104492
2017-03-17,36.40324401855469
2017-03-20,36.19490432739258
2017-03-21,36.64752197265625
2017-03-22,36.44635009765625
2017-03-23,36.18770980834961
2017-03-24,36.22364807128906
2017-03-27,36.13742446899414
2017-03-28,35.98655319213867
2017-03-29,35.88597869873047
2017-03-30,35.6848030090332
2017-03-31,35.76383590698242
2017-04-03,35.893157958984375
2017-04-04,35.93626403808594
2017-04-05,36.2308235168457
2017-04-06,36.015281677246094
2017-04-07,35.69917297363281
2017-04-10,35.6848030090332
2017-04-11,35.41898727416992
2017-04-12,35.67763137817383
2017-04-13,35.50519943237305
2017-04-17,35.76383590698242
2017-04-18,35.90034103393555
2017-04-19,35.742279052734375
2017-04-20,35.756656646728516
2017-04-21,35.90752029418945
2017-04-24,36.02965545654297
2017-04-25,36.036842346191406
2017-04-26,35.90034103393555
2017-04-27,35.97218704223633
2017-04-28,35.7781982421875
2017-05-01,35.62733459472656
2017-05-02,35.569854736328125
2017-05-03,35.5411262512207
2017-05-04,35.771026611328125
2017-05-05,35.97218704223633
2017-05-08,35.943443298339844
2017-05-09,35.90752029418945
2017-05-10,35.828495025634766
2017-05-11,36.177406311035156
2017-05-12,36.25009536743164
2017-05-15,36.33005142211914
2017-05-16,35.86484146118164
2017-05-17,36.08290481567383
2017-05-18,36.177406311035156
2017-05-19,36.25735855102539
2017-05-22,36.35185623168945
2017-05-23,36.402748107910156
2017-05-24,36.620811462402344
2017-05-25,36.708030700683594
2017-05-26,36.671688079833984
2017-05-30,36.758914947509766
2017-05-31,36.788002014160156
2017-06-01,37.020606994628906
2017-06-02,37.07875061035156
2017-06-05,36.933372497558594
2017-06-06,36.9188346862793
2017-06-07,37.07875061035156
2017-06-08,36.882484436035156
2017-06-09,36.838871002197266
2017-06-12,36.962440490722656
2017-06-13,37.11509323120117
2017-06-14,37.23139572143555
2017-06-15,37.58757019042969
2017-06-16,37.456729888916016
2017-06-19,37.37677001953125
2017-06-20,37.58757019042969
2017-06-21,37.216861724853516
2017-06-22,36.620811462402344
2017-06-23,36.2282829284668
2017-06-26,36.41727828979492
2017-06-27,35.90845489501953
2017-06-28,35.72673797607422
2017-06-29,35.101600646972656
2017-06-30,34.80357360839844
2017-07-03,34.63638687133789
2017-07-05,34.46920394897461
2017-07-06,34.454673767089844
2017-07-07,34.42557907104492
2017-07-10,34.36743927001953
2017-07-11,34.36743927001953
2017-07-12,34.53462219238281
2017-07-13,34.251136779785156
2017-07-14,34.35291290283203
2017-07-17,34.19298553466797
2017-07-18,34.251136779785156
2017-07-19,34.33109664916992
2017-07-20,34.39651870727539
2017-07-21,34.80357360839844
2017-07-24,34.345638275146484
2017-07-25,34.003997802734375
2017-07-26,34.454673767089844
2017-07-27,34.75996398925781
2017-07-28,34.53462219238281
2017-07-31,34.83993148803711
2017-08-01,35.276065826416016
2017-08-02,36.184669494628906
2017-08-03,35.87937545776367
2017-08-04,35.46504592895508
2017-08-07,35.61769104003906
2017-08-08,35.704925537109375
2017-08-09,35.50865936279297
2017-08-10,35.479591369628906
2017-08-11,35.19609451293945
2017-08-14,35.35601806640625
2017-08-15,35.588619232177734
2017-08-16,35.610435485839844
2017-08-17,35.24999237060547
2017-08-18,35.52951431274414
2017-08-21,35.522151947021484
2017-08-22,35.27205276489258
2017-08-23,35.33826446533203
2017-08-24,35.32354736328125
2017-08-25,35.5368766784668
2017-08-28,35.5662956237793
2017-08-29,35.44124221801758
2017-08-30,35.46330261230469
2017-08-31,35.500091552734375
2017-09-01,35.500091552734375
2017-09-05,36.162139892578125
2017-09-06,36.250396728515625
2017-09-07,36.743263244628906
2017-09-08,36.92715835571289
2017-09-11,37.228755950927734
2017-09-12,36.45636749267578
2017-09-13,36.3533821105957
2017-09-14,37.07427978515625
2017-09-15,37.25082015991211
2017-09-18,36.8315315246582
2017-09-19,36.68439483642578
2017-09-20,36.37545394897461
2017-09-21,36.243038177490234
2017-09-22,35.912017822265625
2017-09-25,36.066497802734375
2017-09-26,35.889957427978516
2017-09-27,35.69134521484375
2017-09-28,36.00029754638672
2017-09-29,36.14741134643555
2017-10-02,36.14741134643555
2017-10-03,35.889957427978516
2017-10-04,36.11798858642578
2017-10-05,36.30925750732422
2017-10-06,36.478431701660156
2017-10-09,36.5225715637207
2017-10-10,36.95656967163086
2017-10-11,37.133113861083984
2017-10-12,37.324371337890625
2017-10-13,37.47148895263672
2017-10-16,37.61861801147461
2017-10-17,37.61861801147461
2017-10-18,37.7142448425293
2017-10-19,38.25122833251953
2017-10-20,38.40570068359375
2017-10-23,38.39834976196289
2017-10-24,38.52340316772461
2017-10-25,38.40570068359375
2017-10-26,38.29536437988281
2017-10-27,38.31743621826172
2017-10-30,38.31743621826172
2017-10-31,38.39834976196289
2017-11-01,38.31008529663086
2017-11-02,39.17072677612305
2017-11-03,38.57490158081055
2017-11-06,37.993770599365234
2017-11-07,38.04527282714844
2017-11-08,38.08204650878906
2017-11-09,38.25859451293945
2017-11-10,37.78044891357422
2017-11-13,38.11882400512695
2017-11-14,38.479278564453125
2017-11-15,38.1923828125
2017-11-16,38.207096099853516
2017-11-17,37.91697692871094
2017-11-20,38.07319259643555
2017-11-21,38.1624641418457
2017-11-22,38.20709991455078
2017-11-24,38.22941970825195
2017-11-27,38.35588455200195
2017-11-28,38.30380630493164
2017-11-29,38.00624465942383
2017-11-30,38.08806610107422
2017-12-01,38.0211181640625
2017-12-04,37.44087600708008
2017-12-05,37.46318817138672
2017-12-06,37.85746765136719
2017-12-07,38.184783935546875
2017-12-08,37.983917236328125
2017-12-11,38.445152282714844
2017-12-12,38.08063507080078
2017-12-13,38.445152282714844
2017-12-14,38.32612991333008
2017-12-15,38.16991424560547
2017-12-18,37.604530334472656
2017-12-19,37.05405807495117
2017-12-20,37.15074157714844
