,MOS
2017-09-15,18.721323013305664
2017-09-18,19.31032943725586
2017-09-19,18.884431838989258
2017-09-20,18.911617279052734
2017-09-21,18.975051879882812
2017-09-22,18.902559280395508
2017-09-25,19.265024185180664
2017-09-26,19.382823944091797
2017-09-27,19.446252822875977
2017-09-28,19.301265716552734
2017-09-29,19.564048767089844
2017-10-02,19.709043502807617
2017-10-03,19.71809959411621
2017-10-04,19.681856155395508
2017-10-05,19.609363555908203
2017-10-06,19.04753875732422
2017-10-09,18.975051879882812
2017-10-10,18.956928253173828
2017-10-11,19.12003517150879
2017-10-12,19.237834930419922
2017-10-13,19.736228942871094
2017-10-16,19.84496307373047
2017-10-17,19.08378791809082
2017-10-18,19.17439842224121
2017-10-19,19.12003517150879
2017-10-20,19.40093994140625
2017-10-23,19.056594848632812
2017-10-24,19.61842155456543
2017-10-25,19.518749237060547
2017-10-26,19.17439842224121
2017-10-27,18.975051879882812
2017-10-30,18.893484115600586
2017-10-31,20.24367332458496
2017-11-01,20.51552391052246
2017-11-02,20.36147117614746
2017-11-03,20.27992057800293
2017-11-06,20.379602432250977
2017-11-07,20.443029403686523
2017-11-08,20.51552391052246
2017-11-09,20.388654708862305
2017-11-10,20.696752548217773
2017-11-13,21.0954647064209
2017-11-14,20.841745376586914
2017-11-15,20.27992057800293
2017-11-16,20.37053871154785
2017-11-17,20.787368774414062
2017-11-20,20.868925094604492
2017-11-21,21.394506454467773
2017-11-22,21.648225784301758
2017-11-24,21.611980438232422
2017-11-27,21.276702880859375
2017-11-28,21.829463958740234
2017-11-29,22.101314544677734
2017-11-30,22.01069450378418
2017-12-01,22.001632690429688
2017-12-04,21.476057052612305
2017-12-05,21.602920532226562
2017-12-06,21.23554039001465
2017-12-07,21.652814865112305
2017-12-08,21.426034927368164
2017-12-11,21.625595092773438
2017-12-12,22.514568328857422
2017-12-13,22.39664649963379
2017-12-14,22.587141036987305
2017-12-15,22.605283737182617
2017-12-18,22.233360290527344
2017-12-19,22.215221405029297
2017-12-20,22.20615005493164
2017-12-21,22.89556121826172
2017-12-22,23.14954948425293
2017-12-26,23.13140869140625
2017-12-27,23.122331619262695
2017-12-28,23.18583106994629
2017-12-29,23.27654457092285
2018-01-02,24.174585342407227
2018-01-03,23.95687484741211
2018-01-04,24.328794479370117
2018-01-05,24.365081787109375
2018-01-08,23.8480281829834
2018-01-09,23.684743881225586
2018-01-10,23.503326416015625
2018-01-11,24.555574417114258
2018-01-12,24.69164276123047
2018-01-16,23.294689178466797
2018-01-17,23.167694091796875
2018-01-18,23.784528732299805
2018-01-19,24.065731048583984
2018-01-22,24.183664321899414
2018-01-23,24.76421356201172
2018-01-24,24.67349624633789
2018-01-25,24.210878372192383
2018-01-26,25.054487228393555
2018-01-29,25.127059936523438
2018-01-30,24.6644287109375
2018-01-31,24.76421356201172
2018-02-01,24.374155044555664
2018-02-02,23.621246337890625
2018-02-05,22.47827911376953
2018-02-06,22.741352081298828
2018-02-07,22.904632568359375
2018-02-08,21.88865852355957
2018-02-09,22.088226318359375
2018-02-12,22.868349075317383
2018-02-13,22.868349075317383
2018-02-14,23.330976486206055
2018-02-15,23.457969665527344
2018-02-16,23.06791114807129
2018-02-20,24.27437400817871
2018-02-21,24.909351348876953
2018-02-22,24.90028190612793
2018-02-23,26.070453643798828
2018-02-26,25.571544647216797
2018-02-27,24.328794479370117
2018-02-28,23.89751625061035
2018-03-01,23.933834075927734
2018-03-02,24.287939071655273
2018-03-05,25.40472984313965
2018-03-06,25.18682289123535
2018-03-07,24.769163131713867
2018-03-08,24.77823829650879
2018-03-09,25.64988136291504
2018-03-12,25.077863693237305
2018-03-13,25.068784713745117
2018-03-14,24.605730056762695
2018-03-15,23.961074829101562
2018-03-16,23.697765350341797
2018-03-19,23.234703063964844
2018-03-20,22.726247787475586
2018-03-21,22.935075759887695
2018-03-22,22.408462524414062
2018-03-23,22.027118682861328
2018-03-26,22.381221771240234
2018-03-27,21.972640991210938
2018-03-28,21.400625228881836
2018-03-29,22.045284271240234
2018-04-02,21.491422653198242
2018-04-03,21.727497100830078
2018-04-04,21.8818416595459
2018-04-05,22.871522903442383
2018-04-06,21.990798950195312
2018-04-09,22.235950469970703
2018-04-10,22.726247787475586
2018-04-11,22.154232025146484
2018-04-12,22.53557586669922
2018-04-13,22.553733825683594
2018-04-16,22.880603790283203
2018-04-17,23.234703063964844
2018-04-18,23.643287658691406
2018-04-19,23.47077178955078
2018-04-20,23.316421508789062
2018-04-23,23.507095336914062
2018-04-24,23.688690185546875
2018-04-25,24.514930725097656
2018-04-26,24.66928482055664
2018-04-27,24.651123046875
2018-04-30,24.469533920288086
2018-05-01,24.378734588623047
2018-05-02,24.64204216003418
2018-05-03,24.52400779724121
2018-05-04,24.905357360839844
2018-05-07,25.023387908935547
2018-05-08,23.697765350341797
2018-05-09,23.425378799438477
2018-05-10,23.951988220214844
2018-05-11,24.11542510986328
2018-05-14,24.66928482055664
2018-05-15,25.032470703125
2018-05-16,25.1777400970459
2018-05-17,25.441049575805664
2018-05-18,25.34117889404297
2018-05-21,25.677125930786133
2018-05-22,25.377490997314453
2018-05-23,25.468290328979492
2018-05-24,25.295780181884766
2018-05-25,25.450124740600586
2018-05-29,25.268539428710938
2018-05-30,25.459213256835938
2018-05-31,24.959829330444336
2018-06-01,25.114185333251953
2018-06-04,24.932594299316406
2018-06-05,25.304853439331055
2018-06-06,26.42719268798828
2018-06-07,26.627124786376953
2018-06-08,26.772523880004883
2018-06-11,26.754352569580078
2018-06-12,26.781614303588867
2018-06-13,26.972457885742188
2018-06-14,26.790700912475586
2018-06-15,26.336313247680664
2018-06-18,26.581687927246094
2018-06-19,25.727432250976562
2018-06-20,25.254873275756836
2018-06-21,25.791053771972656
2018-06-22,26.245433807373047
2018-06-25,25.563858032226562
2018-06-26,25.491159439086914
2018-06-27,25.509328842163086
2018-06-28,25.727432250976562
2018-06-29,25.491159439086914
2018-07-02,25.254873275756836
2018-07-03,25.10038185119629
2018-07-05,25.263959884643555
2018-07-06,25.554771423339844
2018-07-09,25.77287483215332
2018-07-10,26.29088020324707
2018-07-11,25.445716857910156
2018-07-12,25.67290687561035
2018-07-13,25.582033157348633
2018-07-16,25.427539825439453
2018-07-17,25.86375617980957
2018-07-18,25.845577239990234
2018-07-19,25.627473831176758
2018-07-20,25.736520767211914
2018-07-23,25.791053771972656
2018-07-24,26.372665405273438
2018-07-25,26.67255973815918
2018-07-26,27.145124435424805
2018-07-27,27.063337326049805
2018-07-30,26.981544494628906
2018-07-31,27.363231658935547
2018-08-01,26.836145401000977
2018-08-02,27.345056533813477
2018-08-03,27.672218322753906
2018-08-06,27.354143142700195
2018-08-07,28.808191299438477
2018-08-08,28.662784576416016
2018-08-09,29.135343551635742
2018-08-10,28.617340087890625
2018-08-13,27.57225227355957
2018-08-14,27.844884872436523
2018-08-15,26.945194244384766
2018-08-16,26.927021026611328
2018-08-17,26.927021026611328
2018-08-20,27.045156478881836
2018-08-21,26.827056884765625
2018-08-22,26.790700912475586
2018-08-23,26.74526596069336
2018-08-24,26.93610954284668
2018-08-27,27.826711654663086
2018-08-28,28.02663803100586
2018-08-29,28.708221435546875
2018-08-30,28.47194480895996
2018-08-31,28.41741180419922
2018-09-04,28.01755142211914
2018-09-05,27.749244689941406
2018-09-06,27.540056228637695
2018-09-07,27.230825424194336
2018-09-10,27.558244705200195
2018-09-11,28.131242752075195
2018-09-12,28.304048538208008
2018-09-13,27.903867721557617
2018-09-14,28.003908157348633
2018-09-17,29.095321655273438
2018-09-18,28.640567779541016
2018-09-19,28.922517776489258
2018-09-20,29.386371612548828
2018-09-21,29.404563903808594
2018-09-24,29.095321655273438
2018-09-25,29.659221649169922
2018-09-26,29.604646682739258
2018-09-27,29.349990844726562
2018-09-28,29.540985107421875
2018-10-01,29.89569664001465
2018-10-02,30.059402465820312
2018-10-03,30.50507164001465
2018-10-04,30.723350524902344
2018-10-05,30.113977432250977
2018-10-08,30.668785095214844
2018-10-09,30.10487937927246
2018-10-10,29.386371612548828
2018-10-11,29.731985092163086
2018-10-12,29.91389274597168
2018-10-15,29.941179275512695
2018-10-16,30.132177352905273
2018-10-17,30.059402465820312
2018-10-18,29.877504348754883
2018-10-19,30.159452438354492
2018-10-22,29.813844680786133
2018-10-23,28.56780242919922
2018-10-24,26.84882926940918
2018-10-25,27.285396575927734
2018-10-26,27.121685028076172
2018-10-29,26.948867797851562
2018-10-30,27.68558120727539
2018-10-31,28.140338897705078
2018-11-01,29.213565826416016
2018-11-02,29.022560119628906
2018-11-05,29.30451774597168
2018-11-06,32.41505813598633
2018-11-07,33.288177490234375
2018-11-08,33.64289093017578
2018-11-09,33.31547164916992
2018-11-12,33.015323638916016
2018-11-13,32.86071014404297
2018-11-14,32.487815856933594
2018-11-15,32.86980438232422
2018-11-16,33.35184097290039
2018-11-19,31.769289016723633
2018-11-20,31.56011199951172
2018-11-21,32.251319885253906
2018-11-23,31.832958221435547
2018-11-26,32.53329086303711
2018-11-27,31.887527465820312
2018-11-28,32.12399673461914
2018-11-29,32.897090911865234
2018-11-30,32.742469787597656
2018-12-03,33.52465057373047
2018-12-04,32.087623596191406
2018-12-06,31.445964813232422
2018-12-07,30.508493423461914
2018-12-10,30.217247009277344
2018-12-11,30.03521728515625
2018-12-12,28.13298797607422
2018-12-13,28.13298797607422
2018-12-14,28.15118980407715
2018-12-17,27.359350204467773
2018-12-18,27.60509490966797
2018-12-19,26.92247772216797
2018-12-20,26.203453063964844
2018-12-21,25.99411392211914
2018-12-24,25.16587257385254
2018-12-26,26.676734924316406
2018-12-27,26.904273986816406
2018-12-28,26.230754852294922
2018-12-31,26.585716247558594
2019-01-02,26.558406829833984
2019-01-03,25.893999099731445
2019-01-04,27.659704208374023
2019-01-07,27.869041442871094
2019-01-08,28.542556762695312
2019-01-09,28.533458709716797
2019-01-10,28.733694076538086
2019-01-11,28.79740333557129
2019-01-14,28.560754776000977
2019-01-15,28.57896614074707
2019-01-16,28.660879135131836
2019-01-17,29.088653564453125
2019-01-18,29.307092666625977
2019-01-22,28.18759536743164
2019-01-23,28.360525131225586
2019-01-24,28.2240047454834
2019-01-25,29.02494239807129
2019-01-28,28.751893997192383
2019-01-29,28.924823760986328
2019-01-30,29.043140411376953
2019-01-31,29.379907608032227
2019-02-01,29.671154022216797
2019-02-04,29.079553604125977
2019-02-05,29.307092666625977
2019-02-06,29.543729782104492
2019-02-07,28.57896614074707
2019-02-08,28.387834548950195
2019-02-11,28.142091751098633
2019-02-12,29.02494239807129
2019-02-13,29.179670333862305
2019-02-14,29.070446014404297
2019-02-15,29.22517204284668
2019-02-19,29.379907608032227
2019-02-20,30.47210121154785
2019-02-21,30.189939498901367
2019-02-22,29.398107528686523
2019-02-25,29.82588005065918
2019-02-26,28.615373611450195
2019-02-27,29.279788970947266
2019-02-28,28.460641860961914
2019-03-01,28.21489715576172
2019-03-04,28.051071166992188
2019-03-05,27.204627990722656
2019-03-06,26.626190185546875
2019-03-07,25.432889938354492
2019-03-08,25.52398109436035
2019-03-11,26.152511596679688
2019-03-12,26.116073608398438
2019-03-13,26.188945770263672
2019-03-14,25.85190773010254
2019-03-15,26.152511596679688
2019-03-18,26.0887508392334
2019-03-19,26.006763458251953
2019-03-20,25.669723510742188
2019-03-21,25.779033660888672
2019-03-22,24.458206176757812
2019-03-25,24.531076431274414
2019-03-26,24.06650733947754
2019-03-27,24.2304744720459
2019-03-28,24.749696731567383
2019-03-29,24.877225875854492
2019-04-01,25.360010147094727
2019-04-02,25.059410095214844
2019-04-03,24.922771453857422
2019-04-04,25.250701904296875
2019-04-05,25.432889938354492
2019-04-08,25.36912727355957
2019-04-09,24.99564552307129
2019-04-10,24.922771453857422
2019-04-11,24.594839096069336
2019-04-12,24.41265106201172
2019-04-15,24.257797241210938
2019-04-16,24.449094772338867
2019-04-17,24.503747940063477
2019-04-18,24.658601760864258
2019-04-22,24.740585327148438
2019-04-23,24.43998146057129
2019-04-24,23.97541046142578
2019-04-25,23.729467391967773
2019-04-26,23.847883224487305
2019-04-29,23.802335739135742
2019-04-30,23.784120559692383
2019-05-01,23.51084327697754
2019-05-02,23.000732421875
2019-05-03,23.337772369384766
2019-05-06,23.01894760131836
2019-05-07,21.178895950317383
2019-05-08,21.79831886291504
2019-05-09,21.543254852294922
2019-05-10,21.770984649658203
2019-05-13,20.86918067932129
2019-05-14,20.778085708618164
2019-05-15,20.787193298339844
2019-05-16,21.09690284729004
2019-05-17,20.76897430419922
2019-05-20,20.477476119995117
2019-05-21,20.81452178955078
2019-05-22,20.349956512451172
2019-05-23,19.694087982177734
2019-05-24,19.675872802734375
2019-05-28,19.42081642150879
2019-05-29,19.493688583374023
2019-05-30,19.375267028808594
2019-05-31,19.557451248168945
2019-06-03,20.067567825317383
2019-06-04,20.69610595703125
2019-06-05,20.31266975402832
2019-06-06,20.504384994506836
2019-06-07,20.221378326416016
2019-06-10,20.31266975402832
2019-06-11,20.44047737121582
2019-06-12,20.686969757080078
2019-06-13,20.851301193237305
2019-06-14,20.413097381591797
2019-06-17,21.25299072265625
2019-06-18,21.965072631835938
2019-06-19,21.42644691467285
2019-06-20,21.572513580322266
2019-06-21,21.380800247192383
2019-06-24,21.389928817749023
2019-06-25,22.05636978149414
2019-06-26,22.038108825683594
2019-06-27,22.266338348388672
2019-06-28,22.850616455078125
2019-07-01,23.069719314575195
2019-07-02,22.503700256347656
2019-07-03,22.604124069213867
2019-07-05,22.64063835144043
2019-07-08,21.95594024658203
2019-07-09,21.298635482788086
2019-07-10,21.070404052734375
2019-07-11,20.531774520874023
2019-07-12,20.99736976623535
2019-07-15,21.335155487060547
2019-07-16,21.64554786682129
2019-07-17,21.78249168395996
2019-07-18,21.75510025024414
2019-07-19,22.111143112182617
2019-07-22,22.138526916503906
2019-07-23,22.631513595581055
2019-07-24,22.66802978515625
2019-07-25,22.138526916503906
2019-07-26,22.193307876586914
2019-07-29,21.764225006103516
2019-07-30,23.051462173461914
2019-07-31,22.99668312072754
2019-08-01,22.896263122558594
2019-08-02,22.266338348388672
2019-08-05,21.545127868652344
2019-08-06,20.102699279785156
2019-08-07,20.741744995117188
2019-08-08,21.0612735748291
2019-08-09,20.632198333740234
2019-08-12,18.952407836914062
2019-08-13,18.815467834472656
2019-08-14,17.92992401123047
2019-08-15,17.61040687561035
2019-08-16,18.02121925354004
2019-08-19,18.240320205688477
2019-08-20,17.683435440063477
2019-08-21,17.409561157226562
2019-08-22,17.409561157226562
2019-08-23,16.441856384277344
2019-08-26,16.396203994750977
2019-08-27,16.122323989868164
2019-08-28,16.30491828918457
2019-08-29,16.770505905151367
2019-08-30,16.78876495361328
2019-09-03,16.35968589782715
2019-09-04,16.62517547607422
2019-09-05,17.742067337036133
2019-09-06,17.888545989990234
2019-09-09,18.47445297241211
2019-09-10,19.57303237915039
2019-09-11,20.131479263305664
2019-09-12,20.122323989868164
2019-09-13,20.735698699951172
2019-09-16,21.028654098510742
2019-09-17,19.966690063476562
2019-09-18,19.746978759765625
2019-09-19,19.215993881225586
2019-09-20,18.94135284423828
2019-09-23,19.124441146850586
2019-09-24,18.35544204711914
2019-09-25,18.813180923461914
2019-09-26,18.26389503479004
2019-09-27,18.547693252563477
2019-09-30,18.76740837097168
2019-10-01,18.501916885375977
2019-10-02,18.37375259399414
2019-10-03,18.062488555908203
2019-10-04,17.751216888427734
2019-10-07,17.57728385925293
2019-10-08,16.982213973999023
2019-10-09,17.229393005371094
2019-10-10,17.7054500579834
2019-10-11,18.968814849853516
2019-10-14,18.364595413208008
2019-10-15,18.465301513671875
2019-10-16,18.364595413208008
2019-10-17,17.980093002319336
2019-10-18,17.897701263427734
2019-10-21,17.824462890625
2019-10-22,18.016714096069336
2019-10-23,18.465301513671875
2019-10-24,18.236433029174805
2019-10-25,18.804035186767578
2019-10-28,18.840654373168945
2019-10-29,18.86811065673828
2019-10-30,18.47445297241211
2019-10-31,18.199806213378906
2019-11-01,18.91388511657715
2019-11-04,19.536413192749023
2019-11-05,19.82021713256836
2019-11-06,18.932199478149414
2019-11-07,18.987123489379883
2019-11-08,19.051210403442383
2019-11-11,19.161067962646484
2019-11-12,19.161067962646484
2019-11-13,18.016714096069336
2019-11-14,18.575157165527344
2019-11-15,18.08079719543457
2019-11-18,17.348413467407227
2019-11-19,17.220245361328125
2019-11-20,16.59771728515625
2019-11-21,16.497013092041016
2019-11-22,16.62517547607422
2019-11-25,17.064607620239258
2019-11-26,17.165311813354492
2019-11-27,17.394184112548828
2019-11-29,17.439956665039062
2019-12-02,17.385026931762695
2019-12-03,16.872360229492188
2019-12-04,16.86318016052246
2019-12-05,17.028413772583008
2019-12-06,17.514942169189453
2019-12-09,17.202831268310547
2019-12-10,16.753023147583008
2019-12-11,16.725482940673828
2019-12-12,17.40478515625
2019-12-13,17.101850509643555
2019-12-16,17.882131576538086
2019-12-17,18.497167587280273
2019-12-18,19.14893341064453
2019-12-19,18.91025733947754
2019-12-20,19.929208755493164
2019-12-23,19.77315330505371
2019-12-24,19.69053840637207
2019-12-26,19.88331413269043
2019-12-27,19.47940444946289
2019-12-30,19.30499267578125
2019-12-31,19.864952087402344
2020-01-02,19.672178268432617
2020-01-03,19.057138442993164
2020-01-06,19.057138442993164
2020-01-07,19.204017639160156
2020-01-08,19.37842559814453
2020-01-09,19.369247436523438
2020-01-10,18.928621292114258
2020-01-13,19.323347091674805
2020-01-14,19.58955955505371
2020-01-15,19.75480079650879
2020-01-16,20.213783264160156
2020-01-17,20.076087951660156
2020-01-21,19.415142059326172
2020-01-22,18.387020111083984
2020-01-23,18.313579559326172
2020-01-24,17.570022583007812
2020-01-27,17.03759765625
2020-01-28,17.76279640197754
2020-01-29,17.726078033447266
2020-01-30,18.51552963256836
2020-01-31,18.21259880065918
2020-02-03,18.322757720947266
2020-02-04,19.112213134765625
2020-02-05,19.60792350769043
2020-02-06,19.158111572265625
2020-02-07,18.58897590637207
2020-02-10,18.203420639038086
2020-02-11,18.478816986083984
2020-02-12,18.680768966674805
2020-02-13,17.882131576538086
2020-02-14,17.21200942993164
2020-02-18,16.753023147583008
2020-02-19,16.89989471435547
2020-02-20,16.95497703552246
2020-02-21,17.61591911315918
2020-02-24,17.81787109375
2020-02-25,16.615327835083008
2020-02-26,16.018646240234375
2020-02-27,15.192464828491211
2020-02-28,15.633095741271973
2020-03-02,16.21141815185547
2020-03-03,15.61473274230957
2020-03-04,15.734424591064453
2020-03-05,14.905810356140137
2020-03-06,13.165727615356445
2020-03-09,10.974507331848145
2020-03-10,11.637396812438965
2020-03-11,10.560201644897461
2020-03-12,8.92138957977295
2020-03-13,10.136689186096191
2020-03-16,9.160770416259766
2020-03-17,8.902976989746094
2020-03-18,6.453968048095703
2020-03-19,7.567991733551025
2020-03-20,8.829323768615723
2020-03-23,8.488670349121094
2020-03-24,9.851277351379395
2020-03-25,10.007792472839355
2020-03-26,9.869688987731934
2020-03-27,9.11473274230957
2020-03-30,9.206802368164062
2020-03-31,9.961758613586426
2020-04-01,9.308073997497559
2020-04-02,9.041078567504883
2020-04-03,9.151558876037598
2020-04-06,10.431305885314941
2020-04-07,10.744336128234863
2020-04-08,10.864025115966797
2020-04-09,11.941221237182617
2020-04-13,11.232297897338867
2020-04-14,11.213886260986328
2020-04-15,10.468132972717285
2020-04-16,9.970968246459961
2020-04-17,10.54178524017334
2020-04-20,10.256375312805176
2020-04-21,10.02620792388916
2020-04-22,10.16430950164795
2020-04-23,10.33923625946045
2020-04-24,10.431305885314941
2020-04-27,10.661476135253906
2020-04-28,10.615442276000977
2020-04-29,11.048161506652832
2020-04-30,10.597027778625488
2020-05-01,10.265584945678711
2020-05-04,10.1090669631958
2020-05-05,10.845609664916992
2020-05-06,9.943344116210938
2020-05-07,10.219548225402832
2020-05-08,10.965299606323242
2020-05-11,10.330032348632812
2020-05-12,9.961758613586426
2020-05-13,9.390935897827148
2020-05-14,9.575075149536133
2020-05-15,9.280454635620117
2020-05-18,10.090655326843262
2020-05-19,10.155101776123047
2020-05-20,10.790372848510742
2020-05-21,10.633856773376465
2020-05-22,10.643062591552734
2020-05-26,11.186264991760254
2020-05-27,11.913599967956543
2020-05-28,11.232297897338867
2020-05-29,11.131021499633789
2020-06-01,11.52691650390625
2020-06-02,11.637396812438965
2020-06-03,12.681899070739746
2020-06-04,12.811304092407227
2020-06-05,13.033145904541016
2020-06-08,13.84656047821045
2020-06-09,13.633964538574219
2020-06-10,13.023904800415039
2020-06-11,11.563450813293457
2020-06-12,12.275189399719238
2020-06-15,12.358379364013672
2020-06-16,12.607951164245605
2020-06-17,12.302918434143066
2020-06-18,12.099564552307129
2020-06-19,11.923942565917969
2020-06-22,12.062592506408691
2020-06-23,11.942428588867188
2020-06-24,11.064309120178223
2020-06-25,11.378582954406738
2020-06-26,11.165985107421875
2020-06-29,11.692856788635254
2020-06-30,11.563450813293457
2020-07-01,11.434042930603027
2020-07-02,11.877724647521973
2020-07-06,12.145783424377441
2020-07-07,11.896210670471191
2020-07-08,11.193717002868652
2020-07-09,10.796252250671387
2020-07-10,11.369339942932129
2020-07-13,11.970158576965332
2020-07-14,12.108811378479004
2020-07-15,12.395352363586426
2020-07-16,12.201241493225098
2020-07-17,12.395352363586426
2020-07-20,11.877724647521973
2020-07-21,12.265945434570312
2020-07-22,12.395352363586426
2020-07-23,12.51551628112793
2020-07-24,12.63568115234375
2020-07-27,12.940710067749023
2020-07-28,12.478544235229492
2020-07-29,12.922224998474121
2020-07-30,12.478544235229492
2020-07-31,12.450812339782715
2020-08-03,12.64492416381836
2020-08-04,14.35494613647461
2020-08-05,15.07593059539795
2020-08-06,14.918791770935059
2020-08-07,15.889348983764648
2020-08-10,17.007795333862305
2020-08-11,16.305299758911133
2020-08-12,16.09269905090332
2020-08-13,16.138917922973633
2020-08-14,16.480920791625977
2020-08-17,16.499404907226562
2020-08-18,16.89687156677246
2020-08-19,16.573354721069336
2020-08-20,16.462432861328125
2020-08-21,16.166641235351562
2020-08-24,17.10022735595703
2020-08-25,16.952333450317383
2020-08-26,17.072498321533203
2020-08-27,17.026275634765625
2020-08-28,17.479206085205078
2020-08-31,16.85065460205078
2020-09-01,17.28509521484375
2020-09-02,17.507532119750977
2020-09-03,17.12753677368164
2020-09-04,17.173873901367188
2020-09-08,16.209983825683594
2020-09-09,16.65485954284668
2020-09-10,16.42315673828125
2020-09-11,16.96997833251953
2020-09-14,16.80314826965332
2020-09-15,16.710468292236328
2020-09-16,16.775344848632812
2020-09-17,17.850452423095703
2020-09-18,17.850452423095703
2020-09-21,16.50656509399414
2020-09-22,16.729001998901367
2020-09-23,16.923635482788086
2020-09-24,17.442649841308594
2020-09-25,17.229488372802734
2020-09-28,17.118267059326172
2020-09-29,16.664125442504883
2020-09-30,16.932903289794922
2020-10-01,16.488035202026367
2020-10-02,16.96997833251953
2020-10-05,17.868989944458008
2020-10-06,17.45191764831543
2020-10-07,18.295316696166992
2020-10-08,18.27678108215332
2020-10-09,18.267515182495117
2020-10-12,17.924598693847656
2020-10-13,17.868989944458008
2020-10-14,17.896793365478516
2020-10-15,18.063617706298828
2020-10-16,17.73923110961914
2020-10-19,17.674358367919922
2020-10-20,17.4611873626709
2020-10-21,17.526065826416016
2020-10-22,17.3406982421875
2020-10-23,17.331436157226562
2020-10-26,16.82168960571289
2020-10-27,17.007049560546875
2020-10-28,16.747541427612305
2020-10-29,16.960710525512695
2020-10-30,17.146072387695312
2020-11-02,18.128494262695312
2020-11-03,15.931944847106934
2020-11-04,15.524144172668457
2020-11-05,15.91340446472168
2020-11-06,15.653899192810059
2020-11-09,15.755850791931152
2020-11-10,16.330474853515625
2020-11-11,16.358278274536133
2020-11-12,16.089506149291992
2020-11-13,16.701202392578125
2020-11-16,17.405580520629883
2020-11-17,17.57240867614746
2020-11-18,17.785573959350586
2020-11-19,18.147031784057617
2020-11-20,18.174837112426758
2020-11-23,19.03677749633789
2020-11-24,21.483566284179688
2020-11-25,20.918209075927734
2020-11-27,21.020158767700195
2020-11-30,20.352853775024414
2020-12-01,20.16748809814453
2020-12-02,19.730880737304688
2020-12-03,19.721590042114258
2020-12-04,21.16146469116211
2020-12-07,20.48333168029785
2020-12-08,20.78988265991211
2020-12-09,20.817752838134766
2020-12-10,20.66912269592285
2020-12-11,20.650545120239258
2020-12-14,21.06856918334961
2020-12-15,21.468019485473633
2020-12-16,21.012832641601562
2020-12-17,21.45873260498047
2020-12-18,21.728124618530273
2020-12-21,21.49588394165039
2020-12-22,20.31612205505371
2020-12-23,20.520488739013672
2020-12-24,20.39972686767578
2020-12-28,20.074594497680664
2020-12-29,20.139625549316406
2020-12-30,20.585519790649414
2020-12-31,21.3751220703125
2021-01-04,21.988229751586914
2021-01-05,22.805702209472656
2021-01-06,24.199127197265625
2021-01-07,24.998022079467773
2021-01-08,24.905128479003906
2021-01-11,24.867971420288086
2021-01-12,26.43789291381836
2021-01-13,26.10347557067871
2021-01-14,26.846630096435547
2021-01-15,26.605106353759766
2021-01-19,26.670129776000977
2021-01-20,26.475051879882812
2021-01-21,26.39144515991211
2021-01-22,26.317136764526367
2021-01-25,26.63297462463379
2021-01-26,25.43462562561035
2021-01-27,24.793657302856445
2021-01-28,25.276710510253906
2021-01-29,24.115522384643555
2021-02-01,24.95157814025879
2021-02-02,25.332448959350586
2021-02-03,25.648290634155273
2021-02-04,25.499652862548828
2021-02-05,25.685443878173828
2021-02-08,27.023136138916016
2021-02-09,25.99199867248535
2021-02-10,25.90839195251465
2021-02-11,25.87123680114746
2021-02-12,27.19034767150879
2021-02-16,28.4722957611084
2021-02-17,28.267925262451172
2021-02-18,25.685443878173828
2021-02-19,27.013843536376953
2021-02-22,27.58979034423828
2021-02-23,27.431873321533203
2021-02-24,29.837844848632812
2021-02-25,28.593059539794922
2021-02-26,27.311107635498047
2021-03-01,28.52802848815918
2021-03-02,29.011085510253906
2021-03-03,29.364652633666992
2021-03-04,27.513078689575195
2021-03-05,27.97829818725586
2021-03-08,28.564477920532227
2021-03-09,28.6389102935791
2021-03-10,30.760313034057617
2021-03-11,31.123178482055664
2021-03-12,30.890567779541016
2021-03-15,31.858234405517578
2021-03-16,30.732402801513672
2021-03-17,31.523273468017578
2021-03-18,31.15109634399414
2021-03-19,30.992918014526367
2021-03-22,30.099699020385742
2021-03-23,28.434215545654297
2021-03-24,28.108558654785156
2021-03-25,28.629606246948242
2021-03-26,28.983171463012695
2021-03-29,29.12273597717285
2021-03-30,29.15995216369629
2021-03-31,29.41118049621582
2021-04-01,29.08552360534668
2021-04-05,28.91804313659668
2021-04-06,28.806386947631836
2021-04-07,28.657516479492188
2021-04-08,28.88082504272461
2021-04-09,29.280906677246094
2021-04-12,29.560047149658203
2021-04-13,30.006654739379883
2021-04-14,31.01152992248535
2021-04-15,30.825439453125
2021-04-16,31.132484436035156
2021-04-19,30.453262329101562
2021-04-20,29.969440460205078
2021-04-21,31.058046340942383
2021-04-22,30.760313034057617
2021-04-23,31.58839988708496
2021-04-26,32.360660552978516
2021-04-27,33.07710266113281
2021-04-28,33.64466857910156
2021-04-29,33.77492904663086
2021-04-30,32.732845306396484
2021-05-03,32.59326934814453
2021-05-04,31.94196891784668
2021-05-05,32.48161315917969
2021-05-06,32.99336624145508
2021-05-07,34.42623519897461
2021-05-10,33.039886474609375
2021-05-11,32.77005386352539
2021-05-12,32.797977447509766
2021-05-13,32.26762390136719
2021-05-14,33.95172119140625
2021-05-17,34.48207092285156
2021-05-18,33.93310546875
2021-05-19,32.86310958862305
2021-05-20,32.51884460449219
2021-05-21,32.99336624145508
2021-05-24,33.216670989990234
2021-05-25,32.351356506347656
2021-05-26,32.98406219482422
2021-05-27,33.48649215698242
2021-05-28,33.62605667114258
2021-06-01,34.93798065185547
