,FOXA
2019-11-20,33.427486419677734
2019-11-21,33.25053024291992
2019-11-22,33.21327209472656
2019-11-25,33.231895446777344
2019-11-26,33.464744567871094
2019-11-27,33.32503890991211
2019-11-29,33.3064079284668
2019-12-02,33.15739059448242
2019-12-03,32.77552032470703
2019-12-04,33.06425094604492
2019-12-05,33.06425094604492
2019-12-06,32.989742279052734
2019-12-09,33.1760139465332
2019-12-10,33.35298538208008
2019-12-11,33.6789665222168
2019-12-12,34.321624755859375
2019-12-13,34.24711227416992
2019-12-16,34.28437042236328
2019-12-17,34.6103515625
2019-12-18,34.39613342285156
2019-12-19,34.461326599121094
2019-12-20,34.61967468261719
2019-12-23,34.88511276245117
2019-12-24,34.740745544433594
2019-12-26,34.99222183227539
2019-12-27,34.84320831298828
2019-12-30,34.53584671020508
2019-12-31,34.52653121948242
2020-01-02,34.52653121948242
2020-01-03,34.149322509765625
2020-01-06,34.06083297729492
2020-01-07,34.52653121948242
2020-01-08,34.56378173828125
2020-01-09,34.62898635864258
2020-01-10,34.20054244995117
2020-01-13,34.452022552490234
2020-01-14,34.703495025634766
2020-01-15,34.90840148925781
2020-01-16,36.42656326293945
2020-01-17,36.64078140258789
2020-01-21,36.417240142822266
2020-01-22,36.407936096191406
2020-01-23,34.91770935058594
2020-01-24,34.09809494018555
2020-01-27,34.34956741333008
2020-01-28,34.59172821044922
2020-01-29,34.07015609741211
2020-01-30,34.48927688598633
2020-01-31,34.53584671020508
2020-02-03,35.01084899902344
2020-02-04,35.420654296875
2020-02-05,36.016746520996094
2020-02-06,34.56378173828125
2020-02-07,34.461326599121094
2020-02-10,34.740745544433594
2020-02-11,34.58241271972656
2020-02-12,35.08535385131836
2020-02-13,35.39272689819336
2020-02-14,35.20644760131836
2020-02-18,35.18781661987305
2020-02-19,35.420654296875
2020-02-20,34.48927688598633
2020-02-21,33.520633697509766
2020-02-24,32.3098258972168
2020-02-25,30.93136978149414
2020-02-26,30.540191650390625
2020-02-27,29.189685821533203
2020-02-28,28.630847930908203
2020-03-02,29.906848907470703
2020-03-03,29.07193374633789
2020-03-04,29.01564598083496
2020-03-05,27.61786460876465
2020-03-06,27.05500030517578
2020-03-09,25.779176712036133
2020-03-10,27.308290481567383
2020-03-11,26.060609817504883
2020-03-12,24.5971622467041
2020-03-13,24.531496047973633
2020-03-16,22.52394676208496
2020-03-17,23.584007263183594
2020-03-18,20.95730972290039
2020-03-19,21.40759658813477
2020-03-20,19.69086456298828
2020-03-23,18.94975852966309
2020-03-24,20.910404205322266
2020-03-25,22.64590072631836
2020-03-26,23.42452621459961
2020-03-27,21.116783142089844
2020-03-30,22.80537796020508
2020-03-31,22.167465209960938
2020-04-01,20.95730972290039
2020-04-02,21.266881942749023
2020-04-03,20.91978454589844
2020-04-06,23.50895881652832
2020-04-07,23.912343978881836
2020-04-08,24.67220687866211
2020-04-09,24.38139915466309
2020-04-13,24.38139915466309
2020-04-14,24.86921501159668
2020-04-15,24.10934829711914
2020-04-16,23.959253311157227
2020-04-17,25.21162223815918
2020-04-20,24.44706916809082
2020-04-21,23.959253311157227
2020-04-22,23.236907958984375
2020-04-23,23.321338653564453
2020-04-24,23.29788589477539
2020-04-27,24.756641387939453
2020-04-28,25.46021842956543
2020-04-29,26.614093780517575
2020-04-30,24.268827438354492
2020-05-01,23.856061935424805
2020-05-04,23.447982788085938
2020-05-05,22.608375549316406
2020-05-06,23.274431228637695
2020-05-07,23.687198638916016
2020-05-08,24.390779495239254
2020-05-11,24.08120346069336
2020-05-12,23.78569984436035
2020-05-13,23.00238037109375
2020-05-14,24.17501640319824
2020-05-15,24.44706916809082
2020-05-18,25.76979637145996
2020-05-19,25.863605499267575
2020-05-20,26.088754653930664
2020-05-21,25.910512924194336
2020-05-22,26.079374313354492
2020-05-26,27.233245849609375
2020-05-27,27.814868927001953
2020-05-28,27.139434814453125
2020-05-29,27.364580154418945
2020-06-01,27.71167755126953
2020-06-02,27.48653221130371
2020-06-03,28.865550994873047
2020-06-04,28.640403747558594
2020-06-05,28.94059944152832
2020-06-08,30.469707489013672
2020-06-09,28.903074264526367
2020-06-10,28.2745418548584
2020-06-11,26.323278427124023
2020-06-12,26.539043426513672
2020-06-15,27.47715187072754
2020-06-16,26.55780792236328
2020-06-17,26.332660675048828
2020-06-18,27.205097198486328
2020-06-19,26.567184448242188
2020-06-22,26.37018394470215
2020-06-23,26.510906219482425
2020-06-24,25.685365676879883
2020-06-25,25.263219833374023
2020-06-26,24.10934829711914
2020-06-29,25.23507499694824
2020-06-30,25.16002655029297
2020-07-01,25.263219833374023
2020-07-02,24.916118621826172
2020-07-06,24.859832763671875
2020-07-07,24.099966049194336
2020-07-08,23.734102249145508
2020-07-09,22.86166763305664
2020-07-10,23.75286865234375
2020-07-13,23.41514778137207
2020-07-14,23.480815887451172
2020-07-15,24.44706916809082
2020-07-16,24.550256729125977
2020-07-17,23.715343475341797
2020-07-20,23.227523803710938
2020-07-21,23.82791519165039
2020-07-22,24.30634880065918
2020-07-23,24.61592674255371
2020-07-24,25.009931564331055
2020-07-27,24.128110885620117
2020-07-28,24.146873474121097
2020-07-29,24.259445190429688
2020-07-30,24.221920013427734
2020-07-31,24.17501640319824
2020-08-03,24.728498458862305
2020-08-04,25.01931381225586
2020-08-05,23.1946964263916
2020-08-06,23.44329071044922
2020-08-07,23.143096923828125
2020-08-10,22.889808654785156
2020-08-11,23.13371467590332
2020-08-12,23.377622604370117
2020-08-13,23.98739242553711
2020-08-14,24.146873474121097
2020-08-17,23.978015899658203
2020-08-18,24.04837226867676
2020-08-19,24.250064849853516
2020-08-20,24.28759002685547
2020-08-21,24.390779495239254
2020-08-24,25.310123443603516
2020-08-25,25.23507499694824
2020-08-26,25.469602584838867
2020-08-27,25.863605499267575
2020-08-28,26.093446731567383
2020-08-31,26.13566017150879
2020-09-01,25.955934524536133
2020-09-02,26.37213706970215
2020-09-03,25.870800018310547
2020-09-04,26.16403579711914
2020-09-08,26.192413330078125
2020-09-09,26.674833297729492
2020-09-10,26.66537094116211
2020-09-11,26.618074417114254
2020-09-14,27.10995101928711
2020-09-15,27.06265640258789
2020-09-16,27.753171920776367
2020-09-17,27.081573486328125
2020-09-18,26.44780731201172
2020-09-21,25.331632614135746
2020-09-22,25.322172164916992
2020-09-23,24.50868225097656
2020-09-24,24.782997131347656
2020-09-25,25.255952835083008
2020-09-28,26.33430290222168
2020-09-29,26.268085479736328
2020-09-30,26.32484245300293
2020-10-01,26.504568099975582
2020-10-02,26.56131935119629
2020-10-05,27.157245635986328
2020-10-06,26.40997314453125
2020-10-07,27.40318298339844
2020-10-08,27.961275100708008
2020-10-09,27.61128616333008
2020-10-12,27.37480735778809
2020-10-13,25.757293701171875
2020-10-14,25.47351837158203
2020-10-15,25.47351837158203
2020-10-16,25.40730094909668
2020-10-19,24.612730026245117
2020-10-20,24.641111373901367
2020-10-21,25.13298797607422
2020-10-22,25.974851608276367
2020-10-23,25.61540412902832
2020-10-26,24.98164176940918
2020-10-27,24.768808364868164
2020-10-28,23.941133499145508
2020-10-29,24.187070846557617
2020-10-30,25.085689544677734
2020-11-02,25.9180965423584
2020-11-03,25.57756805419922
2020-11-04,24.243824005126953
2020-11-05,25.170825958251953
2020-11-06,24.546520233154297
2020-11-09,24.830293655395508
2020-11-10,25.39784240722656
2020-11-11,25.974851608276367
2020-11-12,24.25328826904297
2020-11-13,25.19447326660156
2020-11-16,25.709999084472656
2020-11-17,26.636993408203125
2020-11-18,26.16403579711914
2020-11-19,26.21133041381836
2020-11-20,26.32484245300293
2020-11-23,26.986984252929688
2020-11-24,27.88559913635254
2020-11-25,27.7153377532959
2020-11-27,27.58290672302246
2020-11-30,27.280214309692383
2020-12-01,28.509906768798828
2020-12-02,28.94502830505371
2020-12-03,28.680171966552734
2020-12-04,28.22612953186035
2020-12-07,28.074785232543945
2020-12-08,27.672771453857425
2020-12-09,27.658580780029297
2020-12-10,27.53561210632324
2020-12-11,27.7342529296875
2020-12-14,27.223461151123047
2020-12-15,27.034278869628903
2020-12-16,26.91131019592285
2020-12-17,26.99644470214844
2020-12-18,26.636993408203125
2020-12-21,26.22079086303711
