,LLY
2017-09-05,71.0367431640625
2017-09-06,71.65080261230469
2017-09-07,72.56746673583984
2017-09-08,73.79560089111328
2017-09-11,73.53752899169922
2017-09-12,73.12812805175781
2017-09-13,73.35954284667969
2017-09-14,73.92911529541016
2017-09-15,73.3684310913086
2017-09-18,73.43960571289062
2017-09-19,72.73655700683594
2017-09-20,72.99463653564453
2017-09-21,74.16048431396484
2017-09-22,74.67667388916016
2017-09-25,75.32635498046875
2017-09-26,74.95256042480469
2017-09-27,75.33525085449219
2017-09-28,75.646728515625
2017-09-29,76.12731170654297
2017-10-02,76.8481674194336
2017-10-03,76.93717193603516
2017-10-04,77.39105224609375
2017-10-05,78.00511169433594
2017-10-06,77.49784088134766
2017-10-09,77.47116088867188
2017-10-10,76.6790771484375
2017-10-11,76.59008026123047
2017-10-12,76.91937255859375
2017-10-13,77.02615356445312
2017-10-16,76.49217987060547
2017-10-17,76.59008026123047
2017-10-18,76.29639434814453
2017-10-19,76.85707092285156
2017-10-20,77.6313247680664
2017-10-23,77.58683776855469
2017-10-24,75.79801940917969
2017-10-25,75.51322174072266
2017-10-26,74.89916229248047
2017-10-27,74.6321792602539
2017-10-30,73.55532836914062
2017-10-31,72.9234619140625
2017-11-01,73.76891326904297
2017-11-02,73.98252868652344
2017-11-03,74.32067108154297
2017-11-06,73.81339263916016
2017-11-07,74.11597442626953
2017-11-08,74.76565551757812
2017-11-09,74.74783325195312
2017-11-10,74.12488555908203
2017-11-13,73.7422103881836
2017-11-14,73.8765640258789
2017-11-15,73.60785675048828
2017-11-16,74.72736358642578
2017-11-17,74.23477935791016
2017-11-20,74.49451446533203
2017-11-21,74.79002380371094
2017-11-22,74.9422836303711
2017-11-24,75.2557373046875
2017-11-27,75.95429229736328
2017-11-28,76.16924285888672
2017-11-29,76.08863067626953
2017-11-30,75.80206298828125
2017-12-01,76.41104125976562
2017-12-04,76.64387512207031
2017-12-05,77.07378387451172
2017-12-06,76.41104125976562
2017-12-07,76.90361785888672
2017-12-08,77.42305755615234
2017-12-11,77.62006378173828
2017-12-12,77.65589141845703
2017-12-13,78.71268463134766
2017-12-14,77.46783447265625
2017-12-15,77.503662109375
2017-12-18,77.09172058105469
2017-12-19,77.65589141845703
2017-12-20,76.78718566894531
2017-12-21,76.67076873779297
2017-12-22,76.1871566772461
2017-12-26,76.11553192138672
2017-12-27,76.24983215332031
2017-12-28,76.16924285888672
2017-12-29,75.64083862304688
2018-01-02,75.83788299560547
2018-01-03,76.24983215332031
2018-01-04,76.59014892578125
2018-01-05,77.5304946899414
2018-01-08,77.1364517211914
2018-01-09,77.07378387451172
2018-01-10,77.10958099365234
2018-01-11,77.36934661865234
2018-01-12,77.8977279663086
2018-01-16,76.38417053222656
2018-01-17,77.20809173583984
2018-01-18,76.85882568359375
2018-01-19,76.56330871582031
2018-01-22,76.51850128173828
2018-01-23,75.60501098632812
2018-01-24,75.49755096435547
2018-01-25,76.1334228515625
2018-01-26,77.98725891113281
2018-01-29,78.45296478271484
2018-01-30,77.10062408447266
2018-01-31,72.94512939453125
2018-02-01,73.80491638183594
2018-02-02,72.70333862304688
2018-02-05,69.39862060546875
2018-02-06,69.84642791748047
2018-02-07,68.70905303955078
2018-02-08,66.46112060546875
2018-02-09,68.27019500732422
2018-02-12,68.2881088256836
2018-02-13,68.2522964477539
2018-02-14,69.5001220703125
2018-02-15,70.393310546875
2018-02-16,71.25045776367188
2018-02-20,69.96927642822266
2018-02-21,69.96927642822266
2018-02-22,69.64446258544922
2018-02-23,71.05196380615234
2018-02-26,72.34217071533203
2018-02-27,71.00684356689453
2018-02-28,69.49108123779297
2018-03-01,69.02191925048828
2018-03-02,69.6805419921875
2018-03-05,70.10459899902344
2018-03-06,69.64446258544922
2018-03-07,69.87002563476562
2018-03-08,71.17826843261719
2018-03-09,71.82789611816406
2018-03-12,71.31361389160156
2018-03-13,71.41285705566406
2018-03-14,70.81737518310547
2018-03-15,71.05196380615234
2018-03-16,72.62186431884766
2018-03-19,71.03392791748047
2018-03-20,70.70911407470703
2018-03-21,70.59182739257812
2018-03-22,69.04896545410156
2018-03-23,67.45199584960938
2018-03-26,68.7331771850586
2018-03-27,68.2640380859375
2018-03-28,69.48206329345703
2018-03-29,69.80687713623047
2018-04-02,68.30011749267578
2018-04-03,69.96024322509766
2018-04-04,70.91661834716797
2018-04-05,70.93466186523438
2018-04-06,69.33768463134766
2018-04-09,69.77979278564453
2018-04-10,71.47603607177734
2018-04-11,71.03392791748047
2018-04-12,71.53917694091797
2018-04-13,71.9271469116211
2018-04-16,72.2880630493164
2018-04-17,72.10760498046875
2018-04-18,71.9271469116211
2018-04-19,71.9542007446289
2018-04-20,71.33165740966797
2018-04-23,72.36022186279297
2018-04-24,72.260986328125
2018-04-25,73.20832061767578
2018-04-26,74.48049926757812
2018-04-27,74.64291381835938
2018-04-30,73.1451644897461
2018-05-01,71.34068298339844
2018-05-02,71.12413787841797
2018-05-03,70.411376953125
2018-05-04,70.73616790771484
2018-05-07,70.94369506835938
2018-05-08,71.16925048828125
2018-05-09,71.5211181640625
2018-05-10,72.95570373535156
2018-05-11,74.39026641845703
2018-05-14,74.9496841430664
2018-05-15,74.17372131347656
2018-05-16,73.74946594238281
2018-05-17,74.185546875
2018-05-18,74.55802154541016
2018-05-21,74.3399887084961
2018-05-22,74.69429779052734
2018-05-23,75.1122055053711
2018-05-24,75.13945007324219
2018-05-25,75.19393920898438
2018-05-29,74.89414978027344
2018-05-30,76.1841812133789
2018-05-31,77.25617980957031
2018-06-01,77.08356475830078
2018-06-04,77.28341674804688
2018-06-05,77.0562973022461
2018-06-06,78.06475067138672
2018-06-07,78.019287109375
2018-06-08,78.20098876953125
2018-06-11,78.00112915039062
2018-06-12,77.66497802734375
2018-06-13,77.87393188476562
2018-06-14,78.44625854492188
2018-06-15,78.92774963378906
2018-06-18,78.22823333740234
2018-06-19,78.87324523925781
2018-06-20,78.38268280029297
2018-06-21,78.19189453125
2018-06-22,78.0556411743164
2018-06-25,77.91937255859375
2018-06-26,77.31974792480469
2018-06-27,76.92005157470703
2018-06-28,77.66497802734375
2018-06-29,77.5196304321289
2018-07-02,78.00112915039062
2018-07-03,78.59163665771484
2018-07-05,78.63703155517578
2018-07-06,79.39108276367188
2018-07-09,79.82715606689453
2018-07-10,79.99064636230469
2018-07-11,79.5455093383789
2018-07-12,80.77194213867188
2018-07-13,81.49871826171875
2018-07-16,80.91730499267578
2018-07-17,81.37152862548828
2018-07-18,81.78943634033203
2018-07-19,81.24433898925781
2018-07-20,80.37222290039062
2018-07-23,80.74468231201172
2018-07-24,84.80557250976562
2018-07-25,87.60365295410156
2018-07-26,86.4680404663086
2018-07-27,87.75806427001953
2018-07-30,89.04810333251953
2018-07-31,89.76579284667969
2018-08-01,89.6658706665039
2018-08-02,90.36538696289062
2018-08-03,91.373779296875
2018-08-06,92.663818359375
2018-08-07,92.60929107666016
2018-08-08,92.90907287597656
2018-08-09,92.8364028930664
2018-08-10,92.89091491699219
2018-08-13,93.06352233886719
2018-08-14,93.57782745361328
2018-08-15,94.39083862304688
2018-08-16,95.33172607421875
2018-08-17,96.41879272460938
2018-08-20,96.6654052734375
2018-08-21,95.98030090332031
2018-08-22,95.94376373291016
2018-08-23,95.75193786621094
2018-08-24,96.6197280883789
2018-08-27,96.01683807373047
2018-08-28,96.08078002929688
2018-08-29,96.21781921386719
2018-08-30,96.35482788085938
2018-08-31,96.5101318359375
2018-09-04,95.5692367553711
2018-09-05,96.5740737915039
2018-09-06,96.25434112548828
2018-09-07,97.770751953125
2018-09-10,97.2135009765625
2018-09-11,96.50098419189453
2018-09-12,96.80244445800781
2018-09-13,97.35965728759766
2018-09-14,96.6197280883789
2018-09-17,96.56494140625
2018-09-18,97.63372039794922
2018-09-19,96.59232330322266
2018-09-20,96.89379119873047
2018-09-21,97.13128662109375
2018-09-24,96.45529174804688
2018-09-25,96.5558090209961
2018-09-26,97.11302947998047
2018-09-27,97.46015167236328
2018-09-28,98.0265121459961
2018-10-01,98.29142761230469
2018-10-02,98.62030029296875
2018-10-03,99.22319030761719
2018-10-04,103.21514892578125
2018-10-05,105.06949615478516
2018-10-08,105.4714584350586
2018-10-09,105.46231842041016
2018-10-10,103.53484344482422
2018-10-11,98.5746078491211
2018-10-12,100.92227935791016
2018-10-15,101.0501708984375
2018-10-16,101.42469024658203
2018-10-17,103.76322937011719
2018-10-18,103.5074462890625
2018-10-19,102.23770141601562
2018-10-22,102.33817291259766
2018-10-23,100.84004211425781
2018-10-24,97.12214660644531
2018-10-25,98.55635070800781
2018-10-26,97.18609619140625
2018-10-29,98.1087417602539
2018-10-30,98.9673843383789
2018-10-31,99.05878448486328
2018-11-01,98.52892303466797
2018-11-02,97.51496124267578
2018-11-05,100.6116714477539
2018-11-06,96.73848724365234
2018-11-07,100.22802734375
2018-11-08,100.57514953613281
2018-11-09,102.50262451171875
2018-11-12,103.4069595336914
2018-11-13,102.66705322265625
2018-11-14,100.81526184082031
2018-11-15,103.00947570800781
2018-11-16,104.50597381591797
2018-11-19,106.32379913330078
2018-11-20,105.32307434082031
2018-11-21,103.03703308105469
2018-11-23,103.62458801269531
2018-11-26,103.17475128173828
2018-11-27,104.8640365600586
2018-11-28,106.06671905517578
2018-11-29,107.41631317138672
2018-11-30,108.92198944091797
2018-12-03,108.81180572509766
2018-12-04,106.97561645507812
2018-12-06,106.35132598876953
2018-12-07,104.27647399902344
2018-12-10,104.74466705322266
2018-12-11,105.12110137939453
2018-12-12,104.97418975830078
2018-12-13,105.45160675048828
2018-12-14,102.76161193847656
2018-12-17,99.4840316772461
2018-12-18,97.7763900756836
2018-12-19,100.172607421875
2018-12-20,100.33786010742188
2018-12-21,100.45719909667969
2018-12-24,98.00590515136719
2018-12-26,101.99040222167969
2018-12-27,103.64295959472656
2018-12-28,104.84564971923828
2018-12-31,106.24118041992188
2019-01-02,105.46995544433594
2019-01-03,102.1924057006836
2019-01-04,105.26801300048828
2019-01-07,105.83720397949219
2019-01-08,106.81036376953125
2019-01-09,107.60911560058594
2019-01-10,106.4431381225586
2019-01-11,106.6634750366211
2019-01-14,105.2863540649414
2019-01-15,107.49893951416016
2019-01-16,107.23270416259766
2019-01-17,109.39938354492188
2019-01-18,107.0398941040039
2019-01-22,107.49893951416016
2019-01-23,109.05970001220703
2019-01-24,105.57096099853516
2019-01-25,105.55259704589844
2019-01-28,105.60767364501953
2019-01-29,106.23198699951172
2019-01-30,107.36123657226562
2019-01-31,110.04203796386719
2019-02-01,110.98767852783203
2019-02-04,110.32666015625
2019-02-05,110.56536102294922
2019-02-06,109.50038146972656
2019-02-07,107.87537384033203
2019-02-08,109.80332946777344
2019-02-11,108.34358978271484
2019-02-12,109.70237731933594
2019-02-13,109.8492431640625
2019-02-14,111.45999908447266
2019-02-15,113.0569076538086
2019-02-19,112.73380279541016
2019-02-20,113.2230453491211
2019-02-21,113.2784194946289
2019-02-22,114.45994567871094
2019-02-25,114.3584213256836
2019-02-26,115.07841491699219
2019-02-27,116.01070404052734
2019-02-28,116.57377624511719
2019-03-01,118.92757415771484
2019-03-04,117.65375518798828
2019-03-05,118.6045150756836
2019-03-06,116.93376922607422
2019-03-07,116.61993408203125
2019-03-08,116.95220184326172
2019-03-11,113.99842071533203
2019-03-12,113.99842071533203
2019-03-13,114.74608612060547
2019-03-14,113.6107406616211
2019-03-15,114.40455627441406
2019-03-18,115.60455322265625
2019-03-19,116.85067749023438
2019-03-20,118.2999038696289
2019-03-21,118.43834686279297
2019-03-22,118.42912292480469
2019-03-25,119.87833404541016
2019-03-26,120.93984985351562
2019-03-27,118.86296844482422
2019-03-28,119.02909851074219
2019-03-29,119.77680206298828
2019-04-01,119.12145233154297
2019-04-02,119.37065124511719
2019-04-03,117.27529907226562
2019-04-04,115.94608306884766
2019-04-05,117.21990203857422
2019-04-08,117.3768081665039
2019-04-09,117.45068359375
2019-04-10,117.40452575683594
2019-04-11,115.52147674560547
2019-04-12,113.59227752685547
2019-04-15,114.53379821777344
2019-04-16,110.73078155517578
2019-04-17,107.53697967529297
2019-04-18,106.33698272705078
2019-04-22,106.5862045288086
2019-04-23,108.45079803466797
2019-04-24,108.92156982421875
2019-04-25,109.13385009765625
2019-04-26,110.647705078125
2019-04-29,110.39845275878906
2019-04-30,108.0354232788086
2019-05-01,109.08770751953125
2019-05-02,109.3461685180664
2019-05-03,107.91541290283203
2019-05-06,107.6754150390625
2019-05-07,106.09697723388672
2019-05-08,107.30619812011719
2019-05-09,106.89082336425781
2019-05-10,107.27851104736328
2019-05-13,105.57084655761719
2019-05-14,106.09697723388672
2019-05-15,106.72467803955078
2019-05-16,108.3537368774414
2019-05-17,107.68541717529297
2019-05-20,107.8896255493164
2019-05-21,108.21450805664062
2019-05-22,109.51405334472656
2019-05-23,108.42798614501953
2019-05-24,108.40941619873047
2019-05-28,107.45336151123047
2019-05-29,107.20272827148438
2019-05-30,107.58330535888672
2019-05-31,107.62042236328125
2019-06-03,108.39086151123047
2019-06-04,109.12417602539062
2019-06-05,108.6229248046875
2019-06-06,109.0684814453125
2019-06-07,109.85750579833984
2019-06-10,105.75466918945312
2019-06-11,104.15808868408203
2019-06-12,106.97066497802734
2019-06-13,103.79608154296875
2019-06-14,103.7218017578125
2019-06-17,105.2626953125
2019-06-18,106.42298126220703
2019-06-19,106.96138763427734
2019-06-20,107.26768493652344
2019-06-21,107.20272827148438
2019-06-24,107.33267974853516
2019-06-25,107.08204650878906
2019-06-26,103.35050964355469
2019-06-27,103.47118377685547
2019-06-28,102.8399887084961
2019-07-01,104.65003967285156
2019-07-02,106.00527954101562
2019-07-03,106.20950317382812
2019-07-05,104.72431945800781
2019-07-08,103.517578125
2019-07-09,104.96564483642578
2019-07-10,106.31161499023438
2019-07-11,101.9395980834961
2019-07-12,100.5193862915039
2019-07-15,100.68646240234375
2019-07-16,101.0113296508789
2019-07-17,99.40547180175781
2019-07-18,100.56578063964844
2019-07-19,99.12699890136719
2019-07-22,99.57254791259766
2019-07-23,100.45439147949219
2019-07-24,100.73287200927734
2019-07-25,100.08311462402344
2019-07-26,100.50080871582031
2019-07-29,100.91851043701172
2019-07-30,100.89065551757812
2019-07-31,101.13200378417969
2019-08-01,102.58007049560547
2019-08-02,104.35301971435547
2019-08-05,100.90923309326172
2019-08-06,103.40620422363281
2019-08-07,103.14628601074219
2019-08-08,105.79179382324219
2019-08-09,105.60614013671875
2019-08-12,105.44833374023438
2019-08-13,107.39765167236328
2019-08-14,102.94978332519531
2019-08-15,102.8937759399414
2019-08-16,103.1644515991211
2019-08-19,105.04071807861328
2019-08-20,103.62187957763672
2019-08-21,104.04191589355469
2019-08-22,104.18192291259766
2019-08-23,102.22171783447266
2019-08-26,104.34061431884766
2019-08-27,103.36050415039062
2019-08-28,103.58452606201172
2019-08-29,104.77934265136719
2019-08-30,105.45143127441406
2019-09-03,106.37552642822266
2019-09-04,105.7127914428711
2019-09-05,106.97291564941406
2019-09-06,106.45954132080078
2019-09-09,103.6778564453125
2019-09-10,103.70586395263672
2019-09-11,104.25660705566406
2019-09-12,104.05125427246094
2019-09-13,103.50984191894531
2019-09-16,102.8004150390625
2019-09-17,103.72454833984375
2019-09-18,105.21804809570312
2019-09-19,106.73957824707031
2019-09-20,108.42911529541016
2019-09-23,106.58087921142578
2019-09-24,105.7127914428711
2019-09-25,103.9765625
2019-09-26,104.37796020507812
2019-09-27,104.891357421875
2019-09-30,104.38727569580078
2019-10-01,103.57518005371094
2019-10-02,99.87873840332031
2019-10-03,100.14942169189453
2019-10-04,100.99887084960938
2019-10-07,100.65351867675781
2019-10-08,100.05613708496094
2019-10-09,100.15876007080078
2019-10-10,99.80406188964844
2019-10-11,101.14820861816406
2019-10-14,100.7188491821289
2019-10-15,102.39905548095703
2019-10-16,100.76551818847656
2019-10-17,101.24156951904297
2019-10-18,101.40959930419922
2019-10-21,100.7281723022461
2019-10-22,102.52972412109375
2019-10-23,100.25211334228516
2019-10-24,100.66282653808594
2019-10-25,102.86576080322266
2019-10-28,105.47007751464844
2019-10-29,104.23793029785156
2019-10-30,105.21804809570312
2019-10-31,106.36619567871094
2019-11-01,105.02201843261719
2019-11-04,105.58209228515625
2019-11-05,103.84587860107422
2019-11-06,106.24484252929688
2019-11-07,105.26471710205078
2019-11-08,105.97415161132812
2019-11-11,105.29271697998047
2019-11-12,105.6380844116211
2019-11-13,105.28337860107422
2019-11-14,104.5745849609375
2019-11-15,106.26446533203125
2019-11-18,107.09061431884766
2019-11-19,108.05760192871094
2019-11-20,107.59759521484375
2019-11-21,107.72901153564453
2019-11-22,109.09027862548828
2019-11-25,110.28260040283203
2019-11-26,109.92582702636719
2019-11-27,110.25440979003906
2019-11-29,110.16992950439453
2019-12-02,109.59723663330078
2019-12-03,110.41402435302734
2019-12-04,111.40916442871094
2019-12-05,112.4418716430664
2019-12-06,112.31979370117188
2019-12-09,112.88310241699219
2019-12-10,113.26801300048828
2019-12-11,113.39005279541016
2019-12-12,114.25375366210938
2019-12-13,114.09418487548828
2019-12-16,115.33340454101562
2019-12-17,117.66167449951172
2019-12-18,121.55773162841797
2019-12-19,122.84394073486328
2019-12-20,124.32723236083984
2019-12-23,123.12557220458984
2019-12-24,123.08802032470703
2019-12-26,123.1161880493164
2019-12-27,123.47294616699219
2019-12-30,123.26640319824219
2019-12-31,123.38843536376953
2020-01-02,124.1207275390625
2020-01-03,123.70762634277344
2020-01-06,124.16764068603516
2020-01-07,124.40235137939453
2020-01-08,125.52893829345703
2020-01-09,127.60367584228516
2020-01-10,129.55645751953125
2020-01-13,130.4389190673828
2020-01-14,132.04428100585938
2020-01-15,132.47618103027344
2020-01-16,132.7765655517578
2020-01-17,131.039794921875
2020-01-21,132.2884063720703
2020-01-22,132.89862060546875
2020-01-23,132.5700225830078
2020-01-24,130.5609893798828
2020-01-27,129.84747314453125
2020-01-28,130.7393341064453
2020-01-29,131.35899353027344
2020-01-30,133.94073486328125
2020-01-31,131.09608459472656
2020-02-03,132.37290954589844
2020-02-04,134.66360473632812
2020-02-05,138.33438110351562
2020-02-06,138.28741455078125
2020-02-07,137.45187377929688
2020-02-10,136.60694885253906
2020-02-11,135.42405700683594
2020-02-12,134.7293243408203
2020-02-13,133.8139190673828
2020-02-14,133.17227172851562
2020-02-18,133.06846618652344
2020-02-19,132.89857482910156
2020-02-20,134.00265502929688
2020-02-21,134.0404510498047
2020-02-24,130.36953735351562
2020-02-25,127.78384399414062
2020-02-26,126.00969696044922
2020-02-27,121.91415405273438
2020-02-28,119.02647399902344
2020-03-02,125.35856628417969
2020-03-03,122.9710693359375
2020-03-04,132.47390747070312
2020-03-05,132.25685119628906
2020-03-06,133.4931182861328
2020-03-09,128.07635498046875
2020-03-10,133.23831176757812
2020-03-11,132.13418579101562
2020-03-12,118.92266082763672
2020-03-13,131.5208282470703
2020-03-16,122.09343719482422
2020-03-17,135.1350860595703
2020-03-18,135.03128051757812
2020-03-19,125.594482421875
2020-03-20,115.50655364990234
2020-03-23,112.34522247314453
2020-03-24,115.96894073486328
2020-03-25,115.07246398925781
2020-03-26,126.78353881835938
2020-03-27,126.55704498291016
2020-03-30,130.64320373535156
2020-03-31,130.9074249267578
2020-04-01,128.7369384765625
2020-04-02,134.1725616455078
2020-04-03,131.79446411132812
2020-04-06,133.6346893310547
2020-04-07,133.8894500732422
2020-04-08,137.98501586914062
2020-04-09,137.5226287841797
2020-04-13,136.2864227294922
2020-04-14,142.599609375
2020-04-15,142.66566467285156
2020-04-16,146.0157470703125
2020-04-17,148.43157958984375
2020-04-20,148.90342712402344
2020-04-21,144.07176208496094
2020-04-22,147.88427734375
2020-04-23,150.9228515625
2020-04-24,153.75392150878906
2020-04-27,152.2062530517578
2020-04-28,148.4409942626953
2020-04-29,146.4215087890625
2020-04-30,145.93080139160156
2020-05-01,144.9777374267578
2020-05-04,144.64739990234375
2020-05-05,148.99777221679688
2020-05-06,147.85592651367188
2020-05-07,144.35484313964844
2020-05-08,144.8644561767578
2020-05-11,149.62059020996094
2020-05-12,148.83734130859375
2020-05-13,149.03553771972656
2020-05-14,150.16378784179688
2020-05-15,150.96966552734375
2020-05-18,149.76560974121094
2020-05-19,148.57095336914062
2020-05-20,145.18617248535156
2020-05-21,144.38026428222656
2020-05-22,143.318359375
2020-05-26,140.28436279296875
2020-05-27,138.1416015625
2020-05-28,142.83480834960938
2020-05-29,145.01547241210938
2020-06-01,144.54141235351562
2020-06-02,145.8782958984375
2020-06-03,144.6173095703125
2020-06-04,142.89170837402344
2020-06-05,141.46949768066406
2020-06-08,141.46949768066406
2020-06-09,141.39364624023438
2020-06-10,143.1666259765625
2020-06-11,136.60565185546875
2020-06-12,136.09365844726562
2020-06-15,134.17845153808594
2020-06-16,155.2173309326172
2020-06-17,151.67132568359375
2020-06-18,152.7142333984375
2020-06-19,151.6428985595703
2020-06-22,152.12640380859375
2020-06-23,151.073974609375
2020-06-24,148.88381958007812
2020-06-25,154.4114227294922
2020-06-26,154.38296508789062
2020-06-29,154.27867126464844
2020-06-30,155.66290283203125
2020-07-01,154.82858276367188
2020-07-02,155.36895751953125
2020-07-06,158.23233032226562
2020-07-07,158.09959411621094
2020-07-08,160.35610961914062
2020-07-09,157.81517028808594
2020-07-10,154.88546752929688
2020-07-13,153.671875
2020-07-14,155.37850952148438
2020-07-15,156.86705017089844
2020-07-16,156.4403839111328
2020-07-17,157.3505859375
2020-07-20,158.37454223632812
2020-07-21,156.7248077392578
2020-07-22,156.28868103027344
2020-07-23,153.14093017578125
2020-07-24,151.2635955810547
2020-07-27,152.17379760742188
2020-07-28,154.2122802734375
2020-07-29,153.35897827148438
2020-07-30,145.06289672851562
2020-07-31,142.4934539794922
2020-08-03,144.9111785888672
2020-08-04,146.81692504882812
2020-08-05,146.3333740234375
2020-08-06,144.9491424560547
2020-08-07,144.99652099609375
2020-08-10,145.06289672851562
2020-08-11,142.81585693359375
2020-08-12,144.63626098632812
2020-08-13,143.35003662109375
2020-08-14,142.9975128173828
2020-08-17,144.36947631835938
2020-08-18,145.8748016357422
2020-08-19,145.09352111816406
2020-08-20,144.18844604492188
2020-08-21,142.20672607421875
2020-08-24,142.4544677734375
2020-08-25,142.6068878173828
2020-08-26,142.20672607421875
2020-08-27,141.930419921875
2020-08-28,140.37742614746094
2020-08-31,141.37786865234375
2020-09-01,140.33935546875
2020-09-02,142.48301696777344
2020-09-03,141.97811889648438
2020-09-04,143.7787628173828
2020-09-08,142.2543487548828
2020-09-09,144.78868103027344
2020-09-10,139.31040954589844
2020-09-11,141.09202575683594
2020-09-14,141.9590301513672
2020-09-15,142.98800659179688
2020-09-16,143.82644653320312
2020-09-17,145.26502990722656
2020-09-18,146.8847198486328
2020-09-21,144.0360107421875
2020-09-22,142.7783660888672
2020-09-23,142.73077392578125
2020-09-24,141.77798461914062
2020-09-25,143.1594696044922
2020-09-28,141.10159301757812
2020-09-29,139.34848022460938
2020-09-30,141.02532958984375
2020-10-01,137.47157287597656
2020-10-02,138.34814453125
2020-10-05,139.70098876953125
2020-10-06,137.31915283203125
2020-10-07,141.92091369628906
2020-10-08,146.2463836669922
2020-10-09,149.4666290283203
2020-10-12,147.1895751953125
2020-10-13,142.98800659179688
2020-10-14,141.44454956054688
2020-10-15,139.8439178466797
2020-10-16,139.21510314941406
2020-10-19,136.052001953125
2020-10-20,136.8046875
2020-10-21,134.63241577148438
2020-10-22,134.9563446044922
2020-10-23,135.65185546875
2020-10-26,135.00399780273438
2020-10-27,125.66706085205078
2020-10-28,125.10494995117188
2020-10-29,126.28636169433594
2020-10-30,124.2951431274414
2020-11-02,125.40985107421875
2020-11-03,124.79056549072266
2020-11-04,141.56838989257812
2020-11-05,138.64346313476562
2020-11-06,135.99481201171875
2020-11-09,135.60423278808594
2020-11-10,139.6343231201172
2020-11-11,137.91937255859375
2020-11-12,135.05604553222656
2020-11-13,136.348876953125
2020-11-16,134.6346893310547
2020-11-17,135.2188262939453
2020-11-18,134.23245239257812
2020-11-19,137.335205078125
2020-11-20,139.32716369628906
2020-11-23,137.30648803710938
2020-11-24,138.7620849609375
2020-11-25,138.61843872070312
2020-11-27,141.1945343017578
2020-11-30,139.48036193847656
2020-12-01,139.39414978027344
2020-12-02,139.0111083984375
2020-12-03,138.0055694580078
2020-12-04,142.16172790527344
2020-12-07,141.17535400390625
2020-12-08,142.97573852539062
2020-12-09,151.3072052001953
2020-12-10,154.18011474609375
2020-12-11,153.2607879638672
2020-12-14,151.22100830078125
2020-12-15,160.3377227783203
2020-12-16,164.7620391845703
2020-12-17,165.3175048828125
2020-12-18,164.13958740234375
2020-12-21,161.63055419921875
2020-12-22,159.65785217285156
2020-12-23,158.47036743164062
2020-12-24,159.60035705566406
2020-12-28,159.44712829589844
2020-12-29,159.5237274169922
2020-12-30,159.93553161621094
2020-12-31,161.6880340576172
2021-01-04,158.48951721191406
2021-01-05,159.2747802734375
2021-01-06,157.3594970703125
2021-01-07,158.80552673339844
2021-01-08,159.3609619140625
2021-01-11,178.0636749267578
2021-01-12,171.22613525390625
2021-01-13,177.64230346679688
2021-01-14,178.78189086914062
2021-01-15,182.6890869140625
2021-01-19,190.0724639892578
2021-01-20,192.73472595214844
2021-01-21,193.778564453125
2021-01-22,197.40802001953125
2021-01-25,203.35498046875
2021-01-26,203.70928955078125
2021-01-27,198.7774658203125
2021-01-28,201.21942138671875
2021-01-29,199.1605224609375
2021-02-01,194.53509521484375
2021-02-02,189.19143676757812
2021-02-03,188.6168670654297
2021-02-04,193.07948303222656
2021-02-05,193.22314453125
2021-02-08,197.05369567871094
2021-02-09,193.1656951904297
2021-02-10,195.73214721679688
2021-02-11,194.80897521972656
2021-02-12,199.33827209472656
2021-02-16,197.86700439453125
2021-02-17,198.54013061523438
2021-02-18,193.40496826171875
2021-02-19,193.21263122558594
2021-02-22,192.98184204101562
2021-02-23,194.71279907226562
2021-02-24,196.67457580566406
2021-02-25,196.00143432617188
2021-02-26,197.03036499023438
2021-03-01,198.54977416992188
2021-03-02,196.30911254882812
2021-03-03,194.251220703125
2021-03-04,192.8472442626953
2021-03-05,198.98251342773438
2021-03-08,199.08827209472656
2021-03-09,198.20355224609375
2021-03-10,197.56886291503906
2021-03-11,197.33807373046875
2021-03-12,200.0980224609375
2021-03-15,181.9037628173828
2021-03-16,183.57701110839844
2021-03-17,179.56698608398438
2021-03-18,176.8743896484375
2021-03-19,177.2205810546875
2021-03-22,178.71112060546875
2021-03-23,176.6339874267578
2021-03-24,173.25863647460938
2021-03-25,176.06658935546875
2021-03-26,178.20144653320312
2021-03-29,179.19195556640625
2021-03-30,178.38417053222656
2021-03-31,179.65353393554688
2021-04-01,178.13412475585938
2021-04-05,177.79757690429688
2021-04-06,175.7877197265625
2021-04-07,175.32615661621094
2021-04-08,175.60504150390625
2021-04-09,177.4129180908203
2021-04-12,174.84536743164062
2021-04-13,175.528076171875
2021-04-14,175.98007202148438
2021-04-15,178.78805541992188
2021-04-16,181.99032592773438
2021-04-19,182.36537170410156
2021-04-20,183.2981414794922
2021-04-21,183.62510681152344
2021-04-22,179.87469482421875
2021-04-23,181.48065185546875
2021-04-26,180.0382080078125
2021-04-27,175.2203826904297
2021-04-28,173.6240692138672
2021-04-29,175.2107696533203
2021-04-30,175.7589111328125
2021-05-03,178.78805541992188
2021-05-04,180.98057556152344
2021-05-05,185.41375732421875
2021-05-06,186.4523468017578
2021-05-07,187.92361450195312
2021-05-10,187.2889404296875
2021-05-11,187.27932739257812
2021-05-12,185.78880310058594
2021-05-13,188.2904510498047
2021-05-14,189.51712036132812
2021-05-17,188.8603515625
2021-05-18,187.99102783203125
2021-05-19,189.806884765625
2021-05-20,192.7238311767578
2021-05-21,193.0619354248047
2021-05-24,194.16305541992188
