,T
2017-08-30,16.348655700683594
2017-08-31,16.257516860961914
2017-09-01,16.266193389892578
2017-09-05,16.09693717956543
2017-09-06,15.87125301361084
2017-09-07,15.45028018951416
2017-09-08,15.445938110351562
2017-09-11,15.511035919189453
2017-09-12,15.736717224121094
2017-09-13,15.862577438354492
2017-09-14,15.7627534866333
2017-09-15,16.101274490356445
2017-09-18,16.240150451660156
2017-09-19,16.583005905151367
2017-09-20,16.678491592407227
2017-09-21,16.587352752685547
2017-09-22,16.747928619384766
2017-09-25,16.977947235107422
2017-09-26,16.80434799194336
2017-09-27,16.8260498046875
2017-09-28,16.94322967529297
2017-09-29,16.99964714050293
2017-10-02,16.973602294921875
2017-10-03,17.134185791015625
2017-10-04,17.142864227294922
2017-10-05,17.1472110748291
2017-10-06,17.027530670166016
2017-10-09,16.899564743041992
2017-10-10,16.987808227539062
2017-10-11,16.851028442382812
2017-10-12,15.8229341506958
2017-10-13,15.752336502075195
2017-10-16,15.959722518920898
2017-10-17,15.986189842224121
2017-10-18,15.756746292114258
2017-10-19,15.747920989990234
2017-10-20,15.681739807128906
2017-10-23,15.553776741027832
2017-10-24,15.381690979003906
2017-10-25,14.777190208435059
2017-10-26,14.861026763916016
2017-10-27,14.98898696899414
2017-10-30,14.79925537109375
2017-10-31,14.847784996032715
2017-11-01,14.803666114807129
2017-11-02,14.635992050170898
2017-11-03,14.693353652954102
2017-11-06,14.499204635620117
2017-11-07,14.591867446899414
2017-11-08,14.755131721496582
2017-11-09,15.00222110748291
2017-11-10,15.099298477172852
2017-11-13,15.077235221862793
2017-11-14,14.878673553466797
2017-11-15,14.918389320373535
2017-11-16,15.231668472290039
2017-11-17,15.22725772857666
2017-11-20,15.284615516662598
2017-11-21,15.147830963134766
2017-11-22,15.386107444763184
2017-11-24,15.359626770019531
2017-11-27,15.302266120910645
2017-11-28,15.628788948059082
2017-11-29,16.09650421142578
2017-11-30,16.052379608154297
2017-12-01,16.105329513549805
2017-12-04,16.445085525512695
2017-12-05,16.127389907836914
2017-12-06,15.933247566223145
2017-12-07,15.959722518920898
2017-12-08,16.20681381225586
2017-12-11,16.281824111938477
2017-12-12,16.811317443847656
2017-12-13,16.78483772277832
2017-12-14,16.6524715423584
2017-12-15,16.873090744018555
2017-12-18,16.970163345336914
2017-12-19,16.78925323486328
2017-12-20,17.009872436523438
2017-12-21,17.155485153198242
2017-12-22,17.181961059570312
2017-12-26,17.234907150268555
2017-12-27,17.159894943237305
2017-12-28,17.287853240966797
2017-12-29,17.155485153198242
2018-01-02,17.005460739135742
2018-01-03,16.612754821777344
2018-01-04,16.767192840576172
2018-01-05,16.828962326049805
2018-01-08,16.877500534057617
2018-01-09,16.833499908447266
2018-01-10,16.442853927612305
2018-01-11,16.37999153137207
2018-01-12,16.568574905395508
2018-01-16,16.487754821777344
2018-01-17,16.546127319335938
2018-01-18,16.68083381652832
2018-01-19,16.707778930664062
2018-01-22,17.00412368774414
2018-01-23,16.698793411254883
2018-01-24,16.622461318969727
2018-01-25,16.815536499023438
2018-01-26,16.981672286987305
2018-01-29,16.730224609375
2018-01-30,16.811044692993164
2018-01-31,16.815536499023438
2018-02-01,17.583351135253906
2018-02-02,17.093923568725586
2018-02-05,16.447343826293945
2018-02-06,16.53714942932129
2018-02-07,16.582048416137695
2018-02-08,15.971391677856445
2018-02-09,16.186918258666992
2018-02-12,16.33060646057129
2018-02-13,16.433879852294922
2018-02-14,16.34856414794922
2018-02-15,16.61348533630371
2018-02-16,16.67634391784668
2018-02-20,16.510204315185547
2018-02-21,16.30366325378418
2018-02-22,16.37550163269043
2018-02-23,16.487754821777344
2018-02-26,16.820026397705078
2018-02-27,16.555110931396484
2018-02-28,16.299171447753906
2018-03-01,16.16446876525879
2018-03-02,16.321624755859375
2018-03-05,16.47877311706543
2018-03-06,16.555110931396484
2018-03-07,16.573074340820312
2018-03-08,16.662870407104492
2018-03-09,16.635936737060547
2018-03-12,16.775129318237305
2018-03-13,16.788593292236328
2018-03-14,16.626953125
2018-03-15,16.631437301635742
2018-03-16,16.61348533630371
2018-03-19,16.424898147583008
2018-03-20,16.31713104248047
2018-03-21,16.16446876525879
2018-03-22,15.881589889526367
2018-03-23,15.580748558044434
2018-03-26,15.576258659362793
2018-03-27,15.670552253723145
2018-03-28,15.966906547546387
2018-03-29,16.00731086730957
2018-04-02,15.760358810424805
2018-04-03,15.881589889526367
2018-04-04,16.11058807373047
2018-04-05,16.22732925415039
2018-04-06,15.998333930969238
2018-04-09,16.090749740600586
2018-04-10,16.383556365966797
2018-04-11,16.12735366821289
2018-04-12,16.086177825927734
2018-04-13,16.077028274536133
2018-04-16,16.305782318115234
2018-04-17,16.177675247192383
2018-04-18,16.109054565429688
2018-04-19,15.930622100830078
2018-04-20,15.861992835998535
2018-04-23,15.962652206420898
2018-04-24,16.012975692749023
2018-04-25,16.104482650756836
2018-04-26,15.143695831298828
2018-04-27,15.116247177124023
2018-04-30,14.960694313049316
2018-05-01,14.887490272521973
2018-05-02,14.667886734008789
2018-05-03,14.612984657287598
2018-05-04,14.704487800598145
2018-05-07,14.658733367919922
2018-05-08,14.503185272216797
2018-05-09,14.365922927856445
2018-05-10,14.58553409576416
2018-05-11,14.773115158081055
2018-05-14,14.727364540100098
2018-05-15,14.681610107421875
2018-05-16,14.777688026428223
2018-05-17,14.608409881591797
2018-05-18,14.663311958312988
2018-05-21,14.910365104675293
2018-05-22,14.837162971496582
2018-05-23,14.791412353515625
2018-05-24,14.997298240661621
2018-05-25,14.873764038085938
2018-05-29,14.791412353515625
2018-05-30,14.901215553283691
2018-05-31,14.786835670471191
2018-06-01,14.855462074279785
2018-06-04,14.828012466430664
2018-06-05,14.951543807983398
2018-06-06,15.271801948547363
2018-06-07,15.468530654907227
2018-06-08,15.477682113647461
2018-06-11,15.637808799743652
2018-06-12,15.71558952331543
2018-06-13,14.74108600616455
2018-06-14,14.878338813781738
2018-06-15,15.166573524475098
2018-06-18,14.727364540100098
2018-06-19,14.818863868713379
2018-06-20,14.640437126159668
2018-06-21,14.457429885864258
2018-06-22,14.498603820800781
2018-06-25,14.507752418518066
2018-06-26,14.466580390930176
2018-06-27,14.480302810668945
2018-06-28,14.727364540100098
2018-06-29,14.69076156616211
2018-07-02,14.736513137817383
2018-07-03,14.9652681350708
2018-07-05,14.914944648742676
2018-07-06,14.951543807983398
2018-07-09,15.01318073272705
2018-07-10,15.17662525177002
2018-07-11,14.882431983947754
2018-07-12,15.050539016723633
2018-07-13,14.789033889770508
2018-07-16,14.896439552307129
2018-07-17,14.831063270568848
2018-07-18,14.80771541595459
2018-07-19,14.60224437713623
2018-07-20,14.522863388061523
2018-07-23,14.476165771484375
2018-07-24,14.793704986572266
2018-07-25,14.125934600830078
2018-07-26,14.172633171081543
2018-07-27,14.513519287109375
2018-07-30,14.943138122558594
2018-07-31,14.92912769317627
2018-08-01,14.896439552307129
2018-08-02,14.873092651367188
2018-08-03,15.069220542907715
2018-08-06,14.994502067565918
2018-08-07,15.129927635192871
2018-08-08,15.11125373840332
2018-08-09,15.171954154968262
2018-08-10,15.064552307128906
2018-08-13,15.041199684143066
2018-08-14,15.055211067199707
2018-08-15,15.16261100769043
2018-08-16,15.45213794708252
2018-08-17,15.42411994934082
2018-08-20,15.461477279663086
2018-08-21,15.596899032592773
2018-08-22,15.260677337646484
2018-08-23,15.171954154968262
2018-08-24,15.242003440856934
2018-08-27,15.330726623535156
2018-08-28,15.25600814819336
2018-08-29,15.050539016723633
2018-08-30,14.924458503723145
2018-08-31,14.915119171142578
2018-09-04,14.877760887145996
2018-09-05,14.952474594116211
2018-09-06,15.027194023132324
2018-09-07,14.999173164367676
2018-09-10,15.125253677368164
2018-09-11,15.25600814819336
2018-09-12,15.60623836517334
2018-09-13,15.727654457092285
2018-09-14,15.690296173095703
2018-09-17,15.699634552001953
2018-09-18,15.746333122253418
2018-09-19,15.582886695861816
2018-09-20,15.615578651428223
2018-09-21,15.774347305297852
2018-09-24,15.835053443908691
2018-09-25,15.765010833740234
2018-09-26,15.573551177978516
2018-09-27,15.60623836517334
2018-09-28,15.68095588684082
2018-10-01,15.638928413391113
2018-10-02,15.839726448059082
2018-10-03,15.839726448059082
2018-10-04,15.933121681213379
2018-10-05,15.872413635253906
2018-10-08,15.928448677062988
2018-10-09,15.953210830688477
2018-10-10,15.643669128417969
2018-10-11,15.119837760925293
2018-10-12,15.357943534851074
2018-10-15,15.41032886505127
2018-10-16,15.424615859985352
2018-10-17,15.510333061218262
2018-10-18,15.477001190185547
2018-10-19,15.653196334838867
2018-10-22,15.557952880859375
2018-10-23,15.724630355834961
2018-10-24,14.457898139953613
2018-10-25,14.276933670043945
2018-10-26,13.853104591369629
2018-10-29,14.115023612976074
2018-10-30,14.510282516479492
2018-10-31,14.610280990600586
2018-11-01,14.519806861877441
2018-11-02,14.534090042114258
2018-11-05,14.586475372314453
2018-11-06,14.743622779846191
2018-11-07,14.810296058654785
2018-11-08,14.78172492980957
2018-11-09,14.615047454833984
2018-11-12,14.657906532287598
2018-11-13,14.443612098693848
2018-11-14,14.529333114624023
2018-11-15,14.34360408782959
2018-11-16,14.424560546875
2018-11-19,14.453136444091797
2018-11-20,14.010257720947266
2018-11-21,14.176931381225586
2018-11-23,13.981680870056152
2018-11-26,14.26264762878418
2018-11-27,14.49599552154541
2018-11-28,14.638859748840332
2018-11-29,14.557902336120605
2018-11-30,14.876967430114746
2018-12-03,15.100789070129395
2018-12-04,14.634096145629883
2018-12-06,14.53885555267334
2018-12-07,14.353131294250488
2018-12-10,14.243600845336914
2018-12-11,14.143596649169922
2018-12-12,14.362652778625488
2018-12-13,14.243600845336914
2018-12-14,14.391228675842285
2018-12-17,14.219788551330566
2018-12-18,14.167409896850586
2018-12-19,14.200739860534668
2018-12-20,13.643569946289062
2018-12-21,13.48165512084961
2018-12-24,13.029253005981445
2018-12-26,13.3721284866333
2018-12-27,13.405466079711914
2018-12-28,13.553084373474121
2018-12-31,13.59118366241455
2019-01-02,14.067400932312012
2019-01-03,14.08645248413086
2019-01-04,14.448373794555664
2019-01-07,14.71028995513916
2019-01-08,14.896012306213379
2019-01-09,14.650335311889648
2019-01-10,14.796355247497559
2019-01-11,15.025110244750977
2019-01-14,14.903432846069336
2019-01-15,14.893698692321777
2019-01-16,14.874231338500977
2019-01-17,14.913167953491211
2019-01-18,15.068920135498047
2019-01-22,14.883962631225586
2019-01-23,15.0348482131958
2019-01-24,14.893698692321777
2019-01-25,14.922903060913086
2019-01-28,14.927770614624023
2019-01-29,14.942371368408203
2019-01-30,14.29503059387207
2019-01-31,14.630871772766113
2019-02-01,14.601663589477539
2019-02-04,14.41183853149414
2019-02-05,14.421577453613281
2019-02-06,14.387511253356934
2019-02-07,14.333968162536621
2019-02-08,14.382637977600098
2019-02-11,14.460517883300781
2019-02-12,14.509187698364258
2019-02-13,14.52379035949707
2019-02-14,14.499458312988281
2019-02-15,14.830429077148438
2019-02-19,14.908302307128906
2019-02-20,15.01537799835205
2019-02-21,15.005645751953125
2019-02-22,15.161393165588379
2019-02-25,15.151659965515137
2019-02-26,15.195467948913574
2019-02-27,15.11758804321289
2019-02-28,15.146796226501465
2019-03-01,15.000781059265137
2019-03-04,14.591934204101562
2019-03-05,14.577327728271484
2019-03-06,14.509187698364258
2019-03-07,14.562727928161621
2019-03-08,14.582197189331055
2019-03-11,14.708745956420898
2019-03-12,14.908302307128906
2019-03-13,14.737948417663574
2019-03-14,14.737948417663574
2019-03-15,14.927770614624023
2019-03-18,14.991043090820312
2019-03-19,14.932636260986328
2019-03-20,14.849894523620605
2019-03-21,15.11758804321289
2019-03-22,15.122457504272461
2019-03-25,14.976439476013184
2019-03-26,15.278214454650879
2019-03-27,15.283073425292969
2019-03-28,15.093255043029785
2019-03-29,15.263606071472168
2019-04-01,15.550773620605469
2019-04-02,15.395024299621582
2019-04-03,15.511837005615234
2019-04-04,15.565376281738281
2019-04-05,15.745464324951172
2019-04-08,15.764928817749023
2019-04-09,15.782450675964355
2019-04-10,15.847071647644043
2019-04-11,16.006139755249023
2019-04-12,16.006139755249023
2019-04-15,15.916664123535156
2019-04-16,16.030990600585938
2019-04-17,15.881865501403809
2019-04-18,15.921630859375
2019-04-22,15.946488380432129
2019-04-23,15.956427574157715
2019-04-24,15.30525016784668
2019-04-25,15.081561088562012
2019-04-26,15.250567436218262
2019-04-29,15.349987030029297
2019-04-30,15.389752388000488
2019-05-01,15.30525016784668
2019-05-02,15.220743179321289
2019-05-03,15.26051139831543
2019-05-06,15.205829620361328
2019-05-07,15.176003456115723
2019-05-08,15.061676025390625
2019-05-09,15.101441383361816
2019-05-10,15.220743179321289
2019-05-13,15.146185874938965
2019-05-14,15.45437240600586
2019-05-15,15.533905982971191
2019-05-16,15.717828750610352
2019-05-17,15.807308197021484
2019-05-20,16.001163482666016
2019-05-21,16.110525131225586
2019-05-22,16.045902252197266
2019-05-23,15.976311683654785
2019-05-24,16.04093360900879
2019-05-28,15.871925354003906
2019-05-29,15.861981391906738
2019-05-30,15.837127685546875
2019-05-31,15.200860977172852
2019-06-03,15.45437240600586
2019-06-04,15.648239135742188
2019-06-05,15.747650146484375
2019-06-06,15.956427574157715
2019-06-07,16.150291442871094
2019-06-10,15.871925354003906
2019-06-11,15.961400032043457
2019-06-12,15.996196746826172
2019-06-13,16.050878524780273
2019-06-14,16.080699920654297
2019-06-17,16.055845260620117
2019-06-18,16.125438690185547
2019-06-19,16.110525131225586
2019-06-20,16.175146102905273
2019-06-21,16.130407333374023
2019-06-24,16.19502830505371
2019-06-25,16.180116653442383
2019-06-26,16.17017364501953
2019-06-27,16.39385986328125
2019-06-28,16.657318115234375
2019-07-01,16.617557525634766
2019-07-02,16.821353912353516
2019-07-03,16.89095115661621
2019-07-05,17.050016403198242
2019-07-08,17.025161743164062
2019-07-09,17.007537841796875
2019-07-10,17.119094848632812
2019-07-11,16.966968536376953
2019-07-12,17.06331443786621
2019-07-15,17.093738555908203
2019-07-16,17.02781867980957
2019-07-17,16.86555290222168
2019-07-18,16.779348373413086
2019-07-19,16.62722396850586
2019-07-22,16.292551040649414
2019-07-23,16.27227210998535
2019-07-24,16.855409622192383
2019-07-25,17.14444923400879
2019-07-26,17.31685447692871
2019-07-29,17.413198471069336
2019-07-30,17.332069396972656
2019-07-31,17.266151428222656
2019-08-01,17.30164337158203
2019-08-02,17.326995849609375
2019-08-05,16.982181549072266
2019-08-06,17.220510482788086
2019-08-07,17.271217346191406
2019-08-08,17.514616012573242
2019-08-09,17.514616012573242
2019-08-12,17.48419189453125
2019-08-13,17.6768856048584
2019-08-14,17.286428451538086
2019-08-15,17.413198471069336
2019-08-16,17.732662200927734
2019-08-19,17.940563201904297
2019-08-20,17.737735748291016
2019-08-21,17.829008102416992
2019-08-22,17.945634841918945
2019-08-23,17.656599044799805
2019-08-26,17.712379455566406
2019-08-27,17.605894088745117
2019-08-28,17.727590560913086
2019-08-29,17.82393455505371
2019-08-30,17.879716873168945
2019-09-03,17.940563201904297
2019-09-04,18.112974166870117
2019-09-05,18.19917869567871
2019-09-06,18.381725311279297
2019-09-09,18.65555191040039
2019-09-10,19.05614471435547
2019-09-11,19.644367218017578
2019-09-12,19.46181297302246
2019-09-13,19.223485946655273
2019-09-16,18.919233322143555
2019-09-17,18.843170166015625
2019-09-18,18.640338897705078
2019-09-19,18.83810043334961
2019-09-20,19.223485946655273
2019-09-23,19.066287994384766
2019-09-24,18.954730987548828
2019-09-25,18.954730987548828
2019-09-26,18.954730987548828
2019-09-27,18.980085372924805
2019-09-30,19.187990188598633
2019-10-01,18.96994400024414
2019-10-02,18.802608489990234
2019-10-03,18.858386993408203
2019-10-04,19.020647048950195
2019-10-07,19.096715927124023
2019-10-08,19.00543975830078
2019-10-09,19.132078170776367
2019-10-10,19.323137283325195
2019-10-11,19.40576171875
2019-10-14,19.34895896911621
2019-10-15,19.571008682250977
2019-10-16,19.514202117919922
2019-10-17,19.5245304107666
2019-10-18,19.86534309387207
2019-10-21,19.741409301757812
2019-10-22,19.71042823791504
2019-10-23,19.488384246826172
2019-10-24,19.0133056640625
2019-10-25,19.059782028198242
2019-10-28,19.87567138671875
2019-10-29,19.653627395629883
2019-10-30,19.725923538208008
2019-10-31,19.87567138671875
2019-11-01,20.11321258544922
2019-11-04,20.08222198486328
2019-11-05,20.226808547973633
2019-11-06,20.268123626708984
2019-11-07,20.35590934753418
2019-11-08,20.335248947143555
2019-11-11,20.33009147644043
2019-11-12,20.226808547973633
2019-11-13,20.221649169921875
2019-11-14,20.11321258544922
2019-11-15,20.3972225189209
2019-11-18,20.4643497467041
2019-11-19,19.62264633178711
2019-11-20,19.199207305908203
2019-11-21,19.416088104248047
2019-11-22,19.493545532226562
2019-11-25,19.240516662597656
2019-11-26,19.31281089782715
2019-11-27,19.447071075439453
2019-11-29,19.302480697631836
2019-12-02,19.271501541137695
2019-12-03,19.390268325805664
2019-12-04,19.674280166625977
2019-12-05,19.72075653076172
2019-12-06,19.725923538208008
2019-12-09,19.64329719543457
2019-12-10,19.653627395629883
2019-12-11,19.71042823791504
2019-12-12,19.803377151489258
2019-12-13,19.75690460205078
2019-12-16,19.92730712890625
2019-12-17,19.880834579467773
2019-12-18,20.004770278930664
2019-12-19,20.102882385253906
2019-12-20,20.21648406982422
2019-12-23,20.175174713134766
2019-12-24,20.11837387084961
2019-12-26,20.221649169921875
2019-12-27,20.262964248657227
2019-12-30,20.159683227539062
2019-12-31,20.18033790588379
2020-01-02,20.066734313964844
2020-01-03,20.170013427734375
2020-01-06,20.190662384033203
2020-01-07,20.268123626708984
2020-01-08,20.33009147644043
2020-01-09,20.392362594604492
2020-01-10,20.271474838256836
2020-01-13,20.024457931518555
2020-01-14,20.019201278686523
2020-01-15,19.90357208251953
2020-01-16,19.987667083740234
2020-01-17,20.171619415283203
2020-01-21,20.245197296142578
2020-01-22,20.518497467041016
2020-01-23,20.303014755249023
2020-01-24,20.23468589782715
2020-01-27,20.103290557861328
2020-01-28,20.276735305786133
2020-01-29,19.47260284423828
2020-01-30,19.67232322692871
2020-01-31,19.772180557250977
2020-02-03,19.4252986907959
2020-02-04,19.777437210083008
2020-02-05,19.872041702270508
2020-02-06,20.203153610229492
2020-02-07,20.20840835571289
2020-02-10,20.15059471130371
2020-02-11,20.061246871948242
2020-02-12,19.992923736572266
2020-02-13,20.13482666015625
2020-02-14,20.103290557861328
2020-02-18,20.108551025390625
2020-02-19,20.203153610229492
2020-02-20,20.292499542236328
2020-02-21,20.260961532592773
2020-02-24,19.998178482055664
2020-02-25,19.630271911621094
2020-02-26,19.49888038635254
2020-02-27,18.77884292602539
2020-02-28,18.51079750061035
2020-03-02,19.540925979614258
2020-03-03,19.078418731689453
2020-03-04,20.066505432128906
2020-03-05,19.540925979614258
2020-03-06,19.46209144592285
2020-03-09,18.232242584228516
2020-03-10,18.84191131591797
2020-03-11,18.142892837524414
2020-03-12,16.466306686401367
2020-03-13,18.11661148071289
2020-03-16,16.718582153320312
2020-03-17,17.732942581176758
2020-03-18,17.265180587768555
2020-03-19,16.371702194213867
2020-03-20,14.95264720916748
2020-03-23,14.069676399230957
2020-03-24,14.763437271118164
2020-03-25,14.92636775970459
2020-03-26,16.08263397216797
2020-03-27,15.683196067810059
2020-03-30,15.888171195983887
2020-03-31,15.320549964904785
2020-04-01,14.742414474487305
2020-04-02,15.11557388305664
2020-04-03,14.432324409484863
2020-04-06,15.472965240478516
2020-04-07,15.809332847595215
2020-04-08,16.077463150024414
2020-04-09,16.529285430908203
2020-04-13,16.238828659057617
2020-04-14,16.744441986083984
2020-04-15,16.185039520263672
2020-04-16,16.222692489624023
2020-04-17,16.798229217529297
2020-04-20,16.66375732421875
2020-04-21,16.06670379638672
2020-04-22,15.851545333862305
2020-04-23,15.86768627166748
2020-04-24,15.98064136505127
2020-04-27,16.427087783813477
2020-04-28,16.486255645751953
2020-04-29,16.905807495117188
2020-04-30,16.38943862915039
2020-05-01,16.082843780517578
2020-05-04,15.921473503112793
2020-05-05,15.99677848815918
2020-05-06,15.4857816696167
2020-05-07,15.539573669433594
2020-05-08,16.023672103881836
2020-05-11,15.803141593933105
2020-05-12,15.539573669433594
2020-05-13,15.109258651733398
2020-05-14,15.372827529907227
2020-05-15,15.2275972366333
2020-05-18,15.840788841247559
2020-05-19,15.577228546142578
2020-05-20,15.916098594665527
2020-05-21,16.012916564941406
2020-05-22,16.07208251953125
2020-05-26,16.57769775390625
2020-05-27,17.131717681884766
2020-05-28,16.7067928314209
2020-05-29,16.599212646484375
2020-06-01,16.636863708496094
2020-06-02,16.66913414001465
2020-06-03,16.94883918762207
2020-06-04,17.104825973510742
2020-06-05,17.626577377319336
2020-06-08,17.874004364013672
2020-06-09,17.545896530151367
2020-06-10,17.287708282470703
2020-06-11,16.22806739807129
2020-06-12,16.40557289123535
2020-06-15,16.40557289123535
2020-06-16,16.556180953979492
2020-06-17,16.276477813720703
2020-06-18,16.32489013671875
2020-06-19,16.303375244140625
2020-06-22,16.195798873901367
2020-06-23,16.271099090576172
2020-06-24,15.824651718139648
2020-06-25,15.98602294921875
2020-06-26,15.641769409179688
2020-06-29,16.088218688964844
2020-06-30,16.260343551635742
2020-07-01,16.082843780517578
2020-07-02,16.179656982421875
2020-07-06,16.400196075439453
2020-07-07,16.308752059936523
2020-07-08,16.384057998657227
2020-07-09,16.25664710998535
2020-07-10,16.581340789794922
2020-07-13,16.377716064453125
2020-07-14,16.487783432006836
2020-07-15,16.515300750732422
2020-07-16,16.72442626953125
2020-07-17,16.647377014160156
2020-07-20,16.42724609375
2020-07-21,16.647377014160156
2020-07-22,16.59784698486328
2020-07-23,16.45476531982422
2020-07-24,16.273155212402344
2020-07-27,16.119064331054688
2020-07-28,16.339195251464844
2020-07-29,16.267650604248047
2020-07-30,16.273155212402344
2020-07-31,16.27865982055664
2020-08-03,16.300676345825195
2020-08-04,16.515300750732422
2020-08-05,16.42724609375
2020-08-06,16.421741485595703
2020-08-07,16.520803451538086
2020-08-10,16.619861602783203
2020-08-11,16.619861602783203
2020-08-12,16.608854293823242
2020-08-13,16.460264205932617
2020-08-14,16.515300750732422
2020-08-17,16.42724609375
2020-08-18,16.394229888916016
2020-08-19,16.361209869384766
2020-08-20,16.328187942504883
2020-08-21,16.339195251464844
2020-08-24,16.526304244995117
2020-08-25,16.45476531982422
2020-08-26,16.504289627075195
2020-08-27,16.45476531982422
2020-08-28,16.531810760498047
2020-08-31,16.405229568481445
2020-09-01,16.218124389648438
2020-09-02,16.34469985961914
2020-09-03,16.28416633605957
2020-09-04,16.19060516357422
2020-09-08,16.24013328552246
2020-09-09,16.163089752197266
2020-09-10,15.909937858581543
2020-09-11,15.959468841552734
2020-09-14,16.036516189575195
2020-09-15,16.0255069732666
2020-09-16,16.0915470123291
2020-09-17,15.997994422912598
2020-09-18,15.920942306518555
2020-09-21,15.75584602355957
2020-09-22,15.689809799194336
2020-09-23,15.337597846984863
2020-09-24,15.431154251098633
2020-09-25,15.431154251098633
2020-09-28,15.618268966674805
2020-09-29,15.574240684509277
2020-09-30,15.689809799194336
2020-10-01,15.678800582885742
2020-10-02,15.78336238861084
2020-10-05,15.777862548828125
2020-10-06,15.799874305725098
2020-10-07,15.849404335021973
2020-10-08,16.130451202392578
2020-10-09,15.966947555541992
2020-10-12,15.859827041625977
2020-10-13,15.645577430725098
2020-10-14,15.498988151550293
2020-10-15,15.476436614990234
2020-10-16,15.408783912658691
2020-10-19,15.155065536499023
2020-10-20,15.087408065795898
2020-10-21,15.064859390258789
2020-10-22,15.9443941116333
2020-10-23,15.685046195983887
2020-10-26,15.436970710754395
2020-10-27,15.177619934082031
2020-10-28,14.940818786621094
2020-10-29,15.087408065795898
2020-10-30,15.234004974365234
2020-11-02,15.41441822052002
2020-11-03,15.482074737548828
2020-11-04,15.24527645111084
2020-11-05,15.510266304016113
2020-11-06,15.47079849243164
2020-11-09,15.955669403076172
2020-11-10,16.26576042175293
2020-11-11,16.198110580444336
2020-11-12,16.03460693359375
2020-11-13,16.299591064453125
2020-11-16,16.333417892456055
2020-11-17,16.367246627807617
2020-11-18,16.136085510253906
2020-11-19,15.9443941116333
2020-11-20,15.966947555541992
2020-11-23,16.136085510253906
2020-11-24,16.480009078979492
2020-11-25,16.344696044921875
2020-11-27,16.367246627807617
2020-11-30,16.209386825561523
2020-12-01,16.27703857421875
2020-12-02,16.40107536315918
2020-12-03,16.480009078979492
2020-12-04,16.654787063598633
2020-12-07,16.71116828918457
2020-12-08,17.370820999145508
2020-12-09,17.737295150756836
2020-12-10,17.303163528442383
2020-12-11,17.483577728271484
2020-12-14,17.224231719970703
2020-12-15,17.241146087646484
2020-12-16,17.0776424407959
2020-12-17,16.699893951416016
2020-12-18,16.575855255126953
2020-12-21,16.35597038269043
2020-12-22,16.012048721313477
2020-12-23,16.209386825561523
2020-12-24,16.175552368164062
2020-12-28,16.096622467041016
2020-12-29,16.090986251831055
2020-12-30,16.062793731689453
2020-12-31,16.215023040771484
2021-01-04,16.598407745361328
2021-01-05,16.49692153930664
2021-01-06,16.81829261779785
2021-01-07,16.86339569091797
2021-01-08,16.74709701538086
2021-01-11,16.66053581237793
2021-01-12,16.591285705566406
2021-01-13,16.510494232177734
2021-01-14,16.902912139892578
2021-01-15,16.833663940429688
2021-01-19,16.70670509338379
2021-01-20,16.71247673034668
2021-01-21,16.637453079223633
2021-01-22,16.695161819458008
2021-01-25,16.799034118652344
2021-01-26,17.168373107910156
2021-01-27,16.81635093688965
2021-01-28,16.62013816833496
2021-01-29,16.52203369140625
2021-02-01,16.533573150634766
2021-02-02,16.4700984954834
2021-02-03,16.45278549194336
2021-02-04,16.67207908630371
2021-02-05,16.695161819458008
2021-02-08,16.602825164794922
2021-02-09,16.516267776489258
2021-02-10,16.475868225097656
2021-02-11,16.55666160583496
2021-02-12,16.62013816833496
2021-02-16,16.718242645263672
2021-02-17,17.064498901367188
2021-02-18,16.868288040161133
2021-02-19,16.735557556152344
2021-02-22,16.92022705078125
2021-02-23,16.83942985534668
2021-02-24,16.954851150512695
2021-02-25,16.52203369140625
2021-02-26,16.094989776611328
2021-03-01,16.210405349731445
2021-03-02,16.285430908203125
2021-03-03,16.573976516723633
2021-03-04,16.689390182495117
2021-03-05,17.093353271484375
2021-03-08,17.306875228881836
2021-03-09,17.104894638061523
2021-03-10,17.306875228881836
2021-03-11,17.047182083129883
2021-03-12,17.202999114990234
2021-03-15,17.272247314453125
2021-03-16,17.306875228881836
2021-03-17,17.39920997619629
2021-03-18,17.31841468811035
2021-03-19,17.174142837524414
2021-03-22,17.306875228881836
2021-03-23,17.31264877319336
2021-03-24,17.306875228881836
2021-03-25,17.358814239501953
2021-03-26,17.491546630859375
2021-03-29,17.635814666748047
2021-03-30,17.73392105102539
2021-03-31,17.468461990356445
2021-04-01,17.583877563476562
2021-04-05,17.722379684448242
2021-04-06,17.87819480895996
2021-04-07,17.849336624145508
2021-04-08,17.706787109375
2021-04-09,17.730398178100586
2021-04-12,17.683177947998047
2021-04-13,17.488401412963867
2021-04-14,17.547426223754883
2021-04-15,17.55923080444336
2021-04-16,17.67727279663086
2021-04-19,17.700885772705078
2021-04-20,17.64185905456543
2021-04-21,17.771709442138672
2021-04-22,18.509496688842773
2021-04-23,18.533103942871094
2021-04-26,18.243892669677734
2021-04-27,18.1612606048584
2021-04-28,18.273405075073242
2021-04-29,18.49768829345703
2021-04-30,18.539003372192383
2021-05-03,18.592124938964844
2021-05-04,18.899044036865234
2021-05-05,18.904943466186523
2021-05-06,19.129226684570312
2021-05-07,18.98167610168457
2021-05-10,19.259084701538086
2021-05-11,19.04069709777832
2021-05-12,18.86953353881836
2021-05-13,19.011188507080078
2021-05-14,19.028894424438477
