,HON
2017-09-19,114.30382537841797
2017-09-20,115.08377838134766
2017-09-21,116.8844223022461
2017-09-22,117.62295532226562
2017-09-25,116.84297180175781
2017-09-26,116.36996459960938
2017-09-27,115.81400299072266
2017-09-28,116.6520767211914
2017-09-29,117.61467742919922
2017-10-02,118.3780746459961
2017-10-03,118.3863754272461
2017-10-04,118.28678894042969
2017-10-05,118.71826171875
2017-10-06,119.17466735839844
2017-10-09,119.15805053710938
2017-10-10,118.91742706298828
2017-10-11,118.42784881591797
2017-10-12,118.81786346435547
2017-10-13,118.96720886230469
2017-10-16,119.28253173828125
2017-10-17,119.01702117919922
2017-10-18,119.02532196044922
2017-10-19,119.17466735839844
2017-10-20,120.61019897460938
2017-10-23,121.08316040039062
2017-10-24,121.2491455078125
2017-10-25,121.14125061035156
2017-10-26,121.01683807373047
2017-10-27,121.31552124023438
2017-10-30,120.02110290527344
2017-10-31,119.62276458740234
2017-11-01,120.26167297363281
2017-11-02,120.65998077392578
2017-11-03,120.29486846923828
2017-11-06,120.81765747070312
2017-11-07,121.9544677734375
2017-11-08,121.86317443847656
2017-11-09,120.6849136352539
2017-11-10,120.94213104248047
2017-11-13,121.74703979492188
2017-11-14,122.2448959350586
2017-11-15,121.45657348632812
2017-11-16,122.5033187866211
2017-11-17,122.17799377441406
2017-11-20,123.38737487792969
2017-11-21,124.56338500976562
2017-11-22,124.26310729980469
2017-11-24,124.82194519042969
2017-11-27,125.46412658691406
2017-11-28,127.40746307373047
2017-11-29,127.80778503417969
2017-11-30,130.0763397216797
2017-12-01,128.7752227783203
2017-12-04,128.2498321533203
2017-12-05,127.65767669677734
2017-12-06,127.60760498046875
2017-12-07,127.84117126464844
2017-12-08,128.15805053710938
2017-12-11,127.7827377319336
2017-12-12,128.2247772216797
2017-12-13,129.94293212890625
2017-12-14,127.79948425292969
2017-12-15,128.65016174316406
2017-12-18,128.93374633789062
2017-12-19,128.53338623046875
2017-12-20,129.0504913330078
2017-12-21,128.20814514160156
2017-12-22,128.01629638671875
2017-12-26,128.241455078125
2017-12-27,128.39991760253906
2017-12-28,128.55006408691406
2017-12-29,127.90788269042969
2018-01-02,128.19979858398438
2018-01-03,127.14054107666016
2018-01-04,128.858642578125
2018-01-05,129.75942993164062
2018-01-08,129.058837890625
2018-01-09,130.11805725097656
2018-01-10,131.01885986328125
2018-01-11,131.71107482910156
2018-01-12,132.6702117919922
2018-01-16,131.68605041503906
2018-01-17,132.1197509765625
2018-01-18,131.59432983398438
2018-01-19,132.35328674316406
2018-01-22,132.22817993164062
2018-01-23,133.10389709472656
2018-01-24,133.4208221435547
2018-01-25,134.9805145263672
2018-01-26,137.60769653320312
2018-01-29,134.6719207763672
2018-01-30,132.58682250976562
2018-01-31,133.170654296875
2018-02-01,133.15394592285156
2018-02-02,130.65184020996094
2018-02-05,125.24726104736328
2018-02-06,126.27316284179688
2018-02-07,126.09800720214844
2018-02-08,121.7860336303711
2018-02-09,123.3540267944336
2018-02-12,124.66348266601562
2018-02-13,123.85446166992188
2018-02-14,125.42241668701172
2018-02-15,127.95787811279297
2018-02-16,128.4666748046875
2018-02-20,128.7252197265625
2018-02-21,128.4833221435547
2018-02-22,128.48756408691406
2018-02-23,130.0044403076172
2018-02-26,131.16104125976562
2018-02-27,128.998779296875
2018-02-28,126.64373779296875
2018-03-01,123.37520599365234
2018-03-02,124.15459442138672
2018-03-05,124.46473693847656
2018-03-06,125.15191650390625
2018-03-07,126.05706024169922
2018-03-08,126.74433135986328
2018-03-09,129.24180603027344
2018-03-12,127.58238220214844
2018-03-13,126.97057342529297
2018-03-14,126.06548309326172
2018-03-15,126.6102523803711
2018-03-16,127.20525360107422
2018-03-19,125.8810806274414
2018-03-20,126.11572265625
2018-03-21,126.853271484375
2018-03-22,123.09861755371094
2018-03-23,120.08148193359375
2018-03-26,123.14888763427734
2018-03-27,120.96986389160156
2018-03-28,120.06474304199219
2018-03-29,121.11233520507812
2018-04-02,119.36914825439453
2018-04-03,120.90283966064453
2018-04-04,121.38890838623047
2018-04-05,122.69636535644531
2018-04-06,119.62892150878906
2018-04-09,119.70435333251953
2018-04-10,122.05104064941406
2018-04-11,120.91957092285156
2018-04-12,122.7550048828125
2018-04-13,122.461669921875
2018-04-16,122.98968505859375
2018-04-17,124.62395477294922
2018-04-18,125.18544006347656
2018-04-19,124.14624786376953
2018-04-20,126.1911392211914
2018-04-23,124.55690002441406
2018-04-24,123.38352966308594
2018-04-25,123.24945831298828
2018-04-26,123.0315933227539
2018-04-27,123.14051818847656
2018-04-30,121.25484466552734
2018-05-01,121.11233520507812
2018-05-02,119.83004760742188
2018-05-03,120.14854431152344
2018-05-04,120.5927505493164
2018-05-07,120.81901550292969
2018-05-08,120.8776626586914
2018-05-09,122.10130310058594
2018-05-10,123.45060729980469
2018-05-11,123.50088500976562
2018-05-14,123.45060729980469
2018-05-15,123.49249267578125
2018-05-16,123.66014099121094
2018-05-17,123.92545318603516
2018-05-18,124.95315551757812
2018-05-21,126.7641830444336
2018-05-22,127.08425903320312
2018-05-23,127.46331024169922
2018-05-24,127.26116180419922
2018-05-25,126.90739440917969
2018-05-29,124.83522033691406
2018-05-30,126.72203063964844
2018-05-31,124.59092712402344
2018-06-01,126.42723083496094
2018-06-04,126.46934509277344
2018-06-05,126.241943359375
2018-06-06,127.19377136230469
2018-06-07,128.11190795898438
2018-06-08,127.91816711425781
2018-06-11,127.92657470703125
2018-06-12,128.25511169433594
2018-06-13,127.89292907714844
2018-06-14,127.3622055053711
2018-06-15,126.5451431274414
2018-06-18,126.3093032836914
2018-06-19,124.06021881103516
2018-06-20,123.43692016601562
2018-06-21,121.27207946777344
2018-06-22,121.29736328125
2018-06-25,121.33106994628906
2018-06-26,121.30580139160156
2018-06-27,120.57295989990234
2018-06-28,120.56453704833984
2018-06-29,121.33948516845703
2018-07-02,121.97967529296875
2018-07-03,122.08915710449219
2018-07-05,122.07231903076172
2018-07-06,122.74622344970703
2018-07-09,124.17818450927734
2018-07-10,124.70039367675781
2018-07-11,121.73541259765625
2018-07-12,124.5740966796875
2018-07-13,124.24555969238281
2018-07-16,123.31901550292969
2018-07-17,125.07947540283203
2018-07-18,125.63542938232422
2018-07-19,124.27926635742188
2018-07-20,128.98797607421875
2018-07-23,129.4680938720703
2018-07-24,130.6979217529297
2018-07-25,133.10702514648438
2018-07-26,134.03359985351562
2018-07-27,134.2188720703125
2018-07-30,132.18043518066406
2018-07-31,134.48001098632812
2018-08-01,132.1551513671875
2018-08-02,131.3212432861328
2018-08-03,130.5968017578125
2018-08-06,130.53785705566406
2018-08-07,131.70870971679688
2018-08-08,130.73158264160156
2018-08-09,129.68711853027344
2018-08-10,128.9542694091797
2018-08-13,128.3308868408203
2018-08-14,129.8302764892578
2018-08-15,129.03009033203125
2018-08-16,130.43943786621094
2018-08-17,131.34515380859375
2018-08-20,131.5990447998047
2018-08-21,132.87725830078125
2018-08-22,132.15769958496094
2018-08-23,133.66441345214844
2018-08-24,133.32583618164062
2018-08-27,134.88331604003906
2018-08-28,135.51817321777344
2018-08-29,135.6875
2018-08-30,134.9679718017578
2018-08-31,134.6378631591797
2018-09-04,135.12879943847656
2018-09-05,136.94863891601562
2018-09-06,138.82785034179688
2018-09-07,137.81207275390625
2018-09-10,138.28610229492188
2018-09-11,138.02369689941406
2018-09-12,138.72630310058594
2018-09-13,140.26683044433594
2018-09-14,139.7589569091797
2018-09-17,140.30068969726562
2018-09-18,140.63079833984375
2018-09-19,140.343017578125
2018-09-20,140.96937561035156
2018-09-21,141.6465606689453
2018-09-24,140.05516052246094
2018-09-25,140.1398468017578
2018-09-26,140.30914306640625
2018-09-27,139.97056579589844
2018-09-28,140.85089111328125
2018-10-01,142.43446350097656
2018-10-02,142.08360290527344
2018-10-03,141.52737426757812
2018-10-04,140.95399475097656
2018-10-05,140.4062957763672
2018-10-08,141.0823974609375
2018-10-09,137.7277374267578
2018-10-10,134.0308074951172
2018-10-11,131.4635009765625
2018-10-12,133.67137145996094
2018-10-15,133.67994689941406
2018-10-16,136.54678344726562
2018-10-17,135.25457763671875
2018-10-18,132.8070831298828
2018-10-19,131.33511352539062
2018-10-22,130.5991668701172
2018-10-23,128.87908935546875
2018-10-24,124.377685546875
2018-10-25,126.20907592773438
2018-10-26,124.97674560546875
2018-10-29,124.57792663574219
2018-10-30,126.25589752197266
2018-10-31,127.89856719970703
2018-11-01,127.57176971435547
2018-11-02,128.48143005371094
2018-11-05,129.98280334472656
2018-11-06,131.10440063476562
2018-11-07,132.64996337890625
2018-11-08,132.95901489257812
2018-11-09,132.75592041015625
2018-11-12,130.82183837890625
2018-11-13,130.42440795898438
2018-11-14,130.29190063476562
2018-11-15,131.23330688476562
2018-11-16,131.92601013183594
2018-11-19,130.96681213378906
2018-11-20,127.92960357666016
2018-11-21,127.97396850585938
2018-11-23,127.2280044555664
2018-11-26,127.19251251220703
2018-11-27,126.8993911743164
2018-11-28,128.15162658691406
2018-11-29,129.4304656982422
2018-11-30,130.32742309570312
2018-12-03,132.30787658691406
2018-12-04,126.71289825439453
2018-12-06,125.7182388305664
2018-12-07,123.18718719482422
2018-12-10,122.51221466064453
2018-12-11,121.49980163574219
2018-12-12,122.81416320800781
2018-12-13,123.28485870361328
2018-12-14,121.17120361328125
2018-12-17,119.34173583984375
2018-12-18,120.05220794677734
2018-12-19,118.3470458984375
2018-12-20,116.04692840576172
2018-12-21,114.95458984375
2018-12-24,110.86048126220703
2018-12-26,115.07003784179688
2018-12-27,116.84620666503906
2018-12-28,116.1268539428711
2018-12-31,117.33464813232422
2019-01-02,117.07711791992188
2019-01-03,115.51406860351562
2019-01-04,119.55486297607422
2019-01-07,120.22093200683594
2019-01-08,119.9722900390625
2019-01-09,120.53179931640625
2019-01-10,122.33460998535156
2019-01-11,121.98825073242188
2019-01-14,122.21028137207031
2019-01-15,122.35236358642578
2019-01-16,122.57440185546875
2019-01-17,124.22625732421875
2019-01-18,125.97577667236328
2019-01-22,124.17298126220703
2019-01-23,124.99000549316406
2019-01-24,125.38077545166016
2019-01-25,125.85145568847656
2019-01-28,124.75909423828125
2019-01-29,125.87809753417969
2019-01-30,127.24575805664062
2019-01-31,127.5566177368164
2019-02-01,128.51571655273438
2019-02-04,131.3753662109375
2019-02-05,132.0503387451172
2019-02-06,132.23684692382812
2019-02-07,131.57073974609375
2019-02-08,131.97927856445312
2019-02-11,131.8638153076172
2019-02-12,133.533447265625
2019-02-13,134.5281219482422
2019-02-14,133.67552185058594
2019-02-15,136.16221618652344
2019-02-19,136.12669372558594
2019-02-20,137.28118896484375
2019-02-21,136.2544403076172
2019-02-22,136.78118896484375
2019-02-25,137.5490264892578
2019-02-26,137.42405700683594
2019-02-27,138.03111267089844
2019-02-28,137.5579376220703
2019-03-01,139.0311279296875
2019-03-04,137.94187927246094
2019-03-05,137.62939453125
2019-03-06,137.26332092285156
2019-03-07,136.1383514404297
2019-03-08,135.34376525878906
2019-03-11,136.7722625732422
2019-03-12,137.049072265625
2019-03-13,138.42396545410156
2019-03-14,138.6114959716797
2019-03-15,138.7008056640625
2019-03-18,140.11143493652344
2019-03-19,140.38824462890625
2019-03-20,139.54000854492188
2019-03-21,141.4685516357422
2019-03-22,139.1293487548828
2019-03-25,139.2185821533203
2019-03-26,140.60252380371094
2019-03-27,140.27215576171875
2019-03-28,141.54888916015625
2019-03-29,141.88818359375
2019-04-01,144.16488647460938
2019-04-02,143.7809600830078
2019-04-03,143.11134338378906
2019-04-04,143.8077850341797
2019-04-05,144.3702392578125
2019-04-08,144.69166564941406
2019-04-09,143.61134338378906
2019-04-10,142.82565307617188
2019-04-11,143.65597534179688
2019-04-12,145.05772399902344
2019-04-15,144.63812255859375
2019-04-16,145.40591430664062
2019-04-17,145.43267822265625
2019-04-18,150.94140625
2019-04-22,150.20932006835938
2019-04-23,153.39675903320312
2019-04-24,152.93246459960938
2019-04-25,152.1557159423828
2019-04-26,153.78956604003906
2019-04-29,154.0574493408203
2019-04-30,155.0216522216797
2019-05-01,152.61996459960938
2019-05-02,153.01283264160156
2019-05-03,154.94129943847656
2019-05-06,154.11097717285156
2019-05-07,151.64682006835938
2019-05-08,152.10215759277344
2019-05-09,152.12892150878906
2019-05-10,153.2360076904297
2019-05-13,148.94151306152344
2019-05-14,150.13792419433594
2019-05-15,151.22715759277344
2019-05-16,152.48602294921875
2019-05-17,151.73602294921875
2019-05-20,150.54861450195312
2019-05-21,151.423583984375
2019-05-22,151.1646728515625
2019-05-23,149.32546997070312
2019-05-24,149.54074096679688
2019-05-28,148.2667694091797
2019-05-29,147.4683074951172
2019-05-30,148.43722534179688
2019-05-31,147.4144744873047
2019-06-03,149.35235595703125
2019-06-04,150.85958862304688
2019-06-05,151.9900665283203
2019-06-06,152.7526092529297
2019-06-07,154.54698181152344
2019-06-10,153.66773986816406
2019-06-11,153.99974060058594
2019-06-12,155.12118530273438
2019-06-13,155.38136291503906
2019-06-14,155.04046630859375
2019-06-17,154.63673400878906
2019-06-18,157.67811584472656
2019-06-19,157.3731231689453
2019-06-20,158.16258239746094
2019-06-21,156.3861846923828
2019-06-24,156.6553497314453
2019-06-25,156.05426025390625
2019-06-26,155.74021911621094
2019-06-27,155.96450805664062
2019-06-28,156.6374053955078
2019-07-01,158.629150390625
2019-07-02,158.45864868164062
2019-07-03,160.05564880371094
2019-07-05,158.4317626953125
2019-07-08,157.6063232421875
2019-07-09,157.47177124023438
2019-07-10,156.52076721191406
2019-07-11,156.59254455566406
2019-07-12,158.92520141601562
2019-07-15,157.01422119140625
2019-07-16,156.80787658691406
2019-07-17,151.28128051757812
2019-07-18,156.00045776367188
2019-07-19,155.2019500732422
2019-07-22,155.7312469482422
2019-07-23,156.87966918945312
2019-07-24,156.0722198486328
2019-07-25,155.9017333984375
2019-07-26,155.7581787109375
2019-07-29,156.58358764648438
2019-07-30,156.02734375
2019-07-31,154.7264404296875
2019-08-01,152.11566162109375
2019-08-02,150.73402404785156
2019-08-05,145.35096740722656
2019-08-06,147.6028594970703
2019-08-07,146.58905029296875
2019-08-08,149.83682250976562
2019-08-09,149.53184509277344
2019-08-12,147.7554473876953
2019-08-13,150.70712280273438
2019-08-14,147.1722412109375
2019-08-15,146.3156280517578
2019-08-16,148.80429077148438
2019-08-19,149.55267333984375
2019-08-20,147.3976593017578
2019-08-21,147.6862030029297
2019-08-22,146.88369750976562
2019-08-23,141.10394287109375
2019-08-26,141.48265075683594
2019-08-27,141.99658203125
2019-08-28,143.86306762695312
2019-08-29,147.514892578125
2019-08-30,148.43460083007812
2019-09-03,147.45176696777344
2019-09-04,150.70684814453125
2019-09-05,153.61924743652344
2019-09-06,154.3315887451172
2019-09-09,152.97906494140625
2019-09-10,152.93399047851562
2019-09-11,154.4397735595703
2019-09-12,152.0503387451172
2019-09-13,151.2207794189453
2019-09-16,149.86825561523438
2019-09-17,150.09368896484375
2019-09-18,151.4552459716797
2019-09-19,150.3732452392578
2019-09-20,151.7617645263672
2019-09-23,150.70684814453125
2019-09-24,149.46250915527344
2019-09-25,150.5174560546875
2019-09-26,150.6076202392578
2019-09-27,151.5183563232422
2019-09-30,152.5642852783203
2019-10-01,148.04684448242188
2019-10-02,145.24266052246094
2019-10-03,145.63938903808594
2019-10-04,147.54190063476562
2019-10-07,147.13616943359375
2019-10-08,143.02452087402344
2019-10-09,144.1245574951172
2019-10-10,145.14346313476562
2019-10-11,147.45176696777344
2019-10-14,146.95582580566406
2019-10-15,147.55096435546875
2019-10-16,147.54190063476562
2019-10-17,151.04945373535156
2019-10-18,149.29119873046875
2019-10-21,152.3298797607422
2019-10-22,152.3298797607422
2019-10-23,153.150390625
2019-10-24,154.60208129882812
2019-10-25,154.75535583496094
2019-10-28,155.70211791992188
2019-10-29,156.13494873046875
2019-10-30,157.43338012695312
2019-10-31,155.74720764160156
2019-11-01,158.80393981933594
2019-11-04,162.3024444580078
2019-11-05,162.91555786132812
2019-11-06,163.03277587890625
2019-11-07,161.99586486816406
2019-11-08,163.3934783935547
2019-11-11,163.05084228515625
2019-11-12,164.1147918701172
2019-11-13,164.06069946289062
2019-11-14,162.7920684814453
2019-11-15,164.69500732421875
2019-11-18,162.9280242919922
2019-11-19,163.21798706054688
2019-11-20,160.590087890625
2019-11-21,159.96484375
2019-11-22,160.20045471191406
2019-11-25,159.94671630859375
2019-11-26,161.76812744140625
2019-11-27,162.58364868164062
2019-11-29,161.79531860351562
2019-12-02,157.96224975585938
2019-12-03,156.3583221435547
2019-12-04,156.9563751220703
2019-12-05,157.68133544921875
2019-12-06,158.9952850341797
2019-12-09,158.1162872314453
2019-12-10,157.70849609375
2019-12-11,159.49363708496094
2019-12-12,160.744140625
2019-12-13,160.37261962890625
2019-12-16,159.84703063964844
2019-12-17,160.118896484375
2019-12-18,158.2522430419922
2019-12-19,159.93771362304688
2019-12-20,159.85610961914062
2019-12-23,159.87425231933594
2019-12-24,159.7655029296875
2019-12-26,160.28204345703125
2019-12-27,159.9195098876953
2019-12-30,159.86517333984375
2019-12-31,160.39076232910156
2020-01-02,163.82508850097656
2020-01-03,162.0762176513672
2020-01-06,160.85287475585938
2020-01-07,160.94354248046875
2020-01-08,161.0794219970703
2020-01-09,162.26649475097656
2020-01-10,161.9130859375
2020-01-13,164.26002502441406
2020-01-14,163.5169677734375
2020-01-15,163.77072143554688
2020-01-16,165.1571807861328
2020-01-17,166.03616333007812
2020-01-21,163.95196533203125
2020-01-22,163.15455627441406
2020-01-23,162.72866821289062
2020-01-24,160.5085906982422
2020-01-27,157.25540161132812
2020-01-28,158.9952850341797
2020-01-29,159.185546875
2020-01-30,161.60501098632812
2020-01-31,156.9654083251953
2020-02-03,155.2437744140625
2020-02-04,158.76870727539062
2020-02-05,160.3001251220703
2020-02-06,159.80174255371094
2020-02-07,158.83218383789062
2020-02-10,160.345458984375
2020-02-11,162.33897399902344
2020-02-12,164.1785125732422
2020-02-13,163.21798706054688
2020-02-14,163.84324645996094
2020-02-18,162.58364868164062
2020-02-19,163.8885498046875
2020-02-20,163.74356079101562
2020-02-21,163.00050354003906
2020-02-24,158.82310485839844
2020-02-25,152.0540313720703
2020-02-26,151.49220275878906
2020-02-27,145.36074829101562
2020-02-28,147.7477569580078
2020-03-02,149.63363647460938
2020-03-03,147.49269104003906
2020-03-04,155.96559143066406
2020-03-05,150.25315856933594
2020-03-06,149.4423370361328
2020-03-09,139.2657012939453
2020-03-10,147.31044006347656
2020-03-11,139.74856567382812
2020-03-12,122.85743713378906
2020-03-13,136.12257385253906
2020-03-16,123.24003601074219
2020-03-17,120.07865142822266
2020-03-18,108.97273254394531
2020-03-19,108.38053894042969
2020-03-20,102.49504852294922
2020-03-23,94.6234359741211
2020-03-24,108.88164520263672
2020-03-25,118.11983489990234
2020-03-26,125.18061828613281
2020-03-27,119.59577941894531
2020-03-30,120.0331039428711
2020-03-31,121.89167785644531
2020-04-01,118.17451477050781
2020-04-02,120.9988021850586
2020-04-03,116.11550903320312
2020-04-06,122.08297729492188
2020-04-07,123.21270751953125
2020-04-08,126.86609649658203
2020-04-09,130.67434692382812
2020-04-13,125.672607421875
2020-04-14,128.08692932128906
2020-04-15,122.84828186035156
2020-04-16,120.5615005493164
2020-04-17,126.01881408691406
2020-04-20,123.63182067871094
2020-04-21,120.2608642578125
2020-04-22,121.19924926757812
2020-04-23,122.70252227783203
2020-04-24,123.46780395507812
2020-04-27,127.44004821777344
2020-04-28,130.06394958496094
2020-04-29,133.16159057617188
2020-04-30,129.28041076660156
2020-05-01,125.04395294189453
2020-05-04,123.17628479003906
2020-05-05,122.87561798095703
2020-05-06,121.2083740234375
2020-05-07,120.98059844970703
2020-05-08,124.73421478271484
2020-05-11,122.33808135986328
2020-05-12,116.24302673339844
2020-05-13,112.03392791748047
2020-05-14,116.6044921875
2020-05-15,115.09931945800781
2020-05-18,124.85538482666016
2020-05-19,121.10163116455078
2020-05-20,124.8461685180664
2020-05-21,126.36970520019531
2020-05-22,127.73722076416016
2020-05-26,133.02365112304688
2020-05-27,136.37353515625
2020-05-28,135.42823791503906
2020-05-29,133.8588409423828
2020-06-01,134.1616668701172
2020-06-02,136.15333557128906
2020-06-03,140.7422332763672
2020-06-04,143.09173583984375
2020-06-05,148.10281372070312
2020-06-08,149.5254364013672
2020-06-09,145.10171508789062
2020-06-10,141.44888305664062
2020-06-11,131.64698791503906
2020-06-12,132.6289825439453
2020-06-15,134.57470703125
2020-06-16,136.850830078125
2020-06-17,136.14410400390625
2020-06-18,136.04315185546875
2020-06-19,133.4182891845703
2020-06-22,133.02365112304688
2020-06-23,132.95021057128906
2020-06-24,126.9754638671875
2020-06-25,130.74755859375
2020-06-26,126.84698486328125
2020-06-29,131.46337890625
2020-06-30,132.7024383544922
2020-07-01,132.26190185546875
2020-07-02,133.0970916748047
2020-07-06,135.11618041992188
2020-07-07,133.05117797851562
2020-07-08,133.6201934814453
2020-07-09,129.7471466064453
2020-07-10,130.7383270263672
2020-07-13,131.69287109375
2020-07-14,135.9238739013672
2020-07-15,139.43894958496094
2020-07-16,140.4944305419922
2020-07-17,142.25656127929688
2020-07-20,140.77890014648438
2020-07-21,142.0363006591797
2020-07-22,141.8986358642578
2020-07-23,141.09097290039062
2020-07-24,137.14451599121094
2020-07-27,138.36514282226562
2020-07-28,139.5123748779297
2020-07-29,141.87110900878906
2020-07-30,136.896728515625
2020-07-31,137.0894317626953
2020-08-03,136.3184814453125
2020-08-04,135.21713256835938
2020-08-05,138.4202117919922
2020-08-06,140.03553771972656
2020-08-07,142.35752868652344
2020-08-10,146.3223419189453
2020-08-11,147.1024627685547
2020-08-12,146.9097442626953
2020-08-13,146.73435974121094
2020-08-14,147.93423461914062
2020-08-17,146.5312957763672
2020-08-18,145.2576141357422
2020-08-19,144.76844787597656
2020-08-20,144.1408233642578
2020-08-21,145.3683624267578
2020-08-24,147.0943145751953
2020-08-25,151.8568878173828
2020-08-26,152.5767822265625
2020-08-27,153.20443725585938
2020-08-28,155.4103240966797
2020-08-31,152.79830932617188
2020-09-01,155.03189086914062
2020-09-02,159.185302734375
2020-09-03,153.4905242919922
2020-09-04,153.85047912597656
2020-09-08,151.6168975830078
2020-09-09,152.98289489746094
2020-09-10,151.6168975830078
2020-09-11,153.6289825439453
2020-09-14,155.49337768554688
2020-09-15,155.3364715576172
2020-09-16,156.90553283691406
2020-09-17,157.21932983398438
2020-09-18,155.7056427001953
2020-09-21,148.94024658203125
2020-09-22,150.14938354492188
2020-09-23,146.55897521972656
2020-09-24,146.5312957763672
2020-09-25,149.05104064941406
2020-09-28,151.9584197998047
2020-09-29,151.83837890625
2020-09-30,151.93072509765625
2020-10-01,151.0723114013672
2020-10-02,152.85366821289062
2020-10-05,155.72412109375
2020-10-06,154.03506469726562
2020-10-07,158.3361358642578
2020-10-08,160.39434814453125
2020-10-09,160.9481658935547
2020-10-12,161.8526611328125
2020-10-13,158.3361358642578
2020-10-14,160.10826110839844
2020-10-15,159.314453125
2020-10-16,161.39120483398438
2020-10-19,158.37306213378906
2020-10-20,159.91444396972656
2020-10-21,159.5544891357422
2020-10-22,163.22793579101562
2020-10-23,162.01881408691406
2020-10-26,157.0624237060547
2020-10-27,153.90585327148438
2020-10-28,148.7464599609375
2020-10-29,151.9214630126953
2020-10-30,152.24452209472656
2020-11-02,160.2374725341797
2020-11-03,165.40614318847656
2020-11-04,165.1292266845703
2020-11-05,169.16261291503906
2020-11-06,170.07638549804688
2020-11-09,181.8165740966797
2020-11-10,186.42221069335938
2020-11-11,183.93942260742188
2020-11-12,182.90084838867188
2020-11-13,186.8882598876953
2020-11-16,193.42572021484375
2020-11-17,190.40267944335938
2020-11-18,186.48951721191406
2020-11-19,187.9824676513672
2020-11-20,187.31480407714844
2020-11-23,189.70724487304688
2020-11-24,192.77659606933594
2020-11-25,192.5818634033203
2020-11-27,194.18612670898438
2020-11-30,189.09523010253906
2020-12-01,191.20948791503906
2020-12-02,192.8785858154297
2020-12-03,193.08261108398438
2020-12-04,197.2183837890625
2020-12-07,195.75326538085938
2020-12-08,196.65274047851562
2020-12-09,196.81036376953125
2020-12-10,196.5599822998047
2020-12-11,199.026611328125
2020-12-14,196.44873046875
2020-12-15,198.60008239746094
2020-12-16,195.0206756591797
2020-12-17,196.5321807861328
2020-12-18,194.7703094482422
2020-12-21,195.3452606201172
2020-12-22,192.8229522705078
2020-12-23,194.72396850585938
2020-12-24,194.29737854003906
2020-12-28,194.6775360107422
2020-12-29,193.9264678955078
2020-12-30,195.61415100097656
2020-12-31,197.2369384765625
2021-01-04,192.8322296142578
2021-01-05,193.30517578125
2021-01-06,196.8289031982422
2021-01-07,197.15347290039062
2021-01-08,194.76104736328125
2021-01-11,193.21243286132812
2021-01-12,193.69464111328125
2021-01-13,191.96986389160156
2021-01-14,193.44427490234375
2021-01-15,190.99615478515625
2021-01-19,191.72874450683594
2021-01-20,192.9528045654297
2021-01-21,190.30999755859375
2021-01-22,187.546630859375
2021-01-25,187.19422912597656
2021-01-26,186.44314575195312
2021-01-27,184.8852996826172
2021-01-28,188.09373474121094
2021-01-29,181.16680908203125
2021-02-01,181.34298706054688
2021-02-02,185.5714569091797
2021-02-03,184.66273498535156
2021-02-04,186.00729370117188
2021-02-05,188.16793823242188
2021-02-08,189.03958129882812
2021-02-09,187.33334350585938
2021-02-10,187.46319580078125
2021-02-11,187.48171997070312
2021-02-12,188.77066040039062
2021-02-16,188.650146484375
2021-02-17,187.2220916748047
2021-02-18,188.7243194580078
2021-02-19,188.76136779785156
2021-02-22,188.8170166015625
2021-02-23,190.13377380371094
2021-02-24,195.68833923339844
2021-02-25,190.7425537109375
2021-02-26,188.46994018554688
2021-03-01,192.074462890625
2021-03-02,192.40977478027344
2021-03-03,192.81027221679688
2021-03-04,189.0194854736328
2021-03-05,192.40977478027344
2021-03-08,193.45297241210938
2021-03-09,193.36912536621094
2021-03-10,198.3055877685547
2021-03-11,197.92369079589844
2021-03-12,199.67477416992188
2021-03-15,201.36988830566406
2021-03-16,197.28102111816406
2021-03-17,198.41732788085938
2021-03-18,200.2708740234375
2021-03-19,198.3055877685547
2021-03-22,197.57907104492188
2021-03-23,194.28189086914062
2021-03-24,197.6629180908203
2021-03-25,199.2090606689453
2021-03-26,203.5400848388672
2021-03-29,203.86607360839844
2021-03-30,203.13026428222656
2021-03-31,202.18023681640625
2021-04-01,201.92872619628906
2021-04-05,204.2292938232422
2021-04-06,204.15481567382812
2021-04-07,203.51214599609375
2021-04-08,204.77883911132812
2021-04-09,211.4104461669922
2021-04-12,212.91932678222656
2021-04-13,213.29188537597656
2021-04-14,213.64584350585938
2021-04-15,214.07427978515625
2021-04-16,216.18856811523438
2021-04-19,215.1267547607422
2021-04-20,211.73643493652344
2021-04-21,214.68899536132812
2021-04-22,213.53407287597656
2021-04-23,209.1005401611328
2021-04-26,206.3249969482422
2021-04-27,207.6382293701172
2021-04-28,207.5823516845703
2021-04-29,208.541748046875
2021-04-30,207.74069213867188
2021-05-03,207.88973999023438
2021-05-04,209.96678161621094
2021-05-05,210.67466735839844
2021-05-06,212.9752197265625
2021-05-07,213.09629821777344
2021-05-10,215.0988311767578
2021-05-11,213.44091796875
2021-05-12,204.94650268554688
2021-05-13,209.2211151123047
2021-05-14,212.6632080078125
2021-05-17,211.83071899414062
2021-05-18,207.94900512695312
2021-05-19,207.01365661621094
2021-05-20,207.7712860107422
2021-05-21,208.77212524414062
2021-05-24,210.4557647705078
2021-05-25,209.5578155517578
2021-05-26,209.77296447753906
2021-05-27,216.3204803466797
2021-05-28,215.98374938964844
2021-06-01,217.89187622070312
2021-06-02,215.82473754882812
2021-06-03,214.38427734375
2021-06-04,215.1793212890625
2021-06-07,213.4395751953125
2021-06-08,214.95486450195312
2021-06-09,213.08412170410156
