,BRO
2014-09-19,14.843199729919434
2014-09-22,14.748287200927734
2014-09-23,14.635287284851074
2014-09-24,14.748287200927734
2014-09-25,14.553930282592773
2014-09-26,14.703084945678711
2014-09-29,14.685005187988281
2014-09-30,14.531329154968262
2014-10-01,14.463533401489258
2014-10-02,14.526810646057129
2014-10-03,14.594608306884766
2014-10-06,14.562969207763672
2014-10-07,14.436412811279297
2014-10-08,14.544888496398926
2014-10-09,14.404773712158203
2014-10-10,14.223980903625488
2014-10-13,14.19686222076416
2014-10-14,14.273697853088379
2014-10-15,14.273697853088379
2014-10-16,14.260138511657715
2014-10-17,14.490647315979004
2014-10-20,14.599128723144531
2014-10-21,14.355055809020996
2014-10-22,14.110981941223145
2014-10-23,14.12906265258789
2014-10-24,14.228500366210938
2014-10-27,14.26466178894043
2014-10-28,14.413811683654785
2014-10-29,14.323103904724121
2014-10-30,14.327641487121582
2014-10-31,14.45009708404541
2014-11-03,14.463706970214844
2014-11-04,14.441025733947754
2014-11-05,14.472774505615234
2014-11-06,14.522665977478027
2014-11-07,14.649660110473633
2014-11-10,14.740368843078613
2014-11-11,14.735836029052734
2014-11-12,14.527201652526855
2014-11-13,14.468238830566406
2014-11-14,14.50905990600586
2014-11-17,14.454632759094238
2014-11-18,14.441025733947754
2014-11-19,14.409276008605957
2014-11-20,14.477311134338379
2014-11-21,14.518129348754883
2014-11-24,14.640586853027344
2014-11-25,14.645122528076172
2014-11-26,14.68140697479248
2014-11-28,14.604303359985352
2014-12-01,14.441025733947754
2014-12-02,14.60883903503418
2014-12-03,14.817473411560059
2014-12-04,14.83108139038086
2014-12-05,14.876433372497559
2014-12-08,14.935394287109375
2014-12-09,14.871899604797363
2014-12-10,14.713155746459961
2014-12-11,14.713155746459961
2014-12-12,14.477311134338379
2014-12-15,14.372997283935547
2014-12-16,14.282282829284668
2014-12-17,14.658730506896973
2014-12-18,14.735836029052734
2014-12-19,14.708622932434082
2014-12-22,14.790257453918457
2014-12-23,14.867366790771484
2014-12-24,14.858288764953613
2014-12-26,14.794797897338867
2014-12-29,15.039708137512207
2014-12-30,15.085067749023438
2014-12-31,14.926324844360352
2015-01-02,14.767583847045898
2015-01-05,14.5770902633667
2015-01-06,14.504522323608398
2015-01-07,14.636054992675781
2015-01-08,14.917251586914062
2015-01-09,14.726765632629395
2015-01-12,14.572559356689453
2015-01-13,14.527201652526855
2015-01-14,14.431955337524414
2015-01-15,14.377532958984375
2015-01-16,14.436490058898926
2015-01-20,14.345779418945312
2015-01-21,14.341245651245117
2015-01-22,14.595232009887695
2015-01-23,14.400205612182617
2015-01-26,14.436490058898926
2015-01-27,14.282282829284668
2015-01-28,14.091793060302734
2015-01-29,14.032833099365234
2015-01-30,13.992013931274414
2015-02-02,14.324289321899414
2015-02-03,14.547322273254395
2015-02-04,14.60194206237793
2015-02-05,14.75670051574707
2015-02-06,14.615601539611816
2015-02-09,14.547322273254395
2015-02-10,14.665672302246094
2015-02-11,14.779460906982422
2015-02-12,14.934220314025879
2015-02-13,15.025256156921387
2015-02-17,15.057119369506836
2015-02-18,15.057119369506836
2015-02-19,15.066218376159668
2015-02-20,15.061671257019043
2015-02-23,14.861395835876465
2015-02-24,14.829534530639648
2015-02-25,14.75670051574707
2015-02-26,14.729391098022461
2015-02-27,14.629253387451172
2015-03-02,14.570079803466797
2015-03-03,14.529115676879883
2015-03-04,14.451737403869629
2015-03-05,14.501811027526855
2015-03-06,14.492703437805176
2015-03-09,14.524561882019043
2015-03-10,14.465394973754883
2015-03-11,14.633809089660645
2015-03-12,14.843182563781738
2015-03-13,14.738494873046875
2015-03-16,15.002498626708984
2015-03-17,15.038908958435059
2015-03-18,14.920565605163574
2015-03-19,14.943326950073242
2015-03-20,15.079876899719238
2015-03-23,15.025256156921387
2015-03-24,15.020702362060547
2015-03-25,14.843182563781738
2015-03-26,14.815876960754395
2015-03-27,14.911457061767578
2015-03-30,15.134496688842773
2015-03-31,15.07077407836914
2015-04-01,15.025256156921387
2015-04-02,15.079876899719238
2015-04-06,15.125391006469727
2015-04-07,15.066218376159668
2015-04-08,15.079876899719238
2015-04-09,15.134496688842773
2015-04-10,15.11628532409668
2015-04-13,15.148147583007812
2015-04-14,15.166358947753906
2015-04-15,15.134496688842773
2015-04-16,15.098085403442383
2015-04-17,14.824978828430176
2015-04-20,15.016153335571289
2015-04-21,14.774909019470215
2015-04-22,14.665672302246094
2015-04-23,14.688430786132812
2015-04-24,14.76125717163086
2015-04-27,14.606497764587402
2015-04-28,14.683874130249023
2015-04-29,14.692976951599121
2015-04-30,14.592499732971191
2015-05-01,14.54682445526123
2015-05-04,14.578795433044434
2015-05-05,14.464612007141113
2015-05-06,14.496582984924316
2015-05-07,14.537688255310059
2015-05-08,14.574230194091797
2015-05-11,14.670141220092773
2015-05-12,14.555962562561035
2015-05-13,14.537688255310059
2015-05-14,14.642742156982422
2015-05-15,14.638171195983887
2015-05-18,14.779755592346191
2015-05-19,14.779755592346191
2015-05-20,14.829998016357422
2015-05-21,14.802593231201172
2015-05-22,14.752354621887207
2015-05-26,14.729514122009277
2015-05-27,14.770622253417969
2015-05-28,14.907635688781738
2015-05-29,14.79345989227295
2015-06-01,14.816296577453613
2015-06-02,14.884803771972656
2015-06-03,15.01725959777832
2015-06-04,15.0081205368042
2015-06-05,15.040092468261719
2015-06-08,15.021821022033691
2015-06-09,15.04922866821289
2015-06-10,15.099471092224121
2015-06-11,15.26845645904541
2015-06-12,15.245616912841797
2015-06-15,15.172539710998535
2015-06-16,15.204516410827637
2015-06-17,15.282158851623535
2015-06-18,15.318700790405273
2015-06-19,15.318700790405273
2015-06-22,15.378072738647461
2015-06-23,15.36894416809082
2015-06-24,15.27302360534668
2015-06-25,15.126869201660156
2015-06-26,15.131440162658691
2015-06-29,14.96701431274414
2015-06-30,15.0081205368042
2015-07-01,15.172539710998535
2015-07-02,15.131440162658691
2015-07-06,15.204516410827637
2015-07-07,15.241048812866211
2015-07-08,15.131440162658691
2015-07-09,15.199943542480469
2015-07-10,15.36894416809082
2015-07-13,15.528792381286621
2015-07-14,15.601874351501465
2015-07-15,15.565335273742676
2015-07-16,15.729759216308594
2015-07-17,15.661243438720703
2015-07-20,15.74345588684082
2015-07-21,15.072059631347656
2015-07-22,15.167974472045898
2015-07-23,15.36894416809082
2015-07-24,15.245616912841797
2015-07-27,15.181685447692871
2015-07-28,15.099471092224121
2015-07-29,15.314129829406738
2015-07-30,15.318700790405273
2015-07-31,15.277593612670898
2015-08-03,15.332398414611816
2015-08-04,15.355230331420898
2015-08-05,15.405641555786133
2015-08-06,15.410225868225098
2015-08-07,15.387307167053223
2015-08-10,15.634751319885254
2015-08-11,15.602680206298828
2015-08-12,15.515620231628418
2015-08-13,15.611845016479492
2015-08-14,15.758480072021484
2015-08-17,15.735565185546875
2015-08-18,15.785972595214844
2015-08-19,15.566024780273438
2015-08-20,15.263592720031738
2015-08-21,14.970321655273438
2015-08-24,14.406702995300293
2015-08-25,14.168425559997559
2015-08-26,14.750373840332031
2015-08-27,15.075716972351074
2015-08-28,14.842021942138672
2015-08-31,14.690804481506348
2015-09-01,14.27839469909668
2015-09-02,14.461692810058594
2015-09-03,14.475434303283691
2015-09-04,14.269234657287598
2015-09-08,14.580830574035645
2015-09-09,14.525843620300293
2015-09-10,14.516677856445312
2015-09-11,14.567086219787598
2015-09-14,14.553335189819336
2015-09-15,14.686219215393066
2015-09-16,14.860352516174316
2015-09-17,14.800782203674316
2015-09-18,14.38379192352295
2015-09-21,14.54875373840332
2015-09-22,14.388374328613281
2015-09-23,14.305891036987305
2015-09-24,14.28756332397461
2015-09-25,14.333385467529297
2015-09-28,14.085943222045898
2015-09-29,14.085943222045898
2015-09-30,14.191337585449219
2015-10-01,14.163843154907227
2015-10-02,14.246323585510254
2015-10-05,14.457107543945312
2015-10-06,14.434197425842285
2015-10-07,14.589995384216309
2015-10-08,14.626653671264648
2015-10-09,14.64956283569336
2015-10-12,14.544172286987305
2015-10-13,14.420450210571289
2015-10-14,14.163843154907227
2015-10-15,14.301309585571289
2015-10-16,14.351714134216309
2015-10-19,14.32422161102295
2015-10-20,14.264654159545898
2015-10-21,14.218831062316895
2015-10-22,14.484602928161621
2015-10-23,14.686219215393066
2015-10-26,14.667896270751953
2015-10-27,14.498348236083984
2015-10-28,14.924503326416016
2015-10-29,14.951996803283691
2015-10-30,14.787033081054688
2015-11-02,14.903409957885742
2015-11-03,14.839007377624512
2015-11-04,14.793012619018555
2015-11-05,14.77921199798584
2015-11-06,14.770011901855469
2015-11-09,14.63662052154541
