,EXC
2015-02-12,17.371021270751953
2015-02-13,16.901945114135742
2015-02-17,16.690101623535156
2015-02-18,17.098649978637695
2015-02-19,16.85654640197754
2015-02-20,16.84141731262207
2015-02-23,17.03812026977539
2015-02-24,17.547557830810547
2015-02-25,17.396240234375
2015-02-26,17.128917694091797
2015-02-27,17.10874366760254
2015-03-02,16.5589599609375
2015-03-03,16.6547908782959
2015-03-04,16.453033447265625
2015-03-05,16.62957191467285
2015-03-06,16.276508331298828
2015-03-09,16.19075584411621
2015-03-10,16.205888748168945
2015-03-11,16.054574966430664
2015-03-12,16.488340377807617
2015-03-13,16.337024688720703
2015-03-16,16.488340377807617
2015-03-17,16.60939598083496
2015-03-18,17.007862091064453
2015-03-19,16.770797729492188
2015-03-20,16.74558448791504
2015-03-23,16.826284408569336
2015-03-24,16.75062370300293
2015-03-25,16.564001083374023
2015-03-26,16.40260124206543
2015-03-27,16.35719871520996
2015-03-30,16.932205200195312
2015-03-31,16.952383041381836
2015-04-01,16.569053649902344
2015-04-02,16.83637046813965
2015-04-06,17.063350677490234
2015-04-07,17.048213958740234
2015-04-08,16.846458435058594
2015-04-09,16.871681213378906
2015-04-10,16.83637046813965
2015-04-13,16.710281372070312
2015-04-14,16.87672233581543
2015-04-15,16.982641220092773
2015-04-16,16.84141731262207
2015-04-17,16.639657974243164
2015-04-20,16.97759437561035
2015-04-21,16.70018196105957
2015-04-22,16.70018196105957
2015-04-23,16.690101623535156
2015-04-24,17.179349899291992
2015-04-27,16.831327438354492
2015-04-28,17.007862091064453
2015-04-29,17.05829620361328
2015-04-30,17.159175872802734
2015-05-01,17.20961570739746
2015-05-04,17.55763816833496
2015-05-05,17.159175872802734
2015-05-06,16.866634368896484
2015-05-07,17.063350677490234
2015-05-08,17.113779067993164
2015-05-11,16.83637046813965
2015-05-12,16.97255516052246
2015-05-13,16.84528923034668
2015-05-14,17.07436752319336
2015-05-15,17.563081741333008
2015-05-18,17.55799674987793
2015-05-19,17.624168395996094
2015-05-20,17.47653579711914
2015-05-21,17.5427188873291
2015-05-22,17.512170791625977
2015-05-26,17.252548217773438
2015-05-27,17.28309440612793
2015-05-28,17.28309440612793
2015-05-29,17.22200584411621
2015-06-01,17.30345344543457
2015-06-02,17.171096801757812
2015-06-03,17.013280868530273
2015-06-04,17.099828720092773
2015-06-05,17.018367767333984
2015-06-08,16.855466842651367
2015-06-09,16.855466842651367
2015-06-10,17.400178909301758
2015-06-11,17.435813903808594
2015-06-12,17.25763511657715
2015-06-15,17.211820602416992
2015-06-16,17.308542251586914
2015-06-17,17.400178909301758
2015-06-18,17.44090461730957
2015-06-19,17.06928062438965
2015-06-22,17.00309944152832
2015-06-23,16.697647094726562
2015-06-24,16.687471389770508
2015-06-25,16.305667877197266
2015-06-26,16.346399307250977
2015-06-29,16.188575744628906
2015-06-30,15.995131492614746
2015-07-01,16.15294647216797
2015-07-02,16.31584930419922
2015-07-06,16.25985336303711
2015-07-07,16.682382583618164
2015-07-08,16.595840454101562
2015-07-09,16.54492950439453
2015-07-10,16.672203063964844
2015-07-13,16.64674949645996
2015-07-14,16.682382583618164
2015-07-15,16.723112106323242
2015-07-16,17.099828720092773
2015-07-17,17.048921585083008
2015-07-20,16.998008728027344
2015-07-21,16.687471389770508
2015-07-22,16.687471389770508
2015-07-23,15.903501510620117
2015-07-24,15.735505104064941
2015-07-27,15.592965126037598
2015-07-28,15.78132152557373
2015-07-29,15.852588653564453
2015-07-30,16.112215042114258
2015-07-31,16.336214065551758
2015-08-03,16.51947784423828
2015-08-04,16.16312599182129
2015-08-05,16.15294647216797
2015-08-06,16.28529930114746
2015-08-07,16.514387130737305
2015-08-10,16.38202476501465
2015-08-11,16.336214065551758
2015-08-12,16.80398178100586
2015-08-13,16.83483123779297
2015-08-14,17.004467010498047
2015-08-17,17.17409896850586
2015-08-18,17.27176856994629
2015-08-19,17.56990623474121
2015-08-20,17.37457847595215
2015-08-21,16.963336944580078
2015-08-24,16.778291702270508
2015-08-25,15.6268310546875
2015-08-26,16.161439895629883
2015-08-27,16.305368423461914
2015-08-28,16.1408748626709
2015-08-31,15.811888694763184
2015-09-01,15.400659561157227
2015-09-02,15.400659561157227
2015-09-03,15.554863929748535
2015-09-04,15.277288436889648
2015-09-08,15.570294380187988
2015-09-09,15.313273429870605
2015-09-10,15.292713165283203
2015-09-11,15.267006874084473
2015-09-14,15.50346565246582
2015-09-15,15.673097610473633
2015-09-16,15.966102600097656
2015-09-17,16.228256225585938
2015-09-18,15.888998985290527
2015-09-21,15.688523292541504
2015-09-22,14.629593849182129
2015-09-23,14.917464256286621
2015-09-24,14.943161964416504
2015-09-25,15.16419792175293
2015-09-28,15.009989738464355
2015-09-29,14.98427963256836
2015-09-30,15.267006874084473
2015-10-01,15.009989738464355
2015-10-02,15.328694343566895
2015-10-05,15.575434684753418
2015-10-06,15.529170989990234
2015-10-07,15.488046646118164
2015-10-08,15.873575210571289
2015-10-09,15.842733383178711
2015-10-12,15.95068073272705
2015-10-13,15.724502563476562
2015-10-14,15.621694564819336
2015-10-15,15.914700508117676
2015-10-16,15.657675743103027
2015-10-19,15.513748168945312
2015-10-20,15.719364166259766
2015-10-21,15.657675743103027
2015-10-22,15.940394401550293
2015-10-23,15.34925651550293
2015-10-26,14.994560241699219
2015-10-27,14.675858497619629
2015-10-28,14.680998802185059
2015-10-29,14.696420669555664
2015-10-30,14.352015495300293
2015-11-02,14.583333969116211
2015-11-03,14.655303955078125
2015-11-04,14.958584785461426
2015-11-05,14.77352237701416
2015-11-06,14.439407348632812
2015-11-09,14.809505462646484
2015-11-10,14.934219360351562
2015-11-11,15.001775741577148
2015-11-12,14.840689659118652
2015-11-13,14.726372718811035
2015-11-16,14.887457847595215
2015-11-17,14.388611793518066
2015-11-18,14.612052917480469
2015-11-19,14.63283920288086
2015-11-20,14.54969596862793
2015-11-23,14.378217697143555
2015-11-24,14.435376167297363
2015-11-25,14.393802642822266
2015-11-27,14.35223388671875
2015-11-30,14.191150665283203
2015-12-01,14.47175121307373
2015-12-02,14.206740379333496
2015-12-03,14.102816581726074
2015-12-04,13.879373550415039
2015-12-07,13.905351638793945
2015-12-08,13.79102897644043
2015-12-09,13.806621551513672
2015-12-10,13.759854316711426
2015-12-11,13.479256629943848
2015-12-14,13.229828834533691
2015-12-15,13.328560829162598
2015-12-16,13.739068984985352
2015-12-17,13.822210311889648
2015-12-18,13.978102684020996
2015-12-21,14.253500938415527
2015-12-22,14.300274848937988
2015-12-23,14.440573692321777
2015-12-24,14.419794082641602
2015-12-28,14.424983024597168
2015-12-29,14.523713111877441
2015-12-30,14.388611793518066
2015-12-31,14.430181503295898
2016-01-04,14.534109115600586
2016-01-05,14.63283920288086
2016-01-06,14.64842414855957
2016-01-07,14.466552734375
2016-01-08,14.456158638000488
2016-01-11,14.580872535705566
2016-01-12,14.51851749420166
2016-01-13,14.310664176940918
2016-01-14,14.502923965454102
2016-01-15,14.269091606140137
2016-01-19,14.362628936767578
2016-01-20,13.915740966796875
2016-01-21,14.248312950134277
2016-01-22,14.56528091430664
2016-01-25,14.113205909729004
2016-01-26,14.466552734375
2016-01-27,14.575676918029785
2016-01-28,14.918638229370117
2016-01-29,15.36551570892334
2016-02-01,15.588958740234375
2016-02-02,15.66170883178711
2016-02-03,16.42556381225586
2016-02-04,16.758134841918945
2016-02-05,17.095890045166016
2016-02-08,16.815290451049805
2016-02-09,16.5970516204834
2016-02-10,16.32943344116211
2016-02-11,15.904411315917969
2016-02-12,15.983113288879395
2016-02-16,16.276962280273438
2016-02-17,16.31369400024414
2016-02-18,16.502593994140625
2016-02-19,16.392414093017578
2016-02-22,16.628528594970703
2016-02-23,16.366168975830078
2016-02-24,16.660015106201172
2016-02-25,16.780696868896484
2016-02-26,16.649517059326172
2016-02-29,16.523588180541992
2016-03-01,16.670507431030273
2016-03-02,16.959104537963867
2016-03-03,17.357900619506836
2016-03-04,17.504823684692383
2016-03-07,17.79866600036621
2016-03-08,17.96133041381836
2016-03-09,17.929845809936523
2016-03-10,18.22369384765625
2016-03-11,18.22369384765625
2016-03-14,18.181713104248047
2016-03-15,18.10300636291504
2016-03-16,18.249927520751953
2016-03-17,18.318143844604492
2016-03-18,18.281408309936523
2016-03-21,18.302404403686523
2016-03-22,18.36536407470703
2016-03-23,18.218446731567383
2016-03-24,18.528030395507812
2016-03-28,18.449323654174805
2016-03-29,18.727432250976562
2016-03-30,18.590999603271484
2016-03-31,18.816633224487305
2016-04-01,18.711685180664062
2016-04-04,18.632972717285156
2016-04-05,18.155475616455078
2016-04-06,18.003307342529297
2016-04-07,18.0242977142334
2016-04-08,18.20795249938965
2016-04-11,18.123992919921875
2016-04-12,18.4073429107666
2016-04-13,18.23943328857422
2016-04-14,18.333881378173828
2016-04-15,18.03479766845703
2016-04-18,18.066274642944336
2016-04-19,18.260421752929688
2016-04-20,17.751445770263672
2016-04-21,17.504823684692383
2016-04-22,17.887868881225586
2016-04-25,17.929845809936523
2016-04-26,18.16597557067871
2016-04-27,18.54901885986328
2016-04-28,18.449323654174805
2016-04-29,18.4125919342041
2016-05-02,18.4125919342041
2016-05-03,18.249927520751953
2016-05-04,18.50179672241211
2016-05-05,18.564762115478516
2016-05-06,18.722179412841797
2016-05-09,18.496553421020508
2016-05-10,18.470314025878906
2016-05-11,18.712827682495117
2016-05-12,18.7763671875
2016-05-13,18.501022338867188
2016-05-16,18.38453483581543
2016-05-17,18.18332290649414
2016-05-18,17.923856735229492
2016-05-19,18.09859848022461
2016-05-20,18.14625358581543
2016-05-23,17.86031723022461
2016-05-24,17.99799156188965
2016-05-25,17.93975067138672
2016-05-26,18.09330177307129
2016-05-27,18.178020477294922
2016-05-31,18.14625358581543
2016-06-01,18.220382690429688
2016-06-02,18.38453483581543
2016-06-03,18.511615753173828
2016-06-06,18.54338264465332
2016-06-07,18.38453483581543
2016-06-08,18.559268951416016
2016-06-09,18.60692596435547
2016-06-10,18.32098960876465
2016-06-13,18.215087890625
2016-06-14,17.923856735229492
2016-06-15,18.103897094726562
2016-06-16,18.114482879638672
2016-06-17,18.347469329833984
2016-06-20,18.236270904541016
2016-06-21,18.40571403503418
2016-06-22,18.230976104736328
2016-06-23,18.506319046020508
2016-06-24,18.20979118347168
2016-06-27,18.31570053100586
2016-06-28,18.469257354736328
2016-06-29,18.596338272094727
2016-06-30,19.2529296875
2016-07-01,19.279403686523438
2016-07-05,19.173505783081055
2016-07-06,19.395898818969727
2016-07-07,18.903451919555664
2016-07-08,19.12055206298828
2016-07-11,19.274106979370117
2016-07-12,19.290000915527344
2016-07-13,19.45943260192871
2016-07-14,19.268810272216797
2016-07-15,19.321758270263672
2016-07-18,19.417078018188477
2016-07-19,19.369421005249023
2016-07-20,19.19468116760254
2016-07-21,19.305875778198242
2016-07-22,19.808917999267578
2016-07-25,19.8565673828125
2016-07-26,19.639469146728516
2016-07-27,19.374711990356445
2016-07-28,19.51767921447754
2016-07-29,19.74007797241211
2016-08-01,19.835390090942383
2016-08-02,19.475318908691406
2016-08-03,19.364120483398438
2016-08-04,19.23703956604004
2016-08-05,19.136432647705078
2016-08-08,19.12055206298828
2016-08-09,18.982877731323242
2016-08-10,18.813430786132812
2016-08-11,18.59864616394043
2016-08-12,18.66811180114746
2016-08-15,18.502477645874023
2016-08-16,18.28876495361328
2016-08-17,18.47576141357422
2016-08-18,18.545215606689453
2016-08-19,18.363567352294922
2016-08-22,18.395620346069336
2016-08-23,18.481109619140625
2016-08-24,18.545215606689453
2016-08-25,18.43836212158203
2016-08-26,18.112443923950195
2016-08-29,18.192584991455078
2016-08-30,18.064359664916992
2016-08-31,18.16587257385254
2016-09-01,18.064359664916992
2016-09-02,18.20327377319336
2016-09-06,18.40630340576172
2016-09-07,18.46507453918457
2016-09-08,18.61467933654785
2016-09-09,17.845300674438477
2016-09-12,17.968185424804688
2016-09-13,17.658300399780273
2016-09-14,17.695697784423828
2016-09-15,17.978872299194336
2016-09-16,18.07504653930664
2016-09-19,18.251359939575195
2016-09-20,18.117788314819336
2016-09-21,18.620018005371094
2016-09-22,18.817716598510742
2016-09-23,18.593305587768555
2016-09-26,18.603992462158203
2016-09-27,18.262039184570312
2016-09-28,18.17121696472168
2016-09-29,17.786529541015625
2016-09-30,17.786529541015625
2016-10-03,17.50869369506836
2016-10-04,17.022493362426758
2016-10-05,17.1667537689209
2016-10-06,17.129350662231445
2016-10-07,17.19346809387207
2016-10-10,17.364439010620117
2016-10-11,17.177433013916016
2016-10-12,17.369783401489258
2016-10-13,17.551437377929688
2016-10-14,17.471303939819336
2016-10-17,17.498010635375977
2016-10-18,17.67966651916504
2016-10-19,17.567468643188477
2016-10-20,17.546096801757812
2016-10-21,17.364439010620117
2016-10-24,17.444583892822266
2016-10-25,17.578153610229492
2016-10-26,17.770496368408203
2016-10-27,17.775840759277344
2016-10-28,17.75446891784668
2016-10-31,18.20327377319336
2016-11-01,17.770496368408203
2016-11-02,17.471303939819336
2016-11-03,17.5140438079834
2016-11-04,17.46595573425293
2016-11-07,17.855987548828125
2016-11-08,17.984214782714844
2016-11-09,17.13469123840332
2016-11-10,16.291772842407227
2016-11-11,16.189241409301758
2016-11-14,16.60476303100586
2016-11-15,17.306299209594727
2016-11-16,17.052671432495117
2016-11-17,16.99330711364746
2016-11-18,17.12282371520996
2016-11-21,17.52755355834961
2016-11-22,17.516759872436523
2016-11-23,17.435815811157227
2016-11-25,17.58151626586914
2016-11-28,18.018625259399414
2016-11-29,18.164331436157227
2016-11-30,17.543745040893555
2016-12-01,17.360265731811523
2016-12-02,17.813562393188477
2016-12-05,17.98085594177246
2016-12-06,17.83515167236328
2016-12-07,18.094175338745117
2016-12-08,18.455734252929688
2016-12-09,18.83348274230957
2016-12-12,18.623029708862305
2016-12-13,19.135683059692383
2016-12-14,18.936016082763672
2016-12-15,19.28139305114746
2016-12-16,19.275991439819336
2016-12-19,19.29218292236328
2016-12-20,19.135683059692383
2016-12-21,18.96299934387207
2016-12-22,19.054738998413086
2016-12-23,19.049346923828125
2016-12-27,19.103307723999023
2016-12-28,18.995380401611328
2016-12-29,19.275991439819336
2016-12-30,19.151872634887695
2017-01-03,18.9899845123291
2017-01-04,19.151872634887695
2017-01-05,19.157272338867188
2017-01-06,19.470264434814453
2017-01-09,19.033151626586914
2017-01-10,18.919828414916992
2017-01-11,19.0979061126709
2017-01-12,19.124893188476562
2017-01-13,19.124893188476562
2017-01-17,19.36233901977539
2017-01-18,19.270593643188477
2017-01-19,19.28678321838379
2017-01-20,19.319164276123047
2017-01-23,19.049346923828125
2017-01-24,18.95760154724121
2017-01-25,19.076324462890625
2017-01-26,19.0439453125
2017-01-27,18.930622100830078
2017-01-30,18.909032821655273
2017-01-31,19.36233901977539
2017-02-01,19.13028907775879
2017-02-02,19.329954147338867
2017-02-03,19.30837059020996
2017-02-06,19.324560165405273
2017-02-07,19.432483673095703
2017-02-08,19.011564254760742
2017-02-09,18.806503295898438
2017-02-10,18.898237228393555
2017-02-13,19.120494842529297
2017-02-14,19.262128829956055
2017-02-15,19.185867309570312
2017-02-16,19.294811248779297
2017-02-17,19.381973266601562
2017-02-21,19.56718635559082
2017-02-22,19.441892623901367
2017-02-23,19.599868774414062
2017-02-24,20.253564834594727
2017-02-27,19.92127227783203
2017-02-28,19.997533798217773
2017-03-01,19.648900985717773
2017-03-02,19.839555740356445
2017-03-03,19.78508186340332
2017-03-06,19.648900985717773
2017-03-07,19.681581497192383
2017-03-08,19.45823860168457
2017-03-09,19.490924835205078
2017-03-10,19.59442710876465
2017-03-13,19.578079223632812
2017-03-14,19.414655685424805
2017-03-15,19.76329231262207
2017-03-16,19.599868774414062
2017-03-17,19.6162109375
2017-03-20,19.37652587890625
2017-03-21,19.58897590637207
2017-03-22,19.77419090270996
2017-03-23,19.58897590637207
2017-03-24,19.676136016845703
2017-03-27,19.523605346679688
2017-03-28,19.430999755859375
2017-03-29,19.5726375579834
2017-03-30,19.44734001159668
2017-03-31,19.599868774414062
2017-04-03,19.512712478637695
2017-04-04,19.68702507019043
2017-04-05,19.643451690673828
2017-04-06,19.757844924926758
2017-04-07,19.59442710876465
2017-04-10,19.507265090942383
2017-04-11,19.68702507019043
2017-04-12,19.714269638061523
2017-04-13,19.59442710876465
2017-04-17,19.556293487548828
2017-04-18,19.490924835205078
2017-04-19,19.31660270690918
2017-04-20,19.093263626098633
2017-04-21,19.08237075805664
2017-04-24,19.338396072387695
2017-04-25,19.109600067138672
2017-04-26,19.011547088623047
2017-04-27,18.97886085510254
2017-04-28,18.864465713500977
2017-05-01,18.7010440826416
2017-05-02,18.771862030029297
2017-05-03,18.510385513305664
2017-05-04,18.548521041870117
2017-05-05,18.70649528503418
2017-05-08,18.66291046142578
2017-05-09,18.297931671142578
2017-05-10,18.390539169311523
2017-05-11,18.427947998046875
2017-05-12,18.77450180053711
2017-05-15,19.08805274963379
2017-05-16,18.983539581298828
2017-05-17,19.170564651489258
2017-05-18,19.29708480834961
2017-05-19,19.286087036132812
2017-05-22,19.54462242126465
2017-05-23,19.45661163330078
2017-05-24,19.698650360107422
2017-05-25,19.819664001464844
2017-05-26,19.704151153564453
2017-05-30,19.836170196533203
2017-05-31,19.973695755004883
2017-06-01,20.20473289489746
2017-06-02,20.13321876525879
2017-06-05,20.149715423583984
2017-06-06,20.182729721069336
2017-06-07,20.138717651367188
2017-06-08,20.023197174072266
2017-06-09,20.144222259521484
2017-06-12,20.06721305847168
2017-06-13,20.105716705322266
2017-06-14,20.182729721069336
2017-06-15,20.25423812866211
2017-06-16,20.397260665893555
2017-06-19,20.265239715576172
2017-06-20,20.292747497558594
2017-06-21,20.171728134155273
2017-06-22,20.166223526000977
2017-06-23,20.07821273803711
2017-06-26,20.46877098083496
2017-06-27,20.221229553222656
2017-06-28,19.907682418823242
2017-06-29,19.715150833129883
2017-06-30,19.8416748046875
2017-07-03,19.715150833129883
2017-07-05,19.539125442504883
2017-07-06,19.627138137817383
2017-07-07,19.57213020324707
2017-07-10,19.671144485473633
2017-07-11,19.64914321899414
2017-07-12,19.8416748046875
2017-07-13,19.64914321899414
2017-07-14,19.836170196533203
2017-07-17,20.369760513305664
2017-07-18,20.44126319885254
2017-07-19,20.567787170410156
2017-07-20,20.683307647705078
2017-07-21,20.617294311523438
2017-07-24,20.463272094726562
2017-07-25,20.364255905151367
2017-07-26,20.72731590270996
2017-07-27,20.897844314575195
2017-07-28,21.123384475708008
2017-07-31,21.090373992919922
2017-08-01,21.205894470214844
2017-08-02,21.134380340576172
2017-08-03,21.1453800201416
2017-08-04,20.996858596801758
2017-08-07,21.02435874938965
2017-08-08,21.018863677978516
2017-08-09,20.738313674926758
2017-08-10,20.76032066345215
2017-08-11,20.80915069580078
2017-08-14,20.864648818969727
2017-08-15,20.99782371520996
2017-08-16,21.158742904663086
2017-08-17,20.864648818969727
2017-08-18,21.08106231689453
2017-08-21,21.064409255981445
2017-08-22,21.2142333984375
2017-08-23,21.264183044433594
2017-08-24,21.27527618408203
2017-08-25,21.253082275390625
2017-08-28,21.236433029174805
2017-08-29,21.20868682861328
2017-08-30,20.99782371520996
2017-08-31,21.01447296142578
2017-09-01,20.831350326538086
2017-09-05,20.864648818969727
2017-09-06,20.836894989013672
2017-09-07,21.103254318237305
2017-09-08,21.180944442749023
2017-09-11,21.347414016723633
2017-09-12,21.020021438598633
2017-09-13,20.97562599182129
2017-09-14,21.14210319519043
2017-09-15,20.870195388793945
2017-09-18,20.753665924072266
2017-09-19,20.687068939208984
2017-09-20,20.481754302978516
2017-09-21,20.614927291870117
2017-09-22,20.598283767700195
2017-09-25,20.864648818969727
2017-09-26,20.62602996826172
2017-09-27,20.614927291870117
2017-09-28,20.753665924072266
2017-09-29,20.903486251831055
2017-10-02,21.164297103881836
2017-10-03,20.99782371520996
2017-10-04,21.192045211791992
2017-10-05,21.28082847595215
2017-10-06,21.169843673706055
2017-10-09,21.108808517456055
2017-10-10,21.253082275390625
2017-10-11,21.34186553955078
2017-10-12,21.60822296142578
2017-10-13,21.774694442749023
2017-10-16,22.013307571411133
2017-10-17,21.974458694458008
2017-10-18,21.985563278198242
2017-10-19,22.068798065185547
2017-10-20,21.963363647460938
2017-10-23,22.052152633666992
2017-10-24,22.17423439025879
2017-10-25,22.23526954650879
2017-10-26,22.129838943481445
2017-10-27,22.335155487060547
2017-10-30,22.329608917236328
2017-10-31,22.31296157836914
2017-11-01,22.2796688079834
2017-11-02,22.595964431762695
2017-11-03,22.718048095703125
2017-11-06,22.579317092895508
2017-11-07,22.90116310119629
2017-11-08,22.928909301757812
2017-11-09,22.82902717590332
2017-11-10,22.917808532714844
2017-11-13,23.356189727783203
2017-11-14,23.707412719726562
2017-11-15,23.360666275024414
2017-11-16,23.064252853393555
2017-11-17,23.075439453125
2017-11-20,23.125774383544922
2017-11-21,23.148141860961914
2017-11-22,23.20966148376465
2017-11-24,23.282371520996094
2017-11-27,23.293554306030273
2017-11-28,23.46692657470703
2017-11-29,23.315927505493164
2017-11-30,23.32710838317871
2017-12-01,23.394222259521484
2017-12-04,23.24321937561035
2017-12-05,23.069847106933594
2017-12-06,22.99713897705078
2017-12-07,22.823768615722656
2017-12-08,22.957992553710938
2017-12-11,23.444557189941406
2017-12-12,22.935626983642578
2017-12-13,23.00273323059082
2017-12-14,22.823768615722656
2017-12-15,22.78462028503418
2017-12-18,22.639211654663086
2017-12-19,22.15823745727539
2017-12-20,21.8338565826416
2017-12-21,21.850637435913086
2017-12-22,21.81708526611328
2017-12-26,21.705228805541992
2017-12-27,21.805898666381836
2017-12-28,21.979267120361328
2017-12-29,22.040794372558594
2018-01-02,22.141462326049805
2018-01-03,21.84504508972168
2018-01-04,21.537452697753906
2018-01-05,21.35848617553711
2018-01-08,21.58778190612793
2018-01-09,21.341705322265625
2018-01-10,21.224262237548828
2018-01-11,21.481521606445312
2018-01-12,21.470338821411133
2018-01-16,21.515073776245117
2018-01-17,21.861827850341797
2018-01-18,21.58219337463379
2018-01-19,21.235450744628906
2018-01-22,21.280187606811523
2018-01-23,21.54863739013672
2018-01-24,21.369670867919922
2018-01-25,21.632524490356445
2018-01-26,21.733192443847656
2018-01-29,21.436784744262695
2018-01-30,21.414409637451172
2018-01-31,21.537452697753906
2018-02-01,21.162738800048828
2018-02-02,21.095630645751953
2018-02-05,20.64820671081543
2018-02-06,20.396541595458984
2018-02-07,20.21757698059082
2018-02-08,20.12250328063965
2018-02-09,20.614656448364258
2018-02-12,20.788028717041016
2018-02-13,20.698545455932617
2018-02-14,20.661849975585938
2018-02-15,21.16992950439453
2018-02-16,21.327999114990234
2018-02-20,21.27154541015625
2018-02-21,20.92152976989746
2018-02-22,21.023147583007812
2018-02-23,21.587682723999023
2018-02-26,21.469133377075195
2018-02-27,21.023147583007812
2018-02-28,20.910245895385742
2018-03-01,20.853788375854492
2018-03-02,20.842498779296875
2018-03-05,21.27154541015625
2018-03-06,20.983633041381836
2018-03-07,20.786046981811523
2018-03-08,21.14170265197754
2018-03-09,21.16992950439453
2018-03-12,21.186866760253906
2018-03-13,21.13605499267578
2018-03-14,21.356225967407227
2018-03-15,21.378812789916992
2018-03-16,21.66671371459961
2018-03-19,21.576391220092773
2018-03-20,21.627199172973633
2018-03-21,21.491714477539062
2018-03-22,21.66107177734375
2018-03-23,21.288480758666992
2018-03-26,21.508647918701172
2018-03-27,21.71752166748047
2018-03-28,21.757043838500977
2018-03-29,22.02237319946289
2018-04-02,21.598970413208008
2018-04-03,21.875593185424805
2018-04-04,21.892528533935547
2018-04-05,22.0167236328125
2018-04-06,21.8078556060791
2018-04-09,21.78527069091797
2018-04-10,21.830432891845703
2018-04-11,21.723169326782227
2018-04-12,21.316709518432617
2018-04-13,21.644136428833008
2018-04-16,21.78527069091797
2018-04-17,22.056241989135742
2018-04-18,21.98285675048828
2018-04-19,21.994144439697266
2018-04-20,21.790916442871094
2018-04-23,21.824790954589844
2018-04-24,22.118345260620117
2018-04-25,22.1070556640625
2018-04-26,22.304637908935547
2018-04-27,22.496580123901367
2018-04-30,22.400609970092773
2018-05-01,22.665939331054688
2018-05-02,22.795780181884766
2018-05-03,23.061113357543945
2018-05-04,23.190950393676758
2018-05-07,23.31515121459961
2018-05-08,22.99901008605957
2018-05-09,22.5643253326416
2018-05-10,22.919979095458984
2018-05-11,22.94255828857422
2018-05-14,22.968183517456055
2018-05-15,22.894161224365234
2018-05-16,22.655031204223633
2018-05-17,22.404512405395508
2018-05-18,22.455753326416016
2018-05-21,22.569623947143555
2018-05-22,22.70058250427246
2018-05-23,22.945402145385742
2018-05-24,23.07636833190918
2018-05-25,23.156070709228516
2018-05-29,23.178842544555664
2018-05-30,23.469223022460938
2018-05-31,23.56601333618164
2018-06-01,23.338272094726562
2018-06-04,23.082056045532227
2018-06-05,23.01942253112793
2018-06-06,22.60948371887207
2018-06-07,22.854305267333984
2018-06-08,22.774593353271484
2018-06-11,22.7347412109375
2018-06-12,23.0535888671875
2018-06-13,23.07066535949707
2018-06-14,23.383817672729492
2018-06-15,23.622947692871094
2018-06-18,23.7539005279541
2018-06-19,23.691274642944336
2018-06-20,23.799453735351562
2018-06-21,23.588790893554688
2018-06-22,23.628639221191406
2018-06-25,23.827924728393555
2018-06-26,23.93040657043457
2018-06-27,24.02720069885254
2018-06-28,24.072750091552734
2018-06-29,24.254945755004883
2018-07-02,24.42575454711914
2018-07-03,24.37451171875
2018-07-05,24.437135696411133
2018-07-06,24.533937454223633
2018-07-09,23.827924728393555
2018-07-10,24.010120391845703
2018-07-11,24.169536590576172
2018-07-12,24.112606048583984
2018-07-13,24.135377883911133
2018-07-16,23.998733520507812
2018-07-17,23.867780685424805
2018-07-18,23.867780685424805
2018-07-19,24.049972534179688
2018-07-20,23.94179344177246
2018-07-23,23.691274642944336
2018-07-24,23.714046478271484
2018-07-25,23.84499740600586
2018-07-26,24.067054748535156
2018-07-27,24.02720069885254
2018-07-30,23.799453735351562
2018-07-31,24.19800567626953
2018-08-01,23.913326263427734
2018-08-02,24.07844352722168
2018-08-03,24.192312240600586
2018-08-06,24.260637283325195
2018-08-07,24.35173988342285
2018-08-08,24.397287368774414
2018-08-09,24.693355560302734
2018-08-10,24.55670738220215
2018-08-13,24.659191131591797
2018-08-14,24.880157470703125
2018-08-15,25.040863037109375
2018-08-16,25.442617416381836
2018-08-17,25.557401657104492
2018-08-20,25.40244483947754
2018-08-21,25.304874420166016
2018-08-22,25.213041305541992
2018-08-23,25.195825576782227
2018-08-24,25.27043914794922
2018-08-27,25.05234146118164
2018-08-28,24.908859252929688
2018-08-29,25.1499080657959
2018-08-30,25.218778610229492
2018-08-31,25.08677101135254
2018-09-04,25.24747657775879
2018-09-05,25.368003845214844
2018-09-06,25.459836959838867
2018-09-07,25.293392181396484
2018-09-10,25.609060287475586
2018-09-11,25.368003845214844
2018-09-12,25.32208824157715
2018-09-13,25.505748748779297
2018-09-14,25.299135208129883
2018-09-17,25.522974014282227
2018-09-18,25.368003845214844
2018-09-19,24.81702423095703
2018-09-20,24.903114318847656
2018-09-21,25.05234146118164
2018-09-24,24.794069290161133
2018-09-25,24.43822479248047
2018-09-26,24.220130920410156
2018-09-27,24.570236206054688
2018-09-28,25.05808448791504
2018-10-01,24.914596557617188
2018-10-02,25.258956909179688
2018-10-03,24.736677169799805
2018-10-04,24.81702423095703
2018-10-05,25.1441650390625
2018-10-08,25.258956909179688
2018-10-09,25.264698028564453
2018-10-10,25.000682830810547
2018-10-11,24.524316787719727
2018-10-12,24.627626419067383
2018-10-15,24.696500778198242
2018-10-16,24.943294525146484
2018-10-17,24.67354393005371
2018-10-18,24.72519874572754
2018-10-19,25.327829360961914
2018-10-22,24.966249465942383
2018-10-23,24.983469009399414
2018-10-24,25.551660537719727
