,LKQ
2017-08-29,31.747947692871094
2017-08-30,32.09425735473633
2017-08-31,32.43120193481445
2017-09-01,32.49672317504883
2017-09-05,32.65583038330078
2017-09-06,32.599674224853516
2017-09-07,32.5247917175293
2017-09-08,32.58095932006836
2017-09-11,33.11445999145508
2017-09-12,33.33908462524414
2017-09-13,33.264217376708984
2017-09-14,33.329734802246094
2017-09-15,33.08637237548828
2017-09-18,32.97406005859375
2017-09-19,32.506072998046875
2017-09-20,32.8711051940918
2017-09-21,32.37505340576172
2017-09-22,32.6745491027832
2017-09-25,32.83366775512695
2017-09-26,32.758792877197266
2017-09-27,33.404598236083984
2017-09-28,33.46076583862305
2017-09-29,33.685401916503906
2017-10-02,33.938106536865234
2017-10-03,34.097225189208984
2017-10-04,34.40609359741211
2017-10-05,34.434173583984375
2017-10-06,34.518409729003906
2017-10-09,34.2844123840332
2017-10-10,34.38737106323242
2017-10-11,34.59327697753906
2017-10-12,34.78983688354492
2017-10-13,34.8834342956543
2017-10-16,35.061256408691406
2017-10-17,35.014469146728516
2017-10-18,35.13614273071289
2017-10-19,34.84599304199219
2017-10-20,34.948951721191406
2017-10-23,34.68688201904297
2017-10-24,34.72431182861328
2017-10-25,34.20018005371094
2017-10-26,34.72431182861328
2017-10-27,34.38737106323242
2017-10-30,34.18145751953125
2017-10-31,35.27653884887695
2017-11-01,35.02382278442383
2017-11-02,35.32333755493164
2017-11-03,35.29526138305664
2017-11-06,35.22038269042969
2017-11-07,34.60264587402344
2017-11-08,34.54648971557617
2017-11-09,34.56520462036133
2017-11-10,34.78047180175781
2017-11-13,34.836631774902344
2017-11-14,35.061256408691406
2017-11-15,34.7711181640625
2017-11-16,35.2578125
2017-11-17,35.33269500732422
2017-11-20,35.37013244628906
2017-11-21,35.33269500732422
2017-11-22,35.69772720336914
2017-11-24,35.61347961425781
2017-11-27,35.92235565185547
2017-11-28,36.42778015136719
2017-11-29,36.97063446044922
2017-11-30,36.895751953125
2017-12-01,36.80216598510742
2017-12-04,36.764732360839844
2017-12-05,36.727291107177734
2017-12-06,36.80216598510742
2017-12-07,37.20463180541992
2017-12-08,37.64453125
2017-12-11,37.75685119628906
2017-12-12,37.9908332824707
2017-12-13,37.5041389465332
2017-12-14,36.79280471801758
2017-12-15,36.97998809814453
2017-12-18,37.80364227294922
2017-12-19,38.18739318847656
2017-12-20,38.1312370300293
2017-12-21,38.2809944152832
2017-12-22,38.20611572265625
2017-12-26,38.168663024902344
2017-12-27,38.25291061401367
2017-12-28,38.55241012573242
2017-12-29,38.06571578979492
2018-01-02,38.702171325683594
2018-01-03,38.89873123168945
2018-01-04,39.3667106628418
2018-01-05,39.32926940917969
2018-01-08,39.17951583862305
2018-01-09,39.30119705200195
2018-01-10,39.53518295288086
2018-01-11,40.237152099609375
2018-01-12,40.6864128112793
2018-01-16,40.424346923828125
2018-01-17,40.424346923828125
2018-01-18,39.96572494506836
2018-01-19,40.20907211303711
2018-01-22,40.10611343383789
2018-01-23,40.368186950683594
2018-01-24,40.124839782714844
2018-01-25,39.82532501220703
2018-01-26,40.08740234375
2018-01-29,39.97508239746094
2018-01-30,39.488380432128906
2018-01-31,39.338626861572266
2018-02-01,39.11400604248047
2018-02-02,38.3090705871582
2018-02-05,36.93320083618164
2018-02-06,37.93467330932617
2018-02-07,37.76620864868164
2018-02-08,36.37162399291992
2018-02-09,36.42778015136719
2018-02-12,37.588375091552734
2018-02-13,37.93467330932617
2018-02-14,38.786407470703125
2018-02-15,39.095279693603516
2018-02-16,39.095279693603516
2018-02-20,38.80513381958008
2018-02-21,38.91744613647461
2018-02-22,37.485416412353516
2018-02-23,37.5322151184082
2018-02-26,37.850440979003906
2018-02-27,36.8115234375
2018-02-28,36.9519157409668
2018-03-01,36.858314514160156
2018-03-02,36.4932861328125
2018-03-05,36.42778015136719
2018-03-06,37.01742935180664
2018-03-07,36.502655029296875
2018-03-08,36.30609893798828
2018-03-09,37.1016731262207
2018-03-12,36.8115234375
2018-03-13,36.895751953125
2018-03-14,36.530731201171875
2018-03-15,36.54945373535156
2018-03-16,37.01742935180664
2018-03-19,36.73664855957031
2018-03-20,36.87704086303711
2018-03-21,36.97063446044922
2018-03-22,35.48244857788086
2018-03-23,34.78983688354492
2018-03-26,35.43565368652344
2018-03-27,35.18294143676758
2018-03-28,35.09870529174805
2018-03-29,35.51988983154297
2018-04-02,34.7711181640625
2018-04-03,35.37013244628906
2018-04-04,35.78195571899414
2018-04-05,36.24993896484375
2018-04-06,35.73516082763672
2018-04-09,35.66964340209961
2018-04-10,35.68836212158203
2018-04-11,35.61347961425781
2018-04-12,35.83811569213867
2018-04-13,35.74452209472656
2018-04-16,36.146976470947266
2018-04-17,36.54008865356445
2018-04-18,36.717918395996094
2018-04-19,36.15634536743164
2018-04-20,35.80067443847656
2018-04-23,35.88492202758789
2018-04-24,35.09870529174805
2018-04-25,35.18294143676758
2018-04-26,28.472070693969727
2018-04-27,29.623308181762695
2018-04-30,29.033649444580078
2018-05-01,28.331674575805664
2018-05-02,28.331674575805664
2018-05-03,28.30359649658203
2018-05-04,28.200639724731445
2018-05-07,28.677982330322266
2018-05-08,28.57502555847168
2018-05-09,28.266157150268555
2018-05-10,28.341033935546875
2018-05-11,28.341033935546875
2018-05-14,28.64054298400879
2018-05-15,28.37847137451172
2018-05-16,28.659259796142578
2018-05-17,28.57502555847168
2018-05-18,28.52822494506836
2018-05-21,28.799659729003906
2018-05-22,28.219356536865234
2018-05-23,27.863693237304688
2018-05-24,28.14447784423828
2018-05-25,28.79029655456543
2018-05-29,28.621822357177734
2018-05-30,29.211483001708984
2018-05-31,29.73562240600586
2018-06-01,29.885379791259766
2018-06-04,30.409521102905273
2018-06-05,30.409521102905273
2018-06-06,30.568634033203125
2018-06-07,30.484390258789062
2018-06-08,30.50311851501465
2018-06-11,30.61542510986328
2018-06-12,30.643505096435547
2018-06-13,30.70903205871582
2018-06-14,31.027254104614258
2018-06-15,31.30805015563965
2018-06-18,30.93366241455078
2018-06-19,30.72774887084961
2018-06-20,30.6622257232666
2018-06-21,30.14744758605957
2018-06-22,30.765186309814453
2018-06-25,30.297199249267578
2018-06-26,30.04448890686035
2018-06-27,29.66074562072754
2018-06-28,29.754344940185547
2018-06-29,29.857295989990234
2018-07-02,29.71690559387207
2018-07-03,29.72626495361328
2018-07-05,30.07257080078125
2018-07-06,30.446956634521484
2018-07-09,30.971097946166992
2018-07-10,31.064693450927734
2018-07-11,30.49375343322754
2018-07-12,30.7183895111084
2018-07-13,31.317401885986328
2018-07-16,31.205089569091797
2018-07-17,31.50459861755371
2018-07-18,31.542037963867188
2018-07-19,32.00065994262695
2018-07-20,31.616914749145508
2018-07-23,32.02873992919922
2018-07-24,31.50459861755371
2018-07-25,31.542037963867188
2018-07-26,32.60903549194336
2018-07-27,31.776033401489258
2018-07-30,31.382925033569336
2018-07-31,31.37356185913086
2018-08-01,31.0927734375
2018-08-02,31.0927734375
2018-08-03,31.29868507385254
2018-08-06,30.980451583862305
2018-08-07,32.169132232666016
2018-08-08,31.776033401489258
2018-08-09,31.794754028320312
2018-08-10,31.588834762573242
2018-08-13,31.055335998535156
2018-08-14,31.29868507385254
2018-08-15,31.045969009399414
2018-08-16,31.074054718017578
2018-08-17,31.036609649658203
2018-08-20,31.102136611938477
2018-08-21,31.27997398376465
2018-08-22,30.830699920654297
2018-08-23,31.074054718017578
2018-08-24,31.457801818847656
2018-08-27,31.869625091552734
2018-08-28,31.935142517089844
2018-08-29,32.46863555908203
2018-08-30,32.1317024230957
2018-08-31,32.30952453613281
2018-09-04,32.07554244995117
2018-09-05,31.832183837890625
2018-09-06,31.5513916015625
2018-09-07,31.148927688598633
2018-09-10,31.083415985107422
2018-09-11,31.120853424072266
2018-09-12,30.802627563476562
2018-09-13,30.886863708496094
2018-09-14,30.680944442749023
2018-09-17,29.988332748413086
2018-09-18,30.222326278686523
2018-09-19,30.34400177001953
2018-09-20,30.905580520629883
2018-09-21,30.315919876098633
2018-09-24,29.68882179260254
2018-09-25,29.847938537597656
2018-09-26,29.782421112060547
2018-09-27,29.68882179260254
2018-09-28,29.642026901245117
2018-10-01,29.595230102539062
2018-10-02,29.277002334594727
2018-10-03,29.024290084838867
2018-10-04,28.39719009399414
2018-10-05,28.116403579711914
2018-10-08,28.256799697875977
2018-10-09,27.82625389099121
2018-10-10,26.759252548217773
2018-10-11,26.50653839111328
2018-10-12,26.70309829711914
2018-10-15,26.70309829711914
2018-10-16,27.536102294921875
2018-10-17,26.77797508239746
2018-10-18,26.188312530517578
2018-10-19,25.982402801513672
2018-10-22,25.598655700683594
2018-10-23,25.26170539855957
2018-10-24,24.035593032836914
2018-10-25,24.896678924560547
2018-10-26,24.690767288208008
2018-10-29,24.9153995513916
2018-10-30,24.9715576171875
2018-10-31,25.523778915405273
2018-11-01,25.89816665649414
2018-11-02,25.99176025390625
2018-11-05,25.982402801513672
2018-11-06,26.085357666015625
2018-11-07,26.57206153869629
2018-11-08,26.824769973754883
2018-11-09,25.954322814941406
2018-11-12,25.486339569091797
2018-11-13,25.327226638793945
2018-11-14,25.93560218811035
2018-11-15,26.019838333129883
2018-11-16,26.581417083740234
2018-11-19,25.72968864440918
2018-11-20,25.22426986694336
2018-11-21,25.542499542236328
2018-11-23,25.589298248291016
2018-11-26,26.010478973388672
2018-11-27,25.85136604309082
2018-11-28,26.235111236572266
2018-11-29,26.001123428344727
2018-11-30,26.05727767944336
2018-12-03,26.45974349975586
2018-12-04,24.952838897705078
2018-12-06,24.67205047607422
2018-12-07,23.988792419433594
2018-12-10,23.988792419433594
2018-12-11,23.68928337097168
2018-12-12,24.17598533630371
2018-12-13,23.614408493041992
2018-12-14,23.024751663208008
2018-12-17,22.97795295715332
2018-12-18,22.97795295715332
2018-12-19,22.77203941345215
2018-12-20,22.313419342041016
2018-12-21,22.06070327758789
2018-12-24,22.36957359313965
2018-12-26,23.16514778137207
2018-12-27,22.547409057617188
2018-12-28,22.42573356628418
2018-12-31,22.210458755493164
2019-01-02,22.18238067626953
2019-01-03,21.442970275878906
2019-01-04,22.304058074951172
2019-01-07,22.622283935546875
2019-01-08,23.23066520690918
2019-01-09,24.12918472290039
2019-01-10,24.5129337310791
2019-01-11,24.634607315063477
2019-01-14,24.943479537963867
2019-01-15,24.952838897705078
2019-01-16,25.10259437561035
2019-01-17,25.17746925354004
2019-01-18,24.569089889526367
2019-01-22,24.241506576538086
2019-01-23,24.15726661682129
2019-01-24,24.559730529785156
2019-01-25,24.409982681274414
2019-01-28,24.615890502929688
2019-01-29,24.587812423706055
2019-01-30,24.86860466003418
2019-01-31,24.541011810302734
2019-02-01,24.737565994262695
2019-02-04,25.4301815032959
2019-02-05,25.4301815032959
2019-02-06,25.29914665222168
2019-02-07,24.569089889526367
2019-02-08,24.550373077392578
2019-02-11,24.728206634521484
2019-02-12,24.990278244018555
2019-02-13,25.037073135375977
2019-02-14,24.765642166137695
2019-02-15,25.41145896911621
2019-02-19,25.271068572998047
2019-02-20,25.24298667907715
2019-02-21,25.589298248291016
2019-02-22,25.57993507385254
2019-02-25,25.757768630981445
2019-02-26,25.514415740966797
2019-02-27,25.514415740966797
2019-02-28,25.92624282836914
2019-03-01,26.038558959960938
2019-03-04,26.30063247680664
2019-03-05,26.001123428344727
2019-03-06,26.64693832397461
2019-03-07,26.019838333129883
2019-03-08,25.598655700683594
2019-03-11,25.570575714111328
2019-03-12,25.14939308166504
2019-03-13,25.589298248291016
2019-03-14,26.094715118408203
2019-03-15,26.07599639892578
2019-03-18,26.50653839111328
2019-03-19,26.80605125427246
2019-03-20,26.862207412719727
2019-03-21,27.152355194091797
2019-03-22,26.543981552124023
2019-03-25,26.525259017944336
2019-03-26,26.50653839111328
2019-03-27,26.403583526611328
2019-03-28,26.403583526611328
2019-03-29,26.56269645690918
2019-04-01,27.339548110961914
2019-04-02,27.30211067199707
2019-04-03,27.74201202392578
2019-04-04,27.854333877563477
2019-04-05,28.125761032104492
2019-04-08,28.247438430786133
2019-04-09,28.135120391845703
2019-04-10,28.38783073425293
2019-04-11,28.44399070739746
2019-04-12,28.846458435058594
2019-04-15,29.04300880432129
2019-04-16,29.117883682250977
2019-04-17,29.12724494934082
2019-04-18,28.80901527404785
2019-04-22,28.64990234375
2019-04-23,29.333158493041992
2019-04-24,29.426755905151367
2019-04-25,27.76073455810547
2019-04-26,28.116403579711914
2019-04-29,28.153841018676758
2019-04-30,28.172563552856445
2019-05-01,27.74201202392578
2019-05-02,27.18979263305664
2019-05-03,26.946449279785156
2019-05-06,26.67501449584961
2019-05-07,26.188312530517578
2019-05-08,26.04792022705078
2019-05-09,25.66417121887207
2019-05-10,25.570575714111328
2019-05-13,25.065155029296875
2019-05-14,25.28978729248047
2019-05-15,25.3459415435791
2019-05-16,25.68288803100586
2019-05-17,25.36466407775879
2019-05-20,25.14939308166504
2019-05-21,25.42082405090332
2019-05-22,25.271068572998047
2019-05-23,24.784366607666016
2019-05-24,24.840524673461914
2019-05-28,24.634607315063477
2019-05-29,24.38189697265625
2019-05-30,24.185348510742188
2019-05-31,24.007511138916016
2019-06-03,23.988792419433594
2019-06-04,24.700130462646484
2019-06-05,24.690767288208008
2019-06-06,24.278942108154297
2019-06-07,24.859243392944336
2019-06-10,25.037073135375977
2019-06-11,25.018356323242188
2019-06-12,24.5129337310791
2019-06-13,24.68140983581543
2019-06-14,24.559730529785156
2019-06-17,24.494216918945312
2019-06-18,24.64396858215332
2019-06-19,24.82180404663086
2019-06-20,24.962202072143555
2019-06-21,24.934118270874023
2019-06-24,24.541011810302734
2019-06-25,24.587812423706055
2019-06-26,24.503576278686523
2019-06-27,24.578453063964844
2019-06-28,24.906038284301758
2019-07-01,25.31786346435547
2019-07-02,24.849884033203125
2019-07-03,24.980918884277344
2019-07-05,24.934118270874023
2019-07-08,24.456775665283203
2019-07-09,24.36318016052246
2019-07-10,24.48485565185547
2019-07-11,24.559730529785156
2019-07-12,25.10259437561035
2019-07-15,25.17746925354004
2019-07-16,25.26170539855957
2019-07-17,24.353822708129883
2019-07-18,24.035593032836914
2019-07-19,23.342981338500977
2019-07-22,23.427213668823242
2019-07-23,24.194704055786133
2019-07-24,24.559730529785156
2019-07-25,25.81392478942871
2019-07-26,25.954322814941406
2019-07-29,25.598655700683594
2019-07-30,25.17746925354004
2019-07-31,25.205549240112305
2019-08-01,24.475496292114258
2019-08-02,23.913917541503906
2019-08-05,23.48337173461914
2019-08-06,23.913917541503906
2019-08-07,23.93263816833496
2019-08-08,24.278942108154297
2019-08-09,23.81096076965332
2019-08-12,23.436574935913086
2019-08-13,23.726726531982422
2019-08-14,23.16514778137207
2019-08-15,23.0153865814209
2019-08-16,23.93263816833496
2019-08-19,24.6252498626709
2019-08-20,24.400617599487305
2019-08-21,24.33510398864746
2019-08-22,24.26958465576172
2019-08-23,23.829679489135742
2019-08-26,23.773521423339844
2019-08-27,23.427213668823242
2019-08-28,24.007511138916016
2019-08-29,24.5129337310791
2019-08-30,24.587812423706055
2019-09-03,24.33510398864746
2019-09-04,24.718847274780273
2019-09-05,25.186830520629883
2019-09-06,25.17746925354004
2019-09-09,25.645448684692383
2019-09-10,26.824769973754883
2019-09-11,27.217876434326172
2019-09-12,30.465673446655273
2019-09-13,30.643505096435547
2019-09-16,30.007055282592773
2019-09-17,30.166166305541992
2019-09-18,29.89473533630371
2019-09-19,29.847938537597656
2019-09-20,29.754344940185547
2019-09-23,29.847938537597656
2019-09-24,29.595230102539062
2019-09-25,29.58586883544922
2019-09-26,29.417394638061523
2019-09-27,29.32379722595215
2019-09-30,29.436113357543945
2019-10-01,28.846458435058594
2019-10-02,28.200639724731445
2019-10-03,28.39719009399414
2019-10-04,28.556306838989258
2019-10-07,28.350393295288086
2019-10-08,27.976003646850586
2019-10-09,27.713937759399414
2019-10-10,28.275516510009766
2019-10-11,28.846458435058594
2019-10-14,28.780935287475586
2019-10-15,29.04300880432129
2019-10-16,29.18340492248535
2019-10-17,29.23019790649414
2019-10-18,29.248918533325195
2019-10-21,29.623308181762695
2019-10-22,29.847938537597656
2019-10-23,29.876014709472656
2019-10-24,29.754344940185547
2019-10-25,29.604583740234375
2019-10-28,29.642026901245117
2019-10-29,29.58586883544922
2019-10-30,29.464195251464844
2019-10-31,31.8134708404541
2019-11-01,32.88982009887695
2019-11-04,33.54499816894531
2019-11-05,33.404598236083984
2019-11-06,33.14253234863281
2019-11-07,32.85239028930664
2019-11-08,32.945987701416016
2019-11-11,32.99278259277344
2019-11-12,33.86322784423828
2019-11-13,32.955345153808594
2019-11-14,32.91790008544922
2019-11-15,33.2735710144043
2019-11-18,33.573081970214844
2019-11-19,32.955345153808594
2019-11-20,32.89918899536133
2019-11-21,32.65583038330078
2019-11-22,32.758792877197266
2019-11-25,33.12381362915039
2019-11-26,33.32036590576172
2019-11-27,33.37652587890625
2019-11-29,33.0208625793457
2019-12-02,33.05828857421875
2019-12-03,32.21592712402344
2019-12-04,32.76814651489258
2019-12-05,33.264217376708984
2019-12-06,33.46076583862305
2019-12-09,33.33908462524414
2019-12-10,33.20805358886719
2019-12-11,33.47947692871094
2019-12-12,33.7041130065918
2019-12-13,33.79771423339844
2019-12-16,33.63859558105469
2019-12-17,33.75091552734375
2019-12-18,34.003623962402344
2019-12-19,33.46076583862305
2019-12-20,33.62924575805664
2019-12-23,33.49820327758789
2019-12-24,33.591796875
2019-12-26,33.591796875
2019-12-27,33.573081970214844
2019-12-30,33.41396713256836
2019-12-31,33.41396713256836
2020-01-02,33.50756072998047
2020-01-03,33.12381362915039
2020-01-06,32.627750396728516
2020-01-07,32.449920654296875
2020-01-08,32.37505340576172
2020-01-09,32.43120193481445
2020-01-10,31.90705680847168
2020-01-13,31.944503784179688
2020-01-14,32.141048431396484
2020-01-15,31.747947692871094
2020-01-16,32.515438079833984
2020-01-17,32.39376449584961
2020-01-21,32.03810119628906
2020-01-22,31.747947692871094
2020-01-23,32.150421142578125
2020-01-24,31.457801818847656
2020-01-27,30.943025588989258
2020-01-28,31.29868507385254
2020-01-29,31.345487594604492
2020-01-30,31.457801818847656
2020-01-31,30.596710205078125
2020-02-03,30.49375343322754
2020-02-04,31.130212783813477
2020-02-05,31.888343811035156
2020-02-06,31.0927734375
2020-02-07,30.821340560913086
2020-02-10,31.064693450927734
2020-02-11,31.42972755432129
2020-02-12,31.57947540283203
2020-02-13,31.68242645263672
2020-02-14,31.074054718017578
2020-02-18,31.120853424072266
2020-02-19,31.82282829284668
2020-02-20,31.84154510498047
2020-02-21,30.924299240112305
2020-02-24,30.259763717651367
2020-02-25,29.314437866210938
2020-02-26,28.584388732910156
2020-02-27,27.81689453125
2020-02-28,27.68585777282715
2020-03-02,27.98536491394043
2020-03-03,26.890287399291992
2020-03-04,27.751375198364258
2020-03-05,26.42230224609375
2020-03-06,25.757768630981445
2020-03-09,24.241506576538086
2020-03-10,25.81392478942871
2020-03-11,25.093233108520508
2020-03-12,22.304058074951172
2020-03-13,23.305540084838867
2020-03-16,19.056257247924805
2020-03-17,18.429157257080078
2020-03-18,14.881850242614746
2020-03-19,16.267078399658203
2020-03-20,15.25623607635498
2020-03-23,13.009919166564941
2020-03-24,15.873973846435547
2020-03-25,18.719308853149414
2020-03-26,20.825231552124023
2020-03-27,19.99222183227539
2020-03-30,19.655277252197266
2020-03-31,19.196653366088867
2020-04-01,17.90501594543457
2020-04-02,17.324718475341797
2020-04-03,16.238998413085938
2020-04-06,18.775466918945312
2020-04-07,19.599117279052734
2020-04-08,20.59123992919922
2020-04-09,21.08730125427246
2020-04-13,19.97350311279297
2020-04-14,20.067096710205078
2020-04-15,19.084331512451172
2020-04-16,18.56955337524414
2020-04-17,19.599117279052734
2020-04-20,19.03753662109375
2020-04-21,18.653793334960938
2020-04-22,18.859704971313477
2020-04-23,19.159212112426758
2020-04-24,19.964139938354492
2020-04-27,21.311933517456055
2020-04-28,22.453813552856445
2020-04-29,23.679922103881836
2020-04-30,24.475496292114258
2020-05-01,23.221302032470703
2020-05-04,23.043468475341797
2020-05-05,23.380413055419922
2020-05-06,22.463172912597656
2020-05-07,23.586328506469727
2020-05-08,24.597171783447266
2020-05-11,23.76416015625
2020-05-12,22.697162628173828
2020-05-13,21.227697372436523
2020-05-14,22.03262710571289
2020-05-15,22.08878517150879
2020-05-18,24.12918472290039
2020-05-19,23.324264526367188
2020-05-20,23.88583755493164
2020-05-21,23.88583755493164
2020-05-22,23.717365264892578
2020-05-26,25.30850601196289
2020-05-27,26.5533390045166
2020-05-28,25.93560218811035
2020-05-29,25.70161247253418
2020-06-01,26.25383186340332
2020-06-02,26.403583526611328
2020-06-03,28.238075256347656
2020-06-04,28.50014877319336
2020-06-05,28.341033935546875
2020-06-08,27.751375198364258
2020-06-09,26.67501449584961
2020-06-10,25.70161247253418
2020-06-11,24.615890502929688
2020-06-12,24.232147216796875
2020-06-15,25.41145896911621
2020-06-16,26.132156372070312
2020-06-17,25.17746925354004
2020-06-18,24.316381454467773
2020-06-19,24.26958465576172
2020-06-22,24.48485565185547
2020-06-23,24.77500343322754
2020-06-24,23.193227767944336
2020-06-25,23.576969146728516
2020-06-26,23.18386459350586
2020-06-29,24.17598533630371
2020-06-30,24.522294998168945
2020-07-01,23.47401237487793
2020-07-02,24.241506576538086
2020-07-06,24.278942108154297
2020-07-07,23.941993713378906
2020-07-08,24.044952392578125
2020-07-09,23.8203182220459
2020-07-10,24.01687240600586
2020-07-13,24.05431365966797
2020-07-14,24.33510398864746
2020-07-15,26.64693832397461
2020-07-16,26.628219604492188
2020-07-17,26.66565704345703
2020-07-20,25.870084762573242
2020-07-21,26.160234451293945
2020-07-22,26.68437385559082
2020-07-23,26.35679054260254
2020-07-24,26.16959571838379
2020-07-27,25.954322814941406
2020-07-28,25.65481185913086
2020-07-29,26.56269645690918
2020-07-30,27.339548110961914
2020-07-31,26.38486671447754
2020-08-03,26.824769973754883
2020-08-04,26.955806732177734
2020-08-05,28.08832359313965
2020-08-06,28.125761032104492
2020-08-07,28.209999084472656
2020-08-10,28.79029655456543
2020-08-11,29.445472717285156
2020-08-12,30.241044998168945
2020-08-13,29.32379722595215
2020-08-14,29.473552703857422
2020-08-17,29.32379722595215
2020-08-18,29.061723709106445
2020-08-19,29.333158493041992
2020-08-20,28.96813201904297
2020-08-21,28.940052032470703
2020-08-24,29.623308181762695
2020-08-25,29.707542419433594
2020-08-26,29.819860458374023
2020-08-27,29.72626495361328
2020-08-28,30.53119659423828
2020-08-31,29.707542419433594
2020-09-01,29.782421112060547
2020-09-02,31.064693450927734
2020-09-03,29.58586883544922
2020-09-04,29.763700485229492
2020-09-08,30.06321144104004
2020-09-09,29.707542419433594
2020-09-10,29.30508041381836
2020-09-11,30.100650787353516
2020-09-14,30.26912498474121
2020-09-15,29.810503005981445
2020-09-16,29.623308181762695
2020-09-17,29.58586883544922
2020-09-18,29.04300880432129
2020-09-21,27.0681209564209
2020-09-22,26.65629768371582
2020-09-23,26.104074478149414
2020-09-24,25.45826530456543
2020-09-25,25.3459415435791
2020-09-28,26.45038414001465
2020-09-29,25.87944793701172
2020-09-30,25.954322814941406
2020-10-01,26.216394424438477
2020-10-02,26.68437385559082
2020-10-05,27.63905906677246
2020-10-06,27.57353973388672
2020-10-07,28.37847137451172
2020-10-08,28.75285530090332
2020-10-09,28.56566619873047
2020-10-12,28.874536514282227
2020-10-13,28.958770751953125
2020-10-14,28.977489471435547
2020-10-15,29.763700485229492
2020-10-16,29.847938537597656
2020-10-19,29.454833984375
2020-10-20,30.007055282592773
2020-10-21,30.04448890686035
2020-10-22,30.166166305541992
2020-10-23,30.774545669555664
2020-10-26,29.68882179260254
2020-10-27,28.92133331298828
2020-10-28,27.863693237304688
2020-10-29,29.65138816833496
2020-10-30,29.94153594970703
2020-11-02,30.840063095092773
2020-11-03,32.1878547668457
2020-11-04,31.223812103271484
2020-11-05,32.60903549194336
2020-11-06,31.785385131835938
2020-11-09,33.17060852050781
2020-11-10,34.64007568359375
2020-11-11,33.50756072998047
2020-11-12,32.627750396728516
2020-11-13,33.73219680786133
2020-11-16,34.44352722167969
2020-11-17,34.15337371826172
2020-11-18,33.37652587890625
2020-11-19,33.067657470703125
2020-11-20,32.83366775512695
2020-11-23,33.554351806640625
2020-11-24,34.44352722167969
2020-11-25,33.900665283203125
2020-11-27,33.67604064941406
2020-11-30,32.96470642089844
2020-12-01,33.82579040527344
2020-12-02,33.54499816894531
2020-12-03,33.86322784423828
2020-12-04,34.7149658203125
2020-12-07,34.7149658203125
2020-12-08,34.59327697753906
2020-12-09,34.827274322509766
2020-12-10,34.22825241088867
2020-12-11,34.3124885559082
2020-12-14,34.26569366455078
2020-12-15,34.864715576171875
2020-12-16,34.743038177490234
2020-12-17,34.743038177490234
2020-12-18,33.83515548706055
2020-12-21,33.61988067626953
2020-12-22,33.67604064941406
2020-12-23,33.92874526977539
2020-12-24,33.938106536865234
2020-12-28,33.92874526977539
2020-12-29,33.0770149230957
2020-12-30,33.105098724365234
2020-12-31,32.983421325683594
2021-01-04,32.49672317504883
2021-01-05,32.93661880493164
2021-01-06,34.72431182861328
2021-01-07,35.70708465576172
2021-01-08,35.93171310424805
2021-01-11,35.52924346923828
2021-01-12,37.2701416015625
2021-01-13,36.839603424072266
2021-01-14,36.568172454833984
2021-01-15,35.42628479003906
2021-01-19,34.7711181640625
2021-01-20,35.192298889160156
2021-01-21,35.20166015625
2021-01-22,34.7711181640625
2021-01-25,34.696231842041016
2021-01-26,34.396732330322266
2021-01-27,33.404598236083984
2021-01-28,34.04106521606445
2021-01-29,32.8430290222168
2021-02-01,33.657318115234375
2021-02-02,34.078495025634766
2021-02-03,34.4809684753418
2021-02-04,35.29526138305664
2021-02-05,35.48244857788086
2021-02-08,35.79132080078125
2021-02-09,35.00511169433594
2021-02-10,35.21102523803711
2021-02-11,34.95830535888672
2021-02-12,34.555843353271484
2021-02-16,35.061256408691406
2021-02-17,34.4248046875
2021-02-18,36.13762283325195
2021-02-19,36.30609893798828
2021-02-22,36.4932861328125
2021-02-23,36.07210922241211
2021-02-24,37.419898986816406
2021-02-25,37.036155700683594
2021-02-26,36.867679595947266
2021-03-01,37.74748611450195
2021-03-02,37.31694030761719
2021-03-03,37.68197250366211
2021-03-04,37.485416412353516
2021-03-05,39.27310562133789
2021-03-08,40.265228271484375
2021-03-09,40.03123474121094
2021-03-10,39.93764114379883
2021-03-11,39.85340881347656
2021-03-12,40.237152099609375
2021-03-15,40.52730178833008
2021-03-16,40.48051071166992
2021-03-17,40.95785140991211
2021-03-18,40.80809020996094
2021-03-19,40.62091064453125
2021-03-22,40.2277946472168
2021-03-23,38.56178283691406
2021-03-24,38.40266418457031
2021-03-25,39.17951583862305
2021-03-26,40.012516021728516
2021-03-29,39.3667106628418
2021-03-30,40.115478515625
2021-03-31,39.619422912597656
2021-04-01,40.19971466064453
2021-04-05,41.042083740234375
2021-04-06,40.39627456665039
2021-04-07,41.02336883544922
2021-04-08,40.92976379394531
2021-04-09,41.257354736328125
2021-04-12,41.36031723022461
2021-04-13,40.59282302856445
2021-04-14,41.0888786315918
2021-04-15,41.47262954711914
2021-04-16,41.81893539428711
2021-04-19,41.94061279296875
2021-04-20,41.0608024597168
2021-04-21,41.60366439819336
2021-04-22,41.44454574584961
2021-04-23,42.109092712402344
2021-04-26,42.15589141845703
2021-04-27,42.68938446044922
2021-04-28,42.60514831542969
2021-04-29,43.7938232421875
2021-04-30,43.71894836425781
2021-05-03,44.92634582519531
2021-05-04,45.094818115234375
2021-05-05,45.52536392211914
2021-05-06,45.92782974243164
2021-05-07,46.59235763549805
2021-05-10,46.760826110839844
2021-05-11,46.049503326416016
2021-05-12,44.92634582519531
2021-05-13,46.0963020324707
2021-05-14,47.434730529785156
