,HAL
2015-04-23,40.337284088134766
2015-04-24,40.194923400878906
2015-04-27,40.55500411987305
2015-04-28,40.68899154663086
2015-04-29,41.20817184448242
2015-04-30,40.990455627441406
2015-05-01,41.12443161010742
2015-05-04,41.199798583984375
2015-05-05,40.22842788696289
2015-05-06,39.9185791015625
2015-05-07,38.8132209777832
2015-05-08,40.287044525146484
2015-05-11,39.516632080078125
2015-05-12,39.767860412597656
2015-05-13,39.60037612915039
2015-05-14,38.88858413696289
2015-05-15,39.106300354003906
2015-05-18,39.12305450439453
2015-05-19,37.74135208129883
2015-05-20,37.65761947631836
2015-05-21,38.65411376953125
2015-05-22,38.44477844238281
2015-05-26,38.05956268310547
2015-05-27,38.201927185058594
2015-05-28,37.975826263427734
2015-05-29,38.0177001953125
2015-06-01,38.034523010253906
2015-06-02,38.606204986572266
2015-06-03,38.35398864746094
2015-06-04,37.588932037353516
2015-06-05,38.44646453857422
2015-06-08,38.18583679199219
2015-06-09,38.06814193725586
2015-06-10,38.875244140625
2015-06-11,38.35398864746094
2015-06-12,38.236289978027344
2015-06-15,38.295135498046875
2015-06-16,38.18583679199219
2015-06-17,38.429664611816406
2015-06-18,37.479637145996094
2015-06-19,36.865909576416016
2015-06-22,37.08448028564453
2015-06-23,37.40396499633789
2015-06-24,37.20219421386719
2015-06-25,36.57164764404297
2015-06-26,36.25216293334961
2015-06-29,35.89065933227539
2015-06-30,36.21015548706055
2015-07-01,34.940635681152344
2015-07-02,35.234893798828125
2015-07-06,34.234432220458984
2015-07-07,35.20967102050781
2015-07-08,34.41938781738281
2015-07-09,34.73045349121094
2015-07-10,34.74727249145508
2015-07-13,35.201255798339844
2015-07-14,35.781368255615234
2015-07-15,34.52867889404297
2015-07-16,33.80564880371094
2015-07-17,33.62070083618164
2015-07-20,34.234432220458984
2015-07-21,35.19285583496094
2015-07-22,34.923828125
2015-07-23,35.58799743652344
2015-07-24,35.075157165527344
2015-07-27,34.45301818847656
2015-07-28,35.2432975769043
2015-07-29,36.39509963989258
2015-07-30,35.55436706542969
2015-07-31,35.13400650024414
2015-08-03,33.72998809814453
2015-08-04,33.29281234741211
2015-08-05,34.14193344116211
2015-08-06,34.34371566772461
2015-08-07,33.42732620239258
2015-08-10,34.9910774230957
2015-08-11,35.26850891113281
2015-08-12,35.907474517822266
2015-08-13,35.10879135131836
2015-08-14,35.30215072631836
2015-08-17,34.713645935058594
2015-08-18,34.478248596191406
2015-08-19,33.040584564208984
2015-08-20,31.6954288482666
2015-08-21,30.00556755065918
2015-08-24,28.21481704711914
2015-08-25,28.139150619506836
2015-08-26,28.94625473022461
2015-08-27,31.981271743774414
2015-08-28,32.44367980957031
2015-08-31,33.2376594543457
2015-09-01,32.055137634277344
2015-09-02,32.24095916748047
2015-09-03,32.164939880371094
2015-09-04,31.125991821289062
2015-09-08,32.055137634277344
2015-09-09,31.379404067993164
2015-09-10,31.742603302001953
2015-09-11,31.421619415283203
2015-09-14,31.151336669921875
2015-09-15,31.26114273071289
2015-09-16,32.646392822265625
2015-09-17,32.688636779785156
2015-09-18,31.573671340942383
2015-09-21,31.63280487060547
2015-09-22,31.641233444213867
2015-09-23,31.50609588623047
2015-09-24,31.25269317626953
2015-09-25,30.999303817749023
2015-09-28,29.504234313964844
2015-09-29,29.29306983947754
2015-09-30,29.858989715576172
2015-10-01,29.48733901977539
2015-10-02,31.08375358581543
2015-10-05,31.8524169921875
2015-10-06,32.9758186340332
2015-10-07,33.668434143066406
2015-10-08,34.133026123046875
2015-10-09,33.49106216430664
2015-10-12,32.83222198486328
2015-10-13,32.494361877441406
2015-10-14,32.70552444458008
2015-10-15,33.161643981933594
2015-10-16,31.936872482299805
2015-10-19,31.55677604675293
2015-10-20,31.827054977416992
2015-10-21,32.43524169921875
2015-10-22,33.54173278808594
2015-10-23,33.119407653808594
2015-10-26,32.561920166015625
2015-10-27,31.65813636779785
2015-10-28,32.32542037963867
2015-10-29,32.25785446166992
2015-10-30,32.41834259033203
2015-11-02,33.18698501586914
2015-11-03,33.82893371582031
2015-11-04,33.119407653808594
2015-11-05,32.44368362426758
2015-11-06,33.2376594543457
2015-11-09,33.026493072509766
2015-11-10,32.86600112915039
2015-11-11,32.18181610107422
2015-11-12,31.666580200195312
2015-11-13,31.58210563659668
2015-11-16,32.511253356933594
2015-11-17,32.19027328491211
2015-11-18,32.840675354003906
2015-11-19,32.13114547729492
2015-11-20,32.09735107421875
2015-11-23,32.39299011230469
2015-11-24,33.56708526611328
2015-11-25,33.20387649536133
2015-11-27,33.05183792114258
2015-11-30,33.65998458862305
2015-12-01,34.279415130615234
2015-12-02,33.049072265625
2015-12-03,32.25148010253906
2015-12-04,32.15815353393555
2015-12-07,31.0296573638916
2015-12-08,30.775102615356445
2015-12-09,32.49755096435547
2015-12-10,32.37027359008789
2015-12-11,31.360563278198242
2015-12-14,31.01267433166504
2015-12-15,31.47935676574707
2015-12-16,30.427213668823242
2015-12-17,29.001724243164062
2015-12-18,28.373836517333984
2015-12-21,28.339902877807617
2015-12-22,28.86597442626953
2015-12-23,30.079320907592773
2015-12-24,29.82477378845215
2015-12-28,29.103553771972656
2015-12-29,29.273252487182617
2015-12-30,28.959314346313477
2015-12-31,28.882953643798828
2016-01-04,29.256275177001953
2016-01-05,29.188396453857422
2016-01-06,28.356874465942383
2016-01-07,27.92413902282715
2016-01-08,27.542316436767578
2016-01-11,26.770174026489258
2016-01-12,26.70229721069336
2016-01-13,25.845314025878906
2016-01-14,27.016244888305664
2016-01-15,26.176223754882812
2016-01-19,25.27682113647461
2016-01-20,24.165279388427734
2016-01-21,24.852561950683594
2016-01-22,25.61622428894043
2016-01-25,24.844085693359375
2016-01-26,24.55558967590332
2016-01-27,24.657413482666016
2016-01-28,25.836828231811523
2016-01-29,26.97382164001465
2016-02-01,26.829578399658203
2016-02-02,25.896217346191406
2016-02-03,27.11806297302246
2016-02-04,27.516855239868164
2016-02-05,26.600481033325195
2016-02-08,26.15925407409668
2016-02-09,25.10711669921875
2016-02-10,25.10711669921875
2016-02-11,24.43680763244629
2016-02-12,24.69983673095703
2016-02-16,25.404088973999023
2016-02-17,26.642892837524414
2016-02-18,26.69380760192871
2016-02-19,26.617448806762695
2016-02-22,27.8986873626709
2016-02-23,27.228370666503906
2016-02-24,27.542316436767578
2016-02-25,27.576257705688477
2016-02-26,27.839284896850586
2016-02-29,27.540672302246094
2016-03-01,28.172029495239258
2016-03-02,28.718069076538086
2016-03-03,29.153181076049805
2016-03-04,29.758947372436523
2016-03-07,30.577991485595703
2016-03-08,29.417665481567383
2016-03-09,29.596837997436523
2016-03-10,29.443265914916992
2016-03-11,30.8168888092041
2016-03-14,30.287919998168945
2016-03-15,29.852798461914062
2016-03-16,30.262319564819336
2016-03-17,31.03870964050293
2016-03-18,30.97046661376953
2016-03-21,31.03870964050293
2016-03-22,30.68890953063965
2016-03-23,29.886919021606445
2016-03-24,30.049030303955078
2016-03-28,29.938112258911133
2016-03-29,29.878398895263672
2016-03-30,30.731571197509766
2016-03-31,30.475627899169922
2016-04-01,29.938112258911133
2016-04-04,29.00815200805664
2016-04-05,29.349411010742188
2016-04-06,31.089902877807617
2016-04-07,30.927814483642578
2016-04-08,31.849245071411133
2016-04-11,31.75537872314453
2016-04-12,32.13078689575195
2016-04-13,32.68535614013672
2016-04-14,32.745086669921875
2016-04-15,32.65122985839844
2016-04-18,33.26552200317383
2016-04-19,34.16135787963867
2016-04-20,34.41732406616211
2016-04-21,34.408775329589844
2016-04-22,34.843910217285156
2016-04-25,34.16135787963867
2016-04-26,34.31494140625
2016-04-27,35.01453399658203
2016-04-28,35.01453399658203
2016-04-29,35.244903564453125
2016-05-02,35.876243591308594
2016-05-03,34.50263214111328
2016-05-04,34.007781982421875
2016-05-05,34.07604217529297
2016-05-06,33.649452209472656
2016-05-09,33.009552001953125
2016-05-10,33.13753128051758
2016-05-11,33.73476791381836
2016-05-12,34.16989517211914
2016-05-13,33.32524490356445
2016-05-16,34.28079605102539
2016-05-17,35.125450134277344
2016-05-18,34.36612319946289
2016-05-19,34.246673583984375
2016-05-20,34.903621673583984
2016-05-23,35.37287521362305
2016-05-24,35.338741302490234
2016-05-25,36.217529296875
2016-05-26,36.37963104248047
2016-05-27,36.482452392578125
2016-05-31,36.13972473144531
2016-06-01,36.114013671875
2016-06-02,36.096893310546875
2016-06-03,36.713783264160156
2016-06-06,38.461639404296875
2016-06-07,39.481239318847656
2016-06-08,39.661170959472656
2016-06-09,38.98429870605469
2016-06-10,38.02467727661133
2016-06-13,37.93899154663086
2016-06-14,37.690528869628906
2016-06-15,37.68195724487305
2016-06-16,37.00508499145508
