,EXR
2014-04-08,32.68995666503906
2014-04-09,32.839717864990234
2014-04-10,32.7852668762207
2014-04-11,32.45167922973633
2014-04-14,33.030338287353516
2014-04-15,33.534088134765625
2014-04-16,33.8948974609375
2014-04-17,34.01742935180664
2014-04-21,34.221656799316406
2014-04-22,34.48716354370117
2014-04-23,34.337379455566406
2014-04-24,34.59607696533203
2014-04-25,34.37823486328125
2014-04-28,34.67096710205078
2014-04-29,35.03175354003906
2014-04-30,35.624019622802734
2014-05-01,35.4742546081543
2014-05-02,35.49467849731445
2014-05-05,35.18832778930664
2014-05-06,35.02494812011719
2014-05-07,35.37895202636719
2014-05-08,35.0113410949707
2014-05-09,35.09983825683594
2014-05-12,35.433406829833984
2014-05-13,34.94325637817383
2014-05-14,34.84795379638672
2014-05-15,34.881996154785156
2014-05-16,35.310874938964844
2014-05-19,35.48786544799805
2014-05-20,35.40618133544922
2014-05-21,35.27684020996094
2014-05-22,35.140682220458984
2014-05-23,35.37214660644531
2014-05-27,35.882694244384766
2014-05-28,35.57637405395508
2014-05-29,35.61041259765625
2014-05-30,35.637630462646484
2014-06-02,35.73975372314453
2014-06-03,35.6512451171875
2014-06-04,35.86228561401367
2014-06-05,36.842567443847656
2014-06-06,36.50900650024414
2014-06-09,36.49539566040039
2014-06-10,36.406890869140625
2014-06-11,36.53049850463867
2014-06-12,36.27640151977539
2014-06-13,36.496177673339844
2014-06-16,36.04975128173828
2014-06-17,36.31072235107422
2014-06-18,36.61293029785156
2014-06-19,37.279117584228516
2014-06-20,37.20355987548828
2014-06-23,36.7434196472168
2014-06-24,36.6610107421875
2014-06-25,36.53049850463867
2014-06-26,36.551116943359375
2014-06-27,36.6403923034668
2014-06-30,36.57172393798828
2014-07-01,36.709068298339844
2014-07-02,36.70220947265625
2014-07-03,36.496177673339844
2014-07-07,36.44123077392578
2014-07-08,36.42062759399414
2014-07-09,36.37942123413086
2014-07-10,36.413761138916016
2014-07-11,36.40001678466797
2014-07-14,36.77088928222656
2014-07-15,36.585453033447266
2014-07-16,36.52363586425781
2014-07-17,36.31072235107422
2014-07-18,36.91511535644531
2014-07-21,36.585453033447266
2014-07-22,36.73655319213867
2014-07-23,36.77775955200195
2014-07-24,36.8189582824707
2014-07-25,36.40689468383789
2014-07-28,36.551116943359375
2014-07-29,36.358821868896484
2014-07-30,36.427490234375
2014-07-31,35.527801513671875
2014-08-01,35.70636749267578
2014-08-04,35.7475700378418
2014-08-05,35.541534423828125
2014-08-06,35.72695541381836
2014-08-07,35.82311248779297
2014-08-08,36.166500091552734
2014-08-11,36.53049850463867
2014-08-12,36.61979675292969
2014-08-13,37.01813888549805
2014-08-14,37.04560089111328
2014-08-15,36.983802795410156
2014-08-18,37.32719039916992
2014-08-19,37.38213348388672
2014-08-20,37.49202346801758
2014-08-21,37.1348876953125
2014-08-22,36.6884651184082
2014-08-25,36.15277099609375
2014-08-26,36.20771026611328
2014-08-27,36.2214469909668
2014-08-28,36.20771026611328
2014-08-29,36.19398880004883
2014-09-02,36.654136657714844
2014-09-03,36.97006607055664
2014-09-04,36.887638092041016
2014-09-05,37.30659103393555
2014-09-08,37.299713134765625
2014-09-09,37.0593376159668
2014-09-10,36.51677703857422
2014-09-11,36.447479248046875
2014-09-12,35.13094711303711
2014-09-15,34.85377502441406
2014-09-16,35.47740173339844
2014-09-17,35.85850524902344
2014-09-18,35.671417236328125
2014-09-19,35.65062713623047
2014-09-22,35.39424514770508
2014-09-23,35.29723358154297
2014-09-24,35.24872970581055
2014-09-25,35.096290588378906
2014-09-26,35.71298599243164
