,YUM
2014-08-06,41.38614273071289
2014-08-07,41.22061538696289
2014-08-08,41.36840057373047
2014-08-11,41.40980529785156
2014-08-12,41.40387725830078
2014-08-13,41.669925689697266
2014-08-14,42.006935119628906
2014-08-15,42.26116943359375
2014-08-18,42.651363372802734
2014-08-19,42.85830307006836
2014-08-20,43.13027572631836
2014-08-21,42.7341423034668
2014-08-22,42.81101608276367
2014-08-25,43.02385711669922
2014-08-26,43.16575241088867
2014-08-27,42.7578010559082
2014-08-28,42.751888275146484
2014-08-29,42.822818756103516
2014-09-02,42.22569274902344
2014-09-03,42.26116943359375
2014-09-04,42.37942123413086
2014-09-05,42.78144454956055
2014-09-08,42.76962661743164
2014-09-09,42.60997772216797
2014-09-10,42.91743469238281
2014-09-11,42.91743469238281
2014-09-12,42.32029342651367
2014-09-15,42.414878845214844
2014-09-16,42.56269454956055
2014-09-17,42.81692886352539
2014-09-18,42.94700241088867
2014-09-19,43.14801025390625
2014-09-22,42.775543212890625
2014-09-23,42.42079544067383
2014-09-24,42.822818756103516
2014-09-25,42.29664611816406
2014-09-26,42.76962661743164
2014-09-29,42.95882034301758
2014-09-30,42.556785583496094
2014-10-01,42.27889633178711
2014-10-02,42.284812927246094
2014-10-03,42.349857330322266
2014-10-06,42.20203399658203
2014-10-07,41.22650146484375
2014-10-08,41.82365036010742
2014-10-09,40.79491424560547
2014-10-10,40.97819137573242
2014-10-13,39.97901916503906
2014-10-14,40.09725570678711
2014-10-15,39.99019241333008
2014-10-16,40.22218322753906
2014-10-17,40.668304443359375
2014-10-20,41.12036895751953
2014-10-21,41.51889419555664
2014-10-22,41.12036895751953
2014-10-23,41.19173812866211
2014-10-24,41.56647491455078
2014-10-27,41.42372131347656
2014-10-28,41.762779235839844
2014-10-29,41.40587615966797
2014-10-30,41.62596130371094
2014-10-31,42.72639846801758
2014-11-03,42.565792083740234
2014-11-04,42.86321258544922
2014-11-05,43.0892333984375
2014-11-06,43.48182678222656
2014-11-07,43.33905792236328
2014-11-10,43.582942962646484
2014-11-11,43.73166275024414
2014-11-12,44.35027313232422
2014-11-13,44.843963623046875
2014-11-14,44.48113250732422
2014-11-17,44.01122283935547
2014-11-18,44.13019561767578
2014-11-19,43.99932861328125
2014-11-20,44.915367126464844
2014-11-21,45.12355422973633
2014-11-24,45.43880844116211
2014-11-25,45.379310607910156
2014-11-26,45.6529426574707
2014-11-28,45.95035934448242
2014-12-01,46.02768325805664
2014-12-02,46.61061477661133
2014-12-03,46.182350158691406
2014-12-04,46.23587417602539
2014-12-05,46.574928283691406
2014-12-08,45.48043441772461
2014-12-09,44.74285125732422
2014-12-10,41.953128814697266
2014-12-11,42.83940505981445
2014-12-12,43.3331184387207
2014-12-15,42.01260757446289
2014-12-16,41.054927825927734
2014-12-17,41.9947509765625
2014-12-18,42.6728630065918
2014-12-19,42.33381652832031
2014-12-22,43.10114288330078
2014-12-23,43.23199462890625
2014-12-24,43.29742431640625
2014-12-26,43.505611419677734
2014-12-29,43.75545120239258
2014-12-30,43.58889389038086
2014-12-31,43.3331184387207
2015-01-02,43.03570556640625
2015-01-05,42.161312103271484
2015-01-06,41.64381408691406
2015-01-07,43.023807525634766
2015-01-08,43.773284912109375
2015-01-09,43.69596862792969
2015-01-12,43.368804931640625
2015-01-13,43.19036865234375
2015-01-14,43.25615310668945
2015-01-15,42.74169921875
2015-01-16,43.32794189453125
2015-01-20,42.56224060058594
2015-01-21,42.7716178894043
2015-01-22,44.141502380371094
2015-01-23,44.332923889160156
2015-01-26,44.41069793701172
2015-01-27,43.9261589050293
2015-01-28,43.60911178588867
2015-01-29,44.42863845825195
2015-01-30,43.238216400146484
2015-02-02,43.50740051269531
2015-02-03,44.0338134765625
2015-02-04,44.05775451660156
2015-02-05,44.984962463378906
2015-02-06,44.225257873535156
2015-02-09,43.73473358154297
2015-02-10,44.31497573852539
2015-02-11,44.261146545410156
2015-02-12,44.74569320678711
2015-02-13,44.67988586425781
2015-02-17,45.493438720703125
2015-02-18,45.76264572143555
2015-02-19,45.86433410644531
2015-02-20,46.3787841796875
2015-02-23,46.324947357177734
2015-02-24,46.576194763183594
2015-02-25,47.234222412109375
2015-02-26,47.49143981933594
2015-02-27,48.52035903930664
2015-03-02,48.933128356933594
2015-03-03,48.759639739990234
2015-03-04,47.90419387817383
2015-03-05,48.16743087768555
2015-03-06,47.3538703918457
2015-03-09,47.521358489990234
2015-03-10,46.588165283203125
2015-03-11,45.76264572143555
2015-03-12,46.56422805786133
2015-03-13,46.3668212890625
2015-03-16,46.773597717285156
2015-03-17,46.576194763183594
2015-03-18,47.22224807739258
2015-03-19,47.102603912353516
2015-03-20,47.38378143310547
2015-03-23,47.41966247558594
2015-03-24,47.95804214477539
2015-03-25,47.34787368774414
2015-03-26,46.988948822021484
2015-03-27,46.84539794921875
2015-03-30,47.503414154052734
2015-03-31,47.09065246582031
2015-04-01,47.16242980957031
2015-04-02,47.73073959350586
2015-04-06,47.6948356628418
2015-04-07,46.83342361450195
2015-04-08,47.085994720458984
2015-04-09,47.45883560180664
2015-04-10,48.12030792236328
2015-04-13,48.541259765625
2015-04-14,47.87976837158203
2015-04-15,47.86775588989258
2015-04-16,47.80160140991211
2015-04-17,47.95796203613281
2015-04-20,48.76376724243164
2015-04-21,48.61944580078125
2015-04-22,50.537757873535156
2015-04-23,50.5557975769043
2015-04-24,52.377899169921875
2015-04-27,52.083248138427734
2015-04-28,52.22154998779297
2015-04-29,51.86675262451172
2015-04-30,51.692344665527344
2015-05-01,55.264408111572266
2015-05-04,54.72921371459961
2015-05-05,54.11582565307617
2015-05-06,53.64676284790039
2015-05-07,54.20000076293945
2015-05-08,54.04966735839844
2015-05-11,53.96548843383789
2015-05-12,54.35635757446289
2015-05-13,54.06169509887695
2015-05-14,54.13386154174805
2015-05-15,56.503170013427734
2015-05-18,56.28068923950195
2015-05-19,56.713680267333984
2015-05-20,57.056434631347656
2015-05-21,56.19047927856445
2015-05-22,55.047916412353516
2015-05-26,55.047916412353516
2015-05-27,55.312503814697266
2015-05-28,55.20426559448242
2015-05-29,54.18796920776367
2015-06-01,54.28418731689453
2015-06-02,54.04364013671875
2015-06-03,55.05392837524414
2015-06-04,54.43452835083008
2015-06-05,54.59689712524414
2015-06-08,54.4224967956543
2015-06-09,54.47663116455078
2015-06-10,55.08399200439453
2015-06-11,54.921627044677734
2015-06-12,54.789329528808594
2015-06-15,54.65102005004883
2015-06-16,55.21628952026367
2015-06-17,54.903587341308594
2015-06-18,55.73344802856445
2015-06-19,55.48689651489258
2015-06-22,55.57711410522461
2015-06-23,55.34257888793945
2015-06-24,55.02986526489258
2015-06-25,54.951690673828125
2015-06-26,55.77555465698242
2015-06-29,53.88730239868164
2015-06-30,54.16993713378906
2015-07-01,55.13811111450195
2015-07-02,55.05392837524414
2015-07-06,54.524742126464844
2015-07-07,54.05567932128906
2015-07-08,52.389930725097656
2015-07-09,52.91310501098633
2015-07-10,54.63901138305664
2015-07-13,54.789329528808594
2015-07-14,55.31852722167969
2015-07-15,53.68759536743164
2015-07-16,53.30705261230469
2015-07-17,53.08355712890625
2015-07-20,53.234561920166016
2015-07-21,53.530555725097656
2015-07-22,53.94732666015625
2015-07-23,53.04731369018555
2015-07-24,52.376827239990234
2015-07-27,51.93586349487305
2015-07-28,52.52178955078125
2015-07-29,53.01710510253906
2015-07-30,53.16811752319336
2015-07-31,53.01106643676758
2015-08-03,53.04731369018555
2015-08-04,53.270809173583984
2015-08-05,53.78424835205078
2015-08-06,53.01710510253906
2015-08-07,52.920467376708984
2015-08-10,53.04731369018555
2015-08-11,50.46200180053711
2015-08-12,48.73441696166992
2015-08-13,50.61903762817383
2015-08-14,50.49219512939453
2015-08-17,51.36201477050781
2015-08-18,50.860660552978516
2015-08-19,52.0023078918457
2015-08-20,49.42303466796875
2015-08-21,48.14244842529297
2015-08-24,46.62629699707031
2015-08-25,45.96788787841797
2015-08-26,48.130367279052734
2015-08-27,49.694854736328125
2015-08-28,49.42303466796875
2015-08-31,48.18472671508789
2015-09-01,47.780033111572266
2015-09-02,48.48676300048828
2015-09-03,48.45655822753906
2015-09-04,47.65317153930664
2015-09-08,49.38678741455078
2015-09-09,48.939796447753906
2015-09-10,48.263267517089844
2015-09-11,49.18746566772461
2015-09-14,48.89751434326172
2015-09-15,49.785457611083984
2015-09-16,50.1781005859375
2015-09-17,50.1176872253418
2015-09-18,48.414268493652344
2015-09-21,48.58341979980469
2015-09-22,47.900840759277344
2015-09-23,47.67130661010742
2015-09-24,47.30887222290039
2015-09-25,47.47800064086914
2015-09-28,45.90747833251953
2015-09-29,45.99809265136719
2015-09-30,48.2934684753418
2015-10-01,48.245147705078125
2015-10-02,49.2901496887207
2015-10-05,50.166015625
2015-10-06,50.38950729370117
2015-10-07,40.89994430541992
2015-10-08,40.748931884765625
2015-10-09,42.43423080444336
2015-10-12,42.790611267089844
2015-10-13,42.27113342285156
2015-10-14,41.69957733154297
2015-10-15,42.119117736816406
2015-10-16,43.87636184692383
2015-10-19,43.602745056152344
2015-10-20,44.40536117553711
2015-10-21,44.72761917114258
2015-10-22,44.192543029785156
2015-10-23,44.32024002075195
2015-10-26,45.1046028137207
2015-10-27,44.49048614501953
2015-10-28,44.368873596191406
2015-10-29,44.08917236328125
2015-10-30,43.11631393432617
2015-11-02,43.67571258544922
2015-11-03,43.906776428222656
2015-11-04,43.499385833740234
2015-11-05,43.2744140625
2015-11-06,43.316978454589844
2015-11-09,41.954952239990234
2015-11-10,41.80902862548828
2015-11-11,41.61444854736328
2015-11-12,40.811824798583984
2015-11-13,42.24073791503906
2015-11-16,41.84549331665039
2015-11-17,42.52651596069336
2015-11-18,43.24400329589844
2015-11-19,43.58450698852539
2015-11-20,44.2411994934082
2015-11-23,44.198631286621094
2015-11-24,44.0101318359375
2015-11-25,44.13782501220703
2015-11-27,44.36279296875
2015-11-30,44.08917236328125
2015-12-01,45.28702163696289
2015-12-02,45.572811126708984
2015-12-03,44.46616744995117
2015-12-04,46.2963752746582
2015-12-07,46.46055603027344
2015-12-08,45.961952209472656
2015-12-09,44.87356185913086
2015-12-10,44.50265121459961
2015-12-11,43.35344314575195
2015-12-14,43.56625747680664
2015-12-15,44.14999008178711
2015-12-16,44.71546173095703
2015-12-17,43.900691986083984
2015-12-18,43.681785583496094
2015-12-21,44.630340576171875
2015-12-22,44.38712692260742
2015-12-23,45.06813049316406
2015-12-24,44.99517059326172
2015-12-28,44.89786911010742
2015-12-29,45.141090393066406
2015-12-30,44.879638671875
2015-12-31,44.41751480102539
2016-01-04,43.906776428222656
2016-01-05,43.79732894897461
2016-01-06,43.487220764160156
2016-01-07,42.003604888916016
2016-01-08,41.432037353515625
2016-01-11,41.35905838012695
2016-01-12,42.30153274536133
2016-01-13,42.25255584716797
2016-01-14,42.85240936279297
2016-01-15,41.06511688232422
2016-01-19,42.09341812133789
2016-01-20,41.61599349975586
2016-01-21,42.20973205566406
2016-01-22,42.22195816040039
2016-01-25,41.24872970581055
2016-01-26,42.7667121887207
2016-01-27,42.47904586791992
2016-01-28,43.09724807739258
2016-01-29,44.29695129394531
2016-02-01,44.7437744140625
2016-02-02,44.26633834838867
2016-02-03,44.345916748046875
2016-02-04,44.260223388671875
2016-02-05,42.699398040771484
2016-02-08,41.273231506347656
2016-02-09,40.68561553955078
2016-02-10,40.86311721801758
2016-02-11,39.93274688720703
2016-02-12,41.2181282043457
2016-02-16,42.552494049072266
2016-02-17,43.580787658691406
2016-02-18,43.476749420166016
2016-02-19,43.16457748413086
2016-02-22,44.045997619628906
2016-02-23,43.77055740356445
2016-02-24,43.7521858215332
2016-02-25,43.433902740478516
2016-02-26,43.71548080444336
2016-02-29,44.358154296875
2016-03-01,46.635128021240234
2016-03-02,46.15770721435547
2016-03-03,46.75755310058594
2016-03-04,47.77361297607422
2016-03-07,47.77361297607422
2016-03-08,46.9350471496582
2016-03-09,46.70246505737305
2016-03-10,46.9840202331543
2016-03-11,47.60224151611328
2016-03-14,47.46757125854492
2016-03-15,47.8838005065918
2016-03-16,48.14087677001953
2016-03-17,48.2265510559082
2016-03-18,47.93276596069336
2016-03-21,48.618316650390625
2016-03-22,48.34285354614258
2016-03-23,49.303855895996094
2016-03-24,48.569332122802734
2016-03-28,48.84477615356445
2016-03-29,49.316078186035156
2016-03-30,50.344390869140625
2016-03-31,50.09955978393555
2016-04-01,50.35663986206055
2016-04-04,50.13016128540039
2016-04-05,49.92816925048828
2016-04-06,50.12404251098633
2016-04-07,49.74454879760742
2016-04-08,50.399471282958984
2016-04-11,50.0689582824707
2016-04-12,50.22196960449219
2016-04-13,50.56666946411133
2016-04-14,50.72056198120117
2016-04-15,50.3758659362793
2016-04-18,50.849830627441406
2016-04-19,50.554359436035156
2016-04-20,50.80059814453125
2016-04-21,50.28968048095703
2016-04-22,49.97576904296875
2016-04-25,50.08040237426758
2016-04-26,50.49897003173828
2016-04-27,50.160430908203125
2016-04-28,49.51410675048828
2016-04-29,48.9724235534668
2016-05-02,49.84035110473633
2016-05-03,49.0709228515625
2016-05-04,49.64337158203125
2016-05-05,49.76032638549805
2016-05-06,49.83419418334961
2016-05-09,50.400489807128906
2016-05-10,51.02833938598633
2016-05-11,49.667991638183594
2016-05-12,50.20966339111328
2016-05-13,49.42792892456055
2016-05-16,50.01270294189453
2016-05-17,49.84650421142578
2016-05-18,49.34790802001953
2016-05-19,49.28636169433594
2016-05-20,48.99705123901367
2016-05-23,49.23095703125
2016-05-24,50.554359436035156
2016-05-25,50.84367370605469
2016-05-26,50.75132751464844
2016-05-27,50.8375244140625
2016-05-31,50.52975082397461
2016-06-01,50.73904037475586
2016-06-02,50.757503509521484
2016-06-03,50.849830627441406
2016-06-06,51.20684051513672
2016-06-07,51.48383331298828
2016-06-08,51.8223762512207
2016-06-09,51.53923416137695
2016-06-10,50.78212356567383
2016-06-13,50.82521057128906
2016-06-14,50.775962829589844
2016-06-15,50.97910690307617
2016-06-16,51.0406379699707
2016-06-17,51.428428649902344
2016-06-20,51.736202239990234
2016-06-21,51.883941650390625
2016-06-22,51.63772964477539
2016-06-23,52.874961853027344
2016-06-24,50.56666946411133
2016-06-27,48.83085632324219
2016-06-28,49.9819221496582
2016-06-29,50.868309020996094
2016-06-30,51.0406379699707
2016-07-01,51.41613006591797
2016-07-05,51.114505767822266
2016-07-06,51.81007766723633
2016-07-07,51.89624786376953
2016-07-08,52.788780212402344
2016-07-11,53.20735168457031
2016-07-12,53.078086853027344
2016-07-13,53.05952835083008
2016-07-14,54.62519073486328
2016-07-15,54.142494201660156
2016-07-18,54.210567474365234
2016-07-19,54.18582534790039
2016-07-20,54.37765121459961
2016-07-21,54.39622116088867
2016-07-22,55.75767135620117
2016-07-25,55.90618896484375
2016-07-26,55.23165512084961
2016-07-27,55.52251052856445
2016-07-28,55.856685638427734
2016-07-29,55.33685302734375
2016-08-01,55.33685302734375
2016-08-02,54.64994812011719
2016-08-03,54.68707275390625
2016-08-04,54.718021392822266
2016-08-05,54.91604995727539
2016-08-08,55.13264846801758
2016-08-09,55.101707458496094
2016-08-10,54.742767333984375
2016-08-11,55.683406829833984
2016-08-12,55.671043395996094
2016-08-15,55.65865707397461
2016-08-16,55.572021484375
2016-08-17,55.62153625488281
2016-08-18,56.16610336303711
2016-08-19,55.26879119873047
2016-08-22,55.572021484375
2016-08-23,55.88145065307617
2016-08-24,55.54108810424805
2016-08-25,55.65865707397461
2016-08-26,55.40493392944336
2016-08-29,56.16610336303711
2016-08-30,56.17848205566406
2016-08-31,56.13515853881836
2016-09-01,56.16610336303711
2016-09-02,56.475528717041016
2016-09-06,56.46934509277344
2016-09-07,56.067073822021484
2016-09-08,55.00887680053711
2016-09-09,53.82070541381836
2016-09-12,54.866539001464844
2016-09-13,53.65980911254883
2016-09-14,53.79595184326172
2016-09-15,54.32815170288086
2016-09-16,54.48286819458008
2016-09-19,54.699459075927734
2016-09-20,54.9593620300293
2016-09-21,55.466819763183594
2016-09-22,55.98664093017578
2016-09-23,56.091861724853516
2016-09-26,55.39874267578125
2016-09-27,55.609161376953125
2016-09-28,55.831932067871094
2016-09-29,55.57821273803711
2016-09-30,56.197059631347656
2016-10-03,56.2651252746582
2016-10-04,55.86906051635742
2016-10-05,54.841793060302734
2016-10-06,54.11155700683594
2016-10-07,54.28483581542969
2016-10-10,54.08061599731445
2016-10-11,54.61281967163086
2016-10-12,55.039825439453125
2016-10-13,55.30591583251953
2016-10-14,55.18834686279297
2016-10-17,53.98087692260742
2016-10-18,53.62611389160156
2016-10-19,54.29830551147461
2016-10-20,53.651004791259766
2016-10-21,54.1302490234375
2016-10-24,54.6468505859375
2016-10-25,53.35847854614258
2016-10-26,53.35847854614258
2016-10-27,53.12818145751953
2016-10-28,53.35225296020508
2016-10-31,53.70079803466797
2016-11-01,52.542991638183594
2016-11-02,51.6859016418457
2016-11-03,52.07549285888672
2016-11-04,51.78113555908203
2016-11-07,53.68580627441406
2016-11-08,53.67715835571289
2016-11-09,53.564605712890625
2016-11-10,53.105751037597656
2016-11-11,52.551658630371094
2016-11-14,52.551658630371094
2016-11-15,52.551658630371094
2016-11-16,52.291934967041016
2016-11-17,52.603607177734375
2016-11-18,53.98881912231445
2016-11-21,53.67715835571289
2016-11-22,54.309146881103516
2016-11-23,54.67277145385742
2016-11-25,54.8372688293457
2016-11-28,54.63813781738281
2016-11-29,55.01041793823242
2016-11-30,54.880558013916016
2016-12-01,54.27452087402344
2016-12-02,54.040771484375
2016-12-05,54.59486389160156
2016-12-06,54.941162109375
2016-12-07,55.78960418701172
2016-12-08,55.72034454345703
2016-12-09,55.832889556884766
2016-12-12,56.049339294433594
2016-12-13,55.945457458496094
2016-12-14,55.30478286743164
2016-12-15,55.24417495727539
2016-12-16,55.6251220703125
2016-12-19,55.443302154541016
2016-12-20,55.59913635253906
2016-12-21,55.57316589355469
2016-12-22,55.451961517333984
2016-12-23,55.24417495727539
2016-12-27,55.43463897705078
2016-12-28,55.166263580322266
2016-12-29,55.08832931518555
2016-12-30,54.828609466552734
2017-01-03,54.72471237182617
2017-01-04,54.92384338378906
2017-01-05,55.10566329956055
2017-01-06,55.77228927612305
2017-01-09,55.92811965942383
2017-01-10,56.25711441040039
2017-01-11,56.09185791015625
2017-01-12,56.23972702026367
2017-01-13,56.23972702026367
2017-01-17,55.81352615356445
2017-01-18,55.978782653808594
2017-01-19,55.691749572753906
2017-01-20,56.17013168334961
2017-01-23,56.02227020263672
2017-01-24,56.822479248046875
2017-01-25,57.05731201171875
2017-01-26,56.79637145996094
2017-01-27,57.3182373046875
2017-01-30,57.126888275146484
2017-01-31,56.99641418457031
2017-02-01,56.42237854003906
2017-02-02,57.11818313598633
2017-02-03,57.60527420043945
2017-02-06,57.66615295410156
2017-02-07,57.831398010253906
2017-02-08,57.91838073730469
2017-02-09,58.61420440673828
2017-02-10,59.144775390625
2017-02-13,59.240440368652344
2017-02-14,59.649234771728516
2017-02-15,59.710121154785156
2017-02-16,59.5274658203125
2017-02-17,59.492671966552734
2017-02-21,58.85773849487305
2017-02-22,57.4921989440918
2017-02-23,57.187774658203125
2017-02-24,57.36172866821289
2017-02-27,56.987728118896484
2017-02-28,56.813777923583984
2017-03-01,57.03121566772461
2017-03-02,56.71809768676758
2017-03-03,56.5615234375
2017-03-06,56.10055160522461
2017-03-07,55.683067321777344
2017-03-08,55.73524856567383
2017-03-09,55.50039291381836
2017-03-10,55.93528747558594
2017-03-13,55.99618148803711
2017-03-14,55.62217330932617
2017-03-15,55.58738327026367
2017-03-16,55.50910186767578
2017-03-17,55.55259323120117
2017-03-20,55.7265510559082
2017-03-21,55.430824279785156
2017-03-22,55.07421875
2017-03-23,54.95245361328125
2017-03-24,55.30036163330078
2017-03-27,55.23947525024414
2017-03-28,56.074462890625
2017-03-29,55.70915985107422
2017-03-30,55.683067321777344
2017-03-31,55.57869338989258
2017-04-03,55.27426528930664
2017-04-04,55.52650833129883
2017-04-05,55.55259323120117
2017-04-06,56.14404296875
2017-04-07,55.909210205078125
2017-04-10,55.77874755859375
2017-04-11,56.058372497558594
2017-04-12,55.95349884033203
2017-04-13,55.74378967285156
2017-04-17,55.8311653137207
2017-04-18,55.892337799072266
2017-04-19,56.399169921875
2017-04-20,56.836116790771484
2017-04-21,56.64385986328125
2017-04-24,57.43035125732422
2017-04-25,57.65753936767578
2017-04-26,57.57015609741211
2017-04-27,57.683753967285156
2017-04-28,57.45656204223633
2017-05-01,57.45656204223633
2017-05-02,57.97214126586914
2017-05-03,59.6412239074707
2017-05-04,60.27914047241211
2017-05-05,60.55877685546875
2017-05-08,60.4189453125
2017-05-09,60.08686447143555
2017-05-10,60.19175338745117
2017-05-11,60.41020584106445
2017-05-12,60.20922088623047
2017-05-15,60.488868713378906
2017-05-16,60.60246276855469
2017-05-17,60.43642807006836
2017-05-18,60.383995056152344
2017-05-19,61.23164749145508
2017-05-22,62.05308151245117
2017-05-23,61.974449157714844
2017-05-24,62.8745002746582
2017-05-25,63.03179931640625
2017-05-26,62.99686813354492
2017-05-30,63.2764892578125
2017-05-31,63.47749710083008
2017-06-01,64.51737976074219
2017-06-02,64.6572036743164
2017-06-05,64.84070587158203
2017-06-06,64.9455795288086
2017-06-07,64.89317321777344
2017-06-08,64.63972473144531
2017-06-09,63.879451751708984
2017-06-12,62.83954620361328
2017-06-13,63.503700256347656
2017-06-14,63.82704544067383
2017-06-15,63.4512825012207
2017-06-16,63.59981918334961
2017-06-19,64.6047592163086
2017-06-20,64.58728790283203
2017-06-21,65.01549530029297
2017-06-22,65.13782501220703
2017-06-23,65.38249206542969
2017-06-26,65.31259155273438
2017-06-27,64.63972473144531
2017-06-28,64.7969970703125
2017-06-29,64.1853256225586
2017-06-30,64.45621490478516
2017-07-03,64.09791564941406
2017-07-05,63.86199188232422
2017-07-06,63.486228942871094
2017-07-07,64.22029113769531
2017-07-10,64.26396942138672
2017-07-11,64.63972473144531
2017-07-12,65.01701354980469
2017-07-13,64.42035675048828
2017-07-14,64.57827758789062
2017-07-17,64.5519790649414
2017-07-18,64.71868896484375
2017-07-19,65.06087493896484
2017-07-20,65.4732666015625
2017-07-21,65.57855987548828
2017-07-24,65.44692993164062
2017-07-25,65.63117980957031
2017-07-26,65.44692993164062
2017-07-27,66.34191131591797
2017-07-28,65.80667877197266
2017-07-31,66.22786712646484
2017-08-01,66.27171325683594
2017-08-02,67.22810363769531
2017-08-03,65.6838607788086
2017-08-04,65.8330078125
2017-08-07,65.79791259765625
2017-08-08,65.1047592163086
2017-08-09,65.86809539794922
2017-08-10,66.12255859375
2017-08-11,66.29803466796875
2017-08-14,66.92979431152344
2017-08-15,67.02630615234375
2017-08-16,67.05262756347656
2017-08-17,66.2804946899414
2017-08-18,66.16643524169922
2017-08-21,66.55252075195312
2017-08-22,67.16670227050781
2017-08-23,67.04386901855469
2017-08-24,66.91222381591797
2017-08-25,66.53495025634766
2017-08-28,66.86835479736328
2017-08-29,66.76307678222656
2017-08-30,66.70166015625
2017-08-31,67.40360260009766
2017-09-01,67.23686981201172
2017-09-05,66.96489715576172
2017-09-06,66.86835479736328
2017-09-07,67.09651184082031
2017-09-08,67.10526275634766
2017-09-11,68.26348114013672
2017-09-12,67.710693359375
2017-09-13,67.67559814453125
2017-09-14,67.70194244384766
2017-09-15,66.02603912353516
2017-09-18,66.42964935302734
2017-09-19,66.4735336303711
2017-09-20,67.0087661743164
2017-09-21,67.10526275634766
2017-09-22,66.65778350830078
2017-09-25,64.8853988647461
2017-09-26,64.4028091430664
2017-09-27,64.13960266113281
2017-09-28,64.49055480957031
2017-09-29,64.58706665039062
2017-10-02,64.70991516113281
2017-10-03,64.85907745361328
2017-10-04,65.01701354980469
2017-10-05,65.43814849853516
2017-10-06,66.62268829345703
2017-10-09,66.68412017822266
2017-10-10,66.842041015625
2017-10-11,67.24565124511719
2017-10-12,67.04386901855469
2017-10-13,66.85957336425781
2017-10-16,66.86835479736328
2017-10-17,66.850830078125
2017-10-18,66.70166015625
2017-10-19,66.52617645263672
2017-10-20,66.83328247070312
2017-10-23,66.28926849365234
2017-10-24,66.10501098632812
2017-10-25,65.51713562011719
2017-10-26,66.57005310058594
2017-10-27,66.01727294921875
2017-10-30,65.77159881591797
2017-10-31,65.32411193847656
2017-11-01,65.20126342773438
2017-11-02,69.44800567626953
2017-11-03,69.23741149902344
2017-11-06,70.07974243164062
2017-11-07,71.08000183105469
2017-11-08,71.18528747558594
2017-11-09,69.78142547607422
2017-11-10,69.83406829833984
2017-11-13,69.96568298339844
2017-11-14,69.95687866210938
2017-11-15,69.40200805664062
2017-11-16,69.17301940917969
2017-11-17,69.2258529663086
2017-11-20,69.3931884765625
2017-11-21,70.04496002197266
2017-11-22,69.78070068359375
2017-11-24,69.73670959472656
2017-11-27,70.08897399902344
2017-11-28,71.36604309082031
2017-11-29,72.0530014038086
2017-11-30,73.5150375366211
2017-12-01,73.45339965820312
2017-12-04,73.37411499023438
2017-12-05,73.18917083740234
2017-12-06,73.31246948242188
2017-12-07,73.14512634277344
2017-12-08,73.3829345703125
2017-12-11,72.61666870117188
2017-12-12,72.21155548095703
2017-12-13,72.3876953125
2017-12-14,72.25556945800781
2017-12-15,72.48458862304688
2017-12-18,73.19795227050781
2017-12-19,72.977783203125
2017-12-20,72.33482360839844
2017-12-21,72.66070556640625
2017-12-22,72.57266235351562
2017-12-26,72.3876953125
2017-12-27,72.57266235351562
2017-12-28,72.81044006347656
2017-12-29,71.87686920166016
2018-01-02,71.86808013916016
2018-01-03,71.80641174316406
2018-01-04,72.53740692138672
2018-01-05,72.96015930175781
2018-01-08,73.08348083496094
2018-01-09,72.88972473144531
2018-01-10,72.70479583740234
2018-01-11,72.65190887451172
2018-01-12,73.64717102050781
2018-01-16,73.0394287109375
2018-01-17,73.18034362792969
2018-01-18,73.18917083740234
2018-01-19,73.81448364257812
2018-01-22,74.7833023071289
2018-01-23,75.60237884521484
2018-01-24,75.07392883300781
2018-01-25,75.44385528564453
2018-01-26,75.91942596435547
2018-01-29,76.16606140136719
2018-01-30,74.50147247314453
2018-01-31,74.50147247314453
2018-02-01,73.96422576904297
2018-02-02,72.77521514892578
2018-02-05,70.28274536132812
2018-02-06,70.96971130371094
2018-02-07,70.57337188720703
2018-02-08,67.2001724243164
2018-02-09,69.8511734008789
2018-02-12,68.75904846191406
2018-02-13,68.81214141845703
2018-02-14,68.90948486328125
2018-02-15,69.87390899658203
2018-02-16,69.23686981201172
2018-02-20,69.0864486694336
2018-02-21,68.8475570678711
2018-02-22,69.29881286621094
2018-02-23,70.60833740234375
2018-02-26,71.28963470458984
2018-02-27,70.9445571899414
2018-02-28,72.00633239746094
2018-03-01,70.51984405517578
2018-03-02,71.04188537597656
2018-03-05,71.34272766113281
2018-03-06,72.00633239746094
2018-03-07,72.03287506103516
2018-03-08,72.9265365600586
2018-03-09,73.39549255371094
2018-03-12,72.91771697998047
2018-03-13,72.86459350585938
2018-03-14,72.7938232421875
2018-03-15,73.33356475830078
2018-03-16,73.88215637207031
2018-03-19,72.67880249023438
2018-03-20,73.51935577392578
2018-03-21,73.2716293334961
2018-03-22,72.71417999267578
2018-03-23,72.27176666259766
2018-03-26,74.3510971069336
2018-03-27,74.21836853027344
2018-03-28,74.5457534790039
2018-03-29,75.32440948486328
2018-04-02,74.0945053100586
2018-04-03,74.42188262939453
2018-04-04,75.58098602294922
2018-04-05,76.10302734375
2018-04-06,74.7315902709961
2018-04-09,74.72270965576172
2018-04-10,75.72257232666016
2018-04-11,75.59867858886719
2018-04-12,75.87298583984375
2018-04-13,75.58098602294922
2018-04-16,76.32423400878906
2018-04-17,76.62507629394531
2018-04-18,76.97014617919922
2018-04-19,76.48350524902344
2018-04-20,76.35079956054688
2018-04-23,75.99686431884766
