,MSFT
2017-09-15,69.4267807006836
2017-09-18,69.28849029541016
2017-09-19,69.54662322998047
2017-09-20,69.0857162475586
2017-09-21,68.4126968383789
2017-09-22,68.59709167480469
2017-09-25,67.53691864013672
2017-09-26,67.53691864013672
2017-09-27,68.0808334350586
2017-09-28,68.0992660522461
2017-09-29,68.67085266113281
2017-10-02,68.78147888183594
2017-10-03,68.45881652832031
2017-10-04,68.85523223876953
2017-10-05,70.03522491455078
2017-10-06,70.06289672851562
2017-10-09,70.33021545410156
2017-10-10,70.33021545410156
2017-10-11,70.4500732421875
2017-10-12,71.09539794921875
2017-10-13,71.43647766113281
2017-10-16,71.58399200439453
2017-10-17,71.52865600585938
2017-10-18,71.547119140625
2017-10-19,71.82369232177734
2017-10-20,72.65336608886719
2017-10-23,72.67180633544922
2017-10-24,72.69947814941406
2017-10-25,72.48744201660156
2017-10-26,72.60726165771484
2017-10-27,77.2627944946289
2017-10-30,77.3365249633789
2017-10-31,76.68197631835938
2017-11-01,76.68197631835938
2017-11-02,77.48401641845703
2017-11-03,77.56697082519531
2017-11-06,77.87120056152344
2017-11-07,77.68681335449219
2017-11-08,77.95418548583984
2017-11-09,77.5208740234375
2017-11-10,77.31805419921875
2017-11-13,77.3733901977539
2017-11-14,77.48401641845703
2017-11-15,76.88179016113281
2017-11-16,77.08560180664062
2017-11-17,76.34439086914062
2017-11-20,76.46485137939453
2017-11-21,77.5674057006836
2017-11-22,77.00224304199219
2017-11-24,77.14122009277344
2017-11-27,77.70635223388672
2017-11-28,78.64213562011719
2017-11-29,77.21531677246094
2017-11-30,77.98433685302734
2017-12-01,78.06773376464844
2017-12-04,75.12141418457031
2017-12-05,75.59392547607422
2017-12-06,76.69649505615234
2017-12-07,76.42778015136719
2017-12-08,77.97508239746094
2017-12-11,78.96643829345703
2017-12-12,79.29071044921875
2017-12-13,79.07759857177734
2017-12-14,78.46611022949219
2017-12-15,80.46736907958984
2017-12-18,80.03191375732422
2017-12-19,79.5223388671875
2017-12-20,79.23511505126953
2017-12-21,79.21661376953125
2017-12-22,79.22583770751953
2017-12-26,79.12390899658203
2017-12-27,79.41114044189453
2017-12-28,79.42041778564453
2017-12-29,79.25365447998047
2018-01-02,79.63349914550781
2018-01-03,80.00410461425781
2018-01-04,80.7082748413086
2018-01-05,81.70890045166016
2018-01-08,81.79228973388672
2018-01-09,81.7366943359375
2018-01-10,81.36609649658203
2018-01-11,81.60698699951172
2018-01-12,83.01528930664062
2018-01-16,81.85712432861328
2018-01-17,83.51558685302734
2018-01-18,83.47854614257812
2018-01-19,83.38587188720703
2018-01-22,84.87757873535156
2018-01-23,85.146240234375
2018-01-24,85.07213592529297
2018-01-25,85.54467010498047
2018-01-26,87.14749908447266
2018-01-29,87.0177993774414
2018-01-30,85.92453002929688
2018-01-31,88.02767944335938
2018-02-01,87.33280944824219
2018-02-02,85.03508758544922
2018-02-05,81.53286743164062
2018-02-06,84.61814880371094
2018-02-07,83.0245361328125
2018-02-08,78.7625961303711
2018-02-09,81.69964599609375
2018-02-12,82.5798110961914
2018-02-13,83.22837829589844
2018-02-14,84.53158569335938
2018-02-15,86.25370025634766
2018-02-16,85.63933563232422
2018-02-20,86.30953979492188
2018-02-21,85.1645736694336
2018-02-22,85.38797760009766
2018-02-23,87.55686950683594
2018-02-26,88.82288360595703
2018-02-27,87.68718719482422
2018-02-28,87.28692626953125
2018-03-01,86.4305419921875
2018-03-02,86.61671447753906
2018-03-05,87.16593170166016
2018-03-06,86.8680419921875
2018-03-07,87.37071990966797
2018-03-08,87.90131378173828
2018-03-09,89.86541748046875
2018-03-12,90.07951354980469
2018-03-13,87.88270568847656
2018-03-14,87.36139678955078
2018-03-15,87.66860961914062
2018-03-16,88.0595474243164
2018-03-19,86.46775817871094
2018-03-20,86.6911849975586
2018-03-21,86.0861587524414
2018-03-22,83.58211517333984
2018-03-23,81.15255737304688
2018-03-26,87.29624938964844
2018-03-27,83.28423309326172
2018-03-28,83.20975494384766
2018-03-29,84.95978546142578
2018-04-02,82.39988708496094
2018-04-03,83.50762939453125
2018-04-04,85.94651794433594
2018-04-05,85.9930419921875
2018-04-06,83.99166870117188
2018-04-09,84.49435424804688
2018-04-10,86.45845794677734
2018-04-11,85.50897979736328
2018-04-12,87.11009216308594
2018-04-13,86.64464569091797
2018-04-16,87.65926361083984
2018-04-17,89.42791748046875
2018-04-18,89.7723388671875
2018-04-19,89.46514892578125
2018-04-20,88.43190002441406
2018-04-23,88.75769805908203
2018-04-24,86.681884765625
2018-04-25,85.92786407470703
2018-04-26,87.7430648803711
2018-04-27,89.1951904296875
2018-04-30,87.05422973632812
2018-05-01,88.43190002441406
2018-05-02,87.044921875
2018-05-03,87.56620788574219
2018-05-04,88.58084106445312
2018-05-07,89.56755828857422
2018-05-08,89.18588256835938
2018-05-09,90.2377700805664
2018-05-10,91.1407241821289
2018-05-11,90.94522094726562
2018-05-14,91.25242614746094
2018-05-15,90.59148406982422
2018-05-16,90.82522583007812
2018-05-17,89.91835021972656
2018-05-18,90.08663940429688
2018-05-21,91.24594116210938
2018-05-22,91.15242767333984
2018-05-23,92.23690795898438
2018-05-24,91.90970611572266
2018-05-25,91.95642852783203
2018-05-29,91.62922668457031
2018-05-30,92.50802612304688
2018-05-31,92.40516662597656
2018-06-01,94.22826385498047
2018-06-04,95.05094146728516
2018-06-05,95.537109375
2018-06-06,95.81758880615234
2018-06-07,94.31237030029297
2018-06-08,95.01354217529297
2018-06-11,94.47132110595703
2018-06-12,94.7143783569336
2018-06-13,94.28433990478516
2018-06-14,94.81723022460938
2018-06-15,93.6112060546875
2018-06-18,94.29368591308594
2018-06-19,94.29368591308594
2018-06-20,95.23792266845703
2018-06-21,94.55545043945312
2018-06-22,93.87297821044922
2018-06-25,91.98448944091797
2018-06-26,92.62957763671875
2018-06-27,91.18982696533203
2018-06-28,92.2088623046875
2018-06-29,92.19017028808594
2018-07-02,93.49903869628906
2018-07-03,92.60150909423828
2018-07-05,93.26531982421875
2018-07-06,94.57417297363281
2018-07-09,95.21924591064453
2018-07-10,95.4716567993164
2018-07-11,95.34077453613281
2018-07-12,97.4068832397461
2018-07-13,98.56614685058594
2018-07-16,98.08003997802734
2018-07-17,99.05233001708984
2018-07-18,98.27635192871094
2018-07-19,97.60323333740234
2018-07-20,99.35147857666016
2018-07-23,100.94080352783203
2018-07-24,100.65099334716797
2018-07-25,103.61459350585938
2018-07-26,102.48340606689453
2018-07-27,100.669677734375
2018-07-30,98.51006317138672
2018-07-31,99.17387390136719
2018-08-01,99.36082458496094
2018-08-02,100.56686401367188
2018-08-03,101.00624084472656
2018-08-06,101.09038543701172
2018-08-07,101.79154205322266
2018-08-08,102.36184692382812
2018-08-09,102.53010559082031
2018-08-10,101.90373229980469
2018-08-13,101.16517639160156
2018-08-14,102.42730712890625
2018-08-15,101.038330078125
2018-08-16,101.01953887939453
2018-08-17,100.96324920654297
2018-08-20,100.29691314697266
2018-08-21,99.46165466308594
2018-08-22,100.4752197265625
2018-08-23,100.9444808959961
2018-08-24,101.7328109741211
2018-08-27,102.8590087890625
2018-08-28,103.47840881347656
2018-08-29,105.13014221191406
2018-08-30,105.06446838378906
2018-08-31,105.42108917236328
2018-09-04,104.83920288085938
2018-09-05,101.81726837158203
2018-09-06,102.0518798828125
2018-09-07,101.55448150634766
2018-09-10,102.65254211425781
2018-09-11,104.39812469482422
2018-09-12,104.83920288085938
2018-09-13,105.96541595458984
2018-09-14,106.39714050292969
2018-09-17,105.24278259277344
2018-09-18,106.24696350097656
2018-09-19,104.82981872558594
2018-09-20,106.58480834960938
2018-09-21,107.23237609863281
2018-09-24,107.61717224121094
2018-09-25,107.41069030761719
2018-09-26,106.9696044921875
2018-09-27,107.3731689453125
2018-09-28,107.33560943603516
2018-10-01,108.49935150146484
2018-10-02,108.06763458251953
2018-10-03,108.08641815185547
2018-10-04,105.85279846191406
2018-10-05,105.2333755493164
2018-10-08,104.03211212158203
2018-10-09,105.35541534423828
2018-10-10,99.63057708740234
2018-10-11,99.3959732055664
2018-10-12,102.83085632324219
2018-10-15,100.98201751708984
2018-10-16,104.17288970947266
2018-10-17,103.90071868896484
2018-10-18,101.82666015625
2018-10-19,101.976806640625
2018-10-22,102.88713836669922
2018-10-23,101.45126342773438
2018-10-24,96.02674865722656
2018-10-25,101.63896179199219
2018-10-26,100.38136291503906
2018-10-29,97.4626693725586
2018-10-30,97.35003662109375
2018-10-31,100.24058532714844
2018-11-01,99.40532684326172
2018-11-02,99.63057708740234
2018-11-05,100.8975601196289
2018-11-06,101.09465026855469
2018-11-07,105.0738296508789
2018-11-08,104.87676239013672
2018-11-09,102.83085632324219
2018-11-12,100.29691314697266
2018-11-13,100.36263275146484
2018-11-14,98.93936920166016
2018-11-15,101.11663818359375
2018-11-16,102.06861114501953
2018-11-19,98.60946655273438
2018-11-20,95.86663818359375
2018-11-21,97.18621826171875
2018-11-23,97.14851379394531
2018-11-26,100.35317993164062
2018-11-27,100.98471069335938
2018-11-28,104.73603057861328
2018-11-29,103.85945129394531
2018-11-30,104.51924133300781
2018-12-03,105.65030670166016
2018-12-04,102.28541564941406
2018-12-06,102.91690826416016
2018-12-07,98.79795837402344
2018-12-10,101.40882873535156
2018-12-11,102.35137939453125
2018-12-12,102.81321716308594
2018-12-13,103.1619644165039
2018-12-14,99.93843078613281
2018-12-17,96.97885131835938
2018-12-18,97.99681091308594
2018-12-19,97.73289489746094
2018-12-20,95.67813110351562
2018-12-21,92.58657836914062
2018-12-24,88.72212982177734
2018-12-26,94.78273010253906
2018-12-27,95.36711120605469
2018-12-28,94.62246704101562
2018-12-31,95.73468780517578
2019-01-02,95.310546875
2019-01-03,91.80426025390625
2019-01-04,96.0739974975586
2019-01-07,96.19654846191406
2019-01-08,96.89401245117188
2019-01-09,98.27955627441406
2019-01-10,97.64807891845703
2019-01-11,96.89401245117188
2019-01-14,96.18714141845703
2019-01-15,98.97705841064453
2019-01-16,99.32581329345703
2019-01-17,100.0232925415039
2019-01-18,101.52193450927734
2019-01-22,99.60855865478516
2019-01-23,100.57941436767578
2019-01-24,100.09869384765625
2019-01-25,101.01295471191406
2019-01-28,99.04305267333984
2019-01-29,97.02598571777344
2019-01-30,100.26837158203125
2019-01-31,98.43038940429688
2019-02-01,96.87516784667969
2019-02-04,99.66511535644531
2019-02-05,101.06007385253906
2019-02-06,99.93843078613281
2019-02-07,99.22211456298828
2019-02-08,99.5991439819336
2019-02-11,99.20328521728516
2019-02-12,100.7490463256836
2019-02-13,100.67362213134766
2019-02-14,100.75847625732422
2019-02-15,102.00260925292969
2019-02-19,101.95552062988281
2019-02-20,101.42540740966797
2019-02-21,103.56468963623047
2019-02-22,105.04133605957031
2019-02-25,105.62822723388672
2019-02-26,106.35707092285156
2019-02-27,106.17724609375
2019-02-28,106.04473114013672
2019-03-01,106.51799011230469
2019-03-04,106.26244354248047
2019-03-05,105.73233032226562
2019-03-06,105.77967071533203
2019-03-07,104.49232482910156
2019-03-08,104.6059341430664
2019-03-11,106.8019790649414
2019-03-12,107.54976654052734
2019-03-13,108.38274383544922
2019-03-14,108.46792602539062
2019-03-15,109.71741485595703
2019-03-18,111.28874206542969
2019-03-19,111.36446380615234
2019-03-20,111.24140930175781
2019-03-21,113.79714965820312
2019-03-22,110.79650115966797
2019-03-25,111.37393188476562
2019-03-26,111.61056518554688
2019-03-27,110.5314712524414
2019-03-28,110.68292999267578
2019-03-29,111.63897705078125
2019-04-01,112.6612548828125
2019-04-02,112.82219696044922
2019-04-03,113.56050109863281
2019-04-04,112.98310852050781
2019-04-05,113.48477935791016
2019-04-08,113.52264404296875
2019-04-09,112.9073715209961
2019-04-10,113.7687759399414
2019-04-11,113.90127563476562
2019-04-12,114.48815155029297
2019-04-15,114.58281707763672
2019-04-16,114.31776428222656
2019-04-17,115.26432800292969
2019-04-18,116.77886199951172
2019-04-22,117.14801025390625
2019-04-23,118.73827362060547
2019-04-24,118.33126831054688
2019-04-25,122.25004577636719
2019-04-26,122.9505386352539
2019-04-29,122.8369369506836
2019-04-30,123.62260437011719
2019-05-01,121.04790496826172
2019-05-02,119.46712493896484
2019-05-03,122.0134048461914
2019-05-06,121.30348205566406
2019-05-07,118.81399536132812
2019-05-08,118.80455017089844
2019-05-09,118.79505920410156
2019-05-10,120.33796691894531
2019-05-13,116.75993347167969
2019-05-14,118.06619262695312
2019-05-15,119.7288589477539
2019-05-16,122.4935531616211
2019-05-17,121.67652130126953
2019-05-20,119.91886901855469
2019-05-21,120.56488800048828
2019-05-22,121.29649353027344
2019-05-23,119.880859375
2019-05-24,119.93785858154297
2019-05-28,119.86184692382812
2019-05-29,118.70277404785156
2019-05-30,119.45333862304688
2019-05-31,117.50567626953125
2019-06-03,113.85735321044922
2019-06-04,117.01162719726562
2019-06-05,119.54833221435547
2019-06-06,121.4389877319336
2019-06-07,124.84024810791016
2019-06-10,125.98039245605469
2019-06-11,125.50533294677734
2019-06-12,124.92577362060547
2019-06-13,125.7143325805664
2019-06-14,125.83783721923828
2019-06-17,126.21788024902344
2019-06-18,128.4125518798828
2019-06-19,128.91610717773438
2019-06-20,130.11325073242188
2019-06-21,130.13218688964844
2019-06-24,130.9017791748047
2019-06-25,126.7689437866211
2019-06-26,127.2439193725586
2019-06-27,127.45297241210938
2019-06-28,127.27249908447266
2019-07-01,128.90658569335938
2019-07-02,129.76165771484375
2019-07-03,130.59774780273438
2019-07-05,130.21766662597656
2019-07-08,130.12269592285156
2019-07-09,129.64764404296875
2019-07-10,130.96826171875
2019-07-11,131.49081420898438
2019-07-12,131.96585083007812
2019-07-15,131.96585083007812
2019-07-16,130.23672485351562
2019-07-17,129.4671630859375
2019-07-18,129.609619140625
2019-07-19,129.79966735839844
2019-07-22,131.51925659179688
2019-07-23,132.33636474609375
2019-07-24,133.69500732421875
2019-07-25,133.1914825439453
2019-07-26,134.28404235839844
2019-07-29,133.989501953125
2019-07-30,133.34344482421875
2019-07-31,129.4671630859375
2019-08-01,131.16778564453125
2019-08-02,130.06564331054688
2019-08-05,125.6098403930664
2019-08-06,127.96602630615234
2019-08-07,128.52659606933594
2019-08-08,131.95631408691406
2019-08-09,130.8352508544922
2019-08-12,129.0111083984375
2019-08-13,131.6808624267578
2019-08-14,127.71531677246094
2019-08-15,127.42935943603516
2019-08-16,129.76480102539062
2019-08-19,131.93821716308594
2019-08-20,130.84197998046875
2019-08-21,132.3004150390625
2019-08-22,131.33766174316406
2019-08-23,127.1529312133789
2019-08-26,129.1165771484375
2019-08-27,129.39305114746094
2019-08-28,129.22146606445312
2019-08-29,131.6617889404297
2019-08-30,131.41390991210938
2019-09-03,129.6790008544922
2019-09-04,131.19468688964844
2019-09-05,133.50152587890625
2019-09-06,132.59591674804688
2019-09-09,131.08981323242188
2019-09-10,129.7171630859375
2019-09-11,129.75527954101562
2019-09-12,131.08981323242188
2019-09-13,130.89918518066406
2019-09-16,129.95545959472656
2019-09-17,130.9658966064453
2019-09-18,132.04307556152344
2019-09-19,134.47386169433594
2019-09-20,132.92002868652344
2019-09-23,132.63404846191406
2019-09-24,130.9563446044922
2019-09-25,132.8437957763672
2019-09-26,133.01536560058594
2019-09-27,131.29000854492188
2019-09-30,132.5291748046875
2019-10-01,130.660888671875
2019-10-02,128.35398864746094
2019-10-03,129.90782165527344
2019-10-04,131.6617889404297
2019-10-07,130.70848083496094
2019-10-08,129.32635498046875
2019-10-09,131.77613830566406
2019-10-10,132.59591674804688
2019-10-11,133.1488037109375
2019-10-14,133.02490234375
2019-10-15,134.95046997070312
2019-10-16,133.84469604492188
2019-10-17,133.15834045410156
2019-10-18,130.9849853515625
2019-10-21,131.95721435546875
2019-10-22,129.9935760498047
2019-10-23,130.82289123535156
2019-10-24,133.39662170410156
2019-10-25,134.14974975585938
2019-10-28,137.44793701171875
2019-10-29,136.15151977539062
2019-10-30,137.84828186035156
2019-10-31,136.66629028320312
2019-11-01,136.99993896484375
2019-11-04,137.7910919189453
2019-11-05,137.70533752441406
2019-11-06,137.32398986816406
2019-11-07,137.51466369628906
2019-11-08,139.13519287109375
2019-11-11,139.27816772460938
2019-11-12,140.19326782226562
2019-11-13,140.42208862304688
2019-11-14,141.13697814941406
2019-11-15,142.95767211914062
2019-11-18,143.3103790283203
2019-11-19,143.3580322265625
2019-11-20,143.10935974121094
2019-11-21,142.97544860839844
2019-11-22,143.08067321777344
2019-11-25,144.64930725097656
2019-11-26,145.4144744873047
2019-11-27,145.69183349609375
2019-11-29,144.79275512695312
2019-12-02,143.04241943359375
2019-12-03,142.81283569335938
2019-12-04,143.329345703125
2019-12-05,143.40585327148438
2019-12-06,145.14666748046875
2019-12-09,144.77365112304688
2019-12-10,144.55364990234375
2019-12-11,145.09884643554688
2019-12-12,146.57183837890625
2019-12-13,147.80567932128906
2019-12-16,148.76217651367188
2019-12-17,147.95875549316406
2019-12-18,147.65267944335938
2019-12-19,148.934326171875
2019-12-20,150.56039428710938
2019-12-23,150.56039428710938
2019-12-24,150.53167724609375
2019-12-26,151.7655792236328
2019-12-27,152.04293823242188
2019-12-30,150.7325439453125
2019-12-31,150.8377685546875
2020-01-02,153.63067626953125
2020-01-03,151.71775817871094
2020-01-06,152.10986328125
2020-01-07,150.7229766845703
2020-01-08,153.123779296875
2020-01-09,155.03671264648438
2020-01-10,154.3193359375
2020-01-13,156.1749267578125
2020-01-14,155.0749969482422
2020-01-15,156.07928466796875
2020-01-16,158.93917846679688
2020-01-17,159.8287353515625
2020-01-21,159.2548370361328
2020-01-22,158.48963928222656
2020-01-23,159.4652557373047
2020-01-24,157.8583221435547
2020-01-27,155.21844482421875
2020-01-28,158.26007080078125
2020-01-29,160.7278289794922
2020-01-30,165.26156616210938
2020-01-31,162.82252502441406
2020-02-03,166.7919464111328
2020-02-04,172.28216552734375
2020-02-05,172.07174682617188
2020-02-06,175.639404296875
2020-02-07,175.88812255859375
2020-02-10,180.4888153076172
2020-02-11,176.4141845703125
2020-02-12,176.67242431640625
2020-02-13,175.71595764160156
2020-02-14,177.28460693359375
2020-02-18,179.08273315429688
2020-02-19,179.61988830566406
2020-02-20,176.8768310546875
2020-02-21,171.2853240966797
2020-02-24,163.90025329589844
2020-02-25,161.19558715820312
2020-02-26,163.20968627929688
2020-02-27,151.71011352539062
2020-02-28,155.38343811035156
2020-03-02,165.72251892089844
2020-03-03,157.78118896484375
2020-03-04,163.57421875
2020-03-05,159.46923828125
2020-03-06,154.9614715576172
2020-03-09,144.45933532714844
2020-03-10,154.3380584716797
2020-03-11,147.34620666503906
2020-03-12,133.3721923828125
2020-03-13,152.33355712890625
2020-03-16,129.88104248046875
2020-03-17,140.5750274658203
2020-03-18,134.65736389160156
2020-03-19,136.8728485107422
2020-03-20,131.73214721679688
2020-03-23,130.41815185546875
2020-03-24,142.2725830078125
2020-03-25,140.91067504882812
2020-03-26,149.7247772216797
2020-03-27,143.5769500732422
2020-03-30,153.67625427246094
2020-03-31,151.2593536376953
2020-04-01,145.88839721679688
2020-04-02,148.90953063964844
2020-04-03,147.53805541992188
2020-04-06,158.5101318359375
2020-04-07,156.80291748046875
2020-04-08,158.37583923339844
2020-04-09,158.38540649414062
2020-04-13,158.7402801513672
2020-04-14,166.5952911376953
2020-04-15,164.8497772216797
2020-04-16,169.79869079589844
2020-04-17,171.29489135742188
2020-04-20,167.89967346191406
2020-04-21,160.955810546875
2020-04-22,166.42266845703125
2020-04-23,164.4085693359375
2020-04-24,167.41055297851562
2020-04-27,166.93101501464844
2020-04-28,162.86441040039062
2020-04-29,170.17274475097656
2020-04-30,171.87997436523438
2020-05-01,167.4297332763672
2020-05-04,171.52503967285156
2020-05-05,173.36654663085938
2020-05-06,175.07374572753906
2020-05-07,176.09034729003906
2020-05-08,177.1261749267578
2020-05-11,179.10194396972656
2020-05-12,175.04498291015625
2020-05-13,172.3978729248047
2020-05-14,173.1459503173828
2020-05-15,175.6684112548828
2020-05-18,177.3468017578125
2020-05-19,176.119140625
2020-05-20,178.5620880126953
2020-05-21,176.4173126220703
2020-05-22,176.49424743652344
2020-05-26,174.62843322753906
2020-05-27,174.85923767089844
2020-05-28,174.46493530273438
2020-05-29,176.2442169189453
2020-06-01,175.84022521972656
2020-06-02,177.84072875976562
2020-06-03,178.27352905273438
2020-06-04,175.92678833007812
2020-06-05,180.0431671142578
2020-06-08,181.15879821777344
2020-06-09,182.5437774658203
2020-06-10,189.31463623046875
2020-06-11,179.14874267578125
2020-06-12,180.56253051757812
2020-06-15,181.7166290283203
2020-06-16,186.1696319580078
2020-06-17,186.8140411376953
2020-06-18,188.81451416015625
2020-06-19,187.68923950195312
2020-06-22,192.9020538330078
2020-06-23,194.1907958984375
2020-06-24,190.27639770507812
2020-06-25,192.68080139160156
2020-06-26,188.82418823242188
2020-06-29,190.8534698486328
2020-06-30,195.7296142578125
2020-07-01,196.8741455078125
2020-07-02,198.37449645996094
2020-07-06,202.644775390625
2020-07-07,200.28843688964844
2020-07-08,204.6932830810547
2020-07-09,206.12637329101562
2020-07-10,205.501220703125
2020-07-13,199.15354919433594
2020-07-14,200.3845977783203
2020-07-15,200.0864715576172
2020-07-16,196.1239471435547
2020-07-17,195.12368774414062
2020-07-20,203.51034545898438
2020-07-21,200.76931762695312
2020-07-22,203.6546173095703
2020-07-23,194.79666137695312
2020-07-24,193.6041259765625
2020-07-27,196.056640625
2020-07-28,194.2965850830078
2020-07-29,196.2585906982422
2020-07-30,196.10472106933594
2020-07-31,197.17225646972656
2020-08-03,208.261474609375
2020-08-04,205.13572692871094
2020-08-05,204.7991485595703
2020-08-06,208.0787811279297
2020-08-07,204.35667419433594
2020-08-10,200.28843688964844
2020-08-11,195.60462951660156
2020-08-12,201.19248962402344
2020-08-13,200.72120666503906
2020-08-14,200.91358947753906
2020-08-17,202.24082946777344
2020-08-18,203.40452575683594
2020-08-19,202.1705322265625
2020-08-20,206.8753204345703
2020-08-21,205.37130737304688
2020-08-24,206.01724243164062
2020-08-25,208.6974334716797
2020-08-26,213.2093963623047
2020-08-27,218.4444580078125
2020-08-28,220.6907501220703
2020-08-31,217.43211364746094
2020-09-01,219.10964965820312
2020-09-02,223.3323516845703
2020-09-03,209.4976348876953
2020-09-04,206.5571746826172
2020-09-08,195.38330078125
2020-09-09,203.70343017578125
2020-09-10,197.9959716796875
2020-09-11,196.70411682128906
2020-09-14,198.0345916748047
2020-09-15,201.28355407714844
2020-09-16,197.68751525878906
2020-09-17,195.62432861328125
2020-09-18,193.19479370117188
2020-09-21,195.267578125
2020-09-22,199.972412109375
2020-09-23,193.38763427734375
2020-09-24,195.894287109375
2020-09-25,200.35801696777344
2020-09-28,201.91986083984375
2020-09-29,199.818115234375
2020-09-30,202.77786254882812
2020-10-01,204.83145141601562
2020-10-02,198.7865753173828
2020-10-05,202.82611083984375
2020-10-06,198.51661682128906
2020-10-07,202.2958526611328
2020-10-08,203.01895141601562
2020-10-09,208.06112670898438
2020-10-12,213.45045471191406
2020-10-13,214.85800170898438
2020-10-14,212.9298095703125
2020-10-15,211.77288818359375
2020-10-16,211.77288818359375
2020-10-19,206.5281982421875
2020-10-20,206.94276428222656
2020-10-21,207.08737182617188
2020-10-22,207.1741485595703
2020-10-23,208.46603393554688
2020-10-26,202.53688049316406
2020-10-27,205.59304809570312
2020-10-28,195.402587890625
2020-10-29,197.3693389892578
2020-10-30,195.2001190185547
2020-11-02,195.06515502929688
2020-11-03,199.01792907714844
2020-11-04,208.62030029296875
2020-11-05,215.2725372314453
2020-11-06,215.68710327148438
2020-11-09,210.54847717285156
2020-11-10,203.4334716796875
2020-11-11,208.77459716796875
2020-11-12,207.7044219970703
2020-11-13,208.73597717285156
2020-11-16,209.43014526367188
2020-11-17,206.75961303710938
2020-11-18,204.0337371826172
2020-11-19,205.32901000976562
2020-11-20,203.36676025390625
2020-11-23,203.09613037109375
2020-11-24,206.720947265625
2020-11-25,206.73060607910156
2020-11-27,208.04519653320312
2020-11-30,206.92396545410156
2020-12-01,208.9924774169922
2020-12-02,208.18051147460938
2020-12-03,207.08822631835938
2020-12-04,207.20425415039062
2020-12-07,207.13658142089844
2020-12-08,208.79920959472656
2020-12-09,204.72972106933594
2020-12-10,203.49244689941406
2020-12-11,206.1409912109375
2020-12-14,207.0496368408203
2020-12-15,206.98194885253906
2020-12-16,211.96002197265625
2020-12-17,212.09536743164062
2020-12-18,211.2930450439453
2020-12-21,215.15953063964844
2020-12-22,216.46444702148438
2020-12-23,213.6419219970703
2020-12-24,215.31419372558594
2020-12-28,217.45042419433594
2020-12-29,216.6674346923828
2020-12-30,214.2799072265625
2020-12-31,214.9951934814453
2021-01-04,210.423095703125
2021-01-05,210.6260528564453
2021-01-06,205.16465759277344
2021-01-07,211.0030517578125
2021-01-08,212.28868103027344
2021-01-11,210.22976684570312
2021-01-12,207.75518798828125
2021-01-13,209.11813354492188
2021-01-14,205.9089813232422
2021-01-15,205.55133056640625
2021-01-19,209.21481323242188
2021-01-20,216.85110473632812
2021-01-21,217.46006774902344
2021-01-22,218.40737915039062
2021-01-25,221.86782836914062
2021-01-26,224.5743865966797
2021-01-27,225.12535095214844
2021-01-28,230.95404052734375
2021-01-29,224.2167205810547
2021-02-01,231.6500244140625
2021-02-02,231.51470947265625
2021-02-03,234.88819885253906
2021-02-04,233.93121337890625
2021-02-05,234.1149139404297
2021-02-08,234.37588500976562
2021-02-09,235.63250732421875
2021-02-10,234.71421813964844
2021-02-11,236.32843017578125
2021-02-12,236.81178283691406
2021-02-16,235.56478881835938
2021-02-17,236.591796875
2021-02-18,236.19454956054688
2021-02-19,233.4624481201172
2021-02-22,227.20372009277344
2021-02-23,226.0023193359375
2021-02-24,227.2424774169922
2021-02-25,221.85568237304688
2021-02-26,225.14004516601562
2021-03-01,229.55801391601562
2021-03-02,226.58363342285156
2021-03-03,220.47019958496094
2021-03-04,219.66607666015625
2021-03-05,224.38438415527344
2021-03-08,220.30551147460938
2021-03-09,226.49642944335938
2021-03-10,225.1787872314453
2021-03-11,229.74205017089844
2021-03-12,228.40505981445312
2021-03-15,227.4943389892578
2021-03-16,230.3040313720703
2021-03-17,229.6548614501953
2021-03-18,223.53176879882812
2021-03-19,223.17330932617188
2021-03-22,228.6375732421875
2021-03-23,230.17807006835938
2021-03-24,228.1240997314453
2021-03-25,225.1012725830078
2021-03-26,229.1123046875
2021-03-29,227.91094970703125
2021-03-30,224.62657165527344
2021-03-31,228.4244384765625
2021-04-01,234.79946899414062
2021-04-05,241.31007385253906
2021-04-06,240.1377716064453
2021-04-07,242.1142120361328
2021-04-08,245.35983276367188
2021-04-09,247.8788299560547
2021-04-12,247.9369659423828
2021-04-13,250.43658447265625
2021-04-14,247.62692260742188
2021-04-15,251.41513061523438
2021-04-16,252.61648559570312
2021-04-19,250.67877197265625
2021-04-20,250.2137451171875
2021-04-21,252.46148681640625
2021-04-22,249.15769958496094
2021-04-23,253.0137176513672
2021-04-26,253.40121459960938
2021-04-27,253.80824279785156
2021-04-28,246.62901306152344
2021-04-29,244.6428985595703
2021-04-30,244.32315063476562
2021-05-03,244.01316833496094
2021-05-04,240.06993103027344
2021-05-05,238.7910919189453
2021-05-06,241.94947814941406
2021-05-07,244.59446716308594
2021-05-10,239.4789276123047
2021-05-11,238.5585479736328
2021-05-12,231.55380249023438
2021-05-13,235.458251953125
2021-05-14,240.41873168945312
2021-05-17,237.54124450683594
2021-05-18,235.50669860839844
2021-05-19,236.08934020996094
2021-05-20,239.35214233398438
2021-05-21,238.0800323486328
2021-05-24,243.52786254882812
2021-05-25,244.44065856933594
2021-05-26,244.21730041503906
2021-05-27,242.10035705566406
2021-05-28,242.45960998535156
2021-06-01,240.24557495117188
2021-06-02,240.1484375
2021-06-03,238.60446166992188
2021-06-04,243.5375213623047
