,GM
2017-09-15,34.20983123779297
2017-09-18,33.95466995239258
2017-09-19,34.05146026611328
2017-09-20,34.20983123779297
2017-09-21,34.403404235839844
2017-09-22,34.684967041015625
2017-09-25,35.45927047729492
2017-09-26,35.424068450927734
2017-09-27,35.70563888549805
2017-09-28,35.70563888549805
2017-09-29,35.5296516418457
2017-10-02,37.08705139160156
2017-10-03,38.23088836669922
2017-10-04,38.52124786376953
2017-10-05,38.582847595214844
2017-10-06,39.53312683105469
2017-10-09,39.885074615478516
2017-10-10,39.779483795166016
2017-10-11,40.00826644897461
2017-10-12,39.497928619384766
2017-10-13,40.3690071105957
2017-10-16,40.263427734375
2017-10-17,39.61231231689453
2017-10-18,39.7003059387207
2017-10-19,39.90266799926758
2017-10-20,40.131439208984375
2017-10-23,39.72669219970703
2017-10-24,40.896934509277344
2017-10-25,39.7003059387207
2017-10-26,39.81468200683594
2017-10-27,39.2779541015625
2017-10-30,38.16050720214844
2017-10-31,37.81734085083008
2017-11-01,37.9493408203125
2017-11-02,37.482994079589844
2017-11-03,37.25423049926758
2017-11-06,37.0782470703125
2017-11-07,36.691104888916016
2017-11-08,37.051849365234375
2017-11-09,37.051849365234375
2017-11-10,37.53579330444336
2017-11-13,38.336483001708984
2017-11-14,37.83494567871094
2017-11-15,37.71175765991211
2017-11-16,38.36288070678711
2017-11-17,38.609249114990234
2017-11-20,39.489131927490234
2017-11-21,39.56831741333008
2017-11-22,38.96999740600586
2017-11-24,39.119571685791016
2017-11-27,38.864402770996094
2017-11-28,39.52431869506836
2017-11-29,38.54765319824219
2017-11-30,37.91413497924805
2017-12-01,37.65016174316406
2017-12-04,37.87893295288086
2017-12-05,37.65897750854492
2017-12-06,37.08705139160156
2017-12-07,37.30901336669922
2017-12-08,37.30901336669922
2017-12-11,36.998260498046875
2017-12-12,36.873958587646484
2017-12-13,36.75853729248047
2017-12-14,36.23468017578125
2017-12-15,36.358978271484375
2017-12-18,37.4244499206543
2017-12-19,37.7263298034668
2017-12-20,37.75296401977539
2017-12-21,37.433319091796875
2017-12-22,37.30901336669922
2017-12-26,37.113685607910156
2017-12-27,36.678619384765625
2017-12-28,36.74077606201172
2017-12-29,36.394500732421875
2018-01-02,37.113685607910156
2018-01-03,38.01932907104492
2018-01-04,39.19133758544922
2018-01-05,39.07591247558594
2018-01-08,39.26237487792969
2018-01-09,39.11143112182617
2018-01-10,38.17914962768555
2018-01-11,39.23573684692383
2018-01-12,39.129188537597656
2018-01-16,39.23573684692383
2018-01-17,39.09367370605469
2018-01-18,38.94272994995117
2018-01-19,38.31233596801758
2018-01-22,38.436641693115234
2018-01-23,38.51654815673828
2018-01-24,39.20909881591797
2018-01-25,38.32120895385742
2018-01-26,38.61421203613281
2018-01-29,38.1969108581543
2018-01-30,37.91278839111328
2018-01-31,37.655296325683594
2018-02-01,37.67306137084961
2018-02-02,36.40337371826172
2018-02-05,35.10706329345703
2018-02-06,37.16695785522461
2018-02-07,37.637542724609375
2018-02-08,36.18140411376953
2018-02-09,36.81179428100586
2018-02-12,37.291259765625
2018-02-13,36.75853729248047
2018-02-14,37.12256622314453
2018-02-15,37.158077239990234
2018-02-16,36.4832878112793
2018-02-20,36.199161529541016
2018-02-21,36.012699127197266
2018-02-22,36.323463439941406
2018-02-23,36.323463439941406
2018-02-26,36.88283157348633
2018-02-27,35.66642379760742
2018-02-28,34.938358306884766
2018-03-01,33.553253173828125
2018-03-02,33.23361587524414
2018-03-05,33.50885772705078
2018-03-06,33.67756652832031
2018-03-07,33.50885772705078
2018-03-08,33.939388275146484
2018-03-09,33.939388275146484
2018-03-12,33.930416107177734
2018-03-13,34.09185791015625
2018-03-14,33.804847717285156
2018-03-15,33.94834518432617
2018-03-16,34.02907180786133
2018-03-19,33.19493865966797
2018-03-20,33.08730697631836
2018-03-21,33.70619201660156
2018-03-22,32.602970123291016
2018-03-23,31.544607162475586
2018-03-26,32.280086517333984
2018-03-27,31.275537490844727
2018-03-28,31.813684463500977
2018-03-29,32.59400939941406
2018-04-02,32.07379913330078
2018-04-03,33.13216018676758
2018-04-04,34.10980224609375
2018-04-05,34.0828857421875
2018-04-06,33.795875549316406
2018-04-09,33.930416107177734
2018-04-10,35.0425910949707
2018-04-11,34.97980499267578
2018-04-12,34.827335357666016
2018-04-13,34.73763656616211
2018-04-16,35.132286071777344
2018-04-17,35.17713165283203
2018-04-18,34.91702651977539
2018-04-19,33.8765983581543
2018-04-20,33.733097076416016
2018-04-23,33.804847717285156
2018-04-24,34.020103454589844
2018-04-25,34.181556701660156
2018-04-26,34.3071174621582
2018-04-27,33.76896667480469
2018-04-30,32.9527702331543
2018-05-01,32.6657600402832
2018-05-02,32.46843719482422
2018-05-03,32.4235954284668
2018-05-04,32.92586898803711
2018-05-07,32.59400939941406
2018-05-08,32.58503723144531
2018-05-09,32.531219482421875
2018-05-10,33.3294792175293
2018-05-11,33.08730697631836
2018-05-14,32.85411071777344
2018-05-15,33.13216018676758
2018-05-16,34.10980224609375
2018-05-17,34.351966857910156
2018-05-18,33.894535064697266
2018-05-21,34.16361618041992
2018-05-22,34.334022521972656
2018-05-23,33.94834518432617
2018-05-24,34.43268585205078
2018-05-25,34.351966857910156
2018-05-29,33.52680206298828
2018-05-30,33.930416107177734
2018-05-31,38.298404693603516
2018-06-01,38.74687576293945
2018-06-04,39.26707458496094
2018-06-05,38.93522262573242
2018-06-06,39.401615142822266
2018-06-07,39.81779861450195
2018-06-08,40.03492736816406
2018-06-11,40.57778549194336
2018-06-12,39.97160339355469
2018-06-13,40.215885162353516
2018-06-14,39.41971206665039
2018-06-15,39.72732162475586
2018-06-18,39.763511657714844
2018-06-19,38.2344856262207
2018-06-20,37.95402526855469
2018-06-21,37.20308303833008
2018-06-22,37.32070541381836
2018-06-25,36.741668701171875
2018-06-26,37.10356521606445
2018-06-27,36.524532318115234
2018-06-28,36.66024398803711
2018-06-29,35.64692306518555
2018-07-02,35.73740005493164
2018-07-03,35.25788497924805
2018-07-05,35.71025848388672
2018-07-06,35.42979049682617
2018-07-09,35.96358871459961
2018-07-10,36.27119827270508
2018-07-11,35.55644989013672
2018-07-12,35.52930450439453
2018-07-13,35.61073684692383
2018-07-16,35.791683197021484
2018-07-17,36.2169075012207
2018-07-18,36.0721549987793
2018-07-19,35.56550216674805
2018-07-20,35.64692306518555
2018-07-23,35.52930450439453
2018-07-24,35.71931076049805
2018-07-25,34.06362533569336
2018-07-26,33.249359130859375
2018-07-27,33.955047607421875
2018-07-30,34.081722259521484
2018-07-31,34.298858642578125
2018-08-01,33.602203369140625
2018-08-02,33.13173294067383
2018-08-03,34.136009216308594
2018-08-06,34.01838684082031
2018-08-07,34.00029754638672
2018-08-08,34.07267379760742
2018-08-09,33.936954498291016
2018-08-10,33.104591369628906
2018-08-13,32.71554946899414
2018-08-14,32.75174331665039
2018-08-15,32.51651382446289
2018-08-16,32.83317184448242
2018-08-17,32.91459274291992
2018-08-20,33.26744842529297
2018-08-21,33.394107818603516
2018-08-22,32.68841552734375
2018-08-23,32.2722282409668
2018-08-24,32.525550842285156
2018-08-27,34.099815368652344
2018-08-28,33.76505661010742
2018-08-29,33.584110260009766
2018-08-30,32.89650344848633
2018-08-31,32.616031646728516
2018-09-04,32.208892822265625
2018-09-05,31.928428649902344
2018-09-06,31.443696975708008
2018-09-07,31.013835906982422
2018-09-10,30.977249145507812
2018-09-11,30.885793685913086
2018-09-12,31.151025772094727
2018-09-13,31.32479476928711
2018-09-14,31.672340393066406
2018-09-17,32.02903366088867
2018-09-18,32.10219955444336
2018-09-19,32.67838668823242
2018-09-20,32.998504638671875
2018-09-21,32.30341339111328
2018-09-24,31.7820987701416
2018-09-25,30.684581756591797
2018-09-26,30.84920883178711
2018-09-27,30.794326782226562
2018-09-28,30.794326782226562
2018-10-01,31.279071807861328
2018-10-02,30.455934524536133
2018-10-03,31.096145629882812
2018-10-04,31.32479476928711
2018-10-05,31.20589828491211
2018-10-08,31.32479476928711
2018-10-09,29.8614501953125
2018-10-10,29.815711975097656
2018-10-11,29.550485610961914
2018-10-12,29.074899673461914
2018-10-15,29.376710891723633
2018-10-16,29.57792091369629
2018-10-17,29.20293617248535
2018-10-18,28.425540924072266
2018-10-19,28.535289764404297
2018-10-22,28.663333892822266
2018-10-23,29.376710891723633
2018-10-24,27.949949264526367
2018-10-25,29.26696014404297
2018-10-26,29.8614501953125
2018-10-29,30.300457000732422
2018-10-30,30.675434112548828
2018-10-31,33.46493911743164
2018-11-01,33.35519027709961
2018-11-02,32.9527702331543
2018-11-05,33.15397262573242
2018-11-06,33.346046447753906
2018-11-07,33.73017883300781
2018-11-08,33.44664764404297
2018-11-09,32.650962829589844
2018-11-12,32.64181137084961
2018-11-13,32.8613166809082
2018-11-14,32.22109603881836
2018-11-15,32.513771057128906
2018-11-16,32.69668197631836
2018-11-19,32.632659912109375
2018-11-20,32.093055725097656
2018-11-21,32.513771057128906
2018-11-23,32.8613166809082
2018-11-26,34.434410095214844
2018-11-27,33.556396484375
2018-11-28,33.794193267822266
2018-11-29,33.620418548583984
2018-11-30,34.70878601074219
2018-12-03,35.16608810424805
2018-12-04,33.40092468261719
2018-12-06,32.9942741394043
2018-12-07,32.06081008911133
2018-12-10,31.811283111572266
2018-12-11,32.06081008911133
2018-12-12,32.97577667236328
2018-12-13,32.448978424072266
2018-12-14,32.43973922729492
2018-12-17,32.03308868408203
2018-12-18,32.25490188598633
2018-12-19,32.28262710571289
2018-12-20,31.67264747619629
2018-12-21,30.48042106628418
2018-12-24,29.916650772094727
2018-12-26,30.9794921875
2018-12-27,31.38614845275879
2018-12-28,31.34917449951172
2018-12-31,30.9148006439209
2019-01-02,31.090394973754883
2019-01-03,29.805749893188477
2019-01-04,30.80389976501465
2019-01-07,31.755828857421875
2019-01-08,32.171722412109375
2019-01-09,32.51368713378906
2019-01-10,32.097782135009766
2019-01-11,34.36210632324219
2019-01-14,34.80572509765625
2019-01-15,34.70405578613281
2019-01-16,34.81496047973633
2019-01-17,35.36024475097656
2019-01-18,35.68372344970703
2019-01-22,35.258583068847656
2019-01-23,34.81496047973633
2019-01-24,35.267826080322266
2019-01-25,35.71144485473633
2019-01-28,35.54508590698242
2019-01-29,35.55432891845703
2019-01-30,36.127342224121094
2019-01-31,36.06264114379883
2019-02-01,35.84083557128906
2019-02-04,35.97946548461914
2019-02-05,36.321414947509766
2019-02-06,36.88519287109375
2019-02-07,35.7206916809082
2019-02-08,35.76689529418945
2019-02-11,35.70220184326172
2019-02-12,36.071876525878906
2019-02-13,36.044158935546875
2019-02-14,35.9424934387207
2019-02-15,36.127342224121094
2019-02-19,36.533992767333984
2019-02-20,36.922157287597656
2019-02-21,36.61716842651367
2019-02-22,36.959129333496094
2019-02-25,37.09775924682617
2019-02-26,37.07003402709961
2019-02-27,36.96836853027344
2019-02-28,36.48778533935547
2019-03-01,36.533992767333984
2019-03-04,36.275211334228516
2019-03-05,36.30294418334961
2019-03-06,35.739173889160156
2019-03-07,35.505828857421875
2019-03-08,35.45915985107422
2019-03-11,36.04718017578125
2019-03-12,36.04718017578125
2019-03-13,36.2151985168457
2019-03-14,35.49648666381836
2019-03-15,35.5338249206543
2019-03-18,35.4498176574707
2019-03-19,35.720497131347656
2019-03-20,34.53511047363281
2019-03-21,34.861785888671875
2019-03-22,34.01240539550781
2019-03-25,34.3017692565918
2019-03-26,34.413761138916016
2019-03-27,34.17109298706055
2019-03-28,34.59111022949219
2019-03-29,34.62844467163086
2019-04-01,35.244476318359375
2019-04-02,35.29115295410156
2019-04-03,35.83250427246094
2019-04-04,36.20585250854492
2019-04-05,36.345863342285156
2019-04-08,36.4578742980957
2019-04-09,36.271202087402344
2019-04-10,36.635215759277344
2019-04-11,36.70988845825195
2019-04-12,37.064571380615234
2019-04-15,36.93389892578125
2019-04-16,37.01789855957031
2019-04-17,37.32592010498047
2019-04-18,37.61526870727539
2019-04-22,36.868560791015625
2019-04-23,37.17658233642578
2019-04-24,37.07391357421875
2019-04-25,36.50454330444336
2019-04-26,37.03657150268555
2019-04-29,37.34458541870117
2019-04-30,36.35519790649414
2019-05-01,36.16851806640625
2019-05-02,35.70182800292969
2019-05-03,36.2151985168457
2019-05-06,35.552490234375
2019-05-07,35.96318054199219
2019-05-08,35.66449737548828
2019-05-09,35.076473236083984
2019-05-10,35.36581802368164
2019-05-13,34.124420166015625
2019-05-14,34.57244873046875
2019-05-15,34.880462646484375
2019-05-16,34.88978576660156
2019-05-17,34.53511047363281
2019-05-20,34.50709915161133
2019-05-21,34.65644836425781
2019-05-22,33.18170166015625
2019-05-23,32.78968811035156
2019-05-24,32.78035354614258
2019-05-28,32.52833938598633
2019-05-29,32.47233200073242
2019-05-30,32.50033187866211
2019-05-31,31.11893653869629
2019-06-03,31.45494842529297
2019-06-04,33.34971237182617
2019-06-05,33.45238494873047
2019-06-06,33.197669982910156
2019-06-07,33.480682373046875
2019-06-10,33.97124481201172
2019-06-11,34.15048599243164
2019-06-12,33.650489807128906
2019-06-13,33.980682373046875
2019-06-14,33.64107131958008
2019-06-17,34.09388732910156
2019-06-18,34.6221809387207
2019-06-19,34.69765090942383
2019-06-20,34.867454528808594
2019-06-21,34.829715728759766
2019-06-24,34.867454528808594
2019-06-25,35.54669189453125
2019-06-26,35.971221923828125
2019-06-27,36.15046691894531
2019-06-28,36.348567962646484
2019-07-01,36.55611038208008
2019-07-02,36.16932678222656
2019-07-03,35.99952697753906
2019-07-05,36.32027053833008
2019-07-08,36.06555938720703
2019-07-09,35.924049377441406
2019-07-10,35.94291687011719
2019-07-11,36.25423812866211
2019-07-12,36.990074157714844
2019-07-15,37.13158416748047
2019-07-16,37.19761657714844
2019-07-17,36.942901611328125
2019-07-18,36.90516662597656
2019-07-19,37.244789123535156
2019-07-22,37.603275299072266
2019-07-23,38.4051399230957
2019-07-24,38.565528869628906
2019-07-25,38.4428825378418
2019-07-26,38.46175765991211
2019-07-29,38.37685012817383
2019-07-30,38.14101028442383
2019-07-31,38.05610275268555
2019-08-01,37.87685775756836
2019-08-02,37.527793884277344
2019-08-05,36.80139923095703
2019-08-06,36.867435455322266
2019-08-07,37.159881591796875
2019-08-08,37.829689025878906
2019-08-09,37.367427825927734
2019-08-12,36.65989303588867
2019-08-13,36.80139923095703
2019-08-14,35.08443832397461
2019-08-15,34.40520095825195
2019-08-16,34.90519714355469
2019-08-19,35.244815826416016
2019-08-20,34.867454528808594
2019-08-21,35.018402099609375
2019-08-22,35.15047836303711
2019-08-23,34.01841354370117
2019-08-26,34.19764709472656
2019-08-27,33.85803985595703
2019-08-28,34.37689208984375
2019-08-29,34.82029342651367
2019-08-30,34.99010467529297
2019-09-03,34.82029342651367
2019-09-04,36.074989318847656
2019-09-05,36.90397644042969
2019-09-06,36.95161819458008
2019-09-09,37.71390151977539
2019-09-10,37.71390151977539
2019-09-11,37.59954833984375
2019-09-12,37.227935791015625
2019-09-13,37.02783966064453
2019-09-16,35.455631256103516
2019-09-17,36.484718322753906
2019-09-18,36.37990188598633
2019-09-19,35.99876403808594
2019-09-20,35.60809326171875
2019-09-23,35.484222412109375
2019-09-24,35.036380767822266
2019-09-25,35.360355377197266
2019-09-26,35.83677291870117
2019-09-27,35.655738830566406
2019-09-30,35.71290588378906
2019-10-01,34.407501220703125
2019-10-02,33.044918060302734
2019-10-03,33.330772399902344
2019-10-04,33.26407241821289
2019-10-07,33.11161804199219
2019-10-08,32.28263854980469
2019-10-09,32.53037643432617
2019-10-10,33.02585983276367
2019-10-11,33.89295959472656
2019-10-14,33.82625961303711
2019-10-15,34.5504264831543
2019-10-16,34.92204284667969
2019-10-17,34.483726501464844
2019-10-18,34.46467208862305
2019-10-21,34.23598098754883
2019-10-22,34.59806823730469
2019-10-23,34.8839225769043
2019-10-24,34.131168365478516
2019-10-25,35.00779724121094
2019-10-28,34.91251754760742
2019-10-29,36.40849304199219
2019-10-30,36.12263107299805
2019-10-31,35.407989501953125
2019-11-01,36.179805755615234
2019-11-04,36.58000183105469
2019-11-05,36.42754364013672
2019-11-06,36.60858917236328
2019-11-07,36.675289154052734
2019-11-08,36.8468017578125
2019-11-11,36.89445114135742
2019-11-12,36.77058029174805
2019-11-13,35.43658447265625
2019-11-14,35.06496810913086
2019-11-15,35.150726318359375
2019-11-18,34.89345169067383
2019-11-19,34.664772033691406
2019-11-20,33.61663055419922
2019-11-21,33.03539276123047
2019-11-22,33.66427993774414
2019-11-25,34.12164306640625
2019-11-26,34.2169303894043
2019-11-27,34.43608474731445
2019-11-29,34.30268859863281
2019-12-02,34.18833923339844
2019-12-03,33.85485076904297
2019-12-04,34.112117767333984
2019-12-05,34.00617599487305
2019-12-06,34.22767639160156
2019-12-09,34.07359313964844
2019-12-10,33.813560485839844
2019-12-11,33.938758850097656
2019-12-12,34.76700210571289
2019-12-13,34.3336181640625
2019-12-16,34.77663803100586
2019-12-17,34.96925735473633
2019-12-18,35.93232727050781
2019-12-19,35.88417434692383
2019-12-20,35.87453842163086
2019-12-23,35.412261962890625
2019-12-24,35.229278564453125
2019-12-26,35.132972717285156
2019-12-27,35.210018157958984
2019-12-30,35.09444808959961
2019-12-31,35.24854278564453
2020-01-02,35.99973678588867
2020-01-03,34.978885650634766
2020-01-06,34.516605377197266
2020-01-07,33.85208511352539
2020-01-08,33.37054443359375
2020-01-09,33.784671783447266
2020-01-10,33.37054443359375
2020-01-13,33.6883544921875
2020-01-14,33.85208511352539
2020-01-15,33.85208511352539
2020-01-16,34.237308502197266
2020-01-17,34.285465240478516
2020-01-21,33.697994232177734
2020-01-22,33.62094497680664
2020-01-23,33.5920524597168
2020-01-24,33.0431022644043
2020-01-27,32.17633056640625
2020-01-28,32.39784240722656
2020-01-29,32.35931396484375
2020-01-30,32.09928894042969
2020-01-31,32.15707015991211
2020-02-03,32.47488784790039
2020-02-04,33.100887298583984
2020-02-05,33.73651123046875
2020-02-06,33.0623664855957
2020-02-07,32.388206481933594
2020-02-10,32.985313415527344
2020-02-11,33.71725082397461
2020-02-12,34.179527282714844
2020-02-13,33.986915588378906
2020-02-14,33.47649002075195
2020-02-18,33.13941192626953
2020-02-19,33.63057327270508
2020-02-20,33.986915588378906
2020-02-21,33.37054443359375
2020-02-24,31.868148803710938
2020-02-25,30.577632904052734
2020-02-26,30.81839370727539
2020-02-27,29.576030731201172
2020-02-28,29.37378692626953
2020-03-02,30.259817123413086
2020-03-03,29.39304542541504
2020-03-04,30.365753173828125
2020-03-05,29.34218978881836
2020-03-06,27.96768569946289
2020-03-09,24.068391799926758
2020-03-10,26.437211990356445
2020-03-11,25.345413208007812
2020-03-12,22.459932327270508
2020-03-13,24.087888717651367
2020-03-16,20.471294403076172
2020-03-17,19.808412551879883
2020-03-18,16.37703514099121
2020-03-19,17.264123916625977
2020-03-20,17.683300018310547
2020-03-23,17.15689468383789
2020-03-24,20.578523635864258
2020-03-25,20.94895362854004
2020-03-26,21.992019653320312
2020-03-27,20.841726303100586
2020-03-30,20.783235549926758
2020-03-31,20.256834030151367
2020-04-01,18.775100708007812
2020-04-02,17.732038497924805
2020-04-03,17.5858154296875
2020-04-06,19.057796478271484
2020-04-07,20.76374053955078
2020-04-08,22.547666549682617
2020-04-09,23.454254150390625
2020-04-13,22.43069076538086
2020-04-14,22.401447296142578
2020-04-15,21.11467933654785
2020-04-16,20.344566345214844
2020-04-17,21.914031982421875
2020-04-20,21.816551208496094
2020-04-21,20.705249786376953
2020-04-22,20.76374053955078
2020-04-23,20.97820281982422
2020-04-24,21.397377014160156
2020-04-27,21.88478660583496
2020-04-28,21.621585845947266
2020-04-29,23.181304931640625
2020-04-30,21.72881507873535
2020-05-01,20.373811721801758
2020-05-04,20.227588653564453
2020-05-05,20.724748611450195
2020-05-06,21.338882446289062
2020-05-07,21.87504005432129
2020-05-08,23.32752227783203
2020-05-11,22.225976943969727
2020-05-12,21.992019653320312
2020-05-13,20.919713973999023
2020-05-14,21.74831199645996
2020-05-15,22.06025505065918
2020-05-18,24.18536949157715
2020-05-19,24.068391799926758
2020-05-20,24.838504791259766
2020-05-21,25.15044403076172
2020-05-22,25.32591438293457
2020-05-26,26.710163116455078
2020-05-27,27.090343475341797
2020-05-28,26.008289337158203
2020-05-29,25.22843360900879
2020-06-01,26.261747360229492
2020-06-02,26.719911575317383
2020-06-03,28.338117599487305
2020-06-04,28.425853729248047
2020-06-05,29.8393497467041
2020-06-08,29.90758514404297
2020-06-09,29.108230590820312
2020-06-10,28.02617835998535
2020-06-11,25.83282470703125
2020-06-12,27.256065368652344
2020-06-15,27.070850372314453
2020-06-16,27.080596923828125
2020-06-17,26.476205825805664
2020-06-18,26.407968521118164
2020-06-19,25.92055892944336
2020-06-22,25.706090927124023
2020-06-23,25.589115142822266
2020-06-24,24.643535614013672
2020-06-25,24.594797134399414
2020-06-26,23.84418296813965
2020-06-29,24.663034439086914
2020-06-30,24.663034439086914
2020-07-01,24.33159637451172
2020-07-02,24.60454559326172
2020-07-06,25.08220863342285
2020-07-07,24.497312545776367
2020-07-08,24.31209945678711
2020-07-09,22.830368041992188
2020-07-10,23.775941848754883
2020-07-13,24.234115600585938
2020-07-14,24.99447250366211
2020-07-15,26.2032527923584
2020-07-16,26.17401123046875
2020-07-17,25.784080505371094
2020-07-20,25.35515785217285
2020-07-21,25.491636276245117
2020-07-22,25.63785743713379
2020-07-23,26.086278915405273
2020-07-24,25.589115142822266
2020-07-27,25.052967071533203
2020-07-28,25.667104721069336
2020-07-29,25.238178253173828
2020-07-30,24.565549850463867
2020-07-31,24.26335334777832
2020-08-03,24.99447250366211
2020-08-04,25.15044403076172
2020-08-05,25.667104721069336
2020-08-06,25.94980239868164
2020-08-07,26.04728126525879
2020-08-10,27.275562286376953
2020-08-11,27.801969528198242
2020-08-12,27.32430076599121
2020-08-13,26.856388092041016
2020-08-14,27.15858268737793
2020-08-17,29.254453659057617
2020-08-18,29.088733673095703
2020-08-19,28.48434066772461
2020-08-20,28.104162216186523
2020-08-21,27.840957641601562
2020-08-24,29.54690170288086
2020-08-25,28.942514419555664
2020-08-26,28.7377986907959
2020-08-27,28.942514419555664
2020-08-28,29.26420021057129
2020-08-31,28.88401985168457
2020-09-01,29.039997100830078
2020-09-02,30.1805362701416
2020-09-03,28.7377986907959
2020-09-04,29.244705200195312
2020-09-08,31.564788818359375
2020-09-09,31.145610809326172
2020-09-10,29.41042709350586
2020-09-11,29.69312286376953
2020-09-14,30.394996643066406
2020-09-15,30.784927368164062
2020-09-16,30.989639282226562
2020-09-17,31.116365432739258
2020-09-18,30.70694351196289
2020-09-21,29.244705200195312
2020-09-22,28.69880485534668
2020-09-23,28.6013240814209
2020-09-24,28.377111434936523
2020-09-25,28.26988410949707
2020-09-28,28.69880485534668
2020-09-29,28.01642608642578
2020-09-30,28.84502601623535
2020-10-01,29.61513900756836
2020-10-02,29.69312286376953
2020-10-05,30.1805362701416
2020-10-06,29.63463592529297
2020-10-07,30.82391929626465
2020-10-08,31.399066925048828
2020-10-09,31.350322723388672
2020-10-12,31.399066925048828
2020-10-13,31.067625045776367
2020-10-14,30.87265968322754
2020-10-15,31.769498825073242
2020-10-16,32.60784912109375
2020-10-19,32.51036834716797
2020-10-20,34.70371627807617
2020-10-21,34.869441986083984
2020-10-22,36.46814727783203
2020-10-23,35.90275192260742
2020-10-26,34.918174743652344
2020-10-27,34.0115966796875
2020-10-28,33.23173904418945
2020-10-29,34.0115966796875
2020-10-30,33.660648345947266
2020-11-02,33.680152893066406
2020-11-03,34.46001052856445
2020-11-04,34.352779388427734
2020-11-05,36.2049446105957
2020-11-06,36.526634216308594
2020-11-09,37.979122161865234
2020-11-10,40.04574966430664
2020-11-11,39.53883743286133
2020-11-12,38.3300666809082
2020-11-13,40.15298080444336
2020-11-16,41.069313049316406
2020-11-17,40.923091888427734
2020-11-18,41.64445877075195
2020-11-19,41.741939544677734
2020-11-20,41.95640563964844
2020-11-23,43.64284896850586
2020-11-24,45.29030227661133
2020-11-25,44.31547546386719
2020-11-27,43.9255485534668
2020-11-30,42.736263275146484
2020-12-01,43.55511474609375
2020-12-02,43.4576301574707
2020-12-03,42.9799690246582
2020-12-04,43.282161712646484
2020-12-07,43.19443130493164
2020-12-08,42.69728088378906
2020-12-09,43.31140899658203
2020-12-10,41.790679931640625
2020-12-11,40.86460494995117
2020-12-14,40.57215118408203
2020-12-15,40.611148834228516
2020-12-16,40.37718963623047
2020-12-17,40.97182846069336
2020-12-18,39.977516174316406
2020-12-21,40.17247772216797
2020-12-22,39.87028121948242
2020-12-23,41.381256103515625
2020-12-24,40.53316116333008
2020-12-28,40.611148834228516
2020-12-29,40.523414611816406
2020-12-30,40.78661346435547
2020-12-31,40.59165573120117
2021-01-04,39.4901008605957
2021-01-05,40.611148834228516
2021-01-06,41.89790725708008
2021-01-07,42.2293586730957
2021-01-08,41.975894927978516
2021-01-11,43.87679672241211
2021-01-12,46.616065979003906
2021-01-13,47.50314712524414
2021-01-14,50.23265838623047
2021-01-15,48.71193313598633
2021-01-19,53.45932388305664
2021-01-20,54.453643798828125
2021-01-21,53.69328308105469
2021-01-22,54.005218505859375
2021-01-25,52.04582977294922
2021-01-26,50.729820251464844
2021-01-27,48.09779739379883
2021-01-28,49.75498580932617
2021-01-29,49.404056549072266
2021-02-01,50.213157653808594
2021-02-02,51.39269256591797
2021-02-03,52.88418197631836
2021-02-04,52.76719284057617
2021-02-05,53.0401496887207
2021-02-08,55.44797134399414
2021-02-09,54.64860153198242
2021-02-10,53.49831008911133
2021-02-11,52.15305709838867
2021-02-12,52.25053405761719
2021-02-16,52.114070892333984
2021-02-17,51.558414459228516
2021-02-18,50.8467903137207
2021-02-19,51.2464714050293
2021-02-22,50.67132568359375
2021-02-23,49.8232307434082
2021-02-24,51.56816101074219
2021-02-25,49.32606887817383
2021-02-26,50.03768539428711
2021-03-01,51.21722412109375
2021-03-02,52.7476921081543
2021-03-03,51.343955993652344
2021-03-04,50.52510070800781
2021-03-05,52.39676284790039
2021-03-08,53.595794677734375
2021-03-09,53.274105072021484
2021-03-10,55.39922332763672
2021-03-11,54.91181182861328
2021-03-12,57.76803970336914
2021-03-15,56.48127746582031
2021-03-16,55.681915283203125
2021-03-17,58.53815460205078
2021-03-18,57.77778625488281
2021-03-19,58.313941955566406
2021-03-22,56.637245178222656
2021-03-23,54.7460823059082
2021-03-24,54.40489959716797
2021-03-25,55.175010681152344
2021-03-26,55.097023010253906
2021-03-29,54.53162384033203
2021-03-30,57.03692626953125
2021-03-31,56.013362884521484
2021-04-01,56.34480285644531
2021-04-05,59.50322723388672
2021-04-06,60.38056945800781
2021-04-07,59.29851531982422
2021-04-08,58.577152252197266
2021-04-09,58.645381927490234
2021-04-12,58.157962799072266
2021-04-13,57.01742935180664
2021-04-14,57.00768280029297
2021-04-15,57.134403228759766
2021-04-16,57.23189163208008
2021-04-19,56.42278289794922
2021-04-20,54.36590576171875
2021-04-21,56.042606353759766
2021-04-22,55.23350143432617
2021-04-23,56.08159637451172
2021-04-26,56.744476318359375
2021-04-27,57.48534393310547
2021-04-28,57.07592010498047
2021-04-29,55.1457633972168
2021-04-30,55.77940368652344
2021-05-03,55.71116256713867
2021-05-04,53.94673538208008
2021-05-05,56.130340576171875
2021-05-06,57.24163818359375
2021-05-07,57.50483322143555
2021-05-10,55.96461486816406
2021-05-11,54.3269157409668
2021-05-12,52.4065055847168
2021-05-13,53.225372314453125
2021-05-14,54.59011459350586
2021-05-17,54.62910842895508
2021-05-18,54.482887268066406
2021-05-19,54.13195037841797
2021-05-20,54.112457275390625
2021-05-21,55.291988372802734
2021-05-24,55.175010681152344
2021-05-25,55.33098220825195
2021-05-26,56.61774826049805
2021-05-27,58.26520538330078
2021-05-28,57.81678009033203
2021-06-01,58.14822006225586
