,MDT
2014-08-01,48.225608825683594
2014-08-04,49.00218200683594
2014-08-05,48.62565994262695
2014-08-06,48.08440017700195
2014-08-07,47.84909439086914
2014-08-08,48.75115966796875
2014-08-11,48.688411712646484
2014-08-12,48.79822540283203
2014-08-13,49.78658676147461
2014-08-14,49.99052810668945
2014-08-15,49.614009857177734
2014-08-18,49.78658676147461
2014-08-19,50.21016311645508
2014-08-20,50.319976806640625
2014-08-21,50.28076171875
2014-08-22,49.88072204589844
2014-08-25,49.912086486816406
2014-08-26,49.825809478759766
2014-08-27,49.70030212402344
2014-08-28,49.51203918457031
2014-08-29,50.084651947021484
2014-09-02,50.1317253112793
2014-09-03,50.44548416137695
2014-09-04,50.21016311645508
2014-09-05,50.44548416137695
2014-09-08,50.80631637573242
2014-09-09,51.41032028198242
2014-09-10,51.747615814208984
2014-09-11,51.56720733642578
2014-09-12,51.13576889038086
2014-09-15,50.947509765625
2014-09-16,51.920188903808594
2014-09-17,51.75547409057617
2014-09-18,52.18689727783203
2014-09-19,51.9437141418457
2014-09-22,51.75547409057617
2014-09-23,50.265079498291016
2014-09-24,50.021907806396484
2014-09-25,49.2218132019043
2014-09-26,49.684608459472656
2014-09-29,49.05708312988281
2014-09-30,48.59428024291992
2014-10-01,49.24462890625
2014-10-02,49.504756927490234
2014-10-03,51.254756927490234
2014-10-06,51.16017532348633
2014-10-07,50.403419494628906
2014-10-08,51.814456939697266
2014-10-09,50.17481231689453
2014-10-10,50.53742218017578
2014-10-13,49.709712982177734
2014-10-14,50.06444549560547
2014-10-15,49.07119369506836
2014-10-16,48.72434997558594
2014-10-17,48.86624526977539
2014-10-20,50.32457733154297
2014-10-21,51.223243713378906
2014-10-22,50.97098922729492
2014-10-23,51.71986770629883
2014-10-24,52.46873474121094
2014-10-27,52.23225402832031
2014-10-28,52.4293327331543
2014-10-29,52.84712600708008
2014-10-30,53.15455627441406
2014-10-31,53.73001480102539
2014-11-03,53.722110748291016
2014-11-04,53.548702239990234
2014-11-05,54.155670166015625
2014-11-06,54.18720626831055
2014-11-07,53.682716369628906
2014-11-10,54.16356658935547
2014-11-11,54.38427734375
2014-11-12,53.99803161621094
2014-11-13,54.69170379638672
2014-11-14,54.35274887084961
2014-11-17,54.541927337646484
2014-11-18,57.12754821777344
2014-11-19,56.5678596496582
2014-11-20,56.82011795043945
2014-11-21,57.1433219909668
2014-11-24,57.49015426635742
2014-11-25,57.379798889160156
2014-11-26,57.923702239990234
2014-11-28,58.231170654296875
2014-12-01,58.231170654296875
2014-12-02,58.593753814697266
2014-12-03,58.99580001831055
2014-12-04,58.28632736206055
2014-12-05,59.15346145629883
2014-12-08,58.956390380859375
2014-12-09,58.90119934082031
2014-12-10,57.72665023803711
2014-12-11,58.15232849121094
2014-12-12,57.166954040527344
2014-12-15,56.74917221069336
2014-12-16,56.23677062988281
2014-12-17,57.28520202636719
2014-12-18,58.830257415771484
2014-12-19,58.82237243652344
2014-12-22,59.571250915527344
2014-12-23,58.15232849121094
2014-12-24,58.396705627441406
2014-12-26,58.02621078491211
2014-12-29,58.08927536010742
2014-12-30,57.83991241455078
2014-12-31,57.1512451171875
2015-01-02,56.89793014526367
2015-01-05,56.66048049926758
2015-01-06,56.3754997253418
2015-01-07,57.78449249267578
2015-01-08,59.16976547241211
2015-01-09,58.892704010009766
2015-01-12,58.94812774658203
2015-01-13,57.618263244628906
2015-01-14,56.810874938964844
2015-01-15,56.913787841796875
2015-01-16,57.594520568847656
2015-01-20,57.1512451171875
2015-01-21,57.83201217651367
2015-01-22,59.747596740722656
2015-01-23,60.91120529174805
2015-01-26,59.83467102050781
2015-01-27,59.57344436645508
2015-01-28,58.10905456542969
2015-01-29,57.79243850708008
2015-01-30,56.51800537109375
2015-02-02,57.594520568847656
2015-02-03,59.201419830322266
2015-02-04,58.67897033691406
2015-02-05,59.620948791503906
2015-02-06,58.94812774658203
2015-02-09,58.275272369384766
2015-02-10,59.2647590637207
2015-02-11,58.88478088378906
2015-02-12,59.31222152709961
2015-02-13,59.57344436645508
2015-02-17,61.79774856567383
2015-02-18,62.13814926147461
2015-02-19,61.845272064208984
2015-02-20,62.36769485473633
2015-02-23,62.731815338134766
2015-02-24,62.54975509643555
2015-02-25,62.24103546142578
2015-02-26,62.38350296020508
2015-02-27,61.417823791503906
2015-03-02,62.39936065673828
2015-03-03,61.7661018371582
2015-03-04,61.89276123046875
2015-03-05,62.13814926147461
2015-03-06,60.53915023803711
2015-03-09,60.871639251708984
2015-03-10,60.05628967285156
2015-03-11,60.198787689208984
2015-03-12,60.760807037353516
2015-03-13,60.53126907348633
2015-03-16,61.48114776611328
2015-03-17,60.72914505004883
2015-03-18,61.43366622924805
2015-03-19,61.47321319580078
2015-03-20,61.75818634033203
2015-03-23,62.2727165222168
2015-03-24,62.31229019165039
2015-03-25,61.425682067871094
2015-03-26,60.88136291503906
2015-03-27,61.49324417114258
2015-03-30,62.319766998291016
2015-03-31,61.97802734375
2015-04-01,60.50786590576172
2015-04-02,61.08795928955078
2015-04-06,61.47737121582031
2015-04-07,61.33434295654297
2015-04-08,60.70654296875
2015-04-09,61.29458236694336
2015-04-10,61.930362701416016
2015-04-13,62.049564361572266
2015-04-14,61.89856719970703
2015-04-15,61.91446304321289
2015-04-16,61.207176208496094
2015-04-17,60.78599166870117
2015-04-20,61.30254364013672
2015-04-21,61.2548713684082
2015-04-22,61.99391555786133
2015-04-23,62.383331298828125
2015-04-24,61.67605209350586
2015-04-27,60.5634765625
2015-04-28,60.80982971191406
2015-04-29,60.1502571105957
2015-04-30,59.16481399536133
2015-05-01,60.07871627807617
2015-05-04,60.31713104248047
2015-05-05,59.53038787841797
2015-05-06,59.061519622802734
2015-05-07,59.284019470214844
2015-05-08,60.5634765625
2015-05-11,60.41250228881836
2015-05-12,59.760841369628906
2015-05-13,59.49064636230469
2015-05-14,60.60321044921875
2015-05-15,60.73037338256836
2015-05-18,61.56477355957031
2015-05-19,62.33563995361328
2015-05-20,62.613773345947266
2015-05-21,62.31180953979492
2015-05-22,61.84293746948242
2015-05-26,60.84956741333008
2015-05-27,61.445587158203125
2015-05-28,61.35816955566406
2015-05-29,60.65090560913086
2015-06-01,60.9528923034668
2015-06-02,61.09592056274414
2015-06-03,61.05618667602539
2015-06-04,60.42838668823242
2015-06-05,59.96746063232422
2015-06-08,59.71316909790039
2015-06-09,59.53832244873047
2015-06-10,60.52375793457031
2015-06-11,60.571449279785156
2015-06-12,60.015132904052734
2015-06-15,59.935672760009766
2015-06-16,60.07871627807617
2015-06-17,60.166133880615234
2015-06-18,60.96879196166992
2015-06-19,60.96083450317383
2015-06-22,61.35816955566406
2015-06-23,60.88136291503906
2015-06-24,59.816463470458984
2015-06-25,60.2877311706543
2015-06-26,60.03215026855469
2015-06-29,58.54650115966797
2015-06-30,59.18546676635742
2015-07-01,59.169498443603516
2015-07-02,58.953857421875
2015-07-06,58.730224609375
2015-07-07,58.67429733276367
2015-07-08,58.18708801269531
2015-07-09,58.37875747680664
2015-07-10,59.401145935058594
2015-07-13,60.04011535644531
2015-07-14,60.61518096923828
2015-07-15,60.663116455078125
2015-07-16,61.34204864501953
2015-07-17,61.42989730834961
2015-07-20,61.50177001953125
2015-07-21,61.13435363769531
2015-07-22,61.35802459716797
2015-07-23,61.34204864501953
2015-07-24,60.71103286743164
2015-07-27,60.431480407714844
2015-07-28,61.87718963623047
2015-07-29,62.204673767089844
2015-07-30,62.52412796020508
2015-07-31,62.61200714111328
2015-08-03,62.30050277709961
2015-08-04,62.11678695678711
2015-08-05,62.83565902709961
2015-08-06,61.82925796508789
2015-08-07,61.885154724121094
2015-08-10,61.99699401855469
2015-08-11,61.81330108642578
2015-08-12,61.81330108642578
2015-08-13,61.885154724121094
2015-08-14,61.96503829956055
2015-08-17,62.891571044921875
2015-08-18,62.37236022949219
2015-08-19,61.87718963623047
2015-08-20,61.09442901611328
2015-08-21,59.32124328613281
2015-08-24,56.637542724609375
2015-08-25,55.814857482910156
2015-08-26,57.69984436035156
2015-08-27,58.72221755981445
2015-08-28,58.75416564941406
2015-08-31,57.73979187011719
2015-09-01,55.53531265258789
2015-09-02,57.14872741699219
2015-09-03,55.894737243652344
2015-09-04,55.09601593017578
2015-09-08,56.549705505371094
2015-09-09,55.58323669433594
2015-09-10,55.918697357177734
2015-09-11,55.830833435058594
2015-09-14,54.896331787109375
2015-09-15,55.85481262207031
2015-09-16,56.006561279296875
2015-09-17,56.55766296386719
2015-09-18,56.17429733276367
2015-09-21,56.10239791870117
2015-09-22,56.02252960205078
2015-09-23,55.64510726928711
2015-09-24,54.914276123046875
2015-09-25,53.4286003112793
2015-09-28,51.814414978027344
2015-09-29,53.30010223388672
2015-09-30,53.75786209106445
2015-10-01,54.93035125732422
2015-10-02,57.122737884521484
2015-10-05,56.9139404296875
2015-10-06,56.15100860595703
2015-10-07,56.970157623291016
2015-10-08,57.861576080322266
2015-10-09,58.303260803222656
2015-10-12,58.63252639770508
2015-10-13,58.45586395263672
2015-10-14,57.98204803466797
2015-10-15,58.9698371887207
2015-10-16,59.515899658203125
2015-10-19,59.62031555175781
2015-10-20,59.13844680786133
2015-10-21,58.9617805480957
2015-10-22,58.680702209472656
2015-10-23,59.17863082885742
2015-10-26,58.4317512512207
2015-10-27,58.36749267578125
2015-10-28,59.05813980102539
2015-10-29,59.234840393066406
2015-10-30,59.36333084106445
2015-11-02,60.83297348022461
2015-11-03,61.274635314941406
2015-11-04,61.16222381591797
2015-11-05,61.17026138305664
2015-11-06,61.08189392089844
2015-11-09,60.929298400878906
2015-11-10,61.35493850708008
2015-11-11,61.08189392089844
2015-11-12,59.596214294433594
2015-11-13,59.79698944091797
2015-11-16,61.226463317871094
2015-11-17,61.49950408935547
2015-11-18,62.28653335571289
2015-11-19,60.83297348022461
2015-11-20,61.10601043701172
2015-11-23,61.48344802856445
2015-11-24,61.48344802856445
2015-11-25,61.48344802856445
2015-11-27,61.40314865112305
2015-11-30,60.503684997558594
2015-12-01,61.443294525146484
2015-12-02,61.1220703125
2015-12-03,61.57179641723633
2015-12-04,62.75230026245117
2015-12-07,62.59971618652344
2015-12-08,62.704139709472656
2015-12-09,62.28653335571289
2015-12-10,62.19014358520508
2015-12-11,61.55573654174805
2015-12-14,61.55573654174805
2015-12-15,61.91707992553711
2015-12-16,63.09761428833008
2015-12-17,62.55957794189453
2015-12-18,61.282657623291016
2015-12-21,61.579811096191406
2015-12-22,62.40303421020508
2015-12-23,62.66935348510742
2015-12-24,62.653221130371094
2015-12-28,62.29005813598633
2015-12-29,62.83078384399414
2015-12-30,62.57252883911133
2015-12-31,62.080196380615234
2016-01-04,61.152061462402344
2016-01-05,61.32958984375
2016-01-06,61.499122619628906
2016-01-07,60.05443572998047
2016-01-08,59.54595184326172
2016-01-11,58.91645431518555
2016-01-12,61.69279479980469
2016-01-13,60.248146057128906
2016-01-14,60.36113739013672
2016-01-15,59.65898132324219
2016-01-19,60.19163131713867
2016-01-20,60.18356704711914
2016-01-21,60.20778274536133
2016-01-22,61.27312088012695
2016-01-25,61.09558868408203
2016-01-26,61.00678634643555
2016-01-27,60.92607498168945
2016-01-28,59.650917053222656
2016-01-29,61.27312088012695
2016-02-01,62.023704528808594
2016-02-02,61.74929428100586
2016-02-03,61.45875549316406
2016-02-04,61.499122619628906
2016-02-05,60.09478759765625
2016-02-08,58.617835998535156
2016-02-09,58.98102569580078
2016-02-10,59.8526611328125
2016-02-11,58.609764099121094
2016-02-12,59.23930740356445
2016-02-16,60.320770263671875
2016-02-17,61.01485061645508
2016-02-18,60.506404876708984
2016-02-19,60.83731460571289
2016-02-22,61.886505126953125
2016-02-23,61.17628479003906
2016-02-24,61.68475341796875
2016-02-25,62.677433013916016
2016-02-26,62.37881088256836
2016-02-29,62.45953369140625
2016-03-01,59.86881637573242
2016-03-02,60.19970703125
2016-03-03,60.466068267822266
2016-03-04,61.02293014526367
2016-03-07,61.34576416015625
2016-03-08,60.88573455810547
2016-03-09,60.97450637817383
2016-03-10,61.555599212646484
2016-03-11,62.42726516723633
2016-03-14,62.57252883911133
2016-03-15,62.023704528808594
2016-03-16,61.86228942871094
2016-03-17,60.93415069580078
2016-03-18,61.54753494262695
2016-03-21,60.70012283325195
2016-03-22,60.789344787597656
2016-03-23,60.432395935058594
2016-03-24,60.00250244140625
2016-03-28,60.01060485839844
2016-03-29,61.227359771728516
2016-03-30,61.17868423461914
2016-03-31,60.83799743652344
2016-04-01,61.13813400268555
2016-04-04,61.892513275146484
2016-04-05,61.2354850769043
2016-04-06,62.71181106567383
2016-04-07,61.76274108886719
2016-04-08,61.94932174682617
2016-04-11,61.373382568359375
2016-04-12,62.152103424072266
2016-04-13,62.73612976074219
2016-04-14,62.7604866027832
2016-04-15,62.54146194458008
2016-04-18,62.971397399902344
2016-04-19,63.360748291015625
2016-04-20,63.82311248779297
2016-04-21,63.69330596923828
2016-04-22,64.0745849609375
2016-04-25,64.39905548095703
2016-04-26,63.8555793762207
2016-04-27,64.44772338867188
2016-04-28,64.71540832519531
2016-04-29,64.20437622070312
2016-05-02,64.36660766601562
2016-05-03,64.43961334228516
2016-05-04,63.93669509887695
2016-05-05,64.48828125
2016-05-06,64.68297576904297
2016-05-09,65.16155242919922
2016-05-10,65.89159393310547
2016-05-11,65.79427337646484
2016-05-12,65.98088073730469
2016-05-13,65.46978759765625
2016-05-16,66.4269790649414
2016-05-17,65.55091094970703
2016-05-18,65.38056945800781
2016-05-19,64.89385986328125
2016-05-20,65.315673828125
2016-05-23,65.13722229003906
2016-05-24,65.65638732910156
2016-05-25,65.76994323730469
2016-05-26,65.85105895996094
2016-05-27,66.2647476196289
2016-05-31,65.28324127197266
2016-06-01,65.315673828125
2016-06-02,67.31927490234375
2016-06-03,67.27871704101562
2016-06-06,67.58695983886719
2016-06-07,67.91143035888672
2016-06-08,68.77940368652344
2016-06-09,69.58245086669922
2016-06-10,69.51754760742188
2016-06-13,69.51754760742188
2016-06-14,69.3471908569336
2016-06-15,68.32513427734375
2016-06-16,68.61714935302734
2016-06-17,68.25211334228516
2016-06-20,68.51982116699219
2016-06-21,68.61714935302734
2016-06-22,68.34947967529297
2016-06-23,69.57434844970703
2016-06-24,67.53828430175781
2016-06-27,66.8244400024414
2016-06-28,68.25211334228516
2016-06-29,69.31476593017578
2016-06-30,70.38550567626953
2016-07-01,70.59639739990234
2016-07-05,70.61263275146484
2016-07-06,71.28925323486328
2016-07-07,71.32184600830078
2016-07-08,72.03108215332031
2016-07-11,72.15337371826172
2016-07-12,72.48759460449219
2016-07-13,72.3490219116211
2016-07-14,72.41423797607422
2016-07-15,72.03108215332031
2016-07-18,71.89251708984375
2016-07-19,72.04739379882812
2016-07-20,72.3490219116211
2016-07-21,71.6886978149414
2016-07-22,71.00392150878906
2016-07-25,70.857177734375
2016-07-26,71.94140625
2016-07-27,71.313720703125
2016-07-28,71.26481628417969
2016-07-29,71.43598175048828
2016-08-01,71.78652954101562
2016-08-02,71.4441146850586
2016-08-03,70.65338897705078
2016-08-04,70.72676849365234
2016-08-05,70.99576568603516
2016-08-08,70.88982391357422
2016-08-09,71.5256576538086
2016-08-10,71.15882110595703
2016-08-11,71.57460021972656
2016-08-12,71.36261749267578
2016-08-15,71.66423797607422
2016-08-16,71.14250946044922
2016-08-17,71.02839660644531
2016-08-18,70.98763275146484
2016-08-19,70.95501708984375
2016-08-22,71.18328094482422
2016-08-23,71.57460021972656
2016-08-24,70.6371078491211
2016-08-25,69.60994720458984
2016-08-26,70.5963134765625
2016-08-29,71.29739379882812
2016-08-30,70.80011749267578
2016-08-31,70.94686126708984
2016-09-01,70.90609741210938
2016-09-02,71.18328094482422
2016-09-06,71.0610122680664
2016-09-07,70.22949981689453
2016-09-08,70.31915283203125
2016-09-09,69.18602752685547
2016-09-12,70.2702407836914
2016-09-13,69.16156768798828
2016-09-14,69.0311508178711
2016-09-15,69.83004760742188
2016-09-16,70.11536407470703
2016-09-19,70.09906768798828
2016-09-20,70.40066528320312
2016-09-21,71.03653717041016
2016-09-22,71.59087371826172
2016-09-23,71.501220703125
2016-09-26,70.56372833251953
2016-09-27,71.0061264038086
2016-09-28,71.06346893310547
2016-09-29,69.96564483642578
2016-09-30,70.78490447998047
2016-10-03,70.77674865722656
2016-10-04,70.54733276367188
2016-10-05,70.7030029296875
2016-10-06,70.416259765625
2016-10-07,70.42445373535156
2016-10-10,70.59649658203125
2016-10-11,68.16325378417969
2016-10-12,68.55651092529297
2016-10-13,68.25336456298828
2016-10-14,67.7618179321289
2016-10-17,67.64710998535156
2016-10-18,68.44998931884766
2016-10-19,68.54833984375
2016-10-20,68.83503723144531
2016-10-21,68.74495697021484
2016-10-24,68.24517822265625
2016-10-25,67.56519317626953
2016-10-26,66.45919036865234
2016-10-27,66.46736145019531
2016-10-28,67.12278747558594
2016-10-31,67.19654083251953
2016-11-01,66.29532623291016
2016-11-02,66.4345932006836
2016-11-03,66.85244750976562
2016-11-04,67.29481506347656
2016-11-07,68.7777328491211
2016-11-08,69.09723663330078
2016-11-09,67.88470458984375
2016-11-10,67.77001953125
2016-11-11,67.23748016357422
2016-11-14,64.51751708984375
2016-11-15,65.76280212402344
2016-11-16,66.27074432373047
2016-11-17,67.01628112792969
2016-11-18,66.30350494384766
2016-11-21,66.01676177978516
2016-11-22,60.298274993896484
2016-11-23,62.08425521850586
2016-11-25,61.87128448486328
2016-11-28,60.617794036865234
2016-11-29,60.15079879760742
2016-11-30,59.81490707397461
2016-12-01,58.88911819458008
2016-12-02,58.99562454223633
2016-12-05,58.717063903808594
2016-12-06,59.077571868896484
2016-12-07,59.16768264770508
2016-12-08,59.04478454589844
2016-12-09,60.09344482421875
2016-12-12,60.38837432861328
2016-12-13,60.10984420776367
2016-12-14,60.052490234375
2016-12-15,60.167198181152344
2016-12-16,60.18357467651367
2016-12-19,59.88864517211914
2016-12-20,59.347923278808594
2016-12-21,58.9935188293457
2016-12-22,59.125404357910156
2016-12-23,59.2984733581543
2016-12-27,59.15009689331055
2016-12-28,59.18308639526367
2016-12-29,58.9605598449707
2016-12-30,58.7050666809082
2017-01-03,58.19409942626953
2017-01-04,58.738040924072266
2017-01-05,58.37540817260742
2017-01-06,60.056705474853516
2017-01-09,60.83966827392578
2017-01-10,61.729740142822266
2017-01-11,61.35065460205078
2017-01-12,61.9028205871582
2017-01-13,61.886329650878906
2017-01-17,62.487979888916016
2017-01-18,62.364356994628906
2017-01-19,62.05943298339844
2017-01-20,61.8039436340332
2017-01-23,61.62260437011719
2017-01-24,60.84789276123047
2017-01-25,61.39183807373047
2017-01-26,61.02098846435547
2017-01-27,61.77094650268555
2017-01-30,61.54018783569336
2017-01-31,62.652809143066406
2017-02-01,62.63633346557617
2017-02-02,62.57038116455078
2017-02-03,62.91655349731445
2017-02-06,62.61985778808594
2017-02-07,62.735225677490234
2017-02-08,62.3066520690918
2017-02-09,62.397315979003906
2017-02-10,62.759952545166016
2017-02-13,63.39456558227539
2017-02-14,63.501705169677734
2017-02-15,64.03740692138672
2017-02-16,64.27639770507812
2017-02-17,65.0099105834961
2017-02-21,66.3945083618164
2017-02-22,65.61978912353516
2017-02-23,66.54285430908203
2017-02-24,66.78187561035156
2017-02-27,66.55110931396484
2017-02-28,66.68296813964844
2017-03-01,67.63898468017578
2017-03-02,67.57305908203125
2017-03-03,67.46593475341797
2017-03-06,67.20217895507812
2017-03-07,67.08680725097656
2017-03-08,67.76261138916016
2017-03-09,68.23239135742188
2017-03-10,68.43843078613281
2017-03-13,68.3147964477539
2017-03-14,68.00985717773438
2017-03-15,68.65269470214844
2017-03-16,67.44117736816406
2017-03-17,67.77085876464844
2017-03-20,67.10327911376953
2017-03-21,66.85604858398438
2017-03-22,67.1128921508789
2017-03-23,66.99685668945312
2017-03-24,67.1128921508789
2017-03-27,67.13775634765625
2017-03-28,66.8974380493164
2017-03-29,67.22886657714844
2017-03-30,67.10460662841797
2017-03-31,66.74832153320312
2017-04-03,67.13775634765625
2017-04-04,66.79803466796875
2017-04-05,66.4831771850586
2017-04-06,66.46659851074219
2017-04-07,66.59090423583984
2017-04-10,66.53287506103516
2017-04-11,66.40859985351562
2017-04-12,66.3671646118164
2017-04-13,66.2926025390625
2017-04-17,66.5826187133789
2017-04-18,66.5577392578125
2017-04-19,66.5494384765625
2017-04-20,67.12944793701172
2017-04-21,66.68202209472656
2017-04-24,66.8228988647461
2017-04-25,67.7425765991211
2017-04-26,68.05742645263672
2017-04-27,68.87770080566406
2017-04-28,68.84457397460938
2017-05-01,69.38312530517578
2017-05-02,70.21996307373047
2017-05-03,69.67311096191406
2017-05-04,69.52398681640625
2017-05-05,69.59855651855469
2017-05-08,69.0185546875
2017-05-09,69.05170440673828
2017-05-10,68.6788558959961
2017-05-11,68.77827453613281
2017-05-12,69.11798095703125
2017-05-15,69.71453857421875
2017-05-16,69.54882049560547
2017-05-17,68.48828887939453
2017-05-18,68.27285766601562
2017-05-19,68.96057891845703
2017-05-22,69.59025573730469
2017-05-23,70.10396575927734
2017-05-24,70.17852020263672
2017-05-25,70.90767669677734
2017-05-26,70.50166320800781
2017-05-30,70.31108856201172
2017-05-31,69.83055114746094
2017-06-01,71.32192993164062
2017-06-02,71.10652160644531
2017-06-05,71.2142333984375
2017-06-06,71.25565338134766
2017-06-07,71.23907470703125
2017-06-08,71.20594787597656
2017-06-09,71.67822265625
2017-06-12,72.60619354248047
2017-06-13,72.24992370605469
2017-06-14,72.62278747558594
2017-06-15,72.63106536865234
2017-06-16,72.97904205322266
2017-06-19,73.73303985595703
2017-06-20,73.59219360351562
2017-06-21,73.56732940673828
2017-06-22,73.81588745117188
2017-06-23,73.90701293945312
2017-06-26,73.86559295654297
2017-06-27,73.56732940673828
2017-06-28,73.98989868164062
2017-06-29,73.50104522705078
2017-06-30,73.5341796875
2017-07-03,73.58390045166016
2017-07-05,74.04197692871094
2017-07-06,72.67607116699219
2017-07-07,73.2590560913086
2017-07-10,72.6260986328125
2017-07-11,72.67607116699219
2017-07-12,73.13414764404297
2017-07-13,73.13414764404297
2017-07-14,73.76713562011719
2017-07-17,71.67662811279297
2017-07-18,71.5017318725586
2017-07-19,71.33516693115234
2017-07-20,71.351806640625
2017-07-21,70.93538665771484
2017-07-24,70.86873626708984
2017-07-25,71.5683364868164
2017-07-26,71.41011047363281
2017-07-27,70.52726745605469
2017-07-28,70.20245361328125
2017-07-31,69.93592834472656
2017-08-01,69.56114196777344
2017-08-02,69.29462432861328
2017-08-03,69.36959838867188
2017-08-04,69.69439697265625
2017-08-07,70.26908111572266
2017-08-08,69.81932067871094
2017-08-09,69.91926574707031
2017-08-10,69.16136169433594
2017-08-11,69.71939086914062
2017-08-14,70.35235595703125
2017-08-15,70.4522933959961
2017-08-16,70.46061706542969
2017-08-17,69.68608856201172
2017-08-18,69.46952056884766
2017-08-21,69.56114196777344
2017-08-22,68.09528350830078
2017-08-23,66.42122650146484
2017-08-24,65.99646759033203
2017-08-25,65.84654235839844
2017-08-28,66.28797912597656
2017-08-29,66.396240234375
2017-08-30,66.51284790039062
2017-08-31,67.14582061767578
2017-09-01,66.67107391357422
2017-09-05,66.47952270507812
2017-09-06,66.52117919921875
2017-09-07,66.5877914428711
2017-09-08,68.32017517089844
2017-09-11,67.92870330810547
2017-09-12,68.54505157470703
2017-09-13,68.23686981201172
2017-09-14,68.12860870361328
2017-09-15,68.3951187133789
2017-09-18,68.6283187866211
2017-09-19,67.6205825805664
2017-09-20,66.7627182006836
2017-09-21,66.23799896240234
2017-09-22,66.37957763671875
2017-09-25,65.18855285644531
2017-09-26,65.27188873291016
2017-09-27,64.83045196533203
2017-09-28,65.10694122314453
2017-09-29,65.1572036743164
2017-10-02,65.39179992675781
2017-10-03,65.44205474853516
2017-10-04,65.8777084350586
2017-10-05,66.61500549316406
2017-10-06,66.86634826660156
2017-10-09,64.45343780517578
2017-10-10,64.75503540039062
2017-10-11,65.55097961425781
2017-10-12,65.28287506103516
2017-10-13,65.40852355957031
2017-10-16,65.12368774414062
2017-10-17,65.34989929199219
2017-10-18,65.84419250488281
2017-10-19,65.75205993652344
2017-10-20,65.63475799560547
2017-10-23,66.2044677734375
2017-10-24,65.90286254882812
2017-10-25,66.35528564453125
2017-10-26,67.39418029785156
2017-10-27,68.11468505859375
2017-10-30,67.46958923339844
2017-10-31,67.46118927001953
2017-11-01,67.28526306152344
2017-11-02,65.24099731445312
2017-11-03,65.71015930175781
2017-11-06,65.09017181396484
2017-11-07,65.35828399658203
2017-11-08,65.19070434570312
2017-11-09,67.70418548583984
2017-11-10,66.46419525146484
2017-11-13,66.35528564453125
2017-11-14,66.32176971435547
2017-11-15,65.91963195800781
2017-11-16,66.40553283691406
2017-11-17,66.59825134277344
2017-11-20,66.10393524169922
2017-11-21,69.254150390625
2017-11-22,68.98601531982422
2017-11-24,69.74845123291016
2017-11-27,68.20687103271484
2017-11-28,69.0865478515625
2017-11-29,68.79331970214844
2017-11-30,68.81007385253906
2017-12-01,68.08956146240234
2017-12-04,66.91663360595703
2017-12-05,67.79633331298828
2017-12-06,68.28227233886719
2017-12-07,67.50308990478516
2017-12-08,67.9220199584961
2017-12-11,68.08956146240234
2017-12-12,68.70116424560547
2017-12-13,68.63414001464844
2017-12-14,68.55876159667969
2017-12-15,69.95789337158203
2017-12-18,69.8992691040039
2017-12-19,68.73467254638672
2017-12-20,68.18170928955078
2017-12-21,68.26551818847656
2017-12-22,68.3157730102539
2017-12-26,68.25711822509766
2017-12-27,68.50009155273438
2017-12-28,68.5337905883789
2017-12-29,68.03668212890625
2018-01-02,69.26683807373047
2018-01-03,70.70759582519531
2018-01-04,70.8760986328125
2018-01-05,72.07254028320312
2018-01-08,72.04727935791016
2018-01-09,72.3590087890625
2018-01-10,72.03042602539062
2018-01-11,72.23263549804688
2018-01-12,71.99671936035156
2018-01-16,71.88719940185547
2018-01-17,72.55279541015625
2018-01-18,73.52175903320312
2018-01-19,73.03307342529297
2018-01-22,72.50225067138672
2018-01-23,71.8113784790039
2018-01-24,72.2579116821289
2018-01-25,73.15103149414062
2018-01-26,73.40380859375
2018-01-29,73.06678009033203
2018-01-30,72.4264144897461
2018-01-31,72.367431640625
2018-02-01,71.60073852539062
2018-02-02,71.15415954589844
2018-02-05,68.6011734008789
2018-02-06,68.81184387207031
2018-02-07,68.54222869873047
2018-02-08,66.03982543945312
2018-02-09,66.96662902832031
2018-02-12,67.60696411132812
2018-02-13,67.59012603759766
2018-02-14,68.97193145751953
2018-02-15,69.88188934326172
2018-02-16,70.19363403320312
2018-02-20,68.76129913330078
2018-02-21,68.01140594482422
2018-02-22,67.7502212524414
2018-02-23,67.73336029052734
2018-02-26,69.44377136230469
2018-02-27,68.44953918457031
2018-02-28,67.31209564208984
2018-03-01,65.97242736816406
2018-03-02,65.9977035522461
2018-03-05,67.18571472167969
2018-03-06,67.7502212524414
2018-03-07,68.35685729980469
2018-03-08,69.26683807373047
2018-03-09,70.05885314941406
2018-03-12,70.18521118164062
2018-03-13,70.32845306396484
2018-03-14,69.34266662597656
2018-03-15,69.11516571044922
2018-03-16,68.49166870117188
2018-03-19,67.51431274414062
2018-03-20,67.32051086425781
2018-03-21,67.43846893310547
2018-03-22,66.21818542480469
2018-03-23,64.8707504272461
2018-03-26,66.48936462402344
2018-03-27,66.235107421875
2018-03-28,66.48936462402344
2018-03-29,67.9808349609375
2018-04-02,65.65888977050781
2018-04-03,66.3961410522461
2018-04-04,66.7096939086914
2018-04-05,67.5401611328125
2018-04-06,65.7944564819336
2018-04-09,66.48936462402344
2018-04-10,67.1927261352539
2018-04-11,66.59950256347656
2018-04-12,67.6588134765625
2018-04-13,67.42998504638672
2018-04-16,68.3028564453125
2018-04-17,68.32827758789062
2018-04-18,67.95538330078125
