,TPR
2015-01-13,27.802871704101562
2015-01-14,27.127614974975586
2015-01-15,26.61382484436035
2015-01-16,26.503740310668945
2015-01-20,26.459701538085938
2015-01-21,27.590017318725586
2015-01-22,28.074438095092773
2015-01-23,27.612028121948242
2015-01-26,27.223026275634766
2015-01-27,26.988162994384766
2015-01-28,26.760637283325195
2015-01-29,28.58087921142578
2015-01-30,27.296424865722656
2015-02-02,27.553314208984375
2015-02-03,28.397388458251953
2015-02-04,28.705652236938477
2015-02-05,28.595556259155273
2015-02-06,28.786388397216797
2015-02-09,28.801061630249023
2015-02-10,29.0726318359375
2015-02-11,29.035947799682617
2015-02-12,28.779050827026367
2015-02-13,29.248777389526367
2015-02-17,28.96254539489746
2015-02-18,29.13869857788086
2015-02-19,29.865327835083008
2015-02-20,30.489206314086914
2015-02-23,30.613983154296875
2015-02-24,31.52410125732422
2015-02-25,31.773664474487305
2015-02-26,31.861738204956055
2015-02-27,31.964492797851562
2015-03-02,31.971830368041992
2015-03-03,31.303922653198242
2015-03-04,31.036094665527344
2015-03-05,31.154464721679688
2015-03-06,30.651382446289062
2015-03-09,30.533004760742188
2015-03-10,30.14829444885254
2015-03-11,29.844959259033203
2015-03-12,30.00773048400879
2015-03-13,30.510820388793945
2015-03-16,30.64398765563965
2015-03-17,30.325855255126953
2015-03-18,30.703168869018555
2015-03-19,30.525604248046875
2015-03-20,30.76235580444336
2015-03-23,31.080474853515625
2015-03-24,31.132282257080078
2015-03-25,31.221050262451172
2015-03-26,30.103906631469727
2015-03-27,30.562604904174805
2015-03-30,30.76976776123047
2015-03-31,30.651382446289062
2015-04-01,30.791948318481445
2015-04-02,30.969512939453125
2015-04-06,31.42820930480957
2015-04-07,31.339435577392578
2015-04-08,31.65015983581543
2015-04-09,31.81292152404785
2015-04-10,31.835119247436523
2015-04-13,31.435596466064453
2015-04-14,31.102676391601562
2015-04-15,30.895523071289062
2015-04-16,31.820308685302734
2015-04-17,31.3690242767334
2015-04-20,31.472591400146484
2015-04-21,30.695768356323242
2015-04-22,30.76976776123047
2015-04-23,31.346824645996094
2015-04-24,31.55398178100586
2015-04-27,31.317232131958008
2015-04-28,29.334482192993164
2015-04-29,28.491064071655273
2015-04-30,28.26910972595215
2015-05-01,28.01756477355957
2015-05-04,28.239517211914062
2015-05-05,28.165531158447266
2015-05-06,28.091556549072266
2015-05-07,28.372684478759766
2015-05-08,28.45406150817871
2015-05-11,28.424474716186523
2015-05-12,28.34309196472168
2015-05-13,28.209930419921875
2015-05-14,27.936185836791992
2015-05-15,27.7142391204834
2015-05-18,27.825214385986328
2015-05-19,27.65505027770996
2015-05-20,27.61065101623535
2015-05-21,28.17293930053711
2015-05-22,27.766029357910156
2015-05-26,27.048385620117188
2015-05-27,26.160581588745117
2015-05-28,26.034807205200195
2015-05-29,26.167980194091797
2015-06-01,26.493501663208008
2015-06-02,26.515701293945312
2015-06-03,26.790552139282227
2015-06-04,26.611297607421875
2015-06-05,26.738264083862305
2015-06-08,26.446990966796875
2015-06-09,26.349885940551758
2015-06-10,26.31255531311035
2015-06-11,26.193052291870117
2015-06-12,26.230392456054688
2015-06-15,26.178119659423828
2015-06-16,26.27520179748535
2015-06-17,26.38724136352539
2015-06-18,26.738264083862305
2015-06-19,26.820430755615234
2015-06-22,26.992210388183594
2015-06-23,27.059429168701172
2015-06-24,26.962339401245117
2015-06-25,26.671058654785156
2015-06-26,26.977272033691406
2015-06-29,26.13330078125
2015-06-30,25.8494873046875
2015-07-01,26.23785972595215
2015-07-02,26.140769958496094
2015-07-06,25.46110725402832
2015-07-07,25.513383865356445
2015-07-08,24.572322845458984
2015-07-09,24.706756591796875
2015-07-10,24.930824279785156
2015-07-13,24.900955200195312
2015-07-14,24.968172073364258
2015-07-15,24.33332061767578
2015-07-16,24.124191284179688
2015-07-17,23.788097381591797
2015-07-20,23.691003799438477
2015-07-21,23.42212677001953
2015-07-22,23.190597534179688
2015-07-23,23.15325164794922
2015-07-24,22.75740623474121
2015-07-27,22.96653175354004
2015-07-28,23.063629150390625
2015-07-29,23.48934555053711
2015-07-30,23.37731170654297
2015-07-31,23.302631378173828
2015-08-03,22.72753143310547
2015-08-04,23.459476470947266
2015-08-05,23.698469161987305
2015-08-06,23.571502685546875
2015-08-07,24.699295043945312
2015-08-10,24.699295043945312
2015-08-11,24.37813377380371
2015-08-12,23.295156478881836
2015-08-13,23.49681854248047
2015-08-14,23.847848892211914
2015-08-17,23.91506576538086
2015-08-18,24.37066650390625
2015-08-19,23.959890365600586
2015-08-20,23.310096740722656
2015-08-21,22.936656951904297
2015-08-24,21.450363159179688
2015-08-25,21.21137046813965
2015-08-26,21.958251953125
2015-08-27,22.481061935424805
2015-08-28,22.376502990722656
2015-08-31,22.593093872070312
2015-09-01,22.10015106201172
2015-09-02,22.25699806213379
2015-09-03,22.55010986328125
2015-09-04,22.02884864807129
2015-09-08,22.77674102783203
2015-09-09,21.95330810546875
2015-09-10,22.29326057434082
2015-09-11,22.240375518798828
2015-09-14,21.900426864624023
2015-09-15,22.195049285888672
2015-09-16,22.602994918823242
2015-09-17,22.55010986328125
2015-09-18,21.983524322509766
2015-09-21,22.127063751220703
2015-09-22,21.847545623779297
2015-09-23,21.454715728759766
2015-09-24,21.70400619506836
2015-09-25,21.515148162841797
2015-09-28,20.729488372802734
2015-09-29,20.95611572265625
2015-09-30,21.855098724365234
2015-10-01,21.492488861083984
2015-10-02,22.172382354736328
2015-10-05,22.897613525390625
2015-10-06,22.97315788269043
2015-10-07,22.927833557128906
2015-10-08,23.758825302124023
2015-10-09,23.630403518676758
2015-10-12,23.290449142456055
2015-10-13,23.267786026000977
2015-10-14,23.245119094848633
2015-10-15,22.557668685913086
2015-10-16,22.429235458374023
2015-10-19,22.791852951049805
2015-10-20,22.708755493164062
2015-10-21,22.708755493164062
2015-10-22,22.77674102783203
2015-10-23,22.761634826660156
2015-10-26,22.905170440673828
2015-10-27,23.909921646118164
2015-10-28,23.41887664794922
2015-10-29,23.3131160736084
2015-10-30,23.56996726989746
2015-11-02,23.9779109954834
2015-11-03,24.58981704711914
2015-11-04,24.38585090637207
2015-11-05,24.718242645263672
2015-11-06,24.219654083251953
2015-11-09,23.328222274780273
2015-11-10,23.698394775390625
2015-11-11,22.844736099243164
2015-11-12,22.678539276123047
2015-11-13,22.08173370361328
2015-11-16,22.195049285888672
2015-11-17,21.855098724365234
2015-11-18,22.353694915771484
2015-11-19,22.406572341918945
2015-11-20,23.078929901123047
2015-11-23,23.834369659423828
2015-11-24,24.30274772644043
2015-11-25,24.468942642211914
2015-11-27,24.03834342956543
2015-11-30,24.000568389892578
2015-12-01,23.849483489990234
2015-12-02,23.580684661865234
2015-12-03,22.80942726135254
2015-12-04,23.351598739624023
2015-12-07,23.725778579711914
2015-12-08,23.84031867980957
2015-12-09,23.298139572143555
2015-12-10,23.763957977294922
2015-12-11,23.19887351989746
2015-12-14,23.74104881286621
2015-12-15,24.695575714111328
2015-12-16,25.451557159423828
2015-12-17,24.924659729003906
2015-12-18,24.42831039428711
2015-12-21,24.97047996520996
2015-12-22,25.22247314453125
2015-12-23,25.413379669189453
2015-12-24,24.932292938232422
2015-12-28,24.90938949584961
2015-12-29,25.199567794799805
2015-12-30,24.947566986083984
2015-12-31,24.99338722229004
2016-01-04,25.68829345703125
2016-01-05,25.940288543701172
2016-01-06,25.039209365844727
2016-01-07,25.115575790405273
2016-01-08,24.397762298583984
2016-01-11,25.02393341064453
2016-01-12,24.88648223876953
2016-01-13,24.06940460205078
2016-01-14,24.252676010131836
2016-01-15,24.00068473815918
2016-01-19,23.794498443603516
2016-01-20,24.023588180541992
2016-01-21,24.79484748840332
2016-01-22,24.764297485351562
2016-01-25,23.175968170166016
2016-01-26,25.451557159423828
2016-01-27,26.108278274536133
2016-01-28,27.35297966003418
2016-01-29,28.292240142822266
2016-02-01,28.414426803588867
2016-02-02,28.368606567382812
2016-02-03,27.811159133911133
2016-02-04,27.559162139892578
2016-02-05,26.764999389648438
2016-02-08,26.291547775268555
2016-02-09,26.001365661621094
2016-02-10,25.6959228515625
2016-02-11,25.680648803710938
2016-02-12,26.36791229248047
2016-02-16,27.16971778869629
2016-02-17,27.467529296875
2016-02-18,27.72715950012207
2016-02-19,27.35297966003418
2016-02-22,27.62788963317871
2016-02-23,28.21588134765625
2016-02-24,28.93368148803711
2016-02-25,29.704938888549805
2016-02-26,29.452951431274414
2016-02-29,29.735490798950195
2016-03-01,30.033302307128906
2016-03-02,29.9393310546875
2016-03-03,29.877723693847656
2016-03-04,29.870012283325195
2016-03-07,30.185806274414062
2016-03-08,29.62352752685547
2016-03-09,29.893115997314453
2016-03-10,30.108787536621094
2016-03-11,30.547813415527344
2016-03-14,30.347557067871094
2016-03-15,29.931623458862305
2016-03-16,30.047170639038086
2016-03-17,30.594043731689453
2016-03-18,30.2474308013916
2016-03-21,30.355260848999023
2016-03-22,29.931623458862305
2016-03-23,29.84689712524414
2016-03-24,29.792985916137695
2016-03-28,29.985544204711914
2016-03-29,30.355260848999023
2016-03-30,31.056188583374023
2016-03-31,30.879024505615234
2016-04-01,31.210233688354492
2016-04-04,30.925247192382812
2016-04-05,30.586332321166992
2016-04-06,31.04077911376953
2016-04-07,31.048477172851562
2016-04-08,30.0163631439209
2016-04-11,30.27824592590332
2016-04-12,30.047170639038086
2016-04-13,30.386072158813477
2016-04-14,29.82379913330078
2016-04-15,30.024063110351562
2016-04-18,30.532413482666016
2016-04-19,30.863632202148438
2016-04-20,31.187118530273438
2016-04-21,30.8020076751709
2016-04-22,31.02537727355957
2016-04-25,30.9560489654541
2016-04-26,32.24235534667969
2016-04-27,32.35019302368164
2016-04-28,31.74169921875
2016-04-29,31.017671585083008
2016-05-02,31.841833114624023
2016-05-03,31.35657501220703
2016-05-04,31.133195877075195
2016-05-05,30.517005920410156
2016-05-06,30.740386962890625
2016-05-09,31.341169357299805
2016-05-10,31.279560089111328
2016-05-11,29.407859802246094
2016-05-12,29.276918411254883
2016-05-13,28.730056762695312
2016-05-16,28.999635696411133
2016-05-17,29.176788330078125
2016-05-18,28.791667938232422
2016-05-19,29.346250534057617
2016-05-20,30.139596939086914
2016-05-23,29.947032928466797
2016-05-24,30.4091796875
2016-05-25,30.432283401489258
2016-05-26,30.293642044067383
2016-05-27,30.50161361694336
2016-05-31,30.36297035217285
2016-06-01,30.563400268554688
2016-06-02,30.897478103637695
2016-06-03,30.143875122070312
2016-06-06,29.817581176757812
2016-06-07,30.41579818725586
2016-06-08,30.470178604125977
2016-06-09,30.019567489624023
2016-06-10,29.405820846557617
2016-06-13,29.366979598999023
2016-06-14,29.095062255859375
2016-06-15,29.770959854125977
2016-06-16,29.747661590576172
2016-06-17,30.174949645996094
2016-06-20,30.610017776489258
2016-06-21,31.394699096679688
2016-06-22,31.30147361755371
2016-06-23,31.41023063659668
2016-06-24,29.89527130126953
2016-06-27,29.06397819519043
2016-06-28,29.941883087158203
2016-06-29,30.9674015045166
2016-06-30,31.65106964111328
2016-07-01,31.6433048248291
2016-07-05,31.052854537963867
2016-07-06,31.091707229614258
2016-07-07,31.518997192382812
2016-07-08,32.28813552856445
2016-07-11,32.61443328857422
2016-07-12,33.088348388671875
2016-07-13,32.637733459472656
2016-07-14,32.769805908203125
2016-07-15,32.8630485534668
2016-07-18,33.69432830810547
2016-07-19,33.624412536621094
2016-07-20,33.437950134277344
2016-07-21,33.18934631347656
2016-07-22,33.35249710083008
2016-07-25,33.608863830566406
2016-07-26,33.507877349853516
2016-07-27,33.48456573486328
2016-07-28,33.251495361328125
2016-07-29,33.492332458496094
2016-08-01,33.76424789428711
2016-08-02,32.373592376708984
2016-08-03,32.43574523925781
2016-08-04,32.16382598876953
2016-08-05,32.65327835083008
2016-08-08,32.202674865722656
2016-08-09,31.480154037475586
2016-08-10,30.76540184020996
2016-08-11,30.975168228149414
2016-08-12,30.555639266967773
2016-08-15,30.858640670776367
2016-08-16,30.64886474609375
2016-08-17,30.470178604125977
2016-08-18,30.65663719177246
2016-08-19,31.316997528076172
2016-08-22,30.889699935913086
2016-08-23,31.441308975219727
2016-08-24,30.975168228149414
2016-08-25,30.94410514831543
2016-08-26,30.229339599609375
2016-08-29,30.291492462158203
2016-08-30,29.980722427368164
2016-08-31,29.662193298339844
2016-09-01,29.825349807739258
2016-09-02,29.63889503479004
2016-09-06,29.398042678833008
2016-09-07,29.934112548828125
2016-09-08,29.32903480529785
2016-09-09,28.678503036499023
2016-09-12,29.195798873901367
2016-09-13,28.44336700439453
2016-09-14,27.80067253112793
2016-09-15,28.114177703857422
2016-09-16,27.46364402770996
2016-09-19,28.169034957885742
2016-09-20,28.090667724609375
2016-09-21,28.23958969116211
2016-09-22,28.702016830444336
2016-09-23,28.247419357299805
2016-09-26,27.879043579101562
2016-09-27,27.941743850708008
2016-09-28,28.137697219848633
2016-09-29,28.38065528869629
2016-09-30,28.654987335205078
2016-10-03,28.639312744140625
2016-10-04,28.819583892822266
2016-10-05,28.72552490234375
2016-10-06,28.662817001342773
2016-10-07,28.60795021057129
2016-10-10,28.741195678710938
2016-10-11,28.412010192871094
2016-10-12,28.631473541259766
2016-10-13,28.44336700439453
2016-10-14,28.10634422302246
2016-10-17,27.338237762451172
2016-10-18,27.604719161987305
2016-10-19,28.082826614379883
2016-10-20,28.145532608032227
2016-10-21,27.863365173339844
2016-10-24,28.216062545776367
2016-10-25,27.941743850708008
2016-10-26,27.996610641479492
2016-10-27,27.839853286743164
2016-10-28,27.996610641479492
2016-10-31,28.129844665527344
2016-11-01,28.749034881591797
2016-11-02,27.80067253112793
2016-11-03,27.667421340942383
2016-11-04,27.698776245117188
2016-11-07,28.427692413330078
2016-11-08,28.247419357299805
2016-11-09,28.498231887817383
2016-11-10,28.780391693115234
2016-11-11,28.992008209228516
2016-11-14,29.767953872680664
2016-11-15,29.344703674316406
2016-11-16,29.48579216003418
2016-11-17,29.76011848449707
2016-11-18,29.783626556396484
2016-11-21,29.90118980407715
2016-11-22,30.15984535217285
2016-11-23,30.081466674804688
2016-11-25,30.057952880859375
2016-11-28,29.650379180908203
2016-11-29,29.313358306884766
2016-11-30,28.52173614501953
2016-12-01,28.435527801513672
2016-12-02,28.396337509155273
2016-12-05,29.376068115234375
2016-12-06,29.673900604248047
2016-12-07,30.22590446472168
2016-12-08,30.558061599731445
2016-12-09,30.510604858398438
2016-12-12,30.11518669128418
2016-12-13,30.12310028076172
2016-12-14,29.846303939819336
2016-12-15,28.75494384765625
2016-12-16,27.932466506958008
2016-12-19,27.90083885192871
2016-12-20,28.327884674072266
2016-12-21,28.201351165771484
2016-12-22,27.078369140625
2016-12-23,27.173269271850586
2016-12-27,27.236530303955078
2016-12-28,27.790117263793945
2016-12-29,27.68730926513672
2016-12-30,27.695219039916992
2017-01-03,28.08272933959961
2017-01-04,28.660051345825195
2017-01-05,27.90874481201172
2017-01-06,28.106449127197266
2017-01-09,27.671499252319336
2017-01-10,28.059001922607422
2017-01-11,27.790117263793945
2017-01-12,27.766393661499023
2017-01-13,27.742666244506836
2017-01-17,28.256715774536133
2017-01-18,27.956195831298828
2017-01-19,27.758480072021484
2017-01-20,27.924564361572266
2017-01-23,28.027374267578125
2017-01-24,29.063377380371094
2017-01-25,28.67586326599121
2017-01-26,28.39115333557129
2017-01-27,28.138090133666992
2017-01-30,28.454423904418945
2017-01-31,29.537866592407227
2017-02-01,29.90166664123535
2017-02-02,29.253171920776367
2017-02-03,29.079195022583008
2017-02-06,29.38761329650879
2017-02-07,29.166181564331055
2017-02-08,29.63277816772461
2017-02-09,29.680221557617188
2017-02-10,30.107280731201172
2017-02-13,30.15473175048828
2017-02-14,30.130998611450195
2017-02-15,30.170547485351562
2017-02-16,30.020278930664062
2017-02-17,30.218002319335938
2017-02-21,30.57387351989746
2017-02-22,30.550153732299805
2017-02-23,30.012380599975586
2017-02-24,30.06773567199707
2017-02-27,30.613407135009766
2017-02-28,30.12310028076172
2017-03-01,30.360347747802734
2017-03-02,30.39198112487793
2017-03-03,30.107280731201172
2017-03-06,30.06773567199707
2017-03-07,29.909574508666992
2017-03-08,30.88150405883789
2017-03-09,30.70594596862793
2017-03-10,31.336341857910156
2017-03-13,31.049074172973633
2017-03-14,31.09695053100586
2017-03-15,31.807151794433594
2017-03-16,31.65553092956543
2017-03-17,31.711397171020508
2017-03-20,31.240589141845703
2017-03-21,30.865530014038086
2017-03-22,30.753829956054688
2017-03-23,31.025136947631836
2017-03-24,31.192712783813477
2017-03-27,31.94280242919922
2017-03-28,32.645023345947266
2017-03-29,33.02804183959961
2017-03-30,33.26744079589844
2017-03-31,32.98017120361328
2017-04-03,32.413604736328125
2017-04-04,31.567747116088867
2017-04-05,31.3922061920166
2017-04-06,31.950780868530273
2017-04-07,31.623611450195312
2017-04-10,31.615629196166992
2017-04-11,31.96674156188965
2017-04-12,32.03057861328125
2017-04-13,31.703411102294922
2017-04-17,31.69542694091797
2017-04-18,31.535829544067383
2017-04-19,31.448060989379883
2017-04-20,31.74331283569336
2017-04-21,31.20866584777832
2017-04-24,31.36028289794922
2017-04-25,31.575733184814453
2017-04-26,31.456045150756836
2017-04-27,31.775230407714844
2017-04-28,31.432098388671875
2017-05-01,30.91341209411621
2017-05-02,34.432472229003906
2017-05-03,34.04147720336914
2017-05-04,33.96167755126953
2017-05-05,34.04147720336914
2017-05-08,35.677310943603516
2017-05-09,36.06831741333008
2017-05-10,36.658809661865234
2017-05-11,36.491241455078125
2017-05-12,36.12417221069336
2017-05-15,36.23589324951172
2017-05-16,35.90074157714844
2017-05-17,35.709224700927734
2017-05-18,35.645389556884766
2017-05-19,36.16407012939453
2017-05-22,36.49922561645508
2017-05-23,36.71467208862305
2017-05-24,36.794471740722656
2017-05-25,36.762542724609375
2017-05-26,36.97001647949219
2017-05-30,36.762542724609375
2017-05-31,36.874263763427734
2017-06-01,36.83436965942383
2017-06-02,36.70669174194336
2017-06-05,37.1535530090332
2017-06-06,37.10567855834961
2017-06-07,37.25680160522461
2017-06-08,37.369327545166016
2017-06-09,37.554203033447266
2017-06-12,37.272865295410156
2017-06-13,37.08798599243164
2017-06-14,37.20857238769531
2017-06-15,37.03173065185547
2017-06-16,37.16033172607422
2017-06-19,37.417564392089844
2017-06-20,36.73431396484375
2017-06-21,37.417564392089844
2017-06-22,37.36127853393555
2017-06-23,37.54616165161133
2017-06-26,37.9882698059082
2017-06-27,37.87574005126953
2017-06-28,38.04453659057617
2017-06-29,37.66674041748047
2017-06-30,38.05257797241211
2017-07-03,38.04453659057617
2017-07-05,37.85966491699219
2017-07-06,37.52204895019531
2017-07-07,38.32586669921875
2017-07-10,38.2374382019043
2017-07-11,37.78731918334961
2017-07-12,37.81947326660156
2017-07-13,38.13294219970703
2017-07-14,38.57505798339844
2017-07-17,38.53485870361328
2017-07-18,38.38213348388672
2017-07-19,38.70365524291992
2017-07-20,38.647396087646484
2017-07-21,39.177913665771484
2017-07-24,39.025184631347656
2017-07-25,39.00107192993164
2017-07-26,38.49467849731445
2017-07-27,38.558982849121094
2017-07-28,39.137718200683594
2017-07-31,37.89180374145508
2017-08-01,38.41428756713867
2017-08-02,37.15230178833008
2017-08-03,37.09602737426758
2017-08-04,37.78731918334961
2017-08-07,38.2374382019043
2017-08-08,38.44644546508789
2017-08-09,38.39017868041992
2017-08-10,37.851619720458984
2017-08-11,38.221378326416016
2017-08-14,38.51877975463867
2017-08-15,32.66701889038086
2017-08-16,32.73133087158203
2017-08-17,32.956382751464844
2017-08-18,32.4580192565918
2017-08-21,32.86797332763672
2017-08-22,32.940311431884766
2017-08-23,32.91621017456055
2017-08-24,33.2136116027832
2017-08-25,33.66374588012695
2017-08-28,33.67981719970703
2017-08-29,33.527099609375
2017-08-30,33.11714553833008
2017-08-31,33.51906204223633
2017-09-01,33.736083984375
2017-09-05,33.25380325317383
2017-09-06,33.37437057495117
2017-09-07,32.95133590698242
2017-09-08,32.76494216918945
2017-09-11,33.06479263305664
2017-09-12,33.453792572021484
2017-09-13,34.11833953857422
2017-09-14,33.7374382019043
2017-09-15,33.55104446411133
2017-09-18,32.79736328125
2017-09-19,32.70010757446289
2017-09-20,31.978843688964844
2017-09-21,32.10042190551758
2017-09-22,32.375946044921875
2017-09-25,31.72762107849121
2017-09-26,32.157135009765625
2017-09-27,32.6109733581543
2017-09-28,32.51371383666992
2017-09-29,32.64337921142578
2017-10-02,32.95944595336914
2017-10-03,32.278690338134766
2017-10-04,32.18954849243164
2017-10-05,32.26249313354492
2017-10-06,32.278690338134766
2017-10-09,32.157135009765625
2017-10-10,32.416473388671875
2017-10-11,31.500703811645508
2017-10-12,31.946430206298828
2017-10-13,32.0679931640625
2017-10-16,31.865385055541992
2017-10-17,32.12471389770508
2017-10-18,31.986957550048828
2017-10-19,31.986957550048828
2017-10-20,32.70010757446289
2017-10-23,32.25438690185547
2017-10-24,32.627166748046875
2017-10-25,32.627166748046875
2017-10-26,32.73251724243164
2017-10-27,32.64337921142578
2017-10-30,32.33543395996094
2017-10-31,33.186363220214844
2017-11-01,32.967552185058594
2017-11-02,33.510520935058594
2017-11-03,33.34843826293945
2017-11-06,33.61587142944336
2017-11-07,33.980552673339844
2017-11-08,32.481300354003906
2017-11-09,32.5461311340332
2017-11-10,33.08100509643555
2017-11-13,32.773048400878906
2017-11-14,32.57855224609375
2017-11-15,32.627166748046875
2017-11-16,33.22687530517578
2017-11-17,33.76175308227539
2017-11-20,34.09402084350586
2017-11-21,33.42948532104492
2017-11-22,33.25119400024414
2017-11-24,33.11341857910156
2017-11-27,32.89460754394531
2017-11-28,32.943233489990234
2017-11-29,33.64017868041992
2017-11-30,33.78606414794922
2017-12-01,33.66449737548828
2017-12-04,33.7536506652832
2017-12-05,33.7536506652832
2017-12-06,33.802268981933594
2017-12-07,34.29903793334961
2017-12-08,34.52779006958008
2017-12-11,33.816978454589844
2017-12-12,33.915035247802734
2017-12-13,34.53597640991211
2017-12-14,34.98532485961914
2017-12-15,34.993499755859375
2017-12-18,35.532752990722656
2017-12-19,35.52457046508789
2017-12-20,35.361175537109375
2017-12-21,36.17002487182617
2017-12-22,36.25990676879883
2017-12-26,36.725616455078125
2017-12-27,36.48050308227539
2017-12-28,36.22721862792969
2017-12-29,36.137351989746094
2018-01-02,36.978885650634766
2018-01-03,36.987060546875
2018-01-04,36.929866790771484
2018-01-05,37.101444244384766
2018-01-08,37.00340270996094
2018-01-09,37.05242919921875
2018-01-10,36.95438003540039
2018-01-11,37.19131088256836
2018-01-12,37.403743743896484
2018-01-16,37.50178909301758
2018-01-17,38.392356872558594
2018-01-18,38.6538200378418
2018-01-19,39.021480560302734
2018-01-22,38.81721115112305
2018-01-23,38.874412536621094
2018-01-24,38.841732025146484
2018-01-25,38.75185775756836
2018-01-26,39.00513458251953
2018-01-29,39.577049255371094
2018-01-30,39.095008850097656
2018-01-31,38.433204650878906
2018-02-01,38.36784744262695
2018-02-02,37.550811767578125
2018-02-05,36.7419548034668
2018-02-06,40.050933837890625
2018-02-07,40.933326721191406
2018-02-08,39.91204071044922
2018-02-09,40.083621978759766
2018-02-12,40.77810287475586
2018-02-13,40.966007232666016
2018-02-14,41.25197219848633
2018-02-15,41.36635208129883
2018-02-16,40.90065383911133
2018-02-20,40.36958312988281
2018-02-21,40.508480072021484
2018-02-22,40.663719177246094
2018-02-23,41.38269805908203
2018-02-26,41.799381256103516
2018-02-27,41.38269805908203
2018-02-28,41.595130920410156
2018-03-01,41.07222366333008
2018-03-02,41.627811431884766
2018-03-05,41.65232467651367
2018-03-06,41.832061767578125
2018-03-07,41.415374755859375
2018-03-08,42.73797607421875
2018-03-09,43.17392349243164
2018-03-12,43.14924240112305
2018-03-13,43.57695770263672
2018-03-14,43.165687561035156
2018-03-15,43.07521438598633
2018-03-16,43.40422439575195
2018-03-19,42.94361114501953
2018-03-20,43.7414665222168
2018-03-21,43.568729400634766
2018-03-22,42.72976303100586
2018-03-23,42.55702590942383
2018-03-26,43.79081344604492
2018-03-27,43.68388748168945
2018-03-28,43.19036865234375
2018-03-29,43.272621154785156
2018-04-02,42.343177795410156
2018-04-03,42.6146125793457
2018-04-04,43.280845642089844
2018-04-05,44.41592025756836
2018-04-06,43.15746307373047
2018-04-09,43.272621154785156
2018-04-10,43.65098190307617
2018-04-11,43.14924240112305
2018-04-12,43.3302001953125
2018-04-13,43.19036865234375
2018-04-16,43.74967956542969
2018-04-17,44.16917037963867
2018-04-18,43.86483383178711
2018-04-19,43.831939697265625
2018-04-20,43.61807632446289
2018-04-23,44.05400466918945
2018-04-24,43.725006103515625
2018-04-25,43.95531463623047
2018-04-26,44.917659759521484
2018-04-27,44.94232940673828
2018-04-30,44.226741790771484
2018-05-01,39.036659240722656
2018-05-02,38.14011764526367
2018-05-03,37.909812927246094
2018-05-04,37.96738815307617
2018-05-07,37.350502014160156
2018-05-08,37.457427978515625
2018-05-09,37.34227752685547
2018-05-10,37.79465866088867
2018-05-11,37.868690490722656
2018-05-14,37.58903503417969
2018-05-15,37.210670471191406
2018-05-16,36.47040557861328
2018-05-17,36.53620910644531
2018-05-18,36.58555221557617
2018-05-21,37.005043029785156
2018-05-22,36.133174896240234
2018-05-23,36.69248580932617
2018-05-24,36.659584045410156
2018-05-25,36.42928695678711
2018-05-29,36.01802062988281
2018-05-30,36.15784454345703
2018-05-31,35.96044921875
2018-06-01,36.602012634277344
2018-06-04,37.13664627075195
2018-06-05,36.81585693359375
2018-06-06,37.621925354003906
2018-06-07,37.976585388183594
2018-06-08,38.31633377075195
2018-06-11,38.37434005737305
2018-06-12,37.96830368041992
2018-06-13,37.67827606201172
2018-06-14,37.727996826171875
2018-06-15,38.457191467285156
2018-06-18,38.88808822631836
2018-06-19,38.8466682434082
2018-06-20,38.979244232177734
2018-06-21,39.80788803100586
2018-06-22,39.169830322265625
2018-06-25,38.995819091796875
2018-06-26,39.062110900878906
2018-06-27,38.29975509643555
2018-06-28,38.79694747924805
2018-06-29,38.70579528808594
2018-07-02,38.42405700683594
2018-07-03,38.49034118652344
2018-07-05,38.332908630371094
2018-07-06,38.78036117553711
2018-07-09,38.457191467285156
2018-07-10,38.531776428222656
2018-07-11,37.70314025878906
2018-07-12,37.81086730957031
2018-07-13,38.5566291809082
