,KIM
2014-06-20,14.169041633605957
2014-06-23,14.14493179321289
2014-06-24,14.048497200012207
2014-06-25,13.903860092163086
2014-06-26,13.789350509643555
2014-06-27,13.855642318725586
2014-06-30,13.849617958068848
2014-07-01,13.97438907623291
2014-07-02,14.065679550170898
2014-07-03,13.91960620880127
2014-07-07,14.016993522644043
2014-07-08,14.09002685546875
2014-07-09,14.083945274353027
2014-07-10,14.102203369140625
2014-07-11,14.120462417602539
2014-07-14,14.181323051452637
2014-07-15,14.138721466064453
2014-07-16,14.211756706237793
2014-07-17,14.16915225982666
2014-07-18,14.309144020080566
2014-07-21,14.23001480102539
2014-07-22,14.315230369567871
2014-07-23,14.3517427444458
2014-07-24,14.309144020080566
2014-07-25,14.1995849609375
2014-07-28,14.278707504272461
2014-07-29,14.193495750427246
2014-07-30,13.931785583496094
2014-07-31,13.621373176574707
2014-08-01,13.603114128112793
2014-08-04,13.615289688110352
2014-08-05,13.487475395202637
2014-08-06,13.530078887939453
2014-08-07,13.469216346740723
2014-08-08,13.566598892211914
2014-08-11,13.803971290588379
2014-08-12,13.7857084274292
2014-08-13,13.962211608886719
2014-08-14,13.986555099487305
2014-08-15,13.998734474182129
2014-08-18,14.05959701538086
2014-08-19,14.242188453674316
2014-08-20,14.363916397094727
2014-08-21,14.345657348632812
2014-08-22,14.175240516662598
2014-08-25,14.132634162902832
2014-08-26,14.16915225982666
2014-08-27,14.16915225982666
2014-08-28,14.144805908203125
2014-08-29,14.296967506408691
2014-09-02,14.321316719055176
2014-09-03,14.278707504272461
2014-09-04,14.236105918884277
2014-09-05,14.363916397094727
2014-09-08,14.254365921020508
2014-09-09,14.163065910339355
2014-09-10,13.956131935119629
2014-09-11,13.99264907836914
2014-09-12,13.597031593322754
2014-09-15,13.615289688110352
2014-09-16,13.761366844177246
2014-09-17,13.67006778717041
2014-09-18,13.603114128112793
2014-09-19,13.645722389221191
2014-09-22,13.481390953063965
2014-09-23,13.365750312805176
2014-09-24,13.347490310668945
2014-09-25,13.195328712463379
2014-09-26,13.38400936126709
2014-09-29,13.365750312805176
2014-09-30,13.335315704345703
2014-10-01,13.36298942565918
2014-10-02,13.369138717651367
2014-10-03,13.50442886352539
2014-10-06,13.621273040771484
2014-10-07,13.522876739501953
2014-10-08,13.885699272155762
2014-10-09,13.916449546813965
2014-10-10,13.947196960449219
2014-10-13,13.941051483154297
2014-10-14,14.162431716918945
2014-10-15,14.094785690307617
2014-10-16,14.113239288330078
2014-10-17,14.027137756347656
2014-10-20,14.217780113220215
2014-10-21,14.426860809326172
2014-10-22,14.5191068649292
2014-10-23,14.691290855407715
2014-10-24,14.801986694335938
2014-10-27,14.845030784606934
2014-10-28,14.863478660583496
2014-10-29,14.974175453186035
2014-10-30,15.091014862060547
2014-10-31,15.343145370483398
2014-11-03,15.5460844039917
2014-11-04,15.503030776977539
2014-11-05,15.41694164276123
2014-11-06,15.207858085632324
2014-11-07,15.244755744934082
2014-11-10,15.336994171142578
2014-11-11,15.238600730895996
2014-11-12,15.127910614013672
2014-11-13,15.214003562927246
2014-11-14,15.041816711425781
2014-11-17,15.220155715942383
2014-11-18,15.28165054321289
2014-11-19,15.158656120300293
2014-11-20,15.146360397338867
2014-11-21,15.28165054321289
2014-11-24,15.361594200134277
2014-11-25,15.429243087768555
2014-11-26,15.613722801208496
2014-11-28,15.650626182556152
2014-12-01,15.767465591430664
2014-12-02,15.712112426757812
2014-12-03,15.650626182556152
2014-12-04,15.656773567199707
2014-12-05,15.582979202270508
2014-12-08,15.656773567199707
2014-12-09,15.638321876525879
2014-12-10,15.619874000549316
2014-12-11,15.613722801208496
2014-12-12,15.558378219604492
2014-12-15,15.410789489746094
2014-12-16,15.330846786499023
2014-12-17,15.576830863952637
2014-12-18,15.681371688842773
2014-12-19,15.730563163757324
2014-12-22,15.933505058288574
2014-12-23,15.89045524597168
2014-12-24,15.853556632995605
2014-12-26,15.84740924835205
2014-12-29,15.927353858947754
2014-12-30,15.921148300170898
2014-12-31,15.604584693908691
2015-01-02,15.803213119506836
2015-01-05,15.945971488952637
2015-01-06,16.039079666137695
2015-01-07,16.454952239990234
2015-01-08,16.510818481445312
2015-01-09,16.47357940673828
2015-01-12,16.572885513305664
2015-01-13,16.647377014160156
2015-01-14,16.926692962646484
2015-01-15,16.932907104492188
2015-01-16,17.199810028076172
2015-01-20,16.945308685302734
2015-01-21,16.945308685302734
2015-01-22,17.392223358154297
2015-01-23,17.367399215698242
2015-01-26,17.56602668762207
2015-01-27,17.58464813232422
2015-01-28,17.454296112060547
2015-01-29,17.559812545776367
2015-01-30,17.162561416625977
2015-02-02,17.237045288085938
2015-02-03,17.417049407958984
2015-02-04,17.18739128112793
2015-02-05,17.392223358154297
2015-02-06,16.591510772705078
2015-02-09,16.461164474487305
2015-02-10,16.684616088867188
2015-02-11,16.622547149658203
2015-02-12,16.808759689331055
2015-02-13,16.653581619262695
2015-02-17,16.610132217407227
2015-02-18,16.72186279296875
2015-02-19,16.34943389892578
2015-02-20,16.697031021118164
2015-02-23,16.92048454284668
2015-02-24,16.41771697998047
2015-02-25,16.41771697998047
2015-02-26,16.243913650512695
2015-02-27,16.312192916870117
2015-03-02,16.330810546875
2015-03-03,16.355642318725586
2015-03-04,16.070114135742188
2015-03-05,16.2501277923584
2015-03-06,15.697694778442383
2015-03-09,15.840452194213867
2015-03-10,15.890114784240723
2015-03-11,15.896321296691895
2015-03-12,16.188051223754883
2015-03-13,16.163223266601562
2015-03-16,16.399089813232422
2015-03-17,16.337026596069336
2015-03-18,16.796348571777344
2015-03-19,16.752897262573242
2015-03-20,17.218427658081055
2015-03-23,17.162561416625977
2015-03-24,16.976354598999023
2015-03-25,16.603925704956055
2015-03-26,16.41771697998047
2015-03-27,16.461164474487305
2015-03-30,16.777721405029297
2015-03-31,16.665996551513672
2015-04-01,16.521942138671875
2015-04-02,16.66600227355957
2015-04-06,16.885202407836914
2015-04-07,16.565792083740234
2015-04-08,16.55952262878418
2015-04-09,16.13364028930664
2015-04-10,16.227581024169922
2015-04-13,16.121110916137695
2015-04-14,16.164945602416992
2015-04-15,15.970797538757324
2015-04-16,15.983319282531738
2015-04-17,15.845535278320312
2015-04-20,15.864325523376465
2015-04-21,15.845535278320312
2015-04-22,15.764119148254395
2015-04-23,15.782906532287598
2015-04-24,15.926953315734863
2015-04-27,15.845535278320312
2015-04-28,15.908164978027344
2015-04-29,15.425911903381348
2015-04-30,15.093972206115723
2015-05-01,15.187920570373535
2015-05-04,15.288119316101074
2015-05-05,14.931126594543457
2015-05-06,14.962443351745605
2015-05-07,15.169127464294434
2015-05-08,15.375807762145996
2015-05-11,15.112759590148926
2015-05-12,15.112759590148926
2015-05-13,15.00628662109375
2015-05-14,15.325705528259277
2015-05-15,15.425911903381348
2015-05-18,15.369543075561523
2015-05-19,15.338228225708008
2015-05-20,15.319437026977539
2015-05-21,15.22549057006836
2015-05-22,15.244278907775879
2015-05-26,15.050127983093262
2015-05-27,15.22549057006836
2015-05-28,15.2317533493042
2015-05-29,15.00628662109375
2015-06-01,15.200441360473633
2015-06-02,15.050127983093262
2015-06-03,14.881030082702637
2015-06-04,14.812131881713867
2015-06-05,14.617975234985352
2015-06-08,14.5991849899292
2015-06-09,14.442609786987305
2015-06-10,14.574135780334473
2015-06-11,14.65555477142334
2015-06-12,14.574135780334473
2015-06-15,14.567874908447266
2015-06-16,14.680606842041016
2015-06-17,14.79334545135498
2015-06-18,15.043864250183105
2015-06-19,14.881030082702637
2015-06-22,14.718186378479004
2015-06-23,14.617975234985352
2015-06-24,14.561613082885742
2015-06-25,14.480193138122559
2015-06-26,14.48645305633545
2015-06-29,14.198356628417969
2015-06-30,14.11693286895752
2015-07-01,14.389139175415039
2015-07-02,14.496757507324219
2015-07-06,14.674015045166016
2015-07-07,14.990533828735352
2015-07-08,15.091822624206543
2015-07-09,14.958880424499512
2015-07-10,15.117146492004395
2015-07-13,15.218432426452637
2015-07-14,15.262750625610352
2015-07-15,15.35770320892334
2015-07-16,15.534954071044922
2015-07-17,15.477984428405762
2015-07-20,15.477984428405762
2015-07-21,15.402013778686523
2015-07-22,15.541284561157227
2015-07-23,15.288065910339355
2015-07-24,15.37669563293457
2015-07-27,15.402013778686523
2015-07-28,15.452656745910645
2015-07-29,15.515962600708008
2015-07-30,15.477984428405762
2015-07-31,15.642572402954102
2015-08-03,15.8641357421875
2015-08-04,15.750187873840332
2015-08-05,15.604588508605957
2015-08-06,15.712210655212402
2015-08-07,15.769180297851562
2015-08-10,15.617249488830566
2015-08-11,15.76285171508789
2015-08-12,15.927447319030762
2015-08-13,16.028730392456055
2015-08-14,16.079376220703125
2015-08-17,16.174327850341797
2015-08-18,16.243968963623047
2015-08-19,16.079376220703125
2015-08-20,15.940106391906738
2015-08-21,15.541284561157227
2015-08-24,14.749974250793457
2015-08-25,14.30684757232666
2015-08-26,14.908239364624023
2015-08-27,15.072833061218262
2015-08-28,14.927228927612305
2015-08-31,14.591718673706055
2015-09-01,14.268860816955566
2015-09-02,14.408133506774902
2015-09-03,14.452448844909668
2015-09-04,14.104269981384277
2015-09-08,14.332168579101562
2015-09-09,14.091609954833984
2015-09-10,14.218216896057129
2015-09-11,14.560063362121582
2015-09-14,14.534743309020996
2015-09-15,14.730986595153809
2015-09-16,14.933566093444824
2015-09-17,15.091822624206543
2015-09-18,15.275409698486328
2015-09-21,15.37669563293457
2015-09-22,15.231094360351562
2015-09-23,15.338712692260742
2015-09-24,15.148798942565918
2015-09-25,15.26908016204834
2015-09-28,14.990533828735352
2015-09-29,15.243759155273438
2015-09-30,15.46532154083252
2015-10-01,15.657120704650879
2015-10-02,15.912845611572266
2015-10-05,16.149402618408203
2015-10-06,15.989568710327148
2015-10-07,16.219728469848633
2015-10-08,16.43709945678711
2015-10-09,16.270875930786133
2015-10-12,16.53299331665039
2015-10-13,16.5777530670166
2015-10-14,16.149402618408203
2015-10-15,16.251693725585938
2015-10-16,16.52021026611328
2015-10-19,16.737573623657227
2015-10-20,16.673648834228516
2015-10-21,16.564958572387695
2015-10-22,16.871843338012695
2015-10-23,16.827085494995117
2015-10-26,16.954952239990234
2015-10-27,17.165925979614258
2015-10-28,17.32575798034668
2015-10-29,17.3321590423584
2015-10-30,17.114782333374023
2015-11-02,17.460020065307617
2015-11-03,17.37051773071289
2015-11-04,17.197893142700195
2015-11-05,17.223466873168945
2015-11-06,16.718400955200195
2015-11-09,16.315629959106445
2015-11-10,16.513816833496094
2015-11-11,16.699216842651367
2015-11-12,16.55857276916504
2015-11-13,16.296443939208984
2015-11-16,16.488243103027344
2015-11-17,16.552175521850586
2015-11-18,16.78233528137207
2015-11-19,16.833480834960938
2015-11-20,16.948558807373047
2015-11-23,16.743974685668945
2015-11-24,16.673648834228516
2015-11-25,16.686439514160156
2015-11-27,16.86544418334961
2015-11-30,16.68004035949707
2015-12-01,17.038063049316406
2015-12-02,16.609718322753906
2015-12-03,16.155792236328125
2015-12-04,16.36677360534668
2015-12-07,16.36037826538086
2015-12-08,16.277267456054688
2015-12-09,16.29005241394043
2015-12-10,16.123823165893555
2015-12-11,16.066286087036133
2015-12-14,16.162189483642578
2015-12-15,16.53299331665039
2015-12-16,16.891019821166992
2015-12-17,16.756755828857422
2015-12-18,16.481843948364258
2015-12-21,16.68004035949707
2015-12-22,16.699216842651367
2015-12-23,16.935773849487305
2015-12-24,16.929380416870117
2015-12-28,17.044452667236328
2015-12-29,17.242652893066406
2015-12-30,17.226516723632812
2015-12-31,17.078060150146484
2016-01-04,16.619810104370117
2016-01-05,17.142608642578125
2016-01-06,16.987703323364258
2016-01-07,16.561717987060547
2016-01-08,16.277729034423828
2016-01-11,16.535903930664062
2016-01-12,16.46491050720215
2016-01-13,16.271278381347656
2016-01-14,16.31646156311035
2016-01-15,16.39391326904297
2016-01-19,16.593996047973633
2016-01-20,16.361635208129883
2016-01-21,16.781169891357422
2016-01-22,17.155515670776367
2016-01-25,16.903799057006836
2016-01-26,17.2587833404541
2016-01-27,17.065156936645508
2016-01-28,17.065156936645508
2016-01-29,17.549226760864258
2016-02-01,17.613771438598633
2016-02-02,17.542774200439453
2016-02-03,17.904216766357422
2016-02-04,17.94939422607422
2016-02-05,17.794490814208984
2016-02-08,17.33623504638672
2016-02-09,17.43950653076172
2016-02-10,17.2587833404541
2016-02-11,16.96188735961914
2016-02-12,16.96834373474121
2016-02-16,17.116790771484375
2016-02-17,17.278146743774414
2016-02-18,17.284603118896484
2016-02-19,17.362051010131836
2016-02-22,17.471776962280273
2016-02-23,17.35560417175293
2016-02-24,17.142608642578125
2016-02-25,17.504047393798828
2016-02-26,17.226516723632812
2016-02-29,17.265239715576172
2016-03-01,17.678314208984375
2016-03-02,17.749311447143555
2016-03-03,17.83321762084961
2016-03-04,17.820308685302734
2016-03-07,17.717042922973633
2016-03-08,17.639585494995117
2016-03-09,17.665409088134766
2016-03-10,17.639585494995117
2016-03-11,17.930036544799805
2016-03-14,17.94293785095215
2016-03-15,18.130111694335938
2016-03-16,18.304378509521484
2016-03-17,18.749727249145508
2016-03-18,18.388290405273438
2016-03-21,17.99457550048828
2016-03-22,18.072023391723633
2016-03-23,17.93648910522461
2016-03-24,17.94293785095215
2016-03-28,18.07848358154297
2016-03-29,18.59482192993164
2016-03-30,18.498010635375977
2016-03-31,18.575462341308594
2016-04-01,18.64383888244629
2016-04-04,18.49405860900879
2016-04-05,18.331260681152344
2016-04-06,18.49405860900879
2016-04-07,18.29218864440918
2016-04-08,18.35079574584961
2016-04-11,18.461498260498047
2016-04-12,18.64383888244629
2016-04-13,18.682907104492188
2016-04-14,18.572206497192383
2016-04-15,18.656858444213867
2016-04-18,18.650348663330078
2016-04-19,18.663375854492188
2016-04-20,18.415910720825195
2016-04-21,18.161945343017578
2016-04-22,18.376848220825195
2016-04-25,18.520105361938477
2016-04-26,18.604759216308594
2016-04-27,18.702442169189453
2016-04-28,18.507083892822266
2016-04-29,18.311729431152344
2016-05-02,18.585227966308594
2016-05-03,18.565692901611328
2016-05-04,18.87826919555664
2016-05-05,19.021528244018555
2016-05-06,19.26898956298828
2016-05-09,19.31456756591797
2016-05-10,19.36015510559082
2016-05-11,19.073627471923828
2016-05-12,18.962928771972656
2016-05-13,18.67640495300293
2016-05-16,18.962928771972656
2016-05-17,18.187997817993164
2016-05-18,17.790769577026367
2016-05-19,17.693090438842773
2016-05-20,17.784252166748047
2016-05-23,17.771228790283203
2016-05-24,18.090322494506836
2016-05-25,18.07077980041504
2016-05-26,18.240095138549805
2016-05-27,18.305206298828125
2016-05-31,18.35079574584961
2016-06-01,18.520105361938477
2016-06-02,18.728492736816406
2016-06-03,18.80663299560547
2016-06-06,18.69593048095703
2016-06-07,18.79361343383789
2016-06-08,19.028039932250977
2016-06-09,19.06711769104004
2016-06-10,19.06060218811035
2016-06-13,19.015018463134766
2016-06-14,18.9759464263916
2016-06-15,19.11921501159668
2016-06-16,19.171310424804688
2016-06-17,19.09967803955078
2016-06-20,19.190845489501953
2016-06-21,19.31456756591797
2016-06-22,19.327590942382812
2016-06-23,19.36015510559082
2016-06-24,19.249454498291016
2016-06-27,19.529470443725586
2016-06-28,19.907163619995117
2016-06-29,20.135087966918945
2016-06-30,20.434635162353516
2016-07-01,20.503568649291992
2016-07-05,20.818708419799805
2016-07-06,20.687400817871094
2016-07-07,20.497007369995117
2016-07-08,20.707096099853516
2016-07-11,20.825271606445312
2016-07-12,20.61517906188965
2016-07-13,20.726797103881836
2016-07-14,20.556089401245117
2016-07-15,20.54296112060547
2016-07-18,20.503568649291992
2016-07-19,20.61517906188965
2016-07-20,20.595483779907227
2016-07-21,20.641441345214844
2016-07-22,20.661134719848633
2016-07-25,20.575786590576172
2016-07-26,20.516704559326172
2016-07-27,20.431350708007812
2016-07-28,20.89749526977539
2016-07-29,21.074750900268555
2016-08-01,21.12071418762207
2016-08-02,20.779314041137695
2016-08-03,20.648012161254883
2016-08-04,20.497007369995117
2016-08-05,20.4510498046875
2016-08-08,20.457612991333008
2016-08-09,20.457612991333008
2016-08-10,20.39852523803711
2016-08-11,19.97178077697754
2016-08-12,20.024301528930664
2016-08-15,19.99803924560547
2016-08-16,19.40715980529785
2016-08-17,19.6960391998291
2016-08-18,19.66977310180664
2016-08-19,19.45968246459961
2016-08-22,19.61724853515625
2016-08-23,19.49907112121582
2016-08-24,19.485946655273438
2016-08-25,19.584426879882812
2016-08-26,19.400598526000977
2016-08-29,19.6960391998291
2016-08-30,19.682903289794922
2016-08-31,19.72885513305664
2016-09-01,19.6960391998291
2016-09-02,19.801076889038086
2016-09-06,20.14247703552246
2016-09-07,20.076824188232422
2016-09-08,19.906124114990234
2016-09-09,19.013240814208984
2016-09-12,19.36119842529297
2016-09-13,18.80971336364746
2016-09-14,18.796579360961914
2016-09-15,18.842538833618164
2016-09-16,18.803150177001953
2016-09-19,18.98041343688965
2016-09-20,19.026369094848633
2016-09-21,19.256155014038086
2016-09-22,19.643510818481445
2016-09-23,19.6632080078125
2016-09-26,19.781381607055664
2016-09-27,19.538467407226562
2016-09-28,19.682903289794922
2016-09-29,19.243026733398438
2016-09-30,19.00667381286621
2016-10-03,18.612564086914062
2016-10-04,18.817901611328125
2016-10-05,18.420480728149414
2016-10-06,18.340993881225586
2016-10-07,18.473459243774414
2016-10-10,18.605947494506836
2016-10-11,18.54632568359375
2016-10-12,18.665555953979492
2016-10-13,18.778152465820312
2016-10-14,18.605947494506836
2016-10-17,18.499961853027344
2016-10-18,18.54632568359375
2016-10-19,18.57944679260254
2016-10-20,18.572818756103516
2016-10-21,18.54632568359375
2016-10-24,18.473459243774414
2016-10-25,18.32774543762207
2016-10-26,18.056175231933594
2016-10-27,17.50640296936035
2016-10-28,17.426921844482422
2016-10-31,17.62563705444336
2016-11-01,17.128856658935547
2016-11-02,16.718185424804688
2016-11-03,16.559223175048828
2016-11-04,16.612207412719727
2016-11-07,16.8837833404541
2016-11-08,17.221588134765625
2016-11-09,16.87715721130371
2016-11-10,16.99638557434082
2016-11-11,16.936767578125
2016-11-14,17.32756805419922
2016-11-15,17.267959594726562
2016-11-16,17.30107307434082
2016-11-17,16.963266372680664
2016-11-18,16.989763259887695
2016-11-21,17.016254425048828
2016-11-22,17.281200408935547
2016-11-23,17.267959594726562
2016-11-25,17.453420639038086
2016-11-28,17.387174606323242
2016-11-29,17.248085021972656
2016-11-30,16.916898727416992
2016-12-01,16.65857696533203
2016-12-02,16.691694259643555
2016-12-05,17.029508590698242
2016-12-06,17.142099380493164
2016-12-07,17.360687255859375
2016-12-08,17.44679069519043
2016-12-09,17.20833396911621
2016-12-12,17.46004295349121
2016-12-13,17.46666145324707
2016-12-14,16.844038009643555
2016-12-15,16.605581283569336
2016-12-16,16.897022247314453
2016-12-19,17.016254425048828
2016-12-20,17.13548469543457
2016-12-21,16.764554977416992
2016-12-22,16.678443908691406
2016-12-23,16.59895896911621
2016-12-27,16.585716247558594
2016-12-28,16.36713409423828
2016-12-29,16.594823837280273
2016-12-30,16.849308013916016
2017-01-03,16.996641159057617
2017-01-04,17.38505744934082
2017-01-05,17.45872688293457
2017-01-06,17.33147621154785
2017-01-09,17.123876571655273
2017-01-10,16.83591651916504
2017-01-11,16.70867156982422
2017-01-12,16.976545333862305
2017-01-13,16.963150024414062
2017-01-17,17.103788375854492
2017-01-18,17.077001571655273
2017-01-19,16.728763580322266
2017-01-20,16.84261131286621
2017-01-23,16.976545333862305
2017-01-24,17.010032653808594
2017-01-25,16.82252311706543
2017-01-26,16.795730590820312
2017-01-27,16.61491584777832
2017-01-30,16.58143424987793
2017-01-31,16.668489456176758
2017-02-01,16.454191207885742
2017-02-02,16.65509605407715
2017-02-03,16.64170265197754
2017-02-06,16.58143424987793
2017-02-07,16.280067443847656
2017-02-08,16.480976104736328
2017-02-09,16.601520538330078
2017-02-10,16.768945693969727
2017-02-13,16.681886672973633
2017-02-14,16.52785873413086
2017-02-15,16.166221618652344
2017-02-16,16.226490020751953
2017-02-17,16.293466567993164
2017-02-21,16.507766723632812
2017-02-22,16.306859970092773
2017-02-23,16.3939208984375
2017-02-24,16.326950073242188
2017-02-27,16.373830795288086
2017-02-28,16.23988914489746
2017-03-01,15.911746978759766
2017-03-02,15.757723808288574
2017-03-03,15.657265663146973
2017-03-06,15.50993537902832
2017-03-07,15.235360145568848
2017-03-08,14.893823623657227
2017-03-09,14.45853042602539
2017-03-10,14.492012023925781
2017-03-13,14.632641792297363
2017-03-14,14.86034107208252
2017-03-15,15.26884937286377
2017-03-16,15.262146949768066
2017-03-17,15.262146949768066
2017-03-20,15.108118057250977
2017-03-21,15.1215181350708
2017-03-22,14.820155143737793
2017-03-23,15.061247825622559
2017-03-24,15.1215181350708
2017-03-27,14.733095169067383
2017-03-28,14.793370246887207
2017-03-29,14.6862211227417
2017-03-30,14.706311225891113
2017-03-31,14.793370246887207
2017-04-03,14.976422309875488
2017-04-04,14.847607612609863
2017-04-05,14.82048511505127
2017-04-06,14.698454856872559
2017-04-07,14.576419830322266
2017-04-10,14.867948532104492
2017-04-11,15.078119277954102
2017-04-12,15.152697563171387
2017-04-13,15.145915031433105
2017-04-17,15.295064926147461
2017-04-18,15.403547286987305
2017-04-19,15.38320541381836
2017-04-20,15.322193145751953
2017-04-21,15.071340560913086
2017-04-24,14.630653381347656
2017-04-25,14.718790054321289
2017-04-26,14.332348823547363
2017-04-27,14.01369857788086
2017-04-28,13.756073951721191
2017-05-01,13.85098934173584
2017-05-02,14.047598838806152
2017-05-03,13.634035110473633
2017-05-04,13.532339096069336
2017-05-05,13.518777847290039
2017-05-08,13.17301082611084
2017-05-09,13.234031677246094
2017-05-10,13.315387725830078
2017-05-11,13.037416458129883
2017-05-12,12.827248573303223
2017-05-15,12.840808868408203
2017-05-16,12.305207252502441
2017-05-17,12.352664947509766
2017-05-18,12.345888137817383
2017-05-19,12.576398849487305
2017-05-22,12.339110374450684
2017-05-23,12.223854064941406
2017-05-24,12.413683891296387
2017-05-25,12.44758129119873
2017-05-26,12.223854064941406
2017-05-30,11.857748985290527
2017-05-31,11.891644477844238
2017-06-01,12.095038414001465
2017-06-02,11.932324409484863
2017-06-05,11.728931427001953
2017-06-06,12.135716438293457
2017-06-07,12.488259315490723
2017-06-08,12.339110374450684
2017-06-09,12.576398849487305
2017-06-12,13.078097343444824
2017-06-13,13.179794311523438
2017-06-14,13.057760238647461
2017-06-15,13.25436782836914
2017-06-16,12.535720825195312
2017-06-19,12.115378379821777
2017-06-20,11.932324409484863
2017-06-21,11.878087997436523
2017-06-22,12.101816177368164
2017-06-23,12.196732521057129
2017-06-26,12.5221586227417
2017-06-27,12.671314239501953
2017-06-28,12.745887756347656
2017-06-29,12.718771934509277
2017-06-30,12.440805435180664
2017-07-03,13.0738525390625
2017-07-05,12.282541275024414
2017-07-06,12.358231544494629
2017-07-07,12.681635856628418
2017-07-10,12.544018745422363
2017-07-11,12.599065780639648
2017-07-12,12.640352249145508
2017-07-13,12.888068199157715
2017-07-14,13.039448738098145
2017-07-17,13.025686264038086
2017-07-18,13.101380348205566
2017-07-19,13.122018814086914
2017-07-20,13.101380348205566
2017-07-21,12.998162269592285
2017-07-24,13.018806457519531
2017-07-25,13.53487777709961
2017-07-26,13.58304500579834
2017-07-27,14.463809967041016
2017-07-28,14.044068336486816
2017-07-31,13.885807991027832
2017-08-01,14.181692123413086
2017-08-02,13.789473533630371
2017-08-03,13.71378231048584
2017-08-04,13.982141494750977
2017-08-07,14.078473091125488
2017-08-08,14.085357666015625
2017-08-09,14.105995178222656
2017-08-10,14.078473091125488
2017-08-11,13.755070686340332
2017-08-14,13.823881149291992
2017-08-15,13.53487777709961
2017-08-16,13.541763305664062
2017-08-17,13.438542366027832
2017-08-18,13.307806968688965
2017-08-21,13.56240177154541
2017-08-22,13.445427894592285
2017-08-23,13.617451667785645
2017-08-24,13.486711502075195
2017-08-25,13.658740043640137
2017-08-28,13.342212677001953
2017-08-29,13.273402214050293
2017-08-30,13.376615524291992
2017-08-31,13.50047492980957
2017-09-01,13.631213188171387
2017-09-05,13.624330520629883
2017-09-06,13.89268684387207
2017-09-07,14.16104507446289
2017-09-08,13.878931999206543
2017-09-11,13.968378067016602
2017-09-12,13.76883316040039
2017-09-13,13.665616989135742
2017-09-14,14.105995178222656
2017-09-15,14.140403747558594
2017-09-18,13.78259563446045
2017-09-19,13.53487777709961
2017-09-20,13.411020278930664
2017-09-21,13.252758026123047
2017-09-22,13.197710990905762
2017-09-25,13.472949028015137
2017-09-26,13.87204647064209
2017-09-27,13.355976104736328
2017-09-28,13.404142379760742
2017-09-29,13.45230484008789
2017-10-02,13.321569442749023
2017-10-03,13.335527420043945
2017-10-04,13.412285804748535
2017-10-05,13.461135864257812
2017-10-06,13.335527420043945
2017-10-09,13.370417594909668
2017-10-10,13.579763412475586
2017-10-11,13.551851272583008
2017-10-12,13.454157829284668
2017-10-13,13.579763412475586
2017-10-16,13.44019889831543
2017-10-17,13.44019889831543
2017-10-18,13.384371757507324
2017-10-19,13.307609558105469
2017-10-20,13.098264694213867
2017-10-23,13.168047904968262
2017-10-24,13.070350646972656
2017-10-25,12.902873039245605
2017-10-26,12.791217803955078
2017-10-27,12.812151908874512
2017-10-30,12.860997200012207
2017-10-31,12.672587394714355
2017-11-01,12.944741249084473
2017-11-02,13.230849266052246
2017-11-03,12.958697319030762
2017-11-06,12.99359130859375
2017-11-07,13.133155822753906
2017-11-08,13.209916114807129
2017-11-09,13.307609558105469
2017-11-10,13.36344051361084
2017-11-13,13.223871231079102
2017-11-14,13.2029390335083
2017-11-15,13.328546524047852
2017-11-16,13.468111991882324
2017-11-17,13.503005027770996
2017-11-20,13.251785278320312
2017-11-21,13.077329635620117
2017-11-22,13.105243682861328
2017-11-24,13.119194984436035
2017-11-27,12.693519592285156
2017-11-28,12.770283699035645
2017-11-29,12.88891315460205
2017-11-30,12.923805236816406
2017-12-01,12.9098482131958
2017-12-04,13.321564674377441
2017-12-05,12.895892143249512
2017-12-06,12.588850021362305
2017-12-07,12.672587394714355
2017-12-08,12.763307571411133
2017-12-11,12.637697219848633
2017-12-12,12.847043991088867
2017-12-13,12.847043991088867
2017-12-14,12.812151908874512
2017-12-15,12.88891315460205
2017-12-18,13.154088973999023
2017-12-19,12.777260780334473
2017-12-20,12.581869125366211
2017-12-21,12.526045799255371
2017-12-22,12.57489013671875
2017-12-26,12.735393524169922
2017-12-27,12.735393524169922
2017-12-28,12.819131851196289
2017-12-29,12.861649513244629
2018-01-02,12.8403902053833
2018-01-03,12.755352973937988
2018-01-04,12.528592109680176
2018-01-05,12.542764663696289
2018-01-08,12.613627433776855
2018-01-09,12.202621459960938
2018-01-10,12.138843536376953
2018-01-11,12.053808212280273
2018-01-12,11.8766508102417
2018-01-16,11.727838516235352
2018-01-17,11.76327133178711
2018-01-18,11.671146392822266
2018-01-19,11.628632545471191
2018-01-22,11.749095916748047
2018-01-23,11.76327133178711
2018-01-24,11.571940422058105
2018-01-25,11.472732543945312
2018-01-26,11.33100700378418
2018-01-29,11.288488388061523
2018-01-30,11.054640769958496
2018-01-31,11.27431583404541
2018-02-01,10.88456916809082
2018-02-02,10.537339210510254
2018-02-05,10.388526916503906
2018-02-06,10.395613670349121
2018-02-07,10.289318084716797
2018-02-08,9.92791748046875
2018-02-09,10.048385620117188
2018-02-12,10.14759349822998
2018-02-13,10.161768913269043
2018-02-14,10.105074882507324
2018-02-15,10.395613670349121
2018-02-16,10.771185874938965
2018-02-20,10.806618690490723
2018-02-21,10.40269660949707
2018-02-22,10.622374534606934
2018-02-23,10.813706398010254
2018-02-26,10.976689338684082
2018-02-27,10.523167610168457
2018-02-28,10.601116180419922
2018-03-01,10.742841720581055
2018-03-02,10.83496379852295
2018-03-05,10.728671073913574
