,AIZ
2014-10-03,52.29360580444336
2014-10-06,51.82206344604492
2014-10-07,50.9683952331543
2014-10-08,51.78955078125
2014-10-09,50.44806671142578
2014-10-10,49.92771530151367
2014-10-13,49.43991470336914
2014-10-14,50.155372619628906
2014-10-15,49.66755294799805
2014-10-16,50.130985260009766
2014-10-17,50.66757583618164
2014-10-20,51.03342819213867
2014-10-21,52.33428192138672
2014-10-22,52.12289047241211
2014-10-23,52.47248840332031
2014-10-24,53.32615280151367
2014-10-27,54.06599807739258
2014-10-28,54.2611198425293
2014-10-29,54.65950393676758
2014-10-30,55.04165267944336
2014-10-31,55.46440124511719
2014-11-03,55.79774856567383
2014-11-04,55.830265045166016
2014-11-05,55.76520919799805
2014-11-06,55.62702560424805
2014-11-07,55.26115417480469
2014-11-10,55.28554916381836
2014-11-11,55.131072998046875
2014-11-12,55.399356842041016
2014-11-13,55.155460357666016
2014-11-14,54.95220184326172
2014-11-17,55.236759185791016
2014-11-18,55.277408599853516
2014-11-19,55.04165267944336
2014-11-20,55.26115417480469
2014-11-21,55.84651565551758
2014-11-24,55.57011413574219
2014-11-25,55.236759185791016
2014-11-26,55.17145919799805
2014-11-28,55.17145919799805
2014-12-01,54.97555160522461
2014-12-02,55.37551498413086
2014-12-03,56.02853775024414
2014-12-04,56.32240676879883
2014-12-05,56.150970458984375
2014-12-08,56.379547119140625
2014-12-09,55.83264923095703
2014-12-10,55.016361236572266
2014-12-11,55.49796676635742
2014-12-12,54.028682708740234
2014-12-15,53.38384246826172
2014-12-16,53.114471435546875
2014-12-17,54.028682708740234
2014-12-18,55.26941680908203
2014-12-19,56.03670883178711
2014-12-22,56.085670471191406
2014-12-23,56.51014709472656
2014-12-24,56.461143493652344
2014-12-26,56.37136459350586
2014-12-29,56.47747802734375
2014-12-30,56.74685287475586
2014-12-31,55.85714340209961
2015-01-02,55.31837844848633
2015-01-05,54.077659606933594
2015-01-06,53.32669448852539
2015-01-07,53.53892517089844
2015-01-08,54.3388557434082
2015-01-09,54.15113067626953
2015-01-12,53.88992691040039
2015-01-13,53.88992691040039
2015-01-14,53.48179244995117
2015-01-15,52.779815673828125
2015-01-16,53.204254150390625
2015-01-20,52.60837936401367
2015-01-21,53.02469253540039
2015-01-22,53.8409538269043
2015-01-23,53.285888671875
2015-01-26,53.35934829711914
2015-01-27,53.155277252197266
2015-01-28,52.10230255126953
2015-01-29,52.60022735595703
2015-01-30,51.841087341308594
2015-02-02,52.7144889831543
2015-02-03,53.596073150634766
2015-02-04,53.51443099975586
2015-02-05,54.10215759277344
2015-02-06,54.15929412841797
2015-02-09,53.74298858642578
2015-02-10,53.91441345214844
2015-02-11,54.11848831176758
2015-02-12,54.21642303466797
2015-02-13,50.15140914916992
2015-02-17,49.68614959716797
2015-02-18,49.44126510620117
2015-02-19,49.87582778930664
2015-02-20,49.74463653564453
2015-02-23,49.37568283081055
2015-02-24,49.810237884521484
2015-02-25,50.2365837097168
2015-02-26,50.06441879272461
2015-02-27,50.2365837097168
2015-03-02,50.580963134765625
2015-03-03,50.31858444213867
2015-03-04,49.646244049072266
2015-03-05,50.53996658325195
2015-03-06,50.498966217041016
2015-03-09,50.99912643432617
2015-03-10,49.90862274169922
2015-03-11,49.4412727355957
2015-03-12,50.72854995727539
2015-03-13,50.19559860229492
2015-03-16,50.64656066894531
2015-03-17,50.71213912963867
2015-03-18,50.85153579711914
2015-03-19,50.269371032714844
2015-03-20,50.99091720581055
2015-03-23,50.99912643432617
2015-03-24,50.92532730102539
2015-03-25,49.99880599975586
2015-03-26,50.269371032714844
2015-03-27,49.95780563354492
2015-03-30,50.51536178588867
2015-03-31,50.35136795043945
2015-04-01,50.14640426635742
2015-04-02,50.35136795043945
2015-04-06,50.28578567504883
2015-04-07,50.1381950378418
2015-04-08,50.58916091918945
2015-04-09,50.671146392822266
2015-04-10,50.6629524230957
2015-04-13,50.99912643432617
2015-04-14,50.49076843261719
2015-04-15,50.4251708984375
2015-04-16,50.63015365600586
2015-04-17,49.94961166381836
2015-04-20,50.220191955566406
2015-04-21,49.4904670715332
2015-04-22,49.69544982910156
2015-04-23,49.605255126953125
2015-04-24,49.26907730102539
2015-04-27,49.08050537109375
2015-04-28,49.76103973388672
2015-04-29,50.974517822265625
2015-04-30,50.392372131347656
2015-05-01,50.76955032348633
2015-05-04,51.220489501953125
2015-05-05,51.57305908203125
2015-05-06,52.91774368286133
2015-05-07,53.01613998413086
2015-05-08,53.01613998413086
2015-05-11,53.204708099365234
2015-05-12,52.737342834472656
2015-05-13,52.524173736572266
2015-05-14,53.22932052612305
2015-05-15,53.49988555908203
2015-05-18,54.22959518432617
2015-05-19,54.44280242919922
2015-05-20,54.52477264404297
2015-05-21,54.738929748535156
2015-05-22,54.607154846191406
2015-05-26,54.09648513793945
2015-05-27,54.26122283935547
2015-05-28,54.2447509765625
2015-05-29,54.23652648925781
2015-06-01,54.04708480834961
2015-06-02,54.145912170410156
2015-06-03,54.68951416015625
2015-06-04,53.997650146484375
2015-06-05,54.29417037963867
2015-06-08,53.98942184448242
2015-06-09,54.2117919921875
2015-06-10,55.63668441772461
2015-06-11,55.21664047241211
2015-06-12,55.035430908203125
2015-06-15,54.85424041748047
2015-06-16,55.76848220825195
2015-06-17,55.65317153930664
2015-06-18,56.50973892211914
2015-06-19,56.46857452392578
2015-06-22,56.410911560058594
2015-06-23,56.723899841308594
2015-06-24,56.336788177490234
2015-06-25,56.03203201293945
2015-06-26,56.31208419799805
2015-06-29,54.862464904785156
2015-06-30,55.18368911743164
2015-07-01,56.4603271484375
2015-07-02,56.50973892211914
2015-07-06,56.32854461669922
2015-07-07,57.275733947753906
2015-07-08,56.12263870239258
2015-07-09,56.83097839355469
2015-07-10,57.819313049316406
2015-07-13,58.700618743896484
2015-07-14,59.252464294433594
2015-07-15,60.21611404418945
2015-07-16,60.570281982421875
2015-07-17,59.894893646240234
2015-07-20,59.62310028076172
2015-07-21,59.878414154052734
2015-07-22,60.24907302856445
2015-07-23,59.878414154052734
2015-07-24,60.17493438720703
2015-07-27,59.82075500488281
2015-07-28,60.034934997558594
2015-07-29,61.031517028808594
2015-07-30,61.89632797241211
2015-07-31,61.443328857421875
2015-08-03,62.86823272705078
2015-08-04,62.645835876464844
2015-08-05,63.14827346801758
2015-08-06,63.16476058959961
2015-08-07,63.46950149536133
2015-08-10,64.2519302368164
2015-08-11,65.1744155883789
2015-08-12,64.94379425048828
2015-08-13,65.52857208251953
2015-08-14,65.5615005493164
2015-08-17,65.46268463134766
2015-08-18,65.38032531738281
2015-08-19,65.01795196533203
2015-08-20,63.51067352294922
2015-08-21,61.64923858642578
2015-08-24,58.964176177978516
2015-08-25,59.32659149169922
2015-08-26,61.22917175292969
2015-08-27,62.10576248168945
2015-08-28,61.84942626953125
2015-08-31,61.48555374145508
2015-09-01,59.69929122924805
2015-09-02,60.443565368652344
2015-09-03,60.47663879394531
2015-09-04,59.90604019165039
2015-09-08,61.01417922973633
2015-09-09,60.6337776184082
2015-09-10,62.40348434448242
2015-09-11,63.52818298339844
2015-09-14,63.379337310791016
2015-09-15,64.33861541748047
2015-09-16,63.610877990722656
2015-09-17,63.38759231567383
2015-09-18,62.436580657958984
2015-09-21,63.114681243896484
2015-09-22,62.519290924072266
2015-09-23,63.180843353271484
2015-09-24,63.66048812866211
2015-09-25,64.57842254638672
2015-09-28,63.362796783447266
2015-09-29,64.04916381835938
2015-09-30,65.33926391601562
2015-10-01,64.90921020507812
2015-10-02,64.71075439453125
2015-10-05,65.8933334350586
2015-10-06,66.28201293945312
2015-10-07,66.19100952148438
2015-10-08,67.58036041259766
2015-10-09,66.62104797363281
2015-10-12,66.50528717041016
2015-10-13,66.5549087524414
2015-10-14,65.88507080078125
2015-10-15,66.15794372558594
2015-10-16,66.21586608886719
2015-10-19,67.02630615234375
2015-10-20,67.97731018066406
2015-10-21,66.08354187011719
2015-10-22,66.81127166748047
2015-10-23,67.68785858154297
2015-10-26,67.84498596191406
2015-10-27,67.05110168457031
2015-10-28,67.31571197509766
2015-10-29,68.17578125
2015-10-30,67.42323303222656
2015-11-02,68.58097839355469
2015-11-03,69.06063079833984
2015-11-04,68.54791259765625
2015-11-05,69.32527160644531
2015-11-06,70.21012115478516
2015-11-09,69.52374267578125
2015-11-10,70.18534088134766
2015-11-11,69.78837585449219
2015-11-12,68.44042205810547
2015-11-13,67.93595123291016
2015-11-16,69.0275650024414
2015-11-17,69.44932556152344
2015-11-18,70.73113250732422
2015-11-19,70.84688568115234
2015-11-20,71.35963439941406
2015-11-23,71.02883911132812
2015-11-24,70.79728698730469
2015-11-25,70.54772186279297
2015-11-27,70.83057403564453
2015-11-30,71.13833618164062
2015-12-01,70.92206573486328
2015-12-02,70.38970184326172
2015-12-03,69.0338134765625
2015-12-04,72.00345611572266
2015-12-07,72.2114028930664
2015-12-08,71.4045181274414
2015-12-09,69.94878387451172
2015-12-10,69.96544647216797
2015-12-11,68.45153045654297
2015-12-14,67.73614501953125
2015-12-15,68.08550262451172
2015-12-16,68.66780853271484
2015-12-17,67.28695678710938
2015-12-18,65.7896499633789
2015-12-21,66.51333618164062
2015-12-22,66.9459228515625
2015-12-23,67.34516906738281
2015-12-24,67.27864074707031
2015-12-28,67.32855224609375
2015-12-29,68.20195007324219
2015-12-30,67.68624114990234
2015-12-31,66.99580383300781
2016-01-04,65.31550598144531
2016-01-05,66.40520477294922
2016-01-06,65.53177642822266
2016-01-07,64.05944061279297
2016-01-08,63.27751922607422
2016-01-11,64.38385772705078
2016-01-12,64.70828247070312
2016-01-13,65.25727081298828
2016-01-14,65.9892807006836
2016-01-15,65.10753631591797
2016-01-19,65.31550598144531
2016-01-20,63.75165557861328
2016-01-21,64.21747589111328
2016-01-22,66.10575866699219
2016-01-25,64.97447204589844
2016-01-26,65.88948059082031
2016-01-27,65.67318725585938
2016-01-28,66.08910369873047
2016-01-29,67.63629913330078
2016-02-01,67.3617935180664
2016-02-02,65.9892807006836
2016-02-03,66.08910369873047
2016-02-04,65.41532135009766
2016-02-05,65.28221893310547
2016-02-08,63.410621643066406
2016-02-09,63.62687683105469
2016-02-10,55.092288970947266
2016-02-11,55.65793991088867
2016-02-12,55.791015625
2016-02-16,55.94075393676758
2016-02-17,57.604427337646484
2016-02-18,56.92231369018555
2016-02-19,58.50279998779297
2016-02-22,58.71906280517578
2016-02-23,58.36970520019531
2016-02-24,58.73570251464844
2016-02-25,60.71284866333008
2016-02-26,60.939022064208984
2016-02-29,59.56510543823242
2016-03-01,61.441673278808594
2016-03-02,61.38304901123047
2016-03-03,62.120277404785156
2016-03-04,62.08675765991211
2016-03-07,61.533836364746094
2016-03-08,63.01668930053711
2016-03-09,64.19792938232422
2016-03-10,64.32359313964844
2016-03-11,65.01057434082031
2016-03-14,64.86814880371094
2016-03-15,65.90699005126953
2016-03-16,65.28704071044922
2016-03-17,65.76457214355469
2016-03-18,65.36241149902344
2016-03-21,65.62214660644531
2016-03-22,65.85669708251953
2016-03-23,65.31217193603516
2016-03-24,64.6587142944336
2016-03-28,65.0524673461914
2016-03-29,64.60008239746094
2016-03-30,65.64727783203125
2016-03-31,64.63359069824219
2016-04-01,65.43781280517578
2016-04-04,65.12785339355469
2016-04-05,64.82626342773438
2016-04-06,65.31217193603516
2016-04-07,64.58328247070312
2016-04-08,65.27027893066406
2016-04-11,65.86509704589844
2016-04-12,66.76988220214844
2016-04-13,68.08515930175781
2016-04-14,67.75846099853516
2016-04-15,67.72494506835938
2016-04-18,68.1521987915039
2016-04-19,68.29460906982422
2016-04-20,68.20244598388672
2016-04-21,66.16668701171875
2016-04-22,66.71121978759766
2016-04-25,66.16668701171875
2016-04-26,66.44314575195312
2016-04-27,71.48648071289062
2016-04-28,70.86653137207031
2016-04-29,70.84978485107422
2016-05-02,72.25723266601562
2016-05-03,72.240478515625
2016-05-04,72.08966064453125
2016-05-05,72.25723266601562
2016-05-06,72.3493881225586
2016-05-09,72.10645294189453
2016-05-10,72.89393615722656
2016-05-11,72.3745346069336
2016-05-12,73.12850189208984
2016-05-13,72.89393615722656
2016-05-16,73.19554138183594
2016-05-17,72.31588745117188
2016-05-18,73.68982696533203
2016-05-19,73.01959991455078
2016-05-20,73.47197723388672
2016-05-23,73.00284576416016
2016-05-24,74.28465270996094
2016-05-25,73.5055160522461
2016-05-26,72.96625518798828
2016-05-27,73.68247985839844
2016-05-31,73.63188171386719
2016-06-01,72.83988189697266
2016-06-02,72.18267822265625
2016-06-03,71.62659454345703
2016-06-06,71.35697937011719
2016-06-07,71.5928955078125
2016-06-08,71.6855697631836
2016-06-09,71.65187072753906
2016-06-10,71.42435455322266
2016-06-13,70.93568420410156
2016-06-14,70.74188995361328
2016-06-15,70.43856048583984
2016-06-16,71.82878875732422
2016-06-17,72.0478744506836
2016-06-20,72.25007629394531
2016-06-21,72.3427734375
2016-06-22,72.58711242675781
2016-06-23,72.94941711425781
2016-06-24,70.10997772216797
2016-06-27,68.25630950927734
