,KMI
2014-05-13,18.940975189208984
2014-05-14,19.36720848083496
2014-05-15,19.530698776245117
2014-05-16,19.530698776245117
2014-05-19,19.454790115356445
2014-05-20,19.413915634155273
2014-05-21,19.52485466003418
2014-05-22,19.7175350189209
2014-05-23,19.664987564086914
2014-05-27,19.618270874023438
2014-05-28,19.612445831298828
2014-05-29,19.618270874023438
2014-05-30,19.495664596557617
2014-06-02,19.688337326049805
2014-06-03,19.746732711791992
2014-06-04,19.88102149963379
2014-06-05,20.21382713317871
2014-06-06,20.4824161529541
2014-06-09,20.470739364624023
2014-06-10,20.47657585144043
2014-06-11,20.3773193359375
2014-06-12,20.38315773010254
2014-06-13,20.546640396118164
2014-06-16,20.65757942199707
2014-06-17,20.418188095092773
2014-06-18,20.47657585144043
2014-06-19,20.66925621032715
2014-06-20,21.03709602355957
2014-06-23,21.02541732788086
2014-06-24,21.083812713623047
2014-06-25,21.0020694732666
2014-06-26,21.019580841064453
2014-06-27,21.042940139770508
2014-06-30,21.171388626098633
2014-07-01,21.048778533935547
2014-07-02,20.87361717224121
2014-07-03,20.815221786499023
2014-07-07,20.791872024536133
2014-07-08,20.745162963867188
2014-07-09,20.8969669342041
2014-07-10,20.832744598388672
2014-07-11,20.803550720214844
2014-07-14,21.0020694732666
2014-07-15,21.118844985961914
2014-07-16,21.55091094970703
2014-07-17,21.492525100708008
2014-07-18,21.924592971801758
2014-07-21,21.959619522094727
2014-07-22,21.98297691345215
2014-07-23,22.012178421020508
2014-07-24,22.117271423339844
2014-07-25,22.12894630432129
2014-07-28,22.064725875854492
2014-07-29,21.9525146484375
2014-07-30,22.0292911529541
2014-07-31,21.249698638916016
2014-08-01,20.96030616760254
2014-08-04,21.409160614013672
2014-08-05,20.989839553833008
2014-08-06,21.001649856567383
2014-08-07,20.889440536499023
2014-08-08,21.332386016845703
2014-08-11,23.251821517944336
2014-08-12,22.87384605407715
2014-08-13,22.897462844848633
2014-08-14,23.55302619934082
2014-08-15,24.468456268310547
2014-08-18,24.29718017578125
2014-08-19,24.462549209594727
2014-08-20,24.56886100769043
2014-08-21,24.36214256286621
2014-08-22,24.102291107177734
2014-08-25,23.936918258666992
2014-08-26,23.659343719482422
2014-08-27,23.58255958557129
2014-08-28,23.488061904907227
2014-08-29,23.77745819091797
2014-09-02,23.541223526000977
2014-09-03,23.36993980407715
2014-09-04,23.06283187866211
2014-09-05,23.216394424438477
2014-09-08,22.832490921020508
2014-09-09,22.619884490966797
2014-09-10,22.673044204711914
2014-09-11,22.6494083404541
2014-09-12,22.300960540771484
2014-09-15,22.271440505981445
2014-09-16,22.59035873413086
2014-09-17,22.51947784423828
2014-09-18,22.442703247070312
2014-09-19,22.42498779296875
2014-09-22,22.147411346435547
2014-09-23,22.56672477722168
2014-09-24,22.726194381713867
2014-09-25,22.27733612060547
2014-09-26,22.673044204711914
2014-09-29,22.755722045898438
2014-09-30,22.64350700378418
2014-10-01,22.56082534790039
2014-10-02,23.263635635375977
2014-10-03,22.95062255859375
2014-10-06,22.867944717407227
2014-10-07,22.59035873413086
2014-10-08,22.59625816345215
2014-10-09,21.6749267578125
2014-10-10,21.539093017578125
2014-10-13,20.96620750427246
2014-10-14,20.375614166259766
2014-10-15,20.842185974121094
2014-10-16,21.74579620361328
2014-10-17,21.739896774291992
2014-10-20,22.188753128051758
2014-10-21,22.625783920288086
2014-10-22,22.39544677734375
2014-10-23,22.844314575195312
2014-10-24,23.0510196685791
2014-10-27,22.99196434020996
2014-10-28,23.133703231811523
2014-10-29,22.894790649414062
2014-10-30,23.02021026611328
2014-10-31,23.11578941345215
2014-11-03,22.996322631835938
2014-11-04,22.3751220703125
2014-11-05,22.75739860534668
2014-11-06,23.014240264892578
2014-11-07,23.14565658569336
2014-11-10,22.996322631835938
2014-11-11,23.02021026611328
2014-11-12,23.014240264892578
2014-11-13,22.92464828491211
2014-11-14,23.51598358154297
2014-11-17,24.04160499572754
2014-11-18,24.137182235717773
2014-11-19,24.453752517700195
2014-11-20,23.844493865966797
2014-11-21,23.742956161499023
2014-11-24,24.364158630371094
2014-11-25,24.34026336669922
2014-11-26,25.278039932250977
2014-11-28,24.69864273071289
2014-12-01,24.453752517700195
2014-12-02,24.859922409057617
2014-12-03,24.98535919189453
2014-12-04,24.76434898376465
2014-12-05,24.561277389526367
2014-12-08,23.796710968017578
2014-12-09,24.280536651611328
2014-12-10,23.557790756225586
2014-12-11,23.820608139038086
2014-12-12,23.396516799926758
2014-12-15,22.864913940429688
2014-12-16,22.739479064941406
2014-12-17,23.826576232910156
2014-12-18,24.22677230834961
2014-12-19,24.865896224975586
2014-12-22,24.818115234375
2014-12-23,25.033145904541016
2014-12-24,25.092870712280273
2014-12-26,25.50501251220703
2014-12-29,25.6901798248291
2014-12-30,25.385557174682617
2014-12-31,25.272058486938477
2015-01-02,25.570720672607422
2015-01-05,24.877838134765625
2015-01-06,24.38804817199707
2015-01-07,24.710594177246094
2015-01-08,25.28998374938965
2015-01-09,24.973421096801758
2015-01-12,24.853952407836914
2015-01-13,24.423885345458984
2015-01-14,24.621004104614258
2015-01-15,24.352218627929688
2015-01-16,24.806167602539062
2015-01-20,24.979385375976562
2015-01-21,25.086894989013672
2015-01-22,25.134689331054688
2015-01-23,25.248167037963867
2015-01-26,25.248167037963867
2015-01-27,25.343740463256836
2015-01-28,24.704627990722656
2015-01-29,24.583843231201172
2015-01-30,24.789169311523438
2015-02-02,25.13336944580078
2015-02-03,25.048831939697266
2015-02-04,24.638195037841797
2015-02-05,25.054874420166016
2015-02-06,25.006561279296875
2015-02-09,24.879743576049805
2015-02-10,25.091106414794922
2015-02-11,24.885787963867188
2015-02-12,25.217920303344727
2015-02-13,25.34473419189453
2015-02-17,25.423229217529297
2015-02-18,25.4715518951416
2015-02-19,25.36888885498047
2015-02-20,25.28434181213379
2015-02-23,25.380958557128906
2015-02-24,25.465505599975586
