,AVY
2014-04-28,39.470767974853516
2014-04-29,39.39765930175781
2014-04-30,39.53578567504883
2014-05-01,39.3895263671875
2014-05-02,39.31640625
2014-05-05,39.365150451660156
2014-05-06,38.91828155517578
2014-05-07,39.69826889038086
2014-05-08,39.576393127441406
2014-05-09,39.50327682495117
2014-05-12,39.77952575683594
2014-05-13,39.34077453613281
2014-05-14,39.09703063964844
2014-05-15,38.536415100097656
2014-05-16,38.317039489746094
2014-05-19,38.43891906738281
