,RMD
2014-05-30,43.53228759765625
2014-06-02,43.358360290527344
2014-06-03,43.26271057128906
2014-06-04,43.65403366088867
2014-06-05,44.60190963745117
2014-06-06,44.62799072265625
2014-06-09,44.87147903442383
2014-06-10,45.71498489379883
2014-06-11,46.08890914916992
2014-06-12,46.749820709228516
2014-06-13,46.219364166259766
2014-06-16,46.10630416870117
2014-06-17,45.81934356689453
2014-06-18,46.14108657836914
2014-06-19,46.2541389465332
2014-06-20,44.81929016113281
2014-06-23,45.12364959716797
2014-06-24,44.52362823486328
2014-06-25,44.8627815246582
2014-06-26,45.080177307128906
2014-06-27,45.619319915771484
2014-06-30,44.027957916259766
2014-07-01,43.358360290527344
2014-07-02,43.9149169921875
2014-07-03,43.549686431884766
2014-07-07,43.140968322753906
2014-07-08,42.56703186035156
2014-07-09,42.923561096191406
2014-07-10,43.12356948852539
2014-07-11,42.83660125732422
2014-07-14,42.88877868652344
2014-07-15,42.732242584228516
2014-07-16,42.340919494628906
2014-07-17,42.306148529052734
2014-07-18,42.98444366455078
2014-07-21,42.54962921142578
2014-07-22,43.26271057128906
2014-07-23,43.6279411315918
2014-07-24,43.72359848022461
2014-07-25,44.436668395996094
2014-07-28,44.34971618652344
2014-07-29,44.697547912597656
2014-07-30,45.04538345336914
2014-07-31,44.99321365356445
2014-08-01,43.20184326171875
2014-08-04,42.9322624206543
2014-08-05,42.967041015625
2014-08-06,43.66271209716797
2014-08-07,43.45402145385742
2014-08-08,43.81924819946289
2014-08-11,44.68015670776367
2014-08-12,44.48014831542969
2014-08-13,44.64536666870117
2014-08-14,44.81929016113281
2014-08-15,44.697547912597656
2014-08-18,44.92364501953125
2014-08-19,45.054805755615234
2014-08-20,45.526939392089844
2014-08-21,45.247154235839844
2014-08-22,45.36083221435547
2014-08-25,44.984867095947266
2014-08-26,45.5706672668457
2014-08-27,45.90291213989258
2014-08-28,46.27888488769531
2014-08-29,46.383811950683594
2014-09-02,46.2439079284668
2014-09-03,46.60238265991211
2014-09-04,46.64611053466797
2014-09-05,46.32260513305664
2014-09-08,46.17395782470703
2014-09-09,45.90291213989258
2014-09-10,45.99909591674805
2014-09-11,46.15647506713867
2014-09-12,45.90291213989258
2014-09-15,45.84170150756836
2014-09-16,45.55317306518555
2014-09-17,45.081031799316406
2014-09-18,45.09851837158203
2014-09-19,44.844966888427734
2014-09-22,44.066795349121094
2014-09-23,43.85696029663086
2014-09-24,43.83073043823242
2014-09-25,43.56842803955078
2014-09-26,43.51595687866211
2014-09-29,43.69083786010742
2014-09-30,43.07878875732422
2014-10-01,43.279876708984375
2014-10-02,43.5771598815918
2014-10-03,43.91817092895508
2014-10-06,44.87992858886719
2014-10-07,44.33784866333008
2014-10-08,44.46898651123047
2014-10-09,42.790252685546875
2014-10-10,42.440513610839844
2014-10-13,42.370567321777344
2014-10-14,41.802249908447266
2014-10-15,40.962886810302734
2014-10-16,40.43827819824219
2014-10-17,40.89295196533203
2014-10-20,41.1290168762207
2014-10-21,41.985862731933594
2014-10-22,41.53120803833008
2014-10-23,41.70607376098633
2014-10-24,45.483219146728516
2014-10-27,45.07228088378906
2014-10-28,45.76301193237305
2014-10-29,45.29961013793945
2014-10-30,45.56191635131836
2014-10-31,45.65808868408203
2014-11-03,45.21217727661133
2014-11-04,45.29961013793945
2014-11-05,44.984867095947266
2014-11-06,45.08977508544922
2014-11-07,44.71381759643555
2014-11-10,44.60888671875
2014-11-11,44.72254180908203
2014-11-12,45.66683578491211
2014-11-13,45.457008361816406
2014-11-14,45.78924560546875
2014-11-17,45.701820373535156
2014-11-18,45.99189758300781
2014-11-19,45.72817611694336
2014-11-20,46.1501350402832
2014-11-21,46.45780563354492
2014-11-24,46.44021224975586
2014-11-25,46.63361740112305
2014-11-26,47.16103744506836
2014-11-28,46.76544952392578
2014-12-01,46.844566345214844
2014-12-02,47.1082878112793
2014-12-03,47.48628616333008
2014-12-04,47.68846130371094
2014-12-05,47.881866455078125
2014-12-08,48.12797927856445
2014-12-09,47.86427688598633
2014-12-10,46.8973274230957
2014-12-11,47.1082878112793
2014-12-12,46.99401092529297
2014-12-15,46.8973274230957
2014-12-16,47.881866455078125
2014-12-17,48.30379867553711
2014-12-18,49.15647506713867
2014-12-19,49.43778610229492
2014-12-22,49.92124938964844
2014-12-23,50.0970573425293
2014-12-24,50.44868087768555
2014-12-26,50.42231369018555
2014-12-29,50.01795196533203
2014-12-30,49.87730407714844
2014-12-31,49.279537200927734
2015-01-02,50.255271911621094
2015-01-05,50.15859603881836
2015-01-06,49.798187255859375
2015-01-07,50.13222885131836
2015-01-08,50.976112365722656
2015-01-09,51.12553787231445
2015-01-12,51.59144592285156
2015-01-13,52.593570709228516
2015-01-14,53.0243034362793
2015-01-15,52.98033905029297
2015-01-16,53.384708404541016
2015-01-20,52.93639373779297
2015-01-21,52.83090591430664
2015-01-22,54.37802505493164
2015-01-23,57.349220275878906
2015-01-26,59.04580307006836
2015-01-27,57.31406021118164
2015-01-28,55.661441802978516
2015-01-29,55.40652084350586
2015-01-30,54.91426467895508
2015-02-02,55.019752502441406
2015-02-03,55.84604263305664
2015-02-04,55.48564529418945
2015-02-05,56.171302795410156
2015-02-06,56.10976791381836
2015-02-09,55.59991455078125
2015-02-10,56.31512451171875
2015-02-11,57.48061752319336
2015-02-12,57.798484802246094
2015-02-13,58.496009826660156
2015-02-17,58.65496063232422
2015-02-18,58.25762939453125
2015-02-19,57.533607482910156
2015-02-20,58.08103942871094
2015-02-23,58.11635971069336
2015-02-24,57.72784423828125
2015-02-25,57.6307258605957
2015-02-26,56.72126388549805
2015-02-27,56.82724380493164
2015-03-02,57.180423736572266
2015-03-03,56.942012786865234
2015-03-04,57.25105285644531
2015-03-05,58.01920700073242
2015-03-06,58.1428337097168
2015-03-09,59.42313766479492
2015-03-10,58.522518157958984
2015-03-11,59.67036437988281
2015-03-12,60.659271240234375
2015-03-13,59.855770111083984
2015-03-16,62.707725524902344
2015-03-17,62.575279235839844
2015-03-18,63.9615592956543
2015-03-19,63.29933547973633
2015-03-20,63.352291107177734
2015-03-23,63.83790969848633
2015-03-24,62.99027633666992
2015-03-25,62.14262390136719
2015-03-26,62.02785873413086
2015-03-27,63.17568588256836
2015-03-30,63.26401138305664
2015-03-31,63.378780364990234
2015-04-01,63.034423828125
2015-04-02,64.03218078613281
2015-04-06,65.2418212890625
2015-04-07,63.93505096435547
2015-04-08,64.40300750732422
2015-04-09,65.19768524169922
2015-04-10,66.06298828125
2015-04-13,66.02766418457031
2015-04-14,65.15353393554688
2015-04-15,64.48247528076172
2015-04-16,63.793785095214844
2015-04-17,63.46708297729492
2015-04-20,64.38538360595703
2015-04-21,64.55311584472656
2015-04-22,64.70321655273438
2015-04-23,64.79151153564453
2015-04-24,58.01040267944336
2015-04-27,56.994998931884766
2015-04-28,57.109779357910156
2015-04-29,56.58881759643555
2015-04-30,56.45639419555664
2015-05-01,57.19807434082031
2015-05-04,57.96624755859375
2015-05-05,57.047969818115234
2015-05-06,57.24222183227539
2015-05-07,57.54241943359375
2015-05-08,57.93976593017578
2015-05-11,57.92208480834961
2015-05-12,57.719032287597656
2015-05-13,48.98655700683594
2015-05-14,49.85185623168945
2015-05-15,49.622283935546875
2015-05-18,50.16089630126953
2015-05-19,50.427085876464844
2015-05-20,50.79977798461914
2015-05-21,50.86188507080078
2015-05-22,50.648921966552734
2015-05-26,50.95061111450195
2015-05-27,51.553993225097656
2015-05-28,52.04203414916992
2015-05-29,52.192874908447266
2015-06-01,52.65428924560547
2015-06-02,52.95597839355469
2015-06-03,52.87612533569336
2015-06-04,52.87612533569336
2015-06-05,52.938228607177734
2015-06-08,52.290496826171875
2015-06-09,52.08639907836914
2015-06-10,52.175140380859375
2015-06-11,52.441322326660156
2015-06-12,51.96217727661133
2015-06-15,51.95330047607422
2015-06-16,51.252315521240234
2015-06-17,50.71104431152344
2015-06-18,50.755393981933594
2015-06-19,51.07484817504883
2015-06-22,51.47413635253906
2015-06-23,50.3649787902832
2015-06-24,49.956790924072266
2015-06-25,49.85919189453125
2015-06-26,49.59299850463867
2015-06-29,49.193702697753906
2015-06-30,50.0189208984375
2015-07-01,49.0694694519043
2015-07-02,49.07835006713867
2015-07-06,49.14046096801758
2015-07-07,50.2496223449707
2015-07-08,49.6994743347168
2015-07-09,50.37384033203125
2015-07-10,50.6223030090332
2015-07-13,50.932865142822266
2015-07-14,51.09258270263672
2015-07-15,50.83525848388672
2015-07-16,51.278926849365234
2015-07-17,50.879642486572266
2015-07-20,50.684417724609375
2015-07-21,50.3649787902832
2015-07-22,50.17863845825195
2015-07-23,49.9301872253418
2015-07-24,49.61962127685547
2015-07-27,48.9541130065918
2015-07-28,50.311737060546875
2015-07-29,49.61962127685547
2015-07-30,49.79706954956055
2015-07-31,51.420894622802734
2015-08-03,49.158206939697266
2015-08-04,49.601871490478516
2015-08-05,49.29130172729492
2015-08-06,48.65242004394531
2015-08-07,48.69679641723633
2015-08-10,49.193702697753906
2015-08-11,48.945247650146484
2015-08-12,48.962989807128906
2015-08-13,49.0694694519043
2015-08-14,49.55750274658203
2015-08-17,49.0694694519043
2015-08-18,48.971336364746094
2015-08-19,48.587703704833984
2015-08-20,48.11485290527344
2015-08-21,46.83904266357422
2015-08-24,44.19821548461914
2015-08-25,45.072547912597656
2015-08-26,46.223445892333984
2015-08-27,46.0806884765625
2015-08-28,46.81226348876953
2015-08-31,46.33942794799805
2015-09-01,45.27774429321289
2015-09-02,46.312660217285156
2015-09-03,46.0628547668457
2015-09-04,45.6524543762207
2015-09-08,46.312660217285156
2015-09-09,44.97441101074219
2015-09-10,45.250980377197266
2015-09-11,45.92902374267578
2015-09-14,45.4561653137207
2015-09-15,45.411556243896484
2015-09-16,45.411556243896484
2015-09-17,45.72383117675781
2015-09-18,45.50078201293945
2015-09-21,44.8494987487793
2015-09-22,44.42124938964844
2015-09-23,44.376644134521484
2015-09-24,46.143150329589844
2015-09-25,45.072547912597656
2015-09-28,44.100059509277344
2015-09-29,45.16175842285156
2015-09-30,45.4650993347168
2015-10-01,45.72383117675781
2015-10-02,46.09852981567383
2015-10-05,46.9818000793457
2015-10-06,47.2137451171875
2015-10-07,48.239749908447266
2015-10-08,48.09699630737305
2015-10-09,48.44495391845703
2015-10-12,48.667999267578125
2015-10-13,48.641231536865234
2015-10-14,49.29251480102539
2015-10-15,50.256065368652344
2015-10-16,50.40773391723633
2015-10-19,51.64785385131836
2015-10-20,50.37204360961914
2015-10-21,50.14898681640625
2015-10-22,49.51555252075195
2015-10-23,50.18468475341797
2015-10-26,50.17577362060547
2015-10-27,51.21961212158203
2015-10-28,51.478336334228516
2015-10-29,51.130393981933594
2015-10-30,51.398048400878906
2015-11-02,51.9422721862793
2015-11-03,52.245609283447266
2015-11-04,52.21882629394531
2015-11-05,52.17423629760742
2015-11-06,52.06716537475586
2015-11-09,51.71921920776367
2015-11-10,51.656768798828125
2015-11-11,52.07609558105469
2015-11-12,51.17500305175781
2015-11-13,51.13931655883789
2015-11-16,51.23745346069336
2015-11-17,51.64104461669922
2015-11-18,52.14328384399414
2015-11-19,52.232975006103516
2015-11-20,53.02220916748047
2015-11-23,52.42131042480469
2015-11-24,52.99528884887695
2015-11-25,53.39889144897461
2015-11-27,53.829368591308594
2015-11-30,53.4257926940918
2015-12-01,53.7486457824707
2015-12-02,53.712764739990234
2015-12-03,52.30471420288086
2015-12-04,51.83834457397461
2015-12-07,50.699317932128906
2015-12-08,50.600677490234375
2015-12-09,49.380950927734375
2015-12-10,49.937007904052734
2015-12-11,49.60517883300781
2015-12-14,49.91907501220703
2015-12-15,49.963905334472656
2015-12-16,50.3405876159668
2015-12-17,49.4975471496582
2015-12-18,48.4302864074707
2015-12-21,47.45272445678711
2015-12-22,48.017723083496094
2015-12-23,48.537906646728516
2015-12-24,48.35853576660156
2015-12-28,48.537906646728516
2015-12-29,48.87870788574219
2015-12-30,48.76212692260742
2015-12-31,48.15225601196289
2016-01-04,46.82492446899414
2016-01-05,47.03119659423828
2016-01-06,46.09844970703125
2016-01-07,46.511009216308594
2016-01-08,46.74419021606445
2016-01-11,46.92356491088867
2016-01-12,47.650020599365234
2016-01-13,47.64105224609375
2016-01-14,48.5827522277832
2016-01-15,47.79351806640625
2016-01-19,48.125362396240234
2016-01-20,48.21502685546875
2016-01-21,48.46617889404297
2016-01-22,51.632057189941406
2016-01-25,52.60963821411133
2016-01-26,52.93251419067383
2016-01-27,51.632057189941406
2016-01-28,50.44820785522461
2016-01-29,50.85179901123047
2016-02-01,51.3271369934082
2016-02-02,51.16570281982422
2016-02-03,51.64104461669922
2016-02-04,51.856292724609375
2016-02-05,51.497535705566406
2016-02-08,51.15673828125
2016-02-09,51.55342483520508
2016-02-10,52.05834197998047
2016-02-11,51.49934005737305
2016-02-12,52.18455505371094
2016-02-16,53.22140121459961
2016-02-17,53.41975021362305
2016-02-18,53.374671936035156
2016-02-19,53.10417938232422
2016-02-22,53.42876434326172
2016-02-23,52.28373718261719
2016-02-24,52.10340881347656
2016-02-25,51.75179672241211
2016-02-26,52.05834197998047
2016-02-29,51.31001281738281
2016-03-01,51.68866729736328
2016-03-02,51.616554260253906
2016-03-03,51.77883529663086
2016-03-04,52.157501220703125
2016-03-07,52.382904052734375
2016-03-08,52.247657775878906
2016-03-09,52.28373718261719
2016-03-10,53.0140266418457
2016-03-11,54.42052459716797
2016-03-14,53.27548599243164
2016-03-15,52.99599838256836
2016-03-16,51.6616325378418
2016-03-17,50.48955535888672
2016-03-18,50.79609298706055
2016-03-21,50.66083908081055
2016-03-22,50.82313919067383
2016-03-23,50.805110931396484
2016-03-24,50.01170349121094
2016-03-28,50.46250534057617
2016-03-29,50.72396469116211
2016-03-30,51.29197311401367
2016-03-31,52.130462646484375
2016-04-01,53.18534469604492
2016-04-04,52.99599838256836
2016-04-05,52.45502853393555
2016-04-06,53.663185119628906
2016-04-07,53.194339752197266
2016-04-08,52.81568145751953
2016-04-11,52.94190216064453
2016-04-12,53.56399154663086
2016-04-13,54.26725769042969
2016-04-14,53.60908508300781
2016-04-15,53.87054443359375
2016-04-18,54.00578308105469
2016-04-19,53.79840850830078
2016-04-20,54.113983154296875
2016-04-21,54.49263381958008
2016-04-22,54.74509048461914
2016-04-25,55.14180374145508
2016-04-26,54.95247268676758
2016-04-27,51.075592041015625
2016-04-28,50.94034957885742
2016-04-29,50.30923080444336
2016-05-02,50.60675811767578
2016-05-03,50.16496658325195
2016-05-04,50.5166130065918
2016-05-05,50.85920715332031
2016-05-06,50.92232131958008
2016-05-09,51.246891021728516
2016-05-10,51.88703536987305
2016-05-11,51.88703536987305
2016-05-12,52.12144470214844
2016-05-13,51.787841796875
2016-05-16,52.373878479003906
2016-05-17,51.86637496948242
2016-05-18,51.56730651855469
2016-05-19,51.51292419433594
2016-05-20,52.219818115234375
2016-05-23,52.0385627746582
2016-05-24,52.68202590942383
2016-05-25,52.310447692871094
2016-05-26,52.76358413696289
2016-05-27,52.96297073364258
2016-05-31,53.524864196777344
2016-06-01,53.62455368041992
2016-06-02,53.96894073486328
2016-06-03,53.95988845825195
2016-06-06,54.24989700317383
2016-06-07,54.268009185791016
2016-06-08,54.58521270751953
2016-06-09,54.82989501953125
2016-06-10,54.195518493652344
2016-06-13,53.66987228393555
2016-06-14,53.99613952636719
2016-06-15,53.45235824584961
2016-06-16,53.23485565185547
2016-06-17,52.89046096801758
2016-06-20,54.24082565307617
2016-06-21,55.98994827270508
2016-06-22,56.488399505615234
2016-06-23,58.07440185546875
2016-06-24,54.84804153442383
2016-06-27,53.66987228393555
2016-06-28,54.684906005859375
2016-06-29,56.21651840209961
2016-06-30,57.304054260253906
2016-07-01,57.57593536376953
2016-07-05,57.639373779296875
2016-07-06,57.92030715942383
2016-07-07,57.41279983520508
2016-07-08,58.464088439941406
2016-07-11,58.255638122558594
2016-07-12,58.02001190185547
2016-07-13,58.391597747802734
2016-07-14,58.99879455566406
2016-07-15,58.72690963745117
2016-07-18,59.705692291259766
2016-07-19,59.37035369873047
2016-07-20,59.932254791259766
2016-07-21,59.71476364135742
2016-07-22,59.75099182128906
2016-07-25,59.37035369873047
2016-07-26,59.76913070678711
2016-07-27,59.02598190307617
2016-07-28,59.542579650878906
2016-07-29,62.42454528808594
2016-08-01,63.30362319946289
2016-08-02,62.877662658691406
2016-08-03,62.35203170776367
2016-08-04,62.623905181884766
2016-08-05,63.30362319946289
2016-08-08,63.95615005493164
2016-08-09,64.04676818847656
2016-08-10,63.593624114990234
2016-08-11,63.901763916015625
2016-08-12,63.8201789855957
2016-08-15,63.98333740234375
2016-08-16,62.90888977050781
2016-08-17,62.353458404541016
2016-08-18,63.34593963623047
2016-08-19,63.80124282836914
2016-08-22,63.53718566894531
2016-08-23,61.2972297668457
2016-08-24,61.91640853881836
2016-08-25,62.317054748535156
2016-08-26,62.854248046875
2016-08-29,61.82533645629883
2016-08-30,61.206199645996094
2016-08-31,60.72361373901367
2016-09-01,61.115142822265625
2016-09-02,61.06051254272461
2016-09-06,61.433834075927734
2016-09-07,61.55220031738281
2016-09-08,61.06051254272461
2016-09-09,59.59455108642578
2016-09-12,59.767539978027344
2016-09-13,58.92985534667969
2016-09-14,59.06642532348633
2016-09-15,59.14839553833008
2016-09-16,58.6931266784668
2016-09-19,58.02842330932617
2016-09-20,57.77348709106445
2016-09-21,58.092166900634766
2016-09-22,58.25605392456055
2016-09-23,57.591373443603516
2016-09-26,57.90095520019531
2016-09-27,58.729530334472656
2016-09-28,58.94807434082031
2016-09-29,58.465492248535156
2016-09-30,58.993587493896484
2016-10-03,58.57475280761719
2016-10-04,58.383548736572266
2016-10-05,58.192325592041016
2016-10-06,58.729530334472656
2016-10-07,58.21052932739258
2016-10-10,59.33049774169922
2016-10-11,58.34712219238281
2016-10-12,58.32890701293945
2016-10-13,58.1376953125
2016-10-14,58.86610794067383
2016-10-17,58.438167572021484
2016-10-18,59.17570495605469
2016-10-19,58.74775314331055
2016-10-20,57.89185333251953
2016-10-21,58.01932907104492
2016-10-24,58.05574035644531
2016-10-25,58.39262771606445
2016-10-26,55.132930755615234
2016-10-27,54.47733688354492
2016-10-28,54.95082092285156
2016-10-31,54.42270278930664
2016-11-01,52.97495651245117
2016-11-02,52.40131759643555
2016-11-03,52.21011734008789
2016-11-04,52.2829475402832
2016-11-07,52.774654388427734
2016-11-08,52.738014221191406
2016-11-09,53.44313049316406
2016-11-10,54.3222541809082
2016-11-11,54.80760192871094
2016-11-14,53.62629318237305
2016-11-15,53.58964920043945
2016-11-16,52.89368438720703
2016-11-17,53.83690643310547
2016-11-18,53.59880065917969
2016-11-21,53.58964920043945
2016-11-22,53.177574157714844
2016-11-23,53.32408142089844
2016-11-25,54.05668640136719
2016-11-28,55.503578186035156
2016-11-29,56.877193450927734
2016-11-30,56.300262451171875
2016-12-01,54.542030334472656
2016-12-02,54.505409240722656
2016-12-05,54.880855560302734
2016-12-06,54.74349594116211
2016-12-07,55.256324768066406
2016-12-08,56.199546813964844
2016-12-09,56.98709487915039
2016-12-12,57.481590270996094
2016-12-13,57.362545013427734
2016-12-14,56.9687614440918
2016-12-15,57.060340881347656
2016-12-16,57.26180648803711
2016-12-19,57.05119323730469
2016-12-20,56.80393600463867
2016-12-21,56.428470611572266
2016-12-22,56.428470611572266
2016-12-23,56.80393600463867
2016-12-27,56.64826583862305
2016-12-28,56.483421325683594
2016-12-29,57.17938995361328
2016-12-30,56.82224655151367
2017-01-03,56.73067092895508
2017-01-04,57.09696578979492
2017-01-05,56.657405853271484
2017-01-06,56.9046630859375
2017-01-09,57.9302978515625
2017-01-10,58.83689498901367
2017-01-11,58.70869445800781
2017-01-12,58.84606170654297
2017-01-13,59.82592010498047
2017-01-17,58.77279281616211
2017-01-18,57.95777893066406
2017-01-19,57.600643157958984
2017-01-20,58.28744888305664
2017-01-23,58.241661071777344
2017-01-24,63.8460578918457
2017-01-25,63.965084075927734
2017-01-26,62.62809753417969
2017-01-27,62.3991584777832
2017-01-30,61.996238708496094
2017-01-31,61.8497428894043
2017-02-01,61.30941390991211
2017-02-02,61.355201721191406
2017-02-03,62.4632568359375
2017-02-06,62.902828216552734
2017-02-07,63.427303314208984
2017-02-08,63.82299041748047
2017-02-09,64.2278823852539
2017-02-10,64.62353515625
2017-02-13,65.20323181152344
2017-02-14,65.39649200439453
2017-02-15,65.97618103027344
2017-02-16,66.17862701416016
2017-02-17,66.50069427490234
2017-02-21,66.44547271728516
2017-02-22,66.60186767578125
2017-02-23,65.90258026123047
2017-02-24,66.21544647216797
2017-02-27,66.27063751220703
2017-02-28,66.27983856201172
2017-03-01,67.12641906738281
2017-03-02,66.69393920898438
2017-03-03,66.60186767578125
2017-03-06,66.08660125732422
2017-03-07,65.81055450439453
2017-03-08,65.08363342285156
2017-03-09,65.1296157836914
2017-03-10,65.73694610595703
2017-03-13,65.95779418945312
2017-03-14,65.33207702636719
2017-03-15,65.782958984375
2017-03-16,65.58972930908203
2017-03-17,65.92097473144531
2017-03-20,65.61731719970703
2017-03-21,65.0744400024414
2017-03-22,65.59891510009766
2017-03-23,65.61731719970703
2017-03-24,65.8565673828125
2017-03-27,65.95779418945312
2017-03-28,66.21544647216797
2017-03-29,66.69393920898438
2017-03-30,65.81055450439453
2017-03-31,66.2246322631836
2017-04-03,65.68170928955078
2017-04-04,64.9179916381836
2017-04-05,63.73097610473633
2017-04-06,63.53773880004883
2017-04-07,63.51932907104492
2017-04-10,63.47333526611328
2017-04-11,63.88740158081055
2017-04-12,62.948848724365234
2017-04-13,62.681983947753906
2017-04-17,63.72176742553711
2017-04-18,63.16968536376953
2017-04-19,63.583736419677734
2017-04-20,64.0622329711914
2017-04-21,64.26468658447266
2017-04-24,65.09282684326172
2017-04-25,65.27687072753906
2017-04-26,66.02220153808594
2017-04-27,67.03437805175781
2017-04-28,62.56235122680664
2017-05-01,63.41810989379883
2017-05-02,64.21865844726562
2017-05-03,63.44573974609375
2017-05-04,63.491737365722656
2017-05-05,63.850624084472656
2017-05-08,63.07767105102539
2017-05-09,62.374942779541016
2017-05-10,63.05916213989258
2017-05-11,62.80952835083008
2017-05-12,63.20710372924805
2017-05-15,63.69713592529297
2017-05-16,63.318050384521484
2017-05-17,62.559879302978516
2017-05-18,62.41193771362305
2017-05-19,63.24407196044922
2017-05-22,64.27043914794922
2017-05-23,64.35364532470703
2017-05-24,64.65877532958984
2017-05-25,64.76969909667969
2017-05-26,64.78821563720703
2017-05-30,64.72348022460938
2017-05-31,65.74056243896484
2017-06-01,66.48028564453125
2017-06-02,66.53572082519531
2017-06-05,67.26617431640625
2017-06-06,67.08128356933594
2017-06-07,67.79325103759766
2017-06-08,67.74700164794922
2017-06-09,67.941162109375
2017-06-12,67.5343246459961
2017-06-13,69.4945297241211
2017-06-14,69.67020416259766
2017-06-15,70.42839050292969
2017-06-16,71.28829956054688
2017-06-19,72.96186828613281
2017-06-20,72.55503845214844
2017-06-21,72.4810562133789
2017-06-22,71.77833557128906
2017-06-23,72.52729034423828
2017-06-26,71.83381652832031
2017-06-27,71.21432495117188
2017-06-28,71.35302734375
2017-06-29,71.27904510498047
2017-06-30,72.00023651123047
2017-07-03,71.92628479003906
2017-07-05,71.26980590820312
2017-07-06,70.30821990966797
2017-07-07,71.02940368652344
2017-07-10,71.02940368652344
2017-07-11,70.66879272460938
2017-07-12,71.28829956054688
2017-07-13,71.3067855834961
2017-07-14,71.7413558959961
2017-07-17,71.76912689208984
2017-07-18,71.6766357421875
2017-07-19,72.17593383789062
2017-07-20,72.1482162475586
2017-07-21,71.1958236694336
2017-07-24,71.37151336669922
2017-07-25,71.82454681396484
2017-07-26,71.80607604980469
2017-07-27,71.62115478515625
2017-07-28,71.55644226074219
2017-07-31,71.3067855834961
2017-08-01,71.6396484375
2017-08-02,67.04427337646484
2017-08-03,67.91342163085938
2017-08-04,69.42980194091797
2017-08-07,69.39281463623047
2017-08-08,68.79180145263672
2017-08-09,68.5329360961914
2017-08-10,67.14599609375
2017-08-11,67.09052276611328
2017-08-14,68.07061004638672
2017-08-15,67.29951477050781
2017-08-16,67.54104614257812
2017-08-17,67.62468719482422
2017-08-18,67.88478088378906
2017-08-21,68.22854614257812
2017-08-22,69.25978088378906
2017-08-23,68.66519927978516
2017-08-24,68.6558837890625
2017-08-25,68.93462371826172
2017-08-28,70.1795425415039
2017-08-29,69.63138580322266
2017-08-30,70.2166976928711
2017-08-31,72.07476806640625
2017-09-01,72.08406829833984
2017-09-05,71.16431427001953
2017-09-06,72.14908599853516
2017-09-07,73.2267837524414
2017-09-08,74.17436981201172
2017-09-11,75.60511016845703
2017-09-12,75.14058685302734
2017-09-13,73.96070098876953
2017-09-14,74.83399963378906
2017-09-15,73.6076889038086
2017-09-18,73.88639068603516
2017-09-19,73.81207275390625
2017-09-20,73.951416015625
2017-09-21,71.83321380615234
2017-09-22,71.88896179199219
2017-09-25,71.72173309326172
2017-09-26,70.88560485839844
2017-09-27,70.75555419921875
2017-09-28,70.7090835571289
2017-09-29,71.49874877929688
2017-10-02,71.9168472290039
2017-10-03,71.09928894042969
2017-10-04,71.78677368164062
2017-10-05,71.81464385986328
2017-10-06,71.7681655883789
2017-10-09,70.73695373535156
2017-10-10,70.80199432373047
2017-10-11,71.11785888671875
2017-10-12,72.08406829833984
2017-10-13,72.1212158203125
2017-10-16,72.21410369873047
2017-10-17,72.85516357421875
2017-10-18,73.27324676513672
2017-10-19,73.19889831542969
2017-10-20,73.39399719238281
2017-10-23,74.15580749511719
2017-10-24,73.44046020507812
2017-10-25,72.83657836914062
2017-10-26,73.03167724609375
2017-10-27,78.42939758300781
2017-10-30,77.10086059570312
2017-10-31,78.2064208984375
2017-11-01,79.68357849121094
2017-11-02,76.9801025390625
2017-11-03,77.22164154052734
2017-11-06,77.33312225341797
2017-11-07,76.63633728027344
2017-11-08,76.68299102783203
2017-11-09,77.17747497558594
2017-11-10,77.49469757080078
2017-11-13,78.3717269897461
2017-11-14,78.57697296142578
2017-11-15,78.60498046875
2017-11-16,79.28605651855469
2017-11-17,78.95951080322266
2017-11-20,79.0341567993164
2017-11-21,79.92051696777344
2017-11-22,79.55662536621094
2017-11-24,79.40734100341797
2017-11-27,79.00615692138672
2017-11-28,79.48198699951172
2017-11-29,79.53795623779297
2017-11-30,79.67791748046875
2017-12-01,78.60498046875
2017-12-04,77.97053527832031
2017-12-05,78.6982650756836
2017-12-06,79.47265625
2017-12-07,80.02312469482422
2017-12-08,80.58292388916016
2017-12-11,80.64823913574219
2017-12-12,80.08843994140625
2017-12-13,79.31403350830078
2017-12-14,78.30642700195312
2017-12-15,79.57528686523438
2017-12-18,79.95781707763672
2017-12-19,80.34967041015625
2017-12-20,79.83650207519531
2017-12-21,79.28605651855469
2017-12-22,79.40734100341797
2017-12-26,79.85517883300781
2017-12-27,80.01377868652344
2017-12-28,80.48027801513672
2017-12-29,79.01546478271484
2018-01-02,79.7991943359375
2018-01-03,80.62958526611328
2018-01-04,80.74152374267578
2018-01-05,81.81446075439453
2018-01-08,82.28097534179688
2018-01-09,82.10369873046875
2018-01-10,81.26398468017578
2018-01-11,81.2080307006836
2018-01-12,81.89844512939453
2018-01-16,81.97306823730469
2018-01-17,82.7847900390625
2018-01-18,82.84075927734375
2018-01-19,82.73812866210938
2018-01-22,81.64653778076172
2018-01-23,93.62620544433594
2018-01-24,93.50492095947266
2018-01-25,94.8111343383789
2018-01-26,95.91204071044922
2018-01-29,95.93070220947266
2018-01-30,93.92477416992188
2018-01-31,94.03672790527344
2018-02-01,92.97310638427734
2018-02-02,90.47269439697266
2018-02-05,87.07657623291016
2018-02-06,88.68132781982422
2018-02-07,86.70542907714844
2018-02-08,83.58707427978516
2018-02-09,85.26329803466797
2018-02-12,85.90005493164062
