,HSY
2014-07-03,75.89569854736328
2014-07-07,76.0370864868164
2014-07-08,76.13130187988281
2014-07-09,75.9035415649414
2014-07-10,75.62078857421875
2014-07-11,75.75431823730469
2014-07-14,74.60758209228516
2014-07-15,74.34840393066406
2014-07-16,72.52621459960938
2014-07-17,72.3926773071289
2014-07-18,73.71223449707031
2014-07-21,73.26454162597656
2014-07-22,73.4451675415039
2014-07-23,73.83001708984375
2014-07-24,72.52621459960938
2014-07-25,72.67542266845703
2014-07-28,72.1256332397461
2014-07-29,71.70152282714844
2014-07-30,70.9710693359375
2014-07-31,69.23529815673828
2014-08-01,69.98140716552734
2014-08-04,70.23278045654297
2014-08-05,69.52587127685547
2014-08-06,70.49983215332031
2014-08-07,70.3191909790039
2014-08-08,71.00248718261719
2014-08-11,71.04962158203125
2014-08-12,71.0888900756836
2014-08-13,71.4501953125
2014-08-14,72.51051330566406
2014-08-15,71.8036117553711
2014-08-18,71.90571594238281
2014-08-19,72.19633483886719
2014-08-20,72.22774505615234
2014-08-21,72.60301208496094
2014-08-22,72.67410278320312
2014-08-25,72.6899185180664
2014-08-26,72.60301208496094
2014-08-27,72.20011901855469
2014-08-28,72.63463592529297
2014-08-29,72.22378540039062
2014-09-02,72.4529037475586
2014-09-03,71.81298828125
2014-09-04,70.90446472167969
2014-09-05,71.56017303466797
2014-09-08,72.63463592529297
2014-09-09,71.69449615478516
2014-09-10,72.52403259277344
2014-09-11,72.97432708740234
2014-09-12,73.2113037109375
2014-09-15,73.17182159423828
2014-09-16,74.25415802001953
2014-09-17,74.07246398925781
2014-09-18,74.3963851928711
2014-09-19,74.15145111083984
2014-09-22,73.74063873291016
2014-09-23,73.0454330444336
2014-09-24,74.4279556274414
2014-09-25,73.41674041748047
2014-09-26,73.63793182373047
2014-09-29,74.6570816040039
2014-09-30,75.39181518554688
2014-10-01,74.52278137207031
2014-10-02,74.19097137451172
2014-10-03,74.01715087890625
2014-10-06,73.86705017089844
2014-10-07,73.16395568847656
2014-10-08,74.34105682373047
2014-10-09,73.81173706054688
2014-10-10,73.64586639404297
2014-10-13,72.87161254882812
2014-10-14,73.17974090576172
2014-10-15,73.13233947753906
2014-10-16,71.96310424804688
2014-10-17,72.6899185180664
2014-10-20,73.64586639404297
2014-10-21,74.46748352050781
2014-10-22,74.41216278076172
2014-10-23,74.1435775756836
2014-10-24,74.3647689819336
2014-10-27,74.92568969726562
2014-10-28,75.4708023071289
2014-10-29,74.30947875976562
2014-10-30,74.90988159179688
2014-10-31,75.7710189819336
2014-11-03,76.10283660888672
2014-11-04,75.24170684814453
2014-11-05,75.48658752441406
2014-11-06,76.48991394042969
2014-11-07,76.18177795410156
2014-11-10,76.30032348632812
2014-11-11,76.21342468261719
2014-11-12,76.3161392211914
2014-11-13,76.34770965576172
2014-11-14,75.88949584960938
2014-11-17,76.39512634277344
2014-11-18,76.24504852294922
2014-11-19,75.87371826171875
2014-11-20,75.28120422363281
2014-11-21,76.50069427490234
2014-11-24,76.67552185058594
2014-11-25,77.00919342041016
2014-11-26,78.32008361816406
2014-11-28,79.67070007324219
2014-12-01,79.60712432861328
2014-12-02,79.82164001464844
2014-12-03,79.3608627319336
2014-12-04,79.14633178710938
2014-12-05,79.28935241699219
2014-12-08,79.14633178710938
2014-12-09,78.65379333496094
2014-12-10,78.32008361816406
2014-12-11,79.11457061767578
2014-12-12,78.27243041992188
2014-12-15,78.28036499023438
2014-12-16,77.81161499023438
2014-12-17,79.7104263305664
2014-12-18,82.45140075683594
2014-12-19,83.63516998291016
2014-12-22,83.42862701416016
2014-12-23,84.72361755371094
2014-12-24,84.4375991821289
2014-12-26,84.5408706665039
2014-12-29,84.4693832397461
2014-12-30,83.93708038330078
2014-12-31,82.570556640625
2015-01-02,82.39578247070312
2015-01-05,81.81582641601562
2015-01-06,82.08594512939453
2015-01-07,83.5318832397461
2015-01-08,85.14469146728516
2015-01-09,84.5408706665039
2015-01-12,83.76229095458984
2015-01-13,84.74745178222656
2015-01-14,85.02552032470703
2015-01-15,86.16957092285156
2015-01-16,87.91744995117188
2015-01-20,87.69498443603516
2015-01-21,87.55196380615234
2015-01-22,88.01278686523438
2015-01-23,86.29671478271484
2015-01-26,86.86077117919922
2015-01-27,86.7416000366211
2015-01-28,85.54985046386719
2015-01-29,82.06209564208984
2015-01-30,81.2040786743164
2015-02-02,82.6738510131836
2015-02-03,83.18231964111328
2015-02-04,83.97679901123047
2015-02-05,84.064208984375
2015-02-06,83.84175109863281
2015-02-09,83.38092041015625
2015-02-10,84.11981964111328
2015-02-11,84.35020446777344
2015-02-12,84.739501953125
2015-02-13,84.23104095458984
2015-02-17,84.14363098144531
2015-02-18,84.96990966796875
2015-02-19,84.17542266845703
2015-02-20,85.2003173828125
2015-02-23,84.6134262084961
2015-02-24,84.4297866821289
2015-02-25,83.303955078125
2015-02-26,82.74502563476562
2015-02-27,82.86479187011719
2015-03-02,81.97051239013672
2015-03-03,81.8826675415039
2015-03-04,81.0682601928711
2015-03-05,81.72297668457031
2015-03-06,79.56712341308594
2015-03-09,79.85456848144531
2015-03-10,78.66486358642578
2015-03-11,79.1439437866211
2015-03-12,80.3256607055664
2015-03-13,79.75077056884766
2015-03-16,80.53327178955078
2015-03-17,79.90247344970703
2015-03-18,80.73289489746094
2015-03-19,80.2857437133789
2015-03-20,81.51537322998047
2015-03-23,81.27584075927734
2015-03-24,80.33364868164062
2015-03-25,81.19600677490234
2015-03-26,80.65303802490234
2015-03-27,81.35569763183594
2015-03-30,81.78688049316406
2015-03-31,80.57318878173828
2015-04-01,80.55723571777344
2015-04-02,80.44544982910156
2015-04-06,81.04429626464844
2015-04-07,81.23592376708984
2015-04-08,80.2937240600586
2015-04-09,80.43745422363281
2015-04-10,79.91845703125
2015-04-13,79.41541290283203
2015-04-14,80.64508056640625
2015-04-15,80.36561584472656
2015-04-16,80.98041534423828
2015-04-17,80.06217193603516
2015-04-20,78.41734313964844
2015-04-21,78.26565551757812
2015-04-22,78.51313018798828
2015-04-23,75.79837036132812
2015-04-24,75.558837890625
2015-04-27,74.8242416381836
2015-04-28,74.5447769165039
2015-04-29,72.95581817626953
2015-04-30,73.39498901367188
2015-05-01,74.73640441894531
2015-05-04,75.24742889404297
2015-05-05,74.96794891357422
2015-05-06,75.21551513671875
2015-05-07,75.35123443603516
2015-05-08,75.4071273803711
2015-05-11,74.99989318847656
2015-05-12,75.35123443603516
2015-05-13,75.29534912109375
2015-05-14,76.7485580444336
