,PPL
2017-09-15,28.039627075195312
2017-09-18,27.896953582763672
2017-09-19,27.975421905517578
2017-09-20,27.704362869262695
2017-09-21,27.68296241760254
2017-09-22,27.44045066833496
2017-09-25,27.56171226501465
2017-09-26,27.633037567138672
2017-09-27,27.112333297729492
2017-09-28,27.233591079711914
2017-09-29,27.06954002380371
2017-10-02,26.905473709106445
2017-10-03,26.720020294189453
2017-10-04,26.855548858642578
2017-10-05,26.60589599609375
2017-10-06,26.620161056518555
2017-10-09,26.698623657226562
2017-10-10,26.998207092285156
2017-10-11,27.048133850097656
2017-10-12,27.36911392211914
2017-10-13,26.79134750366211
2017-10-16,26.677223205566406
2017-10-17,26.73428726196289
2017-10-18,26.7628173828125
2017-10-19,26.96967124938965
2017-10-20,26.926881790161133
2017-10-23,27.197921752929688
2017-10-24,27.048133850097656
2017-10-25,26.884071350097656
2017-10-26,26.884071350097656
2017-10-27,26.926881790161133
2017-10-30,26.74142074584961
2017-10-31,26.79134750366211
2017-11-01,26.349105834960938
2017-11-02,26.320571899414062
2017-11-03,26.206453323364258
2017-11-06,26.042394638061523
2017-11-07,26.541702270507812
2017-11-08,26.334836959838867
2017-11-09,26.220722198486328
2017-11-10,25.885467529296875
2017-11-13,26.12798500061035
2017-11-14,26.441837310791016
2017-11-15,26.070926666259766
2017-11-16,25.83553123474121
2017-11-17,25.864070892333984
2017-11-20,25.61441421508789
2017-11-21,25.69287109375
2017-11-22,25.721405029296875
2017-11-24,25.899738311767578
2017-11-27,26.092323303222656
2017-11-28,26.05665397644043
2017-11-29,26.11372184753418
2017-11-30,26.15652084350586
2017-12-01,25.871200561523438
2017-12-04,25.65007972717285
2017-12-05,25.17217445373535
2017-12-06,25.257770538330078
2017-12-07,25.261371612548828
2017-12-08,24.886276245117188
2017-12-11,24.972837448120117
2017-12-12,24.554460525512695
2017-12-13,24.431835174560547
2017-12-14,24.381338119506836
2017-12-15,24.50396156311035
2017-12-18,24.50396156311035
2017-12-19,23.385889053344727
2017-12-20,22.78717041015625
2017-12-21,22.49863624572754
2017-12-22,22.455352783203125
2017-12-26,22.188457489013672
2017-12-27,22.23895263671875
2017-12-28,22.296661376953125
2017-12-29,22.325515747070312
2018-01-02,22.073043823242188
2018-01-03,22.123537063598633
2018-01-04,22.18125343322754
2018-01-05,22.325515747070312
2018-01-08,22.650117874145508
2018-01-09,22.599626541137695
2018-01-10,22.289443969726562
2018-01-11,22.27501678466797
2018-01-12,22.419288635253906
2018-01-16,22.549129486083984
2018-01-17,22.77274513244629
2018-01-18,22.801597595214844
2018-01-19,22.78717041015625
2018-01-22,22.71504020690918
2018-01-23,22.91701316833496
2018-01-24,23.08292579650879
2018-01-25,23.277681350708008
2018-01-26,23.090131759643555
2018-01-29,22.743894577026367
2018-01-30,22.6645450592041
2018-01-31,22.989154815673828
2018-02-01,22.527490615844727
2018-02-02,22.49863624572754
2018-02-05,21.856639862060547
2018-02-06,21.69073486328125
2018-02-07,21.835004806518555
2018-02-08,21.293996810913086
2018-02-09,21.683515548706055
2018-02-12,21.972057342529297
2018-02-13,22.145179748535156
2018-02-14,21.835004806518555
2018-02-15,22.43372344970703
2018-02-16,22.686189651489258
2018-02-20,22.23895263671875
2018-02-21,21.719585418701172
2018-02-22,21.293996810913086
2018-02-23,21.885498046875
2018-02-26,21.51040267944336
2018-02-27,21.041528701782227
2018-02-28,20.666425704956055
2018-03-01,20.370681762695312
2018-03-02,20.002798080444336
2018-03-05,20.428386688232422
2018-03-06,19.966726303100586
2018-03-07,19.92344856262207
2018-03-08,20.333486557006836
2018-03-09,20.16507911682129
2018-03-12,20.421348571777344
2018-03-13,20.3261661529541
2018-03-14,20.450637817382812
2018-03-15,20.384742736816406
2018-03-16,20.58976173400879
2018-03-19,20.06989288330078
2018-03-20,19.960058212280273
2018-03-21,19.93076515197754
2018-03-22,20.00399398803711
2018-03-23,19.8648738861084
2018-03-26,20.099180221557617
2018-03-27,20.428668975830078
2018-03-28,20.62636947631836
2018-03-29,20.7142391204834
2018-04-02,20.54582977294922
2018-04-03,20.523862838745117
2018-04-04,20.392061233520508
2018-04-05,20.501890182495117
2018-04-06,20.450637817382812
2018-04-09,20.611726760864258
2018-04-10,20.274913787841797
2018-04-11,20.450637817382812
2018-04-12,20.16507911682129
2018-04-13,20.348129272460938
2018-04-16,20.54582977294922
2018-04-17,20.765493392944336
2018-04-18,20.641014099121094
2018-04-19,20.7069149017334
2018-04-20,20.421348571777344
2018-04-23,20.560468673706055
2018-04-24,20.86799430847168
2018-04-25,20.970510482788086
2018-04-26,21.11695098876953
2018-04-27,21.23410415649414
2018-04-30,21.307329177856445
2018-05-01,21.11695098876953
2018-05-02,21.007118225097656
2018-05-03,20.977825164794922
2018-05-04,21.19749641418457
2018-05-07,20.926572799682617
2018-05-08,20.099180221557617
2018-05-09,20.421348571777344
2018-05-10,20.633691787719727
2018-05-11,20.37009620666504
2018-05-14,20.245622634887695
2018-05-15,19.93808937072754
2018-05-16,19.777006149291992
2018-05-17,19.579307556152344
2018-05-18,19.564666748046875
2018-05-21,19.71110725402832
2018-05-22,19.996671676635742
2018-05-23,20.091854095458984
2018-05-24,20.13578987121582
2018-05-25,20.099180221557617
2018-05-29,19.79164695739746
2018-05-30,20.018632888793945
2018-05-31,20.00399398803711
2018-06-01,19.740398406982422
2018-06-04,19.755041122436523
2018-06-05,19.681819915771484
2018-06-06,18.795848846435547
2018-06-07,19.056278228759766
2018-06-08,19.190216064453125
2018-06-11,19.123247146606445
2018-06-12,19.45064926147461
2018-06-13,19.435766220092773
2018-06-14,20.142654418945312
2018-06-15,20.150096893310547
2018-06-18,20.32123374938965
2018-06-19,20.284032821655273
2018-06-20,20.32123374938965
2018-06-21,20.715608596801758
2018-06-22,21.02813148498535
2018-06-25,21.422502517700195
2018-06-26,21.34065055847168
2018-06-27,21.37040901184082
2018-06-28,21.296005249023438
2018-06-29,21.243911743164062
2018-07-02,21.385295867919922
2018-07-03,21.6085205078125
2018-07-05,21.921039581298828
2018-07-06,22.002897262573242
2018-07-09,20.90163230895996
2018-07-10,21.06533432006836
2018-07-11,21.18438720703125
2018-07-12,21.318326950073242
2018-07-13,21.22159767150879
2018-07-16,21.22159767150879
2018-07-17,21.139747619628906
2018-07-18,20.827224731445312
2018-07-19,21.06533432006836
2018-07-20,20.84210777282715
2018-07-23,20.931400299072266
2018-07-24,21.16950798034668
2018-07-25,21.40018081665039
2018-07-26,21.54899787902832
2018-07-27,21.422502517700195
2018-07-30,21.34065055847168
2018-07-31,21.40761947631836
2018-08-01,21.236474990844727
2018-08-02,21.296005249023438
2018-08-03,21.556438446044922
2018-08-06,21.601085662841797
2018-08-07,21.53411102294922
2018-08-08,21.2587947845459
2018-08-09,21.526674270629883
2018-08-10,21.459705352783203
2018-08-13,21.630844116210938
2018-08-14,21.779666900634766
2018-08-15,21.727577209472656
2018-08-16,21.995452880859375
2018-08-17,22.233564376831055
2018-08-20,22.412145614624023
2018-08-21,22.181482315063477
2018-08-22,22.02521514892578
2018-08-23,21.913599014282227
2018-08-24,22.09963035583496
2018-08-27,21.89872169494629
2018-08-28,22.017778396606445
2018-08-29,22.002897262573242
2018-08-30,22.1293888092041
2018-08-31,22.1293888092041
2018-09-04,22.278209686279297
2018-09-05,22.78419303894043
2018-09-06,23.00741958618164
2018-09-07,22.434310913085938
2018-09-10,22.70578384399414
2018-09-11,22.75857162475586
2018-09-12,22.728412628173828
2018-09-13,22.826440811157227
2018-09-14,22.743488311767578
2018-09-17,22.947099685668945
2018-09-18,22.766111373901367
2018-09-19,22.366439819335938
2018-09-20,22.283491134643555
2018-09-21,22.38152313232422
2018-09-24,22.01201629638672
2018-09-25,21.680213928222656
2018-09-26,21.37858009338379
2018-09-27,21.672677993774414
2018-09-28,22.064807891845703
2018-10-01,22.200538635253906
2018-10-02,22.434310913085938
2018-10-03,22.291030883789062
2018-10-04,22.62283706665039
2018-10-05,22.84152603149414
2018-10-08,22.999881744384766
2018-10-09,22.939552307128906
2018-10-10,22.962181091308594
2018-10-11,22.600210189819336
2018-10-12,22.811357498168945
2018-10-15,22.962181091308594
2018-10-16,23.27135467529297
2018-10-17,23.301515579223633
2018-10-18,23.233646392822266
2018-10-19,23.542831420898438
2018-10-22,23.05267333984375
2018-10-23,23.037582397460938
2018-10-24,23.550369262695312
2018-10-25,23.022506713867188
2018-10-26,22.592668533325195
2018-10-29,23.03004264831543
2018-10-30,23.18840789794922
2018-10-31,22.924470901489258
2018-11-01,23.135616302490234
2018-11-02,23.248729705810547
2018-11-05,23.331680297851562
2018-11-06,23.376928329467773
2018-11-07,23.64840316772461
2018-11-08,23.723812103271484
2018-11-09,23.89725685119629
2018-11-12,23.784135818481445
2018-11-13,24.04806900024414
2018-11-14,24.266756057739258
2018-11-15,22.999881744384766
2018-11-16,23.248729705810547
2018-11-19,23.708730697631836
2018-11-20,23.708730697631836
2018-11-21,23.10545539855957
2018-11-23,23.25627326965332
2018-11-26,23.143157958984375
2018-11-27,23.467422485351562
2018-11-28,23.27135467529297
2018-11-29,23.12807846069336
2018-11-30,23.067747116088867
2018-12-03,23.459877014160156
2018-12-04,23.158235549926758
2018-12-06,23.112995147705078
2018-12-07,23.762664794921875
2018-12-10,23.533369064331055
2018-12-11,23.311717987060547
2018-12-12,23.456937789916992
2018-12-13,23.56394386291504
2018-12-14,23.380512237548828
2018-12-17,22.898988723754883
2018-12-18,21.37799072265625
2018-12-19,21.57671356201172
2018-12-20,21.935945510864258
2018-12-21,21.706649780273438
2018-12-24,21.087553024291992
2018-12-26,21.637861251831055
2018-12-27,21.660791397094727
2018-12-28,21.66843032836914
2018-12-31,21.65314483642578
2019-01-02,21.484996795654297
2019-01-03,21.408567428588867
2019-01-04,22.065881729125977
2019-01-07,22.096450805664062
2019-01-08,22.38689422607422
2019-01-09,22.38689422607422
2019-01-10,22.60090446472168
2019-01-11,22.54739761352539
2019-01-14,22.134668350219727
2019-01-15,22.470966339111328
2019-01-16,22.684980392456055
2019-01-17,22.853126525878906
2019-01-18,22.983060836791992
2019-01-22,22.83784294128418
2019-01-23,23.311717987060547
2019-01-24,23.525732040405273
2019-01-25,23.441650390625
2019-01-28,23.434005737304688
2019-01-29,23.388151168823242
2019-01-30,23.541011810302734
2019-01-31,23.93846321105957
2019-02-01,23.80852508544922
2019-02-04,23.739736557006836
2019-02-05,23.739736557006836
2019-02-06,23.602157592773438
2019-02-07,23.732093811035156
2019-02-08,23.915536880493164
2019-02-11,23.78559684753418
2019-02-12,23.70151710510254
2019-02-13,23.62508773803711
2019-02-14,23.34993553161621
2019-02-15,23.28114891052246
2019-02-19,23.449295043945312
2019-02-20,23.83145523071289
2019-02-21,24.014892578125
2019-02-22,24.18303871154785
2019-02-25,24.251834869384766
2019-02-26,24.404695510864258
2019-02-27,24.442907333374023
2019-02-28,24.5881290435791
2019-03-01,24.656917572021484
2019-03-04,24.74099349975586
2019-03-05,24.8250675201416
2019-03-06,24.73335075378418
2019-03-07,24.82857894897461
2019-03-08,24.758895874023438
2019-03-11,25.06858253479004
2019-03-12,25.13825798034668
2019-03-13,25.161481857299805
2019-03-14,25.231159210205078
2019-03-15,25.347291946411133
2019-03-18,25.331806182861328
2019-03-19,24.851802825927734
2019-03-20,24.859542846679688
2019-03-21,25.00663948059082
2019-03-22,24.921478271484375
2019-03-25,25.04535484313965
2019-03-26,25.122770309448242
2019-03-27,25.037607192993164
2019-03-28,24.45696449279785
2019-03-29,24.573089599609375
2019-04-01,24.49567222595215
2019-04-02,24.55760955810547
2019-04-03,24.68922233581543
2019-04-04,24.51889991760254
2019-04-05,24.890514373779297
2019-04-08,24.720190048217773
2019-04-09,24.774385452270508
2019-04-10,24.573089599609375
2019-04-11,24.751157760620117
2019-04-12,24.665996551513672
2019-04-15,24.681480407714844
2019-04-16,24.247928619384766
2019-04-17,24.069866180419922
2019-04-18,23.97695541381836
2019-04-22,23.876310348510742
2019-04-23,23.891799926757812
2019-04-24,23.96147346496582
2019-04-25,23.84534454345703
2019-04-26,23.829862594604492
2019-04-29,23.667278289794922
2019-04-30,24.162765502929688
2019-05-01,24.069866180419922
2019-05-02,23.798891067504883
2019-05-03,24.170503616333008
2019-05-06,24.007930755615234
2019-05-07,23.969219207763672
2019-05-08,23.512441635131836
2019-05-09,23.427276611328125
2019-05-10,24.031152725219727
2019-05-13,24.27115249633789
2019-05-14,24.069866180419922
2019-05-15,23.72921371459961
2019-05-16,23.171789169311523
2019-05-17,23.063404083251953
2019-05-20,22.985980987548828
2019-05-21,23.39630699157715
2019-05-22,23.264690399169922
2019-05-23,23.504697799682617
2019-05-24,23.84534454345703
2019-05-28,23.675018310546875
2019-05-29,23.109853744506836
2019-05-30,23.140819549560547
2019-05-31,23.040176391601562
2019-06-03,23.365341186523438
2019-06-04,23.659536361694336
2019-06-05,24.11631202697754
2019-06-06,24.40276336669922
2019-06-07,24.33452033996582
2019-06-10,24.075641632080078
2019-06-11,24.012880325317383
2019-06-12,24.44434356689453
2019-06-13,24.405122756958008
2019-06-14,24.671844482421875
2019-06-17,24.271759033203125
2019-06-18,24.381587982177734
2019-06-19,24.616924285888672
2019-06-20,24.742450714111328
2019-06-21,24.90718650817871
2019-06-24,24.77382469177246
2019-06-25,24.64830780029297
2019-06-26,24.365896224975586
2019-06-27,24.46788215637207
2019-06-28,24.32667350769043
2019-07-01,23.989349365234375
2019-07-02,24.15408706665039
2019-07-03,24.38943099975586
2019-07-05,24.32667350769043
2019-07-08,24.342363357543945
2019-07-09,24.075641632080078
2019-07-10,23.808916091918945
2019-07-11,23.895206451416016
2019-07-12,23.738313674926758
2019-07-15,23.934432983398438
2019-07-16,23.816762924194336
2019-07-17,23.84029769897461
2019-07-18,24.08348846435547
2019-07-19,23.667707443237305
2019-07-22,23.65986442565918
2019-07-23,23.604955673217773
2019-07-24,23.785381317138672
2019-07-25,23.675556182861328
2019-07-26,23.785381317138672
2019-07-29,23.58141326904297
2019-07-30,23.314697265625
2019-07-31,23.24409294128418
2019-08-01,23.314697265625
2019-08-02,23.267620086669922
2019-08-05,22.734182357788086
2019-08-06,23.212717056274414
2019-08-07,23.37745475769043
2019-08-08,23.38529396057129
2019-08-09,23.047971725463867
2019-08-12,22.993059158325195
2019-08-13,23.251934051513672
2019-08-14,22.891075134277344
2019-08-15,22.922456741333008
2019-08-16,23.071504592895508
2019-08-19,23.10288429260254
2019-08-20,23.17349624633789
2019-08-21,23.346073150634766
2019-08-22,23.393142700195312
2019-08-23,23.10288429260254
2019-08-26,23.126422882080078
2019-08-27,22.891075134277344
2019-08-28,22.883230209350586
2019-08-29,22.993059158325195
2019-08-30,23.181333541870117
2019-09-03,23.2833194732666
2019-09-04,23.291162490844727
2019-09-05,23.620641708374023
2019-09-06,23.36960792541504
2019-09-09,23.348129272460938
2019-09-10,23.86520767211914
2019-09-11,24.461841583251953
2019-09-12,24.56525421142578
2019-09-13,24.56525421142578
2019-09-16,24.764127731323242
2019-09-17,24.756175994873047
2019-09-18,24.83572769165039
2019-09-19,25.090293884277344
2019-09-20,25.201663970947266
2019-09-23,25.13006019592285
2019-09-24,25.12211036682129
2019-09-25,24.78004264831543
2019-09-26,25.225528717041016
2019-09-27,25.138019561767578
2019-09-30,25.050508499145508
2019-10-01,24.90732192993164
2019-10-02,24.32660484313965
2019-10-03,24.31865119934082
2019-10-04,24.605031967163086
2019-10-07,24.50956916809082
2019-10-08,24.032264709472656
2019-10-09,24.11181640625
2019-10-10,24.31069564819336
2019-10-11,25.00278663635254
2019-10-14,25.57554817199707
2019-10-15,25.3925838470459
2019-10-16,25.782377243041992
2019-10-17,25.527814865112305
2019-10-18,25.480091094970703
2019-10-21,25.973304748535156
2019-10-22,26.044902801513672
2019-10-23,26.39491844177246
2019-10-24,26.355146408081055
2019-10-25,26.426742553710938
2019-10-28,26.20400047302246
2019-10-29,26.22786521911621
2019-10-30,26.48242950439453
2019-10-31,26.64152717590332
2019-11-01,26.7210750579834
2019-11-04,26.625619888305664
2019-11-05,26.705169677734375
2019-11-06,26.49833869934082
2019-11-07,26.450605392456055
2019-11-08,26.824495315551758
2019-11-11,26.752901077270508
2019-11-12,26.83245277404785
2019-11-13,26.896095275878906
2019-11-14,26.744945526123047
2019-11-15,26.975637435913086
2019-11-18,26.76881217956543
2019-11-19,26.705169677734375
2019-11-20,26.872224807739258
2019-11-21,26.784717559814453
2019-11-22,26.9040470123291
2019-11-25,26.935869216918945
2019-11-26,27.126785278320312
2019-11-27,27.285886764526367
2019-11-29,27.07109832763672
2019-12-02,27.198379516601562
2019-12-03,27.198379516601562
2019-12-04,27.492719650268555
2019-12-05,27.30179786682129
2019-12-06,27.341571807861328
2019-12-09,27.1426944732666
2019-12-10,27.215158462524414
2019-12-11,27.182952880859375
2019-12-12,27.054122924804688
2019-12-13,28.696701049804688
2019-12-16,29.187856674194336
2019-12-17,28.962404251098633
2019-12-18,28.962404251098633
2019-12-19,28.761112213134766
2019-12-20,28.84968376159668
2019-12-23,28.712806701660156
2019-12-24,28.680591583251953
2019-12-26,28.608123779296875
2019-12-27,28.60007667541504
2019-12-30,28.720853805541992
2019-12-31,28.889942169189453
2020-01-02,28.51955795288086
2020-01-03,28.487350463867188
2020-01-06,28.51955795288086
2020-01-07,28.32631492614746
2020-01-08,28.487350463867188
2020-01-09,28.59202003479004
2020-01-10,28.535661697387695
2020-01-13,28.527610778808594
2020-01-14,28.64838981628418
2020-01-15,28.865787506103516
2020-01-16,28.954357147216797
2020-01-17,29.05902862548828
2020-01-21,29.010723114013672
2020-01-22,29.12343978881836
2020-01-23,29.558242797851562
2020-01-24,29.41330337524414
2020-01-27,29.139541625976562
2020-01-28,29.50188446044922
2020-01-29,29.582395553588867
2020-01-30,29.36499786376953
2020-01-31,29.139541625976562
2020-02-03,29.187856674194336
2020-02-04,29.034879684448242
2020-02-05,29.324735641479492
2020-02-06,29.050979614257812
2020-02-07,29.00266456604004
2020-02-10,29.083181381225586
2020-02-11,29.12343978881836
2020-02-12,29.21201515197754
2020-02-13,29.21201515197754
2020-02-14,28.479299545288086
2020-02-18,28.914091110229492
2020-02-19,28.26189613342285
2020-02-20,28.511505126953125
2020-02-21,28.680591583251953
2020-02-24,28.277999877929688
2020-02-25,27.83514976501465
2020-02-26,26.764263153076172
2020-02-27,24.952594757080078
2020-02-28,24.16351890563965
2020-03-02,25.612850189208984
2020-03-03,24.992862701416016
2020-03-04,25.9107666015625
2020-03-05,25.5081787109375
2020-03-06,25.371295928955078
2020-03-09,23.75167465209961
2020-03-10,24.339141845703125
2020-03-11,23.86590576171875
2020-03-12,21.728174209594727
2020-03-13,22.372758865356445
2020-03-16,19.304866790771484
2020-03-17,20.846967697143555
2020-03-18,18.611324310302734
2020-03-19,17.61589241027832
2020-03-20,16.049312591552734
2020-03-23,15.168111801147461
2020-03-24,17.3303165435791
2020-03-25,18.13808822631836
2020-03-26,20.12895393371582
2020-03-27,20.74090003967285
2020-03-30,21.075429916381836
2020-03-31,20.137115478515625
2020-04-01,18.684762954711914
2020-04-02,18.741872787475586
2020-04-03,17.762760162353516
2020-04-06,19.517004013061523
2020-04-07,20.063682556152344
2020-04-08,21.059112548828125
2020-04-09,21.785289764404297
2020-04-13,21.13254165649414
2020-04-14,21.638418197631836
2020-04-15,20.6103515625
2020-04-16,20.63482666015625
2020-04-17,21.532350540161133
2020-04-20,20.602190017700195
2020-04-21,20.047361373901367
2020-04-22,20.651147842407227
2020-04-23,20.55323600769043
2020-04-24,20.798019409179688
2020-04-27,20.846967697143555
2020-04-28,21.157028198242188
2020-04-29,21.385480880737305
2020-04-30,20.74090003967285
2020-05-01,20.292139053344727
2020-05-04,20.36557388305664
2020-05-05,20.675628662109375
2020-05-06,19.81073570251465
2020-05-07,19.81890106201172
2020-05-08,21.303892135620117
2020-05-11,20.602190017700195
2020-05-12,20.27582359313965
2020-05-13,20.031042098999023
2020-05-14,20.594030380249023
2020-05-15,19.9984073638916
2020-05-18,21.32021141052246
2020-05-19,20.683786392211914
2020-05-20,20.879602432250977
2020-05-21,20.969362258911133
2020-05-22,20.928564071655273
2020-05-26,21.442596435546875
2020-05-27,21.817922592163086
2020-05-28,22.389074325561523
2020-05-29,22.797039031982422
2020-06-01,23.26211929321289
2020-06-02,23.76799774169922
2020-06-03,24.412580490112305
2020-06-04,24.486007690429688
2020-06-05,24.5104923248291
2020-06-08,25.008203506469727
2020-06-09,23.46561622619629
2020-06-10,23.043777465820312
2020-06-11,21.803083419799805
2020-06-12,21.96023941040039
2020-06-15,22.15875244140625
2020-06-16,22.481334686279297
2020-06-17,22.200105667114258
2020-06-18,22.233190536499023
2020-06-19,21.505319595336914
2020-06-22,21.794818878173828
2020-06-23,21.30681037902832
2020-06-24,21.10829734802246
2020-06-25,21.166196823120117
2020-06-26,20.736087799072266
2020-06-29,21.30681037902832
2020-06-30,21.37298011779785
2020-07-01,21.67074966430664
2020-07-02,21.654203414916992
2020-07-06,21.406063079833984
2020-07-07,21.033859252929688
2020-07-08,21.27372169494629
2020-07-09,20.181913375854492
2020-07-10,20.884971618652344
2020-07-13,20.884971618652344
2020-07-14,21.124839782714844
2020-07-15,21.248910903930664
2020-07-16,21.381250381469727
2020-07-17,21.505319595336914
2020-07-20,20.97595977783203
2020-07-21,20.97595977783203
2020-07-22,21.63766098022461
2020-07-23,21.430875778198242
2020-07-24,21.265457153320312
2020-07-27,20.884971618652344
2020-07-28,21.439149856567383
2020-07-29,21.679018020629883
2020-07-30,21.918882369995117
2020-07-31,22.01814079284668
2020-08-03,21.935426712036133
2020-08-04,22.2083740234375
2020-08-05,22.009868621826172
2020-08-06,21.918882369995117
2020-08-07,22.448246002197266
2020-08-10,23.697208404541016
2020-08-11,23.515243530273438
2020-08-12,23.862632751464844
2020-08-13,24.085956573486328
2020-08-14,24.02805519104004
2020-08-17,23.82127571105957
2020-08-18,23.440797805786133
2020-08-19,23.440797805786133
2020-08-20,23.17612075805664
2020-08-21,23.19266128540039
2020-08-24,23.46561622619629
2020-08-25,23.093406677246094
2020-08-26,22.894895553588867
2020-08-27,22.87007713317871
2020-08-28,22.927978515625
2020-08-31,22.853540420532227
2020-09-01,22.688114166259766
2020-09-02,23.556594848632812
2020-09-03,23.39116859436035
2020-09-04,23.399444580078125
2020-09-08,23.349817276000977
2020-09-09,23.295249938964844
2020-09-10,22.90070343017578
2020-09-11,23.11056900024414
2020-09-14,23.43796157836914
2020-09-15,23.270063400268555
2020-09-16,23.51350975036621
2020-09-17,23.08538055419922
2020-09-18,22.497753143310547
2020-09-21,22.019254684448242
2020-09-22,22.04444122314453
2020-09-23,21.75062370300293
2020-09-24,21.88494110107422
2020-09-25,22.220727920532227
2020-09-28,22.397018432617188
2020-09-29,22.564910888671875
2020-09-30,22.841936111450195
2020-10-01,23.127355575561523
2020-10-02,23.68140411376953
2020-10-05,23.874483108520508
2020-10-06,24.09274673461914
2020-10-07,24.143112182617188
2020-10-08,24.43692398071289
2020-10-09,24.29421615600586
2020-10-12,24.33618927001953
2020-10-13,23.899667739868164
2020-10-14,23.908058166503906
2020-10-15,23.966821670532227
2020-10-16,24.00040626525879
2020-10-19,23.312036514282227
2020-10-20,23.56387710571289
2020-10-21,23.421167373657227
2020-10-22,23.8660888671875
2020-10-23,24.06755828857422
2020-10-26,24.27742576599121
2020-10-27,23.958433151245117
2020-10-28,22.9174861907959
2020-10-29,23.160934448242188
2020-10-30,23.08538055419922
2020-11-02,23.59745979309082
2020-11-03,24.210268020629883
2020-11-04,23.43796157836914
2020-11-05,23.55548095703125
2020-11-06,23.17772102355957
2020-11-09,24.134714126586914
2020-11-10,24.965787887573242
2020-11-11,24.688766479492188
2020-11-12,24.252239227294922
2020-11-13,25.024553298950195
2020-11-16,25.435890197753906
2020-11-17,24.789505004882812
2020-11-18,24.5544490814209
2020-11-19,24.537662506103516
2020-11-20,24.47050666809082
2020-11-23,25.175657272338867
2020-11-24,25.754894256591797
2020-11-25,24.671979904174805
2020-11-27,24.43692398071289
2020-11-30,23.857696533203125
2020-12-01,23.807329177856445
2020-12-02,23.950035095214844
2020-12-03,23.891273498535156
2020-12-04,24.017192840576172
2020-12-07,24.21866226196289
2020-12-08,24.386554718017578
2020-12-09,24.5952091217041
2020-12-10,23.947969436645508
2020-12-11,23.913898468017578
2020-12-14,23.5051212310791
2020-12-15,23.78615379333496
2020-12-16,23.266658782958984
2020-12-17,23.292207717895508
2020-12-18,22.951555252075195
2020-12-21,22.747163772583008
2020-12-22,22.423538208007812
2020-12-23,22.806779861450195
2020-12-24,22.900455474853516
2020-12-28,23.207042694091797
2020-12-29,23.249624252319336
2020-12-30,23.496599197387695
2020-12-31,24.016101837158203
2021-01-04,23.488086700439453
2021-01-05,23.513633728027344
2021-01-06,23.939449310302734
2021-01-07,23.624347686767578
2021-01-08,23.6839599609375
2021-01-11,23.649898529052734
2021-01-12,23.80318832397461
2021-01-13,23.922414779663086
2021-01-14,24.024612426757812
2021-01-15,24.331201553344727
2021-01-19,23.964998245239258
2021-01-20,23.820220947265625
2021-01-21,23.64137840270996
2021-01-22,23.692476272583008
2021-01-25,23.939449310302734
2021-01-26,24.058679580688477
2021-01-27,23.675445556640625
2021-01-28,23.95648193359375
2021-01-29,23.564729690551758
2021-02-01,23.80318832397461
2021-02-02,23.70950698852539
2021-02-03,23.666929244995117
2021-02-04,23.760604858398438
2021-02-05,23.73505973815918
2021-02-08,23.73505973815918
2021-02-09,23.80318832397461
2021-02-10,23.896865844726562
2021-02-11,23.7946720123291
2021-02-12,23.854286193847656
2021-02-16,23.854286193847656
2021-02-17,23.905385971069336
2021-02-18,23.649898529052734
2021-02-19,23.573244094848633
2021-02-22,23.402925491333008
2021-02-23,23.402925491333008
2021-02-24,23.411439895629883
2021-02-25,22.985620498657227
2021-02-26,22.30431365966797
2021-03-01,22.900455474853516
2021-03-02,23.113365173339844
2021-03-03,23.402925491333008
2021-03-04,23.769121170043945
2021-03-05,24.058679580688477
2021-03-08,24.109777450561523
2021-03-09,23.578231811523438
2021-03-10,23.733802795410156
2021-03-11,23.517728805541992
2021-03-12,23.949878692626953
2021-03-15,24.416606903076172
2021-03-16,24.459821701049805
2021-03-17,24.217819213867188
2021-03-18,25.661203384399414
2021-03-19,25.57477378845215
2021-03-22,25.12533187866211
2021-03-23,24.69318199157715
2021-03-24,24.56353759765625
2021-03-25,24.83146858215332
2021-03-26,25.298194885253906
2021-03-29,25.116689682006836
2021-03-30,25.12533187866211
2021-03-31,24.926542282104492
2021-04-01,24.866046905517578
2021-04-05,24.900615692138672
2021-04-06,24.814186096191406
2021-04-07,25.064834594726562
2021-04-08,24.822826385498047
2021-04-09,24.753684997558594
2021-04-12,24.83146858215332
2021-04-13,24.814186096191406
2021-04-14,24.840112686157227
2021-04-15,25.05619239807129
2021-04-16,25.185834884643555
2021-04-19,24.961116790771484
2021-04-20,25.064834594726562
2021-04-21,25.46240997314453
2021-04-22,25.02161979675293
2021-04-23,25.203121185302734
2021-04-26,25.220409393310547
2021-04-27,24.969758987426758
2021-04-28,25.064834594726562
2021-04-29,25.298194885253906
2021-04-30,25.177194595336914
2021-05-03,25.185834884643555
2021-05-04,25.13397789001465
2021-05-05,24.995689392089844
2021-05-06,24.926542282104492
2021-05-07,25.28090476989746
2021-05-10,25.47969627380371
2021-05-11,25.358694076538086
2021-05-12,24.719112396240234
2021-05-13,25.09940528869629
2021-05-14,25.289552688598633
2021-05-17,25.203121185302734
2021-05-18,25.350053787231445
2021-05-19,25.384624481201172
2021-05-20,25.358694076538086
2021-05-21,25.49698257446289
2021-05-24,25.453771591186523
2021-05-25,25.1599063873291
2021-05-26,25.194480895996094
2021-05-27,25.108043670654297
2021-05-28,25.1599063873291
2021-06-01,25.064834594726562
