,KHC
2017-05-02,62.96470642089844
2017-05-03,63.063751220703125
2017-05-04,63.45991516113281
2017-05-05,63.410400390625
2017-05-08,63.30428314208984
2017-05-09,63.10619354248047
2017-05-10,63.19816207885742
2017-05-11,63.162784576416016
2017-05-12,62.92933654785156
2017-05-15,63.28306579589844
2017-05-16,63.04252624511719
2017-05-17,63.75479507446289
2017-05-18,64.2177505493164
2017-05-19,64.30323028564453
2017-05-22,64.94425964355469
2017-05-23,65.43572235107422
2017-05-24,65.94853973388672
2017-05-25,66.10526275634766
2017-05-26,66.23345184326172
2017-05-30,65.8559799194336
2017-05-31,65.67079162597656
2017-06-01,66.04827880859375
2017-06-02,66.62522888183594
2017-06-05,66.5539779663086
2017-06-06,66.39016723632812
2017-06-07,66.78904724121094
2017-06-08,65.93431091308594
2017-06-09,64.69497680664062
2017-06-12,64.99412536621094
2017-06-13,65.23628997802734
2017-06-14,65.14369201660156
2017-06-15,65.27901458740234
2017-06-16,63.68356704711914
2017-06-19,63.9969482421875
2017-06-20,63.59097671508789
2017-06-21,63.67642974853515
2017-06-22,63.46275329589844
2017-06-23,63.28470993041992
2017-06-26,63.34880065917969
2017-06-27,62.33028793334961
2017-06-28,62.55105972290039
2017-06-29,61.08379364013672
2017-06-30,60.998321533203125
2017-07-03,60.16497802734375
2017-07-05,59.680625915527344
2017-07-06,58.98973846435547
2017-07-07,59.146427154541016
2017-07-10,58.95412826538086
2017-07-11,59.652137756347656
2017-07-12,60.32877349853515
2017-07-13,60.43563079833984
2017-07-14,61.00545120239258
2017-07-17,60.969825744628906
2017-07-18,60.969825744628906
2017-07-19,61.03395080566406
2017-07-20,61.18351745605469
2017-07-21,61.368709564208984
2017-07-24,61.41144180297851
2017-07-25,62.26616287231445
2017-07-26,62.43708801269531
2017-07-27,62.81459426879883
2017-07-28,62.422855377197266
2017-07-31,62.294654846191406
2017-08-01,61.73196029663086
2017-08-02,61.874393463134766
2017-08-03,61.61799240112305
2017-08-04,61.724830627441406
2017-08-07,61.98124694824219
2017-08-08,61.368709564208984
2017-08-09,61.58238220214844
2017-08-10,61.176387786865234
2017-08-11,61.589508056640625
2017-08-14,61.98124694824219
2017-08-15,61.78180694580078
2017-08-16,62.05802536010742
2017-08-17,61.060794830322266
2017-08-18,60.61595916748047
2017-08-21,60.65901947021485
2017-08-22,61.01772689819336
2017-08-23,60.802513122558594
2017-08-24,59.40352249145508
2017-08-25,59.26004409790039
2017-08-28,58.930030822753906
2017-08-29,58.42780685424805
2017-08-30,58.77934265136719
2017-08-31,57.93277359008789
2017-09-01,58.0045280456543
2017-09-05,58.219757080078125
2017-09-06,58.348899841308594
2017-09-07,58.4421501159668
2017-09-08,58.62869644165039
2017-09-11,59.22415542602539
2017-09-12,58.958717346191406
2017-09-13,58.76500701904297
2017-09-14,58.31302261352539
2017-09-15,58.420654296875
2017-09-18,58.399112701416016
2017-09-19,57.99018478393555
2017-09-20,57.30144500732422
2017-09-21,56.68444061279297
2017-09-22,55.615474700927734
2017-09-25,56.26115036010742
2017-09-26,56.38312911987305
2017-09-27,56.124847412109375
2017-09-28,55.93830490112305
2017-09-29,55.637001037597656
2017-10-02,55.85221481323242
2017-10-03,55.830692291259766
2017-10-04,55.79483795166016
2017-10-05,56.13920211791992
2017-10-06,56.088985443115234
2017-10-09,55.47916793823242
2017-10-10,56.06026077270508
2017-10-11,56.09615707397461
2017-10-12,56.06746292114258
2017-10-13,55.773311614990234
2017-10-16,55.70873260498047
2017-10-17,55.62982177734375
2017-10-18,55.314151763916016
2017-10-19,54.862159729003906
2017-10-20,55.03435134887695
2017-10-23,55.28544998168945
2017-10-24,55.40025329589844
2017-10-25,55.47916793823242
2017-10-26,55.4576416015625
2017-10-27,55.4576416015625
2017-10-30,54.001258850097656
2017-10-31,55.47916793823242
2017-11-01,55.74460220336914
2017-11-02,55.98134994506836
2017-11-03,55.959835052490234
2017-11-06,55.24240493774414
2017-11-07,56.088985443115234
2017-11-08,57.09337615966797
2017-11-09,56.97140884399414
2017-11-10,57.1938362121582
2017-11-13,57.28709030151367
2017-11-14,56.94989013671875
2017-11-15,56.51943588256836
2017-11-16,57.62227249145508
2017-11-17,57.586124420166016
2017-11-20,57.80306625366211
2017-11-21,57.86092758178711
2017-11-22,57.72352600097656
2017-11-24,57.680118560791016
2017-11-27,57.57163619995117
2017-11-28,57.116058349609375
2017-11-29,58.64194107055664
2017-11-30,58.84441375732422
2017-12-01,58.728729248046875
2017-12-04,59.242164611816406
2017-12-05,58.31652069091797
2017-12-06,58.20803451538086
2017-12-07,57.3908576965332
2017-12-08,56.75447082519531
2017-12-11,56.67491912841797
2017-12-12,57.09434509277344
2017-12-13,57.33300018310547
2017-12-14,57.116058349609375
2017-12-15,57.52103042602539
2017-12-18,57.3980827331543
2017-12-19,56.78339767456055
2017-12-20,55.95896530151367
2017-12-21,56.320560455322266
2017-12-22,56.58089065551758
2017-12-26,56.48690414428711
2017-12-27,56.39289474487305
2017-12-28,56.3494987487793
2017-12-29,56.233787536621094
2018-01-02,55.69864273071289
2018-01-03,55.69140625
2018-01-04,56.34226608276367
2018-01-05,56.29163360595703
2018-01-08,56.75447082519531
2018-01-09,56.8557014465332
2018-01-10,56.327781677246094
2018-01-11,55.778194427490234
2018-01-12,55.93729782104492
2018-01-16,56.87016677856445
2018-01-17,57.9043083190918
2018-01-18,57.32576751708984
2018-01-19,57.6077995300293
2018-01-22,57.97663116455078
2018-01-23,58.048927307128906
2018-01-24,57.75246810913086
2018-01-25,57.61504364013672
2018-01-26,57.412559509277344
2018-01-29,56.71106719970703
2018-01-30,56.7689323425293
2018-01-31,56.68937683105469
2018-02-01,56.81956100463867
2018-02-02,55.82156753540039
2018-02-05,53.702674865722656
2018-02-06,53.73884582519531
2018-02-07,53.18922805786133
2018-02-08,51.76457977294922
2018-02-09,51.61995315551758
2018-02-12,51.93091583251953
2018-02-13,51.85859298706055
2018-02-14,52.010467529296875
2018-02-15,52.581764221191406
2018-02-16,51.20051574707031
2018-02-20,49.67461395263672
2018-02-21,48.792354583740234
2018-02-22,48.9152946472168
2018-02-23,49.913272857666016
2018-02-26,50.4339485168457
2018-02-27,49.081634521484375
2018-02-28,48.488624572753906
2018-03-01,48.37290573120117
2018-03-02,48.575408935546875
2018-03-05,48.76342010498047
2018-03-06,49.00929260253906
2018-03-07,48.785125732421875
2018-03-08,48.89826202392578
2018-03-09,49.07344436645508
2018-03-12,49.416507720947266
2018-03-13,49.17563247680664
2018-03-14,48.59898376464844
2018-03-15,47.781463623046875
2018-03-16,47.708473205566406
2018-03-19,46.67926406860352
2018-03-20,46.11721420288086
2018-03-21,45.248592376708984
2018-03-22,44.182891845703125
2018-03-23,43.817928314208984
2018-03-26,45.00041961669922
2018-03-27,44.30696868896485
2018-03-28,44.79603576660156
2018-03-29,45.46757888793945
2018-04-02,43.83982849121094
2018-04-03,43.97120666503906
2018-04-04,44.80332946777344
2018-04-05,44.75223922729492
2018-04-06,44.1901969909668
2018-04-09,44.27048873901367
2018-04-10,44.708438873291016
2018-04-11,44.920127868652344
2018-04-12,44.48216247558594
2018-04-13,44.46756362915039
2018-04-16,44.66464614868164
2018-04-17,45.02961730957031
2018-04-18,44.37267303466797
2018-04-19,43.59894180297851
2018-04-20,42.49674224853515
2018-04-23,42.10258102416992
2018-04-24,41.26315689086914
2018-04-25,41.49673080444336
2018-04-26,41.84710311889648
2018-04-27,42.087989807128906
2018-04-30,41.15367126464844
2018-05-01,40.657318115234375
2018-05-02,39.562408447265625
2018-05-03,40.10985565185547
2018-05-04,42.343448638916016
2018-05-07,42.94200897216797
2018-05-08,42.890899658203125
2018-05-09,42.68653869628906
2018-05-10,43.09529495239258
2018-05-11,43.24127197265625
2018-05-14,43.270477294921875
2018-05-15,43.09529495239258
2018-05-16,43.277774810791016
2018-05-17,42.83147048950195
2018-05-18,41.89457321166992
2018-05-21,41.64373397827149
2018-05-22,41.739646911621094
2018-05-23,42.03473281860352
2018-05-24,42.093753814697266
2018-05-25,42.61751556396485
2018-05-29,42.34457778930664
2018-05-30,43.40687942504883
2018-05-31,42.40357971191406
2018-06-01,42.52899932861328
2018-06-04,43.0970344543457
2018-06-05,42.72816467285156
2018-06-06,42.72816467285156
2018-06-07,42.54375076293945
2018-06-08,43.13391876220703
2018-06-11,44.17409896850586
2018-06-12,44.35113525390625
2018-06-13,44.336387634277344
2018-06-14,44.75687789916992
2018-06-15,45.450321197509766
2018-06-18,44.904422760009766
2018-06-19,45.841312408447266
2018-06-20,46.50525665283203
2018-06-21,46.15852737426758
2018-06-22,46.63066482543945
2018-06-25,46.711822509765625
2018-06-26,46.63066482543945
2018-06-27,46.24705123901367
