,MMM
2015-03-17,99.15882110595703
2015-03-18,100.51127624511719
2015-03-19,100.02224731445312
2015-03-20,100.52334594726562
2015-03-23,100.30599975585938
2015-03-24,100.42070770263672
2015-03-25,98.23503112792969
2015-03-26,98.16860961914062
2015-03-27,98.71805572509766
2015-03-30,100.2576904296875
2015-03-31,99.59353637695312
2015-04-01,98.12635803222656
2015-04-02,98.29544830322266
2015-04-06,99.91354370117188
2015-04-07,100.35429382324219
2015-04-08,100.39051818847656
2015-04-09,100.7044906616211
2015-04-10,100.87351989746094
2015-04-13,100.13088989257812
2015-04-14,100.22148132324219
2015-04-15,100.49317169189453
2015-04-16,100.16111755371094
2015-04-17,97.63726806640625
2015-04-20,99.32787322998047
2015-04-21,99.01996612548828
2015-04-22,99.42445373535156
2015-04-23,96.3995361328125
2015-04-24,95.9950180053711
2015-04-27,95.38517761230469
2015-04-28,95.59650421142578
2015-04-29,94.77538299560547
2015-04-30,94.42516326904297
2015-05-01,95.20407104492188
2015-05-04,96.01310729980469
2015-05-05,95.34293365478516
2015-05-06,95.1799087524414
2015-05-07,95.76557159423828
2015-05-08,96.96711730957031
2015-05-11,96.54446411132812
2015-05-12,96.6470947265625
2015-05-13,97.39578247070312
2015-05-14,98.5067367553711
2015-05-15,98.5973129272461
2015-05-18,98.33763885498047
2015-05-19,98.48863220214844
2015-05-20,98.37013244628906
2015-05-21,98.46733856201172
2015-05-22,97.81114196777344
2015-05-26,96.96659851074219
2015-05-27,97.83544921875
2015-05-28,97.74430084228516
2015-05-29,96.6567153930664
2015-06-01,96.59595489501953
2015-06-02,96.6567153930664
2015-06-03,97.31291961669922
2015-06-04,96.21318817138672
2015-06-05,95.4415283203125
2015-06-08,95.143798828125
2015-06-09,95.38075256347656
2015-06-10,96.63240814208984
2015-06-11,97.13062286376953
2015-06-12,96.02482604980469
2015-06-15,94.7063217163086
2015-06-16,95.08304595947266
2015-06-17,95.36253356933594
2015-06-18,96.98483276367188
2015-06-19,96.57771301269531
2015-06-22,97.02127075195312
2015-06-23,97.11849975585938
2015-06-24,95.72100067138672
2015-06-25,94.7367172241211
2015-06-26,95.44757843017578
2015-06-29,93.53973388671875
2015-06-30,93.7524185180664
2015-07-01,94.57264709472656
2015-07-02,94.40859985351562
2015-07-06,94.22632598876953
2015-07-07,94.43897247314453
2015-07-08,92.78632354736328
2015-07-09,93.41822814941406
2015-07-10,94.14730834960938
2015-07-13,95.07088470458984
2015-07-14,95.2592544555664
2015-07-15,94.78532409667969
2015-07-16,95.49618530273438
2015-07-17,95.20454406738281
2015-07-20,95.46582794189453
2015-07-21,94.63948059082031
2015-07-22,94.42681884765625
2015-07-23,90.83592987060547
2015-07-24,90.73262786865234
2015-07-27,90.3559341430664
2015-07-28,91.81415557861328
2015-07-29,92.02073669433594
2015-07-30,92.09364318847656
2015-07-31,91.95389556884766
2015-08-03,91.21263885498047
2015-08-04,91.38275909423828
2015-08-05,91.7533950805664
2015-08-06,90.69010162353516
2015-08-07,90.46527862548828
2015-08-10,91.89315795898438
2015-08-11,90.2161865234375
2015-08-12,90.24046325683594
2015-08-13,89.55997467041016
2015-08-14,90.09466552734375
2015-08-17,90.67793273925781
2015-08-18,90.11289978027344
2015-08-19,89.24716186523438
2015-08-20,87.70535278320312
2015-08-21,86.93446350097656
2015-08-24,84.78691864013672
2015-08-25,84.21180725097656
2015-08-26,87.31988525390625
2015-08-27,88.0418472290039
2015-08-28,88.23152160644531
2015-08-31,86.96503448486328
2015-09-01,84.73798370361328
2015-09-02,86.41438293457031
2015-09-03,86.7203140258789
2015-09-04,85.55783081054688
2015-09-08,87.75430297851562
2015-09-09,86.18190002441406
2015-09-10,86.13294982910156
2015-09-11,86.42662048339844
2015-09-14,86.15129089355469
2015-09-15,87.85829162597656
2015-09-16,88.22537994384766
2015-09-17,87.46064758300781
2015-09-18,85.42323303222656
2015-09-21,85.6801986694336
2015-09-22,84.44429779052734
2015-09-23,84.22406768798828
2015-09-24,84.17509460449219
2015-09-25,85.38650512695312
2015-09-28,84.66455841064453
2015-09-29,86.60404205322266
2015-09-30,86.7386474609375
2015-10-01,86.14517211914062
2015-10-02,87.61357879638672
2015-10-05,89.52247619628906
2015-10-06,89.19820404052734
2015-10-07,90.2688980102539
2015-10-08,91.45584106445312
2015-10-09,91.71280670166016
2015-10-12,91.81069946289062
2015-10-13,91.22946166992188
2015-10-14,90.7461166381836
2015-10-15,91.27841186523438
2015-10-16,90.97860717773438
2015-10-19,90.55033111572266
2015-10-20,91.22946166992188
2015-10-21,91.66384887695312
2015-10-22,95.44496154785156
2015-10-23,95.31647491455078
2015-10-26,95.77534484863281
2015-10-27,95.89158630371094
2015-10-28,96.71754455566406
2015-10-29,96.42998504638672
2015-10-30,96.18524169921875
2015-11-02,97.84329223632812
2015-11-03,97.12748718261719
2015-11-04,97.2253646850586
2015-11-05,97.27432250976562
2015-11-06,97.43949890136719
2015-11-09,96.34435272216797
2015-11-10,96.41777038574219
2015-11-11,97.31104278564453
2015-11-12,95.62849426269531
2015-11-13,95.23080444335938
2015-11-16,96.79705810546875
2015-11-17,96.07512664794922
2015-11-18,96.9280776977539
2015-11-19,97.53773498535156
2015-11-20,97.88877868652344
2015-11-23,97.70403289794922
2015-11-24,97.1497802734375
2015-11-25,97.07587432861328
2015-11-27,97.297607421875
2015-11-30,96.42926788330078
2015-12-01,96.6263198852539
2015-12-02,95.88729858398438
2015-12-03,95.07437896728516
2015-12-04,97.43921661376953
2015-12-07,97.1497802734375
2015-12-08,96.5585708618164
2015-12-09,96.10283660888672
2015-12-10,97.00814056396484
2015-12-11,95.35152435302734
2015-12-14,97.07587432861328
2015-12-15,91.22532653808594
2015-12-16,92.34619140625
2015-12-17,91.66873931884766
2015-12-18,90.48014068603516
2015-12-21,90.82503509521484
2015-12-22,91.7426528930664
2015-12-23,93.09136962890625
2015-12-24,93.10982513427734
2015-12-28,93.1283187866211
2015-12-29,94.15677642822266
2015-12-30,93.55325317382812
2015-12-31,92.77112579345703
2016-01-04,90.4185791015625
2016-01-05,90.81273651123047
2016-01-06,88.9836654663086
2016-01-07,86.81587982177734
2016-01-08,86.52027130126953
2016-01-11,86.5018081665039
2016-01-12,86.74813079833984
2016-01-13,85.43023681640625
2016-01-14,86.9452133178711
2016-01-15,85.41173553466797
2016-01-19,85.22700500488281
2016-01-20,84.3463363647461
2016-01-21,84.83900451660156
2016-01-22,85.92290496826172
2016-01-25,84.72200012207031
2016-01-26,89.16226959228516
2016-01-27,89.63644409179688
2016-01-28,90.72653198242188
2016-01-29,92.9928207397461
2016-02-01,91.5948257446289
2016-02-02,91.06522369384766
2016-02-03,93.92890930175781
2016-02-04,94.49549865722656
2016-02-05,94.51394653320312
2016-02-08,94.77877044677734
2016-02-09,95.29608917236328
2016-02-10,94.56412506103516
2016-02-11,93.46000671386719
2016-02-12,95.50079345703125
2016-02-16,96.47464752197266
2016-02-17,97.15076446533203
2016-02-18,97.2500228881836
2016-02-19,97.04532623291016
2016-02-22,97.82066345214844
2016-02-23,96.87162017822266
2016-02-24,97.52294921875
2016-02-25,98.62088012695312
2016-02-26,98.17427825927734
2016-02-29,97.30584716796875
2016-03-01,98.99305725097656
2016-03-02,98.88140106201172
2016-03-03,98.86278533935547
2016-03-04,99.29078674316406
2016-03-07,99.60093688964844
2016-03-08,99.37142944335938
2016-03-09,99.30321502685547
2016-03-10,99.17913818359375
2016-03-11,100.41352081298828
2016-03-14,100.37010955810547
2016-03-15,100.74227905273438
2016-03-16,101.0400161743164
2016-03-17,101.573486328125
2016-03-18,102.55354309082031
2016-03-21,102.24958801269531
2016-03-22,102.29302215576172
2016-03-23,101.89603424072266
2016-03-24,102.01387786865234
2016-03-28,103.1428451538086
2016-03-29,101.9704818725586
2016-03-30,103.43435668945312
2016-03-31,103.35993194580078
2016-04-01,103.91819763183594
2016-04-04,103.21729278564453
2016-04-05,102.8512954711914
2016-04-06,103.47156524658203
2016-04-07,103.68868255615234
2016-04-08,103.35993194580078
2016-04-11,103.33509826660156
2016-04-12,104.22835540771484
2016-04-13,104.5757064819336
2016-04-14,104.30899810791016
2016-04-15,104.6935806274414
2016-04-18,105.17121124267578
2016-04-19,105.23320007324219
2016-04-20,104.79280090332031
2016-04-21,104.61913299560547
2016-04-22,104.61913299560547
2016-04-25,104.4454574584961
2016-04-26,103.08084106445312
2016-04-27,104.06085968017578
2016-04-28,103.5894546508789
2016-04-29,103.82514190673828
2016-05-02,104.42064666748047
2016-05-03,104.19112396240234
2016-05-04,103.68868255615234
2016-05-05,104.06708526611328
2016-05-06,104.7618179321289
2016-05-09,104.53229522705078
2016-05-10,105.6115951538086
2016-05-11,105.30764770507812
2016-05-12,105.54338073730469
2016-05-13,104.40824127197266
2016-05-16,105.17121124267578
2016-05-17,104.09190368652344
2016-05-18,104.16681671142578
2016-05-19,103.09902954101562
2016-05-20,103.03661346435547
2016-05-23,103.72347259521484
2016-05-24,105.29700469970703
2016-05-25,106.14625549316406
2016-05-26,105.47183990478516
2016-05-27,105.45938873291016
2016-05-31,105.10346221923828
2016-06-01,105.33450317382812
2016-06-02,104.92863464355469
2016-06-03,105.14092254638672
2016-06-06,106.20243835449219
2016-06-07,106.720703125
2016-06-08,107.03914642333984
2016-06-09,106.23365783691406
2016-06-10,105.25334930419922
2016-06-13,104.36038208007812
2016-06-14,104.66007995605469
2016-06-15,104.77877807617188
2016-06-16,106.1087875366211
2016-06-17,105.49058532714844
2016-06-20,106.92054748535156
2016-06-21,107.0079574584961
2016-06-22,106.92054748535156
2016-06-23,108.7188720703125
2016-06-24,105.60297393798828
2016-06-27,104.39783477783203
2016-06-28,105.89647674560547
2016-06-29,107.10161590576172
2016-06-30,109.34957122802734
2016-07-01,109.61181640625
2016-07-05,109.66802215576172
2016-07-06,109.37455749511719
2016-07-07,109.19345092773438
2016-07-08,110.598388671875
2016-07-11,111.15414428710938
2016-07-12,111.87224578857422
2016-07-13,111.90348052978516
2016-07-14,112.95874786376953
2016-07-15,113.27094268798828
2016-07-18,113.08983612060547
2016-07-19,113.17108917236328
2016-07-20,113.28346252441406
2016-07-21,112.55909729003906
2016-07-22,112.6714859008789
2016-07-25,112.16569519042969
2016-07-26,110.93559265136719
2016-07-27,111.31649780273438
2016-07-28,111.13542938232422
2016-07-29,111.37268829345703
2016-08-01,111.3289566040039
2016-08-02,111.37268829345703
2016-08-03,111.38519287109375
2016-08-04,111.02923583984375
2016-08-05,111.50379943847656
2016-08-08,111.51004791259766
2016-08-09,111.39143371582031
2016-08-10,111.65990447998047
2016-08-11,113.02118682861328
2016-08-12,112.56533813476562
2016-08-15,112.7464370727539
2016-08-16,111.92845916748047
2016-08-17,113.015380859375
2016-08-18,112.58187103271484
2016-08-19,112.85205078125
2016-08-22,112.51275634765625
2016-08-23,112.95260620117188
2016-08-24,112.72638702392578
2016-08-25,112.83322143554688
2016-08-26,112.72638702392578
2016-08-29,113.4112548828125
2016-08-30,113.19132232666016
2016-08-31,112.61956787109375
2016-09-01,113.08454895019531
2016-09-02,113.60604858398438
2016-09-06,113.38613891601562
2016-09-07,112.94001007080078
2016-09-08,113.15992736816406
2016-09-09,110.35763549804688
2016-09-12,111.90330505371094
2016-09-13,110.6278076171875
2016-09-14,110.34506225585938
2016-09-15,110.95453643798828
2016-09-16,109.99322509765625
2016-09-19,111.0362319946289
2016-09-20,111.58914184570312
2016-09-21,112.83949279785156
2016-09-22,113.0028305053711
2016-09-23,111.45718383789062
2016-09-26,110.55242156982422
2016-09-27,110.7723159790039
2016-09-28,111.5828628540039
2016-09-29,110.18799591064453
2016-09-30,110.72834777832031
2016-10-03,109.98065185546875
2016-10-04,107.86951446533203
2016-10-05,108.31561279296875
2016-10-06,107.8443603515625
2016-10-07,107.64961242675781
2016-10-10,107.53020477294922
2016-10-11,106.61286163330078
2016-10-12,106.63803100585938
2016-10-13,106.82649993896484
2016-10-14,107.02128601074219
2016-10-17,106.94586944580078
2016-10-18,106.78253173828125
2016-10-19,106.75736999511719
2016-10-20,106.72595977783203
2016-10-21,106.49978637695312
2016-10-24,107.61189270019531
2016-10-25,104.44515991210938
2016-10-26,104.62110137939453
2016-10-27,104.14987182617188
2016-10-28,104.15613555908203
2016-10-31,103.86082458496094
2016-11-01,103.20108795166016
2016-11-02,104.13099670410156
2016-11-03,104.82213592529297
2016-11-04,104.60226440429688
2016-11-07,106.65056610107422
2016-11-08,107.46106719970703
2016-11-09,107.0589599609375
2016-11-10,109.50311279296875
2016-11-11,110.00576782226562
2016-11-14,108.64234924316406
2016-11-15,109.47801971435547
2016-11-16,108.76976776123047
2016-11-17,109.25037384033203
2016-11-18,109.3705062866211
2016-11-21,108.45991516113281
2016-11-22,108.7065200805664
2016-11-23,108.92152404785156
2016-11-25,109.70565795898438
2016-11-28,109.07962799072266
2016-11-29,109.25037384033203
2016-11-30,108.59902954101562
2016-12-01,109.16180419921875
2016-12-02,109.03534698486328
2016-12-05,108.52313995361328
2016-12-06,108.63697052001953
2016-12-07,111.3244400024414
2016-12-08,111.21697235107422
2016-12-09,112.86737823486328
2016-12-12,113.59454345703125
2016-12-13,113.08236694335938
2016-12-14,111.67221069335938
2016-12-15,111.30548858642578
2016-12-16,112.20970916748047
2016-12-19,112.65869140625
2016-12-20,112.96853637695312
2016-12-21,112.8294448852539
2016-12-22,113.31634521484375
2016-12-23,113.03177642822266
2016-12-27,113.1392593383789
2016-12-28,112.60809326171875
2016-12-29,112.81678771972656
2016-12-30,112.91795349121094
2017-01-03,112.58912658691406
2017-01-04,112.7598648071289
2017-01-05,112.3741455078125
2017-01-06,112.70296478271484
2017-01-09,112.09590148925781
2017-01-10,111.65959167480469
2017-01-11,112.48796081542969
2017-01-12,112.20337677001953
2017-01-13,112.1717529296875
2017-01-17,112.08960723876953
2017-01-18,112.86737823486328
2017-01-19,112.9875259399414
2017-01-20,112.86737823486328
2017-01-23,112.88005828857422
2017-01-24,111.27386474609375
2017-01-25,111.75445556640625
2017-01-26,111.81134796142578
2017-01-27,112.22869873046875
2017-01-30,110.92607879638672
2017-01-31,110.54662322998047
2017-02-01,110.76799774169922
2017-02-02,110.1419448852539
2017-02-03,110.68577575683594
2017-02-06,110.7237319946289
2017-02-07,111.14105987548828
2017-02-08,111.96942138671875
2017-02-09,112.67133331298828
2017-02-10,113.18984985351562
2017-02-13,114.46722412109375
2017-02-14,114.83393096923828
2017-02-15,115.64543914794922
2017-02-16,116.73383331298828
2017-02-17,116.44103240966797
2017-02-21,116.70834350585938
2017-02-22,118.4077377319336
2017-02-23,119.1396484375
2017-02-24,119.27964782714844
2017-02-27,118.96141815185547
2017-02-28,118.60502624511719
2017-03-01,120.83900451660156
2017-03-02,120.85807800292969
2017-03-03,120.48892211914062
2017-03-06,120.22798919677734
2017-03-07,120.34893035888672
2017-03-08,120.61620330810547
2017-03-09,120.86447143554688
2017-03-10,121.6982650756836
2017-03-13,121.8955307006836
2017-03-14,121.13816833496094
2017-03-15,121.69189453125
2017-03-16,121.12541198730469
2017-03-17,122.43013763427734
2017-03-20,122.84385681152344
2017-03-21,122.28377532958984
2017-03-22,122.34103393554688
2017-03-23,122.29013061523438
2017-03-24,121.88916778564453
2017-03-27,121.20178985595703
2017-03-28,121.55817413330078
2017-03-29,121.36089324951172
2017-03-30,121.7428207397461
2017-03-31,121.77458190917969
2017-04-03,121.38639068603516
2017-04-04,121.04903411865234
2017-04-05,121.08087158203125
2017-04-06,120.85807800292969
2017-04-07,120.92174530029297
2017-04-10,120.74352264404297
2017-04-11,120.97267150878906
2017-04-12,120.73719787597656
2017-04-13,120.06884765625
2017-04-17,121.15724182128906
2017-04-18,121.06812286376953
2017-04-19,120.8199234008789
2017-04-20,121.66641235351562
2017-04-21,121.8827896118164
2017-04-24,123.6203384399414
2017-04-25,124.1931381225586
2017-04-26,124.11038970947266
2017-04-27,124.81688690185547
2017-04-28,124.63871002197266
2017-05-01,123.98950958251953
2017-05-02,125.08423614501953
2017-05-03,125.78433227539062
2017-05-04,126.98086547851562
2017-05-05,126.91088104248047
2017-05-08,126.43348693847656
2017-05-09,125.99434661865234
2017-05-10,125.15423583984375
2017-05-11,125.2242202758789
2017-05-12,125.10966491699219
2017-05-15,125.78433227539062
2017-05-16,125.9625473022461
2017-05-17,124.74921417236328
2017-05-18,125.00532531738281
2017-05-19,125.36390686035156
2017-05-22,127.09899139404297
2017-05-23,126.59959411621094
2017-05-24,126.4458999633789
2017-05-25,127.75847625732422
2017-05-26,128.4819793701172
2017-05-30,129.615234375
2017-05-31,130.91497802734375
2017-06-01,130.838134765625
2017-06-02,132.3427734375
2017-06-05,132.03546142578125
2017-06-06,131.516845703125
2017-06-07,131.26071166992188
2017-06-08,131.85617065429688
2017-06-09,132.49005126953125
2017-06-12,132.78456115722656
2017-06-13,133.88583374023438
2017-06-14,134.46205139160156
2017-06-15,135.28160095214844
2017-06-16,136.53009033203125
2017-06-19,136.60694885253906
2017-06-20,136.60694885253906
2017-06-21,136.28683471679688
2017-06-22,135.8770294189453
2017-06-23,136.31240844726562
2017-06-26,136.12672424316406
2017-06-27,134.3148193359375
2017-06-28,134.85263061523438
2017-06-29,133.07908630371094
2017-06-30,133.29681396484375
2017-07-03,134.34677124023438
2017-07-05,134.30198669433594
2017-07-06,133.18789672851562
2017-07-07,134.193115234375
2017-07-10,134.76939392089844
2017-07-11,134.23794555664062
2017-07-12,135.28799438476562
2017-07-13,135.15357971191406
2017-07-14,135.58889770507812
2017-07-17,135.53131103515625
2017-07-18,135.29441833496094
2017-07-19,135.80018615722656
2017-07-20,136.02426147460938
2017-07-21,135.19837951660156
2017-07-24,134.45565795898438
2017-07-25,127.66244506835938
2017-07-26,127.43193054199219
2017-07-27,128.08499145507812
2017-07-28,127.87371826171875
2017-07-31,128.8021240234375
2017-08-01,130.0890350341797
2017-08-02,131.516845703125
2017-08-03,132.9318084716797
2017-08-04,132.95103454589844
2017-08-07,132.81654357910156
2017-08-08,132.16989135742188
2017-08-09,132.201904296875
2017-08-10,132.04183959960938
2017-08-11,131.88177490234375
2017-08-14,132.77175903320312
2017-08-15,132.65011596679688
2017-08-16,133.12388610839844
2017-08-17,131.47840881347656
2017-08-18,130.31314086914062
2017-08-21,130.96621704101562
2017-08-22,131.54884338378906
2017-08-23,130.50888061523438
2017-08-24,130.15472412109375
2017-08-25,130.1611785888672
2017-08-28,130.3736572265625
2017-08-29,130.66989135742188
2017-08-30,131.16571044921875
2017-08-31,131.57138061523438
2017-09-01,131.08201599121094
2017-09-05,129.4206085205078
2017-09-06,130.109619140625
2017-09-07,131.66151428222656
2017-09-08,132.4535675048828
2017-09-11,134.94569396972656
2017-09-12,134.99717712402344
2017-09-13,134.9005584716797
2017-09-14,136.1498565673828
