,MRK
2014-05-14,38.77537155151367
2014-05-15,38.445194244384766
2014-05-16,38.43143081665039
2014-05-19,38.761619567871094
2014-05-20,38.520851135253906
2014-05-21,38.91981887817383
2014-05-22,38.85791015625
2014-05-23,39.07802963256836
2014-05-27,38.995487213134766
2014-05-28,38.79601287841797
2014-05-29,39.690250396728516
2014-05-30,39.800296783447266
2014-06-02,39.848445892333984
2014-06-03,39.834693908691406
2014-06-04,39.848445892333984
2014-06-05,39.96538543701172
2014-06-06,39.793426513671875
2014-06-09,39.8553466796875
2014-06-10,40.23366928100586
2014-06-11,40.45378494262695
2014-06-12,40.40525436401367
2014-06-13,40.36368179321289
2014-06-16,40.24586486816406
2014-06-17,40.238929748535156
2014-06-18,40.48149871826172
2014-06-19,40.40525436401367
2014-06-20,40.83495330810547
2014-06-23,40.54387283325195
2014-06-24,40.14190673828125
2014-06-25,40.79337692260742
2014-06-26,40.564659118652344
2014-06-27,39.87160873413086
2014-06-30,40.093387603759766
2014-07-01,40.55080032348633
2014-07-02,40.925045013427734
2014-07-03,41.02899932861328
2014-07-07,40.5577392578125
2014-07-08,40.31515884399414
2014-07-09,40.578514099121094
2014-07-10,40.59932327270508
2014-07-11,40.502288818359375
2014-07-14,40.32209777832031
2014-07-15,40.13497543334961
2014-07-16,40.30129623413086
2014-07-17,39.92012023925781
2014-07-18,40.432979583740234
2014-07-21,40.197349548339844
2014-07-22,40.495357513427734
2014-07-23,40.27358627319336
2014-07-24,40.342872619628906
2014-07-25,40.30129623413086
2014-07-28,40.17655944824219
2014-07-29,40.59932327270508
2014-07-30,40.25278091430664
2014-07-31,39.32410430908203
2014-08-01,39.36568069458008
2014-08-04,39.545860290527344
2014-08-05,38.8320198059082
2014-08-06,38.76272201538086
2014-08-07,38.561729431152344
2014-08-08,39.19241714477539
2014-08-11,39.268646240234375
2014-08-12,39.52507019042969
2014-08-13,40.093387603759766
2014-08-14,40.73793411254883
2014-08-15,40.620113372802734
2014-08-18,40.48841857910156
2014-08-19,40.82802963256836
2014-08-20,41.22307205200195
2014-08-21,40.78644561767578
2014-08-22,41.00822067260742
2014-08-25,41.39633560180664
2014-08-26,41.722076416015625
2014-08-27,41.77751922607422
2014-08-28,41.583465576171875
2014-08-29,41.659690856933594
2014-09-02,41.43791580200195
2014-09-03,41.91612243652344
2014-09-04,41.6389045715332
2014-09-05,42.401268005371094
2014-09-08,42.31117248535156
2014-09-09,41.9715690612793
2014-09-10,42.110172271728516
2014-09-11,41.956600189208984
2014-09-12,41.5726432800293
2014-09-15,41.55170440673828
2014-09-16,41.87980270385742
2014-09-17,41.80302047729492
2014-09-18,42.103206634521484
2014-09-19,42.22887420654297
2014-09-22,42.29169464111328
2014-09-23,42.08226013183594
2014-09-24,42.13810348510742
2014-09-25,41.63546371459961
2014-09-26,41.46092987060547
2014-09-29,41.47489929199219
2014-09-30,41.3841438293457
2014-10-01,40.986228942871094
2014-10-02,41.083961486816406
2014-10-03,41.816978454589844
2014-10-06,41.59358215332031
2014-10-07,40.81169891357422
2014-10-08,42.012451171875
2014-10-09,41.33527755737305
2014-10-10,40.951316833496094
2014-10-13,39.192073822021484
2014-10-14,39.32471466064453
2014-10-15,38.207725524902344
2014-10-16,37.3001823425293
2014-10-17,37.71208190917969
2014-10-20,37.73301315307617
2014-10-21,38.486976623535156
2014-10-22,38.75226593017578
2014-10-23,39.534149169921875
2014-10-24,40.21828842163086
2014-10-27,39.40849304199219
2014-10-28,38.9896125793457
2014-10-29,39.23396301269531
2014-10-30,40.008872985839844
2014-10-31,40.44867706298828
2014-11-03,41.13282775878906
2014-11-04,41.446983337402344
2014-11-05,41.58660125732422
2014-11-06,41.37018966674805
2014-11-07,41.426029205322266
2014-11-10,41.05603790283203
2014-11-11,41.446983337402344
2014-11-12,41.405094146728516
2014-11-13,41.5656623840332
2014-11-14,41.23754119873047
2014-11-17,41.509796142578125
2014-11-18,41.810001373291016
2014-11-19,41.63546371459961
2014-11-20,41.45395278930664
2014-11-21,41.64942932128906
2014-11-24,41.36320877075195
2014-11-25,41.426029205322266
2014-11-26,41.712257385253906
2014-11-28,42.16603469848633
2014-12-01,42.24980163574219
2014-12-02,42.43132019042969
2014-12-03,42.29169464111328
2014-12-04,42.529056549072266
2014-12-05,42.926971435546875
2014-12-08,43.199241638183594
2014-12-09,41.893768310546875
2014-12-10,41.872825622558594
2014-12-11,41.73918151855469
2014-12-12,40.599693298339844
2014-12-15,40.05807113647461
2014-12-16,39.952579498291016
2014-12-17,40.53638458251953
2014-12-18,41.4859619140625
2014-12-19,41.90800094604492
2014-12-22,41.47188949584961
2014-12-23,40.240962982177734
2014-12-24,40.416805267333984
2014-12-26,40.64189147949219
2014-12-29,40.606712341308594
2014-12-30,40.550453186035156
2014-12-31,39.94554138183594
2015-01-02,40.22688674926758
2015-01-05,40.82476806640625
2015-01-06,42.428504943847656
2015-01-07,43.33588409423828
2015-01-08,44.20808029174805
2015-01-09,44.004093170166016
2015-01-12,43.82122039794922
2015-01-13,43.74384307861328
2015-01-14,44.06036376953125
2015-01-15,43.525787353515625
2015-01-16,44.334693908691406
2015-01-20,44.039276123046875
2015-01-21,43.72274398803711
2015-01-22,44.02519989013672
2015-01-23,43.95486831665039
2015-01-26,44.186973571777344
2015-01-27,44.004093170166016
2015-01-28,43.22332763671875
2015-01-29,43.67351150512695
2015-01-30,42.400367736816406
2015-02-02,42.82240295410156
2015-02-03,42.920875549316406
2015-02-04,41.53520202636719
2015-02-05,41.61960220336914
2015-02-06,41.35231018066406
2015-02-09,41.02875900268555
2015-02-10,41.39453125
2015-02-11,41.317142486572266
2015-02-12,41.415626525878906
2015-02-13,41.36637878417969
2015-02-17,41.35231018066406
2015-02-18,41.359352111816406
2015-02-19,41.007659912109375
2015-02-20,41.04281997680664
2015-02-23,41.007659912109375
2015-02-24,41.049869537353516
2015-02-25,41.141300201416016
2015-02-26,41.47188949584961
2015-02-27,41.17646789550781
2015-03-02,41.20459747314453
2015-03-03,41.03579330444336
2015-03-04,40.71223449707031
2015-03-05,40.7825813293457
2015-03-06,39.98069763183594
2015-03-09,40.276126861572266
2015-03-10,39.79782485961914
2015-03-11,39.43206024169922
2015-03-12,39.82915496826172
2015-03-13,39.85041427612305
2015-03-16,40.50277328491211
2015-03-17,40.0418701171875
2015-03-18,40.87858200073242
2015-03-19,41.27566909790039
2015-03-20,41.53803253173828
2015-03-23,41.6443977355957
2015-03-24,41.573490142822266
2015-03-25,41.311126708984375
2015-03-26,40.8431282043457
2015-03-27,40.94950485229492
2015-03-30,41.36785125732422
2015-03-31,40.75804901123047
2015-04-01,40.318424224853516
2015-04-02,40.488609313964844
2015-04-06,40.54532241821289
2015-04-07,40.72258758544922
2015-04-08,40.524051666259766
2015-04-09,40.72258758544922
2015-04-10,40.59496307373047
2015-04-13,40.22623825073242
2015-04-14,40.95658874511719
2015-04-15,41.44584274291992
2015-04-16,41.0133171081543
2015-04-17,40.33259963989258
2015-04-20,40.850223541259766
2015-04-21,40.885684967041016
2015-04-22,40.906951904296875
2015-04-23,40.77931594848633
2015-04-24,40.8431282043457
2015-04-27,40.488609313964844
2015-04-28,42.530738830566406
2015-04-29,42.31803512573242
2015-04-30,42.23292541503906
2015-05-01,42.44566345214844
2015-05-04,42.998741149902344
2015-05-05,42.892372131347656
2015-05-06,42.72929000854492
2015-05-07,42.757659912109375
2015-05-08,43.06964874267578
2015-05-11,42.54493713378906
2015-05-12,42.14784622192383
2015-05-13,41.96349334716797
2015-05-14,42.388938903808594
2015-05-15,42.70802688598633
2015-05-18,42.55202865600586
2015-05-19,42.91365432739258
2015-05-20,42.87112045288086
2015-05-21,42.615848541259766
2015-05-22,42.10530090332031
2015-05-26,41.814571380615234
2015-05-27,42.162017822265625
2015-05-28,42.332210540771484
2015-05-29,43.176021575927734
2015-06-01,43.07674789428711
2015-06-02,42.7150993347168
2015-06-03,42.82148361206055
2015-06-04,42.169124603271484
2015-06-05,41.828758239746094
2015-06-08,41.74367904663086
2015-06-09,41.72239303588867
2015-06-10,42.26839828491211
2015-06-11,42.08977508544922
2015-06-12,41.34672164916992
2015-06-15,40.81085205078125
2015-06-16,41.23240280151367
2015-06-17,41.37528610229492
2015-06-18,41.861141204833984
2015-06-19,41.468177795410156
2015-06-22,42.03261184692383
2015-06-23,42.17551040649414
2015-06-24,41.61106872558594
2015-06-25,41.36815643310547
2015-06-26,41.7896842956543
2015-06-29,40.932308197021484
2015-06-30,40.675113677978516
2015-07-01,41.1537971496582
2015-07-02,41.203819274902344
2015-07-06,41.11809158325195
2015-07-07,41.43244934082031
2015-07-08,40.97517776489258
2015-07-09,40.99663162231445
2015-07-10,41.403865814208984
2015-07-13,41.34672164916992
2015-07-14,41.57535171508789
2015-07-15,41.59678268432617
2015-07-16,42.02546691894531
2015-07-17,42.02546691894531
2015-07-20,42.15407180786133
2015-07-21,41.91828536987305
2015-07-22,41.5324821472168
2015-07-23,41.48960494995117
2015-07-24,41.01805877685547
2015-07-27,40.71797180175781
2015-07-28,41.096656799316406
2015-07-29,41.825416564941406
2015-07-30,41.811126708984375
2015-07-31,42.125492095947266
2015-08-03,42.189796447753906
2015-08-04,41.939735412597656
2015-08-05,42.22551727294922
2015-08-06,41.746822357177734
2015-08-07,41.41815948486328
2015-08-10,41.73253631591797
2015-08-11,41.268131256103516
2015-08-12,41.6253547668457
2015-08-13,42.1397819519043
2015-08-14,42.282691955566406
2015-08-17,42.66135787963867
2015-08-18,42.625640869140625
2015-08-19,42.625640869140625
2015-08-20,40.68940353393555
2015-08-21,39.8463134765625
2015-08-24,38.574554443359375
2015-08-25,36.55973815917969
2015-08-26,38.88176345825195
2015-08-27,39.260440826416016
2015-08-28,39.560516357421875
2015-08-31,38.47451400756836
2015-09-01,37.531410217285156
2015-09-02,37.852935791015625
2015-09-03,37.617149353027344
2015-09-04,36.85980224609375
2015-09-08,37.64573669433594
2015-09-09,37.10273742675781
2015-09-10,37.667171478271484
2015-09-11,37.53744888305664
2015-09-14,37.71761703491211
2015-09-15,38.589569091796875
2015-09-16,38.82016372680664
2015-09-17,38.88501739501953
2015-09-18,37.566280364990234
2015-09-21,36.73756790161133
2015-09-22,36.564605712890625
2015-09-23,36.77359390258789
2015-09-24,36.456512451171875
2015-09-25,35.74308395385742
2015-09-28,34.89274978637695
2015-09-29,35.05849838256836
2015-09-30,35.591758728027344
2015-10-01,35.57734680175781
2015-10-02,36.132232666015625
2015-10-05,36.91771697998047
2015-10-06,35.887229919433594
2015-10-07,36.71595001220703
2015-10-08,36.76639175415039
2015-10-09,36.71595001220703
2015-10-12,36.54299545288086
2015-10-13,35.649410247802734
2015-10-14,35.699859619140625
2015-10-15,36.550201416015625
2015-10-16,37.09786605834961
2015-10-19,37.040225982666016
2015-10-20,36.31239318847656
2015-10-21,36.456512451171875
2015-10-22,37.47980499267578
2015-10-23,38.106746673583984
2015-10-26,38.128360748291016
2015-10-27,38.53190994262695
2015-10-28,39.706539154052734
2015-10-29,39.54079818725586
2015-10-30,39.389461517333984
2015-11-02,39.7137451171875
2015-11-03,39.7137451171875
2015-11-04,40.01641082763672
2015-11-05,39.67050552368164
2015-11-06,39.353424072265625
2015-11-09,39.086795806884766
2015-11-10,39.223716735839844
2015-11-11,38.712074279785156
2015-11-12,38.21484375
2015-11-13,38.21484375
2015-11-16,38.697669982910156
2015-11-17,38.70486831665039
2015-11-18,39.07959747314453
2015-11-19,39.11561965942383
2015-11-20,38.98591613769531
2015-11-23,38.921058654785156
2015-11-24,38.539127349853516
2015-11-25,38.712074279785156
2015-11-27,38.88501739501953
2015-11-30,38.2004280090332
2015-12-01,39.32460403442383
2015-12-02,38.78413772583008
2015-12-03,37.89776611328125
2015-12-04,38.6544189453125
2015-12-07,38.68324661254883
2015-12-08,38.53190994262695
2015-12-09,38.06350326538086
2015-12-10,38.690452575683594
2015-12-11,37.905460357666016
2015-12-14,37.941795349121094
2015-12-15,38.45059585571289
2015-12-16,39.26468276977539
2015-12-17,38.27614212036133
2015-12-18,37.53477096557617
2015-12-21,37.701927185058594
2015-12-22,37.869117736816406
2015-12-23,38.508731842041016
2015-12-24,38.41425704956055
2015-12-28,38.406986236572266
2015-12-29,38.77040100097656
2015-12-30,38.70500183105469
2015-12-31,38.39243698120117
2016-01-04,38.14532470703125
2016-01-05,38.63230514526367
2016-01-06,38.10169982910156
2016-01-07,37.767356872558594
2016-01-08,37.12771987915039
2016-01-11,37.251285552978516
2016-01-12,37.62196731567383
2016-01-13,36.82243347167969
2016-01-14,37.651065826416016
2016-01-15,37.17133331298828
2016-01-19,37.31669235229492
2016-01-20,36.74248504638672
2016-01-21,37.01142120361328
2016-01-22,37.32396697998047
2016-01-25,37.01142120361328
2016-01-26,37.39665222167969
2016-01-27,36.61165237426758
2016-01-28,35.76123046875
2016-01-29,36.829708099365234
2016-02-01,36.88785171508789
2016-02-02,36.64072799682617
2016-02-03,36.37906265258789
2016-02-04,35.31785583496094
2016-02-05,35.89206314086914
2016-02-08,35.49230194091797
2016-02-09,35.732154846191406
2016-02-10,36.00108337402344
2016-02-11,35.506832122802734
2016-02-12,35.63766860961914
2016-02-16,36.18281936645508
2016-02-17,36.778831481933594
2016-02-18,36.57530975341797
2016-02-19,36.42994689941406
2016-02-22,36.90239334106445
2016-02-23,36.73521423339844
2016-02-24,36.749759674072266
2016-02-25,37.06957244873047
2016-02-26,36.80790328979492
2016-02-29,36.49535369873047
2016-03-01,37.614707946777344
2016-03-02,37.99266815185547
2016-03-03,37.869117736816406
2016-03-04,37.85456848144531
2016-03-07,38.261619567871094
2016-03-08,38.12350082397461
2016-03-09,38.058101654052734
2016-03-10,38.55236053466797
2016-03-11,39.00693893432617
2016-03-14,38.91896057128906
2016-03-15,38.43503189086914
2016-03-16,38.083106994628906
2016-03-17,37.7824821472168
2016-03-18,38.310394287109375
2016-03-21,38.71365737915039
2016-03-22,38.882301330566406
2016-03-23,38.91896057128906
2016-03-24,38.91162872314453
2016-03-28,38.73565673828125
2016-03-29,39.09493637084961
2016-03-30,39.0216064453125
2016-03-31,38.7943229675293
2016-04-01,39.37356185913086
2016-04-04,39.88679504394531
2016-04-05,39.76947784423828
2016-04-06,40.78866195678711
2016-04-07,40.634674072265625
2016-04-08,40.590694427490234
2016-04-11,40.36338806152344
2016-04-12,40.57602310180664
2016-04-13,41.03060531616211
2016-04-14,41.3898811340332
2016-04-15,41.1625862121582
2016-04-18,41.43388366699219
2016-04-19,41.69050216674805
2016-04-20,41.485198974609375
2016-04-21,41.4998664855957
2016-04-22,41.602516174316406
2016-04-25,41.22125244140625
2016-04-26,41.089271545410156
2016-04-27,41.28725051879883
2016-04-28,40.86930847167969
2016-04-29,40.20942687988281
2016-05-02,40.54668426513672
2016-05-03,40.3853874206543
2016-05-04,40.18741989135742
2016-05-05,39.65949630737305
2016-05-06,39.300235748291016
2016-05-09,39.66683578491211
2016-05-10,40.09210205078125
2016-05-11,39.82080841064453
2016-05-12,39.68150329589844
2016-05-13,39.50552749633789
2016-05-16,40.07010269165039
2016-05-17,39.82814407348633
2016-05-18,40.08476638793945
2016-05-19,40.01878356933594
2016-05-20,40.40739059448242
2016-05-23,40.268070220947266
2016-05-24,40.766666412353516
2016-05-25,41.477882385253906
2016-05-26,41.34589767456055
2016-05-27,41.41188049316406
2016-05-31,41.250572204589844
2016-06-01,41.301910400390625
2016-06-02,41.66118621826172
2016-06-03,41.529205322265625
2016-06-06,41.91780090332031
2016-06-07,41.79315948486328
2016-06-08,42.247745513916016
2016-06-09,41.92514419555664
2016-06-10,41.65384292602539
2016-06-13,41.47643280029297
2016-06-14,41.57992935180664
2016-06-15,41.4616584777832
2016-06-16,42.503929138183594
2016-06-17,41.313819885253906
2016-06-20,41.49860763549805
2016-06-21,41.57992935180664
2016-06-22,42.16389083862305
2016-06-23,42.63698959350586
2016-06-24,41.306427001953125
2016-06-27,40.88508224487305
2016-06-28,41.08466339111328
2016-06-29,42.171287536621094
2016-06-30,42.585235595703125
2016-07-01,42.82917404174805
2016-07-05,42.87352752685547
2016-07-06,43.73099136352539
2016-07-07,43.450096130371094
2016-07-08,43.871437072753906
2016-07-11,43.86404800415039
2016-07-12,44.05624771118164
2016-07-13,44.01927947998047
2016-07-14,44.09321212768555
2016-07-15,44.07841873168945
2016-07-18,43.627498626708984
2016-07-19,43.361392974853516
2016-07-20,43.45748519897461
2016-07-21,43.45748519897461
2016-07-22,43.47965621948242
2016-07-25,43.28748321533203
2016-07-26,43.13964080810547
2016-07-27,43.31704330444336
2016-07-28,43.191383361816406
2016-07-29,43.361392974853516
2016-08-01,43.361392974853516
2016-08-02,43.117462158203125
2016-08-03,42.614803314208984
2016-08-04,42.75526428222656
2016-08-05,47.205230712890625
2016-08-08,46.466026306152344
2016-08-09,46.19252014160156
2016-08-10,46.303409576416016
2016-08-11,47.03521728515625
2016-08-12,46.82823944091797
2016-08-15,46.806060791015625
2016-08-16,46.599082946777344
2016-08-17,46.78388977050781
2016-08-18,47.03521728515625
2016-08-19,46.835636138916016
2016-08-22,46.976078033447266
2016-08-23,46.99824905395508
2016-08-24,46.36992645263672
2016-08-25,46.066871643066406
2016-08-26,46.45863723754883
2016-08-29,46.576904296875
2016-08-30,46.35514831542969
2016-08-31,46.414283752441406
2016-09-01,46.4955940246582
2016-09-02,46.55473327636719
2016-09-06,46.746925354003906
2016-09-07,46.473426818847656
2016-09-08,46.746925354003906
2016-09-09,46.19252014160156
2016-09-12,46.70996856689453
2016-09-13,46.024925231933594
2016-09-14,45.68239212036133
2016-09-15,46.449344635009766
2016-09-16,46.3748893737793
2016-09-19,45.66749572753906
2016-09-20,46.12172317504883
2016-09-21,46.68762969970703
2016-09-22,46.925907135009766
2016-09-23,46.8812255859375
2016-09-26,46.27809143066406
2016-09-27,46.590824127197266
2016-09-28,47.1343994140625
2016-09-29,46.09939193725586
2016-09-30,46.47167205810547
2016-10-03,46.55359649658203
2016-10-04,46.50891876220703
2016-10-05,46.76209259033203
2016-10-06,46.657840728759766
2016-10-07,46.73975372314453
2016-10-10,47.5811653137207
2016-10-11,46.11426544189453
2016-10-12,45.91322708129883
2016-10-13,46.546142578125
2016-10-14,46.27063751220703
2016-10-17,45.80897521972656
2016-10-18,46.23340606689453
2016-10-19,46.06959915161133
2016-10-20,46.10682678222656
2016-10-21,45.5706901550293
2016-10-24,45.23561477661133
2016-10-25,46.12916564941406
2016-10-26,45.32497787475586
2016-10-27,45.637718200683594
2016-10-28,43.81340026855469
2016-10-31,43.72404479980469
2016-11-01,44.15591812133789
2016-11-02,43.81340026855469
2016-11-03,43.50811004638672
2016-11-04,43.79848861694336
2016-11-07,44.714385986328125
2016-11-08,45.05691146850586
2016-11-09,47.789669036865234
2016-11-10,48.370460510253906
2016-11-11,47.618404388427734
2016-11-14,47.30567169189453
2016-11-15,47.395015716552734
2016-11-16,46.63550567626953
2016-11-17,46.68762969970703
2016-11-18,46.06959915161133
2016-11-21,46.38977813720703
2016-11-22,45.943016052246094
2016-11-23,45.8983268737793
2016-11-25,46.32277297973633
2016-11-28,46.01746368408203
2016-11-29,46.30786895751953
2016-11-30,45.56324768066406
2016-12-01,45.243064880371094
2016-12-02,45.518577575683594
2016-12-05,44.863319396972656
2016-12-06,44.885650634765625
2016-12-07,44.721824645996094
2016-12-08,44.76651382446289
2016-12-09,45.593040466308594
2016-12-12,45.95789337158203
2016-12-13,46.36308670043945
2016-12-14,46.37058639526367
2016-12-15,46.798282623291016
2016-12-16,46.850807189941406
2016-12-19,45.875362396240234
2016-12-20,45.395145416259766
2016-12-21,44.5922966003418
2016-12-22,44.7048454284668
2016-12-23,44.68983840942383
2016-12-27,44.86241912841797
2016-12-28,44.47224044799805
2016-12-29,44.299659729003906
2016-12-30,44.1721076965332
2017-01-03,45.13254165649414
2017-01-04,45.11753463745117
2017-01-05,45.102516174316406
2017-01-06,45.22256851196289
2017-01-09,45.84535217285156
2017-01-10,44.95995330810547
2017-01-11,46.24302291870117
2017-01-12,46.67823028564453
2017-01-13,46.7757568359375
2017-01-17,46.1304817199707
2017-01-18,45.89786911010742
2017-01-19,45.26759719848633
2017-01-20,46.91831970214844
2017-01-23,46.37809371948242
2017-01-24,45.92788314819336
2017-01-25,45.83034133911133
2017-01-26,45.92036819458008
2017-01-27,46.33306884765625
2017-01-30,46.09296798706055
2017-01-31,46.513153076171875
2017-02-01,46.59568786621094
2017-02-02,48.15637969970703
2017-02-03,48.23891067504883
2017-02-06,48.72663116455078
2017-02-07,48.17137908935547
2017-02-08,48.26142883300781
2017-02-09,48.31394958496094
2017-02-10,48.13387680053711
2017-02-13,48.59907531738281
2017-02-14,49.266876220703125
2017-02-15,48.891700744628906
2017-02-16,48.96672058105469
2017-02-17,49.06427764892578
2017-02-21,49.13180923461914
2017-02-22,48.9892463684082
2017-02-23,49.4094352722168
2017-02-24,49.64204025268555
2017-02-27,49.4094352722168
2017-02-28,49.4244384765625
2017-03-01,49.6795539855957
2017-03-02,49.582008361816406
2017-03-03,49.95717239379883
2017-03-06,49.8746337890625
2017-03-07,49.49197006225586
2017-03-08,49.37190628051758
2017-03-09,49.43943786621094
2017-03-10,49.221858978271484
2017-03-13,48.48122787475586
2017-03-14,48.51900100708008
2017-03-15,48.89688491821289
2017-03-16,48.5038948059082
2017-03-17,48.29227066040039
2017-03-20,48.450992584228516
2017-03-21,48.299835205078125
2017-03-22,47.98997497558594
2017-03-23,47.82372283935547
2017-03-24,47.748138427734375
2017-03-27,47.75569534301758
2017-03-28,47.86906051635742
2017-03-29,48.09578323364258
2017-03-30,47.952205657958984
2017-03-31,48.02021026611328
2017-04-03,47.967315673828125
2017-04-04,48.118465423583984
2017-04-05,48.042877197265625
2017-04-06,47.79348373413086
2017-04-07,47.71035385131836
2017-04-10,47.272029876708984
2017-04-11,47.2946891784668
2017-04-12,47.6498908996582
2017-04-13,47.317359924316406
2017-04-17,47.46095275878906
2017-04-18,47.06040573120117
2017-04-19,47.34003448486328
2017-04-20,47.272029876708984
2017-04-21,46.773223876953125
2017-04-24,46.96216583251953
2017-04-25,47.08308410644531
2017-04-26,47.3853759765625
2017-04-27,47.2946891784668
2017-04-28,47.10576629638672
2017-05-01,47.14353561401367
2017-05-02,47.3853759765625
2017-05-03,48.08823013305664
2017-05-04,47.8992919921875
2017-05-05,48.34518051147461
2017-05-08,48.375404357910156
2017-05-09,47.831275939941406
2017-05-10,48.32251739501953
2017-05-11,48.69282913208008
2017-05-12,48.042877197265625
2017-05-15,47.99753952026367
2017-05-16,48.20915222167969
2017-05-17,47.61210632324219
2017-05-18,48.284732818603516
2017-05-19,48.201595306396484
2017-05-22,48.39808654785156
2017-05-23,48.78350830078125
2017-05-24,49.070701599121094
2017-05-25,49.15384292602539
2017-05-26,49.063148498535156
2017-05-30,49.03292465209961
2017-05-31,49.20673751831055
2017-06-01,49.32008361816406
2017-06-02,49.47880935668945
2017-06-05,49.17650604248047
2017-06-06,48.874202728271484
2017-06-07,48.4131965637207
2017-06-08,47.763267517089844
2017-06-09,48.662601470947266
2017-06-12,48.662601470947266
2017-06-13,48.16773986816406
2017-06-14,48.243873596191406
2017-06-15,48.106842041015625
2017-06-16,47.939353942871094
2017-06-19,48.47987365722656
2017-06-20,49.126991271972656
2017-06-21,49.83500671386719
2017-06-22,50.261329650878906
2017-06-23,50.367923736572266
2017-06-26,50.18520736694336
2017-06-27,49.895904541015625
2017-06-28,49.60661315917969
2017-06-29,48.98234176635742
2017-06-30,48.792022705078125
2017-07-03,48.9290657043457
2017-07-05,48.84531784057617
2017-07-06,48.038330078125
2017-07-07,48.08400344848633
2017-07-10,47.832767486572266
2017-07-11,47.459739685058594
2017-07-12,47.794708251953125
2017-07-13,47.878448486328125
2017-07-14,48.00787353515625
2017-07-17,47.665287017822266
2017-07-18,47.51301956176758
2017-07-19,47.67288589477539
2017-07-20,47.91652297973633
2017-07-21,47.68052673339844
2017-07-24,47.63483810424805
2017-07-25,47.4749641418457
2017-07-26,47.048622131347656
2017-07-27,48.48749923706055
2017-07-28,48.8072395324707
2017-07-31,48.63214111328125
2017-08-01,48.66259765625
2017-08-02,48.29716873168945
2017-08-03,48.35807800292969
2017-08-04,48.038330078125
2017-08-07,47.84038162231445
2017-08-08,47.44450378417969
2017-08-09,47.57392883300781
2017-08-10,47.337921142578125
2017-08-11,47.49018859863281
2017-08-14,47.710960388183594
2017-08-15,47.58154296875
2017-08-16,47.733802795410156
2017-08-17,47.079078674316406
2017-08-18,46.812625885009766
2017-08-21,47.17804718017578
2017-08-22,47.520652770996094
2017-08-23,47.315086364746094
2017-08-24,47.741424560546875
2017-08-25,47.91652297973633
2017-08-28,48.20581817626953
2017-08-29,48.05356216430664
2017-08-30,48.05356216430664
2017-08-31,48.61691665649414
2017-09-01,48.59408187866211
2017-09-05,48.43421173095703
2017-09-06,48.72350311279297
2017-09-07,48.96712112426758
2017-09-08,48.9290657043457
2017-09-11,49.58376693725586
2017-09-12,49.83500671386719
2017-09-13,49.827388763427734
2017-09-14,50.701560974121094
2017-09-15,50.73222732543945
2017-09-18,50.601863861083984
2017-09-19,50.571197509765625
2017-09-20,50.44850158691406
2017-09-21,50.30281066894531
2017-09-22,49.94241714477539
2017-09-25,49.98076248168945
2017-09-26,49.658687591552734
2017-09-27,49.512996673583984
2017-09-28,49.29829788208008
2017-09-29,49.09891128540039
2017-10-02,49.497657775878906
2017-10-03,49.35963439941406
2017-10-04,49.536006927490234
2017-10-05,49.536006927490234
2017-10-06,49.497657775878906
2017-10-09,49.328956604003906
2017-10-10,49.428653717041016
2017-10-11,48.9072265625
2017-10-12,48.94556427001953
2017-10-13,48.6081657409668
2017-10-16,48.56982421875
2017-10-17,48.477806091308594
2017-10-18,48.70018005371094
2017-10-19,48.88421630859375
2017-10-20,48.9838981628418
2017-10-23,48.61582565307617
2017-10-24,48.39345169067383
2017-10-25,47.887359619140625
2017-10-26,47.53464126586914
2017-10-27,44.65907669067383
2017-10-30,41.95224380493164
2017-10-31,42.24362564086914
2017-11-01,42.43532943725586
2017-11-02,42.45833969116211
2017-11-03,42.9874382019043
2017-11-06,42.84941864013672
2017-11-07,42.62704086303711
2017-11-08,43.386173248291016
2017-11-09,43.102455139160156
2017-11-10,42.542686462402344
2017-11-13,42.25129318237305
2017-11-14,42.16695022583008
2017-11-15,42.021263122558594
2017-11-16,42.30497741699219
2017-11-17,42.327972412109375
2017-11-20,41.48447799682617
2017-11-21,41.61484909057617
2017-11-22,41.6915283203125
2017-11-24,41.676185607910156
2017-11-27,41.82954788208008
2017-11-28,42.120933532714844
2017-11-29,42.45066833496094
2017-11-30,42.381656646728516
2017-12-01,42.84174346923828
2017-12-04,43.11012649536133
2017-12-05,42.76506423950195
2017-12-06,41.676185607910156
2017-12-07,41.99824523925781
2017-12-08,42.611698150634766
2017-12-11,43.202144622802734
2017-12-12,43.76191711425781
2017-12-13,43.63922882080078
2017-12-14,43.314422607421875
2017-12-15,43.49229431152344
2017-12-18,43.47682189941406
2017-12-19,43.484561920166016
2017-12-20,43.39176559448242
2017-12-21,43.770687103271484
2017-12-22,43.5850944519043
2017-12-26,43.56962585449219
2017-12-27,43.56962585449219
2017-12-28,43.770687103271484
2017-12-29,43.5154914855957
2018-01-02,43.47682189941406
2018-01-03,43.41495895385742
2018-01-04,44.118682861328125
2018-01-05,44.07229995727539
2018-01-08,43.81709289550781
2018-01-09,43.92536544799805
2018-01-10,44.3120231628418
2018-01-11,44.544010162353516
2018-01-12,45.363765716552734
2018-01-16,48.00082015991211
2018-01-17,47.96989440917969
2018-01-18,47.273895263671875
2018-01-19,47.389892578125
2018-01-22,47.36669158935547
2018-01-23,47.71469497680664
2018-01-24,47.312564849853516
2018-01-25,47.405364990234375
2018-01-26,47.97762680053711
