,AXP
2014-08-20,76.18370056152344
2014-08-21,76.74329376220703
2014-08-22,76.51945495605469
2014-08-25,77.1307144165039
2014-08-26,76.75189208984375
2014-08-27,76.8293685913086
2014-08-28,76.63997650146484
2014-08-29,77.09628295898438
2014-09-02,77.24263763427734
2014-09-03,77.60421752929688
2014-09-04,77.182373046875
2014-09-05,77.14794158935547
2014-09-08,76.5625228881836
2014-09-09,75.67575073242188
2014-09-10,76.11483001708984
2014-09-11,76.12342834472656
2014-09-12,75.45191955566406
2014-09-15,75.22805786132812
2014-09-16,76.07177734375
2014-09-17,76.68303680419922
2014-09-18,77.5698013305664
2014-09-19,77.22541809082031
2014-09-22,76.61415100097656
2014-09-23,76.02872467041016
2014-09-24,76.20950317382812
2014-09-25,74.69429779052734
2014-09-26,76.08038330078125
2014-09-29,75.71878814697266
2014-09-30,75.36581420898438
2014-10-01,74.09647369384766
2014-10-02,74.1482925415039
2014-10-03,75.26221466064453
2014-10-06,75.14995574951172
2014-10-07,73.69926452636719
2014-10-08,75.47806549072266
2014-10-09,74.16554260253906
2014-10-10,73.3884048461914
2014-10-13,71.48009490966797
2014-10-14,71.44557189941406
2014-10-15,69.88262176513672
2014-10-16,69.28682708740234
2014-10-17,71.3073959350586
2014-10-20,72.54218292236328
2014-10-21,73.94969177246094
2014-10-22,72.49900817871094
2014-10-23,73.92378997802734
2014-10-24,74.60594177246094
2014-10-27,74.80452728271484
2014-10-28,75.99616241455078
2014-10-29,76.28114318847656
2014-10-30,76.62651824951172
2014-10-31,77.67134857177734
2014-11-03,78.448486328125
2014-11-04,78.90613555908203
2014-11-05,79.80416107177734
2014-11-06,79.07881927490234
2014-11-07,79.66602325439453
2014-11-10,79.78692626953125
2014-11-11,79.21697998046875
2014-11-12,79.05293273925781
2014-11-13,78.63846588134766
2014-11-14,78.29307556152344
2014-11-17,77.8267593383789
2014-11-18,78.21532440185547
2014-11-19,78.14627838134766
2014-11-20,78.24989318847656
2014-11-21,78.05128479003906
2014-11-24,78.61255645751953
2014-11-25,78.92340850830078
2014-11-26,78.96656799316406
2014-11-28,79.80416107177734
2014-12-01,79.5624008178711
2014-12-02,80.30501556396484
2014-12-03,78.79391479492188
2014-12-04,79.29471588134766
2014-12-05,80.00279235839844
2014-12-08,80.78855895996094
2014-12-09,80.61589050292969
2014-12-10,80.08911895751953
2014-12-11,80.41727447509766
2014-12-12,78.57801055908203
2014-12-15,77.74905395507812
2014-12-16,76.19476318359375
2014-12-17,78.09445190429688
2014-12-18,80.45179748535156
2014-12-19,80.21864318847656
2014-12-22,80.84038543701172
2014-12-23,81.01307678222656
2014-12-24,81.23756408691406
2014-12-26,81.41890716552734
2014-12-29,81.40164184570312
2014-12-30,81.40164184570312
2014-12-31,80.33956909179688
2015-01-02,80.322265625
2015-01-05,78.19807434082031
2015-01-06,76.53150939941406
2015-01-07,78.2029800415039
2015-01-08,79.3115005493164
2015-01-09,78.30689239501953
2015-01-12,77.51017761230469
2015-01-13,77.27633666992188
2015-01-14,75.40568542480469
2015-01-15,74.37511444091797
2015-01-16,74.51370239257812
2015-01-20,75.57024383544922
2015-01-21,75.92530822753906
2015-01-22,73.06739807128906
2015-01-23,72.85956573486328
2015-01-26,72.14073944091797
2015-01-27,71.3613052368164
2015-01-28,70.78106689453125
2015-01-29,71.014892578125
2015-01-30,69.88037872314453
2015-02-02,71.12747955322266
2015-02-03,72.51313781738281
2015-02-04,72.40921020507812
2015-02-05,73.37915802001953
2015-02-06,73.62165832519531
2015-02-09,73.59566497802734
2015-02-10,74.34046936035156
2015-02-11,74.48770904541016
2015-02-12,69.69851684570312
2015-02-13,67.62003326416016
2015-02-17,68.48609924316406
2015-02-18,69.09228515625
2015-02-19,67.89714813232422
2015-02-20,69.13560485839844
2015-02-23,69.54266357421875
2015-02-24,70.02759552001953
2015-02-25,71.16211700439453
2015-02-26,72.0974349975586
2015-02-27,70.65982055664062
2015-03-02,71.0408706665039
2015-03-03,70.93695831298828
2015-03-04,69.82841491699219
2015-03-05,70.27876281738281
2015-03-06,69.55127716064453
2015-03-09,69.72451782226562
2015-03-10,68.51205444335938
2015-03-11,68.8065185546875
2015-03-12,70.63383483886719
2015-03-13,69.80243682861328
2015-03-16,70.58185577392578
2015-03-17,70.20083618164062
