,WMB
2014-09-26,30.994014739990234
2014-09-29,30.708810806274414
2014-09-30,30.357799530029297
2014-10-01,30.03968620300293
2014-10-02,30.034198760986328
2014-10-03,30.621065139770508
2014-10-06,30.259065628051758
2014-10-07,29.61736488342285
2014-10-08,29.535083770751953
2014-10-09,27.522212982177734
2014-10-10,27.505754470825195
2014-10-13,26.26620101928711
2014-10-14,26.282655715942383
2014-10-15,27.264427185058594
2014-10-16,27.999378204345703
2014-10-17,28.575267791748047
2014-10-20,29.244400024414062
2014-10-21,30.02323341369629
2014-10-22,29.12921905517578
2014-10-23,29.123727798461914
2014-10-24,29.20052719116211
2014-10-27,29.299245834350586
2014-10-28,29.639291763305664
2014-10-29,30.549766540527344
2014-10-30,30.16582679748535
2014-10-31,30.445547103881836
2014-11-03,30.538789749145508
2014-11-04,29.710601806640625
2014-11-05,29.929988861083984
2014-11-06,30.006763458251953
2014-11-07,30.374242782592773
2014-11-10,30.006763458251953
2014-11-11,30.231651306152344
2014-11-12,30.001285552978516
2014-11-13,29.55154800415039
2014-11-14,29.644786834716797
2014-11-17,29.787385940551758
2014-11-18,29.913536071777344
2014-11-19,30.28649139404297
2014-11-20,30.418127059936523
2014-11-21,30.429100036621094
2014-11-24,30.03968620300293
2014-11-25,30.11646842956543
2014-11-26,30.083553314208984
2014-11-28,28.383298873901367
2014-12-01,27.500267028808594
2014-12-02,27.807405471801758
2014-12-03,28.03776741027832
2014-12-04,28.04325294494629
2014-12-05,27.44542121887207
2014-12-08,25.597082138061523
2014-12-09,25.904224395751953
2014-12-10,24.832744598388672
2014-12-11,24.49964141845703
2014-12-12,23.739057540893555
2014-12-15,23.39484977722168
2014-12-16,23.228309631347656
2014-12-17,24.22205352783203
2014-12-18,24.871606826782227
2014-12-19,25.537809371948242
2014-12-22,25.33795166015625
2014-12-23,25.38791275024414
2014-12-24,25.176944732666016
2014-12-26,25.332393646240234
2014-12-29,25.33795166015625
2014-12-30,25.19915771484375
2014-12-31,24.9493408203125
2015-01-02,25.104785919189453
2015-01-05,24.11102294921875
2015-01-06,23.783472061157227
2015-01-07,23.655780792236328
2015-01-08,23.883403778076172
2015-01-09,23.5836124420166
2015-01-12,22.917407989501953
2015-01-13,22.728647232055664
2015-01-14,23.056201934814453
2015-01-15,23.111724853515625
2015-01-16,23.317129135131836
2015-01-20,23.367095947265625
2015-01-21,23.74460792541504
2015-01-22,24.049951553344727
2015-01-23,24.066606521606445
2015-01-26,24.288681030273438
2015-01-27,24.40526580810547
2015-01-28,23.60026741027832
2015-01-29,24.199853897094727
2015-01-30,24.349748611450195
2015-02-02,24.888259887695312
2015-02-03,25.582225799560547
2015-02-04,25.182506561279297
2015-02-05,25.759878158569336
2015-02-06,25.74877166748047
2015-02-09,25.565570831298828
2015-02-10,26.28729248046875
2015-02-11,26.170698165893555
2015-02-12,26.631494522094727
2015-02-13,27.43093490600586
2015-02-17,27.564180374145508
2015-02-18,27.025663375854492
2015-02-19,27.43093490600586
2015-02-20,27.18665885925293
2015-02-23,27.286590576171875
2015-02-24,27.369869232177734
2015-02-25,27.41428565979004
2015-02-26,27.097841262817383
2015-02-27,27.22552490234375
2015-03-02,27.219970703125
2015-03-03,27.286590576171875
2015-03-04,27.147804260253906
2015-03-05,26.637041091918945
2015-03-06,26.531570434570312
2015-03-09,26.820255279541016
2015-03-10,26.476043701171875
2015-03-11,25.987110137939453
2015-03-12,26.060165405273438
2015-03-13,25.930898666381836
2015-03-16,26.26811408996582
2015-03-17,26.296207427978516
2015-03-18,27.23474884033203
2015-03-19,26.936887741088867
2015-03-20,27.133590698242188
2015-03-23,27.577571868896484
2015-03-24,27.352764129638672
2015-03-25,27.57195472717285
2015-03-26,27.684350967407227
2015-03-27,27.695598602294922
2015-03-30,28.459918975830078
2015-03-31,28.431821823120117
2015-04-01,28.12833595275879
2015-04-02,28.268836975097656
2015-04-06,28.268836975097656
2015-04-07,28.39811134338379
2015-04-08,28.263229370117188
2015-04-09,28.504878997802734
2015-04-10,28.594797134399414
2015-04-13,28.28008270263672
2015-04-14,28.544227600097656
2015-04-15,29.123090744018555
2015-04-16,29.269216537475586
2015-04-17,29.066890716552734
2015-04-20,29.347890853881836
2015-04-21,28.971349716186523
2015-04-22,29.53896713256836
2015-04-23,29.533342361450195
2015-04-24,29.544591903686523
2015-04-27,29.094999313354492
2015-04-28,29.179285049438477
2015-04-29,29.533342361450195
2015-04-30,28.769020080566406
2015-05-01,28.735301971435547
2015-05-04,28.60042381286621
2015-05-05,27.819238662719727
2015-05-06,27.7855167388916
2015-05-07,27.931640625
2015-05-08,28.628517150878906
2015-05-11,27.897912979125977
2015-05-12,28.156436920166016
2015-05-13,29.904285430908203
2015-05-14,29.91551971435547
2015-05-15,30.235851287841797
2015-05-18,30.174036026000977
2015-05-19,29.831214904785156
2015-05-20,29.887418746948242
2015-05-21,29.848073959350586
2015-05-22,29.780635833740234
2015-05-26,29.375986099243164
2015-05-27,29.15680694580078
2015-05-28,28.819608688354492
2015-05-29,28.718442916870117
2015-06-01,28.842086791992188
2015-06-02,28.797128677368164
2015-06-03,28.049663543701172
2015-06-04,27.268478393554688
2015-06-05,27.408971786499023
2015-06-08,27.223508834838867
2015-06-09,27.071762084960938
2015-06-10,27.077470779418945
2015-06-11,27.049007415771484
2015-06-12,26.736080169677734
2015-06-15,27.05470085144043
2015-06-16,27.27090835571289
2015-06-17,27.623666763305664
2015-06-18,27.86264419555664
2015-06-19,27.504188537597656
2015-06-22,34.627742767333984
2015-06-23,33.535308837890625
2015-06-24,32.642024993896484
2015-06-25,31.435791015625
2015-06-26,32.499786376953125
2015-06-29,32.0787353515625
2015-06-30,32.653411865234375
2015-07-01,32.72168731689453
2015-07-02,32.772884368896484
2015-07-06,32.50546646118164
2015-07-07,32.36892318725586
2015-07-08,31.86822509765625
2015-07-09,32.118568420410156
2015-07-10,32.937896728515625
2015-07-13,33.131343841552734
2015-07-14,33.01754379272461
2015-07-15,32.710304260253906
2015-07-16,32.977718353271484
2015-07-17,32.81270980834961
2015-07-20,31.828386306762695
2015-07-21,31.122861862182617
2015-07-22,30.462848663330078
2015-07-23,30.12146759033203
2015-07-24,29.95078468322754
2015-07-27,29.524045944213867
2015-07-28,30.21819305419922
2015-07-29,30.730270385742188
2015-07-30,30.14423370361328
2015-07-31,29.859737396240234
2015-08-03,29.387495040893555
2015-08-04,29.16559600830078
2015-08-05,27.970752716064453
2015-08-06,27.612300872802734
2015-08-07,27.76591682434082
2015-08-10,28.38610076904297
2015-08-11,28.437314987182617
2015-08-12,29.08024787902832
2015-08-13,29.199731826782227
2015-08-14,29.717498779296875
2015-08-17,31.23666763305664
2015-08-18,30.644927978515625
2015-08-19,30.16129493713379
2015-08-20,28.846965789794922
2015-08-21,28.249544143676758
2015-08-24,26.593843460083008
2015-08-25,25.41605567932129
2015-08-26,25.985029220581055
2015-08-27,27.128664016723633
2015-08-28,27.834197998046875
2015-08-31,27.424541473388672
2015-09-01,26.178485870361328
2015-09-02,26.861251831054688
2015-09-03,26.940908432006836
2015-09-04,26.411758422851562
2015-09-08,26.781587600708008
2015-09-09,26.178485870361328
2015-09-10,25.188467025756836
2015-09-11,24.448801040649414
2015-09-14,24.050519943237305
2015-09-15,24.79018783569336
2015-09-16,26.0931396484375
2015-09-17,26.007789611816406
2015-09-18,26.252445220947266
2015-09-21,26.383316040039062
2015-09-22,25.685226440429688
2015-09-23,24.50249671936035
2015-09-24,24.127485275268555
2015-09-25,24.000564575195312
2015-09-28,21.092805862426758
2015-09-29,20.15239715576172
2015-09-30,21.260116577148438
2015-10-01,22.488988876342773
2015-10-02,23.665945053100586
2015-10-05,23.97749137878418
2015-10-06,24.30057144165039
2015-10-07,25.131357192993164
2015-10-08,25.269824981689453
2015-10-09,25.287134170532227
2015-10-12,24.542884826660156
2015-10-13,23.885181427001953
2015-10-14,23.63709831237793
2015-10-15,24.0294132232666
2015-10-16,24.39287567138672
2015-10-19,24.190956115722656
2015-10-20,23.9197940826416
2015-10-21,23.354394912719727
2015-10-22,22.967844009399414
2015-10-23,22.615922927856445
2015-10-26,21.67551040649414
2015-10-27,21.617815017700195
2015-10-28,22.09667205810547
2015-10-29,22.09667205810547
2015-10-30,22.754383087158203
2015-11-02,22.829381942749023
2015-11-03,23.2390079498291
2015-11-04,22.46014404296875
2015-11-05,22.067827224731445
2015-11-06,21.912050247192383
2015-11-09,21.317811965942383
2015-11-10,21.237045288085938
2015-11-11,20.97164535522461
2015-11-12,20.250476837158203
2015-11-13,20.250476837158203
2015-11-16,21.5255126953125
2015-11-17,21.669740676879883
2015-11-18,21.981287002563477
2015-11-19,21.762054443359375
2015-11-20,21.242809295654297
2015-11-23,21.144733428955078
2015-11-24,21.42742347717285
2015-11-25,21.023574829101562
2015-11-27,20.850488662719727
2015-11-30,21.092805862426758
2015-12-01,21.150493621826172
2015-12-02,20.423561096191406
2015-12-03,19.188915252685547
2015-12-04,17.948501586914062
2015-12-07,15.559981346130371
2015-12-08,15.715755462646484
2015-12-09,17.098270416259766
2015-12-10,17.53547477722168
2015-12-11,15.609408378601074
2015-12-14,15.10721206665039
2015-12-15,15.266736030578613
2015-12-16,15.249005317687988
2015-12-17,14.002385139465332
2015-12-18,12.726215362548828
2015-12-21,12.997993469238281
2015-12-22,13.334759712219238
2015-12-23,14.97132396697998
2015-12-24,14.717273712158203
2015-12-28,14.65819263458252
2015-12-29,14.693639755249023
2015-12-30,14.42186164855957
2015-12-31,15.184015274047852
2016-01-04,15.503055572509766
2016-01-05,15.556234359741211
2016-01-06,13.5297269821167
2016-01-07,12.176755905151367
2016-01-08,11.99951171875
2016-01-11,11.042389869689941
2016-01-12,9.772127151489258
2016-01-13,8.041031837463379
2016-01-14,10.80605697631836
2016-01-15,9.512168884277344
2016-01-19,9.323104858398438
2016-01-20,9.151768684387207
2016-01-21,9.476716041564941
2016-01-22,11.662744522094727
2016-01-25,10.81787395477295
2016-01-26,12.064502716064453
2016-01-27,11.38505744934082
2016-01-28,11.396878242492676
2016-01-29,11.402785301208496
2016-02-01,11.526853561401367
2016-02-02,11.042389869689941
2016-02-03,10.876958847045898
2016-02-04,11.077832221984863
2016-02-05,10.114803314208984
2016-02-08,6.593525409698486
2016-02-09,7.077997207641602
2016-02-10,7.592007637023926
2016-02-11,7.851967811584473
2016-02-12,7.958317279815674
2016-02-16,8.86817455291748
2016-02-17,9.269928932189941
2016-02-18,9.405818939208984
2016-02-19,9.16358470916748
2016-02-22,9.541706085205078
2016-02-23,9.216758728027344
2016-02-24,9.825300216674805
2016-02-25,9.470808029174805
2016-02-26,9.240392684936523
2016-02-29,9.447175979614258
2016-03-01,9.778033256530762
2016-03-02,10.120707511901855
2016-03-03,10.687894821166992
2016-03-04,11.31416130065918
2016-03-07,11.260986328125
2016-03-08,10.197515487670898
2016-03-09,10.611085891723633
2016-03-10,9.735001564025879
2016-03-11,9.808518409729004
2016-03-14,10.108715057373047
2016-03-15,9.894286155700684
2016-03-16,10.684605598449707
2016-03-17,10.880653381347656
2016-03-18,11.119586944580078
2016-03-21,10.629467010498047
2016-03-22,10.801007270812988
2016-03-23,9.961678504943848
2016-03-24,9.404170989990234
2016-03-28,9.275514602661133
2016-03-29,9.618597030639648
2016-03-30,9.59408950805664
2016-03-31,9.84527587890625
2016-04-01,9.508318901062012
2016-04-04,9.318399429321289
2016-04-05,9.073338508605957
2016-04-06,9.489938735961914
2016-04-07,9.624725341796875
2016-04-08,9.949426651000977
2016-04-11,10.451799392700195
2016-04-12,10.850019454956055
2016-04-13,11.24211597442627
2016-04-14,10.886781692504883
2016-04-15,10.751999855041504
2016-04-18,10.218993186950684
2016-04-19,11.03381633758545
2016-04-20,11.536188125610352
2016-04-21,11.726105690002441
2016-04-22,11.971170425415039
2016-04-25,11.677098274230957
2016-04-26,11.87927532196045
2016-04-27,12.252988815307617
2016-04-28,12.03243350982666
2016-04-29,11.87927532196045
2016-05-02,11.523937225341797
2016-05-03,11.87927532196045
2016-05-04,11.787374496459961
2016-05-05,12.602200508117676
2016-05-06,12.069197654724121
2016-05-09,11.603581428527832
2016-05-10,11.726105690002441
2016-05-11,11.946662902832031
2016-05-12,11.67096996307373
2016-05-13,11.854767799377441
2016-05-16,12.61445426940918
2016-05-17,13.17809009552002
2016-05-18,12.76148796081543
2016-05-19,13.1964693069458
2016-05-20,13.570183753967285
2016-05-23,13.447656631469727
2016-05-24,13.55793285369873
2016-05-25,13.018798828125
2016-05-26,12.749237060546875
2016-05-27,13.15970516204834
2016-05-31,13.576312065124512
2016-06-01,13.839752197265625
2016-06-02,13.845874786376953
2016-06-03,13.986791610717773
2016-06-06,14.323747634887695
2016-06-07,14.440145492553711
2016-06-08,14.201213836669922
2016-06-09,14.262481689453125
2016-06-10,13.502795219421387
2016-06-13,13.355758666992188
2016-06-14,12.97591495513916
2016-06-15,13.337377548217773
2016-06-16,13.968584060668945
2016-06-17,14.221068382263184
2016-06-20,14.088508605957031
2016-06-21,13.678235054016113
2016-06-22,13.103830337524414
2016-06-23,13.747660636901855
2016-06-24,13.451000213623047
2016-06-27,12.624116897583008
2016-06-28,13.02808666229248
2016-06-29,13.154326438903809
2016-06-30,13.65298080444336
2016-07-01,12.977591514587402
2016-07-05,12.680926322937012
2016-07-06,12.901845932006836
2016-07-07,12.845041275024414
2016-07-08,13.249008178710938
2016-07-11,13.084894180297852
2016-07-12,13.817096710205078
2016-07-13,14.031708717346191
2016-07-14,14.896459579467773
2016-07-15,14.795464515686035
2016-07-18,15.508726119995117
2016-07-19,15.773832321166992
2016-07-20,15.862202644348145
2016-07-21,15.571847915649414
2016-07-22,15.477164268493652
2016-07-25,14.915397644042969
2016-07-26,14.871206283569336
2016-07-27,14.694473266601562
2016-07-28,14.568229675292969
2016-07-29,15.130001068115234
2016-08-01,14.221068382263184
2016-08-02,15.123689651489258
2016-08-03,16.203048706054688
2016-08-04,15.767518997192383
2016-08-05,16.17780303955078
2016-08-08,16.367162704467773
2016-08-09,16.304044723510742
2016-08-10,16.026315689086914
2016-08-11,16.613332748413086
2016-08-12,16.543901443481445
2016-08-15,16.78376007080078
2016-08-16,16.594406127929688
2016-08-17,16.4492244720459
2016-08-18,17.743196487426758
2016-08-19,17.47178077697754
2016-08-22,17.313974380493164
2016-08-23,18.027236938476562
2016-08-24,17.71163558959961
2016-08-25,17.591705322265625
2016-08-26,17.566457748413086
2016-08-29,17.71163558959961
2016-08-30,17.68007469177246
2016-08-31,17.635889053344727
2016-09-01,17.768442153930664
2016-09-02,17.92624282836914
2016-09-06,18.405961990356445
2016-09-07,19.283039093017578
2016-09-08,19.797847747802734
2016-09-09,19.09237289428711
2016-09-12,19.333885192871094
2016-09-13,18.908052444458008
2016-09-14,18.90169906616211
2016-09-15,18.96526336669922
2016-09-16,18.914411544799805
2016-09-19,19.066946029663086
2016-09-20,18.908052444458008
2016-09-21,19.696163177490234
2016-09-22,19.486419677734375
2016-09-23,19.283039093017578
2016-09-26,19.295753479003906
2016-09-27,19.48006820678711
2016-09-28,19.702516555786133
2016-09-29,19.3148193359375
2016-09-30,19.530906677246094
2016-10-03,19.46735191345215
2016-10-04,19.200410842895508
2016-10-05,19.403791427612305
2016-10-06,19.39108657836914
2016-10-07,19.3084659576416
2016-10-10,19.429218292236328
2016-10-11,19.25761604309082
2016-10-12,18.99703598022461
2016-10-13,18.558500289916992
2016-10-14,18.514007568359375
2016-10-17,18.475872039794922
2016-10-18,18.583919525146484
2016-10-19,19.098724365234375
2016-10-20,19.181350708007812
2016-10-21,19.21312141418457
2016-10-24,19.098724365234375
2016-10-25,18.539432525634766
2016-10-26,18.787303924560547
2016-10-27,18.660188674926758
2016-10-28,18.857210159301758
2016-10-31,18.558500289916992
2016-11-01,18.1580867767334
2016-11-02,17.865734100341797
2016-11-03,18.081823348999023
2016-11-04,18.177154541015625
2016-11-07,18.59027862548828
2016-11-08,18.96526336669922
2016-11-09,19.52455711364746
2016-11-10,19.473712921142578
2016-11-11,19.13050079345703
2016-11-14,19.15592384338379
2016-11-15,19.683446884155273
2016-11-16,19.251266479492188
2016-11-17,19.181350708007812
2016-11-18,19.16228485107422
2016-11-21,19.397438049316406
2016-11-22,19.48006820678711
2016-11-23,19.46099853515625
2016-11-25,19.1241512298584
2016-11-28,18.583919525146484
2016-11-29,18.38689613342285
2016-11-30,19.51184844970703
2016-12-01,19.07965850830078
2016-12-02,19.594467163085938
2016-12-05,19.96309471130371
2016-12-06,19.950382232666016
2016-12-07,20.21263313293457
2016-12-08,19.91840171813965
2016-12-09,19.317142486572266
2016-12-12,19.144432067871094
2016-12-13,19.445066452026367
2016-12-14,18.690288543701172
2016-12-15,18.626327514648438
2016-12-16,19.707319259643555
2016-12-19,19.675336837768555
2016-12-20,19.4130859375
2016-12-21,19.585786819458008
2016-12-22,19.381099700927734
2016-12-23,20.187047958374023
2016-12-27,20.327768325805664
2016-12-28,19.85443687438965
2016-12-29,19.835248947143555
2016-12-30,19.91840171813965
2017-01-03,20.12308692932129
2017-01-04,20.05912208557129
2017-01-05,20.302181243896484
2017-01-06,20.737140655517578
2017-01-09,20.42371940612793
2017-01-10,18.229751586914062
2017-01-11,18.408845901489258
2017-01-12,18.357677459716797
2017-01-13,18.268129348754883
2017-01-17,18.19137191772461
2017-01-18,18.127408981323242
2017-01-19,18.197769165039062
2017-01-20,18.04425811767578
2017-01-23,18.04425811767578
2017-01-24,18.216957092285156
2017-01-25,18.428035736083984
2017-01-26,18.53038787841797
2017-01-27,18.229751586914062
2017-01-30,18.01866912841797
2017-01-31,18.44723129272461
2017-02-01,18.121009826660156
2017-02-02,18.319297790527344
2017-02-03,18.47920799255371
2017-02-06,18.66470718383789
2017-02-07,18.248939514160156
2017-02-08,18.101816177368164
2017-02-09,18.338485717773438
2017-02-10,18.19137191772461
2017-02-13,18.575159072875977
2017-02-14,18.47920799255371
2017-02-15,18.543174743652344
2017-02-16,17.903533935546875
2017-02-17,18.037858963012695
2017-02-21,18.46642303466797
2017-02-22,17.909927368164062
2017-02-23,18.082632064819336
2017-02-24,17.89073944091797
2017-02-27,18.00587272644043
2017-02-28,18.127408981323242
2017-03-01,18.415250778198242
2017-03-02,18.575159072875977
2017-03-03,18.965335845947266
2017-03-06,19.08047103881836
2017-03-07,18.818218231201172
2017-03-08,18.449871063232422
2017-03-09,18.643733978271484
2017-03-10,18.68897247314453
2017-03-13,18.643733978271484
2017-03-14,18.165529251098633
2017-03-15,18.63727569580078
2017-03-16,18.50156593322754
2017-03-17,18.46278953552246
2017-03-20,18.572650909423828
2017-03-21,18.327083587646484
2017-03-22,18.3787841796875
2017-03-23,18.352930068969727
2017-03-24,18.540342330932617
2017-03-27,18.520957946777344
2017-03-28,18.47571563720703
2017-03-29,18.96039390563965
2017-03-30,18.779449462890625
2017-03-31,19.1219482421875
2017-04-03,19.283510208129883
2017-04-04,19.335203170776367
2017-04-05,19.167190551757812
2017-04-06,19.548460006713867
2017-04-07,19.613080978393555
2017-04-10,19.722942352294922
2017-04-11,19.619543075561523
2017-04-12,19.63247299194336
2017-04-13,19.42568016052246
2017-04-17,19.503225326538086
2017-04-18,19.658323287963867
2017-04-19,19.53553009033203
2017-04-20,19.55492401123047
2017-04-21,19.393362045288086
2017-04-24,19.373977661132812
2017-04-25,19.91034698486328
2017-04-26,19.89096450805664
2017-04-27,19.8715763092041
2017-04-28,19.79402732849121
2017-05-01,19.903888702392578
2017-05-02,19.600156784057617
2017-05-03,19.845722198486328
2017-05-04,19.083171844482422
2017-05-05,19.548460006713867
2017-05-08,19.79402732849121
2017-05-09,19.42568016052246
2017-05-10,19.878034591674805
2017-05-11,19.561384201049805
2017-05-12,19.593698501586914
2017-05-15,19.89096450805664
2017-05-16,19.78756332397461
2017-05-17,19.44506072998047
2017-05-18,19.322277069091797
2017-05-19,19.516151428222656
2017-05-22,19.541996002197266
2017-05-23,19.703554153442383
2017-05-24,19.567852020263672
2017-05-25,19.296430587768555
2017-05-26,19.186569213867188
2017-05-30,18.540342330932617
2017-05-31,18.482179641723633
2017-06-01,18.61788558959961
2017-06-02,18.663127899169922
2017-06-05,18.73421287536621
2017-06-06,18.902231216430664
2017-06-07,18.758588790893555
2017-06-08,18.889171600341797
2017-06-09,19.18951988220215
2017-06-12,19.24175453186035
2017-06-13,19.293983459472656
2017-06-14,18.797761917114258
2017-06-15,18.47782325744629
2017-06-16,19.013227462768555
2017-06-19,18.849998474121094
2017-06-20,18.562711715698242
2017-06-21,18.18401336669922
2017-06-22,18.3929500579834
2017-06-23,18.771644592285156
2017-06-26,18.9152889251709
2017-06-27,19.045875549316406
2017-06-28,19.424575805664062
2017-06-29,19.45722198486328
2017-06-30,19.770627975463867
2017-07-03,20.129735946655273
2017-07-05,19.816328048706055
2017-07-06,19.89468002319336
2017-07-07,19.85550308227539
2017-07-10,19.875093460083008
2017-07-11,19.868562698364258
2017-07-12,20.103618621826172
2017-07-13,20.345195770263672
2017-07-14,20.521493911743164
2017-07-17,20.528018951416016
2017-07-18,20.338665008544922
2017-07-19,20.403963088989258
2017-07-20,20.521493911743164
2017-07-21,20.5345458984375
2017-07-24,20.67818832397461
2017-07-25,20.632490158081055
2017-07-26,20.639019012451172
2017-07-27,20.880598068237305
2017-07-28,20.887128829956055
2017-07-31,20.75001335144043
2017-08-01,20.710838317871094
2017-08-02,20.65860366821289
2017-08-03,20.279903411865234
2017-08-04,20.22767448425293
2017-08-07,20.25379180908203
2017-08-08,19.907739639282227
2017-08-09,19.999141693115234
2017-08-10,19.620450973510742
2017-08-11,19.640037536621094
2017-08-14,19.659624099731445
2017-08-15,19.568218231201172
2017-08-16,19.339691162109375
2017-08-17,18.987110137939453
2017-08-18,18.9805850982666
2017-08-21,18.941410064697266
2017-08-22,19.261341094970703
2017-08-23,19.254810333251953
2017-08-24,19.24175453186035
2017-08-25,19.18951988220215
2017-08-28,19.045875549316406
2017-08-29,19.045875549316406
2017-08-30,19.01975440979004
2017-08-31,19.411516189575195
2017-09-01,19.626976013183594
2017-09-05,19.685747146606445
2017-09-06,19.659624099731445
2017-09-07,19.659622192382812
2017-09-08,19.580488204956055
2017-09-11,19.949804306030273
2017-09-12,19.92342185974121
2017-09-13,20.06191635131836
2017-09-14,20.05532455444336
2017-09-15,19.9827823638916
2017-09-18,20.167434692382812
2017-09-19,20.11467742919922
2017-09-20,20.04213523864746
2017-09-21,19.778335571289062
2017-09-22,19.784929275512695
2017-09-25,20.17403221130371
2017-09-26,19.936609268188477
2017-09-27,19.77174186706543
2017-09-28,19.784929275512695
2017-09-29,19.79152488708496
2017-10-02,19.81790542602539
2017-10-03,19.976184844970703
2017-10-04,19.811307907104492
2017-10-05,20.009157180786133
2017-10-06,19.857471466064453
2017-10-09,19.824499130249023
2017-10-10,19.804716110229492
2017-10-11,19.89044761657715
2017-10-12,19.897043228149414
2017-10-13,19.699195861816406
2017-10-16,19.745361328125
2017-10-17,19.73217010498047
2017-10-18,19.580488204956055
2017-10-19,19.521129608154297
2017-10-20,19.343069076538086
2017-10-23,19.019914627075195
2017-10-24,18.97374725341797
2017-10-25,18.690166473388672
2017-10-26,18.736328125
2017-10-27,18.87482452392578
2017-10-30,18.822065353393555
2017-10-31,18.79568099975586
2017-11-01,18.9869384765625
2017-11-02,18.53847885131836
2017-11-03,18.63740348815918
2017-11-06,18.9869384765625
2017-11-07,18.97374725341797
2017-11-08,18.716543197631836
2017-11-09,18.907793045043945
2017-11-10,18.87482452392578
2017-11-13,18.617618560791016
2017-11-14,18.281272888183594
2017-11-15,18.136186599731445
2017-11-16,17.819629669189453
2017-11-17,17.977903366088867
2017-11-20,18.017475128173828
2017-11-21,17.9647159576416
2017-11-22,18.301055908203125
2017-11-24,18.512096405029297
2017-11-27,18.452743530273438
2017-11-28,18.703353881835938
2017-11-29,18.676971435546875
2017-11-30,19.158401489257812
2017-12-01,19.316686630249023
2017-12-04,19.158401489257812
2017-12-05,19.171600341796875
2017-12-06,18.920989990234375
2017-12-07,18.974302291870117
2017-12-08,19.02762222290039
2017-12-11,19.260883331298828
2017-12-12,19.380847930908203
2017-12-13,19.367521286010742
2017-12-14,19.780725479125977
2017-12-15,19.814054489135742
2017-12-18,20.087305068969727
2017-12-19,20.033987045288086
2017-12-20,20.027324676513672
2017-12-21,20.207265853881836
2017-12-22,20.20060157775879
2017-12-26,20.320568084716797
2017-12-27,20.253925323486328
2017-12-28,20.333898544311523
2017-12-29,20.320568084716797
2018-01-02,20.753768920898438
2018-01-03,21.326932907104492
2018-01-04,21.693485260009766
2018-01-05,21.633506774902344
2018-01-08,21.713481903076172
2018-01-09,21.81344985961914
2018-01-10,21.826784133911133
2018-01-11,22.060047149658203
2018-01-12,22.13335418701172
2018-01-16,21.72014617919922
2018-01-17,21.67349624633789
2018-01-18,21.513545989990234
2018-01-19,21.526872634887695
2018-01-22,21.8934326171875
2018-01-23,22.093372344970703
2018-01-24,22.060047149658203
2018-01-25,21.593523025512695
2018-01-26,21.680158615112305
2018-01-29,21.313600540161133
2018-01-30,21.000364303588867
2018-01-31,20.92038345336914
2018-02-01,21.113664627075195
2018-02-02,20.46052360534668
2018-02-05,19.647438049316406
2018-02-06,20.1072998046875
2018-02-07,19.99399757385254
2018-02-08,19.034284591674805
2018-02-09,19.067611694335938
2018-02-12,19.60744857788086
2018-02-13,19.84071159362793
2018-02-14,19.98067283630371
2018-02-15,19.98067283630371
2018-02-16,19.267549514770508
2018-02-20,19.387508392333984
2018-02-21,19.074275970458984
2018-02-22,19.034284591674805
2018-02-23,19.154253005981445
2018-02-26,18.934314727783203
2018-02-27,18.9009952545166
2018-02-28,18.50111198425293
2018-03-01,18.24785804748535
2018-03-02,18.06791114807129
2018-03-05,18.154552459716797
2018-03-06,18.414470672607422
2018-03-07,18.301172256469727
2018-03-08,18.32141876220703
2018-03-09,18.895015716552734
2018-03-12,19.07046890258789
2018-03-13,18.908519744873047
2018-03-14,18.989492416381836
2018-03-15,18.011005401611328
2018-03-16,18.361907958984375
2018-03-19,17.680343627929688
2018-03-20,17.680343627929688
2018-03-21,18.220191955566406
2018-03-22,17.86928939819336
2018-03-23,17.30243492126465
2018-03-26,17.17422103881836
2018-03-27,16.971773147583008
2018-03-28,16.72209358215332
2018-03-29,16.776073455810547
2018-04-02,16.553390502929688
2018-04-03,16.499401092529297
2018-04-04,16.506149291992188
2018-04-05,16.73558807373047
2018-04-06,16.452159881591797
2018-04-09,16.452159881591797
2018-04-10,16.917789459228516
2018-04-11,17.106739044189453
2018-04-12,16.924541473388672
2018-04-13,16.971773147583008
2018-04-16,17.268699645996094
2018-04-17,17.363170623779297
2018-04-18,17.390165328979492
2018-04-19,17.241703033447266
2018-04-20,17.214712142944336
2018-04-23,17.44414520263672
2018-04-24,17.241703033447266
2018-04-25,17.2889404296875
2018-04-26,17.261953353881836
2018-04-27,17.248451232910156
2018-04-30,17.363170623779297
2018-05-01,17.51837921142578
2018-05-02,17.646595001220703
2018-05-03,17.61285972595215
2018-05-04,17.6735897064209
2018-05-07,17.727575302124023
2018-05-08,17.62635040283203
2018-05-09,17.896284103393555
2018-05-10,18.011005401611328
2018-05-11,18.314666748046875
2018-05-14,18.38890266418457
2018-05-15,18.395652770996094
2018-05-16,18.469879150390625
2018-05-17,18.901769638061523
2018-05-18,18.760051727294922
2018-05-21,18.638587951660156
2018-05-22,18.71281623840332
2018-05-23,18.685823440551758
2018-05-24,18.34840965270996
2018-05-25,18.21344757080078
2018-05-29,17.99075698852539
2018-05-30,18.34840965270996
2018-05-31,18.12571907043457
2018-06-01,18.004249572753906
2018-06-04,17.90977668762207
2018-06-05,17.882783889770508
2018-06-06,17.6735897064209
2018-06-07,18.056461334228516
2018-06-08,17.85818862915039
2018-06-11,18.288915634155273
