,BAC
2014-05-12,12.154014587402344
2014-05-13,12.121753692626953
2014-05-14,11.968518257141113
2014-05-15,11.734634399414062
2014-05-16,11.702372550964355
2014-05-19,11.831416130065918
2014-05-20,11.71850299835205
2014-05-21,11.783021926879883
2014-05-22,11.863675117492676
2014-05-23,11.871739387512207
2014-05-27,12.274994850158691
2014-05-28,12.210474014282227
2014-05-29,12.218536376953125
2014-05-30,12.210474014282227
2014-06-02,12.307251930236816
2014-06-03,12.266923904418945
2014-06-04,12.266923904418945
2014-06-05,12.444355964660645
2014-06-06,12.573399543762207
2014-06-09,12.775023460388184
2014-06-10,12.839542388916016
2014-06-11,12.573399543762207
2014-06-12,12.436291694641113
2014-06-13,12.452423095703125
2014-06-16,12.323382377624512
2014-06-17,12.573399543762207
2014-06-18,12.621788024902344
2014-06-19,12.54114055633545
2014-06-20,12.46850872039795
2014-06-23,12.621837615966797
2014-06-24,12.500787734985352
2014-06-25,12.484644889831543
2014-06-26,12.436226844787598
2014-06-27,12.371664047241211
2014-06-30,12.40394401550293
2014-07-01,12.589556694030762
2014-07-02,12.79132080078125
2014-07-03,12.936580657958984
2014-07-07,12.863945960998535
2014-07-08,12.573420524597168
2014-07-09,12.589556694030762
2014-07-10,12.46043586730957
2014-07-11,12.412012100219727
2014-07-14,12.565349578857422
2014-07-15,12.75903606414795
2014-07-16,12.516926765441895
2014-07-17,12.266752243041992
2014-07-18,12.500787734985352
2014-07-21,12.524996757507324
2014-07-22,12.524996757507324
2014-07-23,12.524996757507324
2014-07-24,12.60569953918457
2014-07-25,12.581491470336914
2014-07-28,12.508855819702148
2014-07-29,12.37973403930664
2014-07-30,12.573420524597168
2014-07-31,12.307103157043457
2014-08-01,12.089204788208008
2014-08-04,12.1456937789917
2014-08-05,12.10534381866455
2014-08-06,12.266752243041992
2014-08-07,12.202190399169922
2014-08-08,12.266752243041992
2014-08-11,12.282893180847168
2014-08-12,12.27481746673584
2014-08-13,12.307103157043457
2014-08-14,12.363590240478516
2014-08-15,12.282893180847168
2014-08-18,12.46850872039795
2014-08-19,12.46850872039795
2014-08-20,12.524996757507324
2014-08-21,13.041492462158203
2014-08-22,13.017281532287598
2014-08-25,13.146408081054688
2014-08-26,13.178689002990723
2014-08-27,13.073774337768555
2014-08-28,12.920437812805176
2014-08-29,12.985004425048828
2014-09-02,13.130266189575195
2014-09-03,13.033124923706055
2014-09-04,13.041219711303711
2014-09-05,12.968361854553223
2014-09-08,13.235501289367676
2014-09-09,13.06550407409668
2014-09-10,13.243599891662598
2014-09-11,13.413594245910645
2014-09-12,13.59168529510498
2014-09-15,13.551210403442383
2014-09-16,13.526924133300781
2014-09-17,13.575495719909668
2014-09-18,13.794060707092285
2014-09-19,13.721206665039062
2014-09-22,13.785971641540527
2014-09-23,13.802156448364258
2014-09-24,13.907397270202637
2014-09-25,13.640257835388184
2014-09-26,13.785971641540527
2014-09-29,13.769777297973633
2014-09-30,13.802156448364258
2014-10-01,13.615971565246582
2014-10-02,13.664539337158203
2014-10-03,13.996441841125488
2014-10-06,13.996441841125488
2014-10-07,13.664539337158203
2014-10-08,13.858830451965332
2014-10-09,13.429787635803223
2014-10-10,13.340737342834473
2014-10-13,13.275978088378906
2014-10-14,13.37311840057373
2014-10-15,12.757889747619629
2014-10-16,13.016934394836426
2014-10-17,13.122167587280273
2014-10-20,13.16264820098877
2014-10-21,13.43787670135498
2014-10-22,13.275978088378906
2014-10-23,13.43787670135498
2014-10-24,13.535021781921387
2014-10-27,13.429787635803223
2014-10-28,13.599782943725586
2014-10-29,13.75358772277832
2014-10-30,13.785971641540527
2014-10-31,13.891205787658691
2014-11-03,13.98025131225586
2014-11-04,13.931682586669922
2014-11-05,14.036911964416504
2014-11-06,14.053107261657715
2014-11-07,14.053107261657715
2014-11-10,14.06120491027832
2014-11-11,14.020727157592773
2014-11-12,13.996441841125488
2014-11-13,13.939776420593262
2014-11-14,13.875014305114746
2014-11-17,13.834537506103516
2014-11-18,13.875014305114746
2014-11-19,13.810256004333496
2014-11-20,13.761687278747559
2014-11-21,13.858830451965332
2014-11-24,13.907397270202637
2014-11-25,13.84263801574707
2014-11-26,13.850728034973145
2014-11-28,13.794060707092285
2014-12-01,13.59168529510498
2014-12-02,13.883110046386719
2014-12-03,14.037368774414062
2014-12-04,13.972415924072266
2014-12-05,14.353996276855469
2014-12-08,14.337762832641602
2014-12-09,14.256570816040039
2014-12-10,14.11043643951416
2014-12-11,14.18350887298584
2014-12-12,13.907463073730469
2014-12-15,13.680140495300293
2014-12-16,13.574596405029297
2014-12-17,14.01301383972168
2014-12-18,14.232219696044922
2014-12-19,14.305285453796387
2014-12-22,14.378352165222168
2014-12-23,14.556967735290527
2014-12-24,14.59756088256836
2014-12-26,14.59756088256836
2014-12-29,14.703106880187988
2014-12-30,14.719338417053223
2014-12-31,14.524495124816895
2015-01-02,14.532612800598145
2015-01-05,14.11043643951416
2015-01-06,13.688262939453125
2015-01-07,13.75321102142334
2015-01-08,14.037368774414062
2015-01-09,13.785683631896973
2015-01-12,13.542120933532715
2015-01-13,13.355391502380371
2015-01-14,13.0225191116333
2015-01-15,12.34054183959961
2015-01-16,12.48668384552002
2015-01-20,12.38925838470459
2015-01-21,12.51103401184082
2015-01-22,13.063116073608398
2015-01-23,12.770837783813477
2015-01-26,12.868268013000488
2015-01-27,12.689651489257812
2015-01-28,12.34054183959961
2015-01-29,12.527276039123535
2015-01-30,12.299948692321777
2015-02-02,12.551630973815918
2015-02-03,12.900739669799805
2015-02-04,12.819551467895508
2015-02-05,12.965690612792969
2015-02-06,13.387863159179688
2015-02-09,13.274201393127441
2015-02-10,13.331034660339355
2015-02-11,13.282320976257324
2015-02-12,13.534003257751465
2015-02-13,13.485288619995117
2015-02-17,13.50152587890625
2015-02-18,13.233610153198242
2015-02-19,13.160539627075195
2015-02-20,13.298561096191406
2015-02-23,13.15241813659668
2015-02-24,13.298561096191406
2015-02-25,13.387863159179688
2015-02-26,13.0225191116333
2015-02-27,12.835786819458008
2015-03-02,12.998162269592285
2015-03-03,13.0225191116333
2015-03-04,12.900357246398926
2015-03-05,13.030664443969727
2015-03-06,13.209832191467285
2015-03-09,13.169116020202637
2015-03-10,12.859638214111328
2015-03-11,13.120247840881348
2015-03-12,13.103962898254395
2015-03-13,13.103962898254395
2015-03-16,13.13653564453125
2015-03-17,13.103962898254395
2015-03-18,13.014373779296875
2015-03-19,12.713040351867676
2015-03-20,12.900357246398926
2015-03-23,12.80262565612793
2015-03-24,12.713040351867676
2015-03-25,12.550156593322754
2015-03-26,12.55830192565918
2015-03-27,12.468716621398926
2015-03-30,12.639745712280273
2015-03-31,12.5338716506958
2015-04-01,12.550156593322754
2015-04-02,12.656028747558594
2015-04-06,12.631598472595215
2015-04-07,12.590879440307617
2015-04-08,12.713040351867676
2015-04-09,12.794485092163086
2015-04-10,12.80262565612793
2015-04-13,12.867778778076172
2015-04-14,12.884068489074707
2015-04-15,12.737472534179688
2015-04-16,12.859638214111328
2015-04-17,12.672320365905762
2015-04-20,12.680463790893555
2015-04-21,12.623458862304688
2015-04-22,12.818914413452148
2015-04-23,12.77819538116455
2015-04-24,12.737472534179688
2015-04-27,12.672320365905762
2015-04-28,12.745619773864746
2015-04-29,13.014373779296875
2015-04-30,12.973658561706543
2015-05-01,13.120247840881348
2015-05-04,13.389007568359375
2015-05-05,13.31570816040039
2015-05-06,13.266846656799316
2015-05-07,13.226123809814453
2015-05-08,13.397154808044434
2015-05-11,13.429725646972656
2015-05-12,13.380861282348633
2015-05-13,13.413437843322754
2015-05-14,13.454160690307617
2015-05-15,13.31570816040039
2015-05-18,13.446015357971191
2015-05-19,13.65776252746582
2015-05-20,13.633332252502441
2015-05-21,13.6251859664917
2015-05-22,13.641474723815918
2015-05-26,13.437872886657715
2015-05-27,13.633332252502441
2015-05-28,13.576322555541992
2015-05-29,13.437872886657715
2015-06-01,13.478592872619629
2015-06-02,13.61704158782959
2015-06-03,13.829428672790527
2015-06-04,13.70689582824707
2015-06-05,14.041808128356934
2015-06-08,13.951956748962402
2015-06-09,14.139832496643066
2015-06-10,14.368552207946777
2015-06-11,14.286865234375
2015-06-12,14.286865234375
2015-06-15,14.270529747009277
2015-06-16,14.3358793258667
2015-06-17,14.188843727111816
2015-06-18,14.197011947631836
2015-06-19,14.025470733642578
2015-06-22,14.270529747009277
2015-06-23,14.4339017868042
2015-06-24,14.286865234375
2015-06-25,14.188843727111816
2015-06-26,14.221516609191895
2015-06-29,13.79675006866455
2015-06-30,13.902946472167969
2015-07-01,14.06631851196289
2015-07-02,13.911111831665039
2015-07-06,13.837594985961914
2015-07-07,13.633378028869629
2015-07-08,13.273959159851074
2015-07-09,13.461840629577637
2015-07-10,13.641546249389648
2015-07-13,13.902946472167969
2015-07-14,13.992798805236816
2015-07-15,14.442069053649902
2015-07-16,14.66262435913086
2015-07-17,14.785149574279785
2015-07-20,14.801490783691406
2015-07-21,14.768815994262695
2015-07-22,15.071056365966797
2015-07-23,14.850502014160156
2015-07-24,14.621777534484863
2015-07-27,14.4339017868042
2015-07-28,14.605443000793457
2015-07-29,14.834165573120117
2015-07-30,14.80965805053711
2015-07-31,14.605443000793457
2015-08-03,14.51559066772461
2015-08-04,14.540095329284668
2015-08-05,14.597275733947754
2015-08-06,14.548259735107422
2015-08-07,14.49925422668457
2015-08-10,14.736141204833984
2015-08-11,14.531926155090332
2015-08-12,14.311376571655273
2015-08-13,14.393060684204102
2015-08-14,14.458409309387207
2015-08-17,14.51559066772461
2015-08-18,14.450242042541504
2015-08-19,14.262362480163574
2015-08-20,13.65788745880127
2015-08-21,13.151432037353516
2015-08-24,12.489774703979492
2015-08-25,12.465271949768066
2015-08-26,13.118759155273438
2015-08-27,13.42916488647461
2015-08-28,13.363816261291504
2015-08-31,13.347479820251465
2015-09-01,12.726668357849121
2015-09-02,12.98890495300293
2015-09-03,13.062657356262207
2015-09-04,12.825004577636719
2015-09-08,13.242942810058594
2015-09-09,13.02988052368164
2015-09-10,13.144604682922363
2015-09-11,13.144604682922363
2015-09-14,13.079049110412598
2015-09-15,13.365864753723145
2015-09-16,13.382259368896484
2015-09-17,12.99709701538086
2015-09-18,12.751253128051758
2015-09-21,12.865979194641113
2015-09-22,12.759449005126953
2015-09-23,12.88237190246582
2015-09-24,12.743056297302246
2015-09-25,13.021682739257812
2015-09-28,12.677496910095215
2015-09-29,12.579157829284668
2015-09-30,12.767640113830566
2015-10-01,12.743056297302246
2015-10-02,12.603745460510254
2015-10-05,12.857781410217285
2015-10-06,12.857781410217285
2015-10-07,12.90695571899414
2015-10-08,12.90695571899414
2015-10-09,12.767640113830566
2015-10-12,12.718473434448242
2015-10-13,12.718473434448242
2015-10-14,12.816807746887207
2015-10-15,13.267528533935547
2015-10-16,13.210165977478027
2015-10-19,13.226557731628418
2015-10-20,13.275725364685059
2015-10-21,13.02988052368164
2015-10-22,13.242942810058594
2015-10-23,13.537961959838867
2015-10-26,13.529767990112305
2015-10-27,13.439621925354004
2015-10-28,14.16076946258545
2015-10-29,14.005066871643066
2015-10-30,13.751030921936035
2015-11-02,13.980484008789062
2015-11-03,14.078828811645508
2015-11-04,13.939510345458984
2015-11-05,14.185355186462402
2015-11-06,14.709826469421387
2015-11-09,14.488571166992188
2015-11-10,14.62788200378418
2015-11-11,14.54593276977539
2015-11-12,14.234522819519043
2015-11-13,14.095216751098633
2015-11-16,14.283696174621582
2015-11-17,14.27550220489502
2015-11-18,14.619688034057617
2015-11-19,14.496763229370117
2015-11-20,14.463980674743652
2015-11-23,14.316473007202148
2015-11-24,14.316473007202148
2015-11-25,14.291893005371094
2015-11-27,14.324671745300293
2015-11-30,14.283696174621582
2015-12-01,14.595099449157715
2015-12-02,14.48005199432373
2015-12-03,14.21707534790039
2015-12-04,14.627974510192871
2015-12-07,14.41430950164795
2015-12-08,14.126678466796875
2015-12-09,14.052717208862305
2015-12-10,14.134897232055664
2015-12-11,13.748649597167969
2015-12-14,13.806180000305176
2015-12-15,14.315691947937012
2015-12-16,14.586885452270508
2015-12-17,14.21707534790039
2015-12-18,13.773303985595703
2015-12-21,13.945879936218262
2015-12-22,14.036279678344727
2015-12-23,14.249944686889648
2015-12-24,14.192427635192871
2015-12-28,14.077372550964355
2015-12-29,14.200637817382812
2015-12-30,14.011626243591309
2015-12-31,13.830832481384277
2016-01-04,13.50211238861084
2016-01-05,13.50211238861084
2016-01-06,13.214485168457031
2016-01-07,12.73784351348877
2016-01-08,12.491302490234375
2016-01-11,12.58169937133789
2016-01-12,12.58169937133789
2016-01-13,12.244766235351562
2016-01-14,12.318726539611816
2016-01-15,11.88317584991455
2016-01-19,11.702380180358887
2016-01-20,11.250391960144043
2016-01-21,10.979198455810547
2016-01-22,11.14355754852295
2016-01-25,10.650481224060059
2016-01-26,10.938108444213867
2016-01-27,10.979198455810547
2016-01-28,11.118904113769531
2016-01-29,11.620200157165527
2016-02-01,11.47227668762207
2016-02-02,10.87236499786377
2016-02-03,10.7080078125
2016-02-04,10.888803482055664
2016-02-05,10.642260551452637
2016-02-08,10.083440780639648
2016-02-09,10.02591323852539
2016-02-10,9.84511947631836
2016-02-11,9.171248435974121
2016-02-12,9.820464134216309
2016-02-16,10.067000389099121
2016-02-17,10.321761131286621
2016-02-18,10.058782577514648
2016-02-19,9.968389511108398
2016-02-22,10.305323600769043
2016-02-23,9.993043899536133
2016-02-24,9.968389511108398
2016-02-25,10.124530792236328
2016-02-26,10.436812400817871
2016-02-29,10.28888988494873
2016-03-01,10.839492797851562
2016-03-02,11.062219619750977
2016-03-03,11.136468887329102
2016-03-04,11.169463157653809
2016-03-07,11.161214828491211
2016-03-08,10.773502349853516
2016-03-09,10.839495658874512
2016-03-10,10.946733474731445
2016-03-11,11.375694274902344
2016-03-14,11.251955032348633
2016-03-15,11.194208145141602
2016-03-16,10.979727745056152
2016-03-17,11.053975105285645
2016-03-18,11.375694274902344
2016-03-21,11.416939735412598
2016-03-22,11.350944519042969
2016-03-23,11.235455513000488
2016-03-24,11.284954071044922
2016-03-28,11.235455513000488
2016-03-29,11.07047176361084
2016-03-30,11.119962692260742
2016-03-31,11.152963638305664
2016-04-01,11.18596076965332
2016-04-04,11.144716262817383
2016-04-05,10.880739212036133
2016-04-06,10.946733474731445
2016-04-07,10.600268363952637
2016-04-08,10.625011444091797
2016-04-11,10.699256896972656
2016-04-12,10.946733474731445
2016-04-13,11.375694274902344
2016-04-14,11.664416313171387
2016-04-15,11.54892635345459
2016-04-18,11.689160346984863
2016-04-19,11.920143127441406
2016-04-20,12.316105842590332
2016-04-21,12.291358947753906
2016-04-22,12.464590072631836
2016-04-25,12.340853691101074
2016-04-26,12.448095321655273
2016-04-27,12.390347480773926
2016-04-28,12.200616836547852
2016-04-29,12.010880470275879
2016-05-02,12.184118270874023
2016-05-03,11.845898628234863
2016-05-04,11.656166076660156
2016-05-05,11.59017276763916
2016-05-06,11.639667510986328
2016-05-09,11.540677070617676
2016-05-10,11.796405792236328
2016-05-11,11.713915824890137
2016-05-12,11.664416313171387
2016-05-13,11.449934005737305
2016-05-16,11.491183280944824
2016-05-17,11.55717658996582
2016-05-18,12.118123054504395
2016-05-19,11.986136436462402
2016-05-20,11.977889060974121
2016-05-23,11.936640739440918
2016-05-24,12.109874725341797
2016-05-25,12.307855606079102
2016-05-26,12.126376152038574
2016-05-27,12.274860382080078
2016-05-31,12.200616836547852
2016-06-01,12.299941062927246
2016-06-02,12.366161346435547
2016-06-03,11.935744285583496
2016-06-06,12.018519401550293
2016-06-07,11.877808570861816
2016-06-08,11.944021224975586
2016-06-09,11.745373725891113
2016-06-10,11.447388648986816
2016-06-13,11.257012367248535
2016-06-14,10.97558879852295
2016-06-15,11.041803359985352
2016-06-16,11.016972541809082
2016-06-17,11.091472625732422
2016-06-20,11.207350730895996
2016-06-21,11.273567199707031
2016-06-22,11.265291213989258
2016-06-23,11.621212005615234
2016-06-24,10.760382652282715
2016-06-27,10.081649780273438
2016-06-28,10.512063980102539
2016-06-29,10.917648315429688
2016-06-30,10.983865737915039
2016-07-01,10.843152046203613
2016-07-05,10.545175552368164
2016-07-06,10.644499778747559
2016-07-07,10.768656730651855
2016-07-08,10.901094436645508
2016-07-11,10.934203147888184
2016-07-12,11.207350730895996
2016-07-13,11.124579429626465
2016-07-14,11.298398971557617
2016-07-15,11.30667495727539
2016-07-18,11.67915153503418
2016-07-19,11.803311347961426
2016-07-20,11.919190406799316
2016-07-21,11.8115873336792
2016-07-22,11.90263843536377
2016-07-25,11.894357681274414
2016-07-26,12.026795387268066
2016-07-27,12.109569549560547
2016-07-28,12.15095329284668
2016-07-29,11.993683815002441
2016-08-01,11.861250877380371
2016-08-02,11.695704460144043
2016-08-03,11.9854097366333
2016-08-04,11.9854097366333
2016-08-05,12.457209587097168
2016-08-08,12.523428916931152
2016-08-09,12.573091506958008
2016-08-10,12.258557319641113
2016-08-11,12.316497802734375
2016-08-12,12.341328620910645
2016-08-15,12.432377815246582
2016-08-16,12.556534767150879
2016-08-17,12.5399808883667
2016-08-18,12.548260688781738
2016-08-19,12.597921371459961
2016-08-22,12.564810752868652
2016-08-23,12.705527305603027
2016-08-24,12.74691390991211
2016-08-25,12.854516983032227
2016-08-26,13.069724082946777
2016-08-29,13.111109733581543
2016-08-30,13.400814056396484
2016-08-31,13.421601295471191
2016-09-01,13.288552284240723
2016-09-02,13.305182456970215
2016-09-06,13.122231483459473
2016-09-07,13.055707931518555
2016-09-08,13.188760757446289
2016-09-09,13.088973999023438
2016-09-12,13.222023963928223
2016-09-13,13.07234001159668
2016-09-14,12.997498512268066
2016-09-15,13.030762672424316
2016-09-16,12.881078720092773
2016-09-19,12.96423625946045
2016-09-20,12.972553253173828
2016-09-21,13.014127731323242
2016-09-22,12.972553253173828
2016-09-23,12.906026840209961
2016-09-26,12.548449516296387
2016-09-27,12.714763641357422
2016-09-28,12.789607048034668
2016-09-29,12.606657981872559
2016-09-30,13.014127731323242
2016-10-03,12.997498512268066
2016-10-04,13.13886547088623
2016-10-05,13.396655082702637
2016-10-06,13.488126754760742
2016-10-07,13.413286209106445
2016-10-10,13.554654121398926
2016-10-11,13.396655082702637
2016-10-12,13.330130577087402
2016-10-13,13.163812637329102
2016-10-14,13.305182456970215
2016-10-17,13.346760749816895
2016-10-18,13.521389961242676
2016-10-19,13.696020126342773
2016-10-20,13.770861625671387
2016-10-21,13.862333297729492
2016-10-24,13.94549560546875
2016-10-25,13.903916358947754
2016-10-26,14.028651237487793
2016-10-27,14.061912536621094
2016-10-28,13.87065315246582
2016-10-31,13.720966339111328
2016-11-01,13.8124418258667
2016-11-02,13.70433521270752
2016-11-03,13.70433521270752
2016-11-04,13.762544631958008
2016-11-07,14.145071983337402
2016-11-08,14.13675594329834
2016-11-09,14.943385124206543
2016-11-10,15.600324630737305
2016-11-11,15.816534996032715
2016-11-14,16.697999954223633
2016-11-15,16.764528274536133
2016-11-16,16.423587799072266
2016-11-17,16.697999954223633
2016-11-18,16.631479263305664
2016-11-21,16.90589714050293
2016-11-22,16.880950927734375
2016-11-23,17.097156524658203
2016-11-25,17.346630096435547
2016-11-28,16.880950927734375
2016-11-29,16.87263298034668
2016-11-30,17.628002166748047
2016-12-01,17.945173263549805
2016-12-02,17.719812393188477
2016-12-05,18.228954315185547
2016-12-06,18.496042251586914
2016-12-07,18.838254928588867
2016-12-08,19.155420303344727
2016-12-09,19.27227783203125
2016-12-12,18.871641159057617
2016-12-13,18.871641159057617
2016-12-14,18.921716690063477
2016-12-15,19.330705642700195
2016-12-16,18.91337776184082
2016-12-19,18.763132095336914
2016-12-20,18.955106735229492
2016-12-21,18.88833236694336
2016-12-22,18.813217163085938
2016-12-23,18.863292694091797
2016-12-27,18.871641159057617
2016-12-28,18.637935638427734
2016-12-29,18.362499237060547
2016-12-30,18.44596290588379
2017-01-03,18.804866790771484
2017-01-04,19.155420303344727
2017-01-05,18.93006134033203
2017-01-06,18.93006134033203
2017-01-09,18.821563720703125
2017-01-10,19.14707374572754
2017-01-11,19.255582809448242
2017-01-12,19.130386352539062
2017-01-13,19.20550537109375
2017-01-17,18.40422821044922
2017-01-18,18.88833236694336
2017-01-19,18.804866790771484
2017-01-20,18.896678924560547
2017-01-23,18.82990837097168
2017-01-24,19.155420303344727
2017-01-25,19.505983352661133
2017-01-26,19.564407348632812
2017-01-27,19.497638702392578
2017-01-30,19.155420303344727
2017-01-31,18.896678924560547
2017-02-01,19.10533905029297
2017-02-02,18.963457107543945
2017-02-03,19.439208984375
2017-02-06,19.297319412231445
2017-02-07,19.113698959350586
2017-02-08,18.921716690063477
2017-02-09,19.297319412231445
2017-02-10,19.263931274414062
2017-02-13,19.531023025512695
2017-02-14,20.081899642944336
2017-02-15,20.51592254638672
2017-02-16,20.51592254638672
2017-02-17,20.46584129333496
2017-02-21,20.682849884033203
2017-02-22,20.691198348999023
2017-02-23,20.51592254638672
2017-02-24,20.223787307739258
2017-02-27,20.507570266723633
2017-02-28,20.599384307861328
2017-03-01,21.34868049621582
2017-03-02,21.122638702392578
2017-03-03,21.29844856262207
2017-03-06,21.139379501342773
2017-03-07,21.105894088745117
2017-03-08,21.147754669189453
2017-03-09,21.223100662231445
2017-03-10,21.18961524963379
2017-03-13,21.181243896484375
2017-03-14,21.197986602783203
2017-03-15,21.080781936645508
2017-03-16,21.11426544189453
2017-03-17,20.812868118286133
2017-03-20,20.46124839782715
2017-03-21,19.272415161132812
2017-03-22,19.205434799194336
2017-03-23,19.31427574157715
2017-03-24,19.35614013671875
2017-03-27,19.28078842163086
2017-03-28,19.65753173828125
2017-03-29,19.548690795898438
2017-03-30,19.984041213989258
2017-03-31,19.74962615966797
2017-04-03,19.74962615966797
2017-04-04,19.624040603637695
2017-04-05,19.397998809814453
2017-04-06,19.473350524902344
2017-04-07,19.389625549316406
2017-04-10,19.272415161132812
2017-04-11,19.188697814941406
2017-04-12,18.962648391723633
2017-04-13,18.703123092651367
2017-04-17,19.09661102294922
2017-04-18,19.01288414001465
2017-04-19,19.038000106811523
2017-04-20,19.31427574157715
2017-04-21,19.01288414001465
2017-04-24,19.783111572265625
2017-04-25,20.076133728027344
2017-04-26,20.000782012939453
2017-04-27,19.79986000061035
2017-04-28,19.540321350097656
2017-05-01,19.76636505126953
2017-05-02,19.699390411376953
2017-05-03,19.90032386779785
2017-05-04,19.96729850769043
2017-05-05,19.875205993652344
2017-05-08,20.059385299682617
2017-05-09,20.076133728027344
2017-05-10,20.21845817565918
2017-05-11,20.151477813720703
2017-05-12,20.09287452697754
2017-05-15,20.143115997314453
2017-05-16,20.084503173828125
2017-05-17,18.89567756652832
2017-05-18,19.038000106811523
2017-05-19,19.297534942626953
2017-05-22,19.289159774780273
2017-05-23,19.58218765258789
2017-05-24,19.55706787109375
2017-05-25,19.46497344970703
2017-05-26,19.456602096557617
2017-05-30,19.180330276489258
2017-05-31,18.823348999023438
2017-06-01,19.008132934570312
2017-06-02,18.856945037841797
2017-06-05,18.823348999023438
2017-06-06,18.672155380249023
2017-06-07,18.982934951782227
2017-06-08,19.293716430664062
2017-06-09,19.881685256958008
2017-06-12,19.974079132080078
2017-06-13,19.965681076049805
2017-06-14,19.957284927368164
2017-06-15,19.77249526977539
2017-06-16,19.680099487304688
2017-06-19,20.08327865600586
2017-06-20,19.730499267578125
2017-06-21,19.42810821533203
2017-06-22,19.260122299194336
2017-06-23,19.167726516723633
2017-06-26,19.226520538330078
2017-06-27,19.54570770263672
2017-06-28,20.05807876586914
2017-06-29,20.427654266357422
2017-06-30,20.377256393432617
2017-07-03,20.730039596557617
2017-07-05,20.931629180908203
2017-07-06,20.755237579345703
2017-07-07,20.85603141784668
2017-07-10,20.90642547607422
2017-07-11,20.662839889526367
2017-07-12,20.452856063842773
2017-07-13,20.67963981628418
2017-07-14,20.335262298583984
2017-07-17,20.1756649017334
2017-07-18,20.074874877929688
2017-07-19,20.20926284790039
2017-07-20,20.10847282409668
2017-07-21,19.99088478088379
2017-07-24,20.08327865600586
2017-07-25,20.562047958374023
2017-07-26,20.335262298583984
2017-07-27,20.251266479492188
2017-07-28,20.184070587158203
2017-07-31,20.259668350219727
2017-08-01,20.536848068237305
2017-08-02,20.654447555541992
2017-08-03,20.46965789794922
2017-08-04,20.973623275756836
2017-08-07,20.965227127075195
2017-08-08,20.914825439453125
2017-08-09,20.780433654785156
2017-08-10,20.259668350219727
2017-08-11,20.041276931762695
2017-08-14,20.51165008544922
2017-08-15,20.553646087646484
2017-08-16,20.31846046447754
2017-08-17,19.856487274169922
2017-08-18,19.839689254760742
2017-08-21,19.638097763061523
2017-08-22,20.01607894897461
2017-08-23,19.957284927368164
2017-08-24,20.024478912353516
2017-08-25,19.965681076049805
2017-08-28,19.923683166503906
2017-08-29,19.80609130859375
2017-08-30,20.1522274017334
2017-08-31,20.16912078857422
2017-09-01,20.337968826293945
2017-09-05,19.679452896118164
2017-09-06,19.763877868652344
2017-09-07,19.392406463623047
2017-09-08,19.324861526489258
2017-09-11,19.72166633605957
2017-09-12,20.219770431518555
2017-09-13,20.54058265686035
