,DUK
2017-08-30,65.17543029785156
2017-08-31,65.19034576416016
2017-09-01,65.03353881835938
2017-09-05,65.2724838256836
2017-09-06,64.95885467529297
2017-09-07,65.22019958496094
2017-09-08,65.54878234863281
2017-09-11,65.9669418334961
2017-09-12,65.17543029785156
2017-09-13,64.79456329345703
2017-09-14,65.3396987915039
2017-09-15,65.19034576416016
2017-09-18,64.26438903808594
2017-09-19,64.20465850830078
2017-09-20,63.622188568115234
2017-09-21,63.59233856201172
2017-09-22,62.91279220581055
2017-09-25,63.57740783691406
2017-09-26,63.33843231201172
2017-09-27,62.68131637573242
2017-09-28,62.92026138305664
2017-09-29,62.66637420654297
2017-10-02,62.99492645263672
2017-10-03,62.614097595214844
2017-10-04,63.07706832885742
2017-10-05,62.94267272949219
2017-10-06,63.20402526855469
2017-10-09,63.33843231201172
2017-10-10,64.06278228759766
2017-10-11,64.51079559326172
2017-10-12,64.94392395019531
2017-10-13,64.80950164794922
2017-10-16,65.06342315673828
2017-10-17,65.34718322753906
2017-10-18,64.99620056152344
2017-10-19,65.60107421875
2017-10-20,65.6607894897461
2017-10-23,65.36956787109375
2017-10-24,65.70558166503906
2017-10-25,65.52638244628906
2017-10-26,65.23514556884766
2017-10-27,65.67572021484375
2017-10-30,65.79521179199219
2017-10-31,65.9445571899414
2017-11-01,65.60852813720703
2017-11-02,66.13124084472656
2017-11-03,66.10137176513672
2017-11-06,65.61599731445312
2017-11-07,66.72864532470703
2017-11-08,66.63158416748047
2017-11-09,66.93025207519531
2017-11-10,66.37767028808594
2017-11-13,67.11692810058594
2017-11-14,68.02049255371094
2017-11-15,67.63966369628906
2017-11-16,67.2776870727539
2017-11-17,66.75730895996094
2017-11-20,66.86289978027344
2017-11-21,66.97600555419922
2017-11-22,66.84026336669922
2017-11-24,66.95337677001953
2017-11-27,67.0287857055664
2017-11-28,67.1042251586914
2017-11-29,67.11929321289062
2017-11-30,67.25503540039062
2017-12-01,66.91568756103516
2017-12-04,66.8327407836914
2017-12-05,66.3349838256836
2017-12-06,66.59893035888672
2017-12-07,66.28973388671875
2017-12-08,66.40283966064453
2017-12-11,66.64418029785156
2017-12-12,65.70904541015625
2017-12-13,66.0333023071289
2017-12-14,66.0333023071289
2017-12-15,66.24447631835938
2017-12-18,65.26410675048828
2017-12-19,64.1102523803711
2017-12-20,63.718074798583984
2017-12-21,63.574806213378906
2017-12-22,63.47673797607422
2017-12-26,63.046871185302734
2017-12-27,63.333473205566406
2017-12-28,63.34101486206055
2017-12-29,63.4315185546875
2018-01-02,62.76786804199219
2018-01-03,62.57177734375
2018-01-04,62.08156967163086
2018-01-05,61.795005798339844
2018-01-08,61.99108123779297
2018-01-09,61.26708984375
2018-01-10,60.41489028930664
2018-01-11,59.788970947265625
2018-01-12,59.50239181518555
2018-01-16,59.14039611816406
2018-01-17,59.13284683227539
2018-01-18,58.32590866088867
2018-01-19,57.93376922607422
2018-01-22,58.03179931640625
2018-01-23,58.6049690246582
2018-01-24,58.25049591064453
2018-01-25,59.50239181518555
2018-01-26,59.449588775634766
2018-01-29,58.28821563720703
2018-01-30,58.56725311279297
2018-01-31,59.200714111328125
2018-02-01,57.9488410949707
2018-02-02,57.71504211425781
2018-02-05,57.17205047607422
2018-02-06,56.17658233642578
2018-02-07,56.10871887207031
2018-02-08,56.04838180541992
2018-02-09,57.39077377319336
2018-02-12,57.92622375488281
2018-02-13,58.12982940673828
2018-02-14,56.92319107055664
2018-02-15,58.1518669128418
2018-02-16,58.53343963623047
2018-02-20,57.76266098022461
2018-02-21,57.487937927246094
2018-02-22,57.648189544677734
2018-02-23,58.930267333984375
2018-02-26,59.464473724365234
2018-02-27,58.251075744628906
2018-02-28,57.49555206298828
2018-03-01,57.66343688964844
2018-03-02,57.50319290161133
2018-03-05,59.136329650878906
2018-03-06,57.89238357543945
2018-03-07,57.4268684387207
2018-03-08,57.991615295410156
2018-03-09,58.09844970703125
2018-03-12,58.418968200683594
2018-03-13,58.357913970947266
2018-03-14,58.76237106323242
2018-03-15,58.5639762878418
2018-03-16,59.21263885498047
2018-03-19,58.792884826660156
2018-03-20,58.3274040222168
2018-03-21,58.13660430908203
2018-03-22,58.14422607421875
2018-03-23,57.36581802368164
2018-03-26,57.938175201416016
2018-03-27,58.83869552612305
2018-03-28,59.08291244506836
2018-03-29,59.121063232421875
2018-04-02,58.83869552612305
2018-04-03,58.96079635620117
2018-04-04,59.30424118041992
2018-04-05,59.983421325683594
2018-04-06,59.64764404296875
2018-04-09,59.884212493896484
2018-04-10,59.15921401977539
2018-04-11,58.82343292236328
2018-04-12,58.106075286865234
2018-04-13,58.51053237915039
2018-04-16,59.49501419067383
2018-04-17,59.9070930480957
2018-04-18,59.73920822143555
2018-04-19,59.922367095947266
2018-04-20,59.28133010864258
2018-04-23,59.51789474487305
2018-04-24,59.693424224853516
2018-04-25,60.20472717285156
2018-04-26,60.92972183227539
2018-04-27,61.43338394165039
2018-04-30,61.17393112182617
2018-05-01,60.922096252441406
2018-05-02,61.03657913208008
2018-05-03,60.868656158447266
2018-05-04,60.96024703979492
2018-05-07,60.670249938964844
2018-05-08,59.43395233154297
2018-05-09,59.25078582763672
2018-05-10,59.64764404296875
2018-05-11,59.456844329833984
2018-05-14,59.39579391479492
2018-05-15,58.70896530151367
2018-05-16,58.022125244140625
2018-05-17,57.25766372680664
2018-05-18,56.987403869628906
2018-05-21,56.894737243652344
2018-05-22,57.195892333984375
2018-05-23,57.81364440917969
2018-05-24,58.48544692993164
2018-05-25,58.53948211669922
2018-05-29,59.14951705932617
2018-05-30,59.442970275878906
2018-05-31,59.581947326660156
2018-06-01,58.74798583984375
2018-06-04,58.199745178222656
2018-06-05,57.720970153808594
2018-06-06,56.47774887084961
2018-06-07,56.74030685424805
2018-06-08,56.462303161621094
2018-06-11,55.69011688232422
2018-06-12,55.96810531616211
2018-06-13,55.79051208496094
2018-06-14,56.724853515625
2018-06-15,57.37349319458008
2018-06-18,57.45842742919922
2018-06-19,58.43137741088867
2018-06-20,58.83292007446289
2018-06-21,59.3889045715332
2018-06-22,59.790428161621094
2018-06-25,61.06454849243164
2018-06-26,60.840614318847656
2018-06-27,61.40430450439453
2018-06-28,61.180381774902344
2018-06-29,61.06454849243164
2018-07-02,61.589630126953125
2018-07-03,61.62823486328125
2018-07-05,62.2459831237793
2018-07-06,63.02588653564453
2018-07-09,60.72476577758789
2018-07-10,61.40430450439453
2018-07-11,62.06839370727539
2018-07-12,62.16105651855469
2018-07-13,62.25371170043945
2018-07-16,62.377262115478516
2018-07-17,62.27688217163086
2018-07-18,62.114707946777344
2018-07-19,62.70159149169922
2018-07-20,62.27688217163086
2018-07-23,61.751792907714844
2018-07-24,61.69002151489258
2018-07-25,61.913936614990234
2018-07-26,62.65525436401367
2018-07-27,62.616634368896484
2018-07-30,62.369537353515625
2018-07-31,63.02588653564453
2018-08-01,62.58575439453125
2018-08-02,62.12245559692383
2018-08-03,62.97185134887695
2018-08-06,62.639808654785156
2018-08-07,62.4544563293457
2018-08-08,62.10700225830078
2018-08-09,62.400421142578125
2018-08-10,62.46221160888672
2018-08-13,62.50081253051758
2018-08-14,62.71702575683594
2018-08-15,63.21125030517578
2018-08-16,63.8813591003418
2018-08-17,64.26407623291016
2018-08-20,63.89699172973633
2018-08-21,63.48303985595703
2018-08-22,63.131561279296875
2018-08-23,63.17058563232422
2018-08-24,63.584564208984375
2018-08-27,62.94411087036133
2018-08-28,62.756656646728516
2018-08-29,63.05348205566406
2018-08-30,63.51425552368164
2018-08-31,63.4517936706543
2018-09-04,63.592384338378906
2018-09-05,64.97482299804688
2018-09-06,65.19352722167969
2018-09-07,64.41246795654297
2018-09-10,64.2874984741211
2018-09-11,63.56113052368164
2018-09-12,63.17842483520508
2018-09-13,64.16253662109375
2018-09-14,63.811058044433594
2018-09-17,64.10787963867188
2018-09-18,63.982906341552734
2018-09-19,62.55357360839844
2018-09-20,62.9675407409668
2018-09-21,62.34269714355469
2018-09-24,62.17869567871094
2018-09-25,61.553855895996094
2018-09-26,60.991512298583984
2018-09-27,61.65538787841797
2018-09-28,62.49891662597656
2018-10-01,62.13182830810547
2018-10-02,62.811336517333984
2018-10-03,61.85065460205078
2018-10-04,62.436431884765625
2018-10-05,63.57674026489258
2018-10-08,64.15472412109375
2018-10-09,64.24063873291016
2018-10-10,63.9516716003418
2018-10-11,62.46769332885742
2018-10-12,62.475467681884766
2018-10-15,62.5848274230957
2018-10-16,63.21747589111328
2018-10-17,63.084693908691406
2018-10-18,63.467403411865234
2018-10-19,64.63115692138672
2018-10-22,64.54524993896484
2018-10-23,64.27969360351562
2018-10-24,66.19324493408203
2018-10-25,65.3262939453125
2018-10-26,63.95947265625
2018-10-29,65.1856918334961
2018-10-30,65.47469329833984
2018-10-31,64.53742980957031
2018-11-01,63.77982711791992
2018-11-02,64.5062026977539
2018-11-05,65.2794189453125
2018-11-06,65.8652114868164
2018-11-07,66.15418243408203
2018-11-08,65.8652114868164
2018-11-09,66.84149932861328
2018-11-12,67.10707092285156
2018-11-13,67.4428939819336
2018-11-14,67.49756622314453
2018-11-15,68.00920104980469
2018-11-16,68.43555450439453
2018-11-19,69.19347381591797
2018-11-20,69.88823699951172
2018-11-21,68.25392150878906
2018-11-23,68.49077606201172
2018-11-26,68.67239379882812
2018-11-27,69.3434829711914
2018-11-28,69.16187286376953
2018-11-29,69.16187286376953
2018-11-30,69.92772674560547
2018-12-03,70.75670623779297
2018-12-04,71.0962142944336
2018-12-06,70.92250061035156
2018-12-07,71.04884338378906
2018-12-10,71.45940399169922
2018-12-11,71.6804428100586
2018-12-12,70.74089813232422
2018-12-13,71.76729583740234
2018-12-14,71.64887237548828
2018-12-17,69.54874420166016
2018-12-18,69.20925903320312
2018-12-19,68.8697738647461
2018-12-20,69.58821868896484
2018-12-21,69.21717071533203
2018-12-24,66.2485580444336
2018-12-26,67.3065185546875
2018-12-27,67.8670654296875
2018-12-28,67.99339294433594
2018-12-31,68.13551330566406
2019-01-02,66.87226867675781
2019-01-03,66.84857940673828
2019-01-04,67.40126037597656
2019-01-07,67.1170425415039
2019-01-08,67.9618148803711
2019-01-09,66.95911407470703
2019-01-10,67.32230377197266
2019-01-11,66.80122375488281
2019-01-14,66.05118560791016
2019-01-15,67.21967315673828
2019-01-16,67.32230377197266
2019-01-17,67.61442565917969
2019-01-18,67.58283996582031
2019-01-22,67.59073638916016
2019-01-23,68.00129699707031
2019-01-24,68.4513168334961
2019-01-25,67.78024291992188
2019-01-28,67.6223373413086
2019-01-29,67.60652923583984
2019-01-30,67.93814086914062
2019-01-31,69.30400848388672
2019-02-01,69.30400848388672
2019-02-04,69.33557891845703
2019-02-05,69.8724594116211
2019-02-06,69.84087371826172
2019-02-07,70.64619445800781
2019-02-08,71.2936019897461
2019-02-11,71.1909408569336
2019-02-12,71.23831176757812
2019-02-13,70.7330322265625
2019-02-14,70.0613021850586
2019-02-15,69.81401062011719
2019-02-19,70.15702819824219
2019-02-20,70.88301086425781
2019-02-21,71.47337341308594
2019-02-22,71.7286605834961
2019-02-25,71.38562774658203
2019-02-26,70.90695190429688
2019-02-27,71.22603607177734
2019-02-28,71.52921295166016
2019-03-01,71.42548370361328
2019-03-04,71.7047119140625
2019-03-05,71.42548370361328
2019-03-06,71.45741271972656
2019-03-07,71.46540069580078
2019-03-08,71.96002960205078
2019-03-11,72.08767700195312
2019-03-12,72.20733642578125
2019-03-13,72.2472152709961
2019-03-14,72.08767700195312
2019-03-15,72.31901550292969
2019-03-18,71.84834289550781
2019-03-19,71.0984115600586
2019-03-20,71.30583190917969
2019-03-21,71.7286605834961
2019-03-22,72.35890197753906
2019-03-25,72.41475677490234
2019-03-26,73.02107238769531
2019-03-27,72.18339538574219
2019-03-28,71.30583190917969
2019-03-29,71.80046844482422
2019-04-01,71.22603607177734
2019-04-02,71.10639953613281
2019-04-03,70.88301086425781
2019-04-04,71.28189849853516
2019-04-05,72.2232894897461
2019-04-08,71.88823699951172
2019-04-09,71.99990844726562
2019-04-10,71.75260162353516
2019-04-11,72.00788116455078
2019-04-12,72.15945434570312
2019-04-15,72.1514892578125
2019-04-16,71.074462890625
2019-04-17,71.050537109375
2019-04-18,71.1143798828125
2019-04-22,70.78728485107422
2019-04-23,71.01066589355469
2019-04-24,71.54515838623047
2019-04-25,72.15945434570312
2019-04-26,72.05574798583984
2019-04-29,71.46540069580078
2019-04-30,72.6939697265625
2019-05-01,72.12755584716797
2019-05-02,71.64888763427734
2019-05-03,71.92811584472656
2019-05-06,71.38562774658203
2019-05-07,71.21009826660156
2019-05-08,70.04534149169922
2019-05-09,69.27149963378906
2019-05-10,70.19690704345703
2019-05-13,70.24478912353516
2019-05-14,69.41508483886719
2019-05-15,69.23957824707031
2019-05-16,69.54440307617188
2019-05-17,70.31855010986328
2019-05-20,70.12501525878906
2019-05-21,70.22177124023438
2019-05-22,70.81045532226562
2019-05-23,71.68943786621094
2019-05-24,71.61685943603516
2019-05-28,70.25404357910156
2019-05-29,69.19764709472656
2019-05-30,68.97185516357422
2019-05-31,69.0363540649414
2019-06-03,69.36699676513672
2019-06-04,69.27021789550781
2019-06-05,70.33467864990234
2019-06-06,70.72981262207031
2019-06-07,70.18952178955078
2019-06-10,69.5847396850586
2019-06-11,69.060546875
2019-06-12,69.87501525878906
2019-06-13,69.97178649902344
2019-06-14,70.85883331298828
2019-06-17,70.92333221435547
2019-06-18,70.35079956054688
2019-06-19,70.68143463134766
2019-06-20,71.431396484375
2019-06-21,72.19747924804688
2019-06-24,72.50391387939453
2019-06-25,72.67326354980469
2019-06-26,70.94754028320312
2019-06-27,71.40719604492188
2019-06-28,71.1572036743164
2019-07-01,70.97174072265625
2019-07-02,71.88297271728516
2019-07-03,72.6571273803711
2019-07-05,72.31842041015625
2019-07-08,72.30230712890625
2019-07-09,72.09264373779297
2019-07-10,72.27811431884766
2019-07-11,72.1329574584961
2019-07-12,71.52816009521484
2019-07-15,72.07649993896484
2019-07-16,71.79428100585938
2019-07-17,71.88297271728516
2019-07-18,72.40713500976562
2019-07-19,71.32656860351562
2019-07-22,71.08463287353516
2019-07-23,70.70563507080078
2019-07-24,70.30242156982422
2019-07-25,69.7459945678711
2019-07-26,70.08470153808594
2019-07-29,70.79432678222656
2019-07-30,70.75401306152344
2019-07-31,69.93147277832031
2019-08-01,70.56047821044922
2019-08-02,71.0604476928711
2019-08-05,70.12501525878906
2019-08-06,71.70555877685547
2019-08-07,71.64106750488281
2019-08-08,72.02005767822266
2019-08-09,72.37488555908203
2019-08-12,72.17327117919922
2019-08-13,72.43132781982422
2019-08-14,71.61685943603516
2019-08-15,72.77019500732422
2019-08-16,73.16957092285156
2019-08-19,73.90316009521484
2019-08-20,74.31885528564453
2019-08-21,74.36775970458984
2019-08-22,74.43295288085938
2019-08-23,73.960205078125
2019-08-26,74.45738983154297
2019-08-27,75.10946655273438
2019-08-28,75.23175048828125
2019-08-29,75.6066665649414
2019-08-30,75.59037780761719
2019-09-03,76.34839630126953
2019-09-04,76.59291076660156
2019-09-05,76.13648223876953
2019-09-06,76.42174530029297
2019-09-09,76.3891372680664
2019-09-10,76.56847381591797
2019-09-11,77.01675415039062
2019-09-12,77.39984130859375
2019-09-13,76.53585052490234
2019-09-16,75.90010833740234
2019-09-17,76.51141357421875
2019-09-18,76.82930755615234
2019-09-19,77.01675415039062
2019-09-20,77.65250396728516
2019-09-23,77.75849914550781
2019-09-24,78.47574615478516
2019-09-25,78.24752807617188
2019-09-26,78.41053771972656
2019-09-27,78.45943450927734
2019-09-30,78.13340759277344
2019-10-01,78.40239715576172
2019-10-02,77.19605255126953
2019-10-03,77.5139389038086
2019-10-04,79.2011489868164
2019-10-07,78.99739837646484
2019-10-08,78.32086944580078
2019-10-09,78.27198028564453
2019-10-10,78.48389434814453
2019-10-11,78.22306823730469
2019-10-14,77.53839874267578
2019-10-15,77.43244171142578
2019-10-16,77.53839874267578
2019-10-17,77.57099151611328
2019-10-18,77.71771240234375
2019-10-21,77.7014389038086
2019-10-22,77.69327545166016
2019-10-23,78.3860855102539
2019-10-24,78.30457305908203
2019-10-25,77.78292083740234
2019-10-28,76.69886779785156
2019-10-29,76.2342758178711
2019-10-30,76.62553405761719
2019-10-31,76.82930755615234
2019-11-01,76.92709350585938
2019-11-04,76.32393646240234
2019-11-05,75.92455291748047
2019-11-06,76.09571075439453
2019-11-07,75.45995330810547
2019-11-08,73.31631469726562
2019-11-11,71.40087127685547
2019-11-12,71.3927230834961
2019-11-13,72.15886688232422
2019-11-14,72.7067642211914
2019-11-15,72.97865295410156
2019-11-18,73.03630828857422
2019-11-19,71.7016372680664
2019-11-20,71.78401947021484
2019-11-21,71.39680480957031
2019-11-22,71.79226684570312
2019-11-25,72.17124938964844
2019-11-26,72.66555786132812
2019-11-27,72.962158203125
2019-11-29,72.64083862304688
2019-12-02,71.91586303710938
2019-12-03,72.38543701171875
2019-12-04,73.28346252441406
2019-12-05,73.56358337402344
2019-12-06,73.95082092285156
2019-12-09,73.55535125732422
2019-12-10,73.36585998535156
2019-12-11,73.32465362548828
2019-12-12,73.78604125976562
2019-12-13,74.23091888427734
2019-12-16,74.55223846435547
2019-12-17,74.6016616821289
2019-12-18,74.6511001586914
2019-12-19,74.10736083984375
2019-12-20,74.65933990478516
2019-12-23,74.2721176147461
2019-12-24,74.33802795410156
2019-12-26,74.46985626220703
2019-12-27,74.94770812988281
2019-12-30,74.79940032958984
2019-12-31,75.14543914794922
2020-01-02,74.42865753173828
2020-01-03,74.47808837890625
2020-01-06,74.84059143066406
2020-01-07,74.37097930908203
2020-01-08,74.47808837890625
2020-01-09,74.65933990478516
2020-01-10,74.51103973388672
2020-01-13,75.17015838623047
2020-01-14,75.2195816040039
2020-01-15,76.19998168945312
2020-01-16,76.7684555053711
2020-01-17,77.21334075927734
2020-01-21,78.09488677978516
2020-01-22,78.52330017089844
2020-01-23,79.15766906738281
2020-01-24,79.32245635986328
2020-01-27,79.1741714477539
2020-01-28,79.26478576660156
2020-01-29,79.70967864990234
2020-01-30,80.3028793334961
2020-01-31,80.43468475341797
2020-02-03,80.4676513671875
2020-02-04,79.58610534667969
2020-02-05,80.03099060058594
2020-02-06,79.85799407958984
2020-02-07,79.31422424316406
2020-02-10,79.2812728881836
2020-02-11,79.90740203857422
2020-02-12,80.6736068725586
2020-02-13,83.2816162109375
2020-02-14,84.25493621826172
2020-02-18,84.87053680419922
2020-02-19,84.37140655517578
2020-02-20,84.37973022460938
2020-02-21,85.21162414550781
2020-02-24,85.10348510742188
2020-02-25,82.58283233642578
2020-02-26,82.30828857421875
2020-02-27,79.02229309082031
2020-02-28,76.28534698486328
2020-03-02,80.41988372802734
2020-03-03,79.53804016113281
2020-03-04,84.56275177001953
2020-03-05,83.29824829101562
2020-03-06,82.39981079101562
2020-03-09,78.68121337890625
2020-03-10,79.07218933105469
2020-03-11,75.65309143066406
2020-03-12,66.95140838623047
2020-03-13,71.3521728515625
2020-03-16,63.70698928833008
2020-03-17,71.54348754882812
2020-03-18,65.95310974121094
2020-03-19,62.434181213378906
2020-03-20,56.90203857421875
2020-03-23,53.366455078125
2020-03-24,59.48092269897461
2020-03-25,62.15133285522461
2020-03-26,67.54204559326172
2020-03-27,66.71015167236328
2020-03-30,69.43046569824219
2020-03-31,67.28414154052734
2020-04-01,64.53057098388672
2020-04-02,66.04463195800781
2020-04-03,63.24113082885742
2020-04-06,67.59194946289062
2020-04-07,66.6435775756836
2020-04-08,71.12753295898438
2020-04-09,75.12898254394531
2020-04-13,72.67488098144531
2020-04-14,75.22050476074219
2020-04-15,72.82463836669922
2020-04-16,72.8662338256836
2020-04-17,74.95428466796875
2020-04-20,72.08422088623047
2020-04-21,71.07763671875
2020-04-22,72.50019836425781
2020-04-23,70.8114242553711
2020-04-24,71.2856216430664
2020-04-27,72.16741180419922
2020-04-28,72.89948272705078
2020-04-29,72.06759643554688
2020-04-30,70.42875671386719
2020-05-01,68.74830627441406
2020-05-04,68.739990234375
2020-05-05,69.16426086425781
2020-05-06,66.61029815673828
2020-05-07,66.80998992919922
2020-05-08,68.03287506103516
2020-05-11,67.93304443359375
2020-05-12,68.11608123779297
2020-05-13,68.12438201904297
2020-05-14,69.26477813720703
2020-05-15,68.33058166503906
2020-05-18,71.46979522705078
2020-05-19,70.09796905517578
2020-05-20,70.11478424072266
2020-05-21,69.29842376708984
2020-05-22,70.04747009277344
2020-05-26,69.6939926147461
2020-05-27,70.45986938476562
2020-05-28,72.23566436767578
2020-05-29,72.06732940673828
2020-06-01,73.5906753540039
2020-06-02,73.78424072265625
2020-06-03,75.09715270996094
2020-06-04,74.4322738647461
2020-06-05,75.31596374511719
2020-06-08,77.35267639160156
2020-06-09,76.01451110839844
2020-06-10,75.90509796142578
2020-06-11,73.28768157958984
2020-06-12,73.00154113769531
2020-06-15,73.18668365478516
2020-06-16,73.17826080322266
2020-06-17,72.55548095703125
2020-06-18,72.18517303466797
2020-06-19,69.10486602783203
2020-06-22,69.45832824707031
2020-06-23,68.88604736328125
2020-06-24,67.72462463378906
2020-06-25,66.86616516113281
2020-06-26,66.42854309082031
2020-06-29,67.53947448730469
2020-06-30,67.23648071289062
2020-07-01,68.95336151123047
2020-07-02,68.87763977050781
2020-07-06,67.16914367675781
2020-07-07,68.0191650390625
2020-07-08,68.54097747802734
2020-07-09,67.11023712158203
2020-07-10,68.4399642944336
2020-07-13,68.52413940429688
2020-07-14,68.75138854980469
2020-07-15,67.69095611572266
2020-07-16,68.22957611083984
2020-07-17,69.34893035888672
2020-07-20,68.25484466552734
2020-07-21,69.29003143310547
2020-07-22,70.82176208496094
2020-07-23,70.68708038330078
2020-07-24,69.67715454101562
2020-07-27,68.41473388671875
2020-07-28,71.20047760009766
2020-07-29,71.51188659667969
2020-07-30,71.17522430419922
2020-07-31,71.31832122802734
2020-08-03,70.53560638427734
2020-08-04,71.27622985839844
2020-08-05,70.28311920166016
2020-08-06,70.87223815917969
2020-08-07,72.8921127319336
2020-08-10,71.33512878417969
2020-08-11,70.41777038574219
2020-08-12,70.96482849121094
2020-08-13,70.44123840332031
2020-08-14,69.93893432617188
2020-08-17,70.32205963134766
2020-08-18,69.52177429199219
2020-08-19,69.52177429199219
2020-08-20,68.99394226074219
2020-08-21,68.95986938476562
2020-08-24,69.3600082397461
2020-08-25,68.8321762084961
2020-08-26,67.72541046142578
2020-08-27,67.72541046142578
2020-08-28,67.86163330078125
2020-08-31,68.39797973632812
2020-09-01,67.43595886230469
2020-09-02,69.3600082397461
2020-09-03,69.0790786743164
2020-09-04,68.9343490600586
2020-09-08,68.73001861572266
2020-09-09,70.31355285644531
2020-09-10,69.81124114990234
2020-09-11,70.68814086914062
2020-09-14,71.83746337890625
2020-09-15,71.8970718383789
2020-09-16,72.22909545898438
2020-09-17,72.02477264404297
2020-09-18,70.62003326416016
2020-09-21,70.29652404785156
2020-09-22,70.398681640625
2020-09-23,69.1982650756836
2020-09-24,69.53031158447266
2020-09-25,70.21138000488281
2020-09-28,70.55191802978516
2020-09-29,70.1603012084961
2020-09-30,75.3961410522461
2020-10-01,76.66466522216797
2020-10-02,77.96724700927734
2020-10-05,78.10344696044922
2020-10-06,77.27763366699219
2020-10-07,77.7288589477539
2020-10-08,79.30386352539062
2020-10-09,79.43156433105469
2020-10-12,79.26982116699219
2020-10-13,79.10803985595703
2020-10-14,78.89521026611328
2020-10-15,78.29075622558594
2020-10-16,78.63980865478516
2020-10-19,78.38439178466797
2020-10-20,78.37589263916016
2020-10-21,78.7590103149414
2020-10-22,79.93386840820312
2020-10-23,78.9888687133789
2020-10-26,79.32941436767578
2020-10-27,79.22724151611328
2020-10-28,77.4564208984375
2020-10-29,78.52912902832031
2020-10-30,78.41844940185547
2020-11-02,79.874267578125
2020-11-03,81.32157897949219
2020-11-04,79.64441680908203
2020-11-05,80.21481323242188
2020-11-06,79.55076599121094
2020-11-09,81.21942901611328
2020-11-10,82.70077514648438
2020-11-11,82.84549713134766
2020-11-12,81.0440673828125
2020-11-13,81.67176818847656
2020-11-16,81.69757080078125
2020-11-17,79.900390625
2020-11-18,78.70516967773438
2020-11-19,78.85134887695312
2020-11-20,79.6080322265625
2020-11-23,80.2529525756836
2020-11-24,82.77241516113281
2020-11-25,82.67782592773438
2020-11-27,81.34502410888672
2020-11-30,79.67684173583984
2020-12-01,80.19276428222656
2020-12-02,80.71729278564453
2020-12-03,79.41028594970703
2020-12-04,78.37841796875
2020-12-07,78.9975357055664
2020-12-08,78.68798065185547
2020-12-09,78.58477783203125
2020-12-10,78.90293884277344
2020-12-11,78.7137680053711
2020-12-14,78.36121368408203
2020-12-15,79.20389556884766
2020-12-16,77.91407012939453
2020-12-17,78.69657897949219
2020-12-18,77.66471862792969
2020-12-21,76.61563873291016
2020-12-22,76.98540496826172
2020-12-23,76.56404876708984
2020-12-24,77.10577392578125
2020-12-28,77.60450744628906
2020-12-29,77.26917266845703
2020-12-30,77.8710708618164
2020-12-31,78.73096466064453
2021-01-04,77.14017486572266
2021-01-05,77.17456817626953
2021-01-06,78.17203521728516
2021-01-07,77.2949447631836
2021-01-08,77.43254852294922
2021-01-11,76.77902221679688
2021-01-12,76.46947479248047
2021-01-13,78.73096466064453
2021-01-14,78.81695556640625
2021-01-15,79.20389556884766
2021-01-19,77.71631622314453
2021-01-20,78.06026458740234
2021-01-21,77.54432678222656
2021-01-22,77.638916015625
2021-01-25,79.89180755615234
2021-01-26,79.900390625
2021-01-27,78.85993957519531
2021-01-28,78.66218566894531
2021-01-29,80.82909393310547
2021-02-01,80.10679626464844
2021-02-02,80.05519104003906
2021-02-03,80.3045425415039
2021-02-04,81.13005065917969
2021-02-05,81.46540069580078
2021-02-08,80.4851303100586
2021-02-09,80.2443618774414
2021-02-10,80.57111358642578
2021-02-11,78.55978393554688
2021-02-12,78.0384750366211
2021-02-16,76.787353515625
2021-02-17,77.49978637695312
2021-02-18,77.78651428222656
2021-02-19,76.83080291748047
2021-02-22,76.76129150390625
2021-02-23,77.36076354980469
2021-02-24,75.8837661743164
2021-02-25,75.69263458251953
2021-02-26,74.36331939697266
2021-03-01,75.62312316894531
2021-03-02,75.796875
2021-03-03,75.82295227050781
2021-03-04,75.11920166015625
2021-03-05,76.91768646240234
2021-03-08,78.38601684570312
2021-03-09,79.0202407836914
2021-03-10,78.88124084472656
2021-03-11,78.79437255859375
2021-03-12,79.41121673583984
2021-03-15,80.21925354003906
2021-03-16,80.81874084472656
2021-03-17,79.80221557617188
2021-03-18,80.21925354003906
2021-03-19,80.55810546875
2021-03-22,80.9056396484375
2021-03-23,81.68756866455078
2021-03-24,82.009033203125
2021-03-25,82.99950408935547
2021-03-26,83.26016998291016
2021-03-29,84.78060150146484
2021-03-30,83.6163558959961
2021-03-31,83.86832427978516
2021-04-01,83.651123046875
2021-04-05,84.21587371826172
2021-04-06,84.77192687988281
2021-04-07,84.98912811279297
2021-04-08,84.81535339355469
2021-04-09,84.74584197998047
2021-04-12,84.8327407836914
2021-04-13,85.57994079589844
2021-04-14,85.83190155029297
2021-04-15,86.66597747802734
2021-04-16,87.46530151367188
2021-04-19,87.05694580078125
2021-04-20,88.10823822021484
2021-04-21,87.83020782470703
2021-04-22,86.95270538330078
2021-04-23,86.75285339355469
2021-04-26,86.18811798095703
2021-04-27,85.67550659179688
2021-04-28,85.6407470703125
2021-04-29,86.4922103881836
2021-04-30,87.482666015625
2021-05-03,87.50003814697266
2021-05-04,87.56087493896484
2021-05-05,86.3271255493164
2021-05-06,87.35235595703125
2021-05-07,87.63038635253906
2021-05-10,90.13261413574219
2021-05-11,90.03704833984375
2021-05-12,87.94316101074219
2021-05-13,90.35104370117188
2021-05-14,90.4036865234375
2021-05-17,89.86859893798828
2021-05-18,89.9036865234375
