,CINF
2014-07-07,35.87100601196289
2014-07-08,35.73748779296875
2014-07-09,35.596561431884766
2014-07-10,35.4111213684082
2014-07-11,35.33694839477539
2014-07-14,35.6929817199707
2014-07-15,35.7523193359375
2014-07-16,35.74492263793945
2014-07-17,35.46303939819336
2014-07-18,35.82649612426758
2014-07-21,35.96744155883789
2014-07-22,35.537208557128906
2014-07-23,35.63364028930664
2014-07-24,35.62622833251953
2014-07-25,35.38885498046875
2014-07-28,35.52980422973633
2014-07-29,35.17375564575195
2014-07-30,34.55810546875
2014-07-31,34.13531494140625
2014-08-01,34.06114196777344
2014-08-04,34.46909713745117
2014-08-05,34.298500061035156
2014-08-06,34.51359558105469
2014-08-07,34.35783004760742
2014-08-08,34.78804397583008
2014-08-11,34.88447189331055
2014-08-12,34.9957389831543
2014-08-13,35.1292610168457
2014-08-14,35.470458984375
2014-08-15,35.48530197143555
2014-08-18,35.544639587402344
2014-08-19,35.61138153076172
2014-08-20,35.67073440551758
2014-08-21,36.01193618774414
2014-08-22,35.78199005126953
2014-08-25,36.06386184692383
2014-08-26,35.989681243896484
2014-08-27,35.94518280029297
2014-08-28,35.77458572387695
2014-08-29,35.67073440551758
2014-09-02,35.81166458129883
2014-09-03,35.64849090576172
2014-09-04,35.71524429321289
2014-09-05,36.09352111816406
2014-09-08,35.96744155883789
2014-09-09,35.64849090576172
2014-09-10,35.71524429321289
2014-09-11,35.7894172668457
2014-09-12,35.63364028930664
2014-09-15,35.86570739746094
2014-09-16,35.88817596435547
2014-09-17,35.92561340332031
2014-09-18,36.105262756347656
2014-09-19,36.217559814453125
2014-09-22,35.98549270629883
2014-09-23,35.461483001708984
2014-09-24,35.75340270996094
2014-09-25,35.16202163696289
2014-09-26,35.34917449951172
2014-09-29,35.431522369384766
2014-09-30,35.221900939941406
2014-10-01,34.90000534057617
2014-10-02,35.064701080322266
2014-10-03,35.65611267089844
2014-10-06,35.52884292602539
2014-10-07,35.01230239868164
2014-10-08,35.626163482666016
2014-10-09,34.95241928100586
2014-10-10,34.99734115600586
2014-10-13,34.7428092956543
2014-10-14,34.87754821777344
2014-10-15,34.51822280883789
2014-10-16,34.49576950073242
2014-10-17,35.042240142822266
2014-10-20,35.29676818847656
2014-10-21,36.090293884277344
2014-10-22,36.02292251586914
2014-10-23,36.15767288208008
2014-10-24,36.487060546875
2014-10-27,36.68916702270508
2014-10-28,36.91375732421875
2014-10-29,37.011085510253906
2014-10-30,37.37042236328125
2014-10-31,37.78215026855469
2014-11-03,37.87946319580078
2014-11-04,38.11154556274414
2014-11-05,38.261253356933594
2014-11-06,38.31366729736328
2014-11-07,38.261253356933594
2014-11-10,38.500797271728516
2014-11-11,38.31366729736328
2014-11-12,38.38102340698242
2014-11-13,38.45587158203125
2014-11-14,38.20884704589844
2014-11-17,38.16393280029297
2014-11-18,38.148956298828125
2014-11-19,38.01420974731445
2014-11-20,38.10405349731445
2014-11-21,38.246280670166016
2014-11-24,38.41097640991211
2014-11-25,37.774654388427734
2014-11-26,38.08906555175781
2014-11-28,38.14146423339844
2014-12-01,38.03667068481445
2014-12-02,38.38850784301758
2014-12-03,38.45587158203125
2014-12-04,38.47835922241211
2014-12-05,38.5756721496582
2014-12-08,39.1071891784668
2014-12-09,39.01734161376953
2014-12-10,38.58314514160156
2014-12-11,38.830196380615234
2014-12-12,38.096561431884766
2014-12-15,37.779396057128906
2014-12-16,37.77184295654297
2014-12-17,38.315547943115234
2014-12-18,38.89700698852539
2014-12-19,38.949867248535156
2014-12-22,39.259464263916016
2014-12-23,39.54642105102539
2014-12-24,39.40293884277344
2014-12-26,39.50111389160156
2014-12-29,39.569068908691406
2014-12-30,39.599281311035156
2014-12-31,39.138648986816406
2015-01-02,38.97251510620117
2015-01-05,38.41371154785156
2015-01-06,38.11921691894531
2015-01-07,38.64025115966797
2015-01-08,39.463348388671875
2015-01-09,39.03291702270508
2015-01-12,38.80637741088867
2015-01-13,38.783721923828125
2015-01-14,38.45146942138672
2015-01-15,38.44392395019531
2015-01-16,39.07823944091797
2015-01-20,38.783721923828125
2015-01-21,38.70066833496094
2015-01-22,39.67478561401367
2015-01-23,39.304771423339844
2015-01-26,39.63703536987305
2015-01-27,39.41803741455078
2015-01-28,38.75352478027344
2015-01-29,39.19149398803711
2015-01-30,38.14186477661133
2015-02-02,38.84414291381836
2015-02-03,39.342525482177734
2015-02-04,39.62193298339844
2015-02-05,39.183963775634766
2015-02-06,39.22171401977539
2015-02-09,38.980064392089844
2015-02-10,38.89700698852539
2015-02-11,39.100887298583984
2015-02-12,39.410491943359375
2015-02-13,39.614376068115234
2015-02-17,39.62948989868164
2015-02-18,39.47844696044922
2015-02-19,39.53131103515625
2015-02-20,39.70498275756836
2015-02-23,39.68989944458008
2015-02-24,40.03725814819336
2015-02-25,39.96929168701172
2015-02-26,40.02970886230469
2015-02-27,39.840919494628906
2015-03-02,40.044803619384766
2015-03-03,39.87112808227539
2015-03-04,39.54642105102539
2015-03-05,39.8333740234375
2015-03-06,39.62193298339844
2015-03-09,39.82582473754883
2015-03-10,39.11599349975586
2015-03-11,39.38785171508789
2015-03-12,40.28644561767578
2015-03-13,40.11276626586914
2015-03-16,40.882110595703125
2015-03-17,40.73739242553711
2015-03-18,41.179195404052734
2015-03-19,40.973533630371094
2015-03-20,41.598148345947266
2015-03-23,41.506736755371094
2015-03-24,41.15633773803711
2015-03-25,40.44029998779297
2015-03-26,40.356529235839844
2015-03-27,40.31844711303711
2015-03-30,40.85165023803711
2015-03-31,40.585025787353516
2015-04-01,40.57742691040039
2015-04-02,40.72977828979492
2015-04-06,41.10301971435547
2015-04-07,40.64598846435547
2015-04-08,40.92021560668945
2015-04-09,40.745018005371094
2015-04-10,40.76786422729492
2015-04-13,40.79071044921875
2015-04-14,40.996376037597656
2015-04-15,40.904964447021484
2015-04-16,40.79832077026367
2015-04-17,40.03659439086914
2015-04-20,40.19655990600586
2015-04-21,39.75475311279297
2015-04-22,39.731903076171875
2015-04-23,39.83855438232422
2015-04-24,40.03659439086914
2015-04-27,39.80807876586914
2015-04-28,40.14324951171875
2015-04-29,38.855918884277344
2015-04-30,38.574066162109375
2015-05-01,38.749263763427734
2015-05-04,39.06919860839844
2015-05-05,38.787357330322266
2015-05-06,38.68833541870117
2015-05-07,38.81782531738281
2015-05-08,39.213924407958984
2015-05-11,38.94731903076172
2015-05-12,38.68833541870117
2015-05-13,38.55121994018555
2015-05-14,38.94731903076172
2015-05-15,38.749263763427734
2015-05-18,39.02347946166992
2015-05-19,39.160606384277344
2015-05-20,39.12250900268555
2015-05-21,39.03110122680664
2015-05-22,38.802581787109375
2015-05-26,38.45981216430664
2015-05-27,38.825443267822266
2015-05-28,38.932090759277344
2015-05-29,38.52836608886719
2015-06-01,38.45981216430664
2015-06-02,38.60454177856445
2015-06-03,38.97779083251953
2015-06-04,38.51312255859375
2015-06-05,38.49027633666992
2015-06-08,38.177955627441406
2015-06-09,38.22367858886719
2015-06-10,38.985408782958984
2015-06-11,39.343421936035156
2015-06-12,39.0158805847168
2015-06-15,38.70842361450195
2015-06-16,39.09274673461914
2015-06-17,39.13117218017578
2015-06-18,39.6999626159668
2015-06-19,39.331031799316406
2015-06-22,39.50010681152344
2015-06-23,39.63078308105469
2015-06-24,39.16961669921875
2015-06-25,38.79297637939453
2015-06-26,39.13117218017578
2015-06-29,38.23956298828125
2015-06-30,38.570064544677734
2015-07-01,40.38405227661133
2015-07-02,40.27643585205078
2015-07-06,40.23031234741211
2015-07-07,40.59156799316406
2015-07-08,40.48395919799805
2015-07-09,40.714561462402344
2015-07-10,41.244911193847656
2015-07-13,41.59079360961914
2015-07-14,41.63691711425781
2015-07-15,41.17573547363281
2015-07-16,41.41401672363281
2015-07-17,41.168052673339844
2015-07-20,41.18341827392578
2015-07-21,41.160362243652344
2015-07-22,41.291046142578125
2015-07-23,40.98358154296875
2015-07-24,40.783729553222656
2015-07-27,40.69149398803711
2015-07-28,40.814483642578125
2015-07-29,41.62922286987305
2015-07-30,42.48241424560547
2015-07-31,42.43629837036133
2015-08-03,42.543907165527344
2015-08-04,42.60539245605469
2015-08-05,42.69763946533203
2015-08-06,42.467044830322266
2015-08-07,42.52853012084961
2015-08-10,42.9205207824707
2015-08-11,43.01277160644531
2015-08-12,43.22030258178711
2015-08-13,43.25874710083008
2015-08-14,43.53544616699219
2015-08-17,43.489322662353516
2015-08-18,43.72760772705078
2015-08-19,43.3663444519043
2015-08-20,42.713008880615234
2015-08-21,41.398651123046875
2015-08-24,39.40788269042969
2015-08-25,39.13117218017578
2015-08-26,40.10734558105469
2015-08-27,40.8759765625
2015-08-28,40.57621383666992
2015-08-31,40.222625732421875
2015-09-01,39.16961669921875
2015-09-02,40.20726013183594
2015-09-03,40.58388137817383
2015-09-04,39.89979934692383
2015-09-08,40.86827850341797
2015-09-09,40.59156799316406
2015-09-10,40.752994537353516
2015-09-11,41.068138122558594
2015-09-14,41.021602630615234
2015-09-15,41.47904968261719
2015-09-16,41.71164321899414
2015-09-17,41.64960861206055
2015-09-18,40.944087982177734
2015-09-21,41.417015075683594
2015-09-22,41.006107330322266
2015-09-23,41.14566421508789
2015-09-24,41.26969909667969
2015-09-25,41.44803237915039
2015-09-28,41.006107330322266
2015-09-29,41.300724029541016
2015-09-30,41.71164321899414
2015-10-01,41.51780700683594
2015-10-02,41.91321563720703
2015-10-05,42.68076705932617
2015-10-06,42.35514450073242
2015-10-07,42.83583068847656
2015-10-08,43.58787536621094
2015-10-09,43.54912567138672
2015-10-12,43.94453430175781
2015-10-13,43.37855911254883
2015-10-14,43.200233459472656
2015-10-15,43.812721252441406
2015-10-16,44.10734939575195
2015-10-19,44.4794921875
2015-10-20,44.75859832763672
2015-10-21,44.94466781616211
2015-10-22,45.57268142700195
2015-10-23,45.77425003051758
2015-10-26,45.87504959106445
2015-10-27,45.937068939208984
2015-10-28,47.131046295166016
2015-10-29,47.441165924072266
2015-10-30,46.696868896484375
2015-11-02,46.944976806640625
2015-11-03,46.789920806884766
2015-11-04,46.87520217895508
2015-11-05,46.96823501586914
2015-11-06,47.18531036376953
2015-11-09,46.68137741088867
2015-11-10,46.96047592163086
2015-11-11,47.03026580810547
2015-11-12,46.48754119873047
2015-11-13,46.14641189575195
2015-11-16,46.727874755859375
2015-11-17,46.51081085205078
2015-11-18,46.937225341796875
2015-11-19,47.10003662109375
2015-11-20,47.30937957763672
2015-11-23,47.64275360107422
2015-11-24,47.510948181152344
2015-11-25,47.18531036376953
2015-11-27,47.35588836669922
2015-11-30,47.379146575927734
2015-12-01,48.01972961425781
2015-12-02,47.605690002441406
2015-12-03,46.902610778808594
2015-12-04,48.035335540771484
2015-12-07,47.94942092895508
2015-12-08,47.67599105834961
2015-12-09,47.04323196411133
2015-12-10,46.86357116699219
2015-12-11,46.199554443359375
2015-12-14,46.43573760986328
2015-12-15,47.04197311401367
2015-12-16,47.75055694580078
2015-12-17,46.96324157714844
2015-12-18,45.640560150146484
2015-12-21,45.923988342285156
2015-12-22,46.76641845703125
2015-12-23,46.742794036865234
2015-12-24,46.94750213623047
2015-12-28,47.27817153930664
2015-12-29,47.66395568847656
2015-12-30,47.31753158569336
2015-12-31,46.58534240722656
2016-01-04,45.302024841308594
2016-01-05,45.56970977783203
2016-01-06,44.94772720336914
2016-01-07,43.947837829589844
2016-01-08,43.719520568847656
2016-01-11,44.00294876098633
2016-01-12,44.302127838134766
2016-01-13,43.49117660522461
2016-01-14,44.239139556884766
2016-01-15,43.3967170715332
2016-01-19,43.49117660522461
2016-01-20,42.877098083496094
2016-01-21,42.60153579711914
2016-01-22,43.2864875793457
2016-01-25,42.640899658203125
2016-01-26,43.23925018310547
2016-01-27,43.160518646240234
2016-01-28,43.86123275756836
2016-01-29,45.37287521362305
2016-02-01,45.5067138671875
2016-02-02,44.75877380371094
2016-02-03,44.845367431640625
2016-02-04,46.482994079589844
2016-02-05,47.43562698364258
2016-02-08,47.97100067138672
2016-02-09,48.21508026123047
2016-02-10,48.26231002807617
2016-02-11,47.64033126831055
2016-02-12,48.632354736328125
2016-02-16,48.90003967285156
2016-02-17,49.16771697998047
2016-02-18,49.191341400146484
2016-02-19,49.262203216552734
2016-02-22,49.663734436035156
2016-02-23,49.396053314208984
2016-02-24,49.53776931762695
2016-02-25,50.19123840332031
2016-02-26,50.04951858520508
2016-02-29,49.710975646972656
2016-03-01,50.44317626953125
2016-03-02,50.59275436401367
2016-03-03,50.78171157836914
2016-03-04,50.79745864868164
2016-03-07,50.54552459716797
2016-03-08,50.41168212890625
2016-03-09,50.380184173583984
2016-03-10,50.47466278076172
2016-03-11,51.88395690917969
2016-03-14,51.31708908081055
2016-03-15,51.26197814941406
2016-03-16,51.43518829345703
2016-03-17,51.805233001708984
2016-03-18,51.78947448730469
2016-03-21,51.726036071777344
2016-03-22,51.67051696777344
2016-03-23,51.622920989990234
2016-03-24,51.34534454345703
2016-03-28,51.73395919799805
2016-03-29,52.15431213378906
2016-03-30,52.24155044555664
2016-03-31,51.83706283569336
2016-04-01,52.312931060791016
2016-04-04,51.9243049621582
2016-04-05,51.26601791381836
2016-04-06,51.741886138916016
2016-04-07,51.004310607910156
2016-04-08,51.27397155761719
2016-04-11,51.36119842529297
2016-04-12,52.07499313354492
2016-04-13,52.400169372558594
2016-04-14,52.18603515625
2016-04-15,52.249473571777344
2016-04-18,52.30498504638672
2016-04-19,52.360511779785156
2016-04-20,52.06705856323242
2016-04-21,50.766380310058594
2016-04-22,51.22636795043945
2016-04-25,51.20257568359375
2016-04-26,51.15499496459961
2016-04-27,52.57464599609375
2016-04-28,52.43189239501953
2016-04-29,52.35258865356445
2016-05-02,52.757049560546875
2016-05-03,52.7174186706543
2016-05-04,52.43189239501953
2016-05-05,52.860164642333984
2016-05-06,52.9553337097168
2016-05-09,53.34394836425781
2016-05-10,53.87533950805664
2016-05-11,53.32807540893555
2016-05-12,54.0339469909668
2016-05-13,53.684993743896484
2016-05-16,53.87533950805664
2016-05-17,52.907752990722656
2016-05-18,53.74049377441406
2016-05-19,53.653263092041016
2016-05-20,54.05774688720703
2016-05-23,53.708778381347656
2016-05-24,54.65256118774414
2016-05-25,54.48602294921875
2016-05-26,54.43843078613281
2016-05-27,54.946006774902344
2016-05-31,54.80326461791992
2016-06-01,55.00946807861328
2016-06-02,55.215675354003906
2016-06-03,55.112552642822266
2016-06-06,55.03325653076172
2016-06-07,55.17600631713867
2016-06-08,55.636024475097656
2016-06-09,56.10395812988281
2016-06-10,55.88981246948242
2016-06-13,55.33462905883789
2016-06-14,55.25532150268555
2016-06-15,54.78740310668945
2016-06-16,55.27119445800781
2016-06-17,54.88255310058594
2016-06-20,55.6732177734375
2016-06-21,56.22428894042969
2016-06-22,56.368038177490234
2016-06-23,57.35836410522461
2016-06-24,56.07255172729492
2016-06-27,55.47355270385742
2016-06-28,57.05488586425781
2016-06-29,58.20490646362305
2016-06-30,59.8101806640625
2016-07-01,59.61852264404297
2016-07-05,59.73830032348633
2016-07-06,59.91399383544922
2016-07-07,59.87407684326172
2016-07-08,60.457069396972656
2016-07-11,60.8244514465332
2016-07-12,60.7685546875
2016-07-13,60.856407165527344
2016-07-14,61.30362319946289
2016-07-15,60.664730072021484
2016-07-18,60.2973518371582
2016-07-19,60.02582550048828
2016-07-20,59.826168060302734
2016-07-21,59.14731979370117
2016-07-22,59.81816101074219
2016-07-25,59.850093841552734
2016-07-26,59.80217742919922
2016-07-27,59.76225662231445
2016-07-28,60.089717864990234
2016-07-29,59.6584358215332
2016-08-01,59.96192169189453
2016-08-02,59.8101806640625
2016-08-03,59.94594192504883
2016-08-04,59.95393371582031
2016-08-05,60.6567268371582
2016-08-08,60.70466232299805
2016-08-09,60.6567268371582
2016-08-10,60.69667053222656
2016-08-11,60.728607177734375
2016-08-12,60.53696060180664
2016-08-15,60.664730072021484
2016-08-16,60.16159439086914
2016-08-17,60.241432189941406
2016-08-18,60.776512145996094
2016-08-19,60.69667053222656
2016-08-22,60.69667053222656
2016-08-23,60.68867874145508
2016-08-24,60.73660659790039
2016-08-25,61.40746307373047
2016-08-26,60.856407165527344
2016-08-29,61.782833099365234
2016-08-30,61.77484893798828
2016-08-31,61.58316421508789
2016-09-01,61.702945709228516
2016-09-02,62.17415237426758
2016-09-06,62.14220428466797
2016-09-07,62.03838348388672
2016-09-08,61.84669876098633
2016-09-09,60.2973518371582
2016-09-12,61.319610595703125
2016-09-13,60.44112014770508
2016-09-14,59.842140197753906
2016-09-15,60.48104476928711
2016-09-16,59.68240737915039
2016-09-19,60.09233856201172
2016-09-20,60.09233856201172
2016-09-21,60.7434196472168
2016-09-22,61.17747497558594
2016-09-23,60.25309371948242
2016-09-26,59.81904220581055
2016-09-27,60.502288818359375
2016-09-28,61.000633239746094
2016-09-29,59.91550064086914
2016-09-30,60.62283706665039
2016-10-03,59.85118103027344
2016-10-04,59.35285568237305
2016-10-05,59.521629333496094
2016-10-06,59.63418960571289
2016-10-07,60.42189407348633
2016-10-10,60.71126937866211
2016-10-11,59.9637336730957
2016-10-12,60.574623107910156
2016-10-13,60.590702056884766
2016-10-14,61.048866271972656
2016-10-17,60.7434196472168
2016-10-18,60.47816848754883
2016-10-19,60.44601821899414
2016-10-20,58.62138366699219
2016-10-21,57.51213836669922
2016-10-24,57.82561111450195
2016-10-25,57.6889762878418
2016-10-26,56.98966598510742
2016-10-27,56.0572395324707
2016-10-28,56.41091537475586
2016-10-31,56.89319610595703
2016-11-01,55.88843536376953
2016-11-02,55.14091110229492
2016-11-03,55.47047424316406
2016-11-04,54.86762237548828
2016-11-07,55.502620697021484
2016-11-08,55.920589447021484
2016-11-09,56.354644775390625
2016-11-10,57.61663055419922
2016-11-11,57.48801040649414
2016-11-14,58.187320709228516
2016-11-15,58.35610580444336
2016-11-16,58.00244903564453
2016-11-17,59.497528076171875
2016-11-18,59.85922622680664
2016-11-21,60.365623474121094
2016-11-22,60.51029968261719
2016-11-23,61.008663177490234
2016-11-25,61.635643005371094
2016-11-28,61.56327438354492
2016-11-29,61.98128890991211
2016-11-30,61.683860778808594
2016-12-01,61.989315032958984
2016-12-02,61.79639434814453
2016-12-05,61.75620651245117
2016-12-06,61.98128890991211
2016-12-07,62.712738037109375
2016-12-08,62.897605895996094
2016-12-09,62.86547088623047
2016-12-12,63.3718376159668
2016-12-13,62.98604202270508
2016-12-14,62.01343536376953
2016-12-15,62.11793518066406
2016-12-16,60.80773162841797
2016-12-19,61.851234436035156
2016-12-20,61.89169692993164
2016-12-21,61.63286209106445
2016-12-22,61.71371841430664
2016-12-23,61.875518798828125
2016-12-27,61.940242767333984
2016-12-28,61.44677734375
2016-12-29,61.37398147583008
2016-12-30,61.27690124511719
2017-01-03,61.309261322021484
2017-01-04,61.5357666015625
2017-01-05,61.28501892089844
2017-01-06,61.30116653442383
2017-01-09,60.265743255615234
2017-01-10,60.28189468383789
2017-01-11,60.58122253417969
2017-01-12,56.552734375
2017-01-13,56.67405319213867
2017-01-17,56.415191650390625
2017-01-18,57.06235122680664
2017-01-19,56.536529541015625
2017-01-20,56.84394454956055
2017-01-23,56.4071044921875
2017-01-24,56.698333740234375
2017-01-25,57.5234375
2017-01-26,57.175594329833984
2017-01-27,57.127071380615234
2017-01-30,56.657875061035156
2017-01-31,57.094703674316406
2017-02-01,56.67405319213867
2017-02-02,57.15134048461914
2017-02-03,57.78229904174805
2017-02-06,57.26457977294922
2017-02-07,56.97336196899414
2017-02-08,56.900569915771484
2017-02-09,56.8277473449707
2017-02-10,57.48299789428711
2017-02-13,58.04117202758789
2017-02-14,58.55887985229492
2017-02-15,58.9067268371582
2017-02-16,59.12513732910156
2017-02-17,58.78537368774414
2017-02-21,58.93098449707031
2017-02-22,58.99570846557617
2017-02-23,59.32737731933594
2017-02-24,59.448707580566406
2017-02-27,59.10087966918945
2017-02-28,59.019981384277344
2017-03-01,60.79154968261719
2017-03-02,60.10396194458008
2017-03-03,59.83700942993164
2017-03-06,59.19793701171875
2017-03-07,59.18985366821289
2017-03-08,58.85819625854492
2017-03-09,59.392086029052734
2017-03-10,59.83700942993164
2017-03-13,59.7884635925293
2017-03-14,59.94215393066406
2017-03-15,60.62975311279297
2017-03-16,60.427528381347656
2017-03-17,60.81581115722656
2017-03-20,60.44120788574219
2017-03-21,59.26853561401367
2017-03-22,59.24412155151367
2017-03-23,59.2359733581543
2017-03-24,58.53562927246094
2017-03-27,58.35647201538086
2017-03-28,59.040523529052734
2017-03-29,58.42975616455078
2017-03-30,58.90208435058594
2017-03-31,58.853206634521484
2017-04-03,58.29131317138672
2017-04-04,58.27503204345703
2017-04-05,57.66426467895508
2017-04-06,57.696834564208984
2017-04-07,57.2000846862793
2017-04-10,58.01445388793945
2017-04-11,58.136592864990234
2017-04-12,57.71314239501953
2017-04-13,57.37925720214844
2017-04-17,58.3076171875
2017-04-18,57.46067810058594
2017-04-19,57.037208557128906
2017-04-20,57.37111282348633
2017-04-21,57.15122604370117
2017-04-24,58.19358825683594
2017-04-25,58.48676681518555
2017-04-26,58.53562927246094
2017-04-27,59.480289459228516
2017-04-28,58.70664978027344
2017-05-01,57.91670608520508
2017-05-02,57.86787033081055
2017-05-03,57.965579986572266
2017-05-04,57.78642654418945
2017-05-05,57.6805534362793
2017-05-08,56.93950271606445
2017-05-09,56.1821403503418
2017-05-10,56.36131286621094
2017-05-11,56.499732971191406
2017-05-12,56.23915481567383
2017-05-15,56.695194244384766
2017-05-16,56.459014892578125
2017-05-17,55.93783950805664
2017-05-18,56.17399597167969
2017-05-19,56.222869873046875
2017-05-22,56.62188720703125
2017-05-23,56.65446472167969
2017-05-24,56.76033020019531
2017-05-25,57.37111282348633
2017-05-26,56.931358337402344
2017-05-30,56.62188720703125
2017-05-31,57.069793701171875
2017-06-01,57.76200485229492
2017-06-02,57.590980529785156
2017-06-05,57.281524658203125
2017-06-06,56.5811882019043
2017-06-07,56.646339416503906
2017-06-08,57.37925720214844
2017-06-09,58.45418930053711
2017-06-12,59.46398162841797
2017-06-13,59.349979400634766
2017-06-14,59.48842239379883
2017-06-15,60.172462463378906
2017-06-16,60.0584602355957
2017-06-19,59.93547821044922
2017-06-20,59.34514617919922
2017-06-21,58.72201156616211
2017-06-22,58.590816497802734
2017-06-23,58.402259826660156
2017-06-26,59.000789642333984
2017-06-27,58.96796798706055
2017-06-28,59.48452377319336
2017-06-29,59.37794876098633
2017-06-30,59.40253829956055
2017-07-03,59.93547821044922
2017-07-05,59.49272155761719
2017-07-06,59.19755172729492
2017-07-07,59.57471466064453
2017-07-10,59.15656661987305
2017-07-11,58.902381896972656
2017-07-12,59.017181396484375
2017-07-13,59.443538665771484
2017-07-14,59.59931564331055
2017-07-17,59.632110595703125
2017-07-18,59.33694076538086
2017-07-19,60.1076545715332
2017-07-20,60.72257995605469
2017-07-21,61.01775360107422
2017-07-24,61.706485748291016
2017-07-25,62.059059143066406
2017-07-26,61.485107421875
2017-07-27,61.6245002746582
2017-07-28,62.15742492675781
2017-07-31,62.46079635620117
2017-08-01,62.714962005615234
2017-08-02,63.2971076965332
2017-08-03,66.01922607421875
2017-08-04,65.83883666992188
2017-08-07,65.51907348632812
2017-08-08,65.38787078857422
2017-08-09,65.86343383789062
2017-08-10,65.28131103515625
2017-08-11,64.77294921875
2017-08-14,65.20748901367188
2017-08-15,65.13371276855469
2017-08-16,64.86315155029297
2017-08-17,63.66606903076172
2017-08-18,63.41191101074219
2017-08-21,63.11674118041992
2017-08-22,63.518489837646484
2017-08-23,63.0101432800293
2017-08-24,62.66577911376953
2017-08-25,63.51030349731445
2017-08-28,63.2069091796875
2017-08-29,62.95273971557617
2017-08-30,62.993743896484375
2017-08-31,63.0019416809082
2017-09-01,63.100337982177734
2017-09-05,61.304725646972656
2017-09-06,61.59170150756836
2017-09-07,60.402828216552734
2017-09-08,62.124664306640625
2017-09-11,62.73957443237305
2017-09-12,62.84615707397461
2017-09-13,62.2640380859375
2017-09-14,62.00165939331055
2017-09-15,61.6736946105957
2017-09-18,62.37880325317383
2017-09-19,62.346004486083984
2017-09-20,62.58378982543945
2017-09-21,62.37746047973633
2017-09-22,62.625057220458984
2017-09-25,62.98818588256836
2017-09-26,62.86439514160156
2017-09-27,63.466880798339844
2017-09-28,63.8630485534668
2017-09-29,63.19451904296875
2017-10-02,63.96206283569336
2017-10-03,63.68147659301758
2017-10-04,63.8630485534668
2017-10-05,63.87126922607422
2017-10-06,63.30180358886719
2017-10-09,63.021202087402344
2017-10-10,63.64845275878906
2017-10-11,63.49990463256836
2017-10-12,62.66632080078125
2017-10-13,63.11198425292969
2017-10-16,63.07072448730469
2017-10-17,62.66632080078125
2017-10-18,62.724090576171875
2017-10-19,62.88090896606445
2017-10-20,63.10371780395508
2017-10-23,62.82313537597656
2017-10-24,62.93868637084961
2017-10-25,62.51777267456055
2017-10-26,62.74058532714844
2017-10-27,58.62227249145508
2017-10-30,58.11058807373047
2017-10-31,57.91249465942383
2017-11-01,58.358158111572266
2017-11-02,59.885005950927734
2017-11-03,59.89326095581055
2017-11-06,60.470977783203125
2017-11-07,60.14084243774414
2017-11-08,60.000545501708984
2017-11-09,60.330684661865234
2017-11-10,60.57826614379883
2017-11-13,60.4957389831543
2017-11-14,61.12299346923828
2017-11-15,61.164241790771484
2017-11-16,60.73508071899414
2017-11-17,60.62779235839844
2017-11-20,60.60301971435547
2017-11-21,60.62779235839844
2017-11-22,59.96753692626953
2017-11-24,59.843746185302734
2017-11-27,60.58652877807617
2017-11-28,61.279781341552734
2017-11-29,61.79148864746094
2017-11-30,62.0905876159668
2017-12-01,61.91609573364258
2017-12-04,62.62236404418945
2017-12-05,61.799800872802734
2017-12-06,61.86624526977539
2017-12-07,61.617008209228516
2017-12-08,61.816410064697266
2017-12-11,61.9493408203125
2017-12-12,61.91609573364258
2017-12-13,61.21817398071289
2017-12-14,60.362422943115234
2017-12-15,61.71670150756836
2017-12-18,61.96595764160156
2017-12-19,61.52263259887695
2017-12-20,61.438987731933594
2017-12-21,61.61463928222656
2017-12-22,61.89067459106445
2017-12-26,62.12489318847656
2017-12-27,62.35911560058594
2017-12-28,62.80242919921875
2017-12-29,62.71044158935547
2018-01-02,61.12948989868164
2018-01-03,60.88691711425781
2018-01-04,61.58119201660156
2018-01-05,61.89905548095703
2018-01-08,61.623016357421875
2018-01-09,61.23823547363281
2018-01-10,60.385032653808594
2018-01-11,60.87017059326172
2018-01-12,61.92414093017578
2018-01-16,62.066341400146484
2018-01-17,62.785701751708984
2018-01-18,62.61842727661133
2018-01-19,62.869346618652344
2018-01-22,63.51344680786133
2018-01-23,64.4168472290039
2018-01-24,64.60922241210938
2018-01-25,64.59249114990234
2018-01-26,64.8350601196289
2018-01-29,64.06552124023438
2018-01-30,63.89820098876953
2018-01-31,64.3248291015625
2018-02-01,64.55067443847656
2018-02-02,63.88984680175781
2018-02-05,61.38878631591797
2018-02-06,60.72798156738281
2018-02-07,60.753082275390625
2018-02-08,58.83755111694336
2018-02-09,60.343204498291016
2018-02-12,62.158329010009766
2018-02-13,61.87393569946289
2018-02-14,63.21233367919922
2018-02-15,63.73094177246094
2018-02-16,64.56741333007812
2018-02-20,63.31269454956055
2018-02-21,63.18721389770508
2018-02-22,62.668609619140625
2018-02-23,63.404693603515625
2018-02-26,64.6259765625
2018-02-27,63.47160339355469
2018-02-28,62.39255905151367
2018-03-01,61.34698486328125
2018-03-02,62.409297943115234
2018-03-05,63.479984283447266
2018-03-06,63.60544204711914
2018-03-07,63.33778381347656
2018-03-08,62.953006744384766
2018-03-09,64.44193267822266
2018-03-12,62.9362678527832
2018-03-13,62.80242919921875
2018-03-14,61.94088363647461
2018-03-15,62.14999771118164
2018-03-16,62.8442497253418
2018-03-19,62.8275260925293
2018-03-20,63.51831817626953
