,SBAC
2014-05-05,91.4024429321289
2014-05-06,91.41191101074219
2014-05-07,91.25091552734375
2014-05-08,91.66758728027344
2014-05-09,92.04637908935547
2014-05-12,92.90812683105469
2014-05-13,93.9024658203125
2014-05-14,95.49340057373047
2014-05-15,94.33808135986328
2014-05-16,94.87786102294922
2014-05-19,94.79261779785156
2014-05-20,94.90625
2014-05-21,95.49340057373047
2014-05-22,96.10892486572266
2014-05-23,95.26612091064453
2014-05-27,95.06724548339844
2014-05-28,95.1240463256836
2014-05-29,95.37026977539062
2014-05-30,96.11839294433594
2014-06-02,95.07671356201172
2014-06-03,94.48957824707031
2014-06-04,95.1808853149414
2014-06-05,94.773681640625
2014-06-06,95.10511016845703
2014-06-09,94.93467712402344
2014-06-10,94.93467712402344
2014-06-11,94.89678192138672
2014-06-12,94.54641723632812
2014-06-13,92.95548248291016
2014-06-16,92.58616638183594
2014-06-17,92.46305084228516
2014-06-18,92.55775451660156
2014-06-19,93.30586242675781
2014-06-20,93.45738983154297
2014-06-23,93.02178192138672
2014-06-24,93.41952514648438
2014-06-25,94.89678192138672
2014-06-26,94.5085220336914
2014-06-27,96.25098419189453
2014-06-30,96.87598419189453
2014-07-01,96.53504180908203
2014-07-02,96.22257995605469
2014-07-03,96.33621215820312
2014-07-07,95.99528503417969
2014-07-08,95.2850570678711
2014-07-09,97.95552825927734
2014-07-10,98.61841583251953
2014-07-11,98.14493560791016
2014-07-14,98.53321075439453
2014-07-15,98.26801300048828
2014-07-16,98.89303588867188
2014-07-17,97.6998519897461
2014-07-18,98.47635650634766
2014-07-21,98.99720764160156
2014-07-22,98.80780792236328
2014-07-23,98.94987487792969
2014-07-24,97.993408203125
2014-07-25,97.74717712402344
2014-07-28,101.01427459716797
2014-07-29,100.83434295654297
2014-07-30,103.182861328125
2014-07-31,101.260498046875
2014-08-01,100.540771484375
2014-08-04,99.38548278808594
2014-08-05,99.20555877685547
2014-08-06,101.033203125
2014-08-07,101.40254974365234
2014-08-08,104.6317367553711
2014-08-11,103.68476104736328
2014-08-12,103.82681274414062
2014-08-13,103.16390991210938
2014-08-14,103.33439636230469
2014-08-15,102.81354522705078
2014-08-18,103.495361328125
2014-08-19,102.2927017211914
2014-08-20,103.46696472167969
2014-08-21,103.54270935058594
2014-08-22,102.83246612548828
2014-08-25,104.20558166503906
2014-08-26,104.27188110351562
2014-08-27,104.7453842163086
2014-08-28,104.80218505859375
2014-08-29,104.44234466552734
2014-09-02,104.61279296875
2014-09-03,105.11469268798828
2014-09-04,105.59765625
2014-09-05,106.97076416015625
2014-09-08,107.53895568847656
2014-09-09,106.72455596923828
2014-09-10,106.84766387939453
2014-09-11,107.62418365478516
2014-09-12,106.27949523925781
2014-09-15,105.44612884521484
2014-09-16,107.16020202636719
2014-09-17,107.23592376708984
2014-09-18,106.86662292480469
2014-09-19,106.18478393554688
2014-09-22,103.84574890136719
2014-09-23,103.87416076660156
2014-09-24,104.84956359863281
2014-09-25,103.48590087890625
2014-09-26,105.69236755371094
2014-09-29,104.86846923828125
2014-09-30,105.01998901367188
2014-10-01,103.6468734741211
2014-10-02,103.58059692382812
2014-10-03,105.55976104736328
2014-10-06,105.99537658691406
2014-10-07,104.62225341796875
2014-10-08,105.37984466552734
2014-10-09,104.06354522705078
2014-10-10,102.10330963134766
2014-10-13,100.6354751586914
2014-10-14,100.74911499023438
2014-10-15,101.18473052978516
2014-10-16,100.94796752929688
2014-10-17,102.55786895751953
2014-10-20,103.21126556396484
2014-10-21,104.93476104736328
2014-10-22,104.14879608154297
2014-10-23,104.73589324951172
2014-10-24,105.65447998046875
2014-10-27,106.35523986816406
2014-10-28,107.06546783447266
2014-10-29,106.49728393554688
2014-10-30,108.33444213867188
2014-10-31,106.37417602539062
2014-11-03,106.37417602539062
2014-11-04,104.82112884521484
2014-11-05,104.55599212646484
2014-11-06,105.73023986816406
2014-11-07,108.54277038574219
2014-11-10,107.27381134033203
2014-11-11,106.45940399169922
2014-11-12,107.19805145263672
2014-11-13,106.55409240722656
2014-11-14,107.04654693603516
2014-11-17,107.29275512695312
2014-11-18,108.79844665527344
2014-11-19,108.15447235107422
2014-11-20,109.98216247558594
2014-11-21,111.14696502685547
2014-11-24,111.3458251953125
2014-11-25,113.5996322631836
2014-11-26,114.03524017333984
2014-11-28,115.21895599365234
2014-12-01,113.59015655517578
2014-12-02,109.98216247558594
2014-12-03,110.17155456542969
2014-12-04,109.51815795898438
2014-12-05,108.62798309326172
2014-12-08,107.10334777832031
2014-12-09,107.11282348632812
2014-12-10,104.83058166503906
2014-12-11,104.13931274414062
2014-12-12,104.28136444091797
2014-12-15,104.34764099121094
2014-12-16,103.39119720458984
2014-12-17,105.60712432861328
2014-12-18,107.61471557617188
2014-12-19,107.15071868896484
2014-12-22,107.49162292480469
2014-12-23,107.57684326171875
2014-12-24,107.26434326171875
2014-12-26,106.68668365478516
2014-12-29,106.4310073852539
2014-12-30,106.30787658691406
2014-12-31,104.8874282836914
2015-01-02,105.0862808227539
2015-01-05,103.42908477783203
2015-01-06,102.88929748535156
2015-01-07,104.30028533935547
2015-01-08,105.34195709228516
2015-01-09,104.97264862060547
2015-01-12,104.6412124633789
2015-01-13,104.7264175415039
2015-01-14,104.12035369873047
2015-01-15,102.6430892944336
2015-01-16,103.71316528320312
2015-01-20,104.46127319335938
2015-01-21,105.48402404785156
2015-01-22,110.2946548461914
2015-01-23,112.10340118408203
2015-01-26,112.82311248779297
2015-01-27,113.6280288696289
2015-01-28,111.75301361083984
2015-01-29,112.60531616210938
2015-01-30,110.51248168945312
2015-02-02,111.74354553222656
2015-02-03,111.67725372314453
2015-02-04,112.43484497070312
2015-02-05,113.19241333007812
2015-02-06,111.6299057006836
2015-02-09,110.07687377929688
2015-02-10,112.11287689208984
2015-02-11,113.03144836425781
2015-02-12,113.31553649902344
2015-02-13,115.21895599365234
2015-02-17,115.70191955566406
2015-02-18,115.69246673583984
2015-02-19,114.60343933105469
2015-02-20,114.82122802734375
2015-02-23,113.03144836425781
2015-02-24,111.56363677978516
2015-02-25,113.40076446533203
2015-02-26,113.63750457763672
2015-02-27,118.09777069091797
2015-03-02,118.67544555664062
2015-03-03,118.24930572509766
2015-03-04,118.7890853881836
2015-03-05,117.98414611816406
2015-03-06,115.43677520751953
2015-03-09,115.86293029785156
2015-03-10,114.06365203857422
2015-03-11,113.56175231933594
2015-03-12,114.5371322631836
2015-03-13,113.11666870117188
2015-03-16,112.5768814086914
2015-03-17,112.54850006103516
2015-03-18,114.33826446533203
2015-03-19,113.68486022949219
2015-03-20,116.061767578125
2015-03-23,115.31365966796875
2015-03-24,114.94432830810547
2015-03-25,112.67160034179688
2015-03-26,112.90833282470703
2015-03-27,114.33826446533203
2015-03-30,113.81744384765625
2015-03-31,110.89128112792969
2015-04-01,113.14508056640625
2015-04-02,113.77008819580078
2015-04-06,114.19622802734375
2015-04-07,113.2682113647461
2015-04-08,111.79090118408203
2015-04-09,112.20757293701172
2015-04-10,111.4310531616211
2015-04-13,112.41590881347656
2015-04-14,112.76628875732422
2015-04-15,113.23978424072266
2015-04-16,114.03524017333984
2015-04-17,113.40076446533203
2015-04-20,115.37994384765625
2015-04-21,115.4746322631836
2015-04-22,116.19434356689453
2015-04-23,117.7852783203125
2015-04-24,114.75495147705078
2015-04-27,112.9556884765625
2015-04-28,111.78142547607422
2015-04-29,110.59770965576172
2015-04-30,109.67913055419922
2015-05-01,110.02950286865234
2015-05-04,110.16210174560547
2015-05-05,108.18290710449219
2015-05-06,108.46700286865234
2015-05-07,107.85145568847656
2015-05-08,109.80225372314453
2015-05-11,109.05413818359375
2015-05-12,109.31930541992188
2015-05-13,109.4139633178711
2015-05-14,110.14314270019531
2015-05-15,111.89506530761719
2015-05-18,112.06551361083984
2015-05-19,110.247314453125
2015-05-20,108.61849975585938
2015-05-21,107.52948760986328
2015-05-22,107.38745880126953
2015-05-26,106.94234466552734
2015-05-27,106.7624282836914
2015-05-28,106.57305145263672
2015-05-29,105.8817367553711
2015-06-01,109.03518676757812
2015-06-02,108.9026107788086
2015-06-03,108.15447235107422
2015-06-04,111.8382568359375
2015-06-05,110.74920654296875
2015-06-08,110.22840118408203
2015-06-09,109.8401107788086
2015-06-10,110.69241333007812
2015-06-11,110.42723846435547
2015-06-12,110.79656982421875
2015-06-15,111.51626586914062
2015-06-16,111.1848373413086
2015-06-17,111.41209411621094
2015-06-18,114.07312774658203
2015-06-19,113.40076446533203
2015-06-22,113.36286926269531
2015-06-23,113.78903198242188
2015-06-24,112.7284164428711
2015-06-25,113.23978424072266
2015-06-26,111.09012603759766
2015-06-29,109.48974609375
2015-06-30,108.87419128417969
2015-07-01,110.0674057006836
2015-07-02,110.01057434082031
2015-07-06,109.4139633178711
2015-07-07,109.67913055419922
2015-07-08,108.84578704833984
2015-07-09,109.48974609375
2015-07-10,110.42723846435547
2015-07-13,109.63179779052734
2015-07-14,110.31360626220703
2015-07-15,110.2946548461914
2015-07-16,110.59770965576172
2015-07-17,109.00677490234375
2015-07-20,109.70753479003906
2015-07-21,110.19049835205078
2015-07-22,109.65074157714844
2015-07-23,113.01248931884766
2015-07-24,111.37422943115234
2015-07-27,109.88745880126953
2015-07-28,110.8723373413086
2015-07-29,110.61666870117188
2015-07-30,111.94241333007812
2015-07-31,114.31934356689453
2015-08-03,114.81177520751953
2015-08-04,114.81177520751953
2015-08-05,114.32880401611328
