,ADP
2015-03-18,70.68923950195312
2015-03-19,70.70543670654297
2015-03-20,71.02913665771484
2015-03-23,70.65685272216797
2015-03-24,70.3817367553711
2015-03-25,68.57706451416016
2015-03-26,68.31000518798828
2015-03-27,68.48802947998047
2015-03-30,69.50772857666016
2015-03-31,69.3053970336914
2015-04-01,68.99787139892578
2015-04-02,69.53199768066406
2015-04-06,69.79905700683594
2015-04-07,69.48342895507812
2015-04-08,70.05802154541016
2015-04-09,70.0822982788086
2015-04-10,69.87188720703125
2015-04-13,69.53199768066406
2015-04-14,69.28924560546875
2015-04-15,69.40251159667969
2015-04-16,69.09498596191406
2015-04-17,67.59786224365234
2015-04-20,68.62561798095703
2015-04-21,68.86841583251953
2015-04-22,69.03834533691406
2015-04-23,69.41060638427734
2015-04-24,68.78748321533203
2015-04-27,68.54470825195312
2015-04-28,69.2811279296875
2015-04-29,69.10308837890625
2015-04-30,68.41520690917969
2015-05-01,69.62103271484375
2015-05-04,70.00137329101562
2015-05-05,69.2811279296875
2015-05-06,69.11927795410156
