,RSG
2015-06-16,33.89558410644531
2015-06-17,33.9123649597168
2015-06-18,34.04656982421875
2015-06-19,33.8284797668457
2015-06-22,33.87881088256836
2015-06-23,33.65234375
2015-06-24,33.409080505371094
2015-06-25,33.258094787597656
2015-06-26,33.48456954956055
2015-06-29,32.977752685546875
2015-06-30,33.087554931640625
2015-07-01,33.307186126708984
2015-07-02,33.31563949584961
2015-07-06,33.50148010253906
2015-07-07,33.619728088378906
2015-07-08,33.43390655517578
2015-07-09,33.34942626953125
2015-07-10,33.56905746459961
2015-07-13,33.771793365478516
2015-07-14,34.08433532714844
2015-07-15,34.13500213623047
2015-07-16,34.41377258300781
2015-07-17,34.43065643310547
2015-07-20,34.46445083618164
2015-07-21,34.118106842041016
2015-07-22,33.98295974731445
2015-07-23,34.29551696777344
2015-07-24,34.768558502197266
2015-07-27,35.08108901977539
2015-07-28,35.478111267089844
2015-07-29,36.128543853759766
2015-07-30,36.11164855957031
2015-07-31,35.925811767578125
2015-08-03,35.94270706176758
2015-08-04,36.07786178588867
2015-08-05,36.50022506713867
2015-08-06,36.15388488769531
2015-08-07,35.97649002075195
