,BXP
2015-01-22,98.83426666259766
2015-01-23,98.49595642089844
2015-01-26,99.5729751586914
2015-01-27,99.56607055664062
2015-01-28,98.70995330810547
2015-01-29,99.02758026123047
2015-01-30,95.82422637939453
2015-02-02,96.79766845703125
2015-02-03,97.90225219726562
2015-02-04,97.43282318115234
2015-02-05,99.26919555664062
2015-02-06,97.30854034423828
2015-02-09,96.7838363647461
2015-02-10,98.18534851074219
2015-02-11,97.2878189086914
2015-02-12,98.48906707763672
2015-02-13,97.39826965332031
2015-02-17,96.82525634765625
2015-02-18,97.88153076171875
2015-02-19,95.59639739990234
2015-02-20,96.21776580810547
2015-02-23,97.29471588134766
2015-02-24,95.45142364501953
2015-02-25,95.03719329833984
2015-02-26,94.04994201660156
2015-02-27,94.86460876464844
2015-03-02,95.79661560058594
2015-03-03,95.78971099853516
2015-03-04,94.78868103027344
2015-03-05,95.9830093383789
2015-03-06,92.38614654541016
2015-03-09,93.15937042236328
2015-03-10,93.02820587158203
2015-03-11,92.91085052490234
2015-03-12,94.81626892089844
2015-03-13,93.87733459472656
2015-03-16,94.75411987304688
2015-03-17,94.93364715576172
2015-03-18,97.43282318115234
2015-03-19,97.44656372070312
2015-03-20,99.91814422607422
2015-03-23,99.925048828125
2015-03-24,99.40038299560547
2015-03-25,97.45352172851562
2015-03-26,96.93572998046875
2015-03-27,96.97042846679688
2015-03-30,98.66275024414062
2015-03-31,97.43510437011719
2015-04-01,96.90106201171875
2015-04-02,97.74723052978516
2015-04-06,98.6072769165039
2015-04-07,96.76232147216797
2015-04-08,96.90106201171875
2015-04-09,95.26419067382812
2015-04-10,95.4237060546875
2015-04-13,95.06999969482422
2015-04-14,95.47225952148438
2015-04-15,94.66771697998047
2015-04-16,95.49308013916016
2015-04-17,94.74398803710938
2015-04-20,94.59833526611328
2015-04-21,94.86192321777344
2015-04-22,94.68154907226562
2015-04-23,95.04224395751953
2015-04-24,95.62482452392578
2015-04-27,95.5762939453125
2015-04-28,95.9577865600586
2015-04-29,93.55103302001953
2015-04-30,91.76850128173828
2015-05-01,92.21240234375
2015-05-04,92.21240234375
2015-05-05,89.92353820800781
2015-05-06,89.22997283935547
2015-05-07,91.20669555664062
2015-05-08,92.47598266601562
2015-05-11,90.7489242553711
2015-05-12,91.11653137207031
2015-05-13,90.61715698242188
2015-05-14,92.49677276611328
2015-05-15,93.42620086669922
2015-05-18,93.15569305419922
2015-05-19,92.51758575439453
2015-05-20,92.46208190917969
2015-05-21,91.71997833251953
2015-05-22,92.15694427490234
2015-05-26,91.01945495605469
2015-05-27,91.4563980102539
2015-05-28,91.24137878417969
2015-05-29,90.18714141845703
2015-06-01,91.31072235107422
2015-06-02,89.8680648803711
2015-06-03,88.70979309082031
2015-06-04,88.40463256835938
2015-06-05,87.51683044433594
2015-06-08,87.3850326538086
2015-06-09,86.62207794189453
2015-06-10,87.5445556640625
2015-06-11,87.926025390625
2015-06-12,87.46134948730469
2015-06-15,86.76773834228516
2015-06-16,87.40583801269531
2015-06-17,88.02313995361328
2015-06-18,88.84156799316406
2015-06-19,87.88441467285156
2015-06-22,87.12840270996094
2015-06-23,86.67758178710938
2015-06-24,86.60822296142578
2015-06-25,85.4915542602539
2015-06-26,86.06328582763672
2015-06-29,84.25039672851562
2015-06-30,84.39684295654297
2015-07-01,85.15684509277344
2015-07-02,84.96163940429688
2015-07-06,85.4357681274414
2015-07-07,87.13013458251953
2015-07-08,86.25852966308594
2015-07-09,85.8471450805664
2015-07-10,86.57230377197266
2015-07-13,86.97669219970703
2015-07-14,86.9000015258789
2015-07-15,86.55836486816406
2015-07-16,87.8482894897461
2015-07-17,87.55543518066406
2015-07-20,87.7158203125
2015-07-21,87.43690490722656
2015-07-22,87.80645751953125
2015-07-23,86.83726501464844
2015-07-24,87.26956939697266
2015-07-27,87.31838989257812
2015-07-28,87.03248596191406
2015-07-29,88.07837677001953
2015-07-30,86.00057220458984
2015-07-31,85.95872497558594
2015-08-03,86.94883728027344
2015-08-04,85.78438568115234
2015-08-05,84.57115936279297
2015-08-06,84.33409118652344
2015-08-07,83.79019927978516
2015-08-10,83.49040222167969
2015-08-11,83.49737548828125
2015-08-12,83.643798828125
2015-08-13,84.166748046875
2015-08-14,85.01041412353516
2015-08-17,85.7564926147461
2015-08-18,85.71467590332031
2015-08-19,85.35905456542969
2015-08-20,84.26433563232422
2015-08-21,82.73038482666016
2015-08-24,78.32366943359375
2015-08-25,75.75772094726562
2015-08-26,79.35562133789062
2015-08-27,81.43346405029297
2015-08-28,81.31492614746094
2015-08-31,79.05579376220703
2015-09-01,77.15924072265625
2015-09-02,78.03079986572266
2015-09-03,78.05174255371094
2015-09-04,76.60143280029297
2015-09-08,77.891357421875
2015-09-09,77.09647369384766
2015-09-10,78.01685333251953
2015-09-11,79.44627380371094
2015-09-14,78.9860610961914
2015-09-15,79.81580352783203
2015-09-16,82.08192443847656
2015-09-17,83.295166015625
2015-09-18,82.73038482666016
2015-09-21,82.75826263427734
2015-09-22,81.36373901367188
2015-09-23,81.61474609375
2015-09-24,80.8477554321289
2015-09-25,81.2173080444336
2015-09-28,80.28475952148438
2015-09-29,82.36722564697266
2015-09-30,83.01934814453125
2015-10-01,83.1736068725586
2015-10-02,83.76960754394531
2015-10-05,84.5759506225586
2015-10-06,84.3656005859375
2015-10-07,85.01769256591797
2015-10-08,85.4664535522461
2015-10-09,85.29815673828125
2015-10-12,85.94326782226562
2015-10-13,84.5058364868164
2015-10-14,84.078125
2015-10-15,84.68113708496094
2015-10-16,85.9712905883789
2015-10-19,87.01603698730469
2015-10-20,86.23074340820312
2015-10-21,85.7959976196289
2015-10-22,86.7706527709961
2015-10-23,85.45243072509766
2015-10-26,84.8003158569336
2015-10-27,85.45943450927734
2015-10-28,85.68379211425781
2015-10-29,86.09049987792969
2015-10-30,88.24312591552734
2015-11-02,90.99172973632812
2015-11-03,90.16433715820312
2015-11-04,89.13359832763672
2015-11-05,89.68753814697266
2015-11-06,87.07913970947266
2015-11-09,86.02039337158203
2015-11-10,86.94593048095703
2015-11-11,87.184326171875
2015-11-12,86.39200592041016
2015-11-13,86.14659118652344
2015-11-16,86.79169464111328
2015-11-17,86.5462646484375
2015-11-18,87.04410552978516
2015-11-19,87.184326171875
2015-11-20,88.71289825439453
2015-11-23,88.3272476196289
2015-11-24,87.41571807861328
2015-11-25,87.48584747314453
2015-11-27,88.22208404541016
2015-11-30,87.64009857177734
2015-12-01,88.81806182861328
2015-12-02,86.58130645751953
2015-12-03,85.81002807617188
2015-12-04,87.53490447998047
2015-12-07,87.64710235595703
2015-12-08,87.54893493652344
2015-12-09,86.60234069824219
2015-12-10,86.18864440917969
2015-12-11,86.42705535888672
2015-12-14,87.885498046875
2015-12-15,89.05646514892578
2015-12-16,91.25818634033203
2015-12-17,91.16702270507812
2015-12-18,89.10555267333984
2015-12-21,89.09855651855469
2015-12-22,89.2177505493164
2015-12-23,90.41676330566406
2015-12-24,90.45880889892578
2015-12-28,90.88654327392578
2015-12-29,92.38092041015625
2015-12-30,91.51276397705078
2015-12-31,90.75845336914062
2016-01-04,88.38168334960938
2016-01-05,90.55919647216797
2016-01-06,90.54496002197266
2016-01-07,88.93672943115234
2016-01-08,86.44611358642578
2016-01-11,87.300048828125
2016-01-12,86.11165618896484
2016-01-13,84.48919677734375
2016-01-14,85.3004379272461
2016-01-15,84.28993225097656
2016-01-19,84.91615295410156
2016-01-20,82.43977355957031
2016-01-21,82.57496643066406
2016-01-22,84.82365417480469
2016-01-25,83.83451080322266
2016-01-26,85.6419677734375
2016-01-27,84.78093719482422
2016-01-28,82.14801788330078
2016-01-29,82.6959228515625
2016-02-01,82.76710510253906
2016-02-02,81.70679473876953
2016-02-03,81.62141418457031
2016-02-04,83.43600463867188
2016-02-05,81.89894104003906
2016-02-08,79.08809661865234
2016-02-09,77.54391479492188
2016-02-10,79.12366485595703
2016-02-11,76.98172760009766
2016-02-12,77.28771209716797
2016-02-16,78.48320007324219
2016-02-17,79.67871856689453
2016-02-18,79.42964935302734
2016-02-19,79.98470306396484
2016-02-22,81.66410827636719
2016-02-23,81.37234497070312
2016-02-24,80.92403411865234
2016-02-25,81.9629898071289
2016-02-26,81.0521011352539
2016-02-29,81.22290802001953
2016-03-01,84.01239013671875
2016-03-02,83.9910659790039
2016-03-03,84.2543716430664
2016-03-04,84.38246154785156
2016-03-07,84.43225860595703
2016-03-08,83.32926177978516
2016-03-09,83.50005340576172
2016-03-10,83.34354400634766
2016-03-11,87.31428527832031
2016-03-14,87.3284912109375
2016-03-15,87.7910385131836
2016-03-16,89.21429443359375
2016-03-17,90.37419891357422
2016-03-18,90.13223266601562
2016-03-21,89.62699127197266
2016-03-22,89.17868041992188
2016-03-23,88.41725158691406
2016-03-24,88.14686584472656
2016-03-28,88.90116119384766
2016-03-29,90.68231964111328
2016-03-30,90.64656066894531
2016-03-31,90.9040756225586
2016-04-01,91.05430603027344
2016-04-04,91.20452880859375
2016-04-05,90.8683090209961
2016-04-06,91.4906234741211
2016-04-07,90.28174591064453
2016-04-08,90.93267822265625
2016-04-11,90.77529907226562
2016-04-12,92.42056274414062
2016-04-13,91.81256103515625
2016-04-14,91.79107666015625
2016-04-15,92.6924057006836
2016-04-18,92.99996948242188
2016-04-19,93.8083267211914
2016-04-20,92.048583984375
2016-04-21,91.4906234741211
2016-04-22,92.56365203857422
2016-04-25,92.99285125732422
2016-04-26,93.38626861572266
2016-04-27,93.42202758789062
2016-04-28,92.74246215820312
2016-04-29,92.17736053466797
2016-05-02,93.78684997558594
2016-05-03,92.94992065429688
2016-05-04,93.40772247314453
2016-05-05,93.6080322265625
2016-05-06,93.63661193847656
2016-05-09,94.61662292480469
2016-05-10,95.23184967041016
2016-05-11,93.63661193847656
2016-05-12,93.97999572753906
2016-05-13,93.0357666015625
2016-05-16,93.57225799560547
2016-05-17,93.27179718017578
2016-05-18,91.02566528320312
2016-05-19,88.493408203125
2016-05-20,88.9798355102539
2016-05-23,89.01561737060547
2016-05-24,90.0313720703125
2016-05-25,89.60218048095703
2016-05-26,89.27313232421875
2016-05-27,89.70947265625
2016-05-31,89.8668441772461
2016-06-01,90.92552947998047
2016-06-02,91.0328369140625
2016-06-03,91.40480041503906
2016-06-06,90.8897705078125
2016-06-07,91.48351287841797
2016-06-08,91.61224365234375
2016-06-09,92.26319885253906
2016-06-10,91.72669219970703
2016-06-13,90.93267822265625
2016-06-14,90.28889465332031
2016-06-15,90.62509155273438
2016-06-16,90.53209686279297
2016-06-17,90.62509155273438
2016-06-20,90.73955535888672
2016-06-21,91.2688980102539
2016-06-22,91.68378448486328
2016-06-23,92.97852325439453
2016-06-24,91.5836410522461
2016-06-27,90.48917388916016
2016-06-28,92.70378112792969
2016-06-29,94.55168151855469
2016-06-30,94.83927154541016
2016-07-01,94.93275451660156
2016-07-05,95.9681396484375
2016-07-06,94.53728485107422
2016-07-07,93.49469757080078
2016-07-08,95.86028289794922
2016-07-11,96.73030090332031
2016-07-12,97.76571655273438
2016-07-13,98.22591400146484
2016-07-14,97.68661499023438
2016-07-15,97.82321166992188
2016-07-18,98.1683349609375
2016-07-19,98.8298568725586
2016-07-20,98.6141586303711
2016-07-21,98.90894317626953
2016-07-22,99.8868179321289
2016-07-25,99.99468994140625
2016-07-26,99.83647918701172
2016-07-27,99.69266510009766
2016-07-28,100.26072692871094
2016-07-29,102.19488525390625
2016-08-01,102.43934631347656
2016-08-02,101.12354278564453
2016-08-03,100.95819091796875
2016-08-04,101.28892517089844
2016-08-05,102.18050384521484
2016-08-08,102.67665100097656
2016-08-09,103.10809326171875
2016-08-10,103.10087585449219
2016-08-11,102.35310363769531
2016-08-12,102.69103240966797
2016-08-15,103.25904846191406
2016-08-16,102.35310363769531
2016-08-17,102.73416137695312
2016-08-18,102.36744689941406
2016-08-19,101.63407135009766
2016-08-22,102.0079574584961
2016-08-23,101.63407135009766
2016-08-24,100.91503143310547
2016-08-25,101.01571655273438
2016-08-26,100.06656646728516
2016-08-29,100.99412536621094
2016-08-30,100.98694610595703
2016-08-31,100.7568359375
2016-09-01,101.42555236816406
2016-09-02,102.31712341308594
2016-09-06,102.64071655273438
2016-09-07,102.94267272949219
2016-09-08,101.97200775146484
2016-09-09,97.2264404296875
2016-09-12,99.5345230102539
2016-09-13,96.97477722167969
2016-09-14,96.91725158691406
2016-09-15,96.89569091796875
2016-09-16,96.85255432128906
2016-09-19,97.2408447265625
2016-09-20,97.29833221435547
2016-09-21,98.6141586303711
2016-09-22,99.9731216430664
2016-09-23,100.43329620361328
2016-09-26,100.00908660888672
2016-09-27,99.31159973144531
2016-09-28,99.96900177001953
2016-09-29,98.47360229492188
2016-09-30,98.45914459228516
2016-10-03,96.36414337158203
2016-10-04,94.94816589355469
2016-10-05,92.7086410522461
2016-10-06,93.11321258544922
2016-10-07,93.21437072753906
2016-10-10,92.98319244384766
2016-10-11,92.06571960449219
2016-10-12,92.60028076171875
2016-10-13,93.01929473876953
2016-10-14,91.67558288574219
2016-10-17,91.39383697509766
2016-10-18,91.87785339355469
2016-10-19,91.9500961303711
2016-10-20,91.09765625
2016-10-21,90.93870544433594
2016-10-24,91.15544891357422
2016-10-25,90.54136657714844
2016-10-26,88.7786636352539
2016-10-27,86.53193664550781
2016-10-28,85.92510986328125
2016-10-31,87.03762817382812
2016-11-01,84.62474060058594
2016-11-02,82.59471893310547
2016-11-03,82.4068832397461
2016-11-04,83.85894775390625
2016-11-07,85.25324249267578
2016-11-08,85.3038101196289
2016-11-09,85.10152435302734
2016-11-10,88.35964965820312
2016-11-11,88.49689483642578
2016-11-14,91.07597351074219
2016-11-15,89.95622253417969
2016-11-16,88.68476867675781
2016-11-17,87.89006805419922
2016-11-18,87.52886962890625
2016-11-21,87.36273193359375
2016-11-22,88.67754364013672
2016-11-23,88.44635009765625
2016-11-25,88.85089111328125
2016-11-28,89.421630859375
2016-11-29,90.49081420898438
2016-11-30,89.4938735961914
2016-12-01,87.98400115966797
2016-12-02,88.93761444091797
2016-12-05,89.6672592163086
2016-12-06,91.04708862304688
2016-12-07,93.07707977294922
2016-12-08,93.55389404296875
2016-12-09,93.00485229492188
2016-12-12,93.44552612304688
2016-12-13,93.20711517333984
2016-12-14,90.38967895507812
2016-12-15,88.46080780029297
2016-12-16,89.82618713378906
2016-12-19,91.13378143310547
2016-12-20,91.95735168457031
2016-12-21,90.00679779052734
2016-12-22,89.96345520019531
2016-12-23,89.63113403320312
2016-12-27,89.76116943359375
2016-12-28,89.00528717041016
2016-12-29,89.88471221923828
2016-12-30,91.41829681396484
2017-01-03,92.43584442138672
2017-01-04,95.37213897705078
2017-01-05,95.83003997802734
2017-01-06,95.61199188232422
2017-01-09,94.65989685058594
2017-01-10,93.60600280761719
2017-01-11,92.30502319335938
2017-01-12,93.76588439941406
2017-01-13,93.39523315429688
2017-01-17,94.04934692382812
2017-01-18,94.7470932006836
2017-01-19,93.35887908935547
2017-01-20,93.94033813476562
2017-01-23,94.92152404785156
2017-01-24,96.0916976928711
2017-01-25,94.65989685058594
2017-01-26,95.46662902832031
2017-01-27,95.0305404663086
2017-01-30,94.68167877197266
2017-01-31,95.13956451416016
2017-02-01,93.95488739013672
2017-02-02,94.82701873779297
2017-02-03,95.00874328613281
2017-02-06,95.44482421875
2017-02-07,94.95057678222656
2017-02-08,95.62653350830078
2017-02-09,95.92453002929688
2017-02-10,97.3927001953125
2017-02-13,97.945068359375
2017-02-14,98.69365692138672
2017-02-15,98.83175659179688
2017-02-16,99.4568099975586
2017-02-17,99.7112045288086
2017-02-21,100.90319061279297
2017-02-22,100.77961730957031
2017-02-23,101.15028381347656
2017-02-24,100.38713836669922
2017-02-27,101.66632843017578
2017-02-28,101.04853820800781
2017-03-01,100.1836166381836
2017-03-02,98.5264892578125
2017-03-03,98.4683609008789
2017-03-06,98.4320068359375
2017-03-07,98.59917449951172
2017-03-08,97.45809936523438
2017-03-09,95.96086883544922
2017-03-10,94.7979736328125
2017-03-13,94.83429718017578
2017-03-14,94.4345703125
2017-03-15,96.65859985351562
2017-03-16,96.27339172363281
2017-03-17,96.803955078125
2017-03-20,96.74581909179688
2017-03-21,96.3896713256836
2017-03-22,96.11349487304688
2017-03-23,97.28366088867188
2017-03-24,96.28793334960938
2017-03-27,95.44482421875
2017-03-28,95.44482421875
2017-03-29,95.8614730834961
2017-03-30,96.03691864013672
2017-03-31,96.78984069824219
2017-04-03,97.23574829101562
2017-04-04,97.84247589111328
2017-04-05,98.07637786865234
2017-04-06,98.36146545410156
2017-04-07,98.44918823242188
2017-04-10,99.1582260131836
2017-04-11,100.02079772949219
2017-04-12,99.84536743164062
2017-04-13,99.06320190429688
2017-04-17,100.05003356933594
2017-04-18,99.22402954101562
2017-04-19,98.44918823242188
2017-04-20,98.4199447631836
2017-04-21,98.20796966552734
2017-04-24,97.06758880615234
2017-04-25,97.93017578125
2017-04-26,93.09104919433594
2017-04-27,92.096923828125
2017-04-28,92.5428237915039
2017-05-01,92.81327819824219
2017-05-02,92.73287200927734
2017-05-03,91.21974182128906
2017-05-04,90.18171691894531
2017-05-05,90.56916809082031
2017-05-08,90.31331634521484
2017-05-09,89.99897766113281
2017-05-10,89.92588806152344
2017-05-11,88.62472534179688
2017-05-12,88.40544891357422
2017-05-15,88.1057357788086
2017-05-16,88.36888122558594
2017-05-17,88.03995513916016
2017-05-18,87.91568756103516
2017-05-19,88.45661926269531
2017-05-22,88.47122192382812
2017-05-23,89.06331634521484
2017-05-24,89.08527374267578
2017-05-25,89.18028259277344
2017-05-26,88.70512390136719
2017-05-30,88.31773376464844
2017-05-31,88.6832046508789
2017-06-01,88.99752807617188
2017-06-02,89.44343566894531
2017-06-05,89.35572052001953
2017-06-06,88.39813232421875
2017-06-07,88.98291015625
2017-06-08,89.6188735961914
2017-06-09,91.54866027832031
2017-06-12,92.91561126708984
2017-06-13,92.7036361694336
2017-06-14,92.55744934082031
2017-06-15,93.03987884521484
2017-06-16,92.19194793701172
2017-06-19,91.97994995117188
2017-06-20,92.0749740600586
2017-06-21,91.46097564697266
2017-06-22,91.25627136230469
2017-06-23,91.78990936279297
2017-06-26,91.90686798095703
2017-06-27,90.45951080322266
2017-06-28,90.74633026123047
2017-06-29,90.59188079833984
2017-06-30,90.47420501708984
2017-07-03,91.89360809326172
2017-07-05,90.4521484375
2017-07-06,88.2311019897461
2017-07-07,88.34877014160156
2017-07-10,86.7676010131836
2017-07-11,86.56167602539062
2017-07-12,87.70159149169922
2017-07-13,88.52532196044922
2017-07-14,89.50341033935547
2017-07-17,89.40046691894531
2017-07-18,87.62069702148438
2017-07-19,88.5179443359375
2017-07-20,87.37799835205078
2017-07-21,87.4515380859375
2017-07-24,87.52507781982422
2017-07-25,87.7162857055664
2017-07-26,88.52532196044922
2017-07-27,89.14306640625
2017-07-28,89.96675109863281
2017-07-31,88.92241668701172
2017-08-01,89.62847137451172
2017-08-02,89.59902954101562
2017-08-03,90.98167419433594
2017-08-04,91.35673522949219
2017-08-07,90.27565002441406
2017-08-08,90.43008422851562
2017-08-09,89.48135375976562
2017-08-10,89.18717956542969
2017-08-11,88.28996276855469
2017-08-14,90.09913635253906
2017-08-15,90.04029846191406
2017-08-16,89.74613189697266
2017-08-17,89.03274536132812
2017-08-18,88.12816619873047
2017-08-21,88.81949615478516
2017-08-22,87.97370910644531
2017-08-23,89.025390625
2017-08-24,88.17227172851562
2017-08-25,89.32693481445312
2017-08-28,88.43705749511719
2017-08-29,87.88546752929688
2017-08-30,88.39291381835938
2017-08-31,88.6944351196289
2017-09-01,89.20925903320312
2017-09-05,88.52532196044922
2017-09-06,88.9371337890625
2017-09-07,88.92241668701172
2017-09-08,88.37816619873047
2017-09-11,88.77534484863281
2017-09-12,88.40028381347656
2017-09-13,88.22376251220703
2017-09-14,89.96675109863281
2017-09-15,90.01824188232422
2017-09-18,89.48873138427734
2017-09-19,87.98841094970703
2017-09-20,88.8268051147461
2017-09-21,90.34182739257812
2017-09-22,89.48873138427734
2017-09-25,90.1873779296875
2017-09-26,91.0110855102539
2017-09-27,90.32713317871094
2017-09-28,90.84510803222656
2017-09-29,90.92647552490234
2017-10-02,90.22351837158203
2017-10-03,90.54173278808594
2017-10-04,91.53326416015625
2017-10-05,92.53959655761719
2017-10-06,93.91593933105469
2017-10-09,94.10094451904297
2017-10-10,94.04912567138672
2017-10-11,94.92229461669922
2017-10-12,94.71509552001953
2017-10-13,94.92967224121094
2017-10-16,94.99628448486328
2017-10-17,94.75948333740234
2017-10-18,93.73094177246094
2017-10-19,91.48146057128906
2017-10-20,90.96349334716797
2017-10-23,90.92647552490234
2017-10-24,89.84613800048828
2017-10-25,89.89794158935547
2017-10-26,89.74256134033203
2017-10-27,89.70555877685547
2017-10-30,89.39479064941406
2017-10-31,89.66856384277344
2017-11-01,90.26054382324219
2017-11-02,90.84510803222656
2017-11-03,89.29859161376953
2017-11-06,91.3334732055664
2017-11-07,91.89583587646484
2017-11-08,92.30281066894531
2017-11-09,93.24258422851562
2017-11-10,93.12418365478516
2017-11-13,93.18338775634766
2017-11-14,92.33242797851562
2017-11-15,91.86624145507812
2017-11-16,92.62841033935547
2017-11-17,92.52481842041016
2017-11-20,92.17703247070312
2017-11-21,92.6432113647461
2017-11-22,92.49519348144531
2017-11-24,92.61361694335938
2017-11-27,92.6654052734375
2017-11-28,92.26582336425781
2017-11-29,92.53221130371094
2017-11-30,92.7763900756836
2017-12-01,94.07133483886719
2017-12-04,94.5967025756836
2017-12-05,92.85781860351562
2017-12-06,92.79859161376953
2017-12-07,91.71822357177734
2017-12-08,92.2436294555664
2017-12-11,92.53221130371094
2017-12-12,93.36837768554688
2017-12-13,93.50897216796875
2017-12-14,93.76053619384766
2017-12-15,95.75843048095703
2017-12-18,96.90538787841797
2017-12-19,95.336669921875
2017-12-20,94.6041030883789
2017-12-21,93.9307632446289
2017-12-22,94.22672271728516
2017-12-26,95.07766723632812
2017-12-27,95.52165985107422
2017-12-28,95.93116760253906
2017-12-29,96.81723022460938
2018-01-02,96.25877380371094
2018-01-03,96.31090545654297
2018-01-04,94.17398834228516
2018-01-05,95.20147705078125
2018-01-08,94.36753845214844
2018-01-09,93.36982727050781
2018-01-10,92.8114013671875
2018-01-11,92.22318267822266
2018-01-12,91.08396911621094
2018-01-16,90.51066589355469
2018-01-17,91.2105484008789
2018-01-18,90.22771453857422
2018-01-19,90.80105590820312
2018-01-22,91.93281555175781
2018-01-23,92.4391098022461
2018-01-24,91.76152801513672
2018-01-25,91.34459686279297
2018-01-26,91.5605239868164
2018-01-29,90.34684753417969
2018-01-30,88.91725158691406
2018-01-31,92.11148834228516
2018-02-01,88.74601745605469
2018-02-02,88.85768127441406
2018-02-05,85.43265533447266
2018-02-06,85.86451721191406
2018-02-07,85.87940216064453
2018-02-08,83.45951843261719
2018-02-09,85.88683319091797
2018-02-12,85.73047637939453
2018-02-13,86.51229095458984
2018-02-14,85.96874237060547
2018-02-15,87.41321563720703
2018-02-16,89.08106231689453
2018-02-20,88.89494323730469
2018-02-21,86.25914001464844
2018-02-22,88.20991516113281
2018-02-23,90.07136535644531
2018-02-26,90.41386413574219
2018-02-27,88.98428344726562
2018-02-28,88.50773620605469
2018-03-01,87.85997772216797
2018-03-02,88.55242919921875
2018-03-05,90.36174774169922
2018-03-06,90.91272735595703
2018-03-07,91.3892593383789
2018-03-08,91.06907653808594
2018-03-09,92.04449462890625
2018-03-12,93.48895263671875
2018-03-13,93.26559448242188
2018-03-14,93.51129150390625
2018-03-15,93.74956512451172
2018-03-16,94.68030548095703
2018-03-19,94.0250473022461
2018-03-20,93.57086181640625
2018-03-21,92.5880126953125
2018-03-22,91.27013397216797
2018-03-23,88.18013000488281
2018-03-26,89.2523193359375
2018-03-27,89.99689483642578
2018-03-28,92.49286651611328
2018-03-29,92.35794067382812
2018-04-02,91.03874969482422
2018-04-03,91.5859146118164
2018-04-04,92.13307189941406
2018-04-05,91.6458969116211
2018-04-06,90.66398620605469
2018-04-09,90.03437042236328
2018-04-10,91.03124237060547
2018-04-11,90.65650939941406
2018-04-12,89.06748962402344
2018-04-13,89.86947631835938
2018-04-16,90.33419799804688
2018-04-17,91.15867614746094
2018-04-18,90.57404327392578
2018-04-19,89.4497299194336
2018-04-20,89.00750732421875
2018-04-23,88.86509704589844
2018-04-24,88.775146484375
2018-04-25,88.6852035522461
2018-04-26,90.37167358398438
2018-04-27,91.78079223632812
2018-04-30,91.00128936767578
2018-05-01,91.94568634033203
2018-05-02,90.55156707763672
2018-05-03,91.30858612060547
2018-05-04,92.97257995605469
2018-05-07,93.05499267578125
2018-05-08,92.02064514160156
2018-05-09,93.12995910644531
2018-05-10,93.59468841552734
2018-05-11,93.22740173339844
2018-05-14,91.77330780029297
2018-05-15,89.19489288330078
2018-05-16,87.78578186035156
2018-05-17,87.8757095336914
2018-05-18,87.76329040527344
2018-05-21,88.58777618408203
2018-05-22,89.37478637695312
2018-05-23,89.92192840576172
2018-05-24,89.56214904785156
2018-05-25,89.6371078491211
2018-05-29,89.49470520019531
2018-05-30,91.54095458984375
2018-05-31,91.2711181640625
2018-06-01,91.06873321533203
2018-06-04,92.62027740478516
2018-06-05,91.5334243774414
2018-06-06,91.90074920654297
2018-06-07,91.72833251953125
2018-06-08,91.93072509765625
2018-06-11,91.67585754394531
2018-06-12,91.49596405029297
2018-06-13,89.79452514648438
2018-06-14,89.85447692871094
2018-06-15,90.00440216064453
2018-06-18,89.09747314453125
2018-06-19,89.03001403808594
2018-06-20,90.86636352539062
2018-06-21,91.72084045410156
2018-06-22,94.14185333251953
2018-06-25,93.81952667236328
2018-06-26,93.36981201171875
2018-06-27,93.12246704101562
2018-06-28,94.2540512084961
2018-06-29,94.61616516113281
2018-07-02,94.06546783447266
2018-07-03,93.98247528076172
2018-07-05,95.10652160644531
2018-07-06,95.2800521850586
2018-07-09,95.08389282226562
2018-07-10,94.9405517578125
2018-07-11,95.0084457397461
2018-07-12,95.77794647216797
2018-07-13,96.04952239990234
2018-07-16,95.75531768798828
2018-07-17,94.80477142333984
2018-07-18,94.42757415771484
2018-07-19,95.65721893310547
2018-07-20,94.44267272949219
2018-07-23,93.71089935302734
2018-07-24,94.05792236328125
2018-07-25,94.20125579833984
2018-07-26,93.93721008300781
2018-07-27,92.69245910644531
2018-07-30,92.08895874023438
2018-07-31,94.69915008544922
2018-08-01,97.95060729980469
2018-08-02,97.241455078125
2018-08-03,97.39234924316406
2018-08-06,97.74690246582031
2018-08-07,97.87517547607422
2018-08-08,97.81481170654297
2018-08-09,97.55078125
2018-08-10,97.27165222167969
2018-08-13,97.68656158447266
2018-08-14,97.91287994384766
2018-08-15,98.58427429199219
2018-08-16,99.30095672607422
2018-08-17,99.69322967529297
2018-08-20,99.27833557128906
2018-08-21,97.92041778564453
2018-08-22,97.52059173583984
2018-08-23,97.02268981933594
2018-08-24,97.34706115722656
2018-08-27,97.03778839111328
2018-08-28,98.68991088867188
2018-08-29,98.54656982421875
2018-08-30,98.26744079589844
2018-08-31,98.41078186035156
2018-09-04,97.41497802734375
2018-09-05,98.86344146728516
2018-09-06,97.9883041381836
2018-09-07,97.03021240234375
2018-09-10,96.96234893798828
2018-09-11,96.50213623046875
2018-09-12,96.18528747558594
2018-09-13,96.21549987792969
2018-09-14,95.02354431152344
2018-09-17,95.81565856933594
2018-09-18,95.15934753417969
2018-09-19,93.73352813720703
2018-09-20,94.80477142333984
2018-09-21,95.7024917602539
2018-09-24,93.20545959472656
2018-09-25,93.53736877441406
2018-09-26,91.56841278076172
2018-09-27,91.78892517089844
2018-09-28,93.59092712402344
2018-10-01,91.97138214111328
2018-10-02,91.84974670410156
2018-10-03,91.35554504394531
2018-10-04,90.60279083251953
2018-10-05,90.37467956542969
