,OXY
2015-03-12,55.24574661254883
2015-03-13,53.956825256347656
2015-03-16,54.156829833984375
2015-03-17,53.601261138916016
2015-03-18,54.82352066040039
2015-03-19,53.23828887939453
2015-03-20,53.867919921875
2015-03-23,53.971641540527344
2015-03-24,53.66794204711914
2015-03-25,54.60868453979492
2015-03-26,54.61610412597656
2015-03-27,53.867919921875
2015-03-30,54.801292419433594
2015-03-31,54.07535171508789
2015-04-01,54.99387741088867
2015-04-02,55.22352600097656
2015-04-06,56.6754150390625
2015-04-07,56.897640228271484
2015-04-08,56.7420654296875
2015-04-09,57.653202056884766
2015-04-10,58.11246871948242
2015-04-13,57.58653259277344
2015-04-14,58.742122650146484
2015-04-15,60.379215240478516
2015-04-16,60.2755012512207
2015-04-17,59.653263092041016
2015-04-20,59.53473663330078
2015-04-21,58.85323715209961
2015-04-22,58.95693588256836
2015-04-23,59.290279388427734
2015-04-24,59.090267181396484
2015-04-27,58.83842849731445
2015-04-28,59.038429260253906
2015-04-29,59.342132568359375
2015-04-30,59.33473205566406
2015-05-01,59.63104248046875
2015-05-04,59.28287887573242
2015-05-05,58.238433837890625
2015-05-06,58.83100891113281
2015-05-07,57.49024963378906
2015-05-08,57.70506286621094
2015-05-11,56.801353454589844
2015-05-12,56.801353454589844
2015-05-13,56.42354965209961
2015-05-14,56.512447357177734
2015-05-15,56.91984939575195
2015-05-18,57.21615219116211
2015-05-19,56.179107666015625
2015-05-20,56.75688171386719
2015-05-21,57.001346588134766
2015-05-22,57.045799255371094
2015-05-26,56.83097839355469
2015-05-27,56.90506362915039
2015-05-28,57.579139709472656
2015-05-29,57.91987228393555
2015-06-01,58.43840408325195
2015-06-02,58.845829010009766
2015-06-03,58.05321502685547
2015-06-04,57.26059341430664
2015-06-05,58.5865592956543
2015-06-08,57.75646209716797
2015-06-09,57.94342041015625
2015-06-10,58.9530143737793
2015-06-11,58.997901916503906
2015-06-12,58.167755126953125
2015-06-15,57.92097473144531
2015-06-16,58.71369934082031
2015-06-17,58.93055725097656
2015-06-18,59.154930114746094
2015-06-19,58.30984878540039
2015-06-22,58.923095703125
2015-06-23,59.379295349121094
2015-06-24,59.319454193115234
2015-06-25,58.728641510009766
2015-06-26,59.237178802490234
2015-06-29,57.86114501953125
2015-06-30,58.16029739379883
2015-07-01,56.799198150634766
2015-07-02,56.634666442871094
2015-07-06,55.2661018371582
2015-07-07,55.49047088623047
2015-07-08,54.2490234375
2015-07-09,54.68277359008789
2015-07-10,54.824886322021484
2015-07-13,54.9295654296875
2015-07-14,55.55030059814453
2015-07-15,54.66034698486328
2015-07-16,54.21910858154297
2015-07-17,53.785362243652344
2015-07-20,52.5439338684082
2015-07-21,52.514007568359375
2015-07-22,51.953128814697266
2015-07-23,52.11765670776367
2015-07-24,51.16789245605469
2015-07-27,50.67431640625
2015-07-28,52.06531524658203
2015-07-29,52.992645263671875
2015-07-30,53.3964958190918
2015-07-31,52.499061584472656
2015-08-03,51.90079116821289
2015-08-04,51.62407684326172
2015-08-05,51.34737777709961
2015-08-06,51.91573715209961
2015-08-07,51.43711853027344
2015-08-10,53.30675506591797
2015-08-11,53.45631408691406
2015-08-12,55.138973236083984
2015-08-13,54.54069137573242
2015-08-14,54.892181396484375
2015-08-17,55.146446228027344
2015-08-18,55.183860778808594
2015-08-19,53.964847564697266
2015-08-20,52.70100784301758
2015-08-21,51.796085357666016
2015-08-24,49.156185150146484
2015-08-25,49.17113494873047
2015-08-26,50.2181282043457
2015-08-27,52.76829147338867
2015-08-28,53.72554397583008
2015-08-31,54.600521087646484
2015-09-01,52.35696792602539
2015-09-02,53.15717315673828
2015-09-03,52.992645263671875
2015-09-04,52.08774948120117
2015-09-08,52.54133987426758
2015-09-09,51.13520050048828
2015-09-10,51.210792541503906
2015-09-11,50.575767517089844
2015-09-14,50.03901290893555
2015-09-15,50.46237564086914
2015-09-16,51.702186584472656
2015-09-17,51.664398193359375
2015-09-18,50.53040313720703
2015-09-21,50.500160217285156
2015-09-22,49.71394729614258
2015-09-23,49.00331497192383
2015-09-24,49.199851989746094
2015-09-25,49.98611068725586
2015-09-28,48.11124038696289
2015-09-29,48.738704681396484
2015-09-30,50.0087776184082
2015-10-01,49.8726806640625
2015-10-02,52.00459671020508
2015-10-05,53.41073226928711
2015-10-06,54.121360778808594
2015-10-07,54.34814453125
2015-10-08,55.99622344970703
2015-10-09,55.64089584350586
2015-10-12,55.217552185058594
2015-10-13,54.968074798583984
2015-10-14,55.86770248413086
2015-10-15,56.48760223388672
2015-10-16,56.11717224121094
2015-10-19,54.968074798583984
2015-10-20,54.869808197021484
2015-10-21,54.43888854980469
2015-10-22,56.200347900390625
2015-10-23,55.72407150268555
2015-10-26,54.17427444458008
2015-10-27,53.07054138183594
2015-10-28,55.79966354370117
2015-10-29,56.04158401489258
2015-10-30,56.35152816772461
2015-11-02,57.137760162353516
2015-11-03,57.90888214111328
2015-11-04,57.27384567260742
2015-11-05,57.23603820800781
2015-11-06,56.7748908996582
2015-11-09,56.858055114746094
2015-11-10,57.651832580566406
2015-11-11,57.167999267578125
2015-11-12,55.29316711425781
2015-11-13,55.5728759765625
2015-11-16,56.676605224609375
2015-11-17,56.132286071777344
2015-11-18,57.28141403198242
2015-11-19,56.92607498168945
2015-11-20,56.01136016845703
2015-11-23,56.01889419555664
2015-11-24,57.37968444824219
2015-11-25,56.986576080322266
2015-11-27,56.84292221069336
2015-11-30,57.14531707763672
2015-12-01,57.976905822753906
2015-12-02,56.93365478515625
2015-12-03,54.756404876708984
2015-12-04,54.21964645385742
2015-12-07,52.40525436401367
2015-12-08,51.43465805053711
2015-12-09,51.93142318725586
2015-12-10,52.290618896484375
2015-12-11,50.46405029296875
2015-12-14,50.93789291381836
2015-12-15,52.3059196472168
2015-12-16,52.63454055786133
2015-12-17,50.7620964050293
2015-12-18,50.41055679321289
2015-12-21,50.548118591308594
2015-12-22,51.19010543823242
2015-12-23,52.894378662109375
2015-12-24,52.88673782348633
2015-12-28,51.96199417114258
2015-12-29,52.11484909057617
2015-12-30,51.220664978027344
2015-12-31,51.67158508300781
2016-01-04,51.518714904785156
2016-01-05,52.37469482421875
2016-01-06,50.01313018798828
2016-01-07,49.11131286621094
2016-01-08,48.27825927734375
2016-01-11,46.7879524230957
2016-01-12,46.596885681152344
2016-01-13,46.16126251220703
2016-01-14,48.91259765625
2016-01-15,47.98784637451172
2016-01-19,46.971378326416016
2016-01-20,45.56513977050781
2016-01-21,46.505184173583984
2016-01-22,48.75974655151367
2016-01-25,47.22359085083008
2016-01-26,48.32412338256836
2016-01-27,49.034881591796875
2016-01-28,50.34176254272461
2016-01-29,52.60396194458008
2016-02-01,50.86911392211914
2016-02-02,50.043697357177734
2016-02-03,52.068973541259766
2016-02-04,51.19010543823242
2016-02-05,50.03605270385742
2016-02-08,50.58632278442383
2016-02-09,49.844993591308594
2016-02-10,50.1812629699707
2016-02-11,50.593955993652344
2016-02-12,51.251243591308594
2016-02-16,51.97727584838867
2016-02-17,53.97962951660156
2016-02-18,53.719783782958984
2016-02-19,53.69684982299805
2016-02-22,54.7821044921875
2016-02-23,52.733890533447266
2016-02-24,53.093101501464844
2016-02-25,53.321319580078125
2016-02-26,53.436153411865234
2016-02-29,52.68589782714844
2016-03-01,53.933753967285156
2016-03-02,54.82179641723633
2016-03-03,53.96438217163086
2016-03-04,53.3748893737793
2016-03-07,53.857200622558594
2016-03-08,51.381004333496094
2016-03-09,52.95185089111328
2016-03-10,52.95957946777344
2016-03-11,54.12803649902344
2016-03-14,53.431610107421875
2016-03-15,52.874473571777344
2016-03-16,53.71792221069336
2016-03-17,54.677452087402344
2016-03-18,55.17268371582031
2016-03-21,54.6851806640625
2016-03-22,53.864952087402344
2016-03-23,52.84351348876953
2016-03-24,53.013755798339844
2016-03-28,52.64231491088867
2016-03-29,52.564945220947266
2016-03-30,53.08339309692383
2016-03-31,52.95185089111328
2016-04-01,52.77387619018555
2016-04-04,52.766136169433594
2016-04-05,52.17029571533203
2016-04-06,54.25959396362305
2016-04-07,53.68696212768555
2016-04-08,54.631011962890625
2016-04-11,54.77803421020508
2016-04-12,56.06256103515625
2016-04-13,55.900047302246094
2016-04-14,57.50959777832031
2016-04-15,55.830413818359375
2016-04-18,56.72029113769531
2016-04-19,57.927459716796875
2016-04-20,58.089942932128906
2016-04-21,57.741722106933594
2016-04-22,58.69350051879883
2016-04-25,58.1131477355957
2016-04-26,59.1810302734375
2016-04-27,59.985774993896484
2016-04-28,58.98756408691406
2016-04-29,59.31256103515625
2016-05-02,59.06494140625
2016-05-03,58.476844787597656
2016-05-04,57.23102569580078
2016-05-05,58.91792678833008
2016-05-06,58.855995178222656
2016-05-09,58.453643798828125
2016-05-10,59.126861572265625
2016-05-11,59.049476623535156
2016-05-12,59.1810302734375
2016-05-13,58.29888153076172
2016-05-16,59.219696044921875
2016-05-17,59.07270050048828
2016-05-18,57.88875198364258
2016-05-19,57.91199493408203
2016-05-20,58.004844665527344
2016-05-23,57.935184478759766
2016-05-24,58.90245056152344
2016-05-25,58.941131591796875
2016-05-26,58.89472579956055
2016-05-27,58.925655364990234
2016-05-31,58.37628173828125
2016-06-01,58.37628173828125
2016-06-02,58.19828414916992
2016-06-03,57.904232025146484
2016-06-06,58.353050231933594
2016-06-07,59.48280334472656
2016-06-08,58.95145034790039
2016-06-09,59.076454162597656
2016-06-10,58.959224700927734
2016-06-13,58.802955627441406
2016-06-14,58.70137405395508
2016-06-15,58.49038314819336
2016-06-16,58.17780303955078
2016-06-17,58.56852340698242
2016-06-20,59.467166900634766
2016-06-21,60.29548263549805
2016-06-22,60.24861145019531
2016-06-23,61.19414138793945
2016-06-24,58.81857681274414
2016-06-27,57.138492584228516
2016-06-28,57.8027229309082
2016-06-29,58.677940368652344
2016-06-30,59.045196533203125
2016-07-01,59.13116455078125
2016-07-05,58.779510498046875
2016-07-06,58.959224700927734
2016-07-07,58.959224700927734
2016-07-08,59.49062728881836
2016-07-11,59.54530715942383
2016-07-12,60.45958709716797
2016-07-13,60.03761672973633
2016-07-14,60.33457946777344
2016-07-15,60.42052459716797
2016-07-18,59.99074935913086
2016-07-19,59.67816925048828
2016-07-20,59.66252136230469
2016-07-21,59.17805099487305
2016-07-22,58.90454864501953
2016-07-25,58.22468566894531
2016-07-26,58.36533737182617
2016-07-27,57.95119094848633
2016-07-28,57.755821228027344
2016-07-29,58.39661407470703
2016-08-01,57.505767822265625
2016-08-02,57.138492584228516
2016-08-03,58.123111724853516
2016-08-04,58.021522521972656
2016-08-05,57.57612228393555
2016-08-08,58.107486724853516
2016-08-09,57.57612228393555
2016-08-10,57.25571823120117
2016-08-11,58.021522521972656
2016-08-12,58.18562316894531
2016-08-15,58.64667510986328
2016-08-16,59.39685821533203
2016-08-17,59.86570358276367
2016-08-18,60.54557800292969
2016-08-19,59.81100845336914
2016-08-22,59.67035675048828
2016-08-23,60.08451461791992
2016-08-24,60.733116149902344
2016-08-25,60.451786041259766
2016-08-26,60.303321838378906
2016-08-29,60.912818908691406
2016-08-30,60.82687759399414
2016-08-31,60.053245544433594
2016-09-01,60.045448303222656
2016-09-02,60.56901168823242
2016-09-06,60.95191955566406
2016-09-07,60.865108489990234
2016-09-08,61.35432815551758
2016-09-09,60.06020736694336
2016-09-12,59.855003356933594
2016-09-13,58.00846862792969
2016-09-14,56.65907669067383
2016-09-15,57.02996063232422
2016-09-16,56.05144500732422
2016-09-19,55.88572692871094
2016-09-20,55.633216857910156
2016-09-21,56.65907669067383
2016-09-22,56.35130310058594
2016-09-23,54.922996520996094
2016-09-26,54.70204162597656
2016-09-27,54.173316955566406
2016-09-28,56.73799514770508
2016-09-29,56.92737579345703
2016-09-30,57.542884826660156
2016-10-03,57.46398162841797
2016-10-04,57.32982635498047
2016-10-05,57.2430305480957
2016-10-06,58.03215026855469
2016-10-07,58.03215026855469
2016-10-10,59.00274658203125
2016-10-11,58.150508880615234
2016-10-12,58.3951416015625
2016-10-13,58.31623458862305
2016-10-14,57.779632568359375
2016-10-17,57.18779373168945
2016-10-18,57.266685485839844
2016-10-19,58.797584533691406
2016-10-20,58.47404098510742
2016-10-21,58.876522064208984
2016-10-24,59.20793151855469
2016-10-25,58.73445510864258
2016-10-26,58.7028923034668
2016-10-27,58.229427337646484
2016-10-28,58.103172302246094
2016-10-31,57.53498840332031
2016-11-01,54.44952392578125
2016-11-02,53.494686126708984
2016-11-03,53.226383209228516
2016-11-04,52.5477409362793
2016-11-07,53.06855773925781
2016-11-08,52.784461975097656
2016-11-09,52.792362213134766
2016-11-10,51.86119842529297
2016-11-11,51.25355911254883
2016-11-14,51.90065383911133
2016-11-15,54.04707717895508
2016-11-16,54.394287109375
2016-11-17,53.510459899902344
2016-11-18,53.83400344848633
2016-11-21,54.63100814819336
2016-11-22,54.678375244140625
2016-11-23,55.120269775390625
2016-11-25,55.04136657714844
2016-11-28,53.96815872192383
2016-11-29,53.32107162475586
2016-11-30,56.31184768676758
2016-12-01,56.240821838378906
2016-12-02,55.90941619873047
2016-12-05,56.01199722290039
2016-12-06,55.56218719482422
2016-12-07,54.756465911865234
2016-12-08,55.29893493652344
2016-12-09,56.304080963134766
2016-12-12,56.95024108886719
2016-12-13,57.71607208251953
2016-12-14,56.60722732543945
2016-12-15,56.878456115722656
2016-12-16,58.58561325073242
2016-12-19,57.811805725097656
2016-12-20,57.74000930786133
2016-12-21,57.56451416015625
2016-12-22,57.72403335571289
2016-12-23,57.524620056152344
2016-12-27,57.71607208251953
2016-12-28,57.333160400390625
2016-12-29,57.11777114868164
2016-12-30,56.8226203918457
2017-01-03,57.652244567871094
2017-01-04,57.02204132080078
2017-01-05,56.336002349853516
2017-01-06,56.70295715332031
2017-01-09,56.22431564331055
2017-01-10,55.32286834716797
2017-01-11,55.32286834716797
2017-01-12,55.067596435546875
2017-01-13,55.10747528076172
2017-01-17,55.626014709472656
2017-01-18,55.29893493652344
2017-01-19,54.828269958496094
2017-01-20,54.716575622558594
2017-01-23,54.237945556640625
2017-01-24,54.14221954345703
2017-01-25,54.34963607788086
2017-01-26,54.684696197509766
2017-01-27,55.0037841796875
2017-01-30,54.15019226074219
2017-01-31,54.062461853027344
2017-02-01,53.9348258972168
2017-02-02,54.644798278808594
2017-02-03,55.187252044677734
2017-02-06,54.39749526977539
2017-02-07,53.304603576660156
2017-02-08,53.26470947265625
2017-02-09,54.39749526977539
2017-02-10,54.6208610534668
2017-02-13,53.75930404663086
2017-02-14,53.57583236694336
2017-02-15,53.615726470947266
2017-02-16,53.00146484375
2017-02-17,52.86585235595703
2017-02-21,53.43222427368164
2017-02-22,52.57866668701172
2017-02-23,52.05215835571289
2017-02-24,51.76496887207031
2017-02-27,52.22765350341797
2017-02-28,52.291473388671875
2017-03-01,52.8419075012207
2017-03-02,52.251583099365234
2017-03-03,51.74103927612305
2017-03-06,51.63734436035156
2017-03-07,51.61339569091797
2017-03-08,50.09584045410156
2017-03-09,50.45101547241211
2017-03-10,50.53173828125
2017-03-13,50.75776290893555
2017-03-14,50.886905670166016
2017-03-15,52.517478942871094
2017-03-16,51.51654815673828
2017-03-17,51.73448944091797
2017-03-20,51.387386322021484
2017-03-21,51.145225524902344
2017-03-22,51.26630401611328
2017-03-23,50.886905670166016
2017-03-24,50.71739959716797
2017-03-27,50.74968338012695
2017-03-28,51.1775016784668
2017-03-29,51.4842414855957
2017-03-30,51.87978744506836
2017-03-31,51.145225524902344
2017-04-03,51.451961517333984
2017-04-04,51.66991424560547
2017-04-05,51.20172882080078
2017-04-06,51.08064270019531
2017-04-07,50.84654235839844
2017-04-10,51.77484893798828
2017-04-11,52.452919006347656
2017-04-12,52.517478942871094
2017-04-13,51.73448944091797
2017-04-17,51.68605422973633
2017-04-18,50.612457275390625
2017-04-19,50.01511764526367
2017-04-20,49.99089050292969
2017-04-21,49.934391021728516
2017-04-24,50.103912353515625
2017-04-25,50.45101547241211
2017-04-26,50.39450454711914
2017-04-27,49.65994644165039
2017-04-28,49.67608642578125
2017-05-01,49.09489822387695
2017-05-02,48.46526336669922
2017-05-03,48.57019805908203
2017-05-04,46.834678649902344
2017-05-05,48.755859375
2017-05-08,48.917301177978516
2017-05-09,48.33610534667969
2017-05-10,49.50657653808594
2017-05-11,49.29668426513672
2017-05-12,49.13525390625
2017-05-15,49.49042892456055
2017-05-16,48.86079788208008
2017-05-17,48.65092849731445
2017-05-18,48.66706848144531
2017-05-19,48.949581146240234
2017-05-22,48.90923309326172
2017-05-23,49.69222640991211
2017-05-24,49.36933517456055
2017-05-25,49.00608825683594
2017-05-26,49.24018859863281
2017-05-30,48.529842376708984
2017-05-31,47.569244384765625
2017-06-01,48.84465408325195
2017-06-02,48.99802780151367
2017-06-05,48.481407165527344
2017-06-06,49.76487731933594
2017-06-07,49.143733978271484
2017-06-08,47.90144348144531
2017-06-09,49.862953186035156
2017-06-12,49.73219299316406
2017-06-13,49.85478591918945
2017-06-14,49.135562896728516
2017-06-15,48.5471076965332
2017-06-16,50.533138275146484
2017-06-19,50.69658660888672
2017-06-20,49.66680145263672
2017-06-21,48.93941116333008
2017-06-22,49.20912170410156
2017-06-23,49.135562896728516
2017-06-26,49.04566955566406
2017-06-27,48.73509216308594
2017-06-28,48.6860466003418
2017-06-29,48.8740234375
2017-06-30,48.931243896484375
2017-07-03,50.06727981567383
2017-07-05,48.83316421508789
2017-07-06,48.113948822021484
2017-07-07,47.95866012573242
2017-07-10,48.03221893310547
2017-07-11,48.17116165161133
2017-07-12,48.350955963134766
2017-07-13,48.62884521484375
2017-07-14,48.89036560058594
2017-07-17,49.0701789855957
2017-07-18,49.233638763427734
2017-07-19,49.76487350463867
2017-07-20,49.46247863769531
2017-07-21,49.06201934814453
2017-07-24,48.5552864074707
2017-07-25,49.862953186035156
2017-07-26,50.33698272705078
2017-07-27,50.786495208740234
2017-07-28,51.268699645996094
2017-07-31,50.6148567199707
2017-08-01,50.287940979003906
2017-08-02,50.15719223022461
2017-08-03,50.30427932739258
2017-08-04,50.74563217163086
2017-08-07,50.533138275146484
2017-08-08,50.140830993652344
2017-08-09,50.39419174194336
2017-08-10,50.132652282714844
2017-08-11,49.96102523803711
2017-08-14,50.05093002319336
2017-08-15,49.5442008972168
2017-08-16,48.79230880737305
2017-08-17,48.15481948852539
2017-08-18,48.34279251098633
2017-08-21,48.08943557739258
2017-08-22,48.350955963134766
2017-08-23,48.710567474365234
2017-08-24,48.32646179199219
2017-08-25,48.40000915527344
2017-08-28,48.32646179199219
2017-08-29,48.28559112548828
2017-08-30,48.359130859375
2017-08-31,48.79230880737305
2017-09-01,48.83316421508789
2017-09-05,49.62593460083008
2017-09-06,50.36149978637695
2017-09-07,50.557647705078125
2017-09-08,49.85419845581055
2017-09-11,49.99488830566406
2017-09-12,50.30109786987305
2017-09-13,50.9383430480957
2017-09-14,50.963172912597656
2017-09-15,50.772830963134766
2017-09-18,51.145263671875
2017-09-19,51.194889068603516
2017-09-20,51.71628189086914
2017-09-21,51.93146896362305
2017-09-22,52.088706970214844
2017-09-25,53.445953369140625
2017-09-26,53.33009719848633
2017-09-27,53.950782775878906
2017-09-28,53.76871109008789
2017-09-29,53.13974380493164
2017-10-02,53.05698776245117
2017-10-03,52.949398040771484
2017-10-04,53.28871536254883
2017-10-05,53.255619049072266
2017-10-06,52.89146041870117
2017-10-09,52.965946197509766
2017-10-10,53.37974548339844
2017-10-11,53.28871536254883
2017-10-12,53.14801788330078
2017-10-13,53.570098876953125
2017-10-16,53.60319137573242
2017-10-17,53.495601654052734
2017-10-18,53.48732376098633
2017-10-19,53.66112518310547
2017-10-20,54.18251037597656
2017-10-23,53.83491897583008
2017-10-24,54.472164154052734
2017-10-25,54.08319854736328
2017-10-26,53.47905731201172
2017-10-27,53.83491897583008
2017-10-30,53.76042938232422
2017-10-31,53.43767547607422
2017-11-01,54.17424011230469
2017-11-02,56.193565368652344
2017-11-03,56.49150085449219
2017-11-06,56.95497131347656
2017-11-07,56.89701843261719
2017-11-08,56.41701889038086
2017-11-09,56.85563659667969
2017-11-10,56.41701889038086
2017-11-13,56.218387603759766
2017-11-14,55.71354293823242
2017-11-15,55.17561340332031
2017-11-16,55.589420318603516
2017-11-17,56.607357025146484
2017-11-20,56.11909484863281
2017-11-21,56.177001953125
2017-11-22,56.466670989990234
2017-11-24,56.62389373779297
2017-11-27,56.34253692626953
2017-11-28,57.07080841064453
2017-11-29,57.84873962402344
2017-11-30,58.34531784057617
2017-12-01,58.130130767822266
2017-12-04,57.98115158081055
2017-12-05,57.931495666503906
2017-12-06,57.32737350463867
2017-12-07,57.443233489990234
2017-12-08,57.635711669921875
2017-12-11,58.16294479370117
2017-12-12,58.606475830078125
2017-12-13,58.5562744140625
2017-12-14,59.04167556762695
2017-12-15,59.100250244140625
2017-12-18,59.393157958984375
2017-12-19,59.334556579589844
2017-12-20,60.15470504760742
2017-12-21,60.740516662597656
2017-12-22,61.083648681640625
2017-12-26,61.54391860961914
2017-12-27,61.35980224609375
2017-12-28,61.677818298339844
2017-12-29,61.64436340332031
2018-01-02,61.912139892578125
2018-01-03,62.76576232910156
2018-01-04,62.73228454589844
2018-01-05,62.389190673828125
2018-01-08,62.92477035522461
2018-01-09,62.67368698120117
2018-01-10,62.13811111450195
2018-01-11,63.4520149230957
2018-01-12,64.04618835449219
2018-01-16,62.991722106933594
2018-01-17,63.485477447509766
2018-01-18,63.09214401245117
2018-01-19,63.226036071777344
2018-01-22,64.96674346923828
2018-01-23,64.79100036621094
2018-01-24,64.90813446044922
2018-01-25,64.22193145751953
2018-01-26,64.59016418457031
2018-01-29,63.80349349975586
2018-01-30,62.564937591552734
2018-01-31,62.74068832397461
2018-02-01,63.68634796142578
2018-02-02,61.5774040222168
2018-02-05,59.34294509887695
2018-02-06,59.602352142333984
2018-02-07,58.47258377075195
2018-02-08,57.300960540771484
2018-02-09,57.058258056640625
2018-02-12,58.47258377075195
2018-02-13,58.347042083740234
2018-02-14,58.455841064453125
2018-02-15,58.10436248779297
2018-02-16,57.041526794433594
2018-02-20,56.899253845214844
2018-02-21,56.24648666381836
2018-02-22,56.84065628051758
2018-02-23,57.1754150390625
2018-02-26,56.29670715332031
2018-02-27,55.861534118652344
2018-02-28,54.89911651611328
2018-03-01,54.92422103881836
2018-03-02,54.9326057434082
2018-03-05,55.16691970825195
2018-03-06,54.9493408203125
2018-03-07,54.556007385253906
2018-03-08,53.31954574584961
2018-03-09,53.92082595825195
2018-03-12,54.107147216796875
2018-03-13,54.36968994140625
2018-03-14,54.23418426513672
2018-03-15,54.12409591674805
2018-03-16,54.581390380859375
2018-03-19,53.903907775878906
2018-03-20,54.12409591674805
2018-03-21,55.92794418334961
2018-03-22,55.199623107910156
2018-03-23,55.462162017822266
2018-03-26,56.91032791137695
2018-03-27,55.74162673950195
2018-03-28,53.480464935302734
2018-03-29,55.0133171081543
2018-04-02,54.767723083496094
2018-04-03,56.427608489990234
2018-04-04,56.41914367675781
2018-04-05,57.393043518066406
2018-04-06,57.18981170654297
2018-04-09,58.375423431396484
2018-04-10,59.713497161865234
2018-04-11,60.70435333251953
2018-04-12,60.78902816772461
2018-04-13,62.35577392578125
2018-04-16,63.439788818359375
2018-04-17,63.702327728271484
2018-04-18,64.29510498046875
2018-04-19,64.3543930053711
2018-04-20,64.76091003417969
2018-04-23,65.41300964355469
2018-04-24,65.4976806640625
2018-04-25,65.51461791992188
2018-04-26,65.71788787841797
2018-04-27,65.24363708496094
2018-04-30,65.42991638183594
2018-05-01,64.85405731201172
2018-05-02,65.0657958984375
2018-05-03,65.45535278320312
2018-05-04,65.81103515625
2018-05-07,65.44684600830078
2018-05-08,66.22599792480469
2018-05-09,69.78291320800781
2018-05-10,71.01934051513672
2018-05-11,71.9593734741211
2018-05-14,71.89163970947266
2018-05-15,71.36654663085938
2018-05-16,71.35810852050781
2018-05-17,72.96717834472656
2018-05-18,72.34046936035156
2018-05-21,72.65381622314453
2018-05-22,71.94243621826172
2018-05-23,72.2642822265625
2018-05-24,71.01934051513672
2018-05-25,69.78291320800781
2018-05-29,69.30017852783203
2018-05-30,71.19718170166016
2018-05-31,71.30728149414062
2018-06-01,72.06948852539062
2018-06-04,72.28968048095703
2018-06-05,72.41670227050781
2018-06-06,73.22123718261719
2018-06-07,73.23816680908203
2018-06-08,73.03311157226562
2018-06-11,73.61414337158203
2018-06-12,72.5716781616211
2018-06-13,72.0589828491211
2018-06-14,72.07606506347656
2018-06-15,71.20448303222656
2018-06-18,71.59756469726562
2018-06-19,70.56363677978516
2018-06-20,71.12757110595703
2018-06-21,70.14492797851562
2018-06-22,71.20448303222656
2018-06-25,69.5125961303711
2018-06-26,70.6490707397461
2018-06-27,71.58047485351562
2018-06-28,71.2643051147461
2018-06-29,71.50355529785156
2018-07-02,70.51234436035156
2018-07-03,71.6573715209961
2018-07-05,71.9393539428711
2018-07-06,71.9906005859375
2018-07-09,72.8450927734375
2018-07-10,73.22962188720703
2018-07-11,71.7171859741211
2018-07-12,72.25548553466797
2018-07-13,71.46936798095703
2018-07-16,70.52091217041016
2018-07-17,70.65760040283203
2018-07-18,70.88832092285156
2018-07-19,70.90545654296875
2018-07-20,70.99085998535156
2018-07-23,70.45252990722656
2018-07-24,71.3155746459961
2018-07-25,72.0589828491211
2018-07-26,71.91372680664062
2018-07-27,71.32411193847656
2018-07-30,71.18738555908203
2018-07-31,71.7171859741211
2018-08-01,70.6148910522461
2018-08-02,70.27308654785156
2018-08-03,70.31581115722656
2018-08-06,70.32438659667969
2018-08-07,70.0167465209961
2018-08-08,69.38445281982422
2018-08-09,66.47061920166016
2018-08-10,67.31655883789062
2018-08-13,66.76969909667969
2018-08-14,68.06852722167969
2018-08-15,65.73577117919922
2018-08-16,66.66715240478516
2018-08-17,67.12001037597656
2018-08-20,67.51311492919922
2018-08-21,67.41055297851562
2018-08-22,67.78654479980469
2018-08-23,67.48746490478516
2018-08-24,67.79508209228516
2018-08-27,68.53848266601562
2018-08-28,68.45303344726562
2018-08-29,68.55558013916016
2018-08-30,68.47012329101562
2018-08-31,68.24797058105469
2018-09-04,67.73524475097656
2018-09-05,67.62417602539062
2018-09-06,66.28263854980469
2018-09-07,66.16179656982422
2018-09-10,66.36032104492188
2018-09-11,66.56749725341797
2018-09-12,65.37630462646484
2018-09-13,66.15315246582031
2018-09-14,66.96454620361328
2018-09-17,66.98180389404297
2018-09-18,68.0866470336914
2018-09-19,68.51824188232422
2018-09-20,68.38877868652344
2018-09-21,68.70811462402344
2018-09-24,69.7007827758789
2018-09-25,70.18415832519531
2018-09-26,69.92521667480469
2018-09-27,70.06331634521484
2018-09-28,70.92647552490234
2018-10-01,71.75511932373047
2018-10-02,71.53070068359375
2018-10-03,71.16816711425781
2018-10-04,70.93510437011719
2018-10-05,70.26183319091797
2018-10-08,70.5639419555664
2018-10-09,70.978271484375
2018-10-10,67.25801849365234
2018-10-11,66.05819702148438
2018-10-12,66.42938232421875
2018-10-15,62.355224609375
2018-10-16,63.11481475830078
2018-10-17,62.942176818847656
2018-10-18,62.061744689941406
2018-10-19,62.303436279296875
2018-10-22,62.39839553833008
2018-10-23,60.97416305541992
2018-10-24,58.89391326904297
2018-10-25,59.256446838378906
2018-10-26,58.617706298828125
2018-10-29,57.366119384765625
2018-10-30,58.30695724487305
2018-10-31,57.89265823364258
2018-11-01,58.99751281738281
2018-11-02,58.962982177734375
2018-11-05,60.37858200073242
2018-11-06,63.30469512939453
2018-11-07,63.632713317871094
2018-11-08,62.69186019897461
2018-11-09,63.4859619140625
2018-11-12,62.286155700683594
2018-11-13,61.09499740600586
2018-11-14,61.24173355102539
2018-11-15,62.6573371887207
2018-11-16,63.3392333984375
2018-11-19,63.32197189331055
2018-11-20,60.6806755065918
2018-11-21,62.21711349487305
