,UNP
2014-12-19,94.76171875
2014-12-22,96.31349182128906
2014-12-23,96.52944946289062
2014-12-24,96.22550201416016
2014-12-26,96.29747772216797
2014-12-29,96.54544830322266
2014-12-30,96.18550109863281
2014-12-31,95.28964233398438
2015-01-02,94.87369537353516
2015-01-05,91.66618347167969
2015-01-06,89.77047729492188
2015-01-07,90.26641082763672
2015-01-08,93.64989471435547
2015-01-09,91.97016143798828
2015-01-12,91.16226196289062
2015-01-13,89.45053100585938
2015-01-14,89.07459259033203
2015-01-15,88.62663269042969
2015-01-16,89.50650024414062
2015-01-20,91.14627838134766
2015-01-21,91.50617218017578
2015-01-22,95.84955596923828
2015-01-23,96.05753326416016
2015-01-26,97.04936981201172
2015-01-27,96.67342376708984
2015-01-28,95.30564880371094
2015-01-29,96.05753326416016
2015-01-30,93.75389099121094
2015-02-02,95.19365692138672
2015-02-03,97.41732788085938
2015-02-04,96.33748626708984
2015-02-05,98.26518249511719
2015-02-06,97.4333267211914
2015-02-09,95.54560852050781
2015-02-10,96.68143463134766
2015-02-11,97.6972885131836
2015-02-12,99.049072265625
2015-02-13,98.06522369384766
2015-02-17,98.01725006103516
2015-02-18,98.66511535644531
2015-02-19,97.55331420898438
2015-02-20,98.9130859375
2015-02-23,98.98509216308594
2015-02-24,98.13721466064453
2015-02-25,98.36219024658203
2015-02-26,97.02840423583984
2015-02-27,96.62664794921875
2015-03-02,97.02037048339844
2015-03-03,95.18038940429688
2015-03-04,94.97952270507812
2015-03-05,95.07594299316406
2015-03-06,93.56539916992188
2015-03-09,94.14391326904297
2015-03-10,92.19949340820312
2015-03-11,91.8298568725586
2015-03-12,92.50479888916016
2015-03-13,92.01467895507812
2015-03-16,93.7823486328125
2015-03-17,93.5412826538086
2015-03-18,94.63402557373047
2015-03-19,94.4492416381836
2015-03-20,94.36888122558594
2015-03-23,90.61663055419922
2015-03-24,90.3996810913086
2015-03-25,89.04180145263672
2015-03-26,86.9125747680664
2015-03-27,87.1295166015625
2015-03-30,88.45525360107422
2015-03-31,87.02507781982422
2015-04-01,86.24568939208984
2015-04-02,86.07695007324219
2015-04-06,85.47431945800781
2015-04-07,86.64743041992188
2015-04-08,86.88043975830078
2015-04-09,88.21422576904297
2015-04-10,89.52389526367188
2015-04-13,87.15361785888672
2015-04-14,86.9125747680664
2015-04-15,86.29389953613281
2015-04-16,87.05719757080078
2015-04-17,87.11344146728516
2015-04-20,88.73650360107422
2015-04-21,87.98119354248047
2015-04-22,88.96949768066406
2015-04-23,86.8724136352539
2015-04-24,86.38229370117188
2015-04-27,86.38229370117188
2015-04-28,86.68759155273438
2015-04-29,85.90821075439453
2015-04-30,85.35381317138672
2015-05-01,86.54295349121094
2015-05-04,86.7679672241211
2015-05-05,85.12081146240234
2015-05-06,85.91624450683594
2015-05-07,86.22154998779297
2015-05-08,86.32604217529297
2015-05-11,85.7716064453125
2015-05-12,84.98422241210938
2015-05-13,82.26844787597656
2015-05-14,82.02738189697266
2015-05-15,83.42547607421875
2015-05-18,83.52188873291016
2015-05-19,83.57813262939453
2015-05-20,82.98356628417969
2015-05-21,84.3333969116211
2015-05-22,83.72276306152344
2015-05-26,82.6782455444336
2015-05-27,82.89633178710938
2015-05-28,81.87852478027344
2015-05-29,81.51499938964844
2015-06-01,82.33895874023438
2015-06-02,82.07235717773438
2015-06-03,82.38741302490234
2015-06-04,82.18547821044922
2015-06-05,82.62168884277344
2015-06-08,81.35342407226562
2015-06-09,80.53758239746094
2015-06-10,80.51334381103516
2015-06-11,81.52310180664062
2015-06-12,81.18379211425781
2015-06-15,81.19995880126953
2015-06-16,81.19995880126953
2015-06-17,81.73309326171875
2015-06-18,82.64592742919922
2015-06-19,81.7169418334961
2015-06-22,81.94313049316406
2015-06-23,81.70887756347656
2015-06-24,79.36627197265625
2015-06-25,78.3322982788086
2015-06-26,78.17070770263672
2015-06-29,77.16902923583984
2015-06-30,77.03977966308594
2015-07-01,77.67794036865234
2015-07-02,78.08184814453125
2015-07-06,77.74259185791016
2015-07-07,78.95427703857422
2015-07-08,77.42755126953125
2015-07-09,77.75064849853516
2015-07-10,79.01886749267578
2015-07-13,78.42113494873047
2015-07-14,78.18685150146484
2015-07-15,78.34037780761719
2015-07-16,77.58100891113281
2015-07-17,78.69578552246094
2015-07-20,79.41470336914062
2015-07-21,79.82669830322266
2015-07-22,78.90581512451172
2015-07-23,74.4144515991211
2015-07-24,74.81024169921875
2015-07-27,74.63256072998047
2015-07-28,78.04954528808594
2015-07-29,79.59242248535156
2015-07-30,78.92196655273438
2015-07-31,78.83309936523438
2015-08-03,77.92835998535156
2015-08-04,77.32251739501953
2015-08-05,76.7974624633789
2015-08-06,75.77154541015625
2015-08-07,74.72142791748047
2015-08-10,75.51304626464844
2015-08-11,74.56790161132812
2015-08-12,74.97989654541016
2015-08-13,74.88297271728516
2015-08-14,74.915283203125
2015-08-17,74.915283203125
2015-08-18,74.94758605957031
2015-08-19,74.44677734375
2015-08-20,72.15261840820312
2015-08-21,69.8342056274414
2015-08-24,66.77267456054688
2015-08-25,65.07626342773438
2015-08-26,67.93589782714844
2015-08-27,70.15572357177734
2015-08-28,70.6517105102539
2015-08-31,69.71662139892578
2015-09-01,67.79765319824219
2015-09-02,69.20435333251953
2015-09-03,69.68409729003906
2015-09-04,68.93602752685547
2015-09-08,71.44041442871094
2015-09-09,70.70047760009766
2015-09-10,70.82247924804688
2015-09-11,70.02562713623047
2015-09-14,69.70849609375
2015-09-15,71.53800201416016
2015-09-16,73.0097427368164
2015-09-17,72.95284271240234
2015-09-18,71.37538146972656
2015-09-21,71.75755310058594
2015-09-22,70.47280883789062
2015-09-23,69.6678237915039
2015-09-24,68.9766616821289
2015-09-25,70.40776824951172
2015-09-28,69.09052276611328
2015-09-29,70.37523651123047
2015-09-30,71.88766479492188
2015-10-01,73.50574493408203
2015-10-02,74.72543334960938
2015-10-05,76.1971435546875
2015-10-06,75.93696594238281
2015-10-07,77.33551025390625
2015-10-08,78.91297149658203
2015-10-09,78.90483856201172
2015-10-12,77.45746612548828
2015-10-13,76.27033233642578
2015-10-14,75.54666900634766
2015-10-15,76.64435577392578
2015-10-16,75.5710678100586
2015-10-19,75.384033203125
2015-10-20,76.2215576171875
2015-10-21,75.9532241821289
2015-10-22,78.88044738769531
2015-10-23,78.8072738647461
2015-10-26,77.38430786132812
2015-10-27,73.3756332397461
2015-10-28,73.26179504394531
2015-10-29,73.60330200195312
2015-10-30,72.65196228027344
2015-11-02,72.44867706298828
2015-11-03,72.12346649169922
2015-11-04,71.70877075195312
2015-11-05,70.91190338134766
2015-11-06,69.9117660522461
2015-11-09,70.06624603271484
2015-11-10,68.98480224609375
2015-11-11,68.60267639160156
2015-11-12,68.26114654541016
2015-11-13,68.12290954589844
2015-11-16,68.58639526367188
2015-11-17,69.19623565673828
2015-11-18,70.83058166503906
2015-11-19,70.77366638183594
2015-11-20,70.52973937988281
2015-11-23,69.20435333251953
2015-11-24,68.95231628417969
2015-11-25,69.26329803466797
2015-11-27,69.15689086914062
2015-11-30,68.70674896240234
2015-12-01,69.0750503540039
2015-12-02,67.17630767822266
2015-12-03,64.81925201416016
2015-12-04,64.09083557128906
2015-12-07,63.25606155395508
2015-12-08,61.872920989990234
2015-12-09,63.46067428588867
2015-12-10,63.38697814941406
2015-12-11,63.247867584228516
2015-12-14,62.92050552368164
2015-12-15,62.53583526611328
2015-12-16,64.58190155029297
2015-12-17,63.288795471191406
2015-12-18,61.73377990722656
2015-12-21,61.782867431640625
2015-12-22,63.067832946777344
2015-12-23,64.46732330322266
2015-12-24,64.49185943603516
2015-12-28,64.11538696289062
2015-12-29,64.63099670410156
2015-12-30,64.25453186035156
2015-12-31,64.00081634521484
2016-01-04,64.63099670410156
2016-01-05,64.00898742675781
2016-01-06,61.24274444580078
2016-01-07,59.81049346923828
2016-01-08,60.4488525390625
2016-01-11,61.22635269165039
2016-01-12,62.421268463134766
2016-01-13,60.44066619873047
2016-01-14,61.725589752197266
2016-01-15,60.65346145629883
2016-01-19,60.64525604248047
2016-01-20,60.244239807128906
2016-01-21,58.108150482177734
2016-01-22,57.28154754638672
2016-01-25,56.299442291259766
2016-01-26,57.32248306274414
2016-01-27,56.52040481567383
2016-01-28,57.42068099975586
2016-01-29,58.92657470703125
2016-02-01,59.81866455078125
2016-02-02,58.689247131347656
2016-02-03,59.1393928527832
2016-02-04,61.807437896728516
2016-02-05,61.40640640258789
2016-02-08,62.22483444213867
2016-02-09,63.116920471191406
2016-02-10,62.96958923339844
2016-02-11,61.823822021484375
2016-02-12,63.182403564453125
2016-02-16,64.95838165283203
2016-02-17,65.4412612915039
2016-02-18,64.3772964477539
2016-02-19,65.39215850830078
2016-02-22,66.79167175292969
2016-02-23,64.6146469116211
2016-02-24,65.54763793945312
2016-02-25,65.36634826660156
2016-02-26,65.9267578125
2016-02-29,64.98729705810547
2016-03-01,66.02564239501953
2016-03-02,65.5146713256836
2016-03-03,65.9349594116211
2016-03-04,66.33876037597656
2016-03-07,67.12164306640625
2016-03-08,64.48458862304688
2016-03-09,66.0420913696289
2016-03-10,65.4157943725586
2016-03-11,66.96505737304688
2016-03-14,66.21514892578125
2016-03-15,66.0503158569336
2016-03-16,66.18217468261719
2016-03-17,68.46490478515625
2016-03-18,69.5691909790039
2016-03-21,69.20657348632812
2016-03-22,67.62433624267578
2016-03-23,67.17932891845703
2016-03-24,66.68489074707031
2016-03-28,64.9460678100586
2016-03-29,65.76190948486328
2016-03-30,66.38818359375
2016-03-31,65.55587768554688
2016-04-01,65.03669738769531
2016-04-04,64.55873107910156
2016-04-05,64.78949737548828
2016-04-06,64.5669937133789
2016-04-07,64.27855682373047
2016-04-08,65.24273681640625
2016-04-11,64.84716796875
2016-04-12,65.63005065917969
2016-04-13,67.34414672851562
2016-04-14,67.83859252929688
2016-04-15,66.92387390136719
2016-04-18,66.65190124511719
2016-04-19,67.77265167236328
2016-04-20,69.0994644165039
2016-04-21,71.95903015136719
2016-04-22,73.86263275146484
2016-04-25,72.19799041748047
2016-04-26,73.14569091796875
2016-04-27,73.48355865478516
2016-04-28,72.93968963623047
2016-04-29,71.88487243652344
2016-05-02,72.61827850341797
2016-05-03,71.50577545166016
2016-05-04,70.57455444335938
2016-05-05,70.20372772216797
2016-05-06,70.64873504638672
2016-05-09,69.74223327636719
2016-05-10,70.95362854003906
2016-05-11,69.62686157226562
2016-05-12,69.09120178222656
2016-05-13,67.57489013671875
2016-05-16,67.59136962890625
2016-05-17,67.7314682006836
2016-05-18,67.97044372558594
2016-05-19,67.11341094970703
2016-05-20,67.91275787353516
2016-05-23,67.15460968017578
2016-05-24,66.98979949951172
2016-05-25,68.3248291015625
2016-05-26,68.30821990966797
2016-05-27,68.83085632324219
2016-05-31,69.84296417236328
2016-06-01,69.77658081054688
2016-06-02,70.19137573242188
2016-06-03,71.65974426269531
2016-06-06,72.04965209960938
2016-06-07,72.64695739746094
2016-06-08,73.86644744873047
2016-06-09,74.15679931640625
2016-06-10,73.65076446533203
2016-06-13,73.59266662597656
2016-06-14,72.98709106445312
2016-06-15,72.62207794189453
2016-06-16,72.248779296875
2016-06-17,72.65525817871094
2016-06-20,73.0783462524414
2016-06-21,72.71331024169922
2016-06-22,72.58058166503906
2016-06-23,73.4516372680664
2016-06-24,70.7223129272461
2016-06-27,68.43263244628906
2016-06-28,70.3490219116211
2016-06-29,71.5768051147461
2016-06-30,72.38148498535156
2016-07-01,72.4561538696289
2016-07-05,72.30682373046875
2016-07-06,72.53910827636719
2016-07-07,73.028564453125
2016-07-08,75.23529052734375
2016-07-11,75.81599426269531
2016-07-12,76.37179565429688
2016-07-13,78.09733581542969
2016-07-14,78.56192016601562
2016-07-15,77.96461486816406
2016-07-18,78.08075714111328
2016-07-19,77.93974304199219
2016-07-20,78.08075714111328
2016-07-21,75.43436431884766
2016-07-22,77.02716827392578
2016-07-25,76.5543212890625
2016-07-26,77.15992736816406
2016-07-27,76.01509857177734
2016-07-28,77.2179946899414
2016-07-29,77.19308471679688
2016-08-01,77.20137023925781
2016-08-02,75.74131774902344
2016-08-03,77.04376220703125
2016-08-04,76.87784576416016
2016-08-05,77.85675811767578
2016-08-08,77.86506652832031
2016-08-09,77.2096939086914
2016-08-10,76.68704986572266
2016-08-11,77.11843872070312
2016-08-12,76.23906707763672
2016-08-15,76.73681640625
2016-08-16,77.06037139892578
2016-08-17,78.4540786743164
2016-08-18,79.4993667602539
2016-08-19,79.37491607666016
2016-08-22,79.08455657958984
2016-08-23,79.648681640625
2016-08-24,79.2090072631836
2016-08-25,78.87714385986328
2016-08-26,78.91032409667969
2016-08-29,80.15361022949219
2016-08-30,79.97840118408203
2016-08-31,79.71137237548828
2016-09-01,79.5111312866211
2016-09-02,79.50276947021484
2016-09-06,80.07850646972656
2016-09-07,80.33718872070312
2016-09-08,80.62923431396484
2016-09-09,77.36666870117188
2016-09-12,78.27619934082031
2016-09-13,77.13304138183594
2016-09-14,77.36666870117188
2016-09-15,77.55024719238281
2016-09-16,77.0829849243164
2016-09-19,77.67539978027344
2016-09-20,77.71712493896484
2016-09-21,79.29417419433594
2016-09-22,79.33589172363281
2016-09-23,78.71009063720703
2016-09-26,78.58495330810547
2016-09-27,79.14398193359375
2016-09-28,80.23704528808594
2016-09-29,80.07018280029297
2016-09-30,81.38019561767578
2016-10-03,81.22999572753906
2016-10-04,80.66260528564453
2016-10-05,82.22294616699219
2016-10-06,82.06441497802734
2016-10-07,81.83078002929688
2016-10-10,81.22999572753906
2016-10-11,80.55413818359375
2016-10-12,80.0284423828125
2016-10-13,80.72100830078125
2016-10-14,80.80445861816406
2016-10-17,80.74604797363281
2016-10-18,80.70431518554688
2016-10-19,81.0381088256836
2016-10-20,75.63109588623047
2016-10-21,75.40579986572266
2016-10-24,74.9969482421875
2016-10-25,75.0887451171875
2016-10-26,74.30436706542969
2016-10-27,74.11248016357422
2016-10-28,73.73699951171875
2016-10-31,73.57847595214844
2016-11-01,73.33645629882812
2016-11-02,74.00399780273438
2016-11-03,74.07076263427734
2016-11-04,74.06240844726562
2016-11-07,75.72286224365234
2016-11-08,75.59772491455078
2016-11-09,78.39301300048828
2016-11-10,81.34683227539062
2016-11-11,80.83782958984375
2016-11-14,82.9655990600586
2016-11-15,82.69857788085938
2016-11-16,81.78072357177734
2016-11-17,82.44825744628906
2016-11-18,83.29935455322266
2016-11-21,84.06700134277344
2016-11-22,83.85004425048828
