,SYY
2014-07-28,27.99051856994629
2014-07-29,27.96758460998535
2014-07-30,27.7000675201416
2014-07-31,27.279678344726562
2014-08-01,27.348466873168945
2014-08-04,27.51662254333496
2014-08-05,27.165023803710938
2014-08-06,27.493696212768555
2014-08-07,27.730642318725586
2014-08-08,27.722997665405273
2014-08-11,28.61728858947754
2014-08-12,28.548500061035156
2014-08-13,28.854236602783203
2014-08-14,28.77779769897461
2014-08-15,28.62493324279785
2014-08-18,28.739578247070312
2014-08-19,28.793087005615234
2014-08-20,28.71665382385254
2014-08-21,28.78544807434082
2014-08-22,28.73194122314453
2014-08-25,28.877166748046875
2014-08-26,28.86952018737793
2014-08-27,28.86187171936035
2014-08-28,28.88481330871582
2014-08-29,28.915388107299805
2014-09-02,29.198198318481445
2014-09-03,29.43514633178711
2014-09-04,29.5268611907959
2014-09-05,29.5268611907959
2014-09-08,29.618595123291016
2014-09-09,29.259334564208984
2014-09-10,29.24405288696289
2014-09-11,29.251705169677734
2014-09-12,28.907737731933594
2014-09-15,28.88481330871582
2014-09-16,29.16761589050293
2014-09-17,29.045320510864258
2014-09-18,29.045320510864258
2014-09-19,29.02239227294922
2014-09-22,28.709014892578125
2014-09-23,28.089881896972656
2014-09-24,29.045320510864258
2014-09-25,28.632572174072266
2014-09-26,28.686079025268555
2014-09-29,28.999467849731445
2014-09-30,29.007110595703125
2014-10-01,28.491044998168945
2014-10-02,28.63738250732422
2014-10-03,29.037914276123047
2014-10-06,28.94548797607422
2014-10-07,28.54496955871582
2014-10-08,29.014808654785156
2014-10-09,28.61427879333496
2014-10-10,28.52956199645996
2014-10-13,28.067420959472656
2014-10-14,28.25227165222168
2014-10-15,28.19066047668457
2014-10-16,27.897958755493164
2014-10-17,28.113636016845703
2014-10-20,28.491044998168945
2014-10-21,28.976301193237305
2014-10-22,28.99940299987793
2014-10-23,29.215070724487305
2014-10-24,29.299795150756836
2014-10-27,29.45384407043457
2014-10-28,29.423038482666016
2014-10-29,29.430744171142578
2014-10-30,29.708019256591797
2014-10-31,29.684919357299805
2014-11-03,28.87616539001465
2014-11-04,28.776031494140625
2014-11-05,29.130338668823242
2014-11-06,29.261281967163086
2014-11-07,29.376811981201172
2014-11-10,29.76963996887207
2014-11-11,29.669513702392578
2014-11-12,29.993003845214844
2014-11-13,29.83896827697754
2014-11-14,29.715728759765625
2014-11-17,29.95450210571289
2014-11-18,30.147058486938477
2014-11-19,30.154773712158203
2014-11-20,30.123943328857422
2014-11-21,30.578392028808594
2014-11-24,30.46285629272461
2014-11-25,30.39353370666504
2014-11-26,30.755552291870117
2014-11-28,31.009719848632812
2014-12-01,30.994319915771484
2014-12-02,30.794055938720703
2014-12-03,30.77865219116211
2014-12-04,30.68621826171875
2014-12-05,30.755552291870117
2014-12-08,30.81715965270996
2014-12-09,30.78634262084961
2014-12-10,30.355022430419922
2014-12-11,30.909591674804688
2014-12-12,30.293407440185547
2014-12-15,30.501358032226562
2014-12-16,30.60149383544922
2014-12-17,30.90188980102539
2014-12-18,31.379444122314453
2014-12-19,31.171472549438477
2014-12-22,31.5103759765625
2014-12-23,31.34862518310547
2014-12-24,31.26390266418457
2014-12-26,31.26390266418457
2014-12-29,31.333221435546875
2014-12-30,31.240108489990234
2014-12-31,30.79780387878418
2015-01-02,30.921974182128906
2015-01-05,30.619338989257812
2015-01-06,30.456382751464844
2015-01-07,31.348743438720703
2015-01-08,31.915184020996094
2015-01-09,32.00830078125
2015-01-12,31.71343421936035
2015-01-13,31.620328903198242
2015-01-14,31.247861862182617
2015-01-15,31.240108489990234
2015-01-16,31.05387306213379
2015-01-20,30.696937561035156
2015-01-21,31.26338768005371
2015-01-22,31.573762893676758
2015-01-23,31.798791885375977
2015-01-26,31.759994506835938
2015-01-27,31.58152961730957
2015-01-28,31.115942001342773
2015-01-29,30.960756301879883
2015-01-30,30.394319534301758
2015-02-02,29.82010269165039
2015-02-03,30.68142318725586
2015-02-04,30.929718017578125
2015-02-05,30.937482833862305
2015-02-06,31.232343673706055
2015-02-09,31.115942001342773
2015-02-10,30.883167266845703
2015-02-11,30.2003231048584
2015-02-12,30.774526596069336
2015-02-13,30.68142318725586
2015-02-17,30.70470428466797
2015-02-18,30.96851921081543
2015-02-19,29.920976638793945
2015-02-20,30.774526596069336
2015-02-23,30.727964401245117
2015-02-24,30.68142318725586
2015-02-25,30.627103805541992
2015-02-26,30.37103271484375
2015-02-27,30.254636764526367
2015-03-02,30.239116668701172
2015-03-03,30.184803009033203
2015-03-04,30.114978790283203
2015-03-05,30.355504989624023
2015-03-06,29.99081039428711
2015-03-09,30.215839385986328
2015-03-10,29.835613250732422
2015-03-11,29.79681968688965
2015-03-12,30.107200622558594
2015-03-13,29.928733825683594
2015-03-16,30.037363052368164
2015-03-17,29.90545654296875
2015-03-18,29.913206100463867
2015-03-19,29.641639709472656
2015-03-20,29.96753692626953
2015-03-23,29.998580932617188
2015-03-24,29.67267608642578
2015-03-25,29.48643684387207
2015-03-26,29.3933162689209
2015-03-27,29.610586166381836
2015-03-30,29.688186645507812
2015-03-31,29.508304595947266
2015-04-01,29.35188865661621
2015-04-02,29.437911987304688
2015-04-06,29.586511611938477
2015-04-07,29.69601058959961
2015-04-08,29.836795806884766
2015-04-09,29.852432250976562
2015-04-10,29.852432250976562
2015-04-13,29.414451599121094
2015-04-14,29.563053131103516
2015-04-15,29.45357322692871
2015-04-16,29.187646865844727
2015-04-17,29.195476531982422
2015-04-20,29.172008514404297
2015-04-21,29.406633377075195
2015-04-22,29.430103302001953
2015-04-23,29.680377960205078
2015-04-24,29.664716720581055
2015-04-27,29.53959846496582
2015-04-28,29.500478744506836
2015-04-29,29.273679733276367
2015-04-30,28.960847854614258
2015-05-01,29.062515258789062
2015-05-04,28.679285049438477
2015-05-05,28.2491397857666
2015-05-06,28.13182258605957
2015-05-07,28.444660186767578
2015-05-08,28.632373809814453
2015-05-11,28.538515090942383
2015-05-12,28.632373809814453
2015-05-13,28.8200626373291
2015-05-14,29.273679733276367
2015-05-15,29.14854621887207
2015-05-18,29.320600509643555
2015-05-19,29.954105377197266
2015-05-20,29.774219512939453
2015-05-21,29.797670364379883
2015-05-22,29.461381912231445
2015-05-26,29.312782287597656
2015-05-27,29.367530822753906
2015-05-28,29.13290023803711
2015-05-29,29.062515258789062
2015-06-01,29.117258071899414
2015-06-02,29.172008514404297
2015-06-03,29.383174896240234
2015-06-04,29.344064712524414
2015-06-05,29.007761001586914
2015-06-08,28.984315872192383
2015-06-09,29.015583038330078
2015-06-10,29.117258071899414
2015-06-11,29.0390567779541
2015-06-12,28.87481117248535
2015-06-15,28.945199966430664
2015-06-16,29.13290023803711
2015-06-17,29.179840087890625
2015-06-18,29.250225067138672
2015-06-19,29.234573364257812
2015-06-22,29.406633377075195
2015-06-23,29.398815155029297
2015-06-24,30.306041717529297
2015-06-25,29.954105377197266
2015-06-26,30.008852005004883
2015-06-29,29.359699249267578
2015-06-30,28.460947036743164
2015-07-01,28.374221801757812
2015-07-02,28.31902503967285
2015-07-06,28.12982749938965
2015-07-07,28.40575408935547
2015-07-08,28.42152214050293
2015-07-09,28.382108688354492
2015-07-10,28.42152214050293
2015-07-13,28.476709365844727
2015-07-14,28.516130447387695
2015-07-15,28.40575408935547
2015-07-16,28.492475509643555
2015-07-17,28.65803337097168
2015-07-20,28.594970703125
2015-07-21,28.61862564086914
2015-07-22,28.555553436279297
2015-07-23,28.492475509643555
2015-07-24,28.382108688354492
2015-07-27,28.208660125732422
2015-07-28,28.397872924804688
2015-07-29,28.57919692993164
2015-07-30,28.42940902709961
2015-07-31,28.62650489807129
2015-08-03,28.594970703125
2015-08-04,28.73688507080078
2015-08-05,28.98127555847168
2015-08-06,28.57919692993164
2015-08-07,29.115314483642578
2015-08-10,29.635648727416992
2015-08-11,29.935239791870117
2015-08-12,30.455568313598633
2015-08-13,30.368850708007812
2015-08-14,32.62364959716797
2015-08-17,32.44232940673828
2015-08-18,32.44232940673828
2015-08-19,32.29252624511719
2015-08-20,31.969284057617188
2015-08-21,31.299156188964844
2015-08-24,30.952266693115234
2015-08-25,30.778823852539062
2015-08-26,31.49625015258789
2015-08-27,31.77218246459961
2015-08-28,31.464704513549805
2015-08-31,31.43317985534668
2015-09-01,30.810354232788086
2015-09-02,31.35434341430664
2015-09-03,31.464704513549805
2015-09-04,31.19666290283203
2015-09-08,31.59086799621582
2015-09-09,31.220308303833008
2015-09-10,31.038978576660156
2015-09-11,31.49625015258789
2015-09-14,31.441059112548828
2015-09-15,31.109943389892578
2015-09-16,31.16512107849121
2015-09-17,31.14935874938965
2015-09-18,31.125709533691406
2015-09-21,31.417417526245117
2015-09-22,31.02321434020996
2015-09-23,31.102062225341797
2015-09-24,31.307037353515625
2015-09-25,31.322805404663086
2015-09-28,30.526535034179688
2015-09-29,30.692096710205078
2015-09-30,30.962230682373047
2015-10-01,30.67620277404785
2015-10-02,31.303874969482422
2015-10-05,31.947418212890625
2015-10-06,31.844148635864258
2015-10-07,32.22551345825195
2015-10-08,32.535362243652344
2015-10-09,32.51947784423828
2015-10-12,32.765769958496094
2015-10-13,32.765769958496094
2015-10-14,32.13810729980469
2015-10-15,32.40825653076172
2015-10-16,32.9167366027832
2015-10-19,32.908782958984375
2015-10-20,32.646602630615234
2015-10-21,33.00413513183594
2015-10-22,33.13920211791992
2015-10-23,33.178924560546875
2015-10-26,32.964393615722656
2015-10-27,33.075626373291016
2015-10-28,33.0279655456543
2015-10-29,33.2027587890625
2015-10-30,32.77371597290039
2015-11-02,32.60688018798828
2015-11-03,32.543312072753906
2015-11-04,32.40825653076172
2015-11-05,32.622764587402344
2015-11-06,32.51947784423828
2015-11-09,32.15399169921875
2015-11-10,32.201663970947266
2015-11-11,32.06660079956055
2015-11-12,31.955368041992188
2015-11-13,31.756752014160156
2015-11-16,32.24933624267578
2015-11-17,32.16194152832031
2015-11-18,32.69427490234375
2015-11-19,32.892906188964844
2015-11-20,32.511531829833984
2015-11-23,32.892906188964844
2015-11-24,32.829341888427734
2015-11-25,32.97234344482422
2015-11-27,33.012081146240234
2015-11-30,32.654544830322266
2015-12-01,32.60688018798828
2015-12-02,32.583030700683594
2015-12-03,32.18577194213867
2015-12-04,32.654544830322266
2015-12-07,32.63071060180664
2015-12-08,32.71015930175781
2015-12-09,32.67837905883789
2015-12-10,32.66249465942383
2015-12-11,32.503597259521484
2015-12-14,32.741939544677734
2015-12-15,32.68632507324219
2015-12-16,33.00413513183594
2015-12-17,32.77371597290039
2015-12-18,32.217559814453125
2015-12-21,32.463863372802734
2015-12-22,32.789608001708984
2015-12-23,33.012081146240234
2015-12-24,32.813453674316406
2015-12-28,32.980289459228516
2015-12-29,32.99618148803711
2015-12-30,32.94055938720703
2015-12-31,32.575096130371094
2016-01-04,32.26522445678711
2016-01-05,32.2890625
2016-01-06,32.17696762084961
2016-01-07,31.856725692749023
2016-01-08,31.864736557006836
2016-01-11,32.12093734741211
2016-01-12,32.58530044555664
2016-01-13,32.05689239501953
2016-01-14,32.12893295288086
2016-01-15,31.912771224975586
2016-01-19,31.99284553527832
2016-01-20,31.752653121948242
2016-01-21,31.544492721557617
2016-01-22,31.69660758972168
2016-01-25,31.304311752319336
2016-01-26,31.424400329589844
2016-01-27,31.472442626953125
2016-01-28,31.624555587768555
2016-01-29,31.872758865356445
2016-02-01,34.54682540893555
2016-02-02,34.25860595703125
2016-02-03,34.610870361328125
2016-02-04,34.77901077270508
2016-02-05,34.4827766418457
2016-02-08,34.522796630859375
2016-02-09,34.11448669433594
2016-02-10,34.19455337524414
2016-02-11,34.11448669433594
2016-02-12,34.594852447509766
2016-02-16,35.03519821166992
2016-02-17,35.53158187866211
2016-02-18,35.643680572509766
2016-02-19,36.01995849609375
2016-02-22,34.25860595703125
2016-02-23,34.346675872802734
2016-02-24,34.506805419921875
2016-02-25,34.875083923339844
2016-02-26,34.6348762512207
2016-02-29,35.33142852783203
2016-03-01,35.68370056152344
2016-03-02,36.05198287963867
2016-03-03,36.02796173095703
2016-03-04,36.04398727416992
2016-03-07,36.10002517700195
2016-03-08,35.92388916015625
2016-03-09,36.05999755859375
