,CDW
2014-10-06,27.32376480102539
2014-10-07,26.93942642211914
2014-10-08,26.957300186157227
2014-10-09,26.635530471801758
2014-10-10,25.92941665649414
2014-10-13,25.348445892333984
2014-10-14,25.402076721191406
2014-10-15,25.411012649536133
2014-10-16,25.2501277923584
2014-10-17,25.965171813964844
2014-10-20,25.875795364379883
2014-10-21,26.626590728759766
2014-10-22,26.385269165039062
2014-10-23,26.70703887939453
2014-10-24,26.77853775024414
2014-10-27,26.698104858398438
2014-10-28,27.11818504333496
2014-10-29,26.814294815063477
2014-10-30,26.930492401123047
2014-10-31,27.56509780883789
2014-11-03,27.761737823486328
2014-11-04,27.743860244750977
2014-11-05,28.003063201904297
2014-11-06,29.030942916870117
2014-11-07,29.129261016845703
2014-11-10,29.27227210998535
2014-11-11,29.129261016845703
2014-11-12,29.022003173828125
2014-11-13,29.111385345458984
2014-11-14,29.451034545898438
2014-11-17,29.379526138305664
2014-11-18,29.710237503051758
2014-11-19,29.406347274780273
2014-11-20,29.415285110473633
2014-11-21,30.01357650756836
2014-11-24,31.26751136779785
2014-11-25,31.276458740234375
2014-11-26,31.419776916503906
2014-11-28,31.419776916503906
2014-12-01,30.837596893310547
2014-12-02,30.801761627197266
2014-12-03,30.076274871826172
2014-12-04,30.577850341796875
2014-12-05,30.7748966217041
2014-12-08,30.407676696777344
2014-12-09,30.586811065673828
2014-12-10,30.45245933532715
2014-12-11,30.550979614257812
2014-12-12,30.748031616210938
2014-12-15,29.744882583618164
2014-12-16,29.789669036865234
2014-12-17,30.34497833251953
2014-12-18,31.043582916259766
2014-12-19,31.22272300720215
2014-12-22,31.419776916503906
2014-12-23,31.89447021484375
2014-12-24,32.019874572753906
2014-12-26,32.17212677001953
2014-12-29,32.0019416809082
2014-12-30,31.65264320373535
2014-12-31,31.50037956237793
2015-01-02,31.22272300720215
2015-01-05,30.89133071899414
2015-01-06,30.443490982055664
2015-01-07,31.07941436767578
2015-01-08,31.858644485473633
2015-01-09,31.984025955200195
2015-01-12,31.984025955200195
2015-01-13,32.49456787109375
2015-01-14,31.804889678955078
2015-01-15,31.6884708404541
2015-01-16,32.03778076171875
2015-01-20,31.804889678955078
2015-01-21,31.75115394592285
2015-01-22,32.01091003417969
2015-01-23,32.01091003417969
2015-01-26,31.966115951538086
2015-01-27,30.99880599975586
2015-01-28,30.962993621826172
2015-01-29,31.133163452148438
2015-01-30,30.68532371520996
2015-02-02,30.69428825378418
2015-02-03,31.58994483947754
2015-02-04,31.464555740356445
2015-02-05,31.76011848449707
2015-02-06,32.22587203979492
2015-02-09,32.288570404052734
2015-02-10,32.602046966552734
2015-02-11,32.23482894897461
2015-02-12,32.602046966552734
2015-02-13,33.16630172729492
2015-02-17,33.7574462890625
2015-02-18,33.981353759765625
2015-02-19,33.84701156616211
2015-02-20,33.81117248535156
2015-02-23,34.07856750488281
2015-02-24,34.177268981933594
2015-02-25,34.12343978881836
2015-02-26,34.249027252197266
2015-02-27,33.764530181884766
2015-03-02,34.09650802612305
2015-03-03,34.25802230834961
2015-03-04,34.12343978881836
2015-03-05,33.87220001220703
2015-03-06,33.54917907714844
2015-03-09,33.47739791870117
2015-03-10,32.64292907714844
2015-03-11,32.39168930053711
2015-03-12,31.916135787963867
2015-03-13,32.25709915161133
2015-03-16,32.60704040527344
2015-03-17,32.53525924682617
2015-03-18,32.9659423828125
2015-03-19,33.48635482788086
2015-03-20,33.89015579223633
2015-03-23,34.07856750488281
2015-03-24,33.943965911865234
2015-03-25,33.5312385559082
2015-03-26,33.172332763671875
2015-03-27,33.93500518798828
2015-03-30,33.87220001220703
2015-03-31,33.41459655761719
2015-04-01,32.9659423828125
2015-04-02,32.90313720703125
2015-04-06,33.12746047973633
2015-04-07,33.36074447631836
2015-04-08,34.05164337158203
2015-04-09,34.42851257324219
2015-04-10,34.4733772277832
2015-04-13,34.51824188232422
2015-04-14,34.12343978881836
2015-04-15,34.5092658996582
2015-04-16,34.266998291015625
2015-04-17,33.943965911865234
2015-04-20,34.37466812133789
2015-04-21,34.74256134033203
2015-04-22,34.93098449707031
2015-04-23,35.01173400878906
2015-04-24,34.87715148925781
2015-04-27,34.75153732299805
2015-04-28,34.75153732299805
2015-04-29,34.62590789794922
2015-04-30,34.38364028930664
2015-05-01,34.69769287109375
2015-05-04,34.832279205322266
2015-05-05,34.87715148925781
2015-05-06,34.67076110839844
2015-05-07,33.172332763671875
2015-05-08,32.9300537109375
2015-05-11,32.939029693603516
2015-05-12,33.13643264770508
2015-05-13,33.19026184082031
2015-05-14,33.5312385559082
2015-05-15,33.719661712646484
2015-05-18,33.68377685546875
2015-05-19,32.99287414550781
2015-05-20,32.948001861572266
2015-05-21,33.35072326660156
2015-05-22,33.28780746459961
2015-05-26,32.73944854736328
2015-05-27,33.14397048950195
2015-05-28,33.21589660644531
2015-05-29,33.35072326660156
2015-06-01,33.260841369628906
2015-06-02,33.15296936035156
2015-06-03,33.2338752746582
2015-06-04,32.79338836669922
2015-06-05,32.88328170776367
2015-06-08,32.72146224975586
2015-06-09,32.88328170776367
2015-06-10,33.35072326660156
2015-06-11,33.14397048950195
2015-06-12,33.009124755859375
2015-06-15,32.892276763916016
2015-06-16,32.74843978881836
2015-06-17,32.99115753173828
2015-06-18,33.6563606262207
2015-06-19,33.08104705810547
2015-06-22,33.2338752746582
2015-06-23,33.35072326660156
2015-06-24,32.820343017578125
2015-06-25,32.784393310546875
2015-06-26,31.732637405395508
2015-06-29,31.085397720336914
2015-06-30,30.815717697143555
2015-07-01,31.148319244384766
2015-07-02,30.96854019165039
2015-07-06,30.671886444091797
2015-07-07,30.914600372314453
2015-07-08,30.42017364501953
2015-07-09,30.330303192138672
2015-07-10,30.510074615478516
2015-07-13,30.905611038208008
2015-07-14,31.301136016845703
2015-07-15,30.842676162719727
2015-07-16,30.923599243164062
2015-07-17,30.698862075805664
2015-07-20,30.55501365661621
2015-07-21,30.3212947845459
2015-07-22,30.743803024291992
2015-07-23,30.770769119262695
2015-07-24,30.213420867919922
2015-07-27,29.94373893737793
2015-07-28,31.01347541809082
2015-07-29,31.50790023803711
2015-07-30,31.858474731445312
2015-07-31,32.298973083496094
2015-08-03,34.726112365722656
2015-08-04,35.148616790771484
2015-08-05,35.705970764160156
2015-08-06,35.355369567871094
2015-08-07,34.977813720703125
2015-08-10,35.31940841674805
2015-08-11,35.40929412841797
2015-08-12,34.96882629394531
2015-08-13,34.896907806396484
2015-08-14,35.22053527832031
2015-08-17,35.71494674682617
2015-08-18,35.463233947753906
2015-08-19,35.463233947753906
2015-08-20,34.75306701660156
2015-08-21,34.445098876953125
2015-08-24,33.68865203857422
2015-08-25,33.81473159790039
2015-08-26,35.55274200439453
2015-08-27,36.11106872558594
2015-08-28,35.9940071105957
2015-08-31,35.79589080810547
2015-09-01,34.589176177978516
2015-09-02,34.9313850402832
2015-09-03,35.34562301635742
2015-09-04,34.85033416748047
2015-09-08,36.29117202758789
2015-09-09,36.3812255859375
2015-09-10,36.696407318115234
2015-09-11,37.0115966796875
2015-09-14,36.9755859375
2015-09-15,37.42583465576172
2015-09-16,37.659969329833984
2015-09-17,37.17367935180664
2015-09-18,36.768455505371094
2015-09-21,36.525306701660156
2015-09-22,36.31819534301758
2015-09-23,36.44425964355469
2015-09-24,36.552337646484375
2015-09-25,36.72342300415039
2015-09-28,35.417667388916016
2015-09-29,35.858924865722656
2015-09-30,36.79547119140625
2015-10-01,36.93055725097656
2015-10-02,36.552337646484375
2015-10-05,37.61494445800781
2015-10-06,37.66897964477539
2015-10-07,38.362388610839844
2015-10-08,38.32636260986328
2015-10-09,38.47945022583008
2015-10-12,38.75861740112305
2015-10-13,39.12782287597656
2015-10-14,39.03776931762695
2015-10-15,39.23589324951172
2015-10-16,39.57809829711914
2015-10-19,39.76718521118164
2015-10-20,39.62312698364258
2015-10-21,39.36196517944336
2015-10-22,40.41558837890625
2015-10-23,40.37055206298828
2015-10-26,39.9202880859375
2015-10-27,39.8482551574707
2015-10-28,40.39757537841797
2015-10-29,40.28950500488281
2015-10-30,40.24448013305664
2015-11-02,40.19947052001953
2015-11-03,40.037353515625
2015-11-04,41.36113739013672
2015-11-05,41.658294677734375
2015-11-06,39.280914306640625
2015-11-09,38.5064697265625
2015-11-10,38.66855239868164
2015-11-11,38.722599029541016
2015-11-12,38.37138366699219
2015-11-13,37.777034759521484
2015-11-16,38.43441390991211
2015-11-17,39.70417022705078
2015-11-18,39.758201599121094
2015-11-19,40.70374298095703
2015-11-20,40.613685607910156
2015-11-23,40.49456024169922
2015-11-24,39.8536376953125
2015-11-25,39.916831970214844
2015-11-27,39.8536376953125
2015-11-30,38.96900939941406
2015-12-01,39.87169647216797
2015-12-02,39.37519836425781
2015-12-03,39.23981857299805
2015-12-04,40.277896881103516
2015-12-07,39.808502197265625
2015-12-08,39.989044189453125
2015-12-09,39.275901794433594
2015-12-10,39.59185028076172
2015-12-11,38.653053283691406
2015-12-14,38.526676177978516
2015-12-15,38.932899475097656
2015-12-16,39.52867126464844
2015-12-17,38.53572463989258
2015-12-18,38.28295135498047
2015-12-21,38.21977233886719
2015-12-22,38.635009765625
2015-12-23,38.60791015625
2015-12-24,38.77943801879883
2015-12-28,38.33713150024414
2015-12-29,39.122459411621094
2015-12-30,39.032188415527344
2015-12-31,37.94896697998047
2016-01-04,36.96503829956055
2016-01-05,36.94698715209961
2016-01-06,37.23583984375
2016-01-07,35.82764434814453
2016-01-08,35.79154586791992
2016-01-11,35.96305847167969
2016-01-12,36.233863830566406
2016-01-13,34.25697708129883
2016-01-14,34.139625549316406
2016-01-15,33.48067092895508
2016-01-19,33.61606979370117
2016-01-20,33.44456481933594
2016-01-21,33.96812057495117
2016-01-22,34.61804962158203
2016-01-25,34.25697708129883
2016-01-26,34.68124771118164
2016-01-27,33.99519348144531
2016-01-28,33.67924880981445
2016-01-29,34.70832061767578
2016-02-01,34.47361755371094
2016-02-02,33.71535873413086
2016-02-03,33.86882400512695
2016-02-04,33.9500617980957
2016-02-05,32.69533920288086
2016-02-08,31.873876571655273
2016-02-09,31.964155197143555
2016-02-10,31.377399444580078
2016-02-11,30.411529541015625
2016-02-12,30.9711971282959
2016-02-16,32.73143768310547
2016-02-17,33.516780853271484
2016-02-18,33.86882400512695
2016-02-19,34.482643127441406
2016-02-22,35.168697357177734
2016-02-23,35.067317962646484
2016-02-24,35.212135314941406
2016-02-25,35.501800537109375
2016-02-26,35.13067626953125
2016-02-29,35.827667236328125
2016-03-01,36.5246696472168
2016-03-02,36.017765045166016
2016-03-03,36.97726821899414
2016-03-04,36.959171295166016
2016-03-07,36.922969818115234
2016-03-08,36.606143951416016
2016-03-09,36.69664764404297
2016-03-10,36.343624114990234
2016-03-11,36.78718566894531
2016-03-14,36.950111389160156
2016-03-15,37.312191009521484
2016-03-16,37.24882888793945
2016-03-17,37.02252960205078
2016-03-18,37.384613037109375
2016-03-21,37.23073196411133
2016-03-22,37.475128173828125
2016-03-23,36.814334869384766
2016-03-24,36.76002502441406
2016-03-28,36.84150314331055
2016-03-29,37.56564712524414
2016-03-30,37.57469940185547
2016-03-31,37.56564712524414
2016-04-01,37.801002502441406
2016-04-04,37.511348724365234
2016-04-05,37.3484001159668
2016-04-06,38.16307067871094
2016-04-07,37.71048355102539
2016-04-08,37.61996078491211
2016-04-11,37.67427444458008
2016-04-12,37.68332290649414
2016-04-13,38.23550033569336
2016-04-14,38.06350326538086
2016-04-15,38.08161544799805
2016-04-18,38.507049560546875
2016-04-19,38.79670715332031
2016-04-20,38.36222457885742
2016-04-21,38.181190490722656
2016-04-22,38.099708557128906
2016-04-25,36.36174392700195
2016-04-26,36.950111389160156
2016-04-27,36.986324310302734
2016-04-28,36.316471099853516
2016-04-29,34.85005187988281
2016-05-02,34.78669357299805
2016-05-03,34.70523452758789
2016-05-04,36.8052864074707
2016-05-05,36.642356872558594
2016-05-06,36.67856216430664
2016-05-09,36.941070556640625
2016-05-10,37.6380729675293
2016-05-11,37.56564712524414
2016-05-12,37.67427444458008
2016-05-13,37.429866790771484
2016-05-16,38.099708557128906
2016-05-17,37.60186004638672
2016-05-18,38.090667724609375
2016-05-19,38.20835494995117
2016-05-20,38.6428337097168
2016-05-23,37.98761749267578
2016-05-24,37.98761749267578
2016-05-25,38.087440490722656
2016-05-26,37.99669647216797
2016-05-27,38.078365325927734
2016-05-31,38.622867584228516
2016-06-01,38.66823959350586
2016-06-02,38.70454025268555
2016-06-03,38.76805877685547
2016-06-06,38.532108306884766
2016-06-07,38.6591682434082
2016-06-08,39.02216720581055
2016-06-09,38.922340393066406
2016-06-10,38.84973907470703
2016-06-13,38.5048942565918
2016-06-14,38.5048942565918
2016-06-15,38.47768020629883
2016-06-16,37.025672912597656
2016-06-17,36.77159118652344
2016-06-20,37.32515335083008
2016-06-21,37.606483459472656
2016-06-22,37.54294967651367
2016-06-23,37.8696403503418
2016-06-24,36.018367767333984
2016-06-27,35.65537643432617
2016-06-28,35.972991943359375
2016-06-29,36.045597076416016
2016-06-30,36.37229537963867
2016-07-01,36.57193374633789
2016-07-05,36.1635627746582
2016-07-06,36.29062271118164
2016-07-07,36.26338195800781
2016-07-08,36.68989944458008
2016-07-11,37.12550735473633
2016-07-12,37.207183837890625
2016-07-13,37.17995834350586
2016-07-14,37.39775085449219
2016-07-15,37.43405532836914
2016-07-18,37.53388214111328
2016-07-19,37.77890396118164
2016-07-20,38.495819091796875
2016-07-21,38.450439453125
2016-07-22,38.35062026977539
2016-07-25,38.677310943603516
2016-07-26,38.71363067626953
2016-07-27,38.66823959350586
2016-07-28,38.7408447265625
2016-07-29,38.95863723754883
2016-08-01,39.04030990600586
2016-08-02,38.6863899230957
2016-08-03,40.129302978515625
2016-08-04,40.201904296875
2016-08-05,40.592132568359375
2016-08-08,40.82808303833008
2016-08-09,41.60850143432617
2016-08-10,41.47239685058594
2016-08-11,41.30904006958008
2016-08-12,41.10030746459961
2016-08-15,41.1275520324707
2016-08-16,40.46507263183594
2016-08-17,40.3924674987793
2016-08-18,40.746395111083984
2016-08-19,40.71917724609375
2016-08-22,40.900672912597656
2016-08-23,40.88975524902344
2016-08-24,40.88975524902344
2016-08-25,40.78059005737305
2016-08-26,40.2438850402832
2016-08-29,40.553192138671875
2016-08-30,40.78059005737305
2016-08-31,40.616859436035156
2016-09-01,40.353050231933594
2016-09-02,40.72602081298828
2016-09-06,40.944339752197266
2016-09-07,40.98072814941406
2016-09-08,40.698726654052734
2016-09-09,39.743568420410156
2016-09-12,40.28028106689453
2016-09-13,39.91640853881836
2016-09-14,40.052860260009766
2016-09-15,40.598663330078125
2016-09-16,40.84427261352539
2016-09-19,41.51743698120117
2016-09-20,41.75394821166992
2016-09-21,42.345211029052734
2016-09-22,43.063873291015625
2016-09-23,42.099613189697266
2016-09-26,41.490142822265625
2016-09-27,41.54472351074219
2016-09-28,41.54472351074219
2016-09-29,41.19903564453125
2016-09-30,41.59929275512695
2016-10-03,41.49923324584961
2016-10-04,41.77213668823242
2016-10-05,41.590206146240234
2016-10-06,41.3991813659668
2016-10-07,41.035308837890625
2016-10-10,40.9261474609375
2016-10-11,40.27117919921875
2016-10-12,40.616859436035156
2016-10-13,40.63504409790039
2016-10-14,40.31666564941406
2016-10-17,40.19840621948242
2016-10-18,40.28028106689453
2016-10-19,40.17110061645508
2016-10-20,40.11652755737305
2016-10-21,40.29846954345703
2016-10-24,40.87156295776367
2016-10-25,40.72602081298828
2016-10-26,40.91705322265625
2016-10-27,40.735103607177734
2016-10-28,40.78059005737305
2016-10-31,40.853370666503906
2016-11-01,41.07170486450195
2016-11-02,39.898223876953125
2016-11-03,40.0346565246582
2016-11-04,39.77996826171875
2016-11-07,41.18995666503906
2016-11-08,40.544071197509766
2016-11-09,40.462215423583984
2016-11-10,40.47130584716797
2016-11-11,42.2906608581543
2016-11-14,44.37378692626953
2016-11-15,44.755863189697266
2016-11-16,46.07488250732422
2016-11-17,47.26655960083008
2016-11-18,46.7844352722168
2016-11-21,47.093719482421875
2016-11-22,46.73785400390625
2016-11-23,46.8656005859375
2016-11-25,47.30360412597656
2016-11-28,47.175838470458984
2016-11-29,47.24884796142578
2016-11-30,46.756103515625
2016-12-01,48.216087341308594
2016-12-02,48.216087341308594
2016-12-05,48.13397979736328
2016-12-06,48.71795654296875
2016-12-07,49.60308074951172
2016-12-08,50.55208206176758
2016-12-09,48.75445556640625
2016-12-12,48.407718658447266
2016-12-13,48.745330810546875
2016-12-14,48.44422149658203
2016-12-15,48.69057846069336
2016-12-16,48.22520446777344
2016-12-19,48.252593994140625
2016-12-20,48.75445556640625
2016-12-21,48.32558822631836
2016-12-22,47.45871353149414
2016-12-23,48.38945007324219
2016-12-27,48.644962310791016
2016-12-28,48.143089294433594
2016-12-29,48.07920455932617
2016-12-30,47.531734466552734
2017-01-03,47.02983856201172
2017-01-04,47.79634475708008
2017-01-05,47.330963134765625
2017-01-06,47.166709899902344
2017-01-09,46.69221878051758
2017-01-10,47.6685905456543
2017-01-11,48.32558822631836
2017-01-12,48.124839782714844
2017-01-13,48.56283950805664
2017-01-17,48.07920455932617
2017-01-18,47.83284378051758
2017-01-19,47.45871353149414
2017-01-20,47.46784591674805
2017-01-23,46.947723388671875
2017-01-24,47.175838470458984
2017-01-25,47.22147750854492
2017-01-26,47.19410705566406
2017-01-27,46.97509002685547
2017-01-30,46.573604583740234
2017-01-31,47.002464294433594
2017-02-01,48.252593994140625
2017-02-02,48.1887092590332
2017-02-03,48.68145751953125
2017-02-06,48.72708511352539
2017-02-07,51.948184967041016
2017-02-08,52.15806579589844
2017-02-09,53.19829559326172
2017-02-10,53.572410583496094
2017-02-13,54.074283599853516
2017-02-14,54.18379211425781
2017-02-15,54.065155029296875
2017-02-16,53.681922912597656
2017-02-17,54.74040603637695
2017-02-21,54.42103958129883
2017-02-22,54.8144645690918
2017-02-23,54.27464294433594
2017-02-24,54.329551696777344
2017-02-27,54.35699462890625
2017-02-28,53.89036560058594
2017-03-01,54.695526123046875
2017-03-02,54.59486389160156
2017-03-03,54.29294204711914
2017-03-06,54.42103576660156
2017-03-07,54.42103576660156
2017-03-08,54.12826156616211
2017-03-09,54.475929260253906
2017-03-10,54.164852142333984
2017-03-13,54.228885650634766
2017-03-14,54.36614227294922
2017-03-15,54.94254684448242
2017-03-16,55.445770263671875
2017-03-17,55.2261848449707
2017-03-20,54.6497802734375
2017-03-21,53.02116775512695
2017-03-22,53.12181091308594
2017-03-23,53.14925765991211
2017-03-24,52.728389739990234
2017-03-27,52.09706115722656
2017-03-28,52.023868560791016
2017-03-29,52.1336669921875
2017-03-30,52.499656677246094
2017-03-31,52.801570892333984
2017-04-03,52.746673583984375
2017-04-04,52.97542190551758
2017-04-05,52.408145904541016
2017-04-06,53.039459228515625
2017-04-07,53.01200485229492
2017-04-10,52.73752975463867
2017-04-11,52.627742767333984
2017-04-12,51.88664245605469
2017-04-13,51.9506721496582
2017-04-17,52.280052185058594
2017-04-18,52.517940521240234
2017-04-19,52.746673583984375
2017-04-20,53.231605529785156
2017-04-21,52.847328186035156
2017-04-24,53.78971862792969
2017-04-25,54.28379440307617
2017-04-26,54.6497802734375
2017-04-27,54.72297668457031
2017-04-28,54.06420135498047
2017-05-01,54.2197380065918
2017-05-02,54.01846694946289
2017-05-03,53.79887008666992
2017-05-04,54.12826156616211
2017-05-05,53.762264251708984
2017-05-08,54.00931167602539
2017-05-09,54.42103576660156
2017-05-10,54.677207946777344
2017-05-11,54.8144645690918
2017-05-12,53.73481750488281
2017-05-15,53.99102020263672
2017-05-16,54.503379821777344
2017-05-17,53.83546829223633
2017-05-18,51.694496154785156
2017-05-19,52.23430633544922
2017-05-22,52.56368637084961
2017-05-23,52.912330627441406
2017-05-24,53.65552520751953
2017-05-25,54.490440368652344
2017-05-26,54.435401916503906
2017-05-30,54.47209548950195
2017-05-31,55.21527862548828
2017-06-01,56.07772445678711
2017-06-02,56.18782424926758
2017-06-05,56.18782424926758
2017-06-06,56.3254508972168
2017-06-07,56.903472900390625
2017-06-08,57.472320556640625
2017-06-09,55.774940490722656
2017-06-12,55.94926834106445
2017-06-13,56.48143005371094
2017-06-14,56.57318115234375
2017-06-15,56.94016647338867
2017-06-16,56.830074310302734
2017-06-19,57.371402740478516
2017-06-20,57.701698303222656
2017-06-21,57.59160614013672
2017-06-22,57.95859909057617
2017-06-23,59.839481353759766
2017-06-26,59.316505432128906
2017-06-27,57.71088409423828
2017-06-28,58.17881393432617
2017-06-29,57.683345794677734
2017-06-30,57.371402740478516
2017-07-03,57.582420349121094
2017-07-05,57.79345703125
2017-07-06,56.17864990234375
2017-07-07,57.215423583984375
2017-07-10,57.463157653808594
2017-07-11,58.01363754272461
2017-07-12,58.21549606323242
2017-07-13,58.123756408691406
2017-07-14,58.31642532348633
2017-07-17,58.463226318359375
2017-07-18,58.343963623046875
2017-07-19,58.775177001953125
2017-07-20,58.4173469543457
2017-07-21,58.27973556518555
2017-07-24,58.270545959472656
2017-07-25,58.5366325378418
2017-07-26,58.655906677246094
2017-07-27,58.1329231262207
2017-07-28,58.14210891723633
2017-07-31,58.19716262817383
2017-08-01,58.69261169433594
2017-08-02,58.55498123168945
2017-08-03,59.041255950927734
2017-08-04,58.077884674072266
2017-08-07,58.545814514160156
2017-08-08,58.56415557861328
2017-08-09,57.72004318237305
2017-08-10,55.76577377319336
2017-08-11,56.022666931152344
2017-08-14,57.06862258911133
2017-08-15,56.591529846191406
2017-08-16,56.76585006713867
2017-08-17,56.37131118774414
2017-08-18,55.4079475402832
2017-08-21,55.261138916015625
2017-08-22,55.774940490722656
2017-08-23,56.18891906738281
2017-08-24,56.510887145996094
2017-08-25,57.17323684692383
2017-08-28,56.455692291259766
2017-08-29,56.64888381958008
2017-08-30,57.41241455078125
2017-08-31,58.34152603149414
2017-09-01,57.099639892578125
2017-09-05,55.5357666015625
2017-09-06,55.066612243652344
2017-09-07,54.56064987182617
2017-09-08,54.238677978515625
2017-09-11,55.14018630981445
2017-09-12,55.67375183105469
2017-09-13,56.40050506591797
2017-09-14,56.73167419433594
2017-09-15,56.93404769897461
2017-09-18,57.771183013916016
2017-09-19,57.81718063354492
2017-09-20,57.78038787841797
2017-09-21,57.660789489746094
2017-09-22,59.0590705871582
2017-09-25,58.5991096496582
2017-09-26,59.42704391479492
2017-09-27,59.99739456176758
2017-09-28,60.917327880859375
2017-09-29,60.71495056152344
2017-10-02,62.84914779663086
2017-10-03,63.336700439453125
2017-10-04,64.1186752319336
2017-10-05,63.74148941040039
2017-10-06,64.06346130371094
2017-10-09,64.65217590332031
2017-10-10,64.67060089111328
2017-10-11,63.511497497558594
2017-10-12,63.428707122802734
2017-10-13,62.62837600708008
2017-10-16,62.82155990600586
2017-10-17,63.05156707763672
2017-10-18,63.152740478515625
2017-10-19,62.913543701171875
2017-10-20,64.04505157470703
2017-10-23,63.98988723754883
2017-10-24,64.35783386230469
2017-10-25,63.62190246582031
2017-10-26,63.75068664550781
2017-10-27,64.02665710449219
2017-10-30,63.75989532470703
2017-10-31,64.39464569091797
2017-11-01,63.4011116027832
2017-11-02,64.39464569091797
2017-11-03,64.43142700195312
2017-11-06,64.5785903930664
2017-11-07,62.87675094604492
2017-11-08,62.416786193847656
2017-11-09,61.78205108642578
2017-11-10,61.87403869628906
2017-11-13,62.31559753417969
2017-11-14,61.791255950927734
2017-11-15,60.49415588378906
2017-11-16,61.10130310058594
2017-11-17,60.816131591796875
2017-11-20,61.40488815307617
2017-11-21,61.09210968017578
2017-11-22,61.18439483642578
2017-11-24,61.24899673461914
2017-11-27,61.32282638549805
2017-11-28,64.06367492675781
2017-11-29,63.593017578125
2017-11-30,64.6081314086914
2017-12-01,63.80525588989258
2017-12-04,64.72810363769531
2017-12-05,64.054443359375
2017-12-06,63.15003204345703
2017-12-07,63.69451904296875
2017-12-08,64.3774185180664
2017-12-11,64.84806060791016
2017-12-12,64.77423858642578
2017-12-13,64.2297592163086
2017-12-14,62.38408660888672
2017-12-15,63.16847610473633
2017-12-18,64.67271423339844
2017-12-19,64.61734008789062
2017-12-20,64.96803283691406
2017-12-21,63.75912857055664
2017-12-22,63.86062240600586
2017-12-26,63.66683578491211
2017-12-27,64.2297592163086
2017-12-28,64.51582336425781
2017-12-29,64.12825012207031
2018-01-02,64.3774185180664
2018-01-03,66.260009765625
2018-01-04,67.42278289794922
2018-01-05,67.31207275390625
2018-01-08,67.41357421875
2018-01-09,67.23822784423828
2018-01-10,66.75833129882812
2018-01-11,67.11824798583984
2018-01-12,67.25669860839844
2018-01-16,66.5830078125
2018-01-17,67.81038665771484
2018-01-18,68.09647369384766
2018-01-19,69.40689849853516
2018-01-22,69.22233581542969
2018-01-23,69.76683044433594
2018-01-24,69.25001525878906
2018-01-25,69.5545425415039
2018-01-26,69.84064483642578
2018-01-29,69.95138549804688
2018-01-30,69.20384216308594
2018-01-31,69.0193099975586
2018-02-01,70.59738159179688
2018-02-02,70.06214141845703
2018-02-05,68.11491394042969
2018-02-06,67.58890533447266
2018-02-07,63.12235641479492
2018-02-08,63.722206115722656
2018-02-09,63.80525588989258
2018-02-12,63.03928756713867
2018-02-13,64.01751708984375
2018-02-14,64.9495849609375
2018-02-15,65.81704711914062
2018-02-16,65.9462661743164
2018-02-20,65.4386978149414
2018-02-21,65.6417007446289
2018-02-22,65.95547485351562
2018-02-23,66.67742156982422
2018-02-26,68.04723358154297
2018-02-27,68.01948547363281
2018-02-28,67.50115966796875
2018-03-01,66.71444702148438
2018-03-02,67.6955337524414
2018-03-05,68.43598175048828
2018-03-06,68.59332275390625
2018-03-07,69.02833557128906
2018-03-08,67.6955337524414
2018-03-09,68.84323120117188
2018-03-12,69.7132568359375
2018-03-13,70.01868438720703
2018-03-14,69.81507110595703
2018-03-15,69.07461547851562
2018-03-16,70.1852798461914
2018-03-19,68.47300720214844
2018-03-20,69.6114501953125
2018-03-21,69.22269439697266
2018-03-22,67.79735565185547
2018-03-23,64.70596313476562
2018-03-26,66.25166320800781
2018-03-27,64.98363494873047
2018-03-28,64.72447967529297
2018-03-29,65.07617950439453
2018-04-02,63.71562194824219
2018-04-03,64.07656860351562
2018-04-04,64.4005355834961
2018-04-05,64.53010559082031
2018-04-06,62.89188766479492
2018-04-09,63.354652404785156
2018-04-10,64.90032958984375
2018-04-11,64.63191986083984
2018-04-12,64.85404968261719
2018-04-13,64.40978240966797
2018-04-16,65.39088439941406
2018-04-17,66.1406021118164
2018-04-18,66.74220275878906
2018-04-19,67.13094329833984
2018-04-20,66.20536804199219
2018-04-23,66.2794418334961
2018-04-24,65.47417449951172
2018-04-25,65.83516693115234
2018-04-26,65.86293029785156
2018-04-27,66.2794418334961
2018-04-30,65.9832534790039
2018-05-01,66.98286437988281
2018-05-02,70.398193359375
2018-05-03,68.95429229736328
2018-05-04,69.89837646484375
2018-05-07,70.68510437011719
2018-05-08,70.88873291015625
2018-05-09,71.90681457519531
2018-05-10,72.38813018798828
2018-05-11,72.7861099243164
2018-05-14,72.51771545410156
2018-05-15,72.28631591796875
2018-05-16,72.7861099243164
2018-05-17,73.03602600097656
2018-05-18,72.887939453125
2018-05-21,73.9153060913086
2018-05-22,73.11006927490234
2018-05-23,74.20223236083984
2018-05-24,74.52702331542969
2018-05-25,74.87964630126953
2018-05-29,75.0652847290039
2018-05-30,75.5385513305664
2018-05-31,74.2857666015625
2018-06-01,75.16732788085938
2018-06-04,75.50140380859375
2018-06-05,78.14620971679688
2018-06-06,78.92572021484375
2018-06-07,78.57306671142578
2018-06-08,78.61019897460938
2018-06-11,78.51737976074219
2018-06-12,78.33177947998047
2018-06-13,77.74715423583984
2018-06-14,77.80282592773438
2018-06-15,79.3154525756836
2018-06-18,78.91642761230469
2018-06-19,78.61947631835938
2018-06-20,78.2204360961914
