,PRU
2014-04-29,51.73329544067383
2014-04-30,51.69485092163086
2014-05-01,52.00880813598633
2014-05-02,52.57265090942383
2014-05-05,52.771278381347656
2014-05-06,51.329612731933594
2014-05-07,51.8358154296875
2014-05-08,53.34153747558594
2014-05-09,53.66191101074219
2014-05-12,54.34111785888672
2014-05-13,54.11684036254883
2014-05-14,52.82255172729492
2014-05-15,51.24633026123047
2014-05-16,51.00284957885742
2014-05-19,51.88065719604492
2014-05-20,51.457759857177734
2014-05-21,51.95753479003906
2014-05-22,52.53800964355469
2014-05-23,52.70570755004883
2014-05-27,53.60218048095703
2014-05-28,52.78310012817383
2014-05-29,52.970123291015625
2014-05-30,52.989471435546875
2014-06-02,54.1890869140625
2014-06-03,55.485443115234375
2014-06-04,56.814056396484375
2014-06-05,56.955963134765625
2014-06-06,57.626705169677734
2014-06-09,57.67830276489258
2014-06-10,57.76859664916992
2014-06-11,57.310646057128906
2014-06-12,57.033348083496094
2014-06-13,56.846317291259766
2014-06-16,56.794708251953125
2014-06-17,57.63314437866211
2014-06-18,58.38131332397461
2014-06-19,58.05237579345703
2014-06-20,58.75537872314453
2014-06-23,58.38131332397461
2014-06-24,57.7041015625
2014-06-25,57.54930877685547
2014-06-26,57.491249084472656
2014-06-27,57.39449691772461
2014-06-30,57.25261306762695
