,CTRA
2014-06-17,26.277910232543945
2014-06-18,26.42146873474121
2014-06-19,26.413911819458008
2014-06-20,26.255250930786133
2014-06-23,26.48946189880371
2014-06-24,25.545021057128906
2014-06-25,25.91524887084961
2014-06-26,25.756591796875
2014-06-27,25.839691162109375
2014-06-30,25.794357299804688
2014-07-01,25.945465087890625
2014-07-02,26.595239639282227
2014-07-03,26.39124298095703
2014-07-07,25.83214569091797
2014-07-08,26.14947509765625
2014-07-09,26.36102294921875
2014-07-10,26.24013328552246
2014-07-11,25.59792137145996
2014-07-14,26.058801651000977
2014-07-15,25.756591796875
2014-07-16,26.202354431152344
2014-07-17,25.235254287719727
2014-07-18,25.235254287719727
2014-07-21,25.144596099853516
2014-07-22,24.933034896850586
2014-07-23,25.20503807067871
2014-07-24,24.985929489135742
2014-07-25,24.64592933654785
2014-07-28,24.84237289428711
2014-07-29,25.280588150024414
2014-07-30,25.061481475830078
2014-07-31,24.8952579498291
2014-08-01,24.75917625427246
2014-08-04,25.386659622192383
2014-08-05,25.568105697631836
2014-08-06,25.333736419677734
2014-08-07,25.182540893554688
2014-08-08,25.82514190673828
2014-08-11,25.77223014831543
2014-08-12,25.36397933959961
2014-08-13,24.970863342285156
2014-08-14,25.091815948486328
2014-08-15,24.963302612304688
2014-08-18,25.091815948486328
2014-08-19,24.94061851501465
2014-08-20,25.212783813476562
2014-08-21,25.326181411743164
2014-08-22,24.948177337646484
2014-08-25,25.318614959716797
2014-08-26,25.159868240356445
2014-08-27,24.880130767822266
2014-08-28,25.227901458740234
2014-08-29,25.35641860961914
2014-09-02,25.212783813476562
2014-09-03,25.52273941040039
2014-09-04,25.560535430908203
2014-09-05,25.741989135742188
2014-09-08,25.288379669189453
2014-09-09,25.51518440246582
2014-09-10,25.583223342895508
2014-09-11,25.288379669189453
2014-09-12,24.955738067626953
2014-09-15,25.114498138427734
2014-09-16,25.51518440246582
2014-09-17,25.52273941040039
2014-09-18,25.099382400512695
2014-09-19,24.92549705505371
2014-09-22,24.577735900878906
2014-09-23,23.8822078704834
2014-09-24,24.26776695251465
2014-09-25,23.76125144958496
2014-09-26,24.30557632446289
2014-09-29,24.955738067626953
2014-09-30,24.713817596435547
2014-10-01,24.048532485961914
2014-10-02,23.829288482666016
2014-10-03,23.647844314575195
2014-10-06,23.617612838745117
2014-10-07,23.534448623657227
2014-10-08,23.678091049194336
2014-10-09,22.559202194213867
2014-10-10,22.18120002746582
2014-10-13,21.568832397460938
2014-10-14,21.531038284301758
2014-10-15,22.906963348388672
2014-10-16,23.57225227355957
2014-10-17,23.398366928100586
2014-10-20,23.30008888244629
2014-10-21,23.79905128479004
2014-10-22,23.050601959228516
2014-10-23,23.76881217956543
2014-10-24,23.610050201416016
2014-10-27,23.095970153808594
2014-10-28,23.912452697753906
2014-10-29,23.8897705078125
2014-10-30,22.975004196166992
2014-10-31,23.511768341064453
2014-11-03,23.292531967163086
2014-11-04,23.24713897705078
2014-11-05,24.003631591796875
2014-11-06,24.73743438720703
2014-11-07,25.433422088623047
2014-11-10,25.115684509277344
2014-11-11,25.410717010498047
2014-11-12,25.31993865966797
2014-11-13,24.73743438720703
2014-11-14,25.433422088623047
2014-11-17,25.365325927734375
2014-11-18,25.168638229370117
2014-11-19,25.751140594482422
2014-11-20,26.257993698120117
2014-11-21,26.05373191833496
2014-11-24,26.18990707397461
2014-11-25,25.87217903137207
2014-11-26,25.282108306884766
2014-11-28,24.994647979736328
2014-12-01,25.115684509277344
2014-12-02,23.769119262695312
2014-12-03,23.723726272583008
2014-12-04,23.527042388916016
2014-12-05,23.307655334472656
2014-12-08,22.808374404907227
2014-12-09,22.96722984313965
2014-12-10,22.3242130279541
2014-12-11,22.33934211730957
2014-12-12,22.762983322143555
2014-12-15,22.543594360351562
2014-12-16,22.861324310302734
2014-12-17,23.950681686401367
2014-12-18,24.54075050354004
2014-12-19,24.04146385192871
2014-12-22,23.095844268798828
2014-12-23,23.1487979888916
2014-12-24,22.853763580322266
2014-12-26,22.604116439819336
2014-12-29,22.5889892578125
2014-12-30,22.520902633666992
2014-12-31,22.399866104125977
2015-01-02,22.770544052124023
2015-01-05,21.522323608398438
2015-01-06,21.219730377197266
2015-01-07,21.40128517150879
2015-01-08,21.832494735717773
2015-01-09,22.732717514038086
2015-01-12,22.210739135742188
2015-01-13,22.437686920166016
2015-01-14,22.3242130279541
2015-01-15,21.77197265625
2015-01-16,21.968660354614258
2015-01-20,21.802228927612305
2015-01-21,21.953533172607422
2015-01-22,21.620670318603516
2015-01-23,21.545019149780273
2015-01-26,21.71901512145996
2015-01-27,21.545019149780273
2015-01-28,20.49275016784668
2015-01-29,20.121807098388672
2015-01-30,20.06124496459961
2015-02-02,20.712291717529297
2015-02-03,20.825843811035156
2015-02-04,20.1596622467041
2015-02-05,20.182369232177734
2015-02-06,20.311065673828125
2015-02-09,20.60630989074707
2015-02-10,21.317920684814453
2015-02-11,21.26491928100586
2015-02-12,21.136226654052734
2015-02-13,21.27248764038086
2015-02-17,21.257349014282227
2015-02-18,20.83342170715332
2015-02-19,20.977245330810547
2015-02-20,21.242210388183594
2015-02-23,20.87883758544922
2015-02-24,21.49959945678711
2015-02-25,22.64271354675293
2015-02-26,21.878110885620117
2015-02-27,21.953815460205078
2015-03-02,22.067367553710938
2015-03-03,22.097652435302734
2015-03-04,21.749420166015625
2015-03-05,21.590442657470703
2015-03-06,21.136226654052734
2015-03-09,20.840980529785156
2015-03-10,20.36406135559082
2015-03-11,21.136226654052734
2015-03-12,21.083234786987305
2015-03-13,21.28763198852539
2015-03-16,21.36333656311035
2015-03-17,21.249780654907227
2015-03-18,21.560163497924805
2015-03-19,21.439037322998047
2015-03-20,21.719135284423828
2015-03-23,21.575292587280273
2015-03-24,21.885679244995117
2015-03-25,22.180927276611328
2015-03-26,21.938671112060547
2015-03-27,21.696428298950195
2015-03-30,22.135501861572266
2015-03-31,22.355043411254883
2015-04-01,22.725990295410156
2015-04-02,23.28618812561035
2015-04-06,23.081787109375
2015-04-07,23.308900833129883
2015-04-08,23.21805191040039
2015-04-09,23.90694808959961
2015-04-10,23.46787452697754
2015-04-13,23.27861213684082
2015-04-14,23.84638023376465
2015-04-15,24.815385818481445
2015-04-16,25.004640579223633
2015-04-17,24.883514404296875
2015-04-20,24.906232833862305
2015-04-21,24.80024528503418
2015-04-22,24.79267120361328
2015-04-23,24.9667911529541
2015-04-24,25.004640579223633
2015-04-27,24.769962310791016
2015-04-28,25.421001434326172
2015-04-29,25.489139556884766
2015-04-30,25.602693557739258
2015-05-01,25.685972213745117
2015-05-04,25.988779067993164
2015-05-05,25.723663330078125
2015-05-06,25.84485626220703
2015-05-07,25.943326950073242
2015-05-08,26.5568790435791
2015-05-11,26.488712310791016
2015-05-12,26.60990333557129
2015-05-13,26.602325439453125
2015-05-14,26.753822326660156
2015-05-15,26.81442642211914
2015-05-18,26.62505531311035
2015-05-19,26.511428833007812
2015-05-20,26.47356414794922
2015-05-21,26.50385856628418
2015-05-22,26.58717918395996
2015-05-26,26.28418731689453
2015-05-27,26.23116683959961
2015-05-28,25.640335083007812
2015-05-29,25.723663330078125
2015-06-01,25.860002517700195
2015-06-02,25.882736206054688
2015-06-03,25.860002517700195
2015-06-04,25.837284088134766
2015-06-05,25.640335083007812
2015-06-08,25.610042572021484
2015-06-09,25.670639038085938
2015-06-10,25.716093063354492
2015-06-11,25.731243133544922
2015-06-12,25.60246467590332
2015-06-15,25.678213119506836
2015-06-16,25.82213592529297
2015-06-17,25.837284088134766
2015-06-18,25.435823440551758
2015-06-19,25.079814910888672
2015-06-22,25.155559539794922
2015-06-23,24.708654403686523
2015-06-24,24.481407165527344
2015-06-25,24.170848846435547
2015-06-26,24.2238712310791
2015-06-29,23.83756446838379
2015-06-30,23.890586853027344
2015-07-01,23.481552124023438
2015-07-02,23.5042724609375
2015-07-06,23.178565979003906
2015-07-07,23.110395431518555
2015-07-08,22.413524627685547
2015-07-09,22.405942916870117
2015-07-10,22.1938533782959
2015-07-13,22.519567489624023
2015-07-14,22.64833641052246
2015-07-15,22.27717399597168
2015-07-16,22.35291862487793
2015-07-17,21.974191665649414
2015-07-20,21.73180389404297
2015-07-21,21.542430877685547
2015-07-22,21.140972137451172
2015-07-23,20.906160354614258
2015-07-24,20.072938919067383
2015-07-27,20.027494430541992
2015-07-28,20.3001766204834
2015-07-29,19.997196197509766
2015-07-30,19.709352493286133
2015-07-31,19.815401077270508
2015-08-03,19.360570907592773
2015-08-04,19.330251693725586
2015-08-05,19.193801879882812
2015-08-06,19.26202392578125
2015-08-07,18.87542152404785
2015-08-10,19.587984085083008
2015-08-11,19.76233673095703
2015-08-12,20.48248291015625
2015-08-13,20.444583892822266
2015-08-14,20.45216178894043
2015-08-17,20.300554275512695
2015-08-18,20.17926788330078
2015-08-19,19.572826385498047
2015-08-20,18.84510040283203
2015-08-21,18.488815307617188
2015-08-24,16.677078247070312
2015-08-25,16.146442413330078
2015-08-26,16.426923751831055
2015-08-27,17.495773315429688
2015-08-28,17.662534713745117
2015-08-31,17.943016052246094
2015-09-01,17.457866668701172
2015-09-02,17.67770004272461
2015-09-03,17.74592399597168
2015-09-04,17.26835823059082
2015-09-08,17.321420669555664
2015-09-09,17.056100845336914
2015-09-10,17.473031997680664
2015-09-11,17.548830032348633
2015-09-14,16.874162673950195
2015-09-15,17.260774612426758
2015-09-16,17.980918884277344
2015-09-17,17.96576690673828
2015-09-18,17.806564331054688
2015-09-21,18.124954223632812
2015-09-22,18.132530212402344
2015-09-23,17.87479591369629
2015-09-24,18.284141540527344
2015-09-25,18.056726455688477
2015-09-28,17.207712173461914
2015-09-29,16.328372955322266
2015-09-30,16.570955276489258
2015-10-01,16.085800170898438
2015-10-02,16.61643409729004
2015-10-05,17.359317779541016
2015-10-06,17.81415367126465
2015-10-07,17.6246395111084
2015-10-08,17.548830032348633
2015-10-09,17.61705780029297
2015-10-12,17.382064819335938
2015-10-13,16.942394256591797
2015-10-14,17.389646530151367
2015-10-15,17.980918884277344
2015-10-16,17.594316482543945
2015-10-19,17.51851463317871
2015-10-20,17.768665313720703
2015-10-21,16.934816360473633
2015-10-22,16.745302200317383
2015-10-23,15.994830131530762
2015-10-26,15.790157318115234
2015-10-27,16.025156021118164
2015-10-28,16.540632247924805
2015-10-29,16.3207950592041
2015-10-30,16.457242965698242
2015-11-02,16.912494659423828
2015-11-03,16.722806930541992
2015-11-04,17.01112937927246
2015-11-05,17.178050994873047
2015-11-06,16.920080184936523
2015-11-09,17.124940872192383
2015-11-10,17.178050994873047
2015-11-11,15.842658042907715
2015-11-12,15.42534351348877
2015-11-13,15.736433029174805
2015-11-16,17.117351531982422
2015-11-17,15.933706283569336
2015-11-18,15.835074424743652
2015-11-19,15.554332733154297
2015-11-20,15.083906173706055
2015-11-23,14.704541206359863
2015-11-24,14.567962646484375
2015-11-25,14.67418384552002
2015-11-27,14.476914405822754
2015-11-30,14.287223815917969
2015-12-01,14.112713813781738
2015-12-02,13.604351043701172
2015-12-03,12.997353553771973
2015-12-04,13.065637588500977
2015-12-07,12.746969223022461
2015-12-08,13.323616027832031
2015-12-09,13.179452896118164
2015-12-10,13.414665222167969
2015-12-11,12.21584415435791
2015-12-14,11.874406814575195
2015-12-15,11.403982162475586
2015-12-16,11.677132606506348
2015-12-17,11.646780014038086
2015-12-18,11.753005027770996
2015-12-21,12.322067260742188
2015-12-22,12.534518241882324
2015-12-23,13.384316444396973
2015-12-24,13.429844856262207
2015-12-28,13.080815315246582
2015-12-29,13.429844856262207
2015-12-30,12.906304359436035
2015-12-31,13.422252655029297
2016-01-04,13.3463773727417
2016-01-05,13.331205368041992
2016-01-06,12.155144691467285
2016-01-07,12.58004093170166
2016-01-08,13.050464630126953
2016-01-11,12.139968872070312
2016-01-12,11.745418548583984
2016-01-13,11.912345886230469
2016-01-14,12.375179290771484
2016-01-15,12.451054573059082
2016-01-19,12.466230392456055
2016-01-20,13.012527465820312
2016-01-21,14.150647163391113
2016-01-22,14.825934410095215
2016-01-25,13.960959434509277
2016-01-26,14.742472648620605
2016-01-27,14.82602310180664
2016-01-28,14.727283477783203
2016-01-29,15.760238647460938
2016-02-01,15.615934371948242
2016-02-02,15.486806869506836
2016-02-03,16.079246520996094
2016-02-04,15.874170303344727
2016-02-05,15.69188404083252
2016-02-08,15.889363288879395
2016-02-09,14.879185676574707
2016-02-10,15.000714302062988
2016-02-11,15.09185791015625
2016-02-12,15.000714302062988
2016-02-16,14.628546714782715
2016-02-17,15.562764167785645
2016-02-18,14.848811149597168
2016-02-19,15.12224006652832
2016-02-22,16.360273361206055
2016-02-23,14.628546714782715
2016-02-24,14.970331192016602
2016-02-25,14.742472648620605
2016-02-26,15.524787902832031
2016-02-29,15.289337158203125
2016-03-01,15.94253158569336
2016-03-02,16.74763298034668
2016-03-03,16.838773727416992
2016-03-04,16.307104110717773
2016-03-07,17.005870819091797
2016-03-08,16.231151580810547
2016-03-09,16.14000701904297
2016-03-10,16.641298294067383
2016-03-11,16.679271697998047
2016-03-14,16.785608291625977
2016-03-15,17.15018081665039
2016-03-16,17.423612594604492
2016-03-17,17.286897659301758
2016-03-18,17.29449462890625
2016-03-21,16.550155639648438
2016-03-22,16.534963607788086
2016-03-23,16.307104110717773
2016-03-24,16.686866760253906
2016-03-28,16.75522804260254
2016-03-29,17.195751190185547
2016-03-30,17.248918533325195
2016-03-31,17.248918533325195
2016-04-01,17.097013473510742
2016-04-04,17.24132537841797
2016-04-05,16.952701568603516
2016-04-06,16.975488662719727
2016-04-07,17.674253463745117
2016-04-08,17.833757400512695
2016-04-11,17.400829315185547
2016-04-12,18.069217681884766
2016-04-13,17.621091842651367
2016-04-14,17.32487678527832
2016-04-15,17.491973876953125
2016-04-18,17.78058624267578
2016-04-19,17.833757400512695
2016-04-20,17.864137649536133
2016-04-21,17.34006690979004
2016-04-22,17.666654586791992
2016-04-25,16.92992401123047
2016-04-26,17.32487678527832
2016-04-27,18.28188133239746
2016-04-28,17.90971565246582
2016-04-29,17.77299690246582
2016-05-02,18.41100311279297
2016-05-03,18.137571334838867
2016-05-04,18.107189178466797
2016-05-05,18.373023986816406
2016-05-06,18.08439826965332
2016-05-09,18.236312866210938
2016-05-10,18.69962501525879
2016-05-11,18.600889205932617
2016-05-12,18.547670364379883
2016-05-13,18.099184036254883
2016-05-16,18.068775177001953
2016-05-17,18.14479637145996
2016-05-18,17.612686157226562
2016-05-19,17.627893447875977
2016-05-20,17.612686157226562
2016-05-23,17.741918563842773
2016-05-24,17.711505889892578
2016-05-25,18.23600959777832
2016-05-26,18.007965087890625
2016-05-27,17.947160720825195
2016-05-31,18.220809936523438
2016-06-01,18.752914428710938
2016-06-02,18.806119918823242
2016-06-03,18.418447494506836
2016-06-06,18.631290435791016
2016-06-07,19.330631256103516
2016-06-08,19.02657127380371
2016-06-09,19.687894821166992
2016-06-10,19.04176902770996
2016-06-13,19.072175979614258
2016-06-14,18.73771095275879
2016-06-15,18.65409278869629
2016-06-16,18.547670364379883
2016-06-17,18.745311737060547
2016-06-20,19.102581024169922
2016-06-21,19.361034393310547
2016-06-22,19.178598403930664
2016-06-23,19.193805694580078
2016-06-24,18.806119918823242
2016-06-27,18.289228439331055
2016-06-28,19.756311416625977
2016-06-29,19.300222396850586
2016-06-30,19.56627655029297
2016-07-01,19.634689331054688
2016-07-05,19.28502082824707
2016-07-06,19.64229393005371
2016-07-07,19.323028564453125
2016-07-08,19.33823013305664
2016-07-11,19.459854125976562
2016-07-12,19.69550323486328
2016-07-13,19.53587532043457
2016-07-14,19.16339683532715
2016-07-15,19.049373626708984
2016-07-18,19.26981544494629
2016-07-19,18.958154678344727
2016-07-20,18.623693466186523
2016-07-21,18.403242111206055
2016-07-22,18.5324649810791
2016-07-25,17.916746139526367
2016-07-26,17.90914535522461
2016-07-27,17.95475959777832
2016-07-28,18.12959098815918
2016-07-29,18.752914428710938
2016-08-01,18.038372039794922
2016-08-02,18.243619918823242
2016-08-03,18.562875747680664
2016-08-04,18.562875747680664
2016-08-05,18.669294357299805
2016-08-08,19.01925277709961
2016-08-09,18.403032302856445
2016-08-10,18.26608657836914
2016-08-11,18.684511184692383
2016-08-12,19.080114364624023
2016-08-15,19.3311710357666
2016-08-16,19.080114364624023
2016-08-17,19.0268611907959
2016-08-18,19.825668334960938
2016-08-19,19.749589920043945
2016-08-22,19.58222198486328
2016-08-23,19.787626266479492
2016-08-24,19.483322143554688
2016-08-25,19.323558807373047
2016-08-26,19.194229125976562
2016-08-29,19.140974044799805
2016-08-30,18.89752769470215
2016-08-31,18.737768173217773
2016-09-01,18.608434677124023
2016-09-02,18.570398330688477
2016-09-06,18.84427833557129
2016-09-07,19.209442138671875
2016-09-08,20.160409927368164
2016-09-09,19.825668334960938
2016-09-12,20.008255004882812
2016-09-13,19.179014205932617
2016-09-14,19.087718963623047
2016-09-15,19.049686431884766
2016-09-16,18.48671531677246
2016-09-19,18.524751663208008
2016-09-20,18.654083251953125
2016-09-21,19.201833724975586
2016-09-22,19.45288848876953
2016-09-23,19.40723991394043
2016-09-26,19.110544204711914
2016-09-27,18.51714324951172
2016-09-28,19.392026901245117
2016-09-29,19.376813888549805
2016-09-30,19.62786102294922
2016-10-03,19.559396743774414
2016-10-04,19.179014205932617
2016-10-05,19.54418182373047
2016-10-06,19.41485023498535
2016-10-07,18.84427833557129
2016-10-10,18.380205154418945
2016-10-11,17.98459815979004
2016-10-12,18.151973724365234
2016-10-13,17.307519912719727
2016-10-14,17.155370712280273
2016-10-17,16.68368148803711
2016-10-18,16.82063102722168
2016-10-19,16.417415618896484
2016-10-20,16.782588958740234
2016-10-21,16.257658004760742
2016-10-24,16.059856414794922
2016-10-25,15.694690704345703
2016-10-26,15.922920227050781
2016-10-27,16.470670700073242
2016-10-28,15.611004829406738
2016-10-31,15.88487720489502
2016-11-01,15.626218795776367
2016-11-02,15.413204193115234
2016-11-03,15.321907997131348
2016-11-04,15.253437995910645
2016-11-07,15.649038314819336
2016-11-08,15.542431831359863
2016-11-09,16.72277069091797
2016-11-10,16.372474670410156
2016-11-11,16.24302101135254
2016-11-14,16.669466018676758
2016-11-15,16.96645164489746
2016-11-16,16.509546279907227
2016-11-17,16.471466064453125
2016-11-18,16.71515464782715
2016-11-21,17.590892791748047
2016-11-22,17.24821662902832
2016-11-23,17.743200302124023
2016-11-25,17.408124923706055
2016-11-28,17.32436180114746
2016-11-29,17.5604248046875
2016-11-30,16.844614028930664
2016-12-01,17.385282516479492
2016-12-02,17.25582504272461
2016-12-05,17.994489669799805
2016-12-06,17.94879913330078
2016-12-07,18.070646286010742
2016-12-08,18.626548767089844
2016-12-09,18.207714080810547
2016-12-12,17.70511817932129
2016-12-13,17.849807739257812
2016-12-14,17.362436294555664
2016-12-15,17.240596771240234
2016-12-16,16.593311309814453
2016-12-19,16.631391525268555
2016-12-20,16.616159439086914
2016-12-21,17.088298797607422
2016-12-22,16.981685638427734
2016-12-23,17.35481834411621
2016-12-27,17.628965377807617
2016-12-28,17.453819274902344
2016-12-29,17.316749572753906
2016-12-30,17.788881301879883
2017-01-03,17.012144088745117
2017-01-04,17.034990310668945
2017-01-05,17.240596771240234
2017-01-06,17.43097686767578
2017-01-09,16.821762084960938
2017-01-10,16.882686614990234
2017-01-11,16.798927307128906
2017-01-12,16.958837509155273
2017-01-13,16.692312240600586
2017-01-17,16.532392501831055
2017-01-18,16.50192642211914
2017-01-19,17.118757247924805
2017-01-20,16.85222816467285
2017-01-23,16.890304565429688
2017-01-24,17.507680892944336
2017-01-25,17.47719955444336
2017-01-26,17.652502059936523
2017-01-27,17.187557220458984
2017-01-30,16.204326629638672
2017-01-31,16.372011184692383
2017-02-01,15.830845832824707
2017-02-02,16.349143981933594
2017-02-03,16.333898544311523
2017-02-06,18.086952209472656
2017-02-07,17.964998245239258
2017-02-08,17.987869262695312
2017-02-09,18.46805191040039
2017-02-10,18.346099853515625
2017-02-13,18.254636764526367
2017-02-14,18.475669860839844
2017-02-15,18.208900451660156
2017-02-16,17.622011184692383
2017-02-17,17.614391326904297
2017-02-21,17.47719955444336
2017-02-22,17.22566795349121
2017-02-23,17.172317504882812
2017-02-24,17.111339569091797
2017-02-27,16.897924423217773
2017-02-28,16.692127227783203
2017-03-01,17.233291625976562
2017-03-02,17.042741775512695
2017-03-03,17.042741775512695
2017-03-06,17.644882202148438
2017-03-07,17.47719955444336
2017-03-08,17.172317504882812
2017-03-09,17.431461334228516
2017-03-10,17.30951499938965
2017-03-13,17.431461334228516
2017-03-14,17.0046329498291
2017-03-15,17.27139663696289
2017-03-16,16.97414779663086
2017-03-17,17.03511619567871
2017-03-20,17.301889419555664
2017-03-21,17.240917205810547
2017-03-22,16.958894729614258
2017-03-23,17.416217803955078
2017-03-24,17.667743682861328
2017-03-27,17.682987213134766
2017-03-28,17.949752807617188
2017-03-29,18.399450302124023
2017-03-30,17.713476181030273
2017-03-31,18.224149703979492
2017-04-03,18.300363540649414
2017-04-04,18.73481559753418
2017-04-05,18.628116607666016
2017-04-06,19.04732322692871
2017-04-07,18.605249404907227
2017-04-10,18.772930145263672
2017-04-11,18.765308380126953
2017-04-12,18.635740280151367
2017-04-13,18.292753219604492
2017-04-17,18.4451847076416
2017-04-18,18.376585006713867
2017-04-19,18.285127639770508
2017-04-20,18.650976181030273
2017-04-21,18.35371971130371
2017-04-24,18.086952209472656
2017-04-25,18.605249404907227
2017-04-26,18.52902603149414
2017-04-27,18.384212493896484
2017-04-28,17.713476181030273
2017-05-01,18.14030647277832
2017-05-02,18.391834259033203
2017-05-03,18.483291625976562
2017-05-04,17.89640235900879
2017-05-05,18.422319412231445
2017-05-08,18.071706771850586
2017-05-09,18.15555763244629
2017-05-10,18.963483810424805
2017-05-11,18.91012191772461
2017-05-12,18.55188751220703
2017-05-15,18.528980255126953
2017-05-16,18.19292449951172
2017-05-17,17.734661102294922
2017-05-18,17.620100021362305
2017-05-19,17.93324089050293
2017-05-22,17.93324089050293
2017-05-23,17.98670768737793
2017-05-24,17.429157257080078
2017-05-25,17.452070236206055
2017-05-26,17.53607940673828
2017-05-30,17.15419578552246
2017-05-31,16.947982788085938
2017-06-01,16.91742706298828
2017-06-02,16.489723205566406
2017-06-05,16.420984268188477
2017-06-06,16.802867889404297
2017-06-07,16.879241943359375
2017-06-08,17.047273635864258
2017-06-09,17.474979400634766
2017-06-12,17.398601531982422
2017-06-13,17.849227905273438
2017-06-14,17.64301109313965
2017-06-15,17.826311111450195
2017-06-16,17.65828514099121
2017-06-19,17.253488540649414
2017-06-20,17.108381271362305
2017-06-21,17.070186614990234
2017-06-22,17.459705352783203
2017-06-23,18.131820678710938
2017-06-26,18.559532165527344
2017-06-27,18.7122802734375
2017-06-28,18.697006225585938
2017-06-29,18.956687927246094
2017-06-30,19.1552734375
2017-07-03,19.193452835083008
2017-07-05,19.017789840698242
2017-07-06,18.528980255126953
2017-07-07,18.528980255126953
2017-07-10,18.842121124267578
2017-07-11,19.010154724121094
2017-07-12,19.162906646728516
2017-07-13,19.41495132446289
2017-07-14,19.361486434936523
2017-07-17,19.422584533691406
2017-07-18,18.956687927246094
2017-07-19,19.22400665283203
2017-07-20,19.094165802001953
2017-07-21,19.078886032104492
2017-07-24,18.9261417388916
2017-07-25,19.185819625854492
2017-07-26,19.216367721557617
2017-07-27,19.231643676757812
2017-07-28,19.476051330566406
2017-07-31,18.99488067626953
2017-08-01,19.369125366210938
2017-08-02,18.765745162963867
2017-08-03,18.765745162963867
2017-08-04,18.8726749420166
2017-08-07,18.612993240356445
2017-08-08,18.80432891845703
2017-08-09,19.003318786621094
2017-08-10,18.811981201171875
2017-08-11,18.834945678710938
2017-08-14,18.712482452392578
2017-08-15,18.81963348388672
2017-08-16,18.7813720703125
2017-08-17,18.773714065551758
2017-08-18,18.666566848754883
2017-08-21,18.750757217407227
2017-08-22,19.11811065673828
2017-08-23,19.056886672973633
2017-08-24,19.11811065673828
2017-08-25,19.01862907409668
2017-08-28,18.949745178222656
2017-08-29,19.0339298248291
2017-08-30,18.972700119018555
2017-08-31,19.554357528686523
2017-09-01,20.564605712890625
2017-09-05,20.63348388671875
2017-09-06,20.602869033813477
2017-09-07,20.388574600219727
2017-09-08,19.87580108642578
2017-09-11,19.921724319458008
2017-09-12,20.15131950378418
2017-09-13,20.21255111694336
2017-09-14,20.465103149414062
2017-09-15,20.5186824798584
2017-09-18,20.296737670898438
2017-09-19,20.059484481811523
2017-09-20,20.120704650878906
2017-09-21,20.21255111694336
2017-09-22,20.342662811279297
2017-09-25,20.511028289794922
2017-09-26,20.564605712890625
2017-09-27,20.533994674682617
2017-09-28,20.52633285522461
2017-09-29,20.472763061523438
2017-10-02,20.48807144165039
2017-10-03,20.342662811279297
2017-10-04,20.22785186767578
2017-10-05,20.197240829467773
2017-10-06,19.676809310913086
2017-10-09,19.470169067382812
2017-10-10,19.408946990966797
2017-10-11,19.52374267578125
2017-10-12,19.898765563964844
2017-10-13,19.898765563964844
2017-10-16,19.66150665283203
2017-10-17,19.806917190551758
2017-10-18,19.607929229736328
2017-10-19,19.50078582763672
2017-10-20,19.53905487060547
2017-10-23,19.3094539642334
2017-10-24,19.07219886779785
2017-10-25,18.68952751159668
2017-10-26,18.865558624267578
2017-10-27,20.472763061523438
2017-10-30,20.809511184692383
2017-10-31,21.19983673095703
2017-11-01,21.360553741455078
2017-11-02,21.628416061401367
2017-11-03,21.605459213256836
2017-11-06,22.026395797729492
2017-11-07,21.34406089782715
2017-11-08,21.328723907470703
2017-11-09,21.89606285095215
2017-11-10,22.225730895996094
2017-11-13,22.279399871826172
2017-11-14,21.819393157958984
2017-11-15,21.811723709106445
2017-11-16,22.034067153930664
2017-11-17,22.532400131225586
2017-11-20,22.241060256958008
2017-11-21,22.28706169128418
2017-11-22,22.570730209350586
2017-11-24,22.425065994262695
2017-11-27,22.340728759765625
2017-11-28,22.31006622314453
2017-11-29,22.363733291625977
2017-11-30,22.195068359375
2017-12-01,21.98805809020996
2017-12-04,21.90373420715332
2017-12-05,21.7197265625
2017-12-06,21.505054473876953
2017-12-07,21.298065185546875
2017-12-08,21.275060653686523
2017-12-11,21.7197265625
2017-12-12,21.160062789916992
2017-12-13,21.282730102539062
2017-12-14,20.899391174316406
2017-12-15,20.424060821533203
2017-12-18,20.769058227539062
2017-12-19,20.56205940246582
2017-12-20,20.67705535888672
2017-12-21,21.252056121826172
2017-12-22,21.15239143371582
2017-12-26,21.543392181396484
2017-12-27,21.566390991210938
2017-12-28,21.88072967529297
2017-12-29,21.92673110961914
2018-01-02,22.156728744506836
2018-01-03,22.256397247314453
2018-01-04,22.164396286010742
2018-01-05,22.049394607543945
2018-01-08,22.164396286010742
2018-01-09,22.325395584106445
2018-01-10,21.43606185913086
2018-01-11,21.77339744567871
2018-01-12,22.141395568847656
2018-01-16,21.489721298217773
2018-01-17,21.45139503479004
2018-01-18,21.13706398010254
2018-01-19,21.091060638427734
2018-01-22,21.55106544494629
2018-01-23,21.78923988342285
2018-01-24,21.597158432006836
2018-01-25,21.220687866210938
2018-01-26,21.382036209106445
2018-01-29,20.790437698364258
2018-01-30,20.506162643432617
2018-01-31,20.24493408203125
2018-02-01,20.129688262939453
2018-02-02,19.353696823120117
2018-02-05,18.500871658325195
2018-02-06,18.9003963470459
2018-02-07,17.95537757873535
2018-02-08,17.678783416748047
2018-02-09,18.162818908691406
2018-02-12,18.316478729248047
2018-02-13,18.23197364807129
2018-02-14,18.439409255981445
2018-02-15,18.477828979492188
2018-02-16,18.354894638061523
2018-02-20,18.377946853637695
2018-02-21,17.863176345825195
2018-02-22,18.347211837768555
2018-02-23,18.79283332824707
2018-02-26,19.161623001098633
2018-02-27,18.62380027770996
2018-02-28,18.562341690063477
