,WAB
2014-05-28,73.62662506103516
2014-05-29,73.91954040527344
2014-05-30,74.40144348144531
2014-06-02,74.6376724243164
2014-06-03,73.91954040527344
2014-06-04,73.86285400390625
2014-06-05,74.60931396484375
2014-06-06,75.46920013427734
2014-06-09,76.829833984375
2014-06-10,76.89599609375
2014-06-11,76.71646118164062
2014-06-12,75.87548065185547
2014-06-13,76.00777435302734
2014-06-16,76.18728637695312
2014-06-17,77.16056060791016
2014-06-18,77.68970489501953
2014-06-19,78.1338119506836
2014-06-20,78.6913070678711
2014-06-23,78.39836120605469
2014-06-24,77.22669219970703
2014-06-25,78.20938873291016
2014-06-26,77.94482421875
2014-06-27,78.14323425292969
2014-06-30,78.0393295288086
2014-07-01,77.90704345703125
2014-07-02,79.18262481689453
2014-07-03,79.23931121826172
2014-07-07,78.29442596435547
2014-07-08,76.9526596069336
2014-07-09,77.51017761230469
2014-07-10,76.34794616699219
2014-07-11,76.43296813964844
2014-07-14,77.16999053955078
2014-07-15,76.30069732666016
2014-07-16,76.5936279296875
2014-07-17,75.45972442626953
2014-07-18,76.57469940185547
2014-07-21,76.56527709960938
2014-07-22,77.20777893066406
2014-07-23,77.01883697509766
2014-07-24,81.4315185546875
2014-07-25,80.75114440917969
2014-07-28,78.8235855102539
2014-07-29,77.83142852783203
2014-07-30,78.28497314453125
2014-07-31,76.23455047607422
2014-08-01,76.40463256835938
2014-08-04,77.1133041381836
2014-08-05,76.40463256835938
2014-08-06,75.90381622314453
2014-08-07,75.83769226074219
2014-08-08,76.8487548828125
2014-08-11,77.15108489990234
2014-08-12,76.5936279296875
2014-08-13,77.53919219970703
2014-08-14,78.22005462646484
2014-08-15,77.6810302734375
2014-08-18,79.48715209960938
2014-08-19,79.69517517089844
2014-08-20,79.70465087890625
2014-08-21,79.60062408447266
2014-08-22,79.43986511230469
2014-08-25,79.9031982421875
2014-08-26,79.43041229248047
2014-08-27,79.33585357666016
2014-08-28,79.06163787841797
2014-08-29,78.82523345947266
2014-09-02,79.95993041992188
2014-09-03,79.534423828125
2014-09-04,79.29800415039062
2014-09-05,79.32640075683594
2014-09-08,79.74247741699219
2014-09-09,78.6550064086914
2014-09-10,78.48477935791016
2014-09-11,79.01435852050781
2014-09-12,77.9269027709961
2014-09-15,77.99310302734375
2014-09-16,79.17514038085938
2014-09-17,78.55097961425781
2014-09-18,79.146728515625
2014-09-19,79.19403076171875
2014-09-22,77.91744232177734
2014-09-23,76.64087677001953
2014-09-24,77.55813598632812
2014-09-25,75.62909698486328
2014-09-26,76.8867416381836
2014-09-29,77.13258361816406
2014-09-30,76.63141632080078
2014-10-01,74.08776092529297
2014-10-02,73.67172241210938
2014-10-03,74.60785675048828
2014-10-06,73.88922119140625
2014-10-07,72.13036346435547
2014-10-08,73.35020446777344
2014-10-09,71.34551239013672
