,WEC
2017-09-01,52.14142608642578
2017-09-05,52.48566436767578
2017-09-06,52.501686096191406
2017-09-07,52.93400573730469
2017-09-08,53.350303649902344
2017-09-11,53.6705207824707
2017-09-12,52.541709899902344
2017-09-13,52.14943313598633
2017-09-14,52.68580627441406
2017-09-15,52.89396667480469
2017-09-18,52.421630859375
2017-09-19,52.037349700927734
2017-09-20,51.63705825805664
2017-09-21,51.45292663574219
2017-09-22,50.9245491027832
2017-09-25,51.42891311645508
2017-09-26,51.16471862792969
2017-09-27,50.3481330871582
2017-09-28,50.564308166503906
2017-09-29,50.26007080078125
2017-10-02,50.91654968261719
2017-10-03,50.692378997802734
2017-10-04,51.30881881713867
2017-10-05,51.292816162109375
2017-10-06,51.476959228515625
2017-10-09,51.44493103027344
2017-10-10,51.64507293701172
2017-10-11,51.821205139160156
2017-10-12,52.493675231933594
2017-10-13,52.117401123046875
2017-10-16,52.06137466430664
2017-10-17,52.43764114379883
2017-10-18,52.597740173339844
2017-10-19,53.31026077270508
2017-10-20,53.486392974853516
2017-10-23,53.47838592529297
2017-10-24,53.4943962097168
2017-10-25,53.45436477661133
2017-10-26,53.86266326904297
2017-10-27,54.310977935791016
2017-10-30,54.01477813720703
2017-10-31,53.95072555541992
2017-11-01,53.59846496582031
2017-11-02,54.126861572265625
2017-11-03,54.575172424316406
2017-11-06,54.158878326416016
2017-11-07,54.63121795654297
2017-11-08,54.575172424316406
2017-11-09,54.623226165771484
2017-11-10,54.37503433227539
2017-11-13,55.14143371582031
2017-11-14,56.09340286254883
2017-11-15,55.47221374511719
2017-11-16,55.48027038574219
2017-11-17,55.01236343383789
2017-11-20,54.84295654296875
2017-11-21,55.01236343383789
2017-11-22,55.076908111572266
2017-11-24,55.28665542602539
2017-11-27,55.48027038574219
2017-11-28,55.609352111816406
2017-11-29,55.875579833984375
2017-11-30,56.06114959716797
2017-12-01,55.778770446777344
2017-12-04,55.326995849609375
2017-12-05,55.052703857421875
2017-12-06,55.19791793823242
2017-12-07,55.4399299621582
2017-12-08,55.6335563659668
2017-12-11,55.802978515625
2017-12-12,54.58478927612305
2017-12-13,54.786476135253906
2017-12-14,54.6170539855957
2017-12-15,54.9962272644043
2017-12-18,54.4315071105957
2017-12-19,53.35044860839844
2017-12-20,53.19717788696289
2017-12-21,52.93900680541992
2017-12-22,53.01968765258789
2017-12-26,52.72925567626953
2017-12-27,53.14876174926758
2017-12-28,53.59247589111328
2017-12-29,53.59247589111328
2018-01-02,53.06002426147461
2018-01-03,52.87447738647461
2018-01-04,52.68891525268555
2018-01-05,52.333946228027344
2018-01-08,52.78573226928711
2018-01-09,52.36622619628906
2018-01-10,51.36583709716797
2018-01-11,51.29323959350586
2018-01-12,51.33357238769531
2018-01-16,50.94633102416992
2018-01-17,51.28515625
2018-01-18,51.04315185546875
2018-01-19,50.91407012939453
2018-01-22,50.833396911621094
2018-01-23,51.29323959350586
2018-01-24,51.01895523071289
2018-01-25,51.745018005371094
2018-01-26,51.64014434814453
2018-01-29,50.84144592285156
2018-01-30,51.08347702026367
2018-01-31,51.87411117553711
2018-02-01,50.50260543823242
2018-02-02,50.02663040161133
2018-02-05,49.348960876464844
2018-02-06,48.558349609375
2018-02-07,48.292118072509766
2018-02-08,48.00169372558594
2018-02-09,49.29249572753906
2018-02-12,49.43771743774414
2018-02-13,49.7495002746582
2018-02-14,48.9598388671875
2018-02-15,49.92047119140625
2018-02-16,50.4089241027832
2018-02-20,49.578548431396484
2018-02-21,48.94355010986328
2018-02-22,49.12265396118164
2018-02-23,50.35194396972656
2018-02-26,50.16470718383789
2018-02-27,49.309906005859375
2018-02-28,48.780738830566406
2018-03-01,48.544647216796875
2018-03-02,48.41438674926758
2018-03-05,49.58668518066406
2018-03-06,48.9109992980957
2018-03-07,48.569068908691406
2018-03-08,49.073814392089844
2018-03-09,49.293617248535156
2018-03-12,49.570411682128906
2018-03-13,49.49714279174805
2018-03-14,49.9041862487793
2018-03-15,50.449642181396484
2018-03-16,50.84040069580078
2018-03-19,50.28681182861328
2018-03-20,50.09957504272461
2018-03-21,49.89604949951172
2018-03-22,50.00188064575195
2018-03-23,49.2529182434082
2018-03-26,49.782073974609375
2018-03-27,50.71828079223633
2018-03-28,50.70199966430664
2018-03-29,51.043922424316406
2018-04-02,50.710147857666016
2018-04-03,50.921810150146484
2018-04-04,51.28001403808594
2018-04-05,51.5893669128418
2018-04-06,51.320716857910156
2018-04-09,50.995079040527344
2018-04-10,50.75084686279297
2018-04-11,50.68571853637695
2018-04-12,50.10771560668945
2018-04-13,50.132137298583984
2018-04-16,50.80783462524414
2018-04-17,51.3044319152832
2018-04-18,50.954383850097656
2018-04-19,50.91366958618164
2018-04-20,50.59616470336914
2018-04-23,50.645023345947266
2018-04-24,50.96249771118164
2018-04-25,51.12533950805664
2018-04-26,51.776615142822266
2018-04-27,52.48487854003906
2018-04-30,52.3302001953125
2018-05-01,52.64769744873047
2018-05-02,52.4116096496582
2018-05-03,52.50929641723633
2018-05-04,52.43602752685547
2018-05-07,52.126678466796875
2018-05-08,50.579891204833984
2018-05-09,50.01816177368164
2018-05-10,50.62873840332031
2018-05-11,50.83654022216797
2018-05-14,50.779052734375
2018-05-15,50.368343353271484
2018-05-16,50.08087158203125
2018-05-17,49.60445785522461
2018-05-18,49.67015838623047
2018-05-21,49.4483757019043
2018-05-22,49.629093170166016
2018-05-23,50.466915130615234
2018-05-24,51.050113677978516
2018-05-25,51.354034423828125
2018-05-29,51.63331985473633
2018-05-30,52.07686996459961
2018-05-31,51.87152099609375
2018-06-01,51.18975067138672
2018-06-04,50.557273864746094
2018-06-05,49.9576530456543
2018-06-06,48.741973876953125
2018-06-07,48.77483367919922
2018-06-08,48.84054183959961
2018-06-11,48.134124755859375
2018-06-12,48.733760833740234
2018-06-13,48.55304718017578
2018-06-14,49.169105529785156
2018-06-15,49.77693557739258
2018-06-18,50.0397834777832
2018-06-19,50.73797607421875
2018-06-20,50.81190872192383
2018-06-21,50.95155334472656
2018-06-22,51.16511917114258
2018-06-25,52.109718322753906
2018-06-26,52.07686996459961
2018-06-27,52.56150436401367
2018-06-28,52.94755554199219
2018-06-29,53.10362243652344
2018-07-02,53.514320373535156
2018-07-03,53.538963317871094
2018-07-05,53.949668884277344
2018-07-06,54.54929733276367
2018-07-09,52.59435272216797
2018-07-10,53.00504684448242
2018-07-11,53.64573669433594
2018-07-12,53.86751937866211
2018-07-13,53.547176361083984
2018-07-16,53.423973083496094
2018-07-17,53.32539367675781
2018-07-18,53.16111373901367
2018-07-19,53.58824920654297
2018-07-20,53.259674072265625
2018-07-23,52.816139221191406
2018-07-24,52.92291259765625
2018-07-25,52.93111801147461
2018-07-26,53.77717208862305
2018-07-27,53.95787811279297
2018-07-30,53.55538558959961
2018-07-31,54.516422271728516
2018-08-01,53.83466720581055
2018-08-02,53.941444396972656
2018-08-03,54.48357391357422
2018-08-06,54.60677719116211
2018-08-07,54.45071029663086
2018-08-08,54.69713592529297
2018-08-09,55.017486572265625
2018-08-10,55.15713119506836
2018-08-13,55.3997802734375
2018-08-14,55.28384017944336
2018-08-15,55.69794464111328
2018-08-16,56.26942443847656
2018-08-17,56.534454345703125
2018-08-20,56.526180267333984
2018-08-21,56.12861633300781
2018-08-22,55.68138122558594
2018-08-23,55.74764633178711
2018-08-24,56.15346908569336
2018-08-27,55.57371520996094
2018-08-28,55.441200256347656
2018-08-29,55.855316162109375
2018-08-30,56.17831802368164
2018-08-31,55.97126388549805
2018-09-04,56.534454345703125
2018-09-05,57.0893669128418
2018-09-06,57.38753128051758
2018-09-07,56.78293228149414
2018-09-10,57.24673080444336
2018-09-11,57.11420440673828
2018-09-12,56.89887237548828
2018-09-13,57.18875503540039
2018-09-14,56.9817008972168
2018-09-17,56.8326301574707
2018-09-18,56.600711822509766
2018-09-19,55.457763671875
2018-09-20,55.6151237487793
2018-09-21,55.689674377441406
2018-09-24,55.192745208740234
2018-09-25,54.45561599731445
2018-09-26,53.86758804321289
2018-09-27,54.5301513671875
2018-09-28,55.29212951660156
2018-10-01,55.20101547241211
2018-10-02,56.045806884765625
2018-10-03,55.31697463989258
2018-10-04,55.722801208496094
2018-10-05,56.55101776123047
2018-10-08,56.932003021240234
2018-10-09,57.19703674316406
2018-10-10,57.047943115234375
2018-10-11,55.921566009521484
2018-10-12,55.89672088623047
2018-10-15,56.26942443847656
2018-10-16,57.205318450927734
2018-10-17,57.362674713134766
2018-10-18,57.37095260620117
2018-10-19,58.447654724121094
2018-10-22,58.13292694091797
2018-10-23,57.90930938720703
2018-10-24,59.35868453979492
2018-10-25,58.464210510253906
2018-10-26,57.05622482299805
2018-10-29,57.79336166381836
2018-10-30,57.76850128173828
2018-10-31,56.65040969848633
2018-11-01,56.219730377197266
2018-11-02,55.49089431762695
2018-11-05,55.99610900878906
2018-11-06,56.55101776123047
2018-11-07,56.96513366699219
2018-11-08,57.22187423706055
2018-11-09,57.97555923461914
2018-11-12,58.67955780029297
2018-11-13,58.849002838134766
2018-11-14,58.381553649902344
2018-11-15,58.85734558105469
2018-11-16,59.19124984741211
2018-11-19,59.7672119140625
2018-11-20,60.284759521484375
2018-11-21,59.08273696899414
2018-11-23,58.82396697998047
2018-11-26,58.924129486083984
2018-11-27,59.283077239990234
2018-11-28,58.99091720581055
2018-11-29,59.2663688659668
2018-11-30,60.50178146362305
2018-12-03,60.92750930786133
2018-12-04,61.1695556640625
2018-12-06,61.56190872192383
2018-12-07,61.578582763671875
2018-12-10,62.12952423095703
2018-12-11,62.51350402832031
2018-12-12,61.66207504272461
2018-12-13,62.571929931640625
2018-12-14,62.07109069824219
2018-12-17,60.142845153808594
2018-12-18,59.892425537109375
2018-12-19,59.525146484375
2018-12-20,59.88407897949219
2018-12-21,59.6336555480957
2018-12-24,56.44496154785156
2018-12-26,57.13779830932617
2018-12-27,57.74713897705078
2018-12-28,57.60524368286133
2018-12-31,57.813926696777344
2019-01-02,56.41157150268555
2019-01-03,56.56182098388672
2019-01-04,56.979190826416016
2019-01-07,56.720436096191406
2019-01-08,57.304744720458984
2019-01-09,56.96249771118164
2019-01-10,57.97251892089844
2019-01-11,57.96418380737305
2019-01-14,57.27135467529297
2019-01-15,58.35651779174805
2019-01-16,58.67369842529297
2019-01-17,59.20794677734375
2019-01-18,59.14950180053711
2019-01-22,59.27473449707031
2019-01-23,59.93416213989258
2019-01-24,60.284759521484375
2019-01-25,59.29976272583008
2019-01-28,59.2162971496582
2019-01-29,59.37489700317383
2019-01-30,59.6336555480957
2019-01-31,60.96089172363281
2019-02-01,60.77725601196289
2019-02-04,61.0109748840332
2019-02-05,60.96089172363281
2019-02-06,61.06941604614258
2019-02-07,61.762237548828125
2019-02-08,62.37158966064453
2019-02-11,62.63035583496094
2019-02-12,62.63870620727539
2019-02-13,62.41154479980469
2019-02-14,62.487266540527344
2019-02-15,62.65553665161133
2019-02-19,63.0257453918457
2019-02-20,63.185577392578125
2019-02-21,63.70722961425781
2019-02-22,64.48127746582031
2019-02-25,63.5389518737793
2019-02-26,63.387508392333984
2019-02-27,63.606266021728516
2019-02-28,64.17837524414062
2019-03-01,63.96803665161133
2019-03-04,64.16159057617188
2019-03-05,64.15315246582031
2019-03-06,64.37190246582031
2019-03-07,64.6411361694336
2019-03-08,64.78417205810547
2019-03-11,64.9103775024414
2019-03-12,65.27214050292969
2019-03-13,65.45726013183594
2019-03-14,65.30581665039062
2019-03-15,66.36589813232422
2019-03-18,65.95361328125
2019-03-19,65.29737854003906
2019-03-20,65.40676879882812
2019-03-21,66.27335357666016
2019-03-22,66.74452209472656
2019-03-25,66.92121124267578
2019-03-26,67.22406768798828
2019-03-27,66.81182098388672
2019-03-28,66.01252746582031
2019-03-29,66.5341796875
2019-04-01,65.71806335449219
2019-04-02,65.83586120605469
2019-04-03,65.54981231689453
2019-04-04,65.17961120605469
2019-04-05,65.81060028076172
2019-04-08,64.9103775024414
2019-04-09,65.17961120605469
2019-04-10,64.73367309570312
2019-04-11,65.1123046875
2019-04-12,65.47406005859375
2019-04-15,65.35629272460938
2019-04-16,64.329833984375
2019-04-17,64.2961654663086
2019-04-18,64.18679809570312
2019-04-22,64.26251983642578
2019-04-23,64.57382202148438
2019-04-24,64.82621765136719
2019-04-25,65.45726013183594
2019-04-26,65.32261657714844
2019-04-29,64.73367309570312
2019-04-30,65.9873046875
2019-05-01,65.33103942871094
2019-05-02,65.29737854003906
2019-05-03,65.8863296508789
2019-05-06,65.70963287353516
2019-05-07,65.92838287353516
2019-05-08,65.1207046508789
2019-05-09,65.17961120605469
2019-05-10,66.6435546875
2019-05-13,67.69464874267578
2019-05-14,67.40644073486328
2019-05-15,67.50817108154297
2019-05-16,68.0252456665039
2019-05-17,68.57623291015625
2019-05-20,68.88986206054688
2019-05-21,68.54232025146484
2019-05-22,69.30521392822266
2019-05-23,69.7036361694336
2019-05-24,69.85620880126953
2019-05-28,68.9576644897461
2019-05-29,68.0676498413086
2019-05-30,67.83875274658203
2019-05-31,68.27955627441406
2019-06-03,69.13569641113281
2019-06-04,68.90682983398438
2019-06-05,70.38175201416016
2019-06-06,70.84798431396484
2019-06-07,70.32241821289062
2019-06-10,70.13594055175781
2019-06-11,69.52561950683594
2019-06-12,70.6614990234375
2019-06-13,70.87339782714844
2019-06-14,71.46675872802734
2019-06-17,71.3141860961914
2019-06-18,71.41593170166016
2019-06-19,72.00079345703125
2019-06-20,72.38226318359375
2019-06-21,72.40768432617188
2019-06-24,72.27205657958984
2019-06-25,72.00079345703125
2019-06-26,70.63606262207031
2019-06-27,70.42415618896484
2019-06-28,70.66996765136719
2019-07-01,70.46651458740234
2019-07-02,71.41593170166016
2019-07-03,72.1618881225586
2019-07-05,72.06861114501953
2019-07-08,72.29747772216797
2019-07-09,72.64502716064453
2019-07-10,73.009521484375
2019-07-11,73.00103759765625
2019-07-12,72.4500503540039
2019-07-15,73.19600677490234
2019-07-16,73.01800537109375
2019-07-17,73.6622314453125
2019-07-18,74.46749877929688
2019-07-19,73.16211700439453
2019-07-22,73.13668060302734
2019-07-23,72.6958999633789
2019-07-24,72.72980499267578
2019-07-25,72.78067016601562
2019-07-26,73.45879364013672
2019-07-29,74.17082977294922
2019-07-30,73.45879364013672
2019-07-31,72.44158935546875
2019-08-01,73.89958190917969
2019-08-02,73.37401580810547
2019-08-05,73.77241516113281
2019-08-06,74.50141906738281
2019-08-07,74.80658721923828
2019-08-08,75.69662475585938
2019-08-09,76.17980194091797
2019-08-12,76.28152465820312
2019-08-13,76.51190185546875
2019-08-14,75.84635925292969
2019-08-15,77.3822250366211
2019-08-16,77.1689224243164
2019-08-19,77.95391845703125
2019-08-20,78.33786010742188
2019-08-21,79.13141632080078
2019-08-22,79.47270965576172
2019-08-23,79.00343322753906
2019-08-26,80.42837524414062
2019-08-27,81.32430267333984
2019-08-28,81.15364074707031
2019-08-29,81.85330963134766
2019-08-30,81.71678161621094
2019-09-03,83.3891830444336
2019-09-04,83.32091522216797
2019-09-05,81.34135437011719
2019-09-06,79.46418762207031
2019-09-09,77.19451141357422
2019-09-10,77.04945373535156
2019-09-11,77.87712860107422
2019-09-12,78.11603546142578
2019-09-13,77.78325653076172
2019-09-16,77.91123962402344
2019-09-17,79.18258666992188
2019-09-18,79.48123931884766
2019-09-19,79.76282501220703
2019-09-20,79.9505386352539
2019-09-23,80.17239379882812
2019-09-24,81.05977630615234
2019-09-25,81.3584213256836
2019-09-26,81.82771301269531
2019-09-27,80.94886779785156
2019-09-30,81.14509582519531
2019-10-01,81.22190856933594
2019-10-02,80.47102355957031
2019-10-03,80.89765930175781
2019-10-04,81.98129272460938
2019-10-07,81.24749755859375
2019-10-08,80.3515853881836
2019-10-09,80.9659194946289
2019-10-10,81.18778228759766
2019-10-11,80.04440307617188
2019-10-14,79.11434173583984
2019-10-15,78.6450424194336
2019-10-16,79.14849090576172
2019-10-17,79.26792907714844
2019-10-18,79.31912231445312
2019-10-21,79.58363342285156
2019-10-22,79.60071563720703
2019-10-23,79.48123931884766
2019-10-24,80.21504974365234
2019-10-25,80.02732849121094
2019-10-28,78.95222473144531
2019-10-29,78.87542724609375
2019-10-30,80.02732849121094
2019-10-31,80.5478286743164
2019-11-01,79.80548858642578
2019-11-04,78.19281768798828
2019-11-05,77.646728515625
2019-11-06,77.82592010498047
2019-11-07,75.82928466796875
2019-11-08,74.94190216064453
2019-11-11,74.3531723022461
2019-11-12,74.38729095458984
2019-11-13,75.44393157958984
2019-11-14,75.70166778564453
2019-11-15,75.6587142944336
2019-11-18,75.55562591552734
2019-11-19,75.71025848388672
2019-11-20,75.77037811279297
2019-11-21,75.882080078125
2019-11-22,76.05387878417969
2019-11-25,75.68448638916016
2019-11-26,76.48342895507812
2019-11-27,76.5521469116211
2019-11-29,76.15699005126953
2019-12-02,75.22917175292969
2019-12-03,75.83053588867188
2019-12-04,76.53495788574219
2019-12-05,76.84423065185547
2019-12-06,76.51778411865234
2019-12-09,76.26005554199219
2019-12-10,76.62088775634766
2019-12-11,76.91297149658203
2019-12-12,76.26866149902344
2019-12-13,76.6122817993164
2019-12-16,77.8579330444336
2019-12-17,78.25310516357422
2019-12-18,78.74278259277344
2019-12-19,79.18949890136719
2019-12-20,79.76509857177734
2019-12-23,78.58817291259766
2019-12-24,78.70841979980469
2019-12-26,78.82012176513672
2019-12-27,79.30119323730469
2019-12-30,79.180908203125
2019-12-31,79.23246765136719
2020-01-02,77.89231872558594
2020-01-03,78.38198852539062
2020-01-06,78.44210815429688
2020-01-07,78.14143371582031
2020-01-08,78.24452209472656
2020-01-09,79.02627563476562
2020-01-10,79.49877166748047
2020-01-13,80.45235443115234
2020-01-14,80.71007537841797
2020-01-15,81.74957275390625
2020-01-16,82.61722564697266
2020-01-17,82.83199310302734
2020-01-21,83.90582275390625
2020-01-22,84.38690948486328
2020-01-23,84.7906723022461
2020-01-24,85.01404571533203
2020-01-27,84.61885070800781
2020-01-28,84.61885070800781
2020-01-29,84.7821044921875
2020-01-30,86.43150329589844
2020-01-31,85.81298065185547
2020-02-03,86.67206573486328
2020-02-04,85.59820556640625
2020-02-05,85.91606140136719
2020-02-06,85.8215560913086
2020-02-07,85.69271087646484
2020-02-10,86.02774047851562
2020-02-11,86.07070922851562
2020-02-12,86.55178833007812
2020-02-13,87.49668884277344
2020-02-14,88.06725311279297
2020-02-18,88.94039916992188
2020-02-19,88.53408813476562
2020-02-20,88.51679992675781
2020-02-21,88.61188507080078
2020-02-24,88.02403259277344
2020-02-25,86.8050765991211
2020-02-26,86.70135498046875
2020-02-27,82.61221313476562
2020-02-28,79.81986999511719
2020-03-02,84.45362091064453
2020-03-03,84.35852813720703
2020-03-04,90.09020233154297
2020-03-05,90.00376892089844
2020-03-06,90.53109741210938
2020-03-09,88.49951934814453
2020-03-10,88.2228775024414
2020-03-11,84.24613189697266
2020-03-12,79.22335815429688
2020-03-13,85.94920349121094
2020-03-16,80.12244415283203
2020-03-17,88.57731628417969
2020-03-18,90.36685943603516
2020-03-19,78.16000366210938
2020-03-20,64.05125427246094
2020-03-23,61.28483581542969
2020-03-24,69.34204864501953
2020-03-25,69.80023956298828
2020-03-26,75.0132064819336
2020-03-27,77.00157165527344
2020-03-30,79.43948364257812
2020-03-31,76.18892669677734
2020-04-01,72.20355987548828
2020-04-02,76.085205078125
2020-04-03,73.69916534423828
2020-04-06,78.91213989257812
2020-04-07,75.86907196044922
2020-04-08,79.70747375488281
2020-04-09,84.91182708740234
2020-04-13,82.1453857421875
2020-04-14,85.87141418457031
2020-04-15,83.76200866699219
2020-04-16,85.55154418945312
2020-04-17,86.74455261230469
2020-04-20,82.88887786865234
2020-04-21,82.24913787841797
2020-04-22,83.33840942382812
2020-04-23,81.60075378417969
2020-04-24,81.06477355957031
2020-04-27,79.11962127685547
2020-04-28,81.89469146728516
2020-04-29,80.66708374023438
2020-04-30,78.28104400634766
2020-05-01,76.47423553466797
2020-05-04,76.90648651123047
2020-05-05,77.4424819946289
2020-05-06,73.4311752319336
2020-05-07,73.59542083740234
2020-05-08,74.07090759277344
2020-05-11,73.75968170166016
2020-05-12,73.49168395996094
2020-05-13,73.82527923583984
2020-05-14,73.78170776367188
2020-05-15,73.8601303100586
2020-05-18,76.31631469726562
2020-05-19,75.50628662109375
2020-05-20,76.03759002685547
2020-05-21,75.49757385253906
2020-05-22,75.0272216796875
2020-05-26,74.63530731201172
2020-05-27,74.81819915771484
2020-05-28,77.49214172363281
2020-05-29,79.89608001708984
2020-06-01,81.115478515625
2020-06-02,81.84710693359375
2020-06-03,81.83839416503906
2020-06-04,80.62771606445312
2020-06-05,80.87159729003906
2020-06-08,82.98810577392578
2020-06-09,81.3854751586914
2020-06-10,81.62065124511719
2020-06-11,79.54768371582031
2020-06-12,78.6592788696289
2020-06-15,78.79864501953125
2020-06-16,79.1034927368164
2020-06-17,78.75508880615234
2020-06-18,78.267333984375
2020-06-19,76.708251953125
2020-06-22,76.5166244506836
2020-06-23,75.85466003417969
2020-06-24,75.59339904785156
2020-06-25,74.21723175048828
2020-06-26,74.504638671875
2020-06-29,75.75016021728516
2020-06-30,76.34244537353516
2020-07-01,77.80570983886719
2020-07-02,78.5373306274414
2020-07-06,78.33699798583984
2020-07-07,77.25697326660156
2020-07-08,77.29181671142578
2020-07-09,76.18567657470703
2020-07-10,76.69082641601562
2020-07-13,76.40340423583984
2020-07-14,76.73436737060547
2020-07-15,76.17694854736328
2020-07-16,76.4382553100586
2020-07-17,78.85089111328125
2020-07-20,78.51122283935547
2020-07-21,79.38220977783203
2020-07-22,81.40290069580078
2020-07-23,81.69033813476562
2020-07-24,81.51612091064453
2020-07-27,81.29837036132812
2020-07-28,82.37842559814453
2020-07-29,82.71810913085938
2020-07-30,82.90971374511719
2020-07-31,82.97069549560547
2020-08-03,81.55966186523438
2020-08-04,82.84005737304688
2020-08-05,81.27224731445312
2020-08-06,80.9935302734375
2020-08-07,82.19551086425781
2020-08-10,81.63806915283203
2020-08-11,79.17315673828125
2020-08-12,80.3664321899414
2020-08-13,80.19365692138672
2020-08-14,79.991943359375
2020-08-17,80.7900161743164
2020-08-18,80.61460876464844
2020-08-19,80.43921661376953
2020-08-20,80.06209564208984
2020-08-21,80.67601013183594
2020-08-24,80.8952407836914
2020-08-25,80.93034362792969
2020-08-26,80.7198486328125
2020-08-27,80.9917221069336
2020-08-28,82.10553741455078
2020-08-31,82.50895690917969
2020-09-01,82.07920837402344
2020-09-02,85.42938232421875
2020-09-03,84.50852966308594
2020-09-04,84.62252807617188
2020-09-08,83.8332290649414
2020-09-09,85.74510192871094
2020-09-10,84.16650390625
2020-09-11,84.15772247314453
2020-09-14,85.22767639160156
2020-09-15,86.95538330078125
2020-09-16,86.63088989257812
2020-09-17,84.28929901123047
2020-09-18,83.20179748535156
2020-09-21,83.19302368164062
2020-09-22,83.6666030883789
2020-09-23,81.61441040039062
2020-09-24,82.43878173828125
2020-09-25,84.46468353271484
2020-09-28,84.61376953125
2020-09-29,84.77163696289062
2020-09-30,84.98212432861328
2020-10-01,86.16606903076172
2020-10-02,85.6924819946289
2020-10-05,86.06961822509766
2020-10-06,86.39409637451172
2020-10-07,85.99069213867188
2020-10-08,86.85014343261719
2020-10-09,87.20972442626953
2020-10-12,87.5517578125
2020-10-13,86.91153717041016
2020-10-14,87.34127044677734
2020-10-15,87.66576385498047
2020-10-16,89.06898498535156
2020-10-19,88.05165100097656
2020-10-20,88.25336456298828
2020-10-21,88.65677642822266
2020-10-22,89.27947235107422
2020-10-23,89.59517669677734
2020-10-26,89.63902282714844
2020-10-27,89.86705017089844
2020-10-28,87.49036407470703
2020-10-29,88.06917572021484
2020-10-30,88.18319702148438
2020-11-02,90.45465087890625
2020-11-03,91.42813110351562
2020-11-04,89.28823852539062
2020-11-05,89.10404968261719
2020-11-06,89.77057647705078
2020-11-09,91.0597915649414
2020-11-10,91.95433044433594
2020-11-11,91.58599853515625
2020-11-12,90.39747619628906
2020-11-13,90.12393188476562
2020-11-16,91.79157257080078
2020-11-17,88.39450073242188
2020-11-18,85.36802673339844
2020-11-19,84.30918884277344
2020-11-20,84.79449462890625
2020-11-23,84.52978515625
2020-11-24,84.91802215576172
2020-11-25,84.70625305175781
2020-11-27,84.4768295288086
2020-11-30,83.77977752685547
2020-12-01,84.35331726074219
2020-12-02,84.49451446533203
2020-12-03,83.27684020996094
2020-12-04,82.31507110595703
2020-12-07,82.6327133178711
2020-12-08,82.43860626220703
2020-12-09,81.82977294921875
2020-12-10,81.15918731689453
2020-12-11,81.38859558105469
2020-12-14,80.80624389648438
2020-12-15,81.98860168457031
2020-12-16,81.41505432128906
2020-12-17,81.37094116210938
2020-12-18,80.57682800292969
2020-12-21,79.46504974365234
2020-12-22,78.94447326660156
2020-12-23,78.2474136352539
2020-12-24,78.90917205810547
2020-12-28,79.83565521240234
2020-12-29,79.6856460571289
2020-12-30,79.89741516113281
2020-12-31,81.20330047607422
2021-01-04,79.74740600585938
2021-01-05,79.49152374267578
2021-01-06,80.4974136352539
2021-01-07,77.8768081665039
2021-01-08,77.603271484375
2021-01-11,76.72974395751953
2021-01-12,75.23857116699219
2021-01-13,77.52387237548828
2021-01-14,76.64151000976562
2021-01-15,78.25624084472656
2021-01-19,77.53269958496094
2021-01-20,77.95622253417969
2021-01-21,77.49739837646484
2021-01-22,77.10032653808594
2021-01-25,78.91799926757812
2021-01-26,78.82975006103516
2021-01-27,80.15328216552734
2021-01-28,78.97093200683594
2021-01-29,78.44152069091797
2021-02-01,78.13270568847656
2021-02-02,77.46212005615234
2021-02-03,76.95914459228516
2021-02-04,76.54446411132812
2021-02-05,76.60623168945312
2021-02-08,75.15032958984375
2021-02-09,75.40621185302734
2021-02-10,75.78562927246094
2021-02-11,74.6632308959961
2021-02-12,73.86278533935547
2021-02-16,72.19965362548828
2021-02-17,72.95562744140625
2021-02-18,74.2452392578125
2021-02-19,74.02288818359375
2021-02-22,72.96452331542969
2021-02-23,74.72547912597656
2021-02-24,72.8666763305664
2021-02-25,72.73328399658203
2021-02-26,71.71939849853516
2021-03-01,73.63154602050781
2021-03-02,73.8449935913086
2021-03-03,73.16020202636719
2021-03-04,73.1779556274414
2021-03-05,75.13459014892578
2021-03-08,76.77996063232422
2021-03-09,77.15349578857422
2021-03-10,77.57149505615234
2021-03-11,77.25132751464844
2021-03-12,78.70101165771484
2021-03-15,79.07455444335938
2021-03-16,79.0567626953125
2021-03-17,77.77604675292969
2021-03-18,78.30078125
2021-03-19,78.99449157714844
2021-03-22,78.9411392211914
2021-03-23,82.15179443359375
2021-03-24,81.77824401855469
2021-03-25,82.88108825683594
2021-03-26,82.73878479003906
2021-03-29,84.3040771484375
2021-03-30,83.05895233154297
2021-03-31,83.2368392944336
2021-04-01,82.99671173095703
2021-04-05,83.43247985839844
2021-04-06,83.42359924316406
2021-04-07,83.08563995361328
2021-04-08,82.58759307861328
2021-04-09,82.13400268554688
2021-04-12,82.66761779785156
2021-04-13,83.64595031738281
2021-04-14,83.59258270263672
2021-04-15,85.32686614990234
2021-04-16,86.23402404785156
2021-04-19,86.13619995117188
2021-04-20,88.1817626953125
2021-04-21,86.51862335205078
2021-04-22,86.41191864013672
2021-04-23,86.08283233642578
2021-04-26,85.20235443115234
2021-04-27,84.47308349609375
2021-04-28,84.18846893310547
2021-04-29,85.15789031982422
2021-04-30,86.4207992553711
2021-05-03,87.15898132324219
2021-05-04,87.03446960449219
2021-05-05,85.87828826904297
2021-05-06,87.11450958251953
2021-05-07,86.83880615234375
2021-05-10,88.27961730957031
2021-05-11,85.77155303955078
2021-05-12,84.50862121582031
2021-05-13,85.8504867553711
2021-05-14,86.17298889160156
2021-05-17,85.77884674072266
2021-05-18,85.45636749267578
2021-05-19,84.98161315917969
2021-05-20,85.5638427734375
