,AJG
2014-05-23,36.917423248291016
2014-05-27,37.037940979003906
2014-05-28,36.8531494140625
2014-05-29,36.92544937133789
2014-05-30,36.821006774902344
2014-06-02,37.08613586425781
2014-06-03,36.98972702026367
2014-06-04,37.42699432373047
2014-06-05,37.15977478027344
2014-06-06,37.19218063354492
2014-06-09,37.15168380737305
2014-06-10,36.96543502807617
2014-06-11,37.17597198486328
2014-06-12,37.00593185424805
2014-06-13,36.79538345336914
2014-06-16,36.8925666809082
2014-06-17,37.20836639404297
2014-06-18,37.556556701660156
2014-06-19,37.45937728881836
2014-06-20,37.572757720947266
2014-06-23,37.63753890991211
2014-06-24,37.79138946533203
2014-06-25,37.856170654296875
2014-06-26,37.54037094116211
2014-06-27,37.572757720947266
2014-06-30,37.734703063964844
2014-07-01,38.228675842285156
2014-07-02,37.734703063964844
2014-07-03,37.87236404418945
2014-07-07,37.669925689697266
2014-07-08,37.53227233886719
2014-07-09,37.807586669921875
2014-07-10,37.7185173034668
2014-07-11,37.880462646484375
2014-07-14,37.7428092956543
2014-07-15,37.67803192138672
2014-07-16,37.46749496459961
2014-07-17,37.29743957519531
2014-07-18,37.605159759521484
2014-07-21,37.44319152832031
2014-07-22,37.62134552001953
2014-07-23,37.77520751953125
2014-07-24,37.7671012878418
2014-07-25,36.957340240478516
2014-07-28,37.10310363769531
2014-07-29,36.52006530761719
2014-07-30,37.12740707397461
2014-07-31,36.4390983581543
2014-08-01,36.20427322387695
2014-08-04,36.260948181152344
2014-08-05,35.912757873535156
2014-08-06,36.30143737792969
2014-08-07,36.3905143737793
2014-08-08,36.41481018066406
2014-08-11,36.552467346191406
2014-08-12,36.5848503112793
2014-08-13,36.93305587768555
2014-08-14,37.09500503540039
2014-08-15,36.941158294677734
2014-08-18,37.491783142089844
2014-08-19,37.45937728881836
2014-08-20,37.53227233886719
2014-08-21,37.807586669921875
2014-08-22,37.856170654296875
2014-08-25,38.05051803588867
2014-08-26,38.15578842163086
2014-08-27,38.16387939453125
2014-08-28,38.13148880004883
2014-08-29,38.24485778808594
2014-09-02,38.115291595458984
2014-09-03,38.09081268310547
2014-09-04,37.911293029785156
2014-09-05,37.78073501586914
2014-09-08,37.99290084838867
2014-09-09,37.58488845825195
2014-09-10,37.7154541015625
2014-09-11,37.56041717529297
2014-09-12,37.31561279296875
2014-09-15,37.18505859375
2014-09-16,37.07080841064453
2014-09-17,37.13608932495117
2014-09-18,37.095298767089844
2014-09-19,36.88313293457031
2014-09-22,36.5485725402832
2014-09-23,36.54041290283203
2014-09-24,37.095298767089844
2014-09-25,36.524085998535156
2014-09-26,37.08713150024414
2014-09-29,36.77705764770508
2014-09-30,37.013702392578125
2014-10-01,36.573055267333984
2014-10-02,36.524085998535156
2014-10-03,37.11161422729492
2014-10-06,37.340091705322266
2014-10-07,36.679134368896484
2014-10-08,36.989234924316406
2014-10-09,36.573055267333984
2014-10-10,36.56489562988281
2014-10-13,36.04265594482422
2014-10-14,36.14873123168945
2014-10-15,36.01817321777344
2014-10-16,35.81416702270508
2014-10-17,36.40985107421875
2014-10-20,36.62201690673828
2014-10-21,36.932098388671875
2014-10-22,36.9647331237793
2014-10-23,37.021854400634766
2014-10-24,37.372745513916016
2014-10-27,37.51145553588867
2014-10-28,37.739925384521484
2014-10-29,38.686492919921875
2014-10-30,38.40089797973633
2014-10-31,38.92314529418945
2014-11-03,39.110809326171875
2014-11-04,39.094482421875
2014-11-05,39.31481170654297
2014-11-06,39.233211517333984
2014-11-07,39.2495231628418
2014-11-10,39.38009262084961
2014-11-11,39.31481170654297
2014-11-12,39.086341857910156
2014-11-13,39.10264205932617
2014-11-14,38.955772399902344
2014-11-17,39.10264205932617
2014-11-18,39.01288986206055
2014-11-19,38.94761276245117
2014-11-20,39.01288986206055
2014-11-21,39.045528411865234
2014-11-24,39.14345169067383
2014-11-25,39.21689987182617
2014-11-26,39.2005729675293
2014-11-28,39.12712860107422
2014-12-01,38.86600112915039
2014-12-02,39.151607513427734
2014-12-03,39.58736038208008
2014-12-04,39.998451232910156
2014-12-05,39.98200607299805
2014-12-08,40.15465545654297
2014-12-09,39.85045623779297
2014-12-10,39.14338684082031
2014-12-11,39.29960250854492
2014-12-12,38.65830993652344
2014-12-15,38.288326263427734
2014-12-16,38.04990768432617
2014-12-17,38.56786346435547
2014-12-18,38.99540328979492
2014-12-19,38.9871826171875
2014-12-22,39.12694549560547
2014-12-23,39.03651428222656
2014-12-24,39.01184844970703
2014-12-26,39.03651428222656
2014-12-29,39.06117630004883
2014-12-30,39.33247756958008
2014-12-31,38.707637786865234
2015-01-02,38.62543487548828
2015-01-05,38.395225524902344
2015-01-06,38.32122802734375
2015-01-07,38.69120407104492
2015-01-08,39.365379333496094
2015-01-09,38.83097457885742
2015-01-12,38.707637786865234
2015-01-13,38.89674758911133
2015-01-14,38.62543487548828
2015-01-15,38.395225524902344
2015-01-16,37.96769332885742
2015-01-20,37.47438430786133
2015-01-21,37.27706527709961
2015-01-22,37.95947265625
2015-01-23,37.416831970214844
2015-01-26,37.57305908203125
2015-01-27,37.260623931884766
2015-01-28,36.93998718261719
2015-01-29,37.071529388427734
2015-01-30,36.52889633178711
2015-02-02,37.129085540771484
2015-02-03,37.515506744384766
2015-02-04,38.082786560058594
2015-02-05,38.1896858215332
2015-02-06,38.082786560058594
2015-02-09,37.8197021484375
2015-02-10,38.01701736450195
2015-02-11,38.493873596191406
2015-02-12,38.83097457885742
2015-02-13,39.052947998046875
2015-02-17,39.46402359008789
2015-02-18,39.74357223510742
2015-02-19,39.87511444091797
2015-02-20,39.916229248046875
2015-02-23,39.35716247558594
2015-02-24,39.13516616821289
2015-02-25,38.872074127197266
2015-02-26,38.904964447021484
2015-02-27,38.6336555480957
2015-03-02,38.9071159362793
2015-03-03,38.79108810424805
2015-03-04,38.56734848022461
2015-03-05,38.501060485839844
2015-03-06,37.9624137878418
2015-03-09,38.18616485595703
2015-03-10,37.821533203125
2015-03-11,38.26073455810547
2015-03-12,38.88224792480469
2015-03-13,38.53419494628906
2015-03-16,39.313175201416016
2015-03-17,39.34633255004883
2015-03-18,39.56178283691406
2015-03-19,39.43748092651367
2015-03-20,39.478919982910156
2015-03-23,39.280033111572266
2015-03-24,38.9982795715332
2015-03-25,38.37675857543945
2015-03-26,38.641929626464844
2015-03-27,38.782798767089844
2015-03-30,39.28831481933594
2015-03-31,38.74137878417969
2015-04-01,38.72481155395508
2015-04-02,38.83253860473633
2015-04-06,39.0562858581543
2015-04-07,38.807674407958984
2015-04-08,39.23030471801758
2015-04-09,39.25516128540039
2015-04-10,39.48720169067383
2015-04-13,39.53693389892578
2015-04-14,39.72752380371094
2015-04-15,39.594932556152344
2015-04-16,39.76066970825195
2015-04-17,39.4954833984375
2015-04-20,39.70266342163086
2015-04-21,39.4954833984375
2015-04-22,39.53693389892578
2015-04-23,39.57834243774414
2015-04-24,40.6556510925293
2015-04-27,40.21644973754883
2015-04-28,40.332454681396484
2015-04-29,40.23302459716797
2015-04-30,39.63636779785156
2015-05-01,39.71094512939453
2015-05-04,39.53693389892578
2015-05-05,39.105995178222656
2015-05-06,39.36289978027344
2015-05-07,39.56178283691406
2015-05-08,39.661224365234375
2015-05-11,39.63636779785156
2015-05-12,39.60321807861328
2015-05-13,40.01755905151367
2015-05-14,40.075584411621094
2015-05-15,39.79380798339844
2015-05-18,40.06727981567383
2015-05-19,40.35731887817383
2015-05-20,41.0202751159668
2015-05-21,40.75508499145508
2015-05-22,40.78825378417969
2015-05-26,40.68052291870117
2015-05-27,40.68052291870117
2015-05-28,40.440189361572266
2015-05-29,40.150150299072266
2015-06-01,40.23302459716797
2015-06-02,40.075584411621094
2015-06-03,40.29269027709961
2015-06-04,39.96701431274414
2015-06-05,39.99205780029297
2015-06-08,39.833412170410156
2015-06-09,39.666385650634766
2015-06-10,40.150726318359375
2015-06-11,40.61838912963867
2015-06-12,40.50981903076172
2015-06-15,40.56827163696289
2015-06-16,40.98581314086914
2015-06-17,41.19458770751953
2015-06-18,41.10272979736328
2015-06-19,40.94405746459961
2015-06-22,40.952388763427734
2015-06-23,40.9691047668457
2015-06-24,40.64341735839844
2015-06-25,40.44300842285156
2015-06-26,40.225894927978516
2015-06-29,39.46596145629883
2015-06-30,39.49937057495117
2015-07-01,39.916908264160156
2015-07-02,39.73318862915039
2015-07-06,39.616275787353516
2015-07-07,39.666385650634766
2015-07-08,39.33234405517578
2015-07-09,39.51606750488281
2015-07-10,39.73318862915039
2015-07-13,39.96701431274414
2015-07-14,40.1757926940918
2015-07-15,40.042171478271484
2015-07-16,40.24258804321289
2015-07-17,40.26763916015625
2015-07-20,40.20918273925781
2015-07-21,39.96701431274414
2015-07-22,39.87514877319336
2015-07-23,39.80833435058594
2015-07-24,39.607933044433594
2015-07-27,39.54111862182617
2015-07-28,39.40750503540039
2015-07-29,40.00041961669922
2015-07-30,39.799991607666016
2015-07-31,39.607933044433594
2015-08-03,40.00876998901367
2015-08-04,39.95029830932617
2015-08-05,39.96701431274414
2015-08-06,39.632972717285156
2015-08-07,39.74988555908203
2015-08-10,40.017112731933594
2015-08-11,39.85009765625
2015-08-12,39.390804290771484
2015-08-13,39.27388381958008
2015-08-14,39.49937057495117
2015-08-17,39.84176254272461
2015-08-18,39.80833435058594
2015-08-19,39.349056243896484
2015-08-20,38.6893310546875
2015-08-21,37.420013427734375
2015-08-24,35.98367691040039
2015-08-25,35.59117889404297
2015-08-26,36.15904235839844
2015-08-27,36.94401550292969
2015-08-28,36.63503646850586
2015-08-31,36.509769439697266
2015-09-01,35.3490104675293
2015-09-02,35.728111267089844
2015-09-03,35.71969223022461
2015-09-04,35.10469055175781
2015-09-08,35.77021789550781
2015-09-09,35.56804275512695
2015-09-10,35.46694564819336
2015-09-11,35.38271713256836
2015-09-14,35.391136169433594
2015-09-15,35.601741790771484
2015-09-16,35.787078857421875
2015-09-17,35.77866744995117
2015-09-18,35.25634002685547
2015-09-21,35.66071701049805
2015-09-22,35.618595123291016
2015-09-23,35.47538757324219
2015-09-24,35.281620025634766
2015-09-25,35.37428283691406
2015-09-28,34.65819549560547
2015-09-29,34.35491943359375
2015-09-30,34.77614212036133
2015-10-01,34.74244689941406
2015-10-02,35.22263717651367
2015-10-05,35.47538757324219
2015-10-06,35.49222946166992
2015-10-07,35.54277038574219
2015-10-08,35.84605026245117
2015-10-09,35.85447692871094
2015-10-12,35.963993072509766
2015-10-13,35.601741790771484
2015-10-14,35.761802673339844
2015-10-15,35.795509338378906
2015-10-16,36.09878921508789
2015-10-19,35.9808464050293
2015-10-20,36.60425567626953
2015-10-21,36.32624435424805
2015-10-22,36.713768005371094
2015-10-23,36.69691467285156
2015-10-26,36.83171081542969
2015-10-27,36.772743225097656
2015-10-28,37.10971450805664
2015-10-29,37.19395065307617
2015-10-30,36.840126037597656
2015-11-02,36.79801559448242
2015-11-03,37.00019836425781
2015-11-04,37.076019287109375
2015-11-05,37.143409729003906
2015-11-06,37.11814498901367
2015-11-09,36.772743225097656
2015-11-10,37.084434509277344
2015-11-11,37.261348724365234
2015-11-12,36.45261764526367
2015-11-13,36.20829772949219
2015-11-16,36.68008041381836
2015-11-17,36.41891098022461
2015-11-18,36.90752410888672
2015-11-19,36.95806884765625
2015-11-20,37.227664947509766
2015-11-23,37.160274505615234
2015-11-24,37.17710876464844
2015-11-25,37.025482177734375
2015-11-27,37.06759262084961
2015-11-30,36.85698699951172
2015-12-01,36.94965362548828
2015-12-02,36.924156188964844
2015-12-03,36.499359130859375
2015-12-04,37.31498336791992
2015-12-07,37.399940490722656
2015-12-08,36.81370544433594
2015-12-09,36.703269958496094
2015-12-10,36.915672302246094
2015-12-11,36.88168716430664
2015-12-14,36.35493087768555
2015-12-15,37.00911331176758
2015-12-16,36.13401794433594
2015-12-17,35.05500793457031
2015-12-18,34.05247497558594
2015-12-21,34.24787902832031
2015-12-22,34.41779327392578
2015-12-23,34.85112380981445
2015-12-24,34.9615592956543
2015-12-28,35.105979919433594
2015-12-29,35.31840133666992
2015-12-30,35.156978607177734
2015-12-31,34.783145904541016
2016-01-04,34.154422760009766
2016-01-05,34.24787902832031
2016-01-06,33.585182189941406
2016-01-07,32.88850784301758
2016-01-08,32.540164947509766
2016-01-11,31.996417999267578
2016-01-12,32.18333053588867
2016-01-13,31.435667037963867
2016-01-14,32.03038787841797
2016-01-15,31.953927993774414
2016-01-19,31.597095489501953
2016-01-20,31.27423667907715
2016-01-21,31.223251342773438
2016-01-22,31.987918853759766
2016-01-25,31.333724975585938
2016-01-26,31.733043670654297
2016-01-27,31.495147705078125
2016-01-28,30.789960861206055
2016-01-29,31.97942543029785
2016-02-01,32.14085388183594
2016-02-02,31.851991653442383
2016-02-03,32.74406814575195
2016-02-04,32.863014221191406
2016-02-05,32.55714797973633
2016-02-08,32.43822479248047
2016-02-09,32.13235855102539
2016-02-10,32.2852783203125
2016-02-11,32.13235855102539
2016-02-12,32.701595306396484
2016-02-16,33.13489532470703
2016-02-17,33.466243743896484
2016-02-18,33.74661636352539
2016-02-19,33.5002326965332
2016-02-22,33.92502975463867
2016-02-23,33.60218048095703
2016-02-24,33.68714904785156
2016-02-25,33.99300003051758
2016-02-26,34.035484313964844
2016-02-29,33.8570671081543
2016-03-01,34.50276565551758
2016-03-02,34.57137680053711
2016-03-03,34.897281646728516
2016-03-04,35.16313934326172
2016-03-07,35.31752395629883
2016-03-08,35.060237884521484
2016-03-09,35.24032974243164
2016-03-10,35.600547790527344
2016-03-11,36.53536605834961
2016-03-14,36.4067268371582
2016-03-15,36.595401763916016
2016-03-16,36.85269546508789
2016-03-17,37.48735046386719
2016-03-18,37.46161651611328
2016-03-21,37.82181930541992
2016-03-22,37.82181930541992
2016-03-23,37.753204345703125
2016-03-24,37.718910217285156
2016-03-28,37.67603302001953
2016-03-29,37.96762466430664
2016-03-30,38.05339050292969
2016-03-31,38.147727966308594
2016-04-01,38.2763786315918
2016-04-04,38.113433837890625
2016-04-05,37.50448989868164
2016-04-06,37.73605728149414
2016-04-07,37.247222900390625
2016-04-08,37.384429931640625
2016-04-11,37.56453323364258
2016-04-12,37.8132438659668
2016-04-13,38.422176361083984
2016-04-14,38.32783508300781
2016-04-15,38.542236328125
2016-04-18,38.850982666015625
2016-04-19,38.876747131347656
2016-04-20,38.91101837158203
2016-04-21,38.37929916381836
2016-04-22,38.61942672729492
2016-04-25,38.51650619506836
2016-04-26,38.65372848510742
2016-04-27,38.713768005371094
2016-04-28,38.10485076904297
2016-04-29,39.485652923583984
2016-05-02,40.22323226928711
2016-05-03,39.78582000732422
2016-05-04,40.360443115234375
2016-05-05,40.377586364746094
2016-05-06,40.2746696472168
2016-05-09,40.23177719116211
2016-05-10,40.943641662597656
2016-05-11,40.429046630859375
2016-05-12,40.72923278808594
2016-05-13,40.42047119140625
2016-05-16,40.660614013671875
2016-05-17,40.47193145751953
2016-05-18,40.79783630371094
2016-05-19,40.840702056884766
2016-05-20,40.97793197631836
2016-05-23,40.82356643676758
2016-05-24,41.27811813354492
2016-05-25,41.28668212890625
2016-05-26,41.175193786621094
2016-05-27,41.33815383911133
2016-05-31,41.44964599609375
2016-06-01,41.40642547607422
2016-06-02,41.70896530151367
2016-06-03,41.3718376159668
2016-06-06,41.3372688293457
2016-06-07,41.389129638671875
2016-06-08,41.423702239990234
2016-06-09,41.804054260253906
2016-06-10,41.51878356933594
2016-06-13,41.12115478515625
2016-06-14,40.45552444458008
2016-06-15,40.06654739379883
2016-06-16,40.29130554199219
2016-06-17,40.274009704589844
2016-06-20,40.45552444458008
2016-06-21,40.44689178466797
2016-06-22,40.45552444458008
2016-06-23,41.11251449584961
2016-06-24,39.202110290527344
2016-06-27,38.08699035644531
2016-06-28,39.14159393310547
2016-06-29,40.0751838684082
2016-06-30,41.147090911865234
2016-07-01,41.31996154785156
2016-07-05,41.10386657714844
2016-07-06,41.38047790527344
2016-07-07,41.49285125732422
2016-07-08,42.09796142578125
2016-07-11,42.34001922607422
2016-07-12,42.50424575805664
2016-07-13,42.158470153808594
2016-07-14,42.31407165527344
2016-07-15,42.37457275390625
2016-07-18,42.03745651245117
2016-07-19,42.09796142578125
2016-07-20,42.167110443115234
2016-07-21,42.03745651245117
2016-07-22,42.49560546875
2016-07-25,42.806800842285156
2016-07-26,42.75493240356445
2016-07-27,42.78950500488281
2016-07-28,42.711708068847656
2016-07-29,42.52152633666992
2016-08-01,42.83273696899414
2016-08-02,42.34001922607422
2016-08-03,42.357295989990234
2016-08-04,42.27085494995117
2016-08-05,42.61661148071289
2016-08-08,42.711708068847656
2016-08-09,42.85866928100586
2016-08-10,42.98833084106445
2016-08-11,43.005619049072266
2016-08-12,42.68577575683594
2016-08-15,42.61661148071289
2016-08-16,42.158470153808594
2016-08-17,42.011512756347656
2016-08-18,41.94235610961914
2016-08-19,41.95965576171875
2016-08-22,42.18440628051758
2016-08-23,41.899139404296875
2016-08-24,42.020164489746094
2016-08-25,42.26219177246094
2016-08-26,42.37457275390625
2016-08-29,42.85002136230469
2016-08-30,42.824092864990234
2016-08-31,43.041866302490234
2016-09-01,43.05057907104492
2016-09-02,43.547115325927734
2016-09-06,43.59937286376953
2016-09-07,43.94783401489258
2016-09-08,43.80844497680664
2016-09-09,42.83279800415039
2016-09-12,43.72132873535156
2016-09-13,43.224796295166016
2016-09-14,43.05057907104492
2016-09-15,43.57325744628906
2016-09-16,43.25094223022461
2016-09-19,43.46872329711914
2016-09-20,43.62551498413086
2016-09-21,44.1307487487793
2016-09-22,44.51405334472656
2016-09-23,44.1481819152832
2016-09-26,43.921688079833984
2016-09-27,44.25271987915039
2016-09-28,44.40081024169922
2016-09-29,43.834590911865234
2016-09-30,44.313690185546875
2016-10-03,43.956539154052734
2016-10-04,43.799739837646484
2016-10-05,43.921688079833984
2016-10-06,44.21788024902344
2016-10-07,44.0523681640625
2016-10-10,44.01750564575195
2016-10-11,43.39903259277344
2016-10-12,43.965248107910156
2016-10-13,43.61680221557617
2016-10-14,43.7649040222168
2016-10-17,43.4774284362793
2016-10-18,43.57325744628906
2016-10-19,43.57325744628906
2016-10-20,42.84150314331055
2016-10-21,42.658573150634766
2016-10-24,42.2927131652832
2016-10-25,42.13590621948242
2016-10-26,42.25786590576172
2016-10-27,41.90069580078125
2016-10-28,42.101070404052734
2016-10-31,42.01395034790039
2016-11-01,41.50870132446289
2016-11-02,41.24735641479492
2016-11-03,41.52611541748047
2016-11-04,41.360618591308594
2016-11-07,42.31013107299805
2016-11-08,42.62372970581055
2016-11-09,43.46872329711914
2016-11-10,44.60116195678711
2016-11-11,44.8973503112793
2016-11-14,45.402587890625
2016-11-15,44.487918853759766
2016-11-16,44.30498123168945
2016-11-17,44.97574234008789
2016-11-18,44.879940032958984
2016-11-21,44.77539825439453
2016-11-22,44.59245300292969
2016-11-23,45.00189208984375
2016-11-25,45.17609405517578
2016-11-28,44.618587493896484
2016-11-29,44.64472198486328
2016-11-30,44.18834686279297
2016-12-01,43.64423370361328
2016-12-02,43.143985748291016
2016-12-05,43.28440856933594
2016-12-06,43.723228454589844
2016-12-07,44.267333984375
2016-12-08,44.01283645629883
2016-12-09,44.54818344116211
2016-12-12,44.48674392700195
2016-12-13,44.80268859863281
2016-12-14,44.08304214477539
2016-12-15,44.60084533691406
2016-12-16,45.24150466918945
2016-12-19,45.346824645996094
2016-12-20,45.5223388671875
2016-12-21,45.39946365356445
2016-12-22,45.61888885498047
2016-12-23,45.64521789550781
2016-12-27,45.59254837036133
2016-12-28,45.30292510986328
2016-12-29,45.49601364135742
2016-12-30,45.60132598876953
2017-01-03,45.84706497192383
2017-01-04,46.426300048828125
2017-01-05,46.5316162109375
2017-01-06,46.636924743652344
2017-01-09,45.98748779296875
2017-01-10,46.00503158569336
2017-01-11,46.05769729614258
2017-01-12,46.14546203613281
2017-01-13,46.34730529785156
2017-01-17,46.136680603027344
2017-01-18,46.45263671875
2017-01-19,46.22443771362305
2017-01-20,46.37363052368164
2017-01-23,46.2858772277832
2017-01-24,46.715904235839844
2017-01-25,47.2073860168457
2017-01-26,47.2073860168457
2017-01-27,47.93580627441406
2017-01-30,47.2775993347168
2017-01-31,47.242488861083984
2017-02-01,46.90020751953125
2017-02-02,47.347801208496094
2017-02-03,47.400455474853516
2017-02-06,47.40924072265625
2017-02-07,47.33024215698242
2017-02-08,47.4443473815918
2017-02-09,48.014801025390625
2017-02-10,48.41850662231445
2017-02-13,48.751991271972656
2017-02-14,48.760765075683594
2017-02-15,48.98896026611328
2017-02-16,49.55942153930664
2017-02-17,49.971893310546875
2017-02-21,49.27857208251953
2017-02-22,49.34001159667969
2017-02-23,49.55942153930664
2017-02-24,49.90168380737305
2017-02-27,50.006996154785156
2017-02-28,49.98066711425781
2017-03-01,51.04107666015625
2017-03-02,50.175079345703125
2017-03-03,50.24577331542969
2017-03-06,49.83927917480469
2017-03-07,49.768592834472656
2017-03-08,49.61836624145508
2017-03-09,49.69789505004883
2017-03-10,50.06904983520508
2017-03-13,50.36064529418945
2017-03-14,50.2369384765625
2017-03-15,50.43134689331055
2017-03-16,50.24577331542969
2017-03-17,50.30763244628906
2017-03-20,50.26344680786133
2017-03-21,49.494651794433594
2017-03-22,49.59185791015625
2017-03-23,49.73324203491211
2017-03-24,49.874629974365234
2017-03-27,49.962989807128906
2017-03-28,50.37831497192383
2017-03-29,50.18391036987305
2017-03-30,50.16624450683594
2017-03-31,49.962989807128906
2017-04-03,49.503482818603516
2017-04-04,49.821617126464844
2017-04-05,49.48581314086914
2017-04-06,49.83927917480469
2017-04-07,49.77742385864258
2017-04-10,49.7862548828125
2017-04-11,49.75091552734375
2017-04-12,49.30023956298828
2017-04-13,49.05280303955078
2017-04-17,49.73324203491211
2017-04-18,49.521156311035156
2017-04-19,49.326751708984375
2017-04-20,49.70672607421875
2017-04-21,49.141178131103516
2017-04-24,49.529998779296875
2017-04-25,49.874629974365234
2017-04-26,49.795101165771484
2017-04-27,50.130882263183594
2017-04-28,49.31791305541992
2017-05-01,49.432796478271484
2017-05-02,48.663997650146484
2017-05-03,48.6109733581543
2017-05-04,48.92026138305664
2017-05-05,49.229549407958984
2017-05-08,49.02629852294922
2017-05-09,48.796539306640625
2017-05-10,49.02629852294922
2017-05-11,48.71701431274414
2017-05-12,48.36354064941406
2017-05-15,48.770042419433594
2017-05-16,48.876075744628906
2017-05-17,48.566795349121094
2017-05-18,48.93793869018555
2017-05-19,49.27372360229492
2017-05-22,49.72440719604492
2017-05-23,50.095542907714844
2017-05-24,50.22809982299805
2017-05-25,50.85551071166992
2017-05-26,50.47554016113281
2017-05-30,50.34297561645508
2017-05-31,50.4764404296875
2017-06-01,51.1259651184082
2017-06-02,51.028099060058594
2017-06-05,50.6366081237793
2017-06-06,50.049354553222656
2017-06-07,50.65439224243164
2017-06-08,51.063690185546875
2017-06-09,51.49967956542969
2017-06-12,51.65092468261719
2017-06-13,51.72211456298828
2017-06-14,51.579750061035156
2017-06-15,52.32716751098633
2017-06-16,52.46952819824219
2017-06-19,52.5051155090332
2017-06-20,52.19369125366211
2017-06-21,51.51747512817383
2017-06-22,50.80565643310547
2017-06-23,50.458648681640625
2017-06-26,50.59211349487305
2017-06-27,50.280696868896484
2017-06-28,51.063690185546875
2017-06-29,50.73447036743164
2017-06-30,50.93912124633789
2017-07-03,51.18825149536133
2017-07-05,51.15266036987305
2017-07-06,50.85903549194336
2017-07-07,51.34842300415039
2017-07-10,51.1259651184082
2017-07-11,50.50312805175781
2017-07-12,50.60101318359375
2017-07-13,51.21495056152344
2017-07-14,51.25943374633789
2017-07-17,51.161563873291016
2017-07-18,51.21495056152344
2017-07-19,51.33061599731445
2017-07-20,51.846675872802734
2017-07-21,52.18479537963867
2017-07-24,52.34495544433594
2017-07-25,52.585182189941406
2017-07-26,52.20258712768555
2017-07-27,51.63315200805664
2017-07-28,52.861019134521484
2017-07-31,52.30937194824219
2017-08-01,52.66526412963867
2017-08-02,52.514007568359375
2017-08-03,52.18479537963867
2017-08-04,52.514007568359375
2017-08-07,52.4161376953125
2017-08-08,52.32716751098633
2017-08-09,52.4072380065918
2017-08-10,52.14920425415039
2017-08-11,51.98014831542969
2017-08-14,52.37165832519531
2017-08-15,52.247074127197266
2017-08-16,52.4161376953125
2017-08-17,51.47298812866211
2017-08-18,51.55305862426758
2017-08-21,51.72211456298828
2017-08-22,52.158103942871094
2017-08-23,51.79330062866211
2017-08-24,51.88227462768555
2017-08-25,51.9445686340332
2017-08-28,51.873382568359375
2017-08-29,51.64204406738281
2017-08-30,51.79433059692383
2017-08-31,51.86598587036133
2017-09-01,51.88390350341797
2017-09-05,51.69578552246094
2017-09-06,52.116817474365234
2017-09-07,51.66891098022461
2017-09-08,53.469444274902344
2017-09-11,53.7829704284668
2017-09-12,54.03379440307617
2017-09-13,53.711307525634766
2017-09-14,53.74714660644531
2017-09-15,54.08754348754883
2017-09-18,54.10544967651367
2017-09-19,54.07857131958008
2017-09-20,54.392093658447266
2017-09-21,54.347320556640625
2017-09-22,54.63396453857422
2017-09-25,54.535430908203125
2017-09-26,55.07290267944336
2017-09-27,55.20726776123047
2017-09-28,55.09977340698242
2017-09-29,55.135597229003906
2017-10-02,55.26101303100586
2017-10-03,55.53871536254883
2017-10-04,55.18039321899414
2017-10-05,55.359535217285156
2017-10-06,55.3237190246582
2017-10-09,55.18039321899414
2017-10-10,55.4222526550293
2017-10-11,55.28788757324219
2017-10-12,55.57453155517578
2017-10-13,55.556617736816406
2017-10-16,55.646202087402344
2017-10-17,55.431217193603516
2017-10-18,55.65515899658203
2017-10-19,56.11201095581055
2017-10-20,56.362831115722656
2017-10-23,56.39866256713867
2017-10-24,56.282203674316406
2017-10-25,56.022430419921875
2017-10-26,55.762657165527344
2017-10-27,56.022430419921875
2017-10-30,56.20158386230469
2017-10-31,56.7301025390625
2017-11-01,56.97196578979492
2017-11-02,57.222782135009766
2017-11-03,57.052574157714844
2017-11-06,57.455684661865234
2017-11-07,57.070491790771484
2017-11-08,56.90926742553711
2017-11-09,57.01675796508789
2017-11-10,57.401939392089844
2017-11-13,57.27653503417969
2017-11-14,58.315643310546875
2017-11-15,58.52167892456055
2017-11-16,58.969566345214844
2017-11-17,59.09498596191406
2017-11-20,59.13079833984375
2017-11-21,59.98180389404297
2017-11-22,59.67724609375
2017-11-24,58.57543182373047
2017-11-27,58.86206817626953
2017-11-28,59.68619155883789
2017-11-29,59.498077392578125
2017-11-30,59.31787109375
2017-12-01,59.98466491699219
2017-12-04,59.993675231933594
2017-12-05,59.30885314941406
2017-12-06,59.31787109375
2017-12-07,58.81325912475586
2017-12-08,59.19171905517578
2017-12-11,59.00248336791992
2017-12-12,58.38074493408203
2017-12-13,57.85812759399414
2017-12-14,57.38956069946289
2017-12-15,57.65087127685547
2017-12-18,57.53373718261719
2017-12-19,58.02933120727539
2017-12-20,57.85812759399414
2017-12-21,56.749794006347656
2017-12-22,56.40739440917969
2017-12-26,56.68671798706055
2017-12-27,56.966060638427734
2017-12-28,57.33549880981445
2017-12-29,57.02012252807617
2018-01-02,56.01992416381836
2018-01-03,56.44343948364258
2018-01-04,56.966060638427734
2018-01-05,57.22736358642578
2018-01-08,57.26341247558594
2018-01-09,57.33549880981445
2018-01-10,57.28142547607422
2018-01-11,57.12824630737305
2018-01-12,57.560760498046875
2018-01-16,57.146270751953125
2018-01-17,57.713951110839844
2018-01-18,57.6959228515625
2018-01-19,57.93020248413086
2018-01-22,58.344703674316406
2018-01-23,58.17349624633789
2018-01-24,58.6781005859375
2018-01-25,59.155670166015625
2018-01-26,63.516876220703125
2018-01-29,62.86810302734375
2018-01-30,62.47163391113281
2018-01-31,61.56153869628906
2018-02-01,62.345489501953125
2018-02-02,61.78681182861328
2018-02-05,59.714324951171875
