,KR
2014-06-03,19.719839096069336
2014-06-04,19.798141479492188
2014-06-05,19.8558349609375
2014-06-06,19.835227966308594
2014-06-09,19.971233367919922
2014-06-10,19.744564056396484
2014-06-11,19.78577423095703
2014-06-12,19.46844482421875
2014-06-13,19.431354522705078
2014-06-16,19.402507781982422
2014-06-17,19.324207305908203
2014-06-18,19.480806350708008
2014-06-19,20.46578025817871
2014-06-20,20.539955139160156
2014-06-23,20.358617782592773
2014-06-24,20.263835906982422
2014-06-25,20.28444480895996
2014-06-26,20.3544979095459
2014-06-27,20.57292366027832
2014-06-30,20.370983123779297
2014-07-01,20.41219711303711
2014-07-02,20.370983123779297
2014-07-03,20.46578025817871
2014-07-07,20.387468338012695
2014-07-08,20.18140983581543
2014-07-09,20.31328582763672
2014-07-10,20.18140983581543
2014-07-11,20.11958885192871
2014-07-14,20.30092430114746
2014-07-15,20.329776763916016
2014-07-16,20.3380126953125
2014-07-17,20.309167861938477
2014-07-18,20.441038131713867
2014-07-21,20.39158821105957
2014-07-22,20.67594337463379
2014-07-23,20.67594337463379
2014-07-24,21.01801109313965
2014-07-25,20.898494720458984
2014-07-28,20.659473419189453
2014-07-29,20.713043212890625
2014-07-30,20.49462127685547
2014-07-31,20.185531616210938
2014-08-01,20.29680061340332
2014-08-04,20.342144012451172
2014-08-05,20.07425880432129
2014-08-06,20.28444480895996
2014-08-07,20.18140983581543
2014-08-08,20.36274528503418
2014-08-11,20.708925247192383
2014-08-12,20.65122413635254
2014-08-13,20.56645965576172
2014-08-14,20.901382446289062
2014-08-15,20.7442569732666
2014-08-18,20.75252914428711
2014-08-19,20.8393611907959
2014-08-20,20.893108367919922
2014-08-21,20.860031127929688
2014-08-22,20.79800796508789
2014-08-25,20.72771644592285
2014-08-26,20.872432708740234
2014-08-27,21.029556274414062
2014-08-28,21.087446212768555
2014-08-29,21.079177856445312
2014-09-02,21.22389793395996
2014-09-03,21.335527420043945
2014-09-04,21.438899993896484
2014-09-05,21.67045021057129
2014-09-08,21.571212768554688
2014-09-09,21.39342498779297
2014-09-10,21.447174072265625
2014-09-11,21.571212768554688
2014-09-12,21.43063735961914
2014-09-15,21.314863204956055
2014-09-16,21.591886520385742
2014-09-17,21.62496566772461
2014-09-18,21.703527450561523
2014-09-19,21.562950134277344
2014-09-22,21.513324737548828
2014-09-23,21.513324737548828
2014-09-24,21.823440551757812
2014-09-25,21.372745513916016
2014-09-26,21.389286041259766
2014-09-29,21.48851776123047
2014-09-30,21.500925064086914
2014-10-01,21.335527420043945
2014-10-02,21.2941837310791
2014-10-03,21.86478614807129
2014-10-06,21.92267608642578
2014-10-07,21.893722534179688
2014-10-08,22.35682487487793
2014-10-09,22.02190589904785
2014-10-10,22.2948055267334
2014-10-13,21.877185821533203
2014-10-14,22.07979393005371
2014-10-15,21.641508102416992
2014-10-16,21.17841339111328
2014-10-17,21.356210708618164
2014-10-20,21.85238265991211
2014-10-21,22.199703216552734
2014-10-22,22.36509895324707
2014-10-23,22.44779396057129
2014-10-24,22.406442642211914
2014-10-27,22.563562393188477
2014-10-28,22.58837127685547
2014-10-29,22.5552978515625
2014-10-30,22.766170501708984
2014-10-31,23.03493309020996
2014-11-03,23.336774826049805
2014-11-04,23.601404190063477
2014-11-05,23.77919578552246
2014-11-06,23.882570266723633
2014-11-07,23.899106979370117
2014-11-10,24.213350296020508
2014-11-11,24.09757423400879
2014-11-12,24.215789794921875
2014-11-13,24.21994400024414
2014-11-14,23.93787384033203
2014-11-17,24.1784610748291
2014-11-18,24.273860931396484
2014-11-19,24.261411666870117
2014-11-20,24.149425506591797
2014-11-21,24.21164321899414
2014-11-24,24.269716262817383
2014-11-25,24.398298263549805
2014-11-26,24.564218521118164
2014-11-28,24.82139015197754
2014-12-01,24.813093185424805
2014-12-02,24.676219940185547
2014-12-03,24.331933975219727
2014-12-04,25.203004837036133
2014-12-05,25.294260025024414
2014-12-08,25.451887130737305
2014-12-09,25.505800247192383
2014-12-10,25.451887130737305
2014-12-11,25.67172622680664
2014-12-12,25.53068733215332
2014-12-15,25.522397994995117
2014-12-16,25.50995635986328
2014-12-17,25.908159255981445
2014-12-18,26.397613525390625
2014-12-19,26.36028480529785
2014-12-22,26.638195037841797
2014-12-23,26.6630859375
2014-12-24,26.567686080932617
2014-12-26,26.667238235473633
2014-12-29,26.708717346191406
2014-12-30,26.758493423461914
2014-12-31,26.634056091308594
2015-01-02,26.351993560791016
2015-01-05,26.165334701538086
2015-01-06,26.165334701538086
2015-01-07,26.957592010498047
2015-01-08,27.459489822387695
2015-01-09,27.310165405273438
2015-01-12,27.37653350830078
2015-01-13,27.37653350830078
2015-01-14,27.272830963134766
2015-01-15,27.629562377929688
2015-01-16,27.683481216430664
2015-01-20,27.542451858520508
2015-01-21,27.791324615478516
2015-01-22,28.08169174194336
2015-01-23,28.189537048339844
2015-01-26,28.587736129760742
2015-01-27,28.761951446533203
2015-01-28,28.57115364074707
2015-01-29,28.761951446533203
2015-01-30,28.641666412353516
2015-02-02,28.902976989746094
2015-02-03,29.243112564086914
2015-02-04,29.595701217651367
2015-02-05,29.67865562438965
2015-02-06,29.745025634765625
2015-02-09,29.388294219970703
2015-02-10,29.736730575561523
2015-02-11,29.821983337402344
2015-02-12,30.129724502563477
2015-02-13,30.30022621154785
2015-02-17,30.462411880493164
2015-02-18,30.537282943725586
2015-02-19,30.125560760498047
2015-02-20,30.2711238861084
2015-02-23,30.41667366027832
2015-02-24,30.325176239013672
2015-02-25,30.088125228881836
2015-02-26,29.980003356933594
2015-02-27,29.589092254638672
2015-03-02,29.50176429748535
2015-03-03,29.102519989013672
2015-03-04,28.965288162231445
2015-03-05,30.903234481811523
2015-03-06,30.919862747192383
2015-03-09,31.21929931640625
2015-03-10,30.774314880371094
2015-03-11,31.069595336914062
2015-03-12,31.726661682128906
2015-03-13,31.751623153686523
2015-03-16,32.042724609375
2015-03-17,31.606054306030273
2015-03-18,31.522886276245117
2015-03-19,31.772403717041016
2015-03-20,31.951234817504883
2015-03-23,31.996971130371094
2015-03-24,32.09263610839844
2015-03-25,31.57278060913086
2015-03-26,31.643482208251953
2015-03-27,31.743295669555664
2015-03-30,32.121734619140625
2015-03-31,31.88053321838379
2015-04-01,31.926280975341797
2015-04-02,32.07600021362305
2015-04-06,32.00944900512695
2015-04-07,31.75577163696289
2015-04-08,31.980337142944336
2015-04-09,31.942903518676758
2015-04-10,32.051055908203125
2015-04-13,31.743295669555664
2015-04-14,31.28167724609375
2015-04-15,30.73689842224121
2015-04-16,30.512317657470703
2015-04-17,29.87604331970215
2015-04-20,29.643150329589844
2015-04-21,29.87187957763672
2015-04-22,29.273025512695312
2015-04-23,29.497608184814453
2015-04-24,29.81781578063965
2015-04-27,29.33956527709961
2015-04-28,28.869632720947266
2015-04-29,28.607637405395508
2015-04-30,28.657548904418945
2015-05-01,29.164897918701172
2015-05-04,29.115005493164062
2015-05-05,28.366436004638672
2015-05-06,29.027658462524414
2015-05-07,29.38115882873535
2015-05-08,29.855255126953125
2015-05-11,29.87604331970215
2015-05-12,29.668102264404297
2015-05-13,29.69938087463379
2015-05-14,30.203886032104492
2015-05-15,30.479084014892578
2015-05-18,30.474905014038086
2015-05-19,30.633346557617188
2015-05-20,30.754253387451172
2015-05-21,30.875179290771484
2015-05-22,31.02945327758789
2015-05-26,30.950233459472656
2015-05-27,30.933544158935547
2015-05-28,30.829313278198242
2015-05-29,30.35399627685547
2015-06-01,30.433212280273438
2015-06-02,30.145523071289062
2015-06-03,30.26643180847168
2015-06-04,30.103824615478516
2015-06-05,29.607650756835938
2015-06-08,29.474231719970703
2015-06-09,29.47838592529297
2015-06-10,29.72439956665039
2015-06-11,29.9287052154541
2015-06-12,29.874496459960938
2015-06-15,29.91202163696289
2015-06-16,30.166353225708008
2015-06-17,30.39985466003418
2015-06-18,30.66253089904785
2015-06-19,30.833486557006836
2015-06-22,30.975244522094727
2015-06-23,30.625003814697266
2015-06-24,30.4123592376709
2015-06-25,30.416536331176758
2015-06-26,30.483243942260742
2015-06-29,30.29978370666504
2015-06-30,30.233070373535156
2015-07-01,30.533287048339844
2015-07-02,30.483243942260742
2015-07-06,30.675039291381836
2015-07-07,31.433895111083984
2015-07-08,31.33383560180664
2015-07-09,31.50895881652832
2015-07-10,31.829992294311523
2015-07-13,32.0843505859375
2015-07-14,31.855010986328125
2015-07-15,31.96342658996582
2015-07-16,32.180240631103516
2015-07-17,32.288639068603516
2015-07-20,32.663909912109375
2015-07-21,32.48876953125
2015-07-22,32.53047180175781
2015-07-23,32.246952056884766
2015-07-24,31.988428115844727
2015-07-27,31.855010986328125
2015-07-28,32.288639068603516
2015-07-29,32.35535430908203
2015-07-30,32.522132873535156
2015-07-31,32.722259521484375
2015-08-03,32.85569381713867
2015-08-04,32.15521240234375
2015-08-05,32.58884811401367
2015-08-06,32.288639068603516
2015-08-07,31.53813362121582
2015-08-10,31.304651260375977
2015-08-11,31.1795597076416
2015-08-12,31.610219955444336
2015-08-13,31.953092575073242
2015-08-14,32.07015609741211
2015-08-17,32.32102966308594
2015-08-18,32.279212951660156
2015-08-19,31.242267608642578
2015-08-20,30.673616409301758
2015-08-21,29.210186004638672
2015-08-24,28.240137100219727
2015-08-25,28.148143768310547
2015-08-26,29.33562469482422
2015-08-27,29.711929321289062
2015-08-28,29.218544006347656
2015-08-31,28.85059928894043
2015-09-01,28.307039260864258
2015-09-02,28.976030349731445
2015-09-03,28.909141540527344
2015-09-04,28.491010665893555
2015-09-08,29.310531616210938
2015-09-09,28.766971588134766
2015-09-10,29.603225708007812
2015-09-11,31.183734893798828
2015-09-14,31.292449951171875
2015-09-15,31.075016021728516
2015-09-16,31.091745376586914
2015-09-17,31.359342575073242
2015-09-18,30.71543312072754
2015-09-21,30.656904220581055
2015-09-22,30.44782829284668
2015-09-23,30.422739028930664
2015-09-24,30.071523666381836
2015-09-25,30.19696044921875
2015-09-28,29.895915985107422
2015-09-29,29.77884292602539
2015-09-30,30.16351318359375
2015-10-01,30.673616409301758
2015-10-02,31.058286666870117
2015-10-05,31.836015701293945
2015-10-06,31.049938201904297
2015-10-07,31.367706298828125
2015-10-08,31.77747344970703
2015-10-09,31.80255699157715
2015-10-12,31.944713592529297
2015-10-13,31.309165954589844
2015-10-14,30.380935668945312
2015-10-15,30.9997615814209
2015-10-16,31.367706298828125
2015-10-19,31.635311126708984
2015-10-20,31.543323516845703
2015-10-21,31.84438133239746
2015-10-22,32.01997756958008
2015-10-23,31.626937866210938
2015-10-26,31.40116310119629
2015-10-27,30.932859420776367
2015-10-28,31.526594161987305
2015-10-29,31.48478889465332
2015-10-30,31.610219955444336
2015-11-02,31.944713592529297
2015-11-03,31.57676124572754
2015-11-04,30.949567794799805
2015-11-05,30.9997615814209
2015-11-06,31.417879104614258
2015-11-09,31.108476638793945
2015-11-10,31.255231857299805
2015-11-11,31.053951263427734
2015-11-12,30.617874145507812
2015-11-13,30.232114791870117
2015-11-16,30.64303970336914
2015-11-17,31.045583724975586
2015-11-18,31.481658935546875
2015-11-19,31.29715347290039
2015-11-20,31.28876304626465
2015-11-23,31.238460540771484
2015-11-24,31.12944221496582
2015-11-25,31.171356201171875
2015-11-27,31.875804901123047
2015-11-30,31.582290649414062
2015-12-01,32.03513717651367
2015-12-02,31.959667205810547
2015-12-03,33.46917724609375
2015-12-04,34.00587844848633
2015-12-07,34.74386978149414
2015-12-08,34.72709274291992
2015-12-09,34.59292221069336
2015-12-10,34.492279052734375
2015-12-11,34.45036315917969
2015-12-14,35.10447311401367
2015-12-15,35.48185729980469
2015-12-16,35.582489013671875
2015-12-17,35.171566009521484
2015-12-18,34.08135986328125
2015-12-21,34.55936813354492
2015-12-22,35.30574035644531
2015-12-23,35.48185729980469
2015-12-24,35.60765075683594
2015-12-28,35.59926223754883
2015-12-29,35.75859069824219
2015-12-30,35.48185729980469
2015-12-31,35.079322814941406
2016-01-04,34.5174446105957
2016-01-05,35.29736328125
2016-01-06,35.26381301879883
2016-01-07,34.44197082519531
2016-01-08,34.215538024902344
2016-01-11,34.618080139160156
2016-01-12,34.58454132080078
2016-01-13,32.87376022338867
2016-01-14,32.7311897277832
2016-01-15,32.27834701538086
2016-01-19,32.02674865722656
2016-01-20,31.74162483215332
2016-01-21,31.154600143432617
2016-01-22,31.12944221496582
2016-01-25,30.752046585083008
2016-01-26,30.844303131103516
2016-01-27,31.41456413269043
2016-01-28,31.716459274291992
2016-01-29,32.54670715332031
2016-02-01,33.63690185546875
2016-02-02,33.670448303222656
2016-02-03,33.69559860229492
2016-02-04,32.67249298095703
2016-02-05,31.557138442993164
2016-02-08,30.877845764160156
2016-02-09,30.802377700805664
2016-02-10,30.99160385131836
2016-02-11,30.63836669921875
2016-02-12,32.23632049560547
2016-02-16,32.370880126953125
2016-02-17,33.15302658081055
2016-02-18,32.009239196777344
2016-02-19,31.807395935058594
2016-02-22,32.18585205078125
2016-02-23,32.614768981933594
2016-02-24,32.547508239746094
2016-02-25,33.186676025390625
2016-02-26,33.17826461791992
2016-02-29,33.565128326416016
2016-03-01,34.16225051879883
2016-03-02,34.18748474121094
2016-03-03,31.790576934814453
2016-03-04,30.983192443847656
2016-03-07,31.15981101989746
2016-03-08,31.13458824157715
2016-03-09,31.798986434936523
2016-03-10,31.731706619262695
2016-03-11,32.49702453613281
2016-03-14,32.28677749633789
2016-03-15,32.07652282714844
2016-03-16,32.4718017578125
2016-03-17,32.034461975097656
2016-03-18,32.42974090576172
2016-03-21,32.068119049072266
2016-03-22,31.916717529296875
2016-03-23,31.61396598815918
2016-03-24,31.664419174194336
2016-03-28,32.009239196777344
2016-03-29,31.9840087890625
2016-03-30,32.034461975097656
2016-03-31,32.169036865234375
2016-04-01,32.227909088134766
2016-04-04,31.9840087890625
2016-04-05,32.1438102722168
2016-04-06,32.867088317871094
2016-04-07,32.101749420166016
2016-04-08,31.95036506652832
2016-04-11,31.26072883605957
2016-04-12,31.2523250579834
2016-04-13,31.841035842895508
2016-04-14,31.176626205444336
2016-04-15,31.042070388793945
2016-04-18,30.84864044189453
2016-04-19,30.470170974731445
2016-04-20,31.075706481933594
2016-04-21,30.672014236450195
2016-04-22,29.923513412475586
2016-04-25,30.9243221282959
2016-04-26,30.61315155029297
2016-04-27,30.53746795654297
2016-04-28,30.209453582763672
2016-04-29,29.763715744018555
2016-05-02,29.7973575592041
2016-05-03,29.603914260864258
2016-05-04,29.435720443725586
2016-05-05,29.368436813354492
2016-05-06,29.05725860595703
2016-05-09,30.142181396484375
2016-05-10,29.63755989074707
2016-05-11,29.279056549072266
2016-05-12,29.430896759033203
2016-05-13,29.40558433532715
2016-05-16,29.321239471435547
2016-05-17,29.068174362182617
2016-05-18,28.992258071899414
2016-05-19,29.380292892456055
2016-05-20,29.203144073486328
2016-05-23,29.35498046875
2016-05-24,29.962326049804688
2016-05-25,29.473064422607422
2016-05-26,30.02137565612793
2016-05-27,30.12258529663086
2016-05-31,30.164764404296875
2016-06-01,30.721494674682617
2016-06-02,30.73837661743164
2016-06-03,30.578100204467773
2016-06-06,30.384092330932617
2016-06-07,30.61185073852539
2016-06-08,30.80585479736328
2016-06-09,30.856483459472656
2016-06-10,31.050485610961914
2016-06-13,30.485315322875977
2016-06-14,30.164764404296875
2016-06-15,30.12258529663086
2016-06-16,29.920146942138672
2016-06-17,29.675521850585938
2016-06-20,29.279056549072266
2016-06-21,29.076616287231445
2016-06-22,28.865732192993164
2016-06-23,29.245309829711914
2016-06-24,29.641775131225586
2016-06-27,30.89021110534668
2016-06-28,30.40939712524414
2016-06-29,30.746814727783203
2016-06-30,31.033615112304688
2016-07-01,30.83116340637207
2016-07-05,31.48911476135254
2016-07-06,31.699989318847656
2016-07-07,31.480676651000977
2016-07-08,31.936193466186523
2016-07-11,31.666255950927734
2016-07-12,31.539731979370117
2016-07-13,31.61565399169922
2016-07-14,31.46381187438965
2016-07-15,30.966121673583984
2016-07-18,30.654020309448242
2016-07-19,30.544357299804688
2016-07-20,30.704635620117188
2016-07-21,30.333477020263672
2016-07-22,30.35035514831543
2016-07-25,30.190078735351562
2016-07-26,30.721494674682617
2016-07-27,30.004505157470703
2016-07-28,29.017566680908203
2016-07-29,28.840415954589844
2016-08-01,28.688589096069336
2016-08-02,27.50763511657715
2016-08-03,28.005329132080078
2016-08-04,27.4570255279541
2016-08-05,27.516077041625977
2016-08-08,27.25458526611328
2016-08-09,27.23771095275879
2016-08-10,27.41484832763672
2016-08-11,27.347116470336914
2016-08-12,27.58418083190918
2016-08-15,27.711179733276367
2016-08-16,27.17778968811035
2016-08-17,26.991519927978516
2016-08-18,27.482580184936523
2016-08-19,27.609580993652344
2016-08-22,27.82125473022461
2016-08-23,27.304784774780273
2016-08-24,27.93132209777832
2016-08-25,27.736581802368164
2016-08-26,27.668848037719727
2016-08-29,27.372516632080078
2016-08-30,27.228588104248047
2016-08-31,27.084653854370117
2016-09-01,27.059249877929688
2016-09-02,27.51644515991211
2016-09-06,27.660377502441406
2016-09-07,26.51739501953125
2016-09-08,26.508926391601562
2016-09-09,26.678264617919922
2016-09-12,26.1533260345459
2016-09-13,26.204126358032227
2016-09-14,26.000926971435547
2016-09-15,26.45812225341797
2016-09-16,26.314191818237305
2016-09-19,26.068660736083984
2016-09-20,26.322662353515625
2016-09-21,26.110998153686523
2016-09-22,26.034793853759766
2016-09-23,25.78080177307129
2016-09-26,25.46753692626953
2016-09-27,25.31513786315918
2016-09-28,25.26433753967285
2016-09-29,24.976472854614258
2016-09-30,25.12887191772461
2016-10-03,24.79020118713379
2016-10-04,24.553138732910156
2016-10-05,24.417673110961914
2016-10-06,24.866405487060547
2016-10-07,24.553138732910156
2016-10-10,24.595476150512695
2016-10-11,25.492935180664062
2016-10-12,26.390396118164062
2016-10-13,26.35652732849121
2016-10-14,26.475051879882812
2016-10-17,26.102527618408203
2016-10-18,25.94165802001953
2016-10-19,26.254926681518555
2016-10-20,26.178730010986328
2016-10-21,26.04326057434082
2016-10-24,26.398860931396484
2016-10-25,26.170257568359375
2016-10-26,26.16179847717285
2016-10-27,26.263397216796875
2016-10-28,26.466594696044922
2016-10-31,26.22952651977539
2016-11-01,26.068660736083984
2016-11-02,27.279382705688477
2016-11-03,26.263397216796875
2016-11-04,26.178730010986328
2016-11-07,26.449655532836914
2016-11-08,26.16179847717285
2016-11-09,27.33865737915039
2016-11-10,27.933523178100586
2016-11-11,28.485910415649414
2016-11-14,29.437702178955078
2016-11-15,29.624662399291992
2016-11-16,28.638885498046875
2016-11-17,28.485910415649414
2016-11-18,28.426422119140625
2016-11-21,28.49441146850586
2016-11-22,28.44341468811035
2016-11-23,28.638885498046875
2016-11-25,28.791841506958008
2016-11-28,28.604881286621094
2016-11-29,28.12898063659668
2016-11-30,27.449127197265625
2016-12-01,28.349937438964844
2016-12-02,28.298946380615234
2016-12-05,27.98451805114746
2016-12-06,28.103487014770508
2016-12-07,28.579387664794922
2016-12-08,29.05528450012207
2016-12-09,29.55668067932129
2016-12-12,29.080780029296875
2016-12-13,29.250749588012695
2016-12-14,29.505693435668945
2016-12-15,30.559457778930664
2016-12-16,30.542469024658203
2016-12-19,30.491477966308594
2016-12-20,30.160049438476562
2016-12-21,29.92209815979004
2016-12-22,29.726634979248047
2016-12-23,29.811626434326172
2016-12-27,29.88810157775879
2016-12-28,29.471689224243164
2016-12-29,29.39521598815918
2016-12-30,29.327232360839844
2017-01-03,28.655868530273438
2017-01-04,28.247957229614258
2017-01-05,28.222463607788086
2017-01-06,28.137479782104492
2017-01-09,27.97601890563965
2017-01-10,28.205469131469727
2017-01-11,28.103487014770508
2017-01-12,28.485910415649414
2017-01-13,28.97879409790039
2017-01-17,29.607664108276367
2017-01-18,29.667150497436523
2017-01-19,29.114776611328125
2017-01-20,28.970308303833008
2017-01-23,28.49441146850586
2017-01-24,28.375431060791016
2017-01-25,28.44341468811035
2017-01-26,28.672866821289062
2017-01-27,28.349937438964844
2017-01-30,28.553895950317383
2017-01-31,28.85982894897461
2017-02-01,28.417924880981445
2017-02-02,28.97879409790039
2017-02-03,28.91081428527832
2017-02-06,28.6303768157959
2017-02-07,28.11199188232422
2017-02-08,27.90803337097168
2017-02-09,28.460418701171875
2017-02-10,28.4519100189209
2017-02-13,28.323984146118164
2017-02-14,28.204578399658203
2017-02-15,28.5798397064209
2017-02-16,28.946582794189453
2017-02-17,29.006282806396484
2017-02-21,29.18538475036621
2017-02-22,28.341041564941406
2017-02-23,28.1363582611084
2017-02-24,28.3922176361084
2017-02-27,27.479633331298828
2017-02-28,27.121429443359375
2017-03-01,27.34317970275879
2017-03-02,26.157678604125977
2017-03-03,25.270689010620117
2017-03-06,25.04894256591797
2017-03-07,24.571332931518555
2017-03-08,24.73337745666504
2017-03-09,24.588390350341797
2017-03-10,24.57986068725586
2017-03-13,24.46898651123047
2017-03-14,24.477516174316406
2017-03-15,24.59691619873047
2017-03-16,25.006296157836914
2017-03-17,25.20246124267578
2017-03-20,24.89542579650879
2017-03-21,24.67367935180664
2017-03-22,24.699260711669922
2017-03-23,24.955127716064453
2017-03-24,24.818668365478516
2017-03-27,24.67367935180664
2017-03-28,24.76749038696289
2017-03-29,25.023351669311523
2017-03-30,24.903955459594727
2017-03-31,25.151287078857422
2017-04-03,25.074527740478516
2017-04-04,25.321861267089844
2017-04-05,24.997770309448242
2017-04-06,25.168344497680664
2017-04-07,25.466854095458984
2017-04-10,25.748302459716797
2017-04-11,25.219518661499023
2017-04-12,25.466854095458984
2017-04-13,25.5606689453125
2017-04-17,25.586252212524414
2017-04-18,25.4327392578125
2017-04-19,25.543615341186523
2017-04-20,25.33892059326172
2017-04-21,25.543615341186523
2017-04-24,25.70565414428711
2017-04-25,25.449796676635742
2017-04-26,25.466854095458984
2017-04-27,25.71418571472168
2017-04-28,25.28774642944336
2017-05-01,24.75044059753418
2017-05-02,24.57986068725586
2017-05-03,25.074527740478516
2017-05-04,24.92100715637207
2017-05-05,25.031879425048828
2017-05-08,24.665151596069336
2017-05-09,24.776025772094727
2017-05-10,25.62036895751953
2017-05-11,26.057085037231445
2017-05-12,25.277851104736328
2017-05-15,24.95246124267578
2017-05-16,24.678442001342773
2017-05-17,24.490062713623047
2017-05-18,24.90964126586914
2017-05-19,25.029523849487305
2017-05-22,25.072336196899414
2017-05-23,24.935333251953125
2017-05-24,24.943891525268555
2017-05-25,25.0380916595459
2017-05-26,25.217910766601562
2017-05-30,25.48336410522461
2017-05-31,25.500492095947266
2017-06-01,25.902944564819336
2017-06-02,25.800188064575195
2017-06-05,25.76594352722168
2017-06-06,25.526172637939453
2017-06-07,25.4405460357666
2017-06-08,25.860130310058594
2017-06-09,26.356788635253906
2017-06-12,25.714563369750977
2017-06-13,25.962886810302734
2017-06-14,25.928638458251953
2017-06-15,21.030628204345703
2017-06-16,19.086835861206055
2017-06-19,19.386539459228516
2017-06-20,19.163902282714844
2017-06-21,19.15534019470215
2017-06-22,19.31803321838379
2017-06-23,19.35228729248047
2017-06-26,19.36084747314453
2017-06-27,19.49785804748535
2017-06-28,19.9945068359375
2017-06-29,19.900312423706055
2017-06-30,19.968812942504883
2017-07-03,20.16576385498047
2017-07-05,19.891748428344727
2017-07-06,19.806121826171875
2017-07-07,19.83180809020996
2017-07-10,19.36084747314453
2017-07-11,19.377973556518555
2017-07-12,19.52353858947754
2017-07-13,19.626298904418945
2017-07-14,19.703365325927734
2017-07-17,19.58348274230957
2017-07-18,19.309465408325195
2017-07-19,19.643428802490234
2017-07-20,19.917438507080078
2017-07-21,19.917438507080078
2017-07-24,19.891748428344727
2017-07-25,20.277082443237305
2017-07-26,20.311338424682617
2017-07-27,20.50828742980957
2017-07-28,20.790864944458008
2017-07-31,20.996368408203125
2017-08-01,21.064878463745117
2017-08-02,21.09056282043457
2017-08-03,20.602476119995117
2017-08-04,20.662418365478516
2017-08-07,20.867931365966797
2017-08-08,20.662418365478516
2017-08-09,20.49972152709961
2017-08-10,20.182893753051758
2017-08-11,20.221630096435547
2017-08-14,20.29910659790039
2017-08-15,19.894502639770508
2017-08-16,19.877286911010742
2017-08-17,19.67928695678711
2017-08-18,19.67928695678711
2017-08-21,19.46407127380371
2017-08-22,19.748159408569336
2017-08-23,19.7653751373291
2017-08-24,18.16417121887207
2017-08-25,18.71512222290039
2017-08-28,18.697904586791992
2017-08-29,18.775381088256836
2017-08-30,19.11111831665039
2017-08-31,18.827037811279297
2017-09-01,19.300512313842773
2017-09-05,19.309114456176758
2017-09-06,19.412418365478516
2017-09-07,19.6018123626709
2017-09-08,18.129737854003906
2017-09-11,18.37077522277832
2017-09-12,18.577383041381836
2017-09-13,18.706510543823242
2017-09-14,18.301912307739258
2017-09-15,18.568777084350586
2017-09-18,18.45686912536621
2017-09-19,18.190000534057617
2017-09-20,17.905916213989258
2017-09-21,17.406612396240234
2017-09-22,17.346351623535156
2017-09-25,17.165571212768555
2017-09-26,17.380788803100586
2017-09-27,17.41522216796875
2017-09-28,17.44104766845703
2017-09-29,17.26887321472168
2017-10-02,17.182785034179688
2017-10-03,17.69930648803711
2017-10-04,17.67348289489746
2017-10-05,17.819828033447266
2017-10-06,17.75956916809082
2017-10-09,17.466876983642578
2017-10-10,17.67348289489746
2017-10-11,17.88869285583496
2017-10-12,18.078083038330078
2017-10-13,18.336339950561523
2017-10-16,17.59600067138672
2017-10-17,17.630434036254883
2017-10-18,17.793996810913086
2017-10-19,17.98339080810547
2017-10-20,18.09530258178711
2017-10-23,18.37938690185547
2017-10-24,18.48268699645996
2017-10-25,18.190000534057617
2017-10-26,17.92313003540039
2017-10-27,17.707914352416992
2017-10-30,17.768177032470703
2017-10-31,17.819828033447266
2017-11-01,17.992002487182617
2017-11-02,18.233041763305664
2017-11-03,18.508512496948242
2017-11-06,18.36216926574707
2017-11-07,18.344955444335938
2017-11-08,18.809814453125
2017-11-09,18.895904541015625
2017-11-10,19.0078182220459
2017-11-13,19.05946922302246
2017-11-14,19.063793182373047
2017-11-15,18.708843231201172
2017-11-16,19.28888702392578
2017-11-17,20.267183303833008
2017-11-20,20.085376739501953
2017-11-21,19.721765518188477
2017-11-22,20.03343391418457
2017-11-24,19.894914627075195
2017-11-27,20.06806182861328
2017-11-28,20.397045135498047
2017-11-29,21.106956481933594
2017-11-30,22.388273239135742
2017-12-01,22.22378158569336
2017-12-04,23.271337509155273
2017-12-05,22.69993782043457
2017-12-06,22.864425659179688
2017-12-07,22.968324661254883
2017-12-08,23.098182678222656
2017-12-11,23.011608123779297
2017-12-12,22.79517936706543
2017-12-13,23.106847763061523
2017-12-14,22.422903060913086
2017-12-15,22.899066925048828
2017-12-18,23.375225067138672
2017-12-19,23.331933975219727
2017-12-20,23.652265548706055
2017-12-21,23.85138702392578
2017-12-22,24.457412719726562
2017-12-26,24.06782341003418
2017-12-27,23.989906311035156
2017-12-28,23.937963485717773
2017-12-29,23.764812469482422
2018-01-02,24.50069808959961
2018-01-03,24.111114501953125
2018-01-04,23.35791015625
2018-01-05,23.652265548706055
2018-01-08,24.214996337890625
2018-01-09,24.041854858398438
2018-01-10,24.232316970825195
2018-01-11,24.31023597717285
2018-01-12,24.362178802490234
2018-01-16,24.457412719726562
2018-01-17,24.821027755737305
2018-01-18,25.158666610717773
2018-01-19,25.730064392089844
2018-01-22,25.652145385742188
2018-01-23,25.37510108947754
2018-01-24,25.52228546142578
2018-01-25,26.197566986083984
2018-01-26,26.734329223632812
2018-01-29,27.132579803466797
2018-01-30,26.6910457611084
2018-01-31,26.28413963317871
2018-02-01,26.15427589416504
2018-02-02,25.401073455810547
2018-02-05,24.647872924804688
2018-02-06,25.16732406616211
2018-02-07,25.020153045654297
2018-02-08,23.86870574951172
2018-02-09,23.94662094116211
2018-02-12,23.548372268676758
2018-02-13,24.34486198425293
