,TROW
2014-05-06,55.078208923339844
2014-05-07,55.97665023803711
2014-05-08,55.79146957397461
2014-05-09,55.66117858886719
2014-05-12,56.113807678222656
2014-05-13,55.77090072631836
2014-05-14,55.57200622558594
2014-05-15,54.200347900390625
2014-05-16,54.687320709228516
2014-05-19,55.009639739990234
2014-05-20,54.59815216064453
2014-05-21,55.14680099487305
2014-05-22,55.441688537597656
2014-05-23,55.41428756713867
2014-05-27,55.558292388916016
2014-05-28,55.70915985107422
2014-05-29,55.99036407470703
2014-05-30,55.91490936279297
2014-06-02,56.05207443237305
2014-06-03,56.23039245605469
2014-06-04,56.53213882446289
2014-06-05,57.49230194091797
2014-06-06,57.89009475708008
2014-06-09,57.94493865966797
2014-06-10,57.320831298828125
2014-06-11,56.90718078613281
2014-06-12,56.60380172729492
2014-06-13,56.4245491027832
2014-06-16,56.252197265625
2014-06-17,57.03818130493164
2014-06-18,57.56903076171875
2014-06-19,57.575950622558594
2014-06-20,57.38977813720703
2014-06-23,57.5483512878418
2014-06-24,57.14158248901367
2014-06-25,57.596641540527344
2014-06-26,57.4863166809082
2014-06-27,57.76209259033203
2014-06-30,58.19644546508789
2014-07-01,58.644588470458984
2014-07-02,58.5067024230957
2014-07-03,59.03755569458008
2014-07-07,58.720428466796875
2014-07-08,58.27226257324219
2014-07-09,57.920650482177734
2014-07-10,56.252197265625
2014-07-11,56.245296478271484
2014-07-14,56.8244514465332
2014-07-15,56.658992767333984
2014-07-16,56.472816467285156
2014-07-17,55.43174743652344
2014-07-18,56.01089096069336
2014-07-21,56.02468490600586
2014-07-22,56.514190673828125
2014-07-23,56.70724868774414
2014-07-24,55.38349151611328
2014-07-25,55.35591125488281
2014-07-28,55.328338623046875
2014-07-29,54.71470642089844
2014-07-30,54.9698371887207
2014-07-31,53.542659759521484
2014-08-01,53.542659759521484
2014-08-04,53.48060607910156
2014-08-05,53.15657424926758
2014-08-06,53.57024002075195
2014-08-07,52.956634521484375
2014-08-08,53.852901458740234
2014-08-11,54.045955657958984
2014-08-12,54.018367767333984
2014-08-13,54.163150787353516
2014-08-14,54.156280517578125
2014-08-15,53.60471725463867
2014-08-18,54.342430114746094
2014-08-19,54.2527961730957
2014-08-20,54.804344177246094
2014-08-21,55.004295349121094
2014-08-22,54.94225311279297
2014-08-25,55.65237045288086
2014-08-26,55.78337478637695
2014-08-27,55.611019134521484
2014-08-28,55.707542419433594
2014-08-29,55.84541320800781
2014-09-02,55.64547348022461
2014-09-03,55.604122161865234
2014-09-04,55.824745178222656
2014-09-05,55.96263122558594
2014-09-08,55.852317810058594
2014-09-09,55.43174743652344
2014-09-10,55.273189544677734
2014-09-11,55.28011703491211
2014-09-12,55.12760925292969
2014-09-15,54.753231048583984
2014-09-16,54.82255935668945
2014-09-17,54.9750862121582
2014-09-18,55.60594940185547
2014-09-19,55.5088996887207
2014-09-22,54.89882278442383
2014-09-23,54.794837951660156
2014-09-24,55.245460510253906
2014-09-25,54.5729866027832
2014-09-26,54.90573501586914
2014-09-29,54.434329986572266
2014-09-30,54.35115432739258
2014-10-01,53.436065673828125
2014-10-02,53.68561935424805
2014-10-03,53.997581481933594
2014-10-06,54.1709098815918
2014-10-07,52.957698822021484
2014-10-08,53.761871337890625
2014-10-09,52.666534423828125
2014-10-10,52.23672103881836
2014-10-13,51.25923538208008
2014-10-14,51.46028137207031
2014-10-15,51.640525817871094
2014-10-16,52.29219436645508
2014-10-17,52.957698822021484
2014-10-20,52.8468017578125
2014-10-21,53.85894775390625
2014-10-22,53.3736457824707
2014-10-23,53.60243225097656
2014-10-24,53.962913513183594
2014-10-27,54.1709098815918
2014-10-28,55.335575103759766
2014-10-29,55.51580810546875
2014-10-30,56.05655288696289
2014-10-31,56.90925598144531
2014-11-03,56.9716682434082
2014-11-04,57.4708137512207
2014-11-05,57.60945510864258
2014-11-06,57.15883255004883
2014-11-07,57.69957733154297
2014-11-10,57.54011917114258
2014-11-11,57.657981872558594
2014-11-12,57.33906936645508
2014-11-13,57.31135940551758
2014-11-14,56.9300537109375
2014-11-17,56.742889404296875
2014-11-18,56.860740661621094
2014-11-19,56.860740661621094
2014-11-20,56.86767578125
2014-11-21,57.43613815307617
2014-11-24,57.7342414855957
2014-11-25,57.713443756103516
2014-11-26,57.61636734008789
2014-11-28,57.865943908691406
2014-12-01,57.26974868774414
2014-12-02,57.713443756103516
2014-12-03,58.05310821533203
2014-12-04,57.990726470947266
2014-12-05,58.57305145263672
2014-12-08,58.78797149658203
2014-12-09,58.739463806152344
2014-12-10,58.19872283935547
2014-12-11,58.37895584106445
2014-12-12,57.14545440673828
2014-12-15,57.43816375732422
2014-12-16,56.86669158935547
2014-12-17,58.53924560546875
2014-12-18,60.204833984375
2014-12-19,60.434791564941406
2014-12-22,60.78322982788086
2014-12-23,61.04111862182617
2014-12-24,60.866878509521484
2014-12-26,60.7623405456543
2014-12-29,60.811119079589844
2014-12-30,60.567230224609375
2014-12-31,59.83546829223633
2015-01-02,59.76578903198242
2015-01-05,58.39290237426758
2015-01-06,57.36148452758789
2015-01-07,58.20474624633789
2015-01-08,58.8946418762207
2015-01-09,58.44865417480469
2015-01-12,57.79356002807617
2015-01-13,57.8841667175293
2015-01-14,56.98515701293945
2015-01-15,56.469459533691406
2015-01-16,56.796993255615234
2015-01-20,56.69945526123047
2015-01-21,56.594913482666016
2015-01-22,57.953880310058594
2015-01-23,57.2639274597168
2015-01-26,57.786590576171875
2015-01-27,57.124549865722656
2015-01-28,55.21504592895508
2015-01-29,55.18717575073242
2015-01-30,54.8596305847168
2015-02-02,55.75863265991211
2015-02-03,56.62277603149414
2015-02-04,56.490360260009766
2015-02-05,56.97123718261719
2015-02-06,57.36148452758789
2015-02-09,56.76216125488281
2015-02-10,57.298770904541016
2015-02-11,57.21513366699219
2015-02-12,57.340599060058594
2015-02-13,57.45906066894531
2015-02-17,57.493900299072266
2015-02-18,56.94335174560547
2015-02-19,57.82146072387695
2015-02-20,58.21168899536133
2015-02-23,57.90507125854492
2015-02-24,58.55317687988281
2015-02-25,58.20474624633789
2015-02-26,58.06534957885742
2015-02-27,57.56360626220703
2015-03-02,58.1141242980957
2015-03-03,57.73781967163086
2015-03-04,57.44511413574219
2015-03-05,57.84235382080078
2015-03-06,57.236053466796875
2015-03-09,57.64024353027344
2015-03-10,56.560054779052734
2015-03-11,56.92244338989258
2015-03-12,58.163856506347656
2015-03-13,57.64484405517578
2015-03-16,58.584659576416016
2015-03-17,58.605712890625
2015-03-18,58.83015060424805
2015-03-19,58.093711853027344
2015-03-20,58.90728759765625
2015-03-23,58.423370361328125
2015-03-24,58.34621810913086
2015-03-25,57.217018127441406
2015-03-26,56.92244338989258
2015-03-27,56.95751953125
2015-03-30,57.329227447509766
2015-03-31,56.796199798583984
2015-04-01,57.231040954589844
2015-04-02,57.4835319519043
2015-04-06,57.59575653076172
2015-04-07,56.82655715942383
2015-04-08,57.94800567626953
2015-04-09,58.544681549072266
2015-04-10,58.21397399902344
2015-04-13,58.51591110229492
2015-04-14,58.99752426147461
2015-04-15,59.5151252746582
2015-04-16,59.7092399597168
2015-04-17,59.249149322509766
2015-04-20,59.66610336303711
2015-04-21,59.52231979370117
2015-04-22,59.37135314941406
2015-04-23,58.99752426147461
2015-04-24,59.356971740722656
2015-04-27,59.234771728515625
2015-04-28,59.50794219970703
2015-04-29,58.904090881347656
2015-04-30,58.357757568359375
2015-05-01,58.580604553222656
2015-05-04,58.88972091674805
2015-05-05,58.508724212646484
2015-05-06,57.955204010009766
2015-05-07,58.048648834228516
2015-05-08,58.717185974121094
2015-05-11,58.695621490478516
2015-05-12,58.32179641723633
2015-05-13,58.357757568359375
2015-05-14,58.932838439941406
2015-05-15,58.62373352050781
2015-05-18,59.04066848754883
2015-05-19,58.911277770996094
2015-05-20,58.7962760925293
2015-05-21,58.72438049316406
2015-05-22,58.63811492919922
2015-05-26,57.99113082885742
2015-05-27,58.42245101928711
2015-05-28,58.42962646484375
2015-05-29,58.00551223754883
2015-06-01,58.091766357421875
2015-06-02,57.710792541503906
2015-06-03,57.48793029785156
2015-06-04,56.93436813354492
2015-06-05,56.94877243041992
2015-06-08,56.51026153564453
2015-06-09,56.14363098144531
2015-06-10,56.69718933105469
2015-06-11,57.145809173583984
2015-06-12,56.68269348144531
2015-06-15,56.465599060058594
2015-06-16,57.00832748413086
2015-06-17,56.98661804199219
2015-06-18,57.63791275024414
2015-06-19,57.05898666381836
2015-06-22,57.218170166015625
2015-06-23,57.131351470947266
2015-06-24,56.97216796875
2015-06-25,56.487308502197266
2015-06-26,57.45698928833008
2015-06-29,56.06037902832031
2015-06-30,56.248504638671875
2015-07-01,56.21232604980469
2015-07-02,55.9662971496582
2015-07-06,55.66958236694336
2015-07-07,55.87946701049805
2015-07-08,54.830169677734375
2015-07-09,55.43803024291992
2015-07-10,56.031429290771484
2015-07-13,56.66822052001953
2015-07-14,56.509002685546875
2015-07-15,56.58137893676758
2015-07-16,57.536598205566406
2015-07-17,57.471473693847656
2015-07-20,57.42082595825195
2015-07-21,57.218170166015625
2015-07-22,56.97938537597656
2015-07-23,55.92287063598633
2015-07-24,55.60447311401367
2015-07-27,55.452510833740234
2015-07-28,55.83603286743164
2015-07-29,56.12547302246094
2015-07-30,56.082069396972656
2015-07-31,55.81432342529297
2015-08-03,55.89394760131836
2015-08-04,55.75645065307617
2015-08-05,55.34394454956055
2015-08-06,54.917015075683594
2015-08-07,54.88082504272461
2015-08-10,55.64065170288086
2015-08-11,55.12684631347656
2015-08-12,54.613067626953125
2015-08-13,54.873592376708984
2015-08-14,55.047271728515625
2015-08-17,55.16306686401367
2015-08-18,55.24265670776367
2015-08-19,54.613067626953125
2015-08-20,53.49867630004883
2015-08-21,52.16719055175781
2015-08-24,50.40149688720703
2015-08-25,49.44629669189453
2015-08-26,51.240909576416016
2015-08-27,52.75333023071289
2015-08-28,52.39150619506836
2015-08-31,52.01523208618164
2015-09-01,50.20611572265625
2015-09-02,50.589656829833984
2015-09-03,50.91529083251953
2015-09-04,50.249549865722656
2015-09-08,51.48696517944336
2015-09-09,50.98041915893555
2015-09-10,51.320526123046875
2015-09-11,51.75791549682617
2015-09-14,51.45173263549805
2015-09-15,51.72146224975586
2015-09-16,52.25363540649414
2015-09-17,51.80165100097656
2015-09-18,50.715476989746094
2015-09-21,51.189300537109375
2015-09-22,50.34367752075195
2015-09-23,50.205177307128906
2015-09-24,49.833396911621094
2015-09-25,50.387420654296875
2015-09-28,50.372840881347656
2015-09-29,49.767784118652344
2015-09-30,50.66445541381836
2015-10-01,50.001060485839844
2015-10-02,50.11041259765625
2015-10-05,51.57567596435547
2015-10-06,51.48818588256836
2015-10-07,52.47233200073242
2015-10-08,52.51605224609375
2015-10-09,52.12240982055664
2015-10-12,51.20388412475586
2015-10-13,50.4092903137207
2015-10-14,50.28536605834961
2015-10-15,51.17472839355469
2015-10-16,51.612117767333984
2015-10-19,51.21847152709961
2015-10-20,51.429866790771484
2015-10-21,50.76649475097656
2015-10-22,54.127132415771484
2015-10-23,54.22917938232422
2015-10-26,54.08338165283203
2015-10-27,53.908409118652344
2015-10-28,54.84879684448242
2015-10-29,54.950862884521484
2015-10-30,55.12582778930664
2015-11-02,55.54135513305664
2015-11-03,55.89854431152344
2015-11-04,55.54135513305664
2015-11-05,55.8912467956543
2015-11-06,56.08077621459961
2015-11-09,55.06022644042969
2015-11-10,55.51947784423828
2015-11-11,55.679832458496094
2015-11-12,54.8560905456543
2015-11-13,54.20729064941406
2015-11-16,54.92170333862305
2015-11-17,54.48432540893555
2015-11-18,55.76003646850586
2015-11-19,55.679832458496094
2015-11-20,55.67255783081055
2015-11-23,55.51217269897461
2015-11-24,55.12582778930664
2015-11-25,55.41013717651367
2015-11-27,55.366390228271484
2015-11-30,55.51217269897461
2015-12-01,55.76003646850586
2015-12-02,55.067508697509766
2015-12-03,54.79777145385742
2015-12-04,55.42470932006836
2015-12-07,54.79050064086914
2015-12-08,54.025062561035156
2015-12-09,53.33980941772461
2015-12-10,53.46373748779297
2015-12-11,51.612117767333984
2015-12-14,51.43585968017578
2015-12-15,52.41259002685547
2015-12-16,52.97072219848633
2015-12-17,52.14820861816406
2015-12-18,51.34040069580078
2015-12-21,51.69289779663086
2015-12-22,52.074764251708984
2015-12-23,53.426025390625
2015-12-24,53.20572280883789
2015-12-28,53.403995513916016
2015-12-29,53.683048248291016
2015-12-30,52.941341400146484
2015-12-31,52.5007209777832
2016-01-04,51.5460205078125
2016-01-05,51.75900650024414
2016-01-06,50.59869384765625
2016-01-07,49.24740982055664
2016-01-08,47.99898147583008
2016-01-11,47.741947174072266
2016-01-12,48.99038314819336
2016-01-13,47.63912582397461
2016-01-14,48.16053009033203
2016-01-15,47.69788360595703
2016-01-19,48.145843505859375
2016-01-20,47.800697326660156
2016-01-21,48.145843505859375
2016-01-22,49.519142150878906
2016-01-25,48.035701751708984
2016-01-26,48.94632339477539
2016-01-27,48.637882232666016
2016-01-28,50.24616241455078
2016-01-29,52.10414123535156
2016-02-01,51.52399444580078
2016-02-02,49.974449157714844
2016-02-03,50.4077262878418
2016-02-04,51.24491882324219
2016-02-05,50.4077262878418
2016-02-08,48.44693374633789
2016-02-09,48.82883071899414
2016-02-10,48.90225601196289
2016-02-11,48.08710479736328
2016-02-12,49.60726547241211
2016-02-16,50.28288269042969
2016-02-17,51.597442626953125
2016-02-18,50.98789596557617
2016-02-19,50.56929397583008
2016-02-22,51.32571029663086
2016-02-23,50.378353118896484
2016-02-24,50.642738342285156
2016-02-25,51.142120361328125
2016-02-26,51.20087814331055
2016-02-29,50.752891540527344
2016-03-01,52.43461608886719
2016-03-02,52.632904052734375
2016-03-03,53.124935150146484
2016-03-04,53.44805908203125
2016-03-07,53.2864875793457
2016-03-08,52.85322189331055
2016-03-09,52.52275085449219
2016-03-10,52.36852264404297
2016-03-11,53.33789825439453
2016-03-14,53.027164459228516
2016-03-15,52.23549270629883
2016-03-16,52.7681999206543
2016-03-17,54.16657257080078
2016-03-18,54.41073226928711
2016-03-21,54.277565002441406
2016-03-22,54.07778549194336
2016-03-23,54.085182189941406
2016-03-24,53.648651123046875
2016-03-28,53.863216400146484
2016-03-29,54.67709732055664
2016-03-30,54.67709732055664
2016-03-31,54.35152816772461
2016-04-01,54.71408462524414
2016-04-04,54.03337478637695
2016-04-05,53.52287292480469
2016-04-06,54.2701530456543
2016-04-07,52.88658142089844
2016-04-08,53.12334060668945
2016-04-11,53.41189193725586
2016-04-12,54.78066635131836
2016-04-13,56.600772857666016
2016-04-14,56.68216323852539
2016-04-15,56.62297058105469
2016-04-18,56.67476272583008
2016-04-19,57.50343704223633
2016-04-20,57.962158203125
2016-04-21,57.43685531616211
2016-04-22,57.39986038208008
2016-04-25,56.948524475097656
2016-04-26,57.35546112060547
2016-04-27,57.31108474731445
2016-04-28,56.0606689453125
2016-04-29,55.70552444458008
2016-05-02,56.00146484375
2016-05-03,55.43915939331055
2016-05-04,54.96564483642578
2016-05-05,55.00263595581055
2016-05-06,55.55754852294922
2016-05-09,55.52056121826172
2016-05-10,56.12725830078125
2016-05-11,55.74989700317383
2016-05-12,55.94228744506836
2016-05-13,54.847251892089844
2016-05-16,55.298587799072266
2016-05-17,54.81028747558594
2016-05-18,55.0692138671875
2016-05-19,54.5587158203125
2016-05-20,55.40217590332031
2016-05-23,55.128421783447266
2016-05-24,56.65256881713867
2016-05-25,57.23707580566406
2016-05-26,56.71915054321289
2016-05-27,57.066898345947266
2016-05-31,57.01508712768555
2016-06-01,56.98549270629883
2016-06-02,56.92631149291992
2016-06-03,56.216033935546875
2016-06-06,56.5341796875
2016-06-07,55.83867263793945
2016-06-08,55.550148010253906
2016-06-09,55.02483367919922
2016-06-10,53.88541793823242
2016-06-13,53.46053695678711
2016-06-14,53.02819061279297
2016-06-15,53.34127426147461
2016-06-16,53.102745056152344
2016-06-17,53.19966125488281
2016-06-20,53.825782775878906
2016-06-21,53.55745315551758
2016-06-22,53.66926574707031
2016-06-23,54.802268981933594
2016-06-24,51.88026809692383
2016-06-27,50.40436553955078
2016-06-28,51.71628189086914
2016-06-29,53.17726516723633
2016-06-30,54.39229965209961
2016-07-01,53.92268371582031
2016-07-05,53.18473434448242
2016-07-06,53.639434814453125
2016-07-07,53.36362838745117
2016-07-08,54.59354019165039
2016-07-11,54.668087005615234
2016-07-12,55.51041030883789
2016-07-13,55.07804489135742
2016-07-14,55.2569580078125
2016-07-15,55.644569396972656
2016-07-18,55.599849700927734
2016-07-19,55.21970748901367
2016-07-20,55.21223831176758
2016-07-21,55.070621490478516
2016-07-22,55.24949645996094
2016-07-25,54.92898178100586
2016-07-26,52.58842468261719
2016-07-27,52.68531799316406
2016-07-28,52.50642013549805
2016-07-29,52.692771911621094
2016-08-01,52.059173583984375
2016-08-02,51.43302917480469
2016-08-03,51.507564544677734
2016-08-04,51.470298767089844
2016-08-05,52.059173583984375
2016-08-08,51.93991470336914
2016-08-09,51.276485443115234
2016-08-10,51.269046783447266
2016-08-11,51.440486907958984
2016-08-12,51.231773376464844
2016-08-15,51.16468048095703
2016-08-16,51.16468048095703
2016-08-17,51.440486907958984
2016-08-18,51.52249526977539
2016-08-19,51.418121337890625
2016-08-22,51.470298767089844
2016-08-23,51.83554458618164
2016-08-24,51.410667419433594
2016-08-25,51.21687316894531
2016-08-26,51.34358215332031
2016-08-29,51.395748138427734
2016-08-30,52.103904724121094
2016-08-31,51.83554458618164
2016-09-01,51.2466926574707
2016-09-02,51.63428497314453
2016-09-06,51.49265670776367
2016-09-07,51.686466217041016
2016-09-08,51.31376647949219
2016-09-09,50.30002975463867
2016-09-12,51.13487243652344
2016-09-13,50.59391784667969
2016-09-14,50.33095169067383
2016-09-15,50.93953323364258
2016-09-16,50.353492736816406
2016-09-19,50.0679931640625
2016-09-20,50.06048583984375
2016-09-21,50.21074676513672
2016-09-22,50.203216552734375
2016-09-23,49.527042388916016
2016-09-26,48.9860954284668
2016-09-27,49.256568908691406
2016-09-28,49.85009765625
2016-09-29,49.241539001464844
2016-09-30,49.962806701660156
2016-10-03,49.92524719238281
2016-10-04,50.00038528442383
2016-10-05,50.774227142333984
2016-10-06,50.59391784667969
2016-10-07,50.022918701171875
2016-10-10,50.18070602416992
2016-10-11,49.54956817626953
2016-10-12,49.707359313964844
2016-10-13,49.33919906616211
2016-10-14,49.512027740478516
2016-10-17,48.87338638305664
2016-10-18,48.993614196777344
2016-10-19,49.49697494506836
2016-10-20,49.49697494506836
2016-10-21,49.557106018066406
2016-10-24,50.18070602416992
2016-10-25,49.617210388183594
2016-10-26,49.85009765625
2016-10-27,47.956787109375
2016-10-28,48.084510803222656
2016-10-31,48.09202575683594
2016-11-01,47.94927215576172
2016-11-02,47.49097442626953
2016-11-03,47.85158920288086
2016-11-04,47.85909652709961
2016-11-07,48.33244705200195
2016-11-08,47.911705017089844
2016-11-09,51.352745056152344
2016-11-10,52.810302734375
2016-11-11,52.96809005737305
2016-11-14,55.019187927246094
2016-11-15,55.312217712402344
2016-11-16,54.47072982788086
2016-11-17,54.98162841796875
2016-11-18,55.19950866699219
2016-11-21,55.39485549926758
2016-11-22,55.63528823852539
2016-11-23,55.80807876586914
2016-11-25,55.920772552490234
2016-11-28,54.959102630615234
2016-11-29,55.131900787353516
2016-11-30,55.642784118652344
2016-12-01,56.777278900146484
2016-12-02,56.70967102050781
2016-12-05,56.7848014831543
2016-12-06,57.16796875
2016-12-07,58.1146240234375
2016-12-08,59.06128692626953
2016-12-09,57.551143646240234
2016-12-12,57.12289047241211
2016-12-13,57.841758728027344
2016-12-14,57.28937911987305
2016-12-15,57.50879669189453
2016-12-16,58.08390426635742
2016-12-19,57.98550796508789
2016-12-20,58.77248764038086
2016-12-21,58.583309173583984
2016-12-22,57.940128326416016
2016-12-23,57.955265045166016
2016-12-27,58.18983459472656
2016-12-28,57.56177520751953
2016-12-29,57.160743713378906
2016-12-30,56.94884490966797
2017-01-03,57.387733459472656
2017-01-04,58.24281692504883
2017-01-05,57.788795471191406
2017-01-06,57.22127151489258
2017-01-09,55.1100959777832
2017-01-10,55.6019401550293
2017-01-11,56.01054763793945
2017-01-12,55.6397590637207
2017-01-13,55.7532844543457
2017-01-17,55.27655792236328
2017-01-18,55.458168029785156
2017-01-19,55.04955291748047
2017-01-20,55.768409729003906
2017-01-23,55.579227447509766
2017-01-24,55.874351501464844
2017-01-25,56.131629943847656
2017-01-26,53.165374755859375
2017-01-27,52.50704574584961
2017-01-30,51.42497634887695
2017-01-31,51.0315055847168
2017-02-01,50.524513244628906
2017-02-02,50.28236770629883
2017-02-03,51.235816955566406
2017-02-06,50.94826126098633
2017-02-07,51.114742279052734
2017-02-08,51.12986373901367
2017-02-09,51.795745849609375
2017-02-10,52.51462936401367
2017-02-13,52.83244323730469
2017-02-14,52.862709045410156
2017-02-15,54.14150619506836
2017-02-16,53.96748352050781
2017-02-17,53.80101013183594
2017-02-21,53.87667465209961
2017-02-22,54.07341766357422
2017-02-23,54.45174789428711
2017-02-24,54.44417953491211
2017-02-27,54.54256057739258
2017-02-28,53.884239196777344
2017-03-01,54.88307189941406
2017-03-02,54.26259994506836
2017-03-03,53.959922790527344
2017-03-06,53.77830123901367
2017-03-07,53.64967346191406
2017-03-08,53.952354431152344
2017-03-09,53.513458251953125
2017-03-10,53.990169525146484
2017-03-13,54.40635681152344
2017-03-14,54.291961669921875
2017-03-15,54.72670364379883
2017-03-16,54.87163162231445
2017-03-17,52.90376281738281
2017-03-20,52.82748031616211
2017-03-21,52.3240852355957
2017-03-22,52.4690055847168
2017-03-23,52.01896286010742
2017-03-24,51.73677062988281
2017-03-27,51.58421325683594
2017-03-28,52.16389465332031
2017-03-29,51.80540084838867
2017-03-30,52.0265998840332
2017-03-31,51.9808349609375
2017-04-03,52.01896286010742
2017-04-04,52.06474304199219
2017-04-05,52.51475524902344
2017-04-06,52.8808708190918
2017-04-07,53.16309356689453
2017-04-10,53.59022521972656
2017-04-11,53.38427734375
2017-04-12,53.73514175415039
2017-04-13,53.59022521972656
2017-04-17,54.51314163208008
2017-04-18,54.35297393798828
2017-04-19,54.76484298706055
2017-04-20,55.14621353149414
2017-04-21,54.757232666015625
2017-04-24,55.39789962768555
2017-04-25,53.079193115234375
2017-04-26,53.51395034790039
2017-04-27,53.788536071777344
2017-04-28,54.07075881958008
2017-05-01,53.86481857299805
2017-05-02,54.44449996948242
2017-05-03,54.81061553955078
2017-05-04,54.74960708618164
2017-05-05,54.84111022949219
2017-05-08,54.19280242919922
2017-05-09,54.55128860473633
2017-05-10,54.955543518066406
2017-05-11,54.34534454345703
2017-05-12,54.35297393798828
2017-05-15,54.955543518066406
2017-05-16,54.7877197265625
2017-05-17,52.80461120605469
2017-05-18,53.17071533203125
2017-05-19,53.8724479675293
2017-05-22,54.38348388671875
2017-05-23,54.20040512084961
2017-05-24,52.38508987426758
2017-05-25,53.13257598876953
2017-05-26,53.16309356689453
2017-05-30,53.22410202026367
2017-05-31,53.72751998901367
2017-06-01,54.76484298706055
2017-06-02,54.55888366699219
2017-06-05,54.825870513916016
2017-06-06,54.20040512084961
2017-06-07,54.84111022949219
2017-06-08,54.886871337890625
2017-06-09,55.886085510253906
2017-06-12,56.38185119628906
2017-06-13,56.38955307006836
2017-06-14,56.29730987548828
2017-06-15,56.30499267578125
2017-06-16,56.381858825683594
2017-06-19,56.90456008911133
2017-06-20,56.374183654785156
2017-06-21,56.143577575683594
2017-06-22,56.26656723022461
2017-06-23,56.681640625
2017-06-26,56.75082015991211
2017-06-27,56.950679779052734
2017-06-28,57.68091583251953
2017-06-29,56.90456008911133
2017-06-30,57.042903900146484
2017-07-03,57.727027893066406
2017-07-05,57.88844299316406
2017-07-06,57.05830001831055
2017-07-07,58.54182434082031
2017-07-10,59.2259407043457
2017-07-11,57.77315139770508
2017-07-12,58.09599685668945
2017-07-13,60.870880126953125
2017-07-14,61.67031478881836
2017-07-17,61.61649703979492
2017-07-18,61.57804870605469
2017-07-19,62.11612319946289
2017-07-20,62.323665618896484
2017-07-21,62.13151168823242
2017-07-24,62.33903503417969
2017-07-25,64.4375228881836
2017-07-26,65.27537536621094
2017-07-27,63.54585266113281
2017-07-28,63.29986572265625
2017-07-31,63.584266662597656
2017-08-01,63.91482925415039
2017-08-02,63.49973678588867
2017-08-03,63.53046417236328
2017-08-04,63.63808059692383
2017-08-07,64.08393859863281
2017-08-08,63.945579528808594
2017-08-09,63.9378662109375
2017-08-10,63.68422317504883
2017-08-11,63.63808059692383
2017-08-14,64.4451904296875
2017-08-15,64.4913101196289
2017-08-16,64.67578887939453
2017-08-17,63.49973678588867
2017-08-18,63.26144790649414
2017-08-21,63.31523513793945
2017-08-22,64.2684097290039
2017-08-23,63.68422317504883
2017-08-24,63.38443374633789
2017-08-25,64.4913101196289
2017-08-28,64.67578887939453
2017-08-29,64.59124755859375
2017-08-30,64.4298324584961
2017-08-31,64.84491729736328
2017-09-01,64.78340148925781
2017-09-05,63.630409240722656
2017-09-06,63.630409240722656
2017-09-07,63.2230110168457
2017-09-08,63.130767822265625
2017-09-11,64.06855010986328
2017-09-12,65.229248046875
2017-09-13,65.21375274658203
2017-09-14,65.21375274658203
2017-09-15,65.5619888305664
2017-09-18,66.04954528808594
2017-09-19,65.8560562133789
2017-09-20,66.33589172363281
2017-09-21,66.52932739257812
2017-09-22,67.08651733398438
2017-09-25,67.57405090332031
2017-09-26,66.98590850830078
2017-09-27,68.169921875
2017-09-28,69.74860382080078
2017-09-29,70.15103149414062
2017-10-02,70.17424774169922
2017-10-03,70.3599853515625
2017-10-04,70.73918151855469
2017-10-05,71.00228881835938
2017-10-06,70.97907257080078
2017-10-09,71.1802749633789
2017-10-10,71.3350601196289
2017-10-11,71.8535385131836
2017-10-12,73.09945678710938
2017-10-13,73.4709243774414
2017-10-16,73.37805938720703
2017-10-17,73.30840301513672
2017-10-18,74.1054916381836
2017-10-19,74.0049057006836
2017-10-20,74.95675659179688
2017-10-23,74.3918228149414
2017-10-24,74.66268920898438
2017-10-25,73.63343048095703
2017-10-26,73.57152557373047
2017-10-27,72.72801208496094
2017-10-30,71.5207748413086
2017-10-31,71.89224243164062
2017-11-01,71.63685607910156
2017-11-02,73.23102569580078
2017-11-03,73.18460083007812
2017-11-06,73.47866821289062
2017-11-07,72.55777740478516
2017-11-08,72.34881591796875
2017-11-09,71.7529296875
2017-11-10,72.4107437133789
2017-11-13,72.28691864013672
2017-11-14,73.11495208740234
2017-11-15,73.01433563232422
2017-11-16,73.9275131225586
2017-11-17,74.2757339477539
2017-11-20,74.52339172363281
2017-11-21,75.6300277709961
2017-11-22,75.62228393554688
2017-11-24,75.74608612060547
2017-11-27,75.81574249267578
2017-11-28,77.1932144165039
2017-11-29,78.36949920654297
2017-11-30,79.64639282226562
2017-12-01,79.5457763671875
2017-12-04,79.56897735595703
2017-12-05,78.65583801269531
2017-12-06,78.77191162109375
2017-12-07,79.507080078125
2017-12-08,79.51483154296875
2017-12-11,78.81832885742188
2017-12-12,79.42969512939453
2017-12-13,79.29740905761719
2017-12-14,79.05615997314453
2017-12-15,79.81880187988281
2017-12-18,80.49581909179688
2017-12-19,80.2623519897461
2017-12-20,80.74481964111328
2017-12-21,81.39851379394531
2017-12-22,81.89654541015625
2017-12-26,81.98993682861328
2017-12-27,81.72532653808594
2017-12-28,81.974365234375
2017-12-29,81.65531921386719
2018-01-02,80.21564483642578
2018-01-03,81.31290435791016
2018-01-04,81.95101165771484
2018-01-05,83.44514465332031
2018-01-08,85.50733947753906
2018-01-09,86.96255493164062
2018-01-10,87.3672103881836
2018-01-11,87.98199462890625
2018-01-12,89.76404571533203
2018-01-16,89.07923889160156
2018-01-17,90.56556701660156
2018-01-18,90.1064453125
