,HLT
2014-08-27,50.13180160522461
2014-08-28,49.937191009521484
2014-08-29,49.275516510009766
2014-09-02,49.54796600341797
2014-09-03,49.19767379760742
2014-09-04,49.31443786621094
2014-09-05,50.13180160522461
2014-09-08,49.976104736328125
2014-09-09,49.6452751159668
2014-09-10,49.19767379760742
2014-09-11,48.341373443603516
2014-09-12,47.48509216308594
2014-09-15,46.95964050292969
2014-09-16,47.971622467041016
2014-09-17,48.67221450805664
2014-09-18,48.1273078918457
2014-09-19,48.166229248046875
2014-09-22,48.28299331665039
2014-09-23,48.04946517944336
2014-09-24,48.068931579589844
2014-09-25,47.67970275878906
2014-09-26,48.30246353149414
2014-09-29,47.777008056640625
2014-09-30,47.93270492553711
2014-10-01,46.706642150878906
2014-10-02,46.667724609375
2014-10-03,47.32939910888672
2014-10-06,47.11533737182617
2014-10-07,46.667724609375
2014-10-08,46.550960540771484
2014-10-09,45.480594635009766
2014-10-10,44.31293487548828
2014-10-13,42.892276763916016
2014-10-14,42.87281036376953
2014-10-15,42.055442810058594
2014-10-16,42.541969299316406
2014-10-17,44.39078903198242
2014-10-20,45.967124938964844
2014-10-21,47.699161529541016
2014-10-22,46.726112365722656
2014-10-23,46.78449249267578
2014-10-24,47.173709869384766
2014-10-27,47.05694580078125
2014-10-28,47.407249450683594
2014-10-29,47.79646301269531
2014-10-30,48.67221450805664
2014-10-31,49.11982727050781
2014-11-03,49.1392936706543
2014-11-04,47.87430953979492
2014-11-05,48.7306022644043
2014-11-06,48.75006103515625
2014-11-07,48.59437942504883
2014-11-10,48.925228118896484
2014-11-11,49.061431884765625
2014-11-12,49.275516510009766
2014-11-13,49.37282943725586
2014-11-14,50.229103088378906
2014-11-17,49.470123291015625
2014-11-18,49.83989715576172
2014-11-19,49.66474151611328
2014-11-20,49.528499603271484
2014-11-21,49.66474151611328
2014-11-24,50.20964431762695
2014-11-25,50.89079666137695
2014-11-26,50.6378059387207
2014-11-28,51.02702713012695
2014-12-01,49.48957824707031
2014-12-02,49.6452751159668
2014-12-03,50.48210144042969
2014-12-04,50.598876953125
2014-12-05,51.41624069213867
2014-12-08,51.26055145263672
2014-12-09,51.04647445678711
2014-12-10,50.57939910888672
2014-12-11,51.10486602783203
2014-12-12,50.34587860107422
2014-12-15,49.275516510009766
2014-12-16,48.14677810668945
2014-12-17,49.23659133911133
2014-12-18,50.34587860107422
2014-12-19,50.94915771484375
2014-12-22,50.598876953125
2014-12-23,50.79348373413086
2014-12-24,51.007564544677734
2014-12-26,51.143775939941406
2014-12-29,50.81295394897461
2014-12-30,50.77401351928711
2014-12-31,50.77401351928711
2015-01-02,50.48210144042969
2015-01-05,48.847373962402344
2015-01-06,48.39976501464844
2015-01-07,49.17820358276367
2015-01-08,50.540489196777344
2015-01-09,50.03449630737305
2015-01-12,49.528499603271484
2015-01-13,49.917728424072266
2015-01-14,50.462646484375
2015-01-15,49.8204231262207
2015-01-16,50.326416015625
2015-01-20,50.17072296142578
2015-01-21,50.36534118652344
2015-01-22,52.03898620605469
2015-01-23,51.688690185546875
2015-01-26,52.36983108520508
2015-01-27,51.513545989990234
2015-01-28,51.4746208190918
2015-01-29,51.3383903503418
2015-01-30,50.540489196777344
2015-02-02,50.83240509033203
2015-02-03,51.70814514160156
2015-02-04,51.24108123779297
2015-02-05,52.291988372802734
2015-02-06,51.29946517944336
2015-02-09,51.552467346191406
2015-02-10,53.44019317626953
2015-02-11,54.8024787902832
2015-02-12,55.347373962402344
2015-02-13,55.600379943847656
2015-02-17,55.75605392456055
2015-02-18,55.541988372802734
2015-02-19,55.17222595214844
2015-02-20,55.17222595214844
2015-02-23,54.33539962768555
2015-02-24,54.082401275634766
2015-02-25,54.33539962768555
2015-02-26,54.510555267333984
2015-02-27,55.01654052734375
2015-03-02,56.18421173095703
2015-03-03,56.962650299072266
2015-03-04,56.359352111816406
2015-03-05,56.4955940246582
2015-03-06,54.958160400390625
2015-03-09,55.03599166870117
2015-03-10,54.315948486328125
2015-03-11,54.568939208984375
2015-03-12,55.09437561035156
2015-03-13,54.78300476074219
2015-03-16,56.39828872680664
2015-03-17,56.22312927246094
2015-03-18,57.02104187011719
2015-03-19,57.33241653442383
2015-03-20,57.04050064086914
2015-03-23,57.351871490478516
2015-03-24,57.371334075927734
2015-03-25,55.9506721496582
2015-03-26,56.78750228881836
2015-03-27,57.896785736083984
2015-03-30,57.663246154785156
2015-03-31,57.64379119873047
2015-04-01,56.98210906982422
2015-04-02,57.13779067993164
2015-04-06,57.64379119873047
2015-04-07,56.80696105957031
2015-04-08,59.37582778930664
2015-04-09,60.52403259277344
2015-04-10,60.232112884521484
2015-04-13,59.317440032958984
2015-04-14,58.90876007080078
2015-04-15,58.7919921875
2015-04-16,58.11085510253906
2015-04-17,57.604862213134766
2015-04-20,58.11085510253906
2015-04-21,58.59738540649414
2015-04-22,58.42223358154297
2015-04-23,58.98660659790039
2015-04-24,58.9282341003418
2015-04-27,57.682701110839844
2015-04-28,57.29348373413086
2015-04-29,57.91624069213867
2015-04-30,56.359352111816406
2015-05-01,58.05247116088867
2015-05-04,57.19618606567383
2015-05-05,56.515045166015625
2015-05-06,56.55397033691406
2015-05-07,57.371334075927734
2015-05-08,58.577911376953125
2015-05-11,57.78001403808594
2015-05-12,57.27403259277344
2015-05-13,56.651275634765625
2015-05-14,57.41025924682617
2015-05-15,57.41025924682617
2015-05-18,57.429725646972656
2015-05-19,57.58540725708008
2015-05-20,57.64379119873047
2015-05-21,56.98210906982422
2015-05-22,57.11833953857422
2015-05-26,56.768035888671875
2015-05-27,57.27403259277344
2015-05-28,57.235107421875
2015-05-29,56.359352111816406
2015-06-01,56.768035888671875
2015-06-02,56.80696105957031
2015-06-03,57.00157165527344
2015-06-04,56.962650299072266
2015-06-05,57.19618606567383
2015-06-08,55.97013473510742
2015-06-09,56.78750228881836
2015-06-10,55.794986724853516
2015-06-11,56.04798126220703
2015-06-12,55.65876770019531
2015-06-15,55.308467864990234
2015-06-16,54.54947280883789
2015-06-17,54.3548583984375
2015-06-18,55.19169616699219
2015-06-19,54.66624450683594
2015-06-22,54.62731170654297
2015-06-23,54.68570327758789
2015-06-24,54.452171325683594
2015-06-25,54.47162628173828
2015-06-26,54.64677810668945
2015-06-29,53.187198638916016
2015-06-30,53.61534118652344
2015-07-01,54.062950134277344
2015-07-02,54.062950134277344
2015-07-06,54.10186767578125
2015-07-07,54.19916915893555
2015-07-08,52.95366668701172
2015-07-09,53.08989715576172
2015-07-10,54.277034759521484
2015-07-13,54.82192611694336
2015-07-14,55.23061752319336
2015-07-15,54.7635383605957
2015-07-16,54.97761917114258
2015-07-17,55.01654052734375
2015-07-20,55.11384963989258
2015-07-21,54.53000259399414
2015-07-22,54.47162628173828
2015-07-23,52.64227294921875
2015-07-24,52.214149475097656
2015-07-27,51.57191467285156
2015-07-28,51.552467346191406
2015-07-29,53.92672348022461
2015-07-30,51.64976119995117
2015-07-31,52.25305938720703
2015-08-03,51.630313873291016
2015-08-04,50.91024398803711
2015-08-05,50.17072296142578
2015-08-06,49.995574951171875
2015-08-07,50.4237174987793
2015-08-10,51.007564544677734
2015-08-11,50.443172454833984
2015-08-12,50.42367172241211
2015-08-13,50.42367172241211
2015-08-14,49.99436569213867
2015-08-17,50.77492141723633
2015-08-18,50.42367172241211
2015-08-19,50.169986724853516
2015-08-20,48.70646286010742
2015-08-21,47.80881881713867
2015-08-24,46.24770736694336
2015-08-25,45.935482025146484
2015-08-26,47.477073669433594
2015-08-27,48.55033874511719
2015-08-28,48.862552642822266
2015-08-31,48.4527702331543
2015-09-01,47.028255462646484
2015-09-02,47.59416961669922
2015-09-03,48.238121032714844
2015-09-04,48.00395584106445
2015-09-08,49.46749496459961
2015-09-09,49.565059661865234
2015-09-10,49.68214416503906
2015-09-11,49.93583297729492
2015-09-14,49.701663970947266
2015-09-15,48.80402374267578
2015-09-16,49.701663970947266
2015-09-17,49.604087829589844
2015-09-18,46.755069732666016
2015-09-21,46.89167022705078
2015-09-22,46.20867919921875
2015-09-23,45.58424377441406
2015-09-24,45.252506256103516
2015-09-25,45.057369232177734
2015-09-28,43.0084228515625
2015-09-29,42.73523712158203
2015-09-30,44.764671325683594
2015-10-01,45.81840133666992
2015-10-02,46.013553619384766
2015-10-05,46.755069732666016
2015-10-06,46.42332458496094
2015-10-07,47.242919921875
2015-10-08,48.56984329223633
2015-10-09,49.19430160522461
2015-10-12,49.21381378173828
2015-10-13,48.784507751464844
2015-10-14,47.65269088745117
2015-10-15,48.16006851196289
2015-10-16,47.2624397277832
2015-10-19,47.16487121582031
2015-10-20,48.628395080566406
2015-10-21,47.90638732910156
2015-10-22,49.21381378173828
2015-10-23,47.925907135009766
2015-10-26,48.784507751464844
2015-10-27,49.389434814453125
2015-10-28,48.960140228271484
2015-10-29,49.07722473144531
2015-10-30,48.76499938964844
2015-11-02,49.35041046142578
2015-11-03,49.89678955078125
2015-11-04,49.5845832824707
2015-11-05,50.09192657470703
2015-11-06,50.03339767456055
2015-11-09,49.64310836791992
2015-11-10,50.150474548339844
2015-11-11,49.95533752441406
2015-11-12,49.018672943115234
2015-11-13,47.65269088745117
2015-11-16,46.52091979980469
2015-11-17,45.17445755004883
2015-11-18,45.681819915771484
2015-11-19,45.85743713378906
2015-11-20,45.8964729309082
2015-11-23,46.13064956665039
2015-11-24,45.89577102661133
2015-11-25,45.68048858642578
2015-11-27,45.602195739746094
2015-11-30,45.44562530517578
2015-12-01,46.16976547241211
2015-12-02,45.58262634277344
2015-12-03,44.70188903808594
2015-12-04,45.11289596557617
2015-12-07,44.36917495727539
2015-12-08,44.075592041015625
2015-12-09,42.54899978637695
2015-12-10,43.2340087890625
2015-12-11,42.66642761230469
2015-12-14,41.64870071411133
2015-12-15,41.76613235473633
2015-12-16,43.938594818115234
2015-12-17,43.2927360534668
2015-12-18,42.00099563598633
2015-12-21,41.82484817504883
2015-12-22,42.58815002441406
2015-12-23,43.13615417480469
2015-12-24,42.80343246459961
2015-12-28,42.62729263305664
2015-12-29,42.64686965942383
2015-12-30,42.27499008178711
2015-12-31,41.8835563659668
2016-01-04,41.27683639526367
2016-01-05,41.29640579223633
2016-01-06,39.14352035522461
2016-01-07,37.67563247680664
2016-01-08,37.47991943359375
2016-01-11,37.656063079833984
2016-01-12,38.28236389160156
2016-01-13,36.286041259765625
2016-01-14,36.01203536987305
2016-01-15,34.739871978759766
2016-01-19,33.87872314453125
2016-01-20,34.72029113769531
2016-01-21,35.93373489379883
2016-01-22,35.75760269165039
2016-01-25,34.0940055847168
2016-01-26,36.18817901611328
2016-01-27,35.07258605957031
2016-01-28,33.62428283691406
2016-01-29,34.857303619384766
2016-02-01,35.150875091552734
2016-02-02,33.82001495361328
2016-02-03,34.07442855834961
2016-02-04,35.405311584472656
2016-02-05,34.44629669189453
2016-02-08,34.21143341064453
2016-02-09,34.52458572387695
2016-02-10,35.3857421875
2016-02-11,34.93558120727539
2016-02-12,36.286041259765625
2016-02-16,37.16676712036133
2016-02-17,38.55636215209961
2016-02-18,38.38020706176758
2016-02-19,38.90864944458008
2016-02-22,38.94780731201172
2016-02-23,38.90864944458008
2016-02-24,38.92822265625
2016-02-25,39.534950256347656
2016-02-26,40.51354217529297
2016-02-29,40.67011260986328
2016-03-01,41.0028190612793
2016-03-02,41.86397933959961
2016-03-03,42.25542449951172
2016-03-04,42.84258270263672
2016-03-07,42.19670867919922
2016-03-08,40.98326110839844
2016-03-09,40.650543212890625
2016-03-10,40.14167404174805
2016-03-11,41.609561920166016
2016-03-14,41.70740509033203
2016-03-15,41.3355598449707
2016-03-16,41.68901443481445
2016-03-17,41.708641052246094
2016-03-18,43.22069549560547
2016-03-21,44.006168365478516
2016-03-22,43.75088119506836
2016-03-23,43.08323669433594
2016-03-24,43.3385124206543
2016-03-28,43.75088119506836
2016-03-29,44.10434341430664
2016-03-30,44.63453674316406
2016-03-31,44.222164154052734
2016-04-01,43.22069549560547
2016-04-04,43.574153900146484
2016-04-05,42.88685607910156
2016-04-06,43.69198226928711
2016-04-07,43.397422790527344
2016-04-08,43.79015350341797
2016-04-11,43.79015350341797
2016-04-12,44.10434341430664
2016-04-13,44.771995544433594
2016-04-14,44.59526443481445
2016-04-15,44.16324996948242
2016-04-18,43.65269470214844
2016-04-19,43.809791564941406
2016-04-20,43.0439567565918
2016-04-21,43.43669509887695
2016-04-22,42.51375961303711
2016-04-25,42.69050216674805
2016-04-26,42.49412536621094
2016-04-27,43.75088119506836
2016-04-28,43.672340393066406
2016-04-29,43.29924011230469
2016-05-02,43.69198226928711
2016-05-03,43.593788146972656
2016-05-04,43.27960205078125
2016-05-05,43.27960205078125
2016-05-06,43.25996780395508
2016-05-09,43.47596740722656
2016-05-10,44.850547790527344
2016-05-11,43.75088119506836
2016-05-12,43.06359100341797
2016-05-13,42.21921157836914
2016-05-16,42.729766845703125
2016-05-17,42.71013259887695
2016-05-18,41.52810287475586
2016-05-19,40.62189865112305
2016-05-20,40.46430206298828
2016-05-23,40.62189865112305
2016-05-24,41.05531311035156
2016-05-25,41.291717529296875
2016-05-26,40.38550567626953
2016-05-27,40.87800979614258
2016-05-31,40.93710708618164
2016-06-01,41.25230407714844
2016-06-02,42.57221984863281
2016-06-03,42.7889404296875
2016-06-06,43.36023712158203
2016-06-07,43.00563430786133
2016-06-08,42.7889404296875
2016-06-09,42.552528381347656
2016-06-10,41.72511672973633
2016-06-13,41.72511672973633
2016-06-14,41.64632034301758
2016-06-15,42.71012878417969
2016-06-16,42.828338623046875
2016-06-17,44.26643753051758
2016-06-20,45.62575149536133
2016-06-21,45.05446243286133
2016-06-22,45.05446243286133
2016-06-23,46.157684326171875
2016-06-24,43.0450325012207
2016-06-27,41.62661361694336
2016-06-28,42.394920349121094
2016-06-29,43.911842346191406
2016-06-30,44.38465881347656
2016-07-01,45.07417297363281
2016-07-05,44.08915710449219
2016-07-06,44.46345138549805
2016-07-07,44.995361328125
2016-07-08,45.96066665649414
2016-07-11,46.216773986816406
2016-07-12,46.807769775390625
2016-07-13,46.531978607177734
2016-07-14,46.709293365478516
2016-07-15,46.866878509521484
2016-07-18,47.26088333129883
2016-07-19,47.06389617919922
2016-07-20,47.28057861328125
2016-07-21,47.22148132324219
2016-07-22,47.950401306152344
2016-07-25,47.162391662597656
2016-07-26,47.02448654174805
2016-07-27,45.64546585083008
2016-07-28,45.09385299682617
2016-07-29,45.68486785888672
2016-08-01,45.940975189208984
2016-08-02,45.05446243286133
2016-08-03,44.97565460205078
2016-08-04,45.46816635131836
2016-08-05,46.19707107543945
2016-08-08,46.92597579956055
2016-08-09,46.65017318725586
2016-08-10,46.41378402709961
2016-08-11,46.61077880859375
2016-08-12,47.10329055786133
2016-08-15,47.516990661621094
2016-08-16,48.00950241088867
2016-08-17,47.9699821472168
2016-08-18,47.71314239501953
2016-08-19,47.75265884399414
2016-08-22,47.71314239501953
2016-08-23,47.673622131347656
2016-08-24,47.75265884399414
2016-08-25,47.81193542480469
2016-08-26,47.456302642822266
2016-08-29,47.41679382324219
2016-08-30,46.98213577270508
2016-08-31,47.159942626953125
2016-09-01,46.962364196777344
2016-09-02,46.903114318847656
2016-09-06,46.6857795715332
2016-09-07,46.72529602050781
2016-09-08,46.25112533569336
2016-09-09,44.90764236450195
2016-09-12,45.53987503051758
2016-09-13,45.302791595458984
2016-09-14,45.69792938232422
2016-09-15,45.638668060302734
2016-09-16,45.5003547668457
2016-09-19,45.48059844970703
2016-09-20,46.053558349609375
2016-09-21,46.053558349609375
2016-09-22,46.567237854003906
2016-09-23,46.62651062011719
2016-09-26,45.34230422973633
2016-09-27,45.55964279174805
2016-09-28,45.164485931396484
2016-09-29,45.08545684814453
2016-09-30,45.302791595458984
2016-10-03,45.204010009765625
2016-10-04,45.105220794677734
2016-10-05,44.92741012573242
2016-10-06,44.51251220703125
2016-10-07,44.314945220947266
2016-10-10,45.105220794677734
2016-10-11,44.55202102661133
2016-10-12,44.947166442871094
2016-10-13,44.88790512084961
2016-10-14,45.223758697509766
2016-10-17,44.947166442871094
2016-10-18,45.5003547668457
2016-10-19,45.638668060302734
2016-10-20,45.44108963012695
2016-10-21,45.263267517089844
2016-10-24,45.32255172729492
2016-10-25,44.90764236450195
2016-10-26,44.09760665893555
2016-10-27,43.95930862426758
2016-10-28,43.95930862426758
2016-10-31,44.65080261230469
2016-11-01,44.3347053527832
2016-11-02,44.0580940246582
2016-11-03,44.018585205078125
2016-11-04,44.63105010986328
2016-11-07,45.263267517089844
2016-11-08,46.17488098144531
2016-11-09,46.78923416137695
2016-11-10,46.49196243286133
2016-11-11,46.98740005493164
2016-11-14,48.19627380371094
2016-11-15,48.53316879272461
2016-11-16,48.652076721191406
2016-11-17,48.691715240478516
2016-11-18,48.39445495605469
2016-11-21,48.81061935424805
2016-11-22,49.24660873413086
2016-11-23,49.60332107543945
2016-11-25,50.15821075439453
2016-11-28,49.16733932495117
2016-11-29,49.16733932495117
2016-11-30,49.682586669921875
2016-12-01,49.96002960205078
2016-12-02,50.05913162231445
2016-12-05,51.703975677490234
2016-12-06,52.13996505737305
2016-12-07,53.586647033691406
2016-12-08,52.00124740600586
2016-12-09,52.55613327026367
2016-12-12,51.50580596923828
2016-12-13,52.278682708740234
2016-12-14,52.87321472167969
2016-12-15,54.1217155456543
2016-12-16,54.557708740234375
2016-12-19,54.894596099853516
2016-12-20,54.973873138427734
2016-12-21,54.95405197143555
2016-12-22,54.39916229248047
2016-12-23,54.240623474121094
2016-12-27,54.359527587890625
2016-12-28,53.60646438598633
2016-12-29,54.0028190612793
2016-12-30,53.903717041015625
2017-01-03,54.28025817871094
2017-01-04,56.014503479003906
2017-01-05,55.357784271240234
2017-01-06,55.502647399902344
2017-01-09,55.010108947753906
2017-01-10,54.1022834777832
2017-01-11,54.08298110961914
2017-01-12,53.503517150878906
2017-01-13,54.295433044433594
2017-01-17,54.169898986816406
2017-01-18,55.000457763671875
2017-01-19,55.53163146972656
2017-01-20,55.72477340698242
2017-01-23,55.773067474365234
2017-01-24,56.11109161376953
2017-01-25,56.7678108215332
2017-01-26,56.738826751708984
2017-01-27,56.545684814453125
2017-01-30,56.05314254760742
2017-01-31,55.60888671875
2017-02-01,55.386756896972656
2017-02-02,55.338462829589844
2017-02-03,55.82135009765625
2017-02-06,55.74409484863281
2017-02-07,55.83100891113281
2017-02-08,56.26559829711914
2017-02-09,56.63259506225586
2017-02-10,56.68089294433594
2017-02-13,56.835411071777344
2017-02-14,56.468421936035156
2017-02-15,57.42452621459961
2017-02-16,57.21205139160156
2017-02-17,56.49739074707031
2017-02-21,56.03382110595703
2017-02-22,55.86964416503906
2017-02-23,55.251548767089844
2017-02-24,55.80204391479492
2017-02-27,56.03382110595703
2017-02-28,55.24189376831055
2017-03-01,55.72477340698242
2017-03-02,56.178688049316406
2017-03-03,55.773067474365234
2017-03-06,55.34812545776367
2017-03-07,54.701053619384766
2017-03-08,54.50740051269531
2017-03-09,54.07164764404297
2017-03-10,54.69138717651367
2017-03-13,55.688758850097656
2017-03-14,55.47572326660156
2017-03-15,56.308502197265625
2017-03-16,56.3665885925293
2017-03-17,56.085777282714844
2017-03-20,55.679080963134766
2017-03-21,54.89472198486328
2017-03-22,55.872745513916016
2017-03-23,56.47311019897461
2017-03-24,56.46342849731445
2017-03-27,56.01799011230469
2017-03-28,56.8120231628418
2017-03-29,56.75392532348633
2017-03-30,56.90885925292969
2017-03-31,56.60867691040039
2017-04-03,55.79527282714844
2017-04-04,55.262691497802734
2017-04-05,54.95283508300781
2017-04-06,55.2917366027832
2017-04-07,54.80757522583008
2017-04-10,55.369205474853516
2017-04-11,55.65971374511719
2017-04-12,55.60160446166992
2017-04-13,55.30143737792969
2017-04-17,55.514461517333984
2017-04-18,55.05934524536133
2017-04-19,55.11744689941406
2017-04-20,55.76622772216797
2017-04-21,55.53383255004883
2017-04-24,56.20197677612305
2017-04-25,56.68614959716797
2017-04-26,58.680904388427734
2017-04-27,58.332305908203125
2017-04-28,57.10253143310547
2017-05-01,57.441444396972656
2017-05-02,59.542724609375
2017-05-03,59.0682487487793
2017-05-04,58.584075927734375
2017-05-05,59.136024475097656
2017-05-08,58.75836944580078
2017-05-09,60.35612106323242
2017-05-10,60.297882080078125
2017-05-11,60.38523483276367
2017-05-12,60.27845764160156
2017-05-15,60.78321075439453
2017-05-16,60.598793029785156
2017-05-17,59.50193786621094
2017-05-18,60.608497619628906
2017-05-19,61.977134704589844
2017-05-22,63.33606719970703
2017-05-23,63.56902313232422
2017-05-24,63.5593376159668
2017-05-25,63.21958541870117
2017-05-26,63.423431396484375
2017-05-30,63.61757278442383
2017-05-31,64.52030181884766
2017-06-01,64.68528747558594
2017-06-02,65.43270874023438
2017-06-05,65.0250244140625
2017-06-06,63.83110809326172
2017-06-07,64.20967864990234
2017-06-08,63.11281204223633
2017-06-09,62.85075378417969
2017-06-12,63.918453216552734
2017-06-13,64.50088500976562
2017-06-14,64.3067398071289
2017-06-15,64.8891372680664
2017-06-16,64.46206665039062
2017-06-19,64.8794174194336
2017-06-20,63.94758987426758
2017-06-21,63.675811767578125
2017-06-22,63.287532806396484
2017-06-23,63.48167037963867
2017-06-26,63.3166618347168
2017-06-27,61.58887481689453
2017-06-28,61.50151443481445
2017-06-29,60.42405700683594
2017-06-30,60.035797119140625
2017-07-03,59.51163864135742
2017-07-05,59.705772399902344
2017-07-06,59.288387298583984
2017-07-07,59.94844436645508
2017-07-10,60.375526428222656
2017-07-11,60.62791442871094
2017-07-12,60.11347198486328
2017-07-13,60.25905990600586
2017-07-14,60.61821365356445
2017-07-17,60.78321075439453
2017-07-18,60.65702438354492
2017-07-19,60.297882080078125
2017-07-20,60.19110870361328
2017-07-21,60.63761520385742
2017-07-24,60.19110870361328
2017-07-25,61.22971725463867
2017-07-26,60.68614196777344
2017-07-27,60.724971771240234
2017-07-28,60.62791442871094
2017-07-31,60.69586181640625
2017-08-01,60.928810119628906
2017-08-02,60.161991119384766
2017-08-03,60.30758285522461
2017-08-04,61.13264846801758
2017-08-07,61.899478912353516
2017-08-08,60.25905990600586
2017-08-09,59.56987380981445
2017-08-10,59.21072769165039
2017-08-11,59.50193786621094
2017-08-14,59.9387321472168
2017-08-15,60.38523483276367
2017-08-16,60.75498962402344
2017-08-17,59.17869567871094
2017-08-18,59.412235260009766
2017-08-21,60.11279296875
2017-08-22,61.61124038696289
2017-08-23,61.41663360595703
2017-08-24,61.21229934692383
2017-08-25,61.76692199707031
2017-08-28,61.465293884277344
2017-08-29,61.192840576171875
2017-08-30,62.584251403808594
2017-08-31,62.5939826965332
2017-09-01,62.84695816040039
2017-09-05,61.88367462158203
2017-09-06,61.951786041259766
2017-09-07,62.165855407714844
2017-09-08,63.38212966918945
2017-09-11,64.17024993896484
2017-09-12,64.28703308105469
2017-09-13,64.88055419921875
2017-09-14,64.72488403320312
2017-09-15,64.8319091796875
2017-09-18,64.7637939453125
2017-09-19,65.08490753173828
2017-09-20,65.23085021972656
2017-09-21,65.52275085449219
2017-09-22,66.34983825683594
2017-09-25,66.85578155517578
2017-09-26,67.62445831298828
2017-09-27,67.2449951171875
2017-09-28,67.48822784423828
2017-09-29,67.5758056640625
2017-10-02,67.55636596679688
2017-10-03,67.00172424316406
2017-10-04,67.05038452148438
2017-10-05,67.49797058105469
2017-10-06,67.6050033569336
2017-10-09,67.78014373779297
2017-10-10,68.03311920166016
2017-10-11,68.32501983642578
2017-10-12,68.480712890625
2017-10-13,69.23966979980469
2017-10-16,69.21049499511719
2017-10-17,69.29804229736328
2017-10-18,69.14236450195312
2017-10-19,69.18128967285156
2017-10-20,69.12291717529297
2017-10-23,68.5196304321289
2017-10-24,69.22019958496094
2017-10-25,69.3953628540039
2017-10-26,70.5240478515625
2017-10-27,69.96945190429688
2017-10-30,70.68946075439453
2017-10-31,70.32942962646484
2017-11-01,70.48513793945312
2017-11-02,70.48513793945312
2017-11-03,71.1856918334961
2017-11-06,71.40950012207031
2017-11-07,70.6505355834961
2017-11-08,70.9327163696289
2017-11-09,70.10564422607422
2017-11-10,70.72840118408203
2017-11-13,70.66027069091797
2017-11-14,70.94245147705078
2017-11-15,71.39974975585938
2017-11-16,72.16999816894531
2017-11-17,72.25778198242188
2017-11-20,72.45276641845703
2017-11-21,73.74950408935547
2017-11-22,73.78851318359375
2017-11-24,73.86650848388672
2017-11-27,74.10051727294922
2017-11-28,74.2272720336914
2017-11-29,74.64653778076172
2017-11-30,75.62153625488281
2017-12-01,75.31929016113281
2017-12-04,75.71906280517578
2017-12-05,75.68977355957031
2017-12-06,74.83179473876953
2017-12-07,75.34854125976562
2017-12-08,76.4210433959961
2017-12-11,75.53378295898438
2017-12-12,75.0755386352539
2017-12-13,74.83179473876953
2017-12-14,74.12002563476562
2017-12-15,75.16327667236328
2017-12-18,76.13829040527344
2017-12-19,75.86529541015625
2017-12-20,76.39178466796875
2017-12-21,77.38631439208984
2017-12-22,77.3667984008789
2017-12-26,77.38631439208984
2017-12-27,78.14681243896484
2017-12-28,78.43930053710938
2017-12-29,77.86405944824219
2018-01-02,77.68854522705078
2018-01-03,78.82931518554688
2018-01-04,78.2442855834961
2018-01-05,77.30830383300781
2018-01-08,78.91706085205078
2018-01-09,79.88233184814453
2018-01-10,79.60930633544922
2018-01-11,80.99382781982422
2018-01-12,81.8518295288086
2018-01-16,81.3155517578125
2018-01-17,81.9298324584961
2018-01-18,81.8518295288086
2018-01-19,83.35334014892578
2018-01-22,83.62635803222656
2018-01-23,84.36735534667969
2018-01-24,83.64584350585938
2018-01-25,84.46484375
2018-01-26,85.49833679199219
2018-01-29,85.0986099243164
2018-01-30,84.2503433227539
2018-01-31,83.50933074951172
2018-02-01,83.6166000366211
2018-02-02,80.58433532714844
2018-02-05,77.91281127929688
2018-02-06,78.67329406738281
2018-02-07,79.97005462646484
2018-02-08,76.69405364990234
2018-02-09,78.41981506347656
2018-02-12,79.77506256103516
2018-02-13,81.13033294677734
2018-02-14,83.82134246826172
2018-02-15,82.44656372070312
2018-02-16,81.18882751464844
2018-02-20,82.20283508300781
2018-02-21,82.183349609375
2018-02-22,81.29605865478516
2018-02-23,81.71530151367188
2018-02-26,80.08707427978516
2018-02-27,77.84455871582031
2018-02-28,78.77080535888672
2018-03-01,77.5107192993164
2018-03-02,77.07115173339844
2018-03-05,76.40689849853516
2018-03-06,77.11022186279297
2018-03-07,77.36418151855469
2018-03-08,77.37394714355469
2018-03-09,79.5815658569336
2018-03-12,79.24946594238281
2018-03-13,79.3666763305664
2018-03-14,79.35689544677734
2018-03-15,79.9918441772461
2018-03-16,79.62065124511719
2018-03-19,79.4155044555664
2018-03-20,79.46435546875
2018-03-21,79.94300079345703
2018-03-22,78.57545471191406
2018-03-23,76.3580551147461
2018-03-26,78.12611389160156
2018-03-27,76.96370697021484
2018-03-28,76.49481964111328
2018-03-29,76.93438720703125
2018-04-02,75.2835693359375
2018-04-03,75.73290252685547
2018-04-04,76.22132110595703
2018-04-05,77.20790100097656
2018-04-06,75.71336364746094
2018-04-09,74.38489532470703
2018-04-10,73.27131652832031
2018-04-11,77.76469421386719
2018-04-12,78.0968017578125
2018-04-13,77.76469421386719
2018-04-16,78.66334533691406
2018-04-17,79.27875518798828
2018-04-18,80.27511596679688
2018-04-19,80.07975006103516
2018-04-20,80.42162322998047
2018-04-23,80.18718719482422
2018-04-24,80.13836669921875
2018-04-25,79.93321990966797
2018-04-26,80.03089904785156
2018-04-27,78.31170654296875
2018-04-30,77.01253509521484
2018-05-01,78.38006591796875
2018-05-02,77.60839080810547
2018-05-03,78.0186767578125
2018-05-04,79.27875518798828
2018-05-07,79.46435546875
2018-05-08,80.51932525634766
2018-05-09,80.9295883178711
2018-05-10,80.98831176757812
2018-05-11,81.72225189208984
