,MKC
2014-06-20,29.94430923461914
2014-06-23,29.44455337524414
2014-06-24,29.448680877685547
2014-06-25,29.399120330810547
2014-06-26,29.023269653320312
2014-06-27,29.560197830200195
2014-06-30,29.568464279174805
2014-07-01,29.593244552612305
2014-07-02,29.44377326965332
2014-07-03,29.489450454711914
2014-07-07,29.539274215698242
2014-07-08,29.427173614501953
2014-07-09,29.286020278930664
2014-07-10,29.2403507232666
2014-07-11,29.29017448425293
2014-07-14,29.2320613861084
2014-07-15,29.02446746826172
2014-07-16,29.04521942138672
2014-07-17,28.79197120666504
2014-07-18,29.18638038635254
2014-07-21,29.173919677734375
2014-07-22,29.074281692504883
2014-07-23,28.812726974487305
2014-07-24,28.80027198791504
2014-07-25,28.73799705505371
2014-07-28,28.542865753173828
2014-07-29,28.27301025390625
2014-07-30,27.974082946777344
2014-07-31,27.309812545776367
2014-08-01,27.554758071899414
2014-08-04,27.687618255615234
2014-08-05,27.563068389892578
2014-08-06,27.986543655395508
2014-08-07,27.820466995239258
2014-08-08,28.165056228637695
2014-08-11,28.385103225708008
2014-08-12,28.389251708984375
2014-08-13,28.360183715820312
2014-08-14,28.542865753173828
2014-08-15,28.468135833740234
2014-08-18,28.675718307495117
2014-08-19,28.80027198791504
2014-08-20,28.80027198791504
2014-08-21,28.982938766479492
2014-08-22,28.675718307495117
2014-08-25,28.829343795776367
2014-08-26,28.953880310058594
2014-08-27,28.887454986572266
2014-08-28,28.84593391418457
2014-08-29,28.933124542236328
2014-09-02,28.866703033447266
2014-09-03,28.833478927612305
2014-09-04,28.70892906188965
2014-09-05,28.870847702026367
2014-09-08,28.700632095336914
2014-09-09,28.50551414489746
2014-09-10,28.630054473876953
2014-09-11,28.617599487304688
2014-09-12,28.335283279418945
2014-09-15,28.389251708984375
2014-09-16,28.526256561279297
2014-09-17,28.223190307617188
2014-09-18,28.434925079345703
2014-09-19,28.335283279418945
2014-09-22,27.895204544067383
2014-09-23,27.612890243530273
2014-09-24,27.83293342590332
2014-09-25,27.450963973999023
2014-09-26,27.563068389892578
2014-09-29,27.7249755859375
2014-09-30,27.774803161621094
2014-10-01,27.239238739013672
2014-10-02,28.02389907836914
2014-10-03,28.447378158569336
2014-10-06,28.30621910095215
2014-10-07,27.96578025817871
2014-10-08,28.500123977661133
2014-10-09,28.270532608032227
2014-10-10,28.228790283203125
2014-10-13,28.03257179260254
2014-10-14,28.170330047607422
2014-10-15,27.74034309387207
2014-10-16,27.619291305541992
2014-10-17,28.01170539855957
2014-10-20,28.36237144470215
2014-10-21,28.42916488647461
2014-10-22,28.504314422607422
2014-10-23,28.483436584472656
2014-10-24,28.813232421875
2014-10-27,28.871667861938477
2014-10-28,29.126327514648438
2014-10-29,28.93846893310547
2014-10-30,29.163894653320312
2014-10-31,29.522920608520508
2014-11-03,29.694072723388672
2014-11-04,29.89444923400879
2014-11-05,30.307743072509766
2014-11-06,30.42045783996582
2014-11-07,30.374547958374023
2014-11-10,30.487260818481445
2014-11-11,30.56656837463379
2014-11-12,30.57074737548828
2014-11-13,30.583276748657227
2014-11-14,30.282697677612305
2014-11-17,30.270174026489258
2014-11-18,30.2659912109375
2014-11-19,30.391233444213867
2014-11-20,30.2033748626709
2014-11-21,30.2659912109375
2014-11-24,30.307743072509766
2014-11-25,30.416284561157227
2014-11-26,30.40376091003418
2014-11-28,31.029951095581055
2014-12-01,30.854618072509766
2014-12-02,30.846271514892578
2014-12-03,30.612483978271484
2014-12-04,30.491422653198242
2014-12-05,30.612483978271484
2014-12-08,30.583276748657227
2014-12-09,30.574922561645508
2014-12-10,30.261825561523438
2014-12-11,30.591617584228516
2014-12-12,30.257648468017578
2014-12-15,29.994647979736328
2014-12-16,30.00716209411621
2014-12-17,30.46637535095215
2014-12-18,31.00908088684082
2014-12-19,31.848175048828125
2014-12-22,31.965055465698242
2014-12-23,32.05274200439453
2014-12-24,31.990123748779297
2014-12-26,31.960878372192383
2014-12-29,31.86437225341797
2014-12-30,31.830806732177734
2014-12-31,31.180339813232422
2015-01-02,31.033462524414062
2015-01-05,30.508886337280273
2015-01-06,30.37040138244629
2015-01-07,31.180339813232422
2015-01-08,31.692304611206055
2015-01-09,31.318822860717773
2015-01-12,30.91175651550293
2015-01-13,30.991479873657227
2015-01-14,30.99568748474121
2015-01-15,31.020875930786133
2015-01-16,31.205524444580078
2015-01-20,31.755260467529297
2015-01-21,31.465700149536133
2015-01-22,31.549625396728516
2015-01-23,31.12998390197754
2015-01-26,31.188724517822266
2015-01-27,30.601207733154297
2015-01-28,30.156383514404297
2015-01-29,30.46692657470703
2015-01-30,29.959144592285156
2015-02-02,30.475313186645508
2015-02-03,30.811038970947266
2015-02-04,30.924348831176758
2015-02-05,31.020875930786133
2015-02-06,31.197120666503906
2015-02-09,30.957923889160156
2015-02-10,31.184532165527344
2015-02-11,31.041852951049805
2015-02-12,31.184532165527344
2015-02-13,31.323013305664062
2015-02-17,31.293642044067383
2015-02-18,31.797225952148438
2015-02-19,31.595794677734375
2015-02-20,31.826597213745117
2015-02-23,31.633560180664062
2015-02-24,31.646148681640625
2015-02-25,31.667125701904297
2015-02-26,31.633560180664062
2015-02-27,31.633560180664062
2015-03-02,31.641948699951172
2015-03-03,31.578998565673828
2015-03-04,31.406944274902344
2015-03-05,31.36078643798828
2015-03-06,30.823633193969727
2015-03-09,30.98310089111328
2015-03-10,30.433351516723633
2015-03-11,30.290672302246094
2015-03-12,30.609607696533203
2015-03-13,30.206741333007812
2015-03-16,30.475313186645508
2015-03-17,30.2235164642334
2015-03-18,30.420764923095703
2015-03-19,30.382991790771484
2015-03-20,30.58443260192871
2015-03-23,30.71870994567871
2015-03-24,31.524463653564453
2015-03-25,31.889554977416992
2015-03-26,32.25045394897461
2015-03-27,32.45188522338867
2015-03-30,32.741458892822266
2015-03-31,32.359561920166016
2015-04-01,32.17818832397461
2015-04-02,32.42284393310547
2015-04-06,33.017635345458984
2015-04-07,32.85312271118164
2015-04-08,32.861549377441406
2015-04-09,32.85312271118164
2015-04-10,32.798282623291016
2015-04-13,32.709686279296875
2015-04-14,32.81515884399414
2015-04-15,32.71812438964844
2015-04-16,32.684391021728516
2015-04-17,32.258323669433594
2015-04-20,32.34269714355469
2015-04-21,32.14862823486328
2015-04-22,32.43549346923828
2015-04-23,32.152862548828125
2015-04-24,31.992551803588867
2015-04-27,31.946151733398438
2015-04-28,32.047401428222656
2015-04-29,31.83226203918457
2015-04-30,31.764760971069336
2015-05-01,32.1275520324707
2015-05-04,32.283634185791016
2015-05-05,31.984119415283203
2015-05-06,31.96725082397461
2015-05-07,32.30894470214844
2015-05-08,32.515647888183594
2015-05-11,32.443931579589844
2015-05-12,32.680171966552734
2015-05-13,32.566253662109375
2015-05-14,33.30448532104492
2015-05-15,33.46478271484375
2015-05-18,33.325584411621094
2015-05-19,33.58289337158203
2015-05-20,33.41417694091797
2015-05-21,33.48588180541992
2015-05-22,33.2327880859375
2015-05-26,33.055599212646484
2015-05-27,33.253875732421875
2015-05-28,33.2707405090332
2015-05-29,33.11465835571289
2015-06-01,33.034523010253906
2015-06-02,32.907955169677734
2015-06-03,32.90374755859375
2015-06-04,32.57048797607422
2015-06-05,32.3637809753418
2015-06-08,32.3553466796875
2015-06-09,32.283634185791016
2015-06-10,32.52830123901367
2015-06-11,32.54095458984375
2015-06-12,32.46924591064453
2015-06-15,32.40597915649414
2015-06-16,32.98809814453125
2015-06-17,33.017635345458984
2015-06-18,33.371986389160156
2015-06-19,33.426822662353516
2015-06-22,33.83600997924805
2015-06-23,33.85710906982422
2015-06-24,34.346439361572266
2015-06-25,34.401283264160156
2015-06-26,34.363311767578125
2015-06-29,33.81492233276367
2015-06-30,34.1481819152832
2015-07-01,33.566036224365234
2015-07-02,33.73053741455078
2015-07-06,33.490108489990234
2015-07-07,33.99209976196289
2015-07-08,33.591339111328125
2015-07-09,33.65918731689453
2015-07-10,33.91780090332031
2015-07-13,34.172183990478516
2015-07-14,34.22305679321289
2015-07-15,33.9305305480957
2015-07-16,34.172183990478516
2015-07-17,33.92204666137695
2015-07-20,33.92204666137695
2015-07-21,33.994117736816406
2015-07-22,34.112831115722656
2015-07-23,33.960205078125
2015-07-24,33.87117004394531
2015-07-27,33.84149932861328
2015-07-28,34.39689254760742
2015-07-29,34.511375427246094
2015-07-30,34.76999282836914
2015-07-31,34.76999282836914
2015-08-03,34.78271484375
2015-08-04,35.02436828613281
2015-08-05,35.41867446899414
2015-08-06,35.37202072143555
2015-08-07,35.43561935424805
2015-08-10,35.897769927978516
2015-08-11,35.87232208251953
2015-08-12,35.897769927978516
2015-08-13,35.829917907714844
2015-08-14,36.12245178222656
2015-08-17,36.037654876708984
2015-08-18,35.93166732788086
2015-08-19,35.405948638916016
2015-08-20,34.761512756347656
2015-08-21,33.892372131347656
2015-08-24,32.781558990478516
2015-08-25,32.23038864135742
2015-08-26,33.11225509643555
2015-08-27,33.523502349853516
2015-08-28,33.883880615234375
2015-08-31,33.61254119873047
2015-09-01,32.90449905395508
2015-09-02,33.570133209228516
2015-09-03,33.951725006103516
2015-09-04,33.39631271362305
2015-09-08,34.295143127441406
2015-09-09,33.86693572998047
2015-09-10,33.9432373046875
2015-09-11,34.278175354003906
2015-09-14,34.38417053222656
2015-09-15,34.689430236816406
2015-09-16,35.27452087402344
2015-09-17,35.27875900268555
2015-09-18,35.03709030151367
2015-09-21,35.26603698730469
2015-09-22,34.964996337890625
2015-09-23,34.998939514160156
2015-09-24,35.253318786621094
2015-09-25,35.37202072143555
2015-09-28,34.553775787353516
2015-09-29,34.422325134277344
2015-09-30,34.84206008911133
2015-10-01,33.358150482177734
2015-10-02,33.75669860839844
2015-10-05,34.6258430480957
2015-10-06,34.528324127197266
2015-10-07,34.689430236816406
2015-10-08,35.25608444213867
2015-10-09,35.371124267578125
2015-10-12,35.51172637939453
2015-10-13,35.17513656616211
2015-10-14,34.83428955078125
2015-10-15,34.8555908203125
2015-10-16,35.22200012207031
2015-10-19,35.20069885253906
2015-10-20,35.085655212402344
2015-10-21,35.33277893066406
2015-10-22,36.44903564453125
2015-10-23,36.28715515136719
2015-10-26,36.30845260620117
2015-10-27,35.94629669189453
2015-10-28,35.91647720336914
2015-10-29,36.06132507324219
2015-10-30,35.78013610839844
2015-11-02,36.022987365722656
2015-11-03,36.20193099975586
2015-11-04,36.23601531982422
2015-11-05,36.581111907958984
2015-11-06,35.84829330444336
2015-11-09,35.596927642822266
2015-11-10,35.69918441772461
2015-11-11,35.88665008544922
2015-11-12,35.085655212402344
2015-11-13,34.838558197021484
2015-11-16,35.49040222167969
2015-11-17,35.23904800415039
2015-11-18,36.082637786865234
2015-11-19,36.095420837402344
2015-11-20,35.8653564453125
2015-11-23,36.274349212646484
2015-11-24,36.334014892578125
2015-11-25,36.521453857421875
2015-11-27,36.65354537963867
2015-11-30,36.606685638427734
2015-12-01,36.94752502441406
2015-12-02,36.4319953918457
2015-12-03,36.01871871948242
2015-12-04,36.836761474609375
2015-12-07,37.23723220825195
2015-12-08,36.87084197998047
2015-12-09,36.71319580078125
2015-12-10,36.2913932800293
2015-12-11,35.72473907470703
2015-12-14,36.040035247802734
2015-12-15,36.10393142700195
2015-12-16,36.8197135925293
2015-12-17,36.125244140625
2015-12-18,35.65232849121094
2015-12-21,36.05706787109375
2015-12-22,36.440521240234375
2015-12-23,37.007171630859375
2015-12-24,36.93901062011719
2015-12-28,37.14777374267578
2015-12-29,37.36186981201172
2015-12-30,37.079261779785156
2015-12-31,36.63397216796875
2016-01-04,36.08592224121094
2016-01-05,36.1458625793457
2016-01-06,36.08163833618164
2016-01-07,35.833309173583984
2016-01-08,35.80759811401367
2016-01-11,36.00886154174805
2016-01-12,36.612571716308594
2016-01-13,36.34281539916992
2016-01-14,36.407047271728516
2016-01-15,35.841861724853516
2016-01-19,34.80141067504883
2016-01-20,34.38182067871094
2016-01-21,34.159175872802734
2016-01-22,34.97696304321289
2016-01-25,34.65584945678711
2016-01-26,35.43938446044922
2016-01-27,35.19105529785156
2016-01-28,36.56974792480469
2016-01-29,37.665855407714844
2016-02-01,37.75148391723633
2016-02-02,37.54597091674805
2016-02-03,37.24196243286133
2016-02-04,36.749576568603516
2016-02-05,36.7752685546875
2016-02-08,37.6230354309082
2016-02-09,37.781455993652344
2016-02-10,38.749114990234375
2016-02-11,38.680606842041016
2016-02-12,38.39372634887695
2016-02-16,38.69773864746094
2016-02-17,39.07453155517578
2016-02-18,38.93323516845703
2016-02-19,39.399925231933594
2016-02-22,39.19014358520508
2016-02-23,39.763877868652344
2016-02-24,39.77672576904297
2016-02-25,40.2905158996582
2016-02-26,40.04645919799805
2016-02-29,39.93084716796875
2016-03-01,39.98223876953125
2016-03-02,40.04218292236328
2016-03-03,40.140655517578125
2016-03-04,40.21772384643555
2016-03-07,39.93942642211914
2016-03-08,40.07644271850586
2016-03-09,40.19203567504883
2016-03-10,40.09785079956055
2016-03-11,40.346168518066406
2016-03-14,40.38043212890625
2016-03-15,40.149227142333984
2016-03-16,40.56882858276367
2016-03-17,40.99271774291992
2016-03-18,40.43181610107422
2016-03-21,40.30764389038086
2016-03-22,40.25625991821289
2016-03-23,41.035518646240234
2016-03-24,41.245323181152344
2016-03-28,41.68634033203125
2016-03-29,42.641151428222656
2016-03-30,42.70965576171875
2016-03-31,42.59406280517578
2016-04-01,43.04362869262695
2016-04-04,43.12070083618164
2016-04-05,42.42707824707031
2016-04-06,42.649723052978516
2016-04-07,42.75292205810547
2016-04-08,43.015235900878906
2016-04-11,42.370201110839844
2016-04-12,42.52931213378906
2016-04-13,41.59186553955078
2016-04-14,40.77912139892578
2016-04-15,40.87800979614258
2016-04-18,40.886619567871094
2016-04-19,40.8479118347168
2016-04-20,40.306095123291016
2016-04-21,39.299835205078125
2016-04-22,39.458946228027344
2016-04-25,40.116878509521484
2016-04-26,40.017967224121094
2016-04-27,39.99215316772461
2016-04-28,40.151283264160156
2016-04-29,40.327598571777344
2016-05-02,40.55979919433594
2016-05-03,40.25019454956055
2016-05-04,40.731815338134766
2016-05-05,40.766212463378906
2016-05-06,41.06722640991211
2016-05-09,41.707969665527344
2016-05-10,42.13370132446289
2016-05-11,41.93157958984375
2016-05-12,42.507816314697266
2016-05-13,42.28850173950195
2016-05-16,42.48200607299805
2016-05-17,41.44135665893555
2016-05-18,40.96403503417969
2016-05-19,41.31234359741211
2016-05-20,41.093021392822266
2016-05-23,41.161834716796875
2016-05-24,41.58755874633789
2016-05-25,41.59186553955078
2016-05-26,41.93589782714844
2016-05-27,42.04768753051758
2016-05-31,41.742366790771484
2016-06-01,41.82406997680664
2016-06-02,41.7896728515625
2016-06-03,42.34870529174805
2016-06-06,41.93589782714844
2016-06-07,42.08639144897461
2016-06-08,42.48200607299805
2016-06-09,43.045345306396484
2016-06-10,42.92061996459961
2016-06-13,42.55511474609375
2016-06-14,42.73573303222656
2016-06-15,42.86903381347656
2016-06-16,43.2044563293457
2016-06-17,43.02812957763672
2016-06-20,43.07974624633789
2016-06-21,43.35926055908203
2016-06-22,43.07543182373047
2016-06-23,44.03440856933594
2016-06-24,43.67747116088867
2016-06-27,43.71187973022461
2016-06-28,43.87099075317383
2016-06-29,44.167701721191406
2016-06-30,45.87059783935547
2016-07-01,45.526580810546875
2016-07-05,46.04259490966797
2016-07-06,45.87059783935547
2016-07-07,45.728126525878906
2016-07-08,46.18145751953125
2016-07-11,45.741065979003906
2016-07-12,45.231571197509766
2016-07-13,45.44746780395508
2016-07-14,45.27476119995117
2016-07-15,45.343833923339844
2016-07-18,45.287715911865234
2016-07-19,45.33951950073242
2016-07-20,44.916385650634766
2016-07-21,44.82572555541992
2016-07-22,45.01570510864258
2016-07-25,45.05887222290039
2016-07-26,44.67460632324219
2016-07-27,43.85857009887695
2016-07-28,44.02264404296875
2016-07-29,44.147850036621094
2016-08-01,44.11763381958008
2016-08-02,43.789485931396484
2016-08-03,43.28865051269531
2016-08-04,43.448402404785156
2016-08-05,43.31455612182617
2016-08-08,43.48725509643555
2016-08-09,43.56065368652344
2016-08-10,43.832672119140625
2016-08-11,43.862884521484375
2016-08-12,43.94492721557617
2016-08-15,43.690181732177734
2016-08-16,43.33182144165039
2016-08-17,43.65564727783203
2016-08-18,43.80677032470703
2016-08-19,43.979469299316406
2016-08-22,44.26874923706055
2016-08-23,44.21694564819336
2016-08-24,43.88447952270508
2016-08-25,43.88447952270508
2016-08-26,43.73767852783203
2016-08-29,44.12626647949219
2016-08-30,43.767906188964844
2016-08-31,44.02264404296875
2016-09-01,43.67722702026367
2016-09-02,43.979469299316406
2016-09-06,44.03128433227539
2016-09-07,43.431129455566406
2016-09-08,43.0036735534668
2016-09-09,41.52705383300781
2016-09-12,42.33013153076172
2016-09-13,42.03220748901367
2016-09-14,41.83792495727539
2016-09-15,42.334449768066406
2016-09-16,41.388893127441406
2016-09-19,41.6134033203125
2016-09-20,41.54863357543945
2016-09-21,41.652259826660156
2016-09-22,41.96744918823242
2016-09-23,41.75588607788086
2016-09-26,41.73429489135742
2016-09-27,42.11855697631836
2016-09-28,42.213539123535156
2016-09-29,42.049476623535156
2016-09-30,43.1418342590332
2016-10-03,41.850868225097656
2016-10-04,41.652259826660156
2016-10-05,41.375938415527344
2016-10-06,41.30220031738281
2016-10-07,41.44533157348633
2016-10-10,41.34123611450195
2016-10-11,40.838134765625
2016-10-12,40.94655990600586
2016-10-13,41.03329086303711
2016-10-14,40.959564208984375
2016-10-17,40.91185760498047
2016-10-18,41.13739013671875
2016-10-19,40.859806060791016
2016-10-20,40.61693572998047
2016-10-21,40.56922149658203
2016-10-24,40.71669006347656
2016-10-25,41.59712219238281
2016-10-26,41.39326858520508
2016-10-27,40.99859619140625
2016-10-28,41.37593460083008
2016-10-31,41.57976531982422
2016-11-01,41.12003707885742
2016-11-02,41.115699768066406
2016-11-03,41.1417236328125
2016-11-04,40.48682403564453
2016-11-07,40.87281799316406
2016-11-08,41.536399841308594
2016-11-09,41.007286071777344
2016-11-10,39.71482467651367
2016-11-11,39.69312286376953
2016-11-14,39.86227798461914
2016-11-15,39.927337646484375
2016-11-16,39.84492492675781
2016-11-17,39.64109802246094
2016-11-18,39.554351806640625
2016-11-21,39.84926986694336
2016-11-22,40.26561737060547
2016-11-23,39.50231170654297
2016-11-25,40.03143310546875
2016-11-28,40.066123962402344
2016-11-29,40.39141082763672
2016-11-30,39.554351806640625
2016-12-01,38.5047721862793
2016-12-02,38.62187957763672
2016-12-05,38.85608673095703
2016-12-06,39.198699951171875
2016-12-07,39.86662673950195
2016-12-08,39.6497688293457
2016-12-09,40.08781814575195
2016-12-12,40.495506286621094
2016-12-13,40.63861846923828
2016-12-14,39.940338134765625
2016-12-15,40.05311965942383
2016-12-16,40.092140197753906
2016-12-19,40.174560546875
2016-12-20,40.23527526855469
2016-12-21,40.430442810058594
2016-12-22,40.27431106567383
2016-12-23,40.356719970703125
2016-12-27,40.356719970703125
2016-12-28,40.44824981689453
2016-12-29,40.83185577392578
2016-12-30,40.683658599853516
2017-01-03,40.79697799682617
2017-01-04,40.679283142089844
2017-01-05,39.881561279296875
2017-01-06,39.84234619140625
2017-01-09,39.293087005615234
2017-01-10,39.14052200317383
2017-01-11,39.33231735229492
2017-01-12,39.53719711303711
2017-01-13,39.82926559448242
2017-01-17,40.400306701660156
2017-01-18,40.56596374511719
2017-01-19,40.544158935546875
2017-01-20,40.674922943115234
2017-01-23,40.61390686035156
2017-01-24,40.997501373291016
2017-01-25,41.7559928894043
2017-01-26,41.673160552978516
2017-01-27,41.79521942138672
2017-01-30,41.62085723876953
2017-01-31,41.651371002197266
2017-02-01,41.2154655456543
2017-02-02,41.44650650024414
2017-02-03,41.7865104675293
2017-02-06,41.198028564453125
2017-02-07,41.65573501586914
2017-02-08,42.06549835205078
2017-02-09,42.305233001708984
2017-02-10,42.39242935180664
2017-02-13,42.40549850463867
2017-02-14,42.21805953979492
2017-02-15,42.300872802734375
2017-02-16,42.03932189941406
2017-02-17,42.54063034057617
2017-02-21,42.94602966308594
2017-02-22,42.72372055053711
2017-02-23,43.11604690551758
2017-02-24,43.29911804199219
2017-02-27,42.50138854980469
2017-02-28,42.902442932128906
2017-03-01,43.18141555786133
2017-03-02,43.31219482421875
2017-03-03,43.342708587646484
2017-03-06,43.259891510009766
2017-03-07,43.155269622802734
2017-03-08,43.13346862792969
2017-03-09,43.58681869506836
2017-03-10,43.730682373046875
2017-03-13,43.75682830810547
2017-03-14,43.878883361816406
2017-03-15,44.40632629394531
2017-03-16,44.236324310302734
2017-03-17,44.46300506591797
2017-03-20,44.471717834472656
2017-03-21,44.31914138793945
2017-03-22,44.184024810791016
2017-03-23,44.122989654541016
2017-03-24,44.03145217895508
2017-03-27,44.184024810791016
2017-03-28,42.90679931640625
2017-03-29,42.74114990234375
2017-03-30,42.51448059082031
2017-03-31,42.523193359375
2017-04-03,42.78473663330078
2017-04-04,42.902442932128906
2017-04-05,43.87015151977539
2017-04-06,43.830745697021484
2017-04-07,43.616146087646484
2017-04-10,43.69498062133789
2017-04-11,43.65118408203125
2017-04-12,43.72563934326172
2017-04-13,43.44095993041992
2017-04-17,43.843868255615234
2017-04-18,44.097896575927734
2017-04-19,44.0234489440918
2017-04-20,43.9884147644043
2017-04-21,43.970890045166016
2017-04-24,44.268699645996094
2017-04-25,44.09352111816406
2017-04-26,43.67308044433594
2017-04-27,43.80446243286133
2017-04-28,43.75190353393555
2017-05-01,43.44095993041992
2017-05-02,43.515411376953125
2017-05-03,43.519798278808594
2017-05-04,43.94023513793945
2017-05-05,43.86577606201172
2017-05-08,43.979652404785156
2017-05-09,43.67308044433594
2017-05-10,43.782569885253906
2017-05-11,43.81322479248047
2017-05-12,43.53293228149414
2017-05-15,43.93147277832031
2017-05-16,43.57236099243164
2017-05-17,43.94899368286133
2017-05-18,43.843868255615234
2017-05-19,44.22929000854492
2017-05-22,44.78987503051758
2017-05-23,44.90373229980469
2017-05-24,45.332942962646484
2017-05-25,45.626365661621094
2017-05-26,45.75775146484375
2017-05-30,45.424903869628906
2017-05-31,45.61322784423828
2017-06-01,46.191341400146484
2017-06-02,46.16943359375
2017-06-05,46.16067123413086
2017-06-06,46.10811996459961
2017-06-07,46.3884162902832
2017-06-08,45.77089309692383
2017-06-09,45.72272872924805
2017-06-12,45.78403854370117
2017-06-13,45.97673416137695
2017-06-14,46.16505432128906
2017-06-15,46.21761703491211
2017-06-16,44.59716796875
2017-06-19,44.741703033447266
2017-06-20,44.27745819091797
2017-06-21,43.80446243286133
2017-06-22,43.668697357177734
2017-06-23,43.89643478393555
2017-06-26,43.97527313232422
2017-06-27,43.151920318603516
2017-06-28,43.33584976196289
2017-06-29,41.76359176635742
2017-06-30,42.70519256591797
2017-07-03,42.613216400146484
2017-07-05,42.372352600097656
2017-07-06,42.13469696044922
2017-07-07,42.13909912109375
2017-07-10,41.79582977294922
2017-07-11,42.35914993286133
2017-07-12,42.7772331237793
2017-07-13,42.66281509399414
2017-07-14,42.98407745361328
2017-07-17,42.81243896484375
2017-07-18,42.75083541870117
2017-07-19,40.519554138183594
2017-07-20,40.69999694824219
2017-07-21,41.22369384765625
2017-07-24,41.34693145751953
2017-07-25,41.725399017333984
2017-07-26,41.67699432373047
2017-07-27,41.9190559387207
2017-07-28,42.037872314453125
2017-07-31,41.94105529785156
2017-08-01,41.9190559387207
2017-08-02,42.08628463745117
2017-08-03,41.888240814208984
2017-08-04,41.5933837890625
2017-08-07,41.83103561401367
2017-08-08,40.93323516845703
2017-08-09,42.14350891113281
2017-08-10,41.89704895019531
2017-08-11,42.7024040222168
2017-08-14,43.14250946044922
2017-08-15,42.57919692993164
2017-08-16,43.11610412597656
2017-08-17,42.5263786315918
2017-08-18,42.28871536254883
2017-08-21,42.350345611572266
2017-08-22,42.82124710083008
2017-08-23,42.71562576293945
2017-08-24,41.71220779418945
2017-08-25,41.7694206237793
2017-08-28,41.65499496459961
2017-08-29,41.96745681762695
2017-08-30,42.06428909301758
2017-08-31,41.866241455078125
2017-09-01,42.310733795166016
2017-09-05,42.367942810058594
2017-09-06,42.926856994628906
2017-09-07,42.5263786315918
2017-09-08,42.953269958496094
2017-09-11,43.14692687988281
2017-09-12,43.42417526245117
2017-09-13,43.28775405883789
2017-09-14,43.336151123046875
2017-09-15,43.54301452636719
2017-09-18,43.538597106933594
2017-09-19,43.415367126464844
2017-09-20,43.00608444213867
2017-09-21,42.62321090698242
2017-09-22,42.27552032470703
2017-09-25,42.59239196777344
2017-09-26,42.81243896484375
2017-09-27,42.447166442871094
2017-09-28,44.73566436767578
2017-09-29,45.171348571777344
2017-10-02,43.908267974853516
2017-10-03,43.164520263671875
2017-10-04,43.908267974853516
2017-10-05,43.2701416015625
2017-10-06,43.41606903076172
2017-10-09,42.8191032409668
2017-10-10,43.093265533447266
2017-10-11,43.464717864990234
2017-10-12,43.78752899169922
2017-10-13,43.5620002746582
2017-10-16,43.83616638183594
2017-10-17,43.85385513305664
2017-10-18,43.84059143066406
2017-10-19,43.942298889160156
2017-10-20,43.89365768432617
2017-10-23,43.875972747802734
2017-10-24,43.84943771362305
2017-10-25,43.721195220947266
2017-10-26,43.79637145996094
2017-10-27,43.93788528442383
2017-10-30,43.32762908935547
2017-10-31,44.013057708740234
2017-11-01,44.154563903808594
2017-11-02,43.35858917236328
2017-11-03,42.85004806518555
2017-11-06,41.563209533691406
2017-11-07,42.089447021484375
2017-11-08,42.64220428466797
2017-11-09,42.235374450683594
2017-11-10,42.858890533447266
2017-11-13,42.87657928466797
2017-11-14,43.592952728271484
2017-11-15,42.66872787475586
2017-11-16,44.02190399169922
2017-11-17,43.92461013793945
2017-11-20,44.25627136230469
2017-11-21,44.24741744995117
2017-11-22,43.78310012817383
2017-11-24,43.83616638183594
2017-11-27,44.27396011352539
2017-11-28,44.57908248901367
2017-11-29,45.15836715698242
2017-11-30,45.184906005859375
2017-12-01,45.48119354248047
2017-12-04,46.201988220214844
2017-12-05,45.52982711791992
2017-12-06,45.547515869140625
2017-12-07,45.167213439941406
2017-12-08,44.73385238647461
2017-12-11,44.45083999633789
2017-12-12,44.69404983520508
2017-12-13,44.64541244506836
2017-12-14,44.3270149230957
2017-12-15,44.85325241088867
2017-12-18,44.96822738647461
2017-12-19,44.915157318115234
2017-12-20,44.83998107910156
2017-12-21,44.72943115234375
2017-12-22,45.069923400878906
2017-12-26,45.109737396240234
2017-12-27,45.16279602050781
2017-12-28,45.442806243896484
2017-12-29,45.29613494873047
2018-01-02,44.993892669677734
2018-01-03,45.10056686401367
2018-01-04,45.385032653808594
2018-01-05,45.82950210571289
2018-01-08,45.878387451171875
2018-01-09,45.83395004272461
2018-01-10,45.14946365356445
2018-01-11,44.891666412353516
2018-01-12,44.89610290527344
2018-01-16,45.02055740356445
2018-01-17,45.62506103515625
2018-01-18,45.7406120300293
2018-01-19,44.08717346191406
2018-01-22,44.06050109863281
2018-01-23,43.953826904296875
2018-01-24,44.48720169067383
2018-01-25,46.70955276489258
2018-01-26,47.75851058959961
2018-01-29,47.905189514160156
2018-01-30,47.98963928222656
2018-01-31,48.34521484375
2018-02-01,47.78962326049805
2018-02-02,46.02951431274414
2018-02-05,45.12723159790039
2018-02-06,45.540592193603516
2018-02-07,45.629493713378906
2018-02-08,45.051673889160156
2018-02-09,45.2650260925293
2018-02-12,45.469478607177734
2018-02-13,45.65171813964844
2018-02-14,46.118408203125
2018-02-15,46.58510208129883
2018-02-16,46.89177703857422
2018-02-20,46.491764068603516
2018-02-21,46.25175476074219
2018-02-22,46.69622039794922
2018-02-23,47.211814880371094
2018-02-26,47.745174407958984
2018-02-27,47.37626647949219
2018-02-28,47.460716247558594
2018-03-01,47.44293212890625
2018-03-02,48.131866455078125
2018-03-05,48.77634811401367
