,DFS
2014-07-02,50.00450897216797
2014-07-03,50.33878707885742
2014-07-07,50.20348358154297
2014-07-08,49.51107406616211
2014-07-09,50.15572738647461
2014-07-10,49.869205474853516
2014-07-11,49.78962707519531
2014-07-14,49.88513946533203
2014-07-15,50.48202133178711
2014-07-16,50.95159149169922
2014-07-17,50.872005462646484
2014-07-18,50.78446578979492
2014-07-21,50.378570556640625
2014-07-22,50.983436584472656
2014-07-23,50.05226516723633
2014-07-24,50.34672546386719
2014-07-25,49.829429626464844
2014-07-28,49.9726676940918
2014-07-29,49.61453628540039
2014-07-30,49.78166198730469
2014-07-31,48.595821380615234
2014-08-01,47.84770965576172
2014-08-04,48.11830139160156
2014-08-05,47.61489486694336
2014-08-06,47.79867935180664
2014-08-07,47.263328552246094
2014-08-08,47.982460021972656
2014-08-11,48.174224853515625
2014-08-12,48.3979606628418
2014-08-13,48.8134651184082
2014-08-14,48.5897331237793
2014-08-15,48.238162994384766
2014-08-18,48.789493560791016
2014-08-19,48.933326721191406
2014-08-20,49.63646697998047
2014-08-21,49.89217758178711
2014-08-22,49.56456756591797
2014-08-25,50.06795883178711
2014-08-26,50.0200080871582
2014-08-27,50.12389373779297
2014-08-28,49.86819839477539
2014-08-29,49.83624267578125
2014-09-02,50.715179443359375
2014-09-03,50.81905746459961
2014-09-04,50.66722869873047
2014-09-05,50.9469108581543
2014-09-08,50.771114349365234
2014-09-09,50.291690826416016
2014-09-10,50.331634521484375
2014-09-11,50.13189697265625
2014-09-12,49.88418960571289
2014-09-15,50.163841247558594
2014-09-16,50.675235748291016
2014-09-17,51.666046142578125
2014-09-18,52.40915298461914
2014-09-19,52.17742156982422
2014-09-22,52.07356643676758
2014-09-23,51.44231033325195
2014-09-24,51.833839416503906
2014-09-25,50.8590202331543
2014-09-26,51.913761138916016
2014-09-29,51.49824523925781
2014-09-30,51.45030975341797
2014-10-01,50.763118743896484
2014-10-02,50.88298416137695
2014-10-03,51.80188751220703
2014-10-06,51.88178253173828
2014-10-07,50.723167419433594
2014-10-08,51.80188751220703
2014-10-09,50.74713897705078
2014-10-10,50.195804595947266
2014-10-13,49.476661682128906
2014-10-14,50.07594299316406
2014-10-15,49.596534729003906
2014-10-16,49.396766662597656
2014-10-17,49.90015411376953
2014-10-20,50.09993362426758
2014-10-21,51.44231033325195
2014-10-22,48.749534606933594
2014-10-23,49.45269775390625
2014-10-24,49.812259674072266
2014-10-27,49.732364654541016
2014-10-28,50.435516357421875
2014-10-29,50.30766677856445
2014-10-30,50.21179962158203
2014-10-31,50.962890625
2014-11-03,50.93891525268555
2014-11-04,51.492332458496094
2014-11-05,51.99763870239258
2014-11-06,52.687408447265625
2014-11-07,52.96010971069336
2014-11-10,53.20875930786133
2014-11-11,53.24082946777344
2014-11-12,52.94407272338867
2014-11-13,52.32647705078125
2014-11-14,52.117950439453125
2014-11-17,52.32647705078125
2014-11-18,52.117950439453125
2014-11-19,51.65275955200195
2014-11-20,51.47629165649414
2014-11-21,51.580570220947266
2014-11-24,52.2623176574707
2014-11-25,52.40669631958008
2014-11-26,52.10993576049805
2014-11-28,52.57511520385742
2014-12-01,52.33450698852539
2014-12-02,52.46284103393555
2014-12-03,52.278358459472656
2014-12-04,52.10189437866211
2014-12-05,52.013675689697266
2014-12-08,52.08586120605469
2014-12-09,51.86129379272461
2014-12-10,50.64215850830078
2014-12-11,50.70631408691406
2014-12-12,49.575408935546875
2014-12-15,49.1102180480957
2014-12-16,48.46054458618164
2014-12-17,50.064666748046875
2014-12-18,52.142005920410156
2014-12-19,52.2061653137207
2014-12-22,52.66334915161133
2014-12-23,53.07240295410156
2014-12-24,52.89595031738281
2014-12-26,53.152591705322266
2014-12-29,53.08843994140625
2014-12-30,53.19270324707031
2014-12-31,52.527000427246094
2015-01-02,52.42273712158203
2015-01-05,51.2517204284668
2015-01-06,50.048622131347656
2015-01-07,50.79454040527344
2015-01-08,51.61265182495117
2015-01-09,50.786521911621094
2015-01-12,50.545902252197266
2015-01-13,50.080711364746094
2015-01-14,49.02198791503906
2015-01-15,48.20388412475586
2015-01-16,48.26001739501953
2015-01-20,48.82147216796875
2015-01-21,48.79740524291992
2015-01-22,45.974151611328125
2015-01-23,45.38063430786133
2015-01-26,45.476890563964844
2015-01-27,44.706905364990234
2015-01-28,44.14545440673828
2015-01-29,43.98503494262695
2015-01-30,43.61609649658203
2015-02-02,44.36201477050781
2015-02-03,45.40924072265625
2015-02-04,45.72340774536133
2015-02-05,46.31951904296875
2015-02-06,47.165348052978516
2015-02-09,47.286190032958984
2015-02-10,47.33452224731445
2015-02-11,47.12506866455078
2015-02-12,47.87424087524414
2015-02-13,48.244789123535156
2015-02-17,47.455345153808594
2015-02-18,47.73729705810547
2015-02-19,48.051456451416016
2015-02-20,48.76841735839844
2015-02-23,48.840904235839844
2015-02-24,48.94562530517578
2015-02-25,49.243675231933594
2015-02-26,49.34840774536133
2015-02-27,49.12285232543945
2015-03-02,48.5428581237793
2015-03-03,48.29313278198242
2015-03-04,47.77757263183594
2015-03-05,47.608402252197266
2015-03-06,47.447296142578125
2015-03-09,47.5278434753418
2015-03-10,46.52896499633789
2015-03-11,46.60145568847656
2015-03-12,48.23674011230469
2015-03-13,47.8017463684082
2015-03-16,47.93062210083008
2015-03-17,47.455345153808594
2015-03-18,47.48756408691406
2015-03-19,47.19757843017578
2015-03-20,47.858131408691406
2015-03-23,47.439239501953125
2015-03-24,46.53702163696289
2015-03-25,46.02951431274414
2015-03-26,45.75563430786133
2015-03-27,45.57033920288086
2015-03-30,45.747562408447266
2015-03-31,45.39311599731445
2015-04-01,46.42424011230469
2015-04-02,46.8834114074707
2015-04-06,46.561180114746094
2015-04-07,46.06174087524414
2015-04-08,46.30340576171875
2015-04-09,46.27117919921875
2015-04-10,46.6900749206543
2015-04-13,46.62563705444336
2015-04-14,47.06869125366211
2015-04-15,47.48756408691406
2015-04-16,47.86618423461914
2015-04-17,47.592288970947266
2015-04-20,47.92255401611328
2015-04-21,47.73729705810547
2015-04-22,46.633689880371094
2015-04-23,47.26201248168945
2015-04-24,47.036468505859375
2015-04-27,47.245906829833984
2015-04-28,47.463401794433594
2015-04-29,46.97203063964844
2015-04-30,46.69812774658203
2015-05-01,47.77757263183594
2015-05-04,47.78562545776367
2015-05-05,47.43760681152344
2015-05-06,47.22715759277344
2015-05-07,46.87104034423828
2015-05-08,47.761348724365234
2015-05-11,48.09318923950195
2015-05-12,47.66422653198242
2015-05-13,48.33600616455078
2015-05-14,48.83781814575195
2015-05-15,48.157955169677734
2015-05-18,48.400753021240234
2015-05-19,48.65975570678711
2015-05-20,48.53834915161133
2015-05-21,48.2388801574707
2015-05-22,48.190330505371094
2015-05-26,47.51044845581055
2015-05-27,48.06081008911133
2015-05-28,47.78561782836914
2015-05-29,47.162410736083984
2015-06-01,47.202880859375
2015-06-02,47.25952911376953
2015-06-03,47.56708908081055
2015-06-04,47.0733757019043
2015-06-05,47.18667984008789
2015-06-08,46.66059112548828
2015-06-09,46.67677307128906
2015-06-10,47.542808532714844
2015-06-11,47.9232177734375
2015-06-12,48.0284423828125
2015-06-15,47.12194061279297
2015-06-16,46.99243927001953
2015-06-17,47.057193756103516
2015-06-18,47.55900573730469
2015-06-19,47.5509147644043
2015-06-22,47.85846710205078
2015-06-23,48.157955169677734
2015-06-24,48.01225280761719
2015-06-25,47.78561782836914
2015-06-26,47.85038375854492
2015-06-29,46.401588439941406
2015-06-30,46.63630676269531
2015-07-01,47.2838134765625
2015-07-02,47.30808639526367
2015-07-06,46.99243927001953
2015-07-07,47.21906280517578
2015-07-08,45.80265808105469
2015-07-09,45.93214797973633
2015-07-10,46.44206619262695
2015-07-13,47.30808639526367
2015-07-14,47.56708908081055
2015-07-15,47.591373443603516
2015-07-16,48.0041618347168
2015-07-17,47.874656677246094
2015-07-20,48.287437438964844
2015-07-21,48.101287841796875
2015-07-22,48.157955169677734
2015-07-23,46.3287467956543
2015-07-24,45.17133331298828
2015-07-27,44.70999526977539
2015-07-28,44.604774475097656
2015-07-29,44.839500427246094
2015-07-30,45.55175018310547
2015-07-31,45.17133331298828
2015-08-03,44.63715362548828
2015-08-04,44.62089157104492
2015-08-05,44.311744689941406
2015-08-06,43.595863342285156
2015-08-07,44.55580139160156
2015-08-10,45.45878982543945
2015-08-11,45.16592788696289
2015-08-12,45.1496467590332
2015-08-13,44.81612777709961
2015-08-14,45.53200912475586
2015-08-17,45.18220520019531
2015-08-18,45.24727249145508
2015-08-19,45.45878982543945
2015-08-20,45.14152908325195
2015-08-21,44.12465286254883
2015-08-24,42.58712387084961
2015-08-25,41.70038604736328
2015-08-26,43.09962844848633
2015-08-27,44.2873420715332
2015-08-28,43.88872146606445
2015-08-31,43.70975112915039
2015-09-01,41.773597717285156
2015-09-02,42.11527633666992
2015-09-03,42.4650764465332
2015-09-04,41.81428146362305
2015-09-08,42.9857292175293
2015-09-09,42.66846466064453
2015-09-10,42.709136962890625
2015-09-11,42.79862594604492
2015-09-14,42.61965560913086
2015-09-15,43.034549713134766
2015-09-16,43.433162689208984
2015-09-17,43.27045822143555
2015-09-18,42.51389694213867
2015-09-21,43.05895233154297
2015-09-22,42.26171112060547
2015-09-23,42.172237396240234
2015-09-24,41.854957580566406
2015-09-25,42.38372802734375
2015-09-28,41.163475036621094
2015-09-29,41.570228576660156
2015-09-30,42.29424285888672
2015-10-01,42.0990104675293
2015-10-02,42.440677642822266
2015-10-05,44.376827239990234
2015-10-06,44.384971618652344
2015-10-07,44.946292877197266
2015-10-08,45.32863998413086
2015-10-09,45.36116409301758
2015-10-12,45.18220520019531
2015-10-13,44.84866714477539
2015-10-14,44.43377685546875
2015-10-15,45.03577423095703
2015-10-16,45.31236267089844
2015-10-19,44.734771728515625
2015-10-20,44.5151252746582
2015-10-21,44.734771728515625
2015-10-22,45.45878982543945
2015-10-23,46.4512825012207
2015-10-26,46.15841293334961
2015-10-27,45.72724533081055
2015-10-28,46.73600387573242
2015-10-29,46.32111358642578
2015-10-30,45.73538589477539
2015-11-02,45.78418731689453
2015-11-03,46.07035446166992
2015-11-04,46.08669662475586
2015-11-05,46.5281982421875
2015-11-06,47.10049057006836
2015-11-09,46.69987106323242
2015-11-10,46.64265060424805
2015-11-11,46.53636169433594
2015-11-12,45.7923698425293
2015-11-13,45.54710006713867
2015-11-16,46.2175178527832
2015-11-17,45.74332809448242
2015-11-18,46.62629699707031
2015-11-19,47.133201599121094
2015-11-20,46.61811828613281
2015-11-23,46.5281982421875
2015-11-24,46.446441650390625
2015-11-25,46.495479583740234
2015-11-27,46.479129791259766
2015-11-30,46.405555725097656
2015-12-01,46.72439956665039
2015-12-02,45.7923698425293
2015-12-03,45.22007369995117
2015-12-04,46.11123275756836
2015-12-07,46.01312255859375
2015-12-08,44.95845413208008
2015-12-09,44.21446228027344
2015-12-10,44.36979293823242
2015-12-11,43.127079010009766
2015-12-14,42.96356201171875
2015-12-15,44.042755126953125
2015-12-16,44.893035888671875
2015-12-17,44.050933837890625
2015-12-18,42.87362289428711
2015-12-21,43.60944747924805
2015-12-22,44.14087677001953
2015-12-23,44.8031005859375
2015-12-24,44.77857971191406
2015-12-28,44.43518829345703
2015-12-29,44.78675842285156
2015-12-30,44.35344314575195
2015-12-31,43.83837127685547
2016-01-04,43.09437561035156
2016-01-05,42.99626541137695
2016-01-06,42.154151916503906
2016-01-07,41.369285583496094
2016-01-08,40.854217529296875
2016-01-11,41.27935791015625
2016-01-12,41.696319580078125
2016-01-13,40.388206481933594
2016-01-14,41.009559631347656
2016-01-15,40.191978454589844
2016-01-19,39.987586975097656
2016-01-20,39.856781005859375
2016-01-21,39.586978912353516
2016-01-22,39.72596740722656
2016-01-25,38.90839767456055
2016-01-26,39.56245040893555
2016-01-27,39.832252502441406
2016-01-28,36.65188980102539
2016-01-29,37.43675231933594
2016-02-01,37.64932632446289
2016-02-02,37.040618896484375
2016-02-03,37.344974517822266
2016-02-04,38.0935173034668
2016-02-05,38.044158935546875
2016-02-08,37.106422424316406
2016-02-09,37.73157501220703
2016-02-10,37.64931106567383
2016-02-11,35.57643127441406
2016-02-12,36.6211051940918
2016-02-16,37.56707000732422
2016-02-17,38.200443267822266
2016-02-18,38.159324645996094
2016-02-19,37.96190643310547
2016-02-22,38.94076919555664
2016-02-23,38.21689987182617
2016-02-24,38.422542572021484
2016-02-25,38.79270553588867
2016-02-26,38.78449249267578
2016-02-29,38.184017181396484
2016-03-01,39.12995147705078
2016-03-02,39.55771255493164
2016-03-03,40.108821868896484
2016-03-04,39.91962814331055
2016-03-07,40.04301834106445
2016-03-08,39.681095123291016
2016-03-09,39.483665466308594
2016-03-10,39.738677978515625
2016-03-11,40.45431137084961
2016-03-14,40.018348693847656
2016-03-15,40.067691802978516
2016-03-16,40.17462921142578
2016-03-17,40.73400115966797
2016-03-18,41.614139556884766
2016-03-21,41.46607208251953
2016-03-22,41.26865005493164
2016-03-23,41.01365661621094
2016-03-24,40.86559295654297
2016-03-28,40.53656005859375
2016-03-29,41.3591423034668
2016-03-30,41.34268569946289
2016-03-31,41.88558578491211
2016-04-01,42.27219009399414
2016-04-04,41.753990173339844
2016-04-05,42.13236999511719
2016-04-06,42.115909576416016
2016-04-07,41.34268569946289
2016-04-08,41.581233978271484
2016-04-11,41.597679138183594
2016-04-12,42.35445785522461
2016-04-13,43.27574920654297
2016-04-14,43.03720474243164
2016-04-15,42.66703796386719
2016-04-18,42.732852935791016
2016-04-19,43.226402282714844
2016-04-20,46.7552604675293
2016-04-21,46.36040496826172
2016-04-22,46.48379898071289
2016-04-25,46.78816223144531
2016-04-26,46.94443130493164
2016-04-27,47.02669906616211
2016-04-28,46.62364196777344
2016-04-29,46.286376953125
2016-05-02,46.39331817626953
2016-05-03,45.92210388183594
2016-05-04,45.591434478759766
2016-05-05,45.326881408691406
2016-05-06,45.657569885253906
2016-05-09,45.59970474243164
2016-05-10,46.261043548583984
2016-05-11,45.773311614990234
2016-05-12,45.715431213378906
2016-05-13,44.98795700073242
2016-05-16,45.004493713378906
2016-05-17,44.425811767578125
2016-05-18,45.11195755004883
2016-05-19,45.004493713378906
2016-05-20,45.4095573425293
2016-05-23,45.21942901611328
2016-05-24,46.07090377807617
2016-05-25,46.773590087890625
2016-05-26,46.45118713378906
2016-05-27,46.93893051147461
2016-05-31,46.96372604370117
2016-06-01,47.08772659301758
2016-06-02,47.24479675292969
2016-06-03,46.67437744140625
2016-06-06,47.3770637512207
2016-06-07,47.41012954711914
2016-06-08,47.44319152832031
2016-06-09,46.9554557800293
2016-06-10,46.542110443115234
2016-06-13,45.89730453491211
2016-06-14,44.03727722167969
2016-06-15,43.913272857666016
2016-06-16,43.475135803222656
2016-06-17,43.64872360229492
2016-06-20,43.96287536621094
2016-06-21,44.04554748535156
2016-06-22,44.03727722167969
2016-06-23,44.87221145629883
2016-06-24,42.81379699707031
2016-06-27,41.92097473144531
2016-06-28,42.28471374511719
2016-06-29,43.408992767333984
2016-06-30,44.30181884765625
2016-07-01,44.38447952270508
2016-07-05,43.26019287109375
2016-07-06,43.714866638183594
2016-07-07,43.99594497680664
2016-07-08,45.45090103149414
2016-07-11,45.996498107910156
2016-07-12,46.8645133972168
2016-07-13,46.88105392456055
2016-07-14,47.48452377319336
2016-07-15,47.46800231933594
2016-07-18,47.195194244384766
2016-07-19,47.10425567626953
2016-07-20,46.542110443115234
2016-07-21,46.37678146362305
2016-07-22,46.78185272216797
2016-07-25,46.81492233276367
2016-07-26,46.73225021362305
2016-07-27,46.8397102355957
2016-07-28,47.021602630615234
2016-07-29,46.988529205322266
2016-08-01,46.57518005371094
2016-08-02,46.151329040527344
2016-08-03,46.81620407104492
2016-08-04,46.96580123901367
2016-08-05,48.029624938964844
2016-08-08,48.1708984375
2016-08-09,48.129364013671875
2016-08-10,47.738731384277344
2016-08-11,48.24570083618164
2016-08-12,48.34543991088867
2016-08-15,48.37868118286133
2016-08-16,48.204158782958984
2016-08-17,48.270633697509766
2016-08-18,48.30388641357422
2016-08-19,48.09611511230469
2016-08-22,47.979759216308594
2016-08-23,48.262332916259766
2016-08-24,48.0462532043457
2016-08-25,48.212459564208984
2016-08-26,48.586456298828125
2016-08-29,49.15992736816406
2016-08-30,49.575477600097656
2016-08-31,49.86635971069336
2016-09-01,49.53391647338867
2016-09-02,49.88297653198242
2016-09-06,49.59209060668945
2016-09-07,49.48406219482422
2016-09-08,49.6336555480957
2016-09-09,48.81917953491211
2016-09-12,49.50898742675781
2016-09-13,48.22909164428711
2016-09-14,47.74705505371094
2016-09-15,47.94650650024414
2016-09-16,47.447845458984375
2016-09-19,47.5808219909668
2016-09-20,47.33979415893555
2016-09-21,47.738731384277344
2016-09-22,48.03792190551758
2016-09-23,47.697174072265625
2016-09-26,47.148651123046875
2016-09-27,47.43122100830078
2016-09-28,47.414608001708984
2016-09-29,46.55855941772461
2016-09-30,46.999046325683594
2016-10-03,47.048919677734375
2016-10-04,46.96580123901367
2016-10-05,47.45616912841797
2016-10-06,47.09877014160156
2016-10-07,46.87438201904297
2016-10-10,46.92424774169922
2016-10-11,46.11808776855469
2016-10-12,46.13469314575195
2016-10-13,45.303585052490234
2016-10-14,45.56122970581055
2016-10-17,45.270355224609375
2016-10-18,45.55292510986328
2016-10-19,46.01002502441406
2016-10-20,46.17625045776367
2016-10-21,46.00171661376953
2016-10-24,46.88269805908203
2016-10-25,46.658294677734375
2016-10-26,47.28163528442383
2016-10-27,47.140342712402344
2016-10-28,47.01567459106445
2016-10-31,46.81620407104492
2016-11-01,46.84127426147461
2016-11-02,46.55718994140625
2016-11-03,46.8078498840332
2016-11-04,46.849632263183594
2016-11-07,48.2450065612793
2016-11-08,47.84394836425781
2016-11-09,50.37567138671875
2016-11-10,53.141353607177734
2016-11-11,53.95185470581055
2016-11-14,55.73158264160156
2016-11-15,55.42243194580078
2016-11-16,54.520023345947266
2016-11-17,55.155052185058594
2016-11-18,55.34722900390625
2016-11-21,55.673099517822266
2016-11-22,56.11594009399414
2016-11-23,57.05177307128906
2016-11-25,57.16039276123047
2016-11-28,56.608917236328125
2016-11-29,56.500308990478516
2016-11-30,56.62563705444336
2016-12-01,56.86793899536133
2016-12-02,56.199501037597656
2016-12-05,56.35824966430664
2016-12-06,57.13532257080078
2016-12-07,59.842529296875
2016-12-08,60.20181655883789
2016-12-09,60.84520721435547
2016-12-12,59.89263916015625
2016-12-13,60.02635192871094
2016-12-14,59.516658782958984
2016-12-15,60.5527458190918
2016-12-16,59.900997161865234
2016-12-19,60.310428619384766
2016-12-20,61.14599609375
2016-12-21,60.90367889404297
2016-12-22,60.5109748840332
2016-12-23,60.69479751586914
2016-12-27,60.84520721435547
2016-12-28,60.084842681884766
2016-12-29,60.03471374511719
2016-12-30,60.23522186279297
2017-01-03,60.769989013671875
2017-01-04,61.781009674072266
2017-01-05,60.912044525146484
2017-01-06,60.210174560546875
2017-01-09,59.842529296875
2017-01-10,60.2519645690918
2017-01-11,59.86759567260742
2017-01-12,59.583492279052734
2017-01-13,59.87594985961914
2017-01-17,58.4053840637207
2017-01-18,58.78973388671875
2017-01-19,58.48892593383789
2017-01-20,58.656036376953125
2017-01-23,57.8873291015625
2017-01-24,58.38864517211914
2017-01-25,57.82883071899414
2017-01-26,57.94581604003906
2017-01-27,57.703487396240234
2017-01-30,58.17976379394531
2017-01-31,57.8873291015625
2017-02-01,57.461181640625
2017-02-02,56.86793899536133
2017-02-03,57.954166412353516
2017-02-06,57.89567184448242
2017-02-07,57.49287033081055
2017-02-08,57.19915008544922
2017-02-09,57.86210250854492
2017-02-10,57.753013610839844
2017-02-13,58.39080810546875
2017-02-14,59.45655822753906
2017-02-15,59.515316009521484
2017-02-16,59.44816970825195
2017-02-17,59.83421325683594
2017-02-21,59.8258056640625
2017-02-22,59.7251091003418
2017-02-23,59.96848678588867
2017-02-24,59.76707077026367
2017-02-27,60.11112976074219
2017-02-28,59.69993591308594
2017-03-01,60.757320404052734
2017-03-02,59.63279724121094
2017-03-03,59.918113708496094
2017-03-06,59.431400299072266
2017-03-07,59.565673828125
2017-03-08,59.884559631347656
2017-03-09,59.8258056640625
2017-03-10,60.018821716308594
2017-03-13,59.85099411010742
2017-03-14,60.25381088256836
2017-03-15,59.27194595336914
2017-03-16,59.58243942260742
2017-03-17,59.00339126586914
2017-03-20,58.64254379272461
2017-03-21,56.72920227050781
2017-03-22,56.77954864501953
2017-03-23,56.57813262939453
2017-03-24,56.40190887451172
2017-03-27,56.04945755004883
2017-03-28,56.972572326660156
2017-03-29,56.77954864501953
2017-03-30,57.61874008178711
2017-03-31,57.392154693603516
2017-04-03,57.02292251586914
2017-04-04,56.26765060424805
2017-04-05,55.48719787597656
2017-04-06,55.831275939941406
2017-04-07,55.36970901489258
2017-04-10,54.90815353393555
2017-04-11,55.41166687011719
2017-04-12,54.94172668457031
2017-04-13,54.35429763793945
2017-04-17,55.11796569824219
2017-04-18,54.58087921142578
2017-04-19,54.52213668823242
2017-04-20,55.96554946899414
2017-04-21,55.57951736450195
2017-04-24,56.15016555786133
2017-04-25,56.46065139770508
2017-04-26,54.74032211303711
2017-04-27,53.97666549682617
2017-04-28,52.52486038208008
2017-05-01,52.00456619262695
2017-05-02,51.97100830078125
2017-05-03,51.308040618896484
2017-05-04,50.81291961669922
2017-05-05,50.60311508178711
2017-05-08,50.71221923828125
2017-05-09,51.19293975830078
2017-05-10,50.8640251159668
2017-05-11,50.80498123168945
2017-05-12,50.83029556274414
2017-05-15,51.28569793701172
2017-05-16,50.74595260620117
2017-05-17,49.62425231933594
2017-05-18,49.995338439941406
2017-05-19,50.695350646972656
2017-05-22,50.35798645019531
2017-05-23,50.38330078125
2017-05-24,49.92787551879883
2017-05-25,49.792930603027344
2017-05-26,50.433895111083984
2017-05-30,49.64113235473633
2017-05-31,49.50619125366211
2017-06-01,49.818233489990234
2017-06-02,49.683292388916016
2017-06-05,49.77606964111328
2017-06-06,49.49775314331055
2017-06-07,50.07124710083008
2017-06-08,50.37485885620117
2017-06-09,51.08329391479492
2017-06-12,51.21824264526367
2017-06-13,51.74957275390625
2017-06-14,51.1338996887207
2017-06-15,51.20981216430664
2017-06-16,51.5302848815918
2017-06-19,51.56401062011719
2017-06-20,51.26040267944336
2017-06-21,50.90619659423828
2017-06-22,50.80498123168945
2017-06-23,50.63630676269531
2017-06-26,51.117042541503906
2017-06-27,51.5049934387207
2017-06-28,52.18812561035156
2017-06-29,51.876075744628906
2017-06-30,52.44956588745117
2017-07-03,52.51703643798828
2017-07-05,51.876075744628906
2017-07-06,51.6146240234375
2017-07-07,51.757999420166016
2017-07-10,51.5302848815918
2017-07-11,51.24354553222656
2017-07-12,51.56401062011719
2017-07-13,51.8001708984375
2017-07-14,51.665225982666016
2017-07-17,51.5049934387207
2017-07-18,51.47968292236328
2017-07-19,51.56401062011719
2017-07-20,51.757999420166016
2017-07-21,52.73632049560547
2017-07-24,52.73632049560547
2017-07-25,53.79897689819336
2017-07-26,53.24234390258789
2017-07-27,50.97365188598633
2017-07-28,50.82184600830078
2017-07-31,51.395355224609375
2017-08-01,51.117042541503906
2017-08-02,51.26040267944336
2017-08-03,50.99053192138672
2017-08-04,51.47968292236328
2017-08-07,51.774871826171875
2017-08-08,52.2556037902832
2017-08-09,51.665225982666016
2017-08-10,50.686912536621094
2017-08-11,50.298954010009766
2017-08-14,51.02426528930664
2017-08-15,52.17969512939453
2017-08-16,52.04474639892578
2017-08-17,50.518226623535156
2017-08-18,50.12185287475586
2017-08-21,49.98690414428711
2017-08-22,50.47896957397461
2017-08-23,50.317787170410156
2017-08-24,50.453514099121094
2017-08-25,50.640167236328125
2017-08-28,50.139617919921875
2017-08-29,49.58816909790039
2017-08-30,50.02933120727539
2017-08-31,50.01236343383789
2017-09-01,50.55532455444336
2017-09-05,49.579681396484375
2017-09-06,49.936004638671875
2017-09-07,49.282752990722656
2017-09-08,48.917930603027344
2017-09-11,49.36758804321289
2017-09-12,49.19791793823242
2017-09-13,50.30080795288086
2017-09-14,49.75785446166992
2017-09-15,50.419586181640625
2017-09-18,51.11526107788086
2017-09-19,51.318878173828125
2017-09-20,51.191619873046875
2017-09-21,51.327362060546875
2017-09-22,52.09939193725586
2017-09-25,52.52357864379883
2017-09-26,53.18532943725586
2017-09-27,54.34761047363281
2017-09-28,54.60213088989258
2017-09-29,54.703941345214844
2017-10-02,55.28083801269531
2017-10-03,55.77289581298828
2017-10-04,55.5608024597168
2017-10-05,55.9680290222168
2017-10-06,55.781375885009766
2017-10-09,55.467491149902344
2017-10-10,55.43355178833008
2017-10-11,55.00934600830078
2017-10-12,54.13551712036133
2017-10-13,54.19490051269531
2017-10-16,55.4420280456543
2017-10-17,54.85664367675781
2017-10-18,55.47595977783203
2017-10-19,55.70502471923828
2017-10-20,56.4770622253418
2017-10-23,56.70612335205078
2017-10-24,57.17274475097656
2017-10-25,55.2723503112793
2017-10-26,56.578857421875
2017-10-27,56.65522384643555
2017-10-30,56.42616653442383
2017-10-31,56.44312286376953
2017-11-01,56.75703048706055
2017-11-02,56.78247833251953
2017-11-03,57.21516418457031
2017-11-06,56.85882568359375
2017-11-07,56.36676788330078
2017-11-08,56.06983184814453
2017-11-09,55.54384994506836
2017-11-10,54.941490173339844
2017-11-13,55.14509582519531
2017-11-14,54.474876403808594
2017-11-15,55.3741569519043
2017-11-16,54.992393493652344
2017-11-17,55.19599914550781
2017-11-20,55.84077453613281
2017-11-21,55.98575973510742
2017-11-22,55.86635971069336
2017-11-24,55.78107452392578
2017-11-27,55.72990417480469
2017-11-28,57.68307113647461
2017-11-29,58.8601188659668
2017-11-30,60.21625900268555
2017-12-01,60.659767150878906
2017-12-04,62.63856506347656
2017-12-05,62.41680145263672
2017-12-06,62.21210861206055
2017-12-07,62.6470947265625
2017-12-08,62.945613861083984
2017-12-11,63.41472625732422
2017-12-12,64.04584503173828
2017-12-13,62.96268844604492
2017-12-14,62.834720611572266
2017-12-15,63.61941909790039
2017-12-18,64.78793334960938
2017-12-19,64.7793960571289
2017-12-20,64.60027313232422
2017-12-21,64.85614776611328
2017-12-22,65.78583526611328
2017-12-26,65.89672088623047
2017-12-27,65.64085388183594
2017-12-28,66.10142517089844
2017-12-29,65.60671997070312
2018-01-02,65.59819030761719
2018-01-03,66.0843505859375
2018-01-04,66.7410888671875
2018-01-05,66.66434478759766
2018-01-08,66.16112518310547
2018-01-09,66.73258209228516
2018-01-10,67.78169250488281
2018-01-11,68.54078674316406
2018-01-12,68.66871643066406
2018-01-16,67.3296127319336
2018-01-17,67.32109069824219
2018-01-18,66.71552276611328
2018-01-19,66.80078887939453
2018-01-22,67.26992797851562
2018-01-23,67.1419677734375
2018-01-24,67.15902709960938
2018-01-25,68.48959350585938
2018-01-26,69.06959533691406
2018-01-29,69.35104370117188
2018-01-30,67.9948959350586
2018-01-31,68.06314086914062
2018-02-01,68.7625503540039
2018-02-02,67.35520935058594
2018-02-05,63.86676788330078
2018-02-06,64.94145965576172
2018-02-07,65.359375
2018-02-08,61.75152587890625
2018-02-09,63.21002197265625
2018-02-12,64.7793960571289
2018-02-13,65.24850463867188
2018-02-14,66.19522857666016
2018-02-15,67.01404571533203
2018-02-16,67.83283996582031
2018-02-20,67.91815185546875
2018-02-21,67.32703399658203
2018-02-22,66.60739135742188
2018-02-23,68.03807067871094
2018-02-26,68.90333557128906
2018-02-27,68.15801239013672
2018-02-28,67.5326156616211
2018-03-01,64.43143463134766
2018-03-02,64.97113800048828
2018-03-05,66.02487182617188
2018-03-06,65.80210876464844
2018-03-07,65.64791107177734
2018-03-08,66.05056762695312
2018-03-09,67.18138885498047
2018-03-12,66.9500732421875
2018-03-13,66.24758911132812
2018-03-14,65.50228118896484
2018-03-15,64.56848907470703
2018-03-16,65.57081604003906
