,UHS
2017-08-30,103.15489196777344
2017-08-31,104.69436645507812
2017-09-01,105.63353729248047
2017-09-05,104.61691284179688
2017-09-06,104.05533599853516
2017-09-07,106.55335998535156
2017-09-08,106.98907470703125
2017-09-11,109.0126724243164
2017-09-12,108.88678741455078
2017-09-13,108.01537322998047
2017-09-14,108.01537322998047
2017-09-15,107.1536636352539
2017-09-18,105.45926666259766
2017-09-19,104.55882263183594
2017-09-20,106.65019989013672
2017-09-21,104.98484802246094
2017-09-22,105.8175048828125
2017-09-25,104.46198272705078
2017-09-26,105.54639434814453
2017-09-27,106.29194641113281
2017-09-28,106.2435531616211
2017-09-29,107.41510009765625
2017-10-02,108.66410064697266
2017-10-03,109.03203582763672
2017-10-04,108.5382308959961
2017-10-05,108.57695770263672
2017-10-06,106.64051055908203
2017-10-09,103.72614288330078
2017-10-10,103.1936264038086
2017-10-11,104.32645416259766
2017-10-12,102.55458068847656
2017-10-13,102.19633483886719
2017-10-16,102.2447509765625
2017-10-17,105.01387786865234
2017-10-18,105.07198333740234
2017-10-19,107.0278091430664
2017-10-20,109.26439666748047
2017-10-23,109.37088775634766
2017-10-24,107.95729064941406
2017-10-25,107.23112487792969
2017-10-26,100.56004333496094
2017-10-27,100.20179748535156
2017-10-30,99.03023529052734
2017-10-31,99.43689727783203
2017-11-01,98.8753433227539
2017-11-02,99.14643859863281
2017-11-03,98.38154602050781
2017-11-06,98.51709747314453
2017-11-07,97.83931732177734
2017-11-08,97.53916931152344
2017-11-09,96.61934661865234
2017-11-10,94.6054458618164
2017-11-13,94.65386199951172
2017-11-14,93.91798400878906
2017-11-15,92.7270736694336
2017-11-16,95.25416564941406
2017-11-17,94.13101959228516
2017-11-20,93.80181121826172
2017-11-21,95.63176727294922
2017-11-22,97.38426208496094
2017-11-24,97.28743743896484
2017-11-27,97.53916931152344
2017-11-28,99.07865142822266
2017-11-29,104.05533599853516
2017-11-30,105.00508880615234
2017-12-01,104.72404479980469
2017-12-04,102.97962188720703
2017-12-05,102.67916870117188
2017-12-06,104.33639526367188
2017-12-07,106.93366241455078
2017-12-08,108.1159896850586
2017-12-11,107.55390167236328
2017-12-12,108.96884155273438
2017-12-13,110.3643569946289
2017-12-14,109.44367980957031
2017-12-15,109.93795013427734
2017-12-18,109.62783813476562
2017-12-19,109.5502700805664
2017-12-20,109.29833221435547
2017-12-21,111.22689056396484
2017-12-22,111.50794219970703
2017-12-26,110.84891510009766
2017-12-27,110.6357192993164
2017-12-28,110.8392333984375
2017-12-29,109.8507308959961
2018-01-02,112.03125762939453
2018-01-03,109.88948822021484
2018-01-04,109.3080062866211
2018-01-05,108.51334381103516
2018-01-08,106.74949645996094
2018-01-09,107.3697738647461
2018-01-10,106.95303344726562
2018-01-11,111.3819580078125
2018-01-12,113.04886627197266
2018-01-16,112.8259506225586
2018-01-17,112.4673843383789
2018-01-18,113.69816589355469
2018-01-19,114.44438171386719
2018-01-22,114.17304992675781
2018-01-23,113.63032531738281
2018-01-24,114.34747314453125
2018-01-25,115.4522933959961
2018-01-26,117.48744201660156
2018-01-29,116.55708312988281
2018-01-30,118.7473373413086
2018-01-31,117.74913024902344
2018-02-01,117.54561614990234
2018-02-02,115.61705780029297
2018-02-05,110.03484344482422
2018-02-06,113.25238037109375
2018-02-07,113.50436401367188
2018-02-08,111.32379913330078
2018-02-09,111.7211685180664
2018-02-12,112.04095458984375
2018-02-13,112.61274719238281
2018-02-14,113.24267578125
2018-02-15,114.84173583984375
2018-02-16,114.26026916503906
2018-02-20,113.56248474121094
2018-02-21,111.90528106689453
2018-02-22,113.10699462890625
2018-02-23,112.81626892089844
2018-02-26,113.11669158935547
2018-02-27,113.96953582763672
2018-02-28,110.76868438720703
2018-03-01,112.53398132324219
2018-03-02,120.11900329589844
2018-03-05,120.12873077392578
2018-03-06,121.1956787109375
2018-03-07,122.4081039428711
2018-03-08,123.44597625732422
2018-03-09,122.85432434082031
2018-03-12,122.48571014404297
2018-03-13,120.16751098632812
2018-03-14,119.55648040771484
2018-03-15,120.10932159423828
2018-03-16,119.7989501953125
2018-03-19,119.37214660644531
2018-03-20,119.20726776123047
2018-03-21,120.48762512207031
2018-03-22,119.33335876464844
2018-03-23,117.52925109863281
2018-03-26,116.61749267578125
2018-03-27,116.82117462158203
2018-03-28,117.73294830322266
2018-03-29,114.85218048095703
2018-04-02,112.88317108154297
2018-04-03,114.49329376220703
2018-04-04,115.76393127441406
2018-04-05,118.01422119140625
2018-04-06,114.939453125
2018-04-09,115.56996154785156
2018-04-10,116.4623031616211
2018-04-11,115.49236297607422
2018-04-12,116.49140167236328
2018-04-13,116.04523468017578
2018-04-16,116.92789459228516
2018-04-17,117.199462890625
2018-04-18,117.84933471679688
2018-04-19,117.85902404785156
2018-04-20,116.89879608154297
2018-04-23,116.53021240234375
2018-04-24,116.88912200927734
2018-04-25,118.37311553955078
2018-04-26,111.56404113769531
2018-04-27,110.90447998046875
2018-04-30,110.76868438720703
2018-05-01,111.55433654785156
2018-05-02,114.16352081298828
2018-05-03,113.833740234375
2018-05-04,114.23139953613281
2018-05-07,113.85313415527344
2018-05-08,112.46609497070312
2018-05-09,113.74642181396484
2018-05-10,114.23139953613281
2018-05-11,114.80368041992188
2018-05-14,115.14313507080078
2018-05-15,113.8822250366211
2018-05-16,114.9200668334961
2018-05-17,115.13343811035156
2018-05-18,114.31871795654297
2018-05-21,115.17224884033203
2018-05-22,115.12374114990234
2018-05-23,113.02865600585938
2018-05-24,112.46609497070312
2018-05-25,113.18387603759766
2018-05-29,112.13630676269531
2018-05-30,113.47486877441406
2018-05-31,111.62064361572266
2018-06-01,110.81490325927734
2018-06-04,112.11576080322266
2018-06-05,112.7370376586914
2018-06-06,112.6496810913086
2018-06-07,113.13507843017578
2018-06-08,111.93132019042969
2018-06-11,113.32923889160156
2018-06-12,112.62056732177734
2018-06-13,111.81480407714844
2018-06-14,111.2420425415039
2018-06-15,112.10604095458984
2018-06-18,111.79540252685547
2018-06-19,111.71772766113281
2018-06-20,113.00887298583984
2018-06-21,112.15458679199219
2018-06-22,111.64976501464844
2018-06-25,111.2614517211914
2018-06-26,111.22261810302734
2018-06-27,110.18391418457031
2018-06-28,108.86361694335938
2018-06-29,108.18408966064453
2018-07-02,107.7375259399414
2018-07-03,108.14524841308594
2018-07-05,108.12583923339844
2018-07-06,108.80540466308594
2018-07-09,110.5042724609375
2018-07-10,111.873046875
2018-07-11,111.47502899169922
2018-07-12,111.18379974365234
2018-07-13,111.38764953613281
2018-07-16,111.35852813720703
2018-07-17,111.61095428466797
2018-07-18,109.38787078857422
2018-07-19,109.4752197265625
2018-07-20,109.37813568115234
2018-07-23,112.12547302246094
2018-07-24,110.98963928222656
2018-07-25,114.66891479492188
2018-07-26,121.2702407836914
2018-07-27,121.32849884033203
2018-07-30,121.30907440185547
2018-07-31,118.5326156616211
2018-08-01,117.87249755859375
2018-08-02,119.0277328491211
2018-08-03,120.56157684326172
2018-08-06,120.72660064697266
2018-08-07,121.09550476074219
2018-08-08,119.26071166992188
2018-08-09,120.0567626953125
2018-08-10,120.775146484375
2018-08-13,120.78484344482422
2018-08-14,121.45468139648438
2018-08-15,121.79447174072266
2018-08-16,121.70709991455078
2018-08-17,124.06609344482422
2018-08-20,123.57100677490234
2018-08-21,124.64854431152344
2018-08-22,125.20193481445312
2018-08-23,123.97872161865234
2018-08-24,124.35734558105469
2018-08-27,123.71660614013672
2018-08-28,123.69718933105469
2018-08-29,124.63885498046875
2018-08-30,125.46402740478516
2018-08-31,126.45497131347656
2018-09-04,124.49247741699219
2018-09-05,123.49180603027344
2018-09-06,123.11290740966797
2018-09-07,123.30721282958984
2018-09-10,121.8110580444336
2018-09-11,120.42173767089844
2018-09-12,120.50918579101562
2018-09-13,122.4231185913086
2018-09-14,122.2773666381836
2018-09-17,122.44253540039062
2018-09-18,124.13301849365234
2018-09-19,122.55912780761719
2018-09-20,123.14205932617188
2018-09-21,123.13232421875
2018-09-24,123.39463806152344
2018-09-25,122.40367889404297
2018-09-26,122.76315307617188
2018-09-27,122.7340087890625
2018-09-28,124.20101165771484
2018-10-01,125.02684783935547
2018-10-02,121.92761993408203
2018-10-03,121.41272735595703
2018-10-04,121.54874420166016
2018-10-05,121.73332214355469
2018-10-08,122.7340087890625
2018-10-09,123.93870544433594
2018-10-10,122.2773666381836
2018-10-11,117.40998077392578
2018-10-12,119.05189514160156
2018-10-15,119.41136169433594
2018-10-16,121.07270050048828
2018-10-17,122.06363677978516
2018-10-18,122.78258514404297
2018-10-19,122.2093734741211
2018-10-22,122.59799194335938
2018-10-23,121.97620391845703
2018-10-24,118.54669189453125
2018-10-25,118.0900650024414
2018-10-26,112.31916809082031
2018-10-29,115.36976623535156
2018-10-30,117.40027618408203
2018-10-31,118.09979248046875
2018-11-01,119.9748306274414
2018-11-02,119.94570922851562
2018-11-05,120.56748962402344
2018-11-06,122.35511016845703
2018-11-07,125.80406188964844
2018-11-08,126.54240417480469
2018-11-09,127.74715423583984
2018-11-12,126.37725067138672
2018-11-13,124.21070861816406
2018-11-14,123.66668701171875
2018-11-15,124.36617279052734
2018-11-16,129.21412658691406
2018-11-19,127.36821746826172
2018-11-20,126.39669799804688
2018-11-21,126.96015930175781
2018-11-23,128.08717346191406
2018-11-26,128.48548889160156
2018-11-27,128.9129638671875
2018-11-28,131.26409912109375
2018-11-29,133.935791015625
2018-11-30,134.15940856933594
2018-12-03,133.17745971679688
2018-12-04,130.853759765625
2018-12-06,127.98567962646484
2018-12-07,122.71615600585938
2018-12-10,123.78559875488281
2018-12-11,125.48705291748047
2018-12-12,127.6259536743164
2018-12-13,128.30653381347656
2018-12-14,117.78691101074219
2018-12-17,115.20073699951172
2018-12-18,116.37712860107422
2018-12-19,112.83818054199219
2018-12-20,112.16735076904297
2018-12-21,111.3409423828125
2018-12-24,110.27145385742188
2018-12-26,114.170166015625
2018-12-27,113.4604263305664
2018-12-28,112.97428131103516
2018-12-31,113.32430267333984
2019-01-02,114.17987823486328
2019-01-03,112.76041412353516
2019-01-04,115.26879119873047
2019-01-07,115.01602935791016
2019-01-08,118.6133041381836
2019-01-09,120.8591537475586
2019-01-10,122.18143463134766
2019-01-11,122.23975372314453
2019-01-14,121.77308654785156
2019-01-15,123.50366973876953
2019-01-16,126.04121398925781
2019-01-17,126.89681243896484
2019-01-18,128.30653381347656
2019-01-22,126.98428344726562
2019-01-23,126.81900024414062
2019-01-24,126.22593688964844
2019-01-25,127.49958801269531
2019-01-28,126.80927276611328
2019-01-29,128.88014221191406
2019-01-30,129.32742309570312
2019-01-31,128.85098266601562
2019-02-01,131.76768493652344
2019-02-04,130.94125366210938
2019-02-05,131.16488647460938
2019-02-06,131.3107452392578
2019-02-07,129.2495880126953
2019-02-08,127.8398666381836
2019-02-11,129.0163116455078
2019-02-12,129.6482391357422
2019-02-13,130.3871307373047
2019-02-14,130.01768493652344
2019-02-15,131.76768493652344
2019-02-19,131.51495361328125
2019-02-20,130.59130859375
2019-02-21,130.81492614746094
2019-02-22,132.26358032226562
2019-02-25,130.66908264160156
2019-02-26,129.92044067382812
2019-02-27,129.5607147216797
2019-02-28,135.07748413085938
2019-03-01,136.99424743652344
2019-03-04,133.5304412841797
2019-03-05,133.52072143554688
2019-03-06,129.23965454101562
2019-03-07,126.01911163330078
2019-03-08,125.69808197021484
2019-03-11,126.19424438476562
2019-03-12,127.54666900634766
2019-03-13,129.10342407226562
2019-03-14,130.49481201171875
2019-03-15,130.61155700683594
2019-03-18,132.1682891845703
2019-03-19,131.7693634033203
2019-03-20,130.3975067138672
2019-03-21,132.8785858154297
2019-03-22,131.6526336669922
2019-03-25,130.73802185058594
2019-03-26,130.5142364501953
2019-03-27,129.18130493164062
2019-03-28,129.9012908935547
2019-03-29,130.1542510986328
2019-04-01,131.1077423095703
2019-04-02,130.13482666015625
2019-04-03,130.62127685546875
2019-04-04,130.3488006591797
2019-04-05,131.0785675048828
2019-04-08,129.40504455566406
2019-04-09,130.23208618164062
2019-04-10,130.85476684570312
2019-04-11,128.84072875976562
2019-04-12,129.21047973632812
2019-04-15,129.15206909179688
2019-04-16,122.91535186767578
2019-04-17,119.34455108642578
2019-04-18,121.14453887939453
2019-04-22,119.57804870605469
2019-04-23,124.61804962158203
2019-04-24,126.78773498535156
2019-04-25,128.14019775390625
2019-04-26,125.73696899414062
2019-04-29,123.77154541015625
2019-04-30,123.44073486328125
2019-05-01,121.37804412841797
2019-05-02,120.6483154296875
2019-05-03,119.67535400390625
2019-05-06,121.12506866455078
2019-05-07,119.626708984375
2019-05-08,118.72183227539062
2019-05-09,119.56832122802734
2019-05-10,119.47103118896484
2019-05-13,118.54669952392578
2019-05-14,119.227783203125
2019-05-15,118.56615447998047
2019-05-16,118.41047668457031
2019-05-17,118.58561706542969
2019-05-20,119.9185791015625
2019-05-21,121.4364242553711
2019-05-22,122.04939270019531
2019-05-23,119.63643646240234
2019-05-24,119.76290130615234
2019-05-28,119.17912292480469
2019-05-29,116.34778594970703
2019-05-30,116.84398651123047
2019-05-31,116.41554260253906
2019-06-03,118.27546691894531
2019-06-04,119.20056915283203
2019-06-05,118.22679138183594
2019-06-06,117.93464660644531
2019-06-07,120.46647644042969
2019-06-10,120.33988952636719
2019-06-11,119.77510070800781
2019-06-12,120.6612319946289
2019-06-13,120.70016479492188
2019-06-14,119.53166198730469
2019-06-17,120.18406677246094
2019-06-18,120.68072509765625
2019-06-19,121.99530029296875
2019-06-20,121.09944152832031
2019-06-21,122.02452087402344
2019-06-24,123.13463592529297
2019-06-25,125.26722717285156
2019-06-26,123.7383804321289
2019-06-27,124.79004669189453
2019-06-28,126.97132110595703
2019-07-01,126.65973663330078
2019-07-02,126.59154510498047
2019-07-03,127.65298461914062
2019-07-05,127.93541717529297
2019-07-08,128.2567596435547
2019-07-09,125.51065826416016
2019-07-10,126.2604751586914
2019-07-11,127.79905700683594
2019-07-12,129.41554260253906
2019-07-15,130.25299072265625
2019-07-16,130.45745849609375
2019-07-17,129.39605712890625
2019-07-18,129.6881561279297
2019-07-19,129.15260314941406
2019-07-22,129.19154357910156
2019-07-23,130.2042694091797
2019-07-24,133.4080047607422
2019-07-25,133.37881469726562
2019-07-26,147.9076385498047
2019-07-29,148.647705078125
2019-07-30,148.86192321777344
2019-07-31,146.9046173095703
2019-08-01,143.3016357421875
2019-08-02,142.61024475097656
2019-08-05,139.58180236816406
2019-08-06,142.5518341064453
2019-08-07,142.30836486816406
2019-08-08,142.6199951171875
2019-08-09,143.08741760253906
2019-08-12,142.84397888183594
2019-08-13,145.06417846679688
2019-08-14,142.0065155029297
2019-08-15,141.55857849121094
2019-08-16,143.48666381835938
2019-08-19,144.31436157226562
2019-08-20,141.8214874267578
2019-08-21,143.28219604492188
2019-08-22,142.1233367919922
2019-08-23,139.71815490722656
2019-08-26,140.44845581054688
2019-08-27,136.9915313720703
2019-08-28,138.86119079589844
2019-08-29,140.45814514160156
2019-08-30,140.98477172851562
2019-09-03,142.28170776367188
2019-09-04,142.62301635742188
2019-09-05,141.53082275390625
2019-09-06,144.57325744628906
2019-09-09,145.80194091796875
2019-09-10,151.50640869140625
2019-09-11,151.25286865234375
2019-09-12,149.15640258789062
2019-09-13,148.7273406982422
2019-09-16,150.06326293945312
2019-09-17,148.09347534179688
2019-09-18,148.2105255126953
2019-09-19,146.27975463867188
2019-09-20,146.3870391845703
2019-09-23,146.2407684326172
2019-09-24,144.75851440429688
2019-09-25,143.68589782714844
2019-09-26,142.91552734375
2019-09-27,143.17884826660156
2019-09-30,145.05108642578125
2019-10-01,143.4518585205078
2019-10-02,142.59373474121094
2019-10-03,141.75511169433594
2019-10-04,142.49624633789062
2019-10-07,141.46258544921875
2019-10-08,139.6390838623047
2019-10-09,141.51133728027344
2019-10-10,142.2036590576172
2019-10-11,142.49624633789062
2019-10-14,140.40943908691406
2019-10-15,141.6381072998047
2019-10-16,141.1212615966797
2019-10-17,142.66200256347656
2019-10-18,142.45718383789062
2019-10-21,141.7063751220703
2019-10-22,142.74000549316406
2019-10-23,140.96522521972656
2019-10-24,141.1017608642578
2019-10-25,134.5001220703125
2019-10-28,134.64642333984375
2019-10-29,135.35824584960938
2019-10-30,135.61183166503906
2019-10-31,134.04183959960938
2019-11-01,135.29974365234375
2019-11-04,136.0603485107422
2019-11-05,136.3821563720703
2019-11-06,136.4406280517578
2019-11-07,136.1968994140625
2019-11-08,137.62054443359375
2019-11-11,135.777587890625
2019-11-12,137.0745086669922
2019-11-13,138.03985595703125
2019-11-14,137.6790771484375
2019-11-15,140.6824493408203
2019-11-18,138.23487854003906
2019-11-19,138.26414489746094
2019-11-20,137.00621032714844
2019-11-21,137.09400939941406
2019-11-22,135.85560607910156
2019-11-25,137.80581665039062
2019-11-26,136.28463745117188
2019-11-27,136.8014678955078
2019-11-29,136.0213623046875
2019-12-02,136.34315490722656
2019-12-03,136.8404998779297
2019-12-04,137.70953369140625
2019-12-05,138.51031494140625
2019-12-06,141.31292724609375
2019-12-09,140.3462371826172
2019-12-10,141.18600463867188
2019-12-11,141.30316162109375
2019-12-12,142.83631896972656
2019-12-13,140.95159912109375
2019-12-16,138.34429931640625
2019-12-17,138.19781494140625
2019-12-18,138.32476806640625
2019-12-19,140.64889526367188
2019-12-20,140.92233276367188
2019-12-23,140.41453552246094
2019-12-24,139.95556640625
2019-12-26,139.48684692382812
2019-12-27,139.9849090576172
2019-12-30,139.30133056640625
2019-12-31,140.09231567382812
2020-01-02,138.96926879882812
2020-01-03,138.63723754882812
2020-01-06,138.5298614501953
2020-01-07,139.08648681640625
2020-01-08,141.67422485351562
2020-01-09,140.94186401367188
2020-01-10,142.62149047851562
2020-01-13,141.47894287109375
2020-01-14,142.0453338623047
2020-01-15,140.9125518798828
2020-01-16,140.56101989746094
2020-01-17,141.6254119873047
2020-01-21,141.58636474609375
2020-01-22,142.16249084472656
2020-01-23,144.31088256835938
2020-01-24,143.8031005859375
2020-01-27,141.5765838623047
2020-01-28,141.81094360351562
2020-01-29,140.52197265625
2020-01-30,137.62167358398438
2020-01-31,133.891357421875
2020-02-03,134.03781127929688
2020-02-04,135.23895263671875
2020-02-05,138.6665496826172
2020-02-06,137.76815795898438
2020-02-07,134.88742065429688
2020-02-10,136.33267211914062
2020-02-11,138.35406494140625
2020-02-12,137.01622009277344
2020-02-13,138.1782684326172
2020-02-14,136.6451416015625
2020-02-18,135.8248748779297
2020-02-19,135.7663116455078
2020-02-20,136.7428436279297
2020-02-21,139.36965942382812
2020-02-24,137.91461181640625
2020-02-25,132.2996368408203
2020-02-26,132.03594970703125
2020-02-27,125.22958374023438
2020-02-28,121.0239486694336
2020-03-02,128.9265899658203
2020-03-03,122.58882141113281
2020-03-04,128.8190155029297
2020-03-05,124.76988983154297
2020-03-06,123.20500946044922
2020-03-09,112.07479095458984
2020-03-10,116.93569946289062
2020-03-11,107.72247314453125
2020-03-12,97.60942840576172
2020-03-13,102.78329467773438
2020-03-16,79.9067153930664
2020-03-17,78.98735046386719
2020-03-18,66.2042236328125
2020-03-19,82.97779846191406
2020-03-20,73.7645492553711
2020-03-23,70.26313781738281
2020-03-24,76.44442749023438
2020-03-25,86.01953887939453
2020-03-26,89.82415771484375
2020-03-27,87.03671264648438
2020-03-30,97.93218231201172
2020-03-31,96.90524291992188
2020-04-01,85.99018859863281
2020-04-02,86.7628402709961
2020-04-03,83.50594329833984
2020-04-06,94.38186645507812
2020-04-07,96.23037719726562
2020-04-08,104.64159393310547
2020-04-09,102.21603393554688
2020-04-13,98.5092544555664
2020-04-14,105.18932342529297
2020-04-15,100.82720947265625
2020-04-16,99.43838500976562
2020-04-17,105.42403411865234
2020-04-20,100.4360122680664
2020-04-21,95.6337661743164
2020-04-22,95.94674682617188
2020-04-23,98.97870635986328
2020-04-24,99.41883087158203
2020-04-27,102.77352142333984
2020-04-28,103.05716705322266
2020-04-29,108.10391235351562
2020-04-30,103.37014770507812
2020-05-01,96.97371673583984
2020-05-04,96.26950073242188
2020-05-05,99.66334533691406
2020-05-06,93.50161743164062
2020-05-07,94.41120147705078
2020-05-08,99.81981658935547
2020-05-11,96.30862426757812
2020-05-12,91.4672622680664
2020-05-13,89.78502655029297
2020-05-14,89.47206115722656
2020-05-15,90.59681701660156
2020-05-18,97.93218231201172
2020-05-19,98.30384063720703
2020-05-20,101.0130386352539
2020-05-21,103.25279235839844
2020-05-22,101.8835220336914
2020-05-26,104.04500579833984
2020-05-27,108.00609588623047
2020-05-28,104.89590454101562
2020-05-29,103.1353988647461
2020-06-01,102.2942886352539
2020-06-02,101.74658203125
2020-06-03,102.13780975341797
2020-06-04,100.65117645263672
2020-06-05,106.76399230957031
2020-06-08,108.76898956298828
2020-06-09,106.8226547241211
2020-06-10,100.20124816894531
2020-06-11,92.81697082519531
2020-06-12,93.48206329345703
2020-06-15,98.32341003417969
2020-06-16,99.76113891601562
2020-06-17,94.73394775390625
2020-06-18,95.62397003173828
2020-06-19,94.57746124267578
2020-06-22,94.00042724609375
2020-06-23,93.44294738769531
2020-06-24,87.33989715576172
2020-06-25,88.45487213134766
2020-06-26,87.37902069091797
2020-06-29,90.24469757080078
2020-06-30,90.85110473632812
2020-07-01,91.13475036621094
2020-07-02,91.55529022216797
2020-07-06,92.73873901367188
2020-07-07,89.16885375976562
2020-07-08,88.70916748046875
2020-07-09,86.66505432128906
2020-07-10,87.78980255126953
2020-07-13,88.10276794433594
2020-07-14,90.64570617675781
2020-07-15,95.80003356933594
2020-07-16,96.24015045166016
2020-07-17,95.45771026611328
2020-07-20,93.92217254638672
2020-07-21,98.00064849853516
2020-07-22,103.68312072753906
2020-07-23,105.14041900634766
2020-07-24,105.70769500732422
2020-07-27,106.96936798095703
2020-07-28,106.67595672607422
2020-07-29,110.63706970214844
2020-07-30,109.61011505126953
2020-07-31,107.48774719238281
2020-08-03,105.38494110107422
2020-08-04,104.36775207519531
2020-08-05,105.7663803100586
2020-08-06,105.4533920288086
2020-08-07,107.03783416748047
2020-08-10,110.14803314208984
2020-08-11,110.48057556152344
2020-08-12,110.96958923339844
2020-08-13,109.47318267822266
2020-08-14,111.65422821044922
2020-08-17,111.87918090820312
2020-08-18,109.64923095703125
2020-08-19,109.42427062988281
2020-08-20,107.80072784423828
2020-08-21,106.3140640258789
2020-08-24,108.64183807373047
2020-08-25,107.29212951660156
2020-08-26,105.92285919189453
2020-08-27,109.48297119140625
2020-08-28,110.14803314208984
2020-08-31,107.92786407470703
2020-09-01,108.14302062988281
2020-09-02,109.87418365478516
2020-09-03,109.63943481445312
2020-09-04,111.07719421386719
2020-09-08,106.92047882080078
2020-09-09,108.77877044677734
2020-09-10,110.40232849121094
2020-09-11,110.71530151367188
2020-09-14,114.31452941894531
2020-09-15,115.11653137207031
2020-09-16,118.8233413696289
2020-09-17,119.35149383544922
2020-09-18,115.34148406982422
2020-09-21,105.47294616699219
2020-09-22,104.0938949584961
2020-09-23,99.35034942626953
2020-09-24,100.37731170654297
2020-09-25,103.07672882080078
2020-09-28,102.11824798583984
2020-09-29,100.27952575683594
2020-09-30,104.67094421386719
2020-10-01,103.86893463134766
2020-10-02,106.75420379638672
2020-10-05,109.09175109863281
2020-10-06,108.21150207519531
2020-10-07,107.09651184082031
2020-10-08,110.412109375
2020-10-09,109.27757263183594
2020-10-12,107.40950012207031
2020-10-13,107.0280532836914
2020-10-14,108.61248779296875
2020-10-15,110.23606872558594
2020-10-16,110.412109375
2020-10-19,107.92786407470703
2020-10-20,110.245849609375
2020-10-21,109.42427062988281
2020-10-22,109.66879272460938
2020-10-23,113.0430679321289
2020-10-26,112.2704086303711
2020-10-27,108.94503021240234
2020-10-28,104.03522491455078
2020-10-29,103.1353988647461
2020-10-30,107.14542388916016
2020-11-02,111.38037109375
2020-11-03,115.61532592773438
2020-11-04,109.81550598144531
2020-11-05,115.23389434814453
2020-11-06,114.06024169921875
2020-11-09,123.98744201660156
2020-11-10,129.60147094726562
2020-11-11,126.7651138305664
2020-11-12,124.34932708740234
2020-11-13,130.27630615234375
2020-11-16,129.99267578125
2020-11-17,130.34475708007812
2020-11-18,129.69924926757812
2020-11-19,131.00985717773438
2020-11-20,128.0952606201172
2020-11-23,128.34957885742188
2020-11-24,131.00985717773438
2020-11-25,130.32521057128906
2020-11-27,129.2102508544922
2020-11-30,127.71382904052734
2020-12-01,127.96810913085938
2020-12-02,129.1124267578125
2020-12-03,129.49388122558594
2020-12-04,132.21287536621094
2020-12-07,128.1441650390625
2020-12-08,129.7579345703125
2020-12-09,130.97073364257812
2020-12-10,132.39865112304688
2020-12-11,129.4449920654297
2020-12-14,131.60646057128906
2020-12-15,132.69212341308594
2020-12-16,134.6090545654297
2020-12-17,136.66297912597656
2020-12-18,134.2765350341797
2020-12-21,132.82901000976562
2020-12-22,132.81924438476562
2020-12-23,134.05157470703125
2020-12-24,133.9244384765625
2020-12-28,133.533203125
2020-12-29,133.19090270996094
2020-12-30,133.1420135498047
2020-12-31,134.48194885253906
2021-01-04,132.3106689453125
2021-01-05,133.11264038085938
2021-01-06,138.59951782226562
2021-01-07,139.33306884765625
2021-01-08,138.04205322265625
2021-01-11,132.1541748046875
2021-01-12,134.55038452148438
2021-01-13,132.7018585205078
2021-01-14,130.6577606201172
2021-01-15,129.5721435546875
2021-01-19,127.53773498535156
2021-01-20,128.8092498779297
2021-01-21,127.87033081054688
2021-01-22,126.26631164550781
2021-01-25,124.76009368896484
2021-01-26,124.94593811035156
2021-01-27,122.93115234375
2021-01-28,125.0339584350586
2021-01-29,121.94331359863281
2021-02-01,124.87748718261719
2021-02-02,125.21001434326172
2021-02-03,126.7357177734375
2021-02-04,128.8092498779297
2021-02-05,127.82139587402344
2021-02-08,128.56472778320312
2021-02-09,127.64534759521484
2021-02-10,127.6355972290039
2021-02-11,127.18565368652344
2021-02-12,126.44236755371094
2021-02-16,125.39582824707031
2021-02-17,126.18807983398438
2021-02-18,124.6329574584961
2021-02-19,126.82378387451172
2021-02-22,128.88748168945312
2021-02-23,130.8533477783203
2021-02-24,134.9122772216797
2021-02-25,131.9585418701172
2021-02-26,122.57905578613281
2021-03-01,125.0926513671875
2021-03-02,126.51083374023438
2021-03-03,123.99722290039062
2021-03-04,124.32977294921875
2021-03-05,128.45716857910156
2021-03-08,131.6260223388672
2021-03-09,128.47671508789062
2021-03-10,130.6577606201172
2021-03-11,130.01222229003906
2021-03-12,134.72372436523438
2021-03-15,137.26072692871094
2021-03-16,133.8225555419922
2021-03-17,135.9579315185547
2021-03-18,136.41830444335938
2021-03-19,135.17433166503906
2021-03-22,134.4984588623047
2021-03-23,130.1004180908203
2021-03-24,130.74685668945312
2021-03-25,132.7255401611328
2021-03-26,132.38270568847656
2021-03-29,132.36309814453125
2021-03-30,133.40139770507812
2021-03-31,130.65872192382812
2021-04-01,131.64804077148438
2021-04-05,133.5777130126953
2021-04-06,134.21438598632812
2021-04-07,133.81280517578125
2021-04-08,134.06747436523438
2021-04-09,135.35061645507812
2021-04-12,136.40850830078125
2021-04-13,134.59642028808594
2021-04-14,134.70416259765625
2021-04-15,138.2304229736328
2021-04-16,143.1476287841797
2021-04-19,143.04966735839844
2021-04-20,141.91343688964844
2021-04-21,144.85202026367188
2021-04-22,143.51991271972656
2021-04-23,142.53054809570312
2021-04-26,142.79501342773438
2021-04-27,142.92237854003906
2021-04-28,144.78346252441406
2021-04-29,145.54747009277344
2021-04-30,145.3711700439453
2021-05-03,147.49673461914062
2021-05-04,149.82798767089844
2021-05-05,150.38633728027344
2021-05-06,151.3267059326172
2021-05-07,152.01234436035156
2021-05-10,153.83425903320312
2021-05-11,152.1690673828125
2021-05-12,150.93482971191406
2021-05-13,154.6472625732422
2021-05-14,156.48875427246094
2021-05-17,157.3115692138672
2021-05-18,154.97052001953125
