,ADI
2015-04-15,52.24734115600586
2015-04-16,52.394439697265625
2015-04-17,51.830528259277344
2015-04-20,52.07571792602539
2015-04-21,52.60693359375
2015-04-22,52.70500183105469
2015-04-23,51.969478607177734
2015-04-24,51.10317611694336
2015-04-27,51.21759796142578
2015-04-28,51.66709899902344
2015-04-29,51.340187072753906
2015-04-30,50.539276123046875
2015-05-01,51.707950592041016
2015-05-04,51.69160461425781
2015-05-05,50.482059478759766
2015-05-06,50.375823974609375
2015-05-07,50.702720642089844
2015-05-08,51.258460998535156
2015-05-11,51.193077087402344
2015-05-12,50.735416412353516
2015-05-13,50.86617660522461
2015-05-14,51.81418991088867
2015-05-15,51.634403228759766
2015-05-18,51.78150939941406
2015-05-19,51.855064392089844
2015-05-20,54.08617401123047
2015-05-21,53.52225112915039
2015-05-22,54.83806228637695
2015-05-26,54.63372802734375
2015-05-27,56.14654541015625
2015-05-28,56.16298294067383
2015-05-29,55.87520980834961
2015-06-01,56.524742126464844
2015-06-02,55.669681549072266
2015-06-03,55.32435607910156
2015-06-04,55.036617279052734
2015-06-05,55.3901481628418
2015-06-08,54.2226448059082
2015-06-09,54.008872985839844
2015-06-10,55.67789840698242
2015-06-11,55.266822814941406
2015-06-12,54.477535247802734
2015-06-15,54.83928298950195
2015-06-16,54.78171920776367
2015-06-17,55.27503204345703
2015-06-18,56.154762268066406
2015-06-19,55.83412170410156
2015-06-22,55.924560546875
2015-06-23,55.52167510986328
2015-06-24,54.95438766479492
2015-06-25,54.748836517333984
2015-06-26,54.09931945800781
2015-06-29,52.61117935180664
2015-06-30,52.77560806274414
2015-07-01,53.08804702758789
2015-07-02,52.93181610107422
2015-07-06,52.28231430053711
2015-07-07,52.109649658203125
2015-07-08,50.92570495605469
2015-07-09,50.06243133544922
2015-07-10,50.57217788696289
2015-07-13,50.8681526184082
2015-07-14,51.48479080200195
2015-07-15,51.73143768310547
2015-07-16,51.65745544433594
2015-07-17,51.353248596191406
2015-07-20,50.96681213378906
2015-07-21,51.04082489013672
2015-07-22,48.22074890136719
2015-07-23,49.37179183959961
2015-07-24,48.08918762207031
2015-07-27,47.59590530395508
2015-07-28,48.50028610229492
2015-07-29,48.33585739135742
2015-07-30,48.36050796508789
2015-07-31,47.957664489746094
2015-08-03,48.2371826171875
2015-08-04,48.08097457885742
2015-08-05,49.90621566772461
2015-08-06,48.40163040161133
2015-08-07,49.01003646850586
2015-08-10,50.22684860229492
2015-08-11,48.82093048095703
2015-08-12,49.11691665649414
2015-08-13,48.50850296020508
2015-08-14,48.37696075439453
2015-08-17,48.91959762573242
2015-08-18,47.60411071777344
2015-08-19,47.99876022338867
2015-08-20,44.24961853027344
2015-08-21,44.216739654541016
2015-08-24,42.48194122314453
2015-08-25,41.610435485839844
2015-08-26,44.933631896972656
2015-08-27,46.806556701660156
2015-08-28,46.78169250488281
2015-08-31,46.29273986816406
2015-09-01,44.37837600708008
2015-09-02,45.24026870727539
2015-09-03,45.72092819213867
2015-09-04,44.718170166015625
2015-09-08,47.8756217956543
2015-09-09,46.63251876831055
2015-09-10,46.41706085205078
2015-09-11,46.69881820678711
2015-09-14,47.70158767700195
2015-09-15,48.314842224121094
2015-09-16,48.43914794921875
2015-09-17,48.00821304321289
2015-09-18,46.96401596069336
2015-09-21,46.93086242675781
2015-09-22,45.72920608520508
2015-09-23,45.74578094482422
2015-09-24,44.75130844116211
2015-09-25,45.1159553527832
2015-09-28,44.31208419799805
2015-09-29,44.792747497558594
2015-09-30,46.74855422973633
2015-10-01,45.53031539916992
2015-10-02,46.151851654052734
2015-10-05,47.593849182128906
2015-10-06,47.146339416503906
2015-10-07,47.958499908447266
2015-10-08,47.83418273925781
2015-10-09,46.9806022644043
2015-10-12,46.889434814453125
2015-10-13,46.45020294189453
2015-10-14,50.54412078857422
2015-10-15,50.78445053100586
2015-10-16,49.88113784790039
2015-10-19,49.906002044677734
2015-10-20,50.055179595947266
2015-10-21,51.173954010009766
2015-10-22,52.541351318359375
2015-10-23,52.72368240356445
2015-10-26,50.99163055419922
2015-10-27,50.8756103515625
2015-10-28,51.265113830566406
2015-10-29,49.70709991455078
2015-10-30,49.82313919067383
2015-11-02,50.00544738769531
2015-11-03,50.27064895629883
2015-11-04,50.12976837158203
2015-11-05,50.02202224731445
2015-11-06,51.13252258300781
2015-11-09,50.519264221191406
2015-11-10,49.698822021484375
2015-11-11,49.64080047607422
2015-11-12,49.27615737915039
2015-11-13,48.1739616394043
2015-11-16,48.46401596069336
2015-11-17,49.14358139038086
2015-11-18,50.336936950683594
2015-11-19,49.5330696105957
2015-11-20,49.243011474609375
2015-11-23,47.071746826171875
2015-11-24,50.07174301147461
2015-11-25,49.93086242675781
2015-11-27,50.09660720825195
2015-11-30,51.07450866699219
2015-12-01,51.024776458740234
2015-12-02,50.66609573364258
2015-12-03,49.25638961791992
2015-12-04,49.38985061645508
2015-12-07,48.797611236572266
2015-12-08,48.39722442626953
2015-12-09,47.254432678222656
2015-12-10,47.67151641845703
2015-12-11,47.488006591796875
2015-12-14,47.396236419677734
2015-12-15,47.1710319519043
2015-12-16,47.98847961425781
2015-12-17,46.81233596801758
2015-12-18,46.019901275634766
2015-12-21,46.57042694091797
2015-12-22,46.72893142700195
2015-12-23,47.11262512207031
2015-12-24,47.37956237792969
2015-12-28,47.08760070800781
2015-12-29,47.80497741699219
2015-12-30,47.1710319519043
2015-12-31,46.14501953125
2016-01-04,45.41096878051758
2016-01-05,45.077308654785156
2016-01-06,43.158782958984375
2016-01-07,42.057682037353516
2016-01-08,41.69066619873047
2016-01-11,42.683319091796875
2016-01-12,43.083702087402344
2016-01-13,41.790775299072266
2016-01-14,42.12443161010742
2016-01-15,41.557212829589844
2016-01-19,41.19853973388672
2016-01-20,42.19116973876953
2016-01-21,42.149452209472656
2016-01-22,42.85847473144531
2016-01-25,42.583213806152344
2016-01-26,42.783409118652344
2016-01-27,42.77505874633789
2016-01-28,43.17544937133789
2016-01-29,44.92717361450195
2016-02-01,44.35161590576172
2016-02-02,42.82511520385742
2016-02-03,42.85847473144531
2016-02-04,43.10038375854492
2016-02-05,41.557212829589844
2016-02-08,41.006675720214844
2016-02-09,41.131797790527344
2016-02-10,40.83985137939453
2016-02-11,40.73973846435547
2016-02-12,41.40706253051758
2016-02-16,43.434043884277344
2016-02-17,43.98457336425781
2016-02-18,43.409027099609375
2016-02-19,43.45907211303711
2016-02-22,43.88449478149414
2016-02-23,42.92521667480469
2016-02-24,43.572792053222656
2016-02-25,44.565181732177734
2016-02-26,44.943641662597656
2016-02-29,44.565181732177734
2016-03-01,46.00331115722656
2016-03-02,46.600433349609375
2016-03-03,46.65089416503906
2016-03-04,46.91161346435547
2016-03-07,47.508724212646484
2016-03-08,46.54155731201172
2016-03-09,46.19675064086914
2016-03-10,46.35653305053711
2016-03-11,47.04616165161133
2016-03-14,46.819087982177734
2016-03-15,47.18914031982422
2016-03-16,47.81990432739258
2016-03-17,48.66933059692383
2016-03-18,49.62807083129883
2016-03-21,49.49351119995117
2016-03-22,49.21598815917969
2016-03-23,49.05618667602539
2016-03-24,49.316890716552734
2016-03-28,49.04777908325195
2016-03-29,49.45145797729492
2016-03-30,49.712188720703125
2016-03-31,49.77946472167969
2016-04-01,49.60284423828125
2016-04-04,49.417823791503906
2016-04-05,49.18233871459961
2016-04-06,49.75421905517578
2016-04-07,49.081417083740234
2016-04-08,49.45145797729492
2016-04-11,49.28324508666992
2016-04-12,49.45145797729492
2016-04-13,50.2924690246582
2016-04-14,49.98970413208008
2016-04-15,49.3337287902832
2016-04-18,49.367366790771484
2016-04-19,48.972084045410156
2016-04-20,49.77104568481445
2016-04-21,49.45987319946289
2016-04-22,49.18233871459961
2016-04-25,49.140289306640625
2016-04-26,49.8972053527832
2016-04-27,50.15790939331055
2016-04-28,48.66090774536133
2016-04-29,47.36575698852539
2016-05-02,47.946044921875
2016-05-03,47.29007339477539
2016-05-04,46.95365524291992
2016-05-05,46.83591079711914
2016-05-06,46.65089416503906
2016-05-09,46.44905090332031
2016-05-10,47.18071365356445
2016-05-11,46.88637924194336
2016-05-12,46.171512603759766
2016-05-13,46.02012634277344
2016-05-16,46.61725616455078
2016-05-17,46.56679153442383
2016-05-18,46.94524383544922
2016-05-19,46.844329833984375
2016-05-20,47.550777435302734
2016-05-23,47.735801696777344
2016-05-24,48.96366882324219
2016-05-25,49.36182403564453
2016-05-26,49.37876510620117
2016-05-27,49.505828857421875
2016-05-31,49.556663513183594
2016-06-01,49.683746337890625
2016-06-02,49.370296478271484
2016-06-03,49.226280212402344
2016-06-06,48.36221694946289
2016-06-07,48.955204010009766
2016-06-08,48.946720123291016
2016-06-09,48.7603645324707
2016-06-10,48.2520866394043
2016-06-13,48.175838470458984
2016-06-14,48.34526443481445
2016-06-15,48.175838470458984
2016-06-16,48.201271057128906
2016-06-17,47.430389404296875
2016-06-20,48.108089447021484
2016-06-21,48.336795806884766
2016-06-22,48.158905029296875
2016-06-23,49.226280212402344
2016-06-24,46.625614166259766
2016-06-27,44.51628112792969
2016-06-28,46.00721740722656
2016-06-29,47.116939544677734
2016-06-30,47.981014251708984
2016-07-01,47.9725456237793
2016-07-05,46.896690368652344
2016-07-06,46.981414794921875
2016-07-07,47.39651107788086
2016-07-08,48.9128532409668
2016-07-11,49.344871520996094
2016-07-12,49.97175979614258
2016-07-13,50.42072677612305
2016-07-14,50.84429168701172
2016-07-15,50.954410552978516
2016-07-18,51.19160461425781
2016-07-19,51.056068420410156
2016-07-20,51.411865234375
2016-07-21,50.78499221801758
2016-07-22,51.166202545166016
2016-07-25,51.27631759643555
2016-07-26,53.25858688354492
2016-07-27,53.648258209228516
2016-07-28,54.40220260620117
2016-07-29,54.07182312011719
2016-08-01,54.19889450073242
2016-08-02,53.23316955566406
2016-08-03,53.25858688354492
2016-08-04,53.65672302246094
2016-08-05,53.95322036743164
2016-08-08,53.741451263427734
2016-08-09,54.063350677490234
2016-08-10,54.03793716430664
2016-08-11,54.33442687988281
2016-08-12,54.41914367675781
2016-08-15,55.29167556762695
2016-08-16,54.96129608154297
2016-08-17,54.3852653503418
2016-08-18,54.325958251953125
2016-08-19,54.33442687988281
2016-08-22,54.080291748046875
2016-08-23,54.046409606933594
2016-08-24,53.4665412902832
2016-08-25,53.48361587524414
2016-08-26,53.68825149536133
2016-08-29,53.62857437133789
2016-08-30,53.63710403442383
2016-08-31,53.34717559814453
2016-09-01,53.77353286743164
2016-09-02,53.850284576416016
2016-09-06,53.49212646484375
2016-09-07,52.5711784362793
2016-09-08,52.36652374267578
2016-09-09,50.840118408203125
2016-09-12,51.69285583496094
2016-09-13,51.54789352416992
2016-09-14,51.94867706298828
2016-09-15,53.423912048339844
2016-09-16,52.912269592285156
2016-09-19,53.261898040771484
2016-09-20,53.159568786621094
2016-09-21,53.97819519042969
2016-09-22,54.30223846435547
2016-09-23,53.918495178222656
2016-09-26,53.10839080810547
2016-09-27,54.4130859375
2016-09-28,54.51541519165039
2016-09-29,54.3533935546875
2016-09-30,54.95883560180664
2016-10-03,54.78830337524414
2016-10-04,54.77976989746094
2016-10-05,55.15496826171875
2016-10-06,55.20612335205078
2016-10-07,54.933258056640625
2016-10-10,54.02082061767578
2016-10-11,52.95490646362305
2016-10-12,52.178916931152344
2016-10-13,51.76960754394531
2016-10-14,52.92081069946289
2016-10-17,52.61381530761719
2016-10-18,52.98900604248047
2016-10-19,52.79288864135742
2016-10-20,54.123165130615234
2016-10-21,53.64562225341797
2016-10-24,54.59215545654297
2016-10-25,54.62627029418945
2016-10-26,54.09758758544922
2016-10-27,53.952613830566406
2016-10-28,54.174312591552734
2016-10-31,54.660369873046875
2016-11-01,54.234012603759766
2016-11-02,54.28518295288086
2016-11-03,54.447200775146484
2016-11-04,54.089046478271484
2016-11-07,54.882080078125
2016-11-08,55.2999267578125
2016-11-09,55.40226364135742
2016-11-10,54.78830337524414
2016-11-11,55.700714111328125
2016-11-14,56.67284393310547
2016-11-15,58.165122985839844
2016-11-16,57.88372802734375
2016-11-17,58.165122985839844
2016-11-18,58.3868293762207
2016-11-21,59.538028717041016
2016-11-22,62.15593719482422
2016-11-23,62.752838134765625
2016-11-25,63.273033142089844
2016-11-28,63.238914489746094
2016-11-29,63.554412841796875
2016-11-30,63.66590118408203
2016-12-01,59.18081283569336
2016-12-02,60.124141693115234
2016-12-05,60.54435348510742
2016-12-06,60.88737869262695
2016-12-07,62.55106735229492
2016-12-08,63.35717010498047
2016-12-09,62.722572326660156
2016-12-12,62.516754150390625
2016-12-13,62.68826675415039
2016-12-14,62.208038330078125
2016-12-15,63.12565994262695
2016-12-16,61.82212448120117
2016-12-19,62.439571380615234
2016-12-20,62.945552825927734
2016-12-21,63.11705780029297
2016-12-22,62.98841094970703
2016-12-23,63.3228759765625
2016-12-27,63.72592544555664
2016-12-28,63.082740783691406
2016-12-29,63.099891662597656
2016-12-30,62.27666091918945
2017-01-03,62.18230056762695
2017-01-04,62.053680419921875
2017-01-05,61.16180419921875
2017-01-06,61.40193176269531
2017-01-09,61.69348907470703
2017-01-10,62.045108795166016
2017-01-11,62.27666091918945
2017-01-12,61.9336051940918
2017-01-13,62.319522857666016
2017-01-17,61.98506164550781
2017-01-18,62.611106872558594
2017-01-19,62.122276306152344
2017-01-20,62.49959182739258
2017-01-23,62.41386032104492
2017-01-24,63.039878845214844
2017-01-25,63.923187255859375
2017-01-26,63.63160705566406
2017-01-27,65.97274780273438
2017-01-30,65.41532135009766
2017-01-31,64.26620483398438
2017-02-01,65.32101440429688
2017-02-02,64.51490020751953
2017-02-03,64.76358795166016
2017-02-06,64.77216339111328
2017-02-07,65.44104766845703
2017-02-08,66.44442749023438
2017-02-09,65.61258697509766
2017-02-10,65.62973022460938
2017-02-13,66.82174682617188
2017-02-14,66.75313568115234
2017-02-15,69.97760009765625
2017-02-16,70.29492950439453
2017-02-17,70.73224639892578
2017-02-21,71.02383422851562
2017-02-22,70.75653076171875
2017-02-23,70.36852264404297
2017-02-24,70.42888641357422
2017-02-27,70.94623565673828
2017-02-28,70.64442443847656
2017-03-01,72.22235870361328
2017-03-02,72.1275405883789
2017-03-03,71.7222671508789
2017-03-06,72.29997253417969
2017-03-07,71.92060852050781
2017-03-08,71.98092651367188
2017-03-09,71.71363067626953
2017-03-10,70.87724304199219
2017-03-13,71.36013793945312
2017-03-14,72.15336608886719
2017-03-15,72.00682067871094
2017-03-16,71.32562255859375
2017-03-17,71.7912368774414
2017-03-20,71.48084259033203
2017-03-21,70.5323715209961
2017-03-22,70.80827331542969
2017-03-23,70.30815887451172
2017-03-24,70.3943862915039
2017-03-27,70.18744659423828
2017-03-28,70.87724304199219
2017-03-29,70.6272201538086
2017-03-30,70.87724304199219
2017-03-31,70.66168975830078
2017-04-03,70.04948425292969
2017-04-04,70.04948425292969
2017-04-05,69.01477813720703
2017-04-06,69.25623321533203
2017-04-07,68.98893737792969
2017-04-10,68.40258026123047
2017-04-11,67.32476806640625
2017-04-12,66.28145599365234
2017-04-13,65.9710464477539
2017-04-17,65.86756896972656
2017-04-18,66.74705505371094
2017-04-19,66.38490295410156
2017-04-20,67.82487487792969
2017-04-21,66.936767578125
2017-04-24,68.3077392578125
2017-04-25,68.41983032226562
2017-04-26,67.23855590820312
2017-04-27,67.1264419555664
2017-04-28,65.70374298095703
2017-05-01,65.72099304199219
2017-05-02,65.10877990722656
2017-05-03,65.1863784790039
2017-05-04,65.23811340332031
2017-05-05,65.35018920898438
2017-05-08,65.85893249511719
2017-05-09,67.68693542480469
2017-05-10,68.14391326904297
2017-05-11,67.63513946533203
2017-05-12,67.79901123046875
2017-05-15,69.16136169433594
2017-05-16,69.88565826416016
2017-05-17,67.6179428100586
2017-05-18,69.39419555664062
2017-05-19,70.04948425292969
2017-05-22,70.78240203857422
2017-05-23,70.67033386230469
2017-05-24,70.80827331542969
2017-05-25,70.99796295166016
2017-05-26,71.40320587158203
2017-05-30,73.11911010742188
2017-05-31,73.94688415527344
2017-06-01,70.88587951660156
2017-06-02,69.76494598388672
2017-06-05,67.9024658203125
2017-06-06,69.06651306152344
2017-06-07,70.0897216796875
2017-06-08,71.48580169677734
2017-06-09,68.15605163574219
2017-06-12,69.14456939697266
2017-06-13,70.43657684326172
2017-06-14,70.18511962890625
2017-06-15,69.15322875976562
2017-06-16,69.40470123291016
2017-06-19,69.69085693359375
2017-06-20,68.67632293701172
2017-06-21,69.3526840209961
2017-06-22,70.51461791992188
2017-06-23,70.71407318115234
2017-06-26,69.86427307128906
2017-06-27,67.75714874267578
2017-06-28,68.67632293701172
2017-06-29,67.41030883789062
2017-06-30,67.46235656738281
2017-07-03,65.99688720703125
2017-07-05,67.41030883789062
2017-07-06,67.05481719970703
2017-07-07,68.04330444335938
2017-07-10,68.26876831054688
2017-07-11,69.24864196777344
2017-07-12,69.69085693359375
2017-07-13,69.60409545898438
2017-07-14,70.71407318115234
2017-07-17,70.31519317626953
2017-07-18,70.3585433959961
2017-07-19,69.69085693359375
2017-07-20,70.10706329345703
2017-07-21,68.46820831298828
2017-07-24,68.28608703613281
2017-07-25,68.95378875732422
2017-07-26,69.99433135986328
2017-07-27,68.97982025146484
2017-07-28,68.71097564697266
2017-07-31,68.51156616210938
2017-08-01,68.45953369140625
2017-08-02,68.34681701660156
2017-08-03,67.58373260498047
2017-08-04,67.44499969482422
2017-08-07,68.39018249511719
2017-08-08,68.47686767578125
2017-08-09,67.61843872070312
2017-08-10,66.62124633789062
2017-08-11,67.67044067382812
2017-08-14,69.2833023071289
2017-08-15,69.33531951904297
2017-08-16,69.42203521728516
2017-08-17,67.25422668457031
2017-08-18,67.41030883789062
2017-08-21,67.3756332397461
2017-08-22,68.6502914428711
2017-08-23,68.56356811523438
2017-08-24,68.73703002929688
2017-08-25,68.47686767578125
2017-08-28,68.88443756103516
2017-08-29,68.97982025146484
2017-08-30,72.59573364257812
2017-08-31,72.55235290527344
2017-09-01,73.16802215576172
2017-09-05,71.97139739990234
2017-09-06,71.5464859008789
2017-09-07,70.70950317382812
2017-09-08,70.134033203125
2017-09-11,71.6860122680664
2017-09-12,71.62499237060547
2017-09-13,71.54649353027344
2017-09-14,71.79061889648438
2017-09-15,73.09844970703125
2017-09-18,74.25804901123047
2017-09-19,74.31908416748047
2017-09-20,72.96765899658203
2017-09-21,73.44719696044922
2017-09-22,74.0400619506836
2017-09-25,73.13331604003906
2017-09-26,73.15948486328125
2017-09-27,74.0400619506836
2017-09-28,74.66783905029297
2017-09-29,75.12993621826172
2017-10-02,74.82476806640625
2017-10-03,74.89451599121094
2017-10-04,75.85359191894531
2017-10-05,76.62957763671875
2017-10-06,76.61214447021484
2017-10-09,76.47261810302734
2017-10-10,76.71674346923828
2017-10-11,77.2224349975586
2017-10-12,77.44913482666016
2017-10-13,77.6496810913086
2017-10-16,77.44913482666016
2017-10-17,77.5450439453125
2017-10-18,77.59734344482422
2017-10-19,77.42298889160156
2017-10-20,77.53633117675781
2017-10-23,77.39683532714844
2017-10-24,78.72207641601562
2017-10-25,78.34716033935547
2017-10-26,78.9574966430664
2017-10-27,79.5241928100586
2017-10-30,79.6201171875
2017-10-31,79.60267639160156
2017-11-01,79.33238220214844
2017-11-02,79.15799713134766
2017-11-03,80.04732513427734
2017-11-06,80.45711517333984
2017-11-07,80.12579345703125
2017-11-08,80.21298217773438
2017-11-09,78.2076644897461
2017-11-10,78.11174011230469
2017-11-13,78.49539184570312
2017-11-14,78.85284423828125
2017-11-15,77.73687744140625
2017-11-16,78.88773345947266
2017-11-17,78.83541107177734
2017-11-20,81.14588928222656
2017-11-21,78.63489532470703
2017-11-22,77.29219055175781
2017-11-24,77.7281494140625
2017-11-27,76.24591064453125
2017-11-28,75.91463470458984
2017-11-29,74.68526458740234
2017-11-30,75.47410583496094
2017-12-01,74.85181427001953
2017-12-04,74.31714630126953
2017-12-05,74.35221862792969
2017-12-06,74.86055755615234
2017-12-07,75.47410583496094
2017-12-08,74.95695495605469
2017-12-11,75.20240783691406
2017-12-12,74.92194366455078
2017-12-13,74.65897369384766
2017-12-14,74.88687133789062
2017-12-15,75.98246765136719
2017-12-18,77.20954895019531
2017-12-19,77.08686065673828
2017-12-20,77.70037078857422
2017-12-21,77.70037078857422
2017-12-22,77.87569427490234
2017-12-26,77.68285369873047
2017-12-27,78.09480285644531
2017-12-28,78.3401870727539
2017-12-29,78.03343963623047
2018-01-02,79.12903594970703
2018-01-03,80.1106948852539
2018-01-04,80.02308654785156
2018-01-05,80.34736633300781
2018-01-08,80.48759460449219
2018-01-09,80.321044921875
2018-01-10,78.98004150390625
2018-01-11,79.9266357421875
2018-01-12,80.65413665771484
2018-01-16,81.60074615478516
2018-01-17,83.7656478881836
2018-01-18,85.22938537597656
2018-01-19,84.26526641845703
2018-01-22,84.7122573852539
2018-01-23,84.5544662475586
2018-01-24,83.56404113769531
2018-01-25,80.61908721923828
2018-01-26,82.24934387207031
2018-01-29,82.19674682617188
2018-01-30,80.24219512939453
2018-01-31,80.53140258789062
2018-02-01,80.329833984375
2018-02-02,78.10356903076172
2018-02-05,74.85181427001953
2018-02-06,77.60396575927734
2018-02-07,74.80796813964844
2018-02-08,72.46776580810547
2018-02-09,73.56336975097656
2018-02-12,74.5450439453125
2018-02-13,73.92272186279297
2018-02-14,74.6151351928711
2018-02-15,74.85181427001953
2018-02-16,75.45655059814453
2018-02-20,77.4900131225586
2018-02-21,77.4900131225586
2018-02-22,77.62149810791016
2018-02-23,79.20793151855469
2018-02-26,80.9521484375
2018-02-27,80.86447143554688
2018-02-28,79.01512908935547
2018-03-01,77.40237426757812
2018-03-02,78.4716796875
2018-03-05,79.88282775878906
2018-03-06,80.57527160644531
2018-03-07,81.28520965576172
2018-03-08,81.69047546386719
2018-03-09,83.46138000488281
2018-03-12,84.16622924804688
2018-03-13,83.39971160888672
2018-03-14,82.89749145507812
2018-03-15,82.76537322998047
2018-03-16,82.95035552978516
2018-03-19,82.37767791748047
2018-03-20,81.68167114257812
2018-03-21,81.76097106933594
2018-03-22,79.7697982788086
2018-03-23,77.26763916015625
2018-03-26,82.03410339355469
2018-03-27,80.21913146972656
2018-03-28,79.2147445678711
2018-03-29,80.28961944580078
2018-04-02,78.1927261352539
2018-04-03,78.87113952636719
2018-04-04,80.38655090332031
2018-04-05,80.12223815917969
2018-04-06,77.80508422851562
2018-04-09,77.52313995361328
2018-04-10,79.3204574584961
2018-04-11,79.99889373779297
2018-04-12,81.95478057861328
2018-04-13,81.74333190917969
2018-04-16,82.06050109863281
2018-04-17,83.84903717041016
2018-04-18,83.32041931152344
2018-04-19,79.16188049316406
2018-04-20,79.08258056640625
2018-04-23,77.53194427490234
2018-04-24,77.22358703613281
2018-04-25,77.32930755615234
2018-04-26,78.14868927001953
2018-04-27,77.25003051757812
2018-04-30,76.95926666259766
2018-05-01,78.2896499633789
2018-05-02,77.79625701904297
2018-05-03,77.45263671875
2018-05-04,79.53189849853516
2018-05-07,79.73455047607422
2018-05-08,80.54511260986328
2018-05-09,81.60238647460938
2018-05-10,82.23673248291016
2018-05-11,81.58472442626953
2018-05-14,82.70369720458984
2018-05-15,82.43058013916016
2018-05-16,83.4966049194336
2018-05-17,83.7344970703125
2018-05-18,83.59353637695312
2018-05-21,83.96358489990234
2018-05-22,84.32478332519531
2018-05-23,83.16181182861328
2018-05-24,83.7344970703125
2018-05-25,84.09571838378906
2018-05-29,83.16181182861328
2018-05-30,83.68165588378906
2018-05-31,85.61994171142578
2018-06-01,86.69482421875
2018-06-04,88.08687591552734
2018-06-05,88.66835021972656
2018-06-06,89.95467376708984
2018-06-07,90.25564575195312
2018-06-08,89.45896911621094
2018-06-11,89.75108337402344
2018-06-12,90.30876922607422
2018-06-13,89.45011901855469
2018-06-14,90.02549743652344
2018-06-15,89.84843444824219
2018-06-18,89.48551177978516
2018-06-19,88.57376861572266
2018-06-20,89.40584564208984
2018-06-21,87.7770767211914
2018-06-22,87.715087890625
2018-06-25,86.88301086425781
2018-06-26,87.37871551513672
2018-06-27,85.42240905761719
2018-06-28,84.93555450439453
2018-06-29,84.90901947021484
2018-07-02,85.25422668457031
2018-07-03,83.66085815429688
2018-07-05,85.33391571044922
2018-07-06,86.04206848144531
2018-07-09,86.02436828613281
2018-07-10,87.22826385498047
2018-07-11,85.17455291748047
2018-07-12,87.10431671142578
2018-07-13,86.85647583007812
2018-07-16,86.43157196044922
2018-07-17,86.98040008544922
2018-07-18,87.715087890625
2018-07-19,86.98040008544922
2018-07-20,86.58203887939453
2018-07-23,86.5643310546875
2018-07-24,86.26335906982422
2018-07-25,85.46669006347656
2018-07-26,86.48467254638672
2018-07-27,85.84732818603516
2018-07-30,84.3690414428711
2018-07-31,85.10374450683594
2018-08-01,85.01522827148438
2018-08-02,85.14801025390625
2018-08-03,85.47552490234375
2018-08-06,86.201416015625
2018-08-07,87.27249145507812
2018-08-08,87.1839599609375
2018-08-09,86.52005767822266
2018-08-10,84.04150390625
2018-08-13,84.20968627929688
2018-08-14,83.96183776855469
2018-08-15,82.99695587158203
2018-08-16,83.43954467773438
2018-08-17,83.72283935546875
2018-08-20,82.97926330566406
2018-08-21,84.90901947021484
2018-08-22,86.67943572998047
2018-08-23,86.21025848388672
2018-08-24,87.4406967163086
2018-08-27,88.58259582519531
2018-08-28,88.89244079589844
2018-08-29,88.67115020751953
2018-08-30,87.67493438720703
2018-08-31,87.92396545410156
2018-09-04,87.26576232910156
2018-09-05,87.05229187011719
2018-09-06,86.3585205078125
2018-09-07,83.57447814941406
2018-09-10,84.13484191894531
2018-09-11,82.94295501708984
2018-09-12,80.95944213867188
