,JNJ
2015-02-18,75.8510513305664
2015-02-19,76.41253662109375
2015-02-20,76.61122131347656
2015-02-23,76.55010986328125
2015-02-24,76.94744873046875
2015-02-25,77.337158203125
2015-02-26,78.55210876464844
2015-02-27,78.33052825927734
2015-03-02,78.87303161621094
2015-03-03,78.20060729980469
2015-03-04,77.67337036132812
2015-03-05,78.338134765625
2015-03-06,76.49662017822266
2015-03-09,76.9168701171875
2015-03-10,76.05345153808594
2015-03-11,75.12881469726562
2015-03-12,76.28264617919922
2015-03-13,75.80889129638672
2015-03-16,77.2225341796875
2015-03-17,76.3285140991211
2015-03-18,77.5281753540039
2015-03-19,77.70392608642578
2015-03-20,78.24646759033203
2015-03-23,78.68965148925781
2015-03-24,77.91023254394531
2015-03-25,76.67237091064453
2015-03-26,76.51952362060547
2015-03-27,76.67237091064453
2015-03-30,77.5969467163086
2015-03-31,76.87102508544922
2015-04-01,75.76305389404297
2015-04-02,76.13746643066406
2015-04-06,75.77070617675781
2015-04-07,76.48897552490234
2015-04-08,76.53480529785156
2015-04-09,77.4288558959961
2015-04-10,77.98666381835938
2015-04-13,76.83282470703125
2015-04-14,76.8099136352539
2015-04-15,76.87102508544922
2015-04-16,76.25208282470703
2015-04-17,76.09163665771484
2015-04-20,76.57304382324219
2015-04-21,76.64181518554688
2015-04-22,76.74113464355469
2015-04-23,76.76404571533203
2015-04-24,77.2378158569336
2015-04-27,76.85575103759766
2015-04-28,76.97799682617188
2015-04-29,76.71056365966797
2015-04-30,75.8012466430664
2015-05-01,76.51188659667969
2015-05-04,76.68000793457031
2015-05-05,76.030517578125
2015-05-06,75.7783203125
2015-05-07,76.15275573730469
2015-05-08,77.53581237792969
2015-05-11,77.19960021972656
2015-05-12,76.77171325683594
2015-05-13,76.83282470703125
2015-05-14,77.81092071533203
2015-05-15,78.17005157470703
2015-05-18,79.0258560180664
2015-05-19,79.43849182128906
2015-05-20,79.16341400146484
2015-05-21,78.83243560791016
2015-05-22,78.00887298583984
2015-05-26,77.60092163085938
2015-05-27,77.83953094482422
2015-05-28,77.85492706298828
2015-05-29,77.07752227783203
2015-06-01,77.00054931640625
2015-06-02,76.95439147949219
2015-06-03,77.03905487060547
2015-06-04,76.37710571289062
2015-06-05,75.88451385498047
2015-06-08,75.39958190917969
2015-06-09,75.59201049804688
2015-06-10,76.10771179199219
2015-06-11,76.3847885131836
2015-06-12,75.69978332519531
2015-06-15,75.037841796875
2015-06-16,75.70747375488281
2015-06-17,75.99225616455078
2015-06-18,77.24685668945312
2015-06-19,76.86200714111328
2015-06-22,77.03905487060547
2015-06-23,76.8004379272461
2015-06-24,76.4540786743164
2015-06-25,76.29241943359375
2015-06-26,76.69267272949219
2015-06-29,75.18407440185547
2015-06-30,75.0147476196289
2015-07-01,75.79216766357422
2015-07-02,75.7690658569336
2015-07-06,75.58432006835938
2015-07-07,76.13851928710938
2015-07-08,75.25334167480469
2015-07-09,75.73824310302734
2015-07-10,76.60803985595703
2015-07-13,77.17760467529297
2015-07-14,76.8004379272461
2015-07-15,77.29304504394531
2015-07-16,77.82414245605469
2015-07-17,77.0313720703125
2015-07-20,77.25457000732422
2015-07-21,77.23147583007812
2015-07-22,77.10833740234375
2015-07-23,77.12372589111328
2015-07-24,76.31553649902344
2015-07-27,75.64591217041016
2015-07-28,76.21543884277344
2015-07-29,76.761962890625
2015-07-30,76.84662628173828
2015-07-31,77.13143920898438
2015-08-03,76.98516845703125
2015-08-04,76.8157958984375
2015-08-05,77.37002563476562
2015-08-06,76.25395202636719
2015-08-07,76.0846176147461
2015-08-10,76.8081283569336
2015-08-11,76.20777893066406
2015-08-12,75.97686767578125
2015-08-13,75.79984283447266
2015-08-14,76.0538330078125
2015-08-17,76.8697509765625
2015-08-18,76.48486328125
2015-08-19,76.43868255615234
2015-08-20,76.03845977783203
2015-08-21,74.11499786376953
2015-08-24,71.9898681640625
2015-08-25,70.36891174316406
2015-08-26,73.76597595214844
2015-08-27,74.62687683105469
2015-08-28,73.8125228881836
2015-08-31,72.8895492553711
2015-09-01,71.42369842529297
2015-09-02,72.40092468261719
2015-09-03,71.85027313232422
2015-09-04,70.81873321533203
2015-09-08,72.85855102539062
2015-09-09,71.5245361328125
2015-09-10,71.91231536865234
2015-09-11,72.0751953125
2015-09-14,72.37765502929688
2015-09-15,73.21532440185547
2015-09-16,73.37818145751953
2015-09-17,73.55657196044922
2015-09-18,72.43196868896484
2015-09-21,72.23030853271484
2015-09-22,72.31563568115234
2015-09-23,72.1217269897461
2015-09-24,71.72618103027344
2015-09-25,70.57831573486328
2015-09-28,70.86528015136719
2015-09-29,72.16049194335938
2015-09-30,72.40092468261719
2015-10-01,72.2613296508789
2015-10-02,72.85078430175781
2015-10-05,73.49449920654297
2015-10-06,72.4552230834961
2015-10-07,73.66515350341797
2015-10-08,73.74269104003906
2015-10-09,73.9676513671875
2015-10-12,74.44847869873047
2015-10-13,74.02967071533203
2015-10-14,73.31613159179688
2015-10-15,75.34815979003906
2015-10-16,76.19355773925781
2015-10-19,75.96087646484375
2015-10-20,75.68943786621094
2015-10-21,75.720458984375
2015-10-22,77.19408416748047
2015-10-23,77.79901123046875
2015-10-26,77.51203918457031
2015-10-27,77.70596313476562
2015-10-28,77.93087768554688
2015-10-29,78.6211166381836
2015-10-30,78.35742950439453
2015-11-02,79.24161529541016
2015-11-03,79.07872772216797
2015-11-04,79.06322479248047
2015-11-05,79.3656997680664
2015-11-06,79.04771423339844
2015-11-09,78.21006774902344
2015-11-10,78.68318176269531
2015-11-11,79.00116729736328
2015-11-12,77.76800537109375
2015-11-13,77.46550750732422
2015-11-16,78.5047836303711
2015-11-17,78.72196960449219
2015-11-18,79.62942504882812
2015-11-19,79.48979949951172
2015-11-20,80.06795501708984
2015-11-23,80.29452514648438
2015-11-24,79.72418212890625
2015-11-25,79.66167449951172
2015-11-27,79.98202514648438
2015-11-30,79.09915161132812
2015-12-01,79.97421264648438
2015-12-02,79.73200988769531
2015-12-03,78.74757385253906
2015-12-04,80.4351577758789
2015-12-07,80.72428131103516
2015-12-08,80.02108001708984
2015-12-09,79.81012725830078
2015-12-10,80.1929702758789
2015-12-11,79.44293212890625
2015-12-14,79.81012725830078
2015-12-15,81.35711669921875
2015-12-16,82.23216247558594
2015-12-17,80.97428131103516
2015-12-18,79.65386962890625
2015-12-21,79.36478424072266
2015-12-22,80.24763488769531
2015-12-23,80.85708618164062
2015-12-24,81.03678894042969
2015-12-28,80.64612579345703
2015-12-29,81.27896881103516
2015-12-30,81.08364868164062
2015-12-31,80.2554702758789
2016-01-04,78.50536346435547
2016-01-05,78.83351135253906
2016-01-06,78.43502807617188
2016-01-07,77.52091217041016
2016-01-08,76.69274139404297
2016-01-11,76.23175811767578
2016-01-12,76.75521850585938
2016-01-13,75.80205535888672
2016-01-14,77.26309204101562
2016-01-15,75.78640747070312
2016-01-19,76.17707824707031
2016-01-20,74.80979919433594
2016-01-21,74.95824432373047
2016-01-22,75.59111022949219
2016-01-25,75.31764221191406
2016-01-26,79.05227661132812
2016-01-27,79.81793212890625
2016-01-28,79.90387725830078
2016-01-29,81.59931945800781
2016-02-01,81.54463195800781
2016-02-02,80.7945785522461
2016-02-03,81.36493682861328
2016-02-04,81.17742919921875
2016-02-05,78.55221557617188
2016-02-08,79.69293975830078
2016-02-09,79.66950225830078
2016-02-10,79.48197937011719
2016-02-11,79.45854187011719
2016-02-12,79.55231475830078
2016-02-16,79.94294738769531
2016-02-17,80.08358001708984
2016-02-18,81.44306945800781
2016-02-19,81.9703140258789
2016-02-22,82.43464660644531
2016-02-23,81.90737915039062
2016-02-24,82.59989929199219
2016-02-25,83.71736907958984
2016-02-26,83.2452163696289
2016-02-29,82.79662322998047
2016-03-01,84.3784408569336
2016-03-02,84.23680114746094
2016-03-03,83.92987823486328
2016-03-04,83.81182861328125
2016-03-07,84.00068664550781
2016-03-08,83.59146881103516
2016-03-09,84.07938385009766
2016-03-10,84.31546020507812
2016-03-11,84.7640609741211
2016-03-14,84.72469329833984
2016-03-15,84.80337524414062
2016-03-16,84.52796936035156
2016-03-17,84.00068664550781
2016-03-18,84.59878540039062
2016-03-21,84.4256591796875
2016-03-22,84.50434875488281
2016-03-23,85.38574981689453
2016-03-24,85.23622131347656
2016-03-28,85.17327117919922
2016-03-29,85.88939666748047
2016-03-30,85.76349639892578
2016-03-31,85.149658203125
2016-04-01,85.92874145507812
2016-04-04,85.45658111572266
2016-04-05,85.73987579345703
2016-04-06,86.1097640991211
2016-04-07,85.99170684814453
2016-04-08,85.85790252685547
2016-04-11,85.75562286376953
2016-04-12,86.25141906738281
2016-04-13,86.46388244628906
2016-04-14,86.44029235839844
2016-04-15,86.7078628540039
2016-04-18,87.29808807373047
2016-04-19,88.67525482177734
2016-04-20,89.38352966308594
2016-04-21,89.37565612792969
2016-04-22,89.17891693115234
2016-04-25,89.32843780517578
2016-04-26,88.85626983642578
2016-04-27,88.74609375
2016-04-28,88.51787567138672
2016-04-29,88.20307922363281
2016-05-02,88.7303466796875
2016-05-03,88.68314361572266
2016-05-04,88.31327819824219
2016-05-05,88.8326644897461
2016-05-06,88.72247314453125
2016-05-09,89.49370574951172
2016-05-10,90.24134063720703
2016-05-11,90.00523376464844
2016-05-12,89.8950424194336
2016-05-13,89.36778259277344
2016-05-16,90.06034088134766
2016-05-17,89.58027648925781
2016-05-18,89.39138793945312
2016-05-19,88.80904388427734
2016-05-20,89.27667999267578
2016-05-23,88.8962631225586
2016-05-24,89.3163070678711
2016-05-25,89.83940124511719
2016-05-26,89.48273468017578
2016-05-27,89.60957336425781
2016-05-31,89.3163070678711
2016-06-01,89.38764953613281
2016-06-02,90.74296569824219
2016-06-03,90.95695495605469
2016-06-06,91.7574691772461
2016-06-07,91.72576141357422
2016-06-08,91.78121948242188
2016-06-09,92.73236846923828
2016-06-10,92.74027252197266
2016-06-13,92.56588745117188
2016-06-14,92.82744598388672
2016-06-15,92.26472473144531
2016-06-16,92.44701385498047
2016-06-17,91.52763366699219
2016-06-20,92.36773681640625
2016-06-21,92.08241271972656
2016-06-22,92.30435180664062
2016-06-23,93.03353118896484
2016-06-24,91.646484375
2016-06-27,92.37568664550781
2016-06-28,93.70723724365234
2016-06-29,94.57906341552734
2016-06-30,96.14046478271484
2016-07-01,96.13252258300781
2016-07-05,96.90926361083984
2016-07-06,97.20249938964844
2016-07-07,97.09949493408203
2016-07-08,97.36894989013672
2016-07-11,97.43236541748047
2016-07-12,97.4244384765625
2016-07-13,97.48783874511719
2016-07-14,97.63050842285156
2016-07-15,97.48783874511719
2016-07-18,97.59882354736328
2016-07-19,99.27115631103516
2016-07-20,99.18399047851562
2016-07-21,99.1919174194336
2016-07-22,99.0968017578125
2016-07-25,98.98583221435547
2016-07-26,99.1919174194336
2016-07-27,98.89071655273438
2016-07-28,98.64502716064453
2016-07-29,99.25533294677734
2016-08-01,99.39007568359375
2016-08-02,98.95413208007812
2016-08-03,98.20116424560547
2016-08-04,98.16947937011719
2016-08-05,98.47064208984375
2016-08-08,98.00302124023438
2016-08-09,97.82865905761719
2016-08-10,97.77318572998047
2016-08-11,98.0981216430664
2016-08-12,97.66221618652344
2016-08-15,96.94093322753906
2016-08-16,95.37165069580078
2016-08-17,96.14836883544922
2016-08-18,95.68075561523438
2016-08-19,95.68074035644531
2016-08-22,95.05044555664062
2016-08-23,95.29779052734375
2016-08-24,94.71533966064453
2016-08-25,94.60363006591797
2016-08-26,94.97863006591797
2016-08-29,95.68074035644531
2016-08-30,95.32171630859375
2016-08-31,95.21798706054688
2016-09-01,95.01055908203125
2016-09-02,95.2020263671875
2016-09-06,95.54512786865234
2016-09-07,95.43342590332031
2016-09-08,95.32171630859375
2016-09-09,94.33235931396484
2016-09-12,95.0743637084961
2016-09-13,93.83769226074219
2016-09-14,94.0371322631836
2016-09-15,94.65150451660156
2016-09-16,94.34830474853516
2016-09-19,93.87757873535156
2016-09-20,94.10895538330078
2016-09-21,94.87491607666016
2016-09-22,95.31373596191406
2016-09-23,94.79512786865234
2016-09-26,93.97331237792969
2016-09-27,95.12225341796875
2016-09-28,95.25787353515625
2016-09-29,93.56639862060547
2016-09-30,94.25255584716797
2016-10-03,94.79512786865234
2016-10-04,94.8031234741211
2016-10-05,95.09033966064453
2016-10-06,94.74724578857422
2016-10-07,95.1382064819336
2016-10-10,95.58501434326172
2016-10-11,93.86157989501953
2016-10-12,94.12490844726562
2016-10-13,94.35630798339844
2016-10-14,93.79776000976562
2016-10-17,94.53980255126953
2016-10-18,92.08235168457031
2016-10-19,91.42808532714844
2016-10-20,91.65151977539062
2016-10-21,90.51055908203125
2016-10-24,90.64620208740234
2016-10-25,90.92545318603516
2016-10-26,91.40416717529297
2016-10-27,92.31375122070312
2016-10-28,92.01852416992188
2016-10-31,92.54509735107422
2016-11-01,92.02649688720703
2016-11-02,91.6435317993164
2016-11-03,91.77912902832031
2016-11-04,91.84300994873047
2016-11-07,93.0796890258789
2016-11-08,93.39086151123047
2016-11-09,95.9919204711914
2016-11-10,95.37755584716797
2016-11-11,94.52384185791016
2016-11-14,93.03181457519531
2016-11-15,92.80840301513672
2016-11-16,92.84033203125
2016-11-17,93.00789642333984
2016-11-18,92.67848205566406
2016-11-21,92.3892822265625
2016-11-22,90.5736312866211
2016-11-23,90.8387451171875
2016-11-25,91.69031524658203
2016-11-28,90.88694763183594
2016-11-29,90.36475372314453
2016-11-30,89.4167709350586
2016-12-01,89.48102569580078
2016-12-02,89.94700622558594
2016-12-05,89.93091583251953
2016-12-06,90.02732849121094
2016-12-07,89.25607299804688
2016-12-08,89.16771697998047
2016-12-09,90.1880111694336
2016-12-12,92.67848205566406
2016-12-13,93.10428619384766
2016-12-14,92.38124084472656
2016-12-15,93.10428619384766
2016-12-16,93.09626770019531
2016-12-19,93.208740234375
2016-12-20,92.91954040527344
2016-12-21,92.6383285522461
2016-12-22,92.7427749633789
2016-12-23,93.16053771972656
2016-12-27,93.12035369873047
2016-12-28,92.46961212158203
2016-12-29,92.78292846679688
2016-12-30,92.5579833984375
2017-01-03,93.06411743164062
2017-01-04,92.9114761352539
2017-01-05,93.88357543945312
2017-01-06,93.43366241455078
2017-01-09,93.41761779785156
2017-01-10,93.32122039794922
2017-01-11,92.17236328125
2017-01-12,92.08399200439453
2017-01-13,92.06790924072266
2017-01-17,92.28483581542969
2017-01-18,92.14826202392578
2017-01-19,91.74655151367188
2017-01-20,91.7063980102539
2017-01-23,91.51359558105469
2017-01-24,89.78631591796875
2017-01-25,90.621826171875
2017-01-26,89.8505859375
2017-01-27,91.08777618408203
2017-01-30,90.88694763183594
2017-01-31,90.98336029052734
2017-02-01,90.96729278564453
2017-02-02,91.24044036865234
2017-02-03,91.2966537475586
2017-02-06,91.10386657714844
2017-02-07,91.16813659667969
2017-02-08,91.10386657714844
2017-02-09,91.65017700195312
2017-02-10,92.58209991455078
2017-02-13,93.09626770019531
2017-02-14,93.48188018798828
2017-02-15,94.15672302246094
2017-02-16,94.86371612548828
2017-02-17,95.4903335571289
2017-02-21,96.13306427001953
2017-02-22,96.02056121826172
2017-02-23,97.77195739746094
2017-02-24,99.25187683105469
2017-02-27,98.98500061035156
2017-02-28,98.83135223388672
2017-03-01,100.16569519042969
2017-03-02,99.97970581054688
2017-03-03,100.10909271240234
2017-03-06,100.0444107055664
2017-03-07,100.14147186279297
2017-03-08,100.35978698730469
2017-03-09,101.85588836669922
2017-03-10,102.06615447998047
2017-03-13,102.44625091552734
2017-03-14,102.7454833984375
2017-03-15,104.29010772705078
2017-03-16,103.88574981689453
2017-03-17,103.56227111816406
2017-03-20,103.57035827636719
2017-03-21,102.90721130371094
2017-03-22,102.1065902709961
2017-03-23,101.81547546386719
2017-03-24,101.475830078125
2017-03-27,101.73460388183594
2017-03-28,101.62137603759766
2017-03-29,101.02294158935547
2017-03-30,100.81269073486328
2017-03-31,100.72371673583984
2017-04-03,100.83694458007812
2017-04-04,100.82884979248047
2017-04-05,100.92591094970703
2017-04-06,101.1280746459961
2017-04-07,101.02294158935547
2017-04-10,100.55388641357422
2017-04-11,100.45684814453125
2017-04-12,101.41110229492188
2017-04-13,101.07954406738281
2017-04-17,101.6698989868164
2017-04-18,98.51594543457031
2017-04-19,98.15206146240234
2017-04-20,98.5564193725586
2017-04-21,98.46746063232422
2017-04-24,99.38127899169922
2017-04-25,99.81796264648438
2017-04-26,99.8826675415039
2017-04-27,100.06867218017578
2017-04-28,99.850341796875
2017-05-01,99.74520111083984
2017-05-02,100.03633117675781
2017-05-03,99.73709869384766
2017-05-04,100.23849487304688
2017-05-05,99.8826675415039
2017-05-08,99.67240142822266
2017-05-09,99.64006805419922
2017-05-10,99.31657409667969
2017-05-11,99.6319580078125
2017-05-12,99.98780059814453
2017-05-15,102.69696044921875
2017-05-16,103.3277359008789
2017-05-17,102.43816375732422
2017-05-18,102.6807861328125
2017-05-19,102.70503234863281
2017-05-22,102.91529846191406
2017-05-23,103.12554931640625
2017-05-24,103.11747741699219
2017-05-25,103.81757354736328
2017-05-26,103.32096862792969
2017-05-30,103.47565460205078
2017-05-31,104.4037094116211
2017-06-01,104.83514404296875
2017-06-02,105.89344024658203
2017-06-05,106.12138366699219
2017-06-06,106.5040054321289
2017-06-07,106.43885040283203
2017-06-08,106.27606201171875
2017-06-09,107.0738525390625
2017-06-12,107.30989074707031
2017-06-13,107.47270965576172
2017-06-14,108.08329010009766
2017-06-15,108.30305480957031
2017-06-16,109.36949157714844
2017-06-19,109.1415786743164
2017-06-20,109.26367950439453
2017-06-21,109.82537078857422
2017-06-22,110.75338745117188
2017-06-23,111.06273651123047
2017-06-26,110.98945617675781
2017-06-27,109.90676879882812
2017-06-28,108.93803405761719
2017-06-29,107.9774398803711
2017-06-30,107.69251251220703
2017-07-03,108.1891098022461
2017-07-05,108.79151153564453
2017-07-06,107.87975311279297
2017-07-07,107.89601135253906
2017-07-10,107.0901107788086
2017-07-11,106.82959747314453
2017-07-12,107.64366912841797
2017-07-13,107.34248352050781
2017-07-14,107.94489288330078
2017-07-17,107.57855987548828
2017-07-18,109.45905303955078
2017-07-19,110.06958770751953
2017-07-20,111.17670440673828
2017-07-21,110.15099334716797
2017-07-24,108.27864074707031
2017-07-25,107.3587646484375
2017-07-26,106.60166931152344
2017-07-27,106.5040054321289
2017-07-28,107.33432006835938
2017-07-31,108.04256439208984
2017-08-01,107.87161254882812
2017-08-02,107.58668518066406
2017-08-03,108.55541229248047
2017-08-04,108.41703033447266
2017-08-07,108.15652465820312
2017-08-08,107.67623901367188
2017-08-09,108.45773315429688
2017-08-10,108.34375762939453
2017-08-11,108.35191345214844
2017-08-14,108.66124725341797
2017-08-15,108.579833984375
2017-08-16,109.22296142578125
2017-08-17,108.30305480957031
2017-08-18,107.96931457519531
2017-08-21,108.63683319091797
2017-08-22,109.65440368652344
2017-08-23,108.10770416259766
2017-08-24,108.18095397949219
2017-08-25,107.8778076171875
2017-08-28,107.92699432373047
2017-08-29,108.3120346069336
2017-08-30,107.37810516357422
2017-08-31,108.44310760498047
2017-09-01,107.34532165527344
2017-09-05,106.41957092285156
2017-09-06,107.0503921508789
2017-09-07,108.29566955566406
2017-09-08,107.30435943603516
2017-09-11,109.13127136230469
2017-09-12,108.6561050415039
2017-09-13,108.50865173339844
2017-09-14,109.92594909667969
2017-09-15,110.14712524414062
2017-09-18,110.90904235839844
2017-09-19,110.77793884277344
2017-09-20,109.13948822021484
2017-09-21,107.9352035522461
2017-09-22,107.64024353027344
2017-09-25,107.46002197265625
2017-09-26,107.2716064453125
2017-09-27,106.29669952392578
2017-09-28,106.06732177734375
2017-09-29,106.50968933105469
2017-10-02,107.50096130371094
2017-10-03,108.22193145751953
2017-10-04,108.8691177368164
2017-10-05,109.11489868164062
2017-10-06,109.13948822021484
2017-10-09,109.32789611816406
2017-10-10,109.69657135009766
2017-10-11,111.94949340820312
2017-10-12,112.0969467163086
2017-10-13,111.76923370361328
2017-10-16,111.51526641845703
2017-10-17,115.34109497070312
2017-10-18,115.25100708007812
2017-10-19,116.36512756347656
2017-10-20,116.66014099121094
2017-10-23,117.65957641601562
2017-10-24,116.0374984741211
2017-10-25,116.62736511230469
2017-10-26,116.17677307128906
2017-10-27,116.15216827392578
2017-10-30,114.69393157958984
2017-10-31,114.2105712890625
2017-11-01,114.67755889892578
2017-11-02,114.63658905029297
2017-11-03,114.75948333740234
2017-11-06,114.49727630615234
2017-11-07,114.5055160522461
2017-11-08,115.77532958984375
2017-11-09,114.9806900024414
2017-11-10,114.33349609375
2017-11-13,114.49727630615234
2017-11-14,114.2761001586914
2017-11-15,113.9566421508789
2017-11-16,113.76817321777344
2017-11-17,113.05545043945312
2017-11-20,112.99808502197266
2017-11-21,113.333984375
2017-11-22,112.47380065917969
2017-11-24,113.06364440917969
2017-11-27,113.83023071289062
2017-11-28,115.41277313232422
2017-11-29,115.23971557617188
2017-11-30,114.84407806396484
2017-12-01,115.37982940673828
2017-12-04,114.58026885986328
2017-12-05,115.12430572509766
2017-12-06,116.26998138427734
2017-12-07,115.40452575683594
2017-12-08,115.88260650634766
2017-12-11,116.3359603881836
2017-12-12,117.53936767578125
2017-12-13,117.77841186523438
2017-12-14,116.7563247680664
2017-12-15,117.42399597167969
2017-12-18,116.87997436523438
2017-12-19,116.86345672607422
2017-12-20,116.35244750976562
2017-12-21,116.26998138427734
2017-12-22,115.49518585205078
2017-12-26,115.47046661376953
2017-12-27,115.86614990234375
2017-12-28,115.85786437988281
2017-12-29,115.16553497314453
2018-01-02,114.76160430908203
2018-01-03,115.85786437988281
2018-01-04,115.84964752197266
2018-01-05,116.8057861328125
2018-01-08,116.95414733886719
2018-01-09,118.8087387084961
2018-01-10,118.66863250732422
2018-01-11,119.344482421875
2018-01-12,120.14403533935547
2018-01-16,121.05074310302734
2018-01-17,121.14960479736328
2018-01-18,121.10018920898438
2018-01-19,121.46283721923828
2018-01-22,122.10574340820312
2018-01-23,116.9046859741211
2018-01-24,117.10252380371094
2018-01-25,119.02302551269531
2018-01-26,119.78956604003906
2018-01-29,118.4295654296875
2018-01-30,117.39922332763672
2018-01-31,113.90440368652344
2018-02-01,115.41277313232422
2018-02-02,113.48401641845703
2018-02-05,107.47517395019531
2018-02-06,108.66210174560547
2018-02-07,108.32415008544922
2018-02-08,104.15338897705078
2018-02-09,106.76629638671875
2018-02-12,107.37628173828125
2018-02-13,107.12074279785156
2018-02-14,106.88170623779297
2018-02-15,108.16754150390625
2018-02-16,109.7500991821289
2018-02-20,107.87080383300781
2018-02-21,107.07952880859375
2018-02-22,107.07952880859375
2018-02-23,108.8187026977539
2018-02-26,109.55701446533203
2018-02-27,109.22518157958984
2018-02-28,107.74029541015625
2018-03-01,105.58352661132812
2018-03-02,106.86097717285156
2018-03-05,107.66566467285156
2018-03-06,106.36328125
2018-03-07,107.04348754882812
2018-03-08,109.5487060546875
2018-03-09,110.99210357666016
2018-03-12,110.02153778076172
2018-03-13,111.4483642578125
2018-03-14,109.76437377929688
2018-03-15,110.37822723388672
2018-03-16,110.89256286621094
2018-03-19,108.03894805908203
2018-03-20,108.84359741210938
2018-03-21,108.82699584960938
2018-03-22,105.66645812988281
2018-03-23,103.77511596679688
2018-03-26,105.67474365234375
2018-03-27,105.52545166015625
2018-03-28,105.72451782226562
2018-03-29,106.30522918701172
2018-04-02,103.32716369628906
2018-04-03,106.47110748291016
2018-04-04,108.17997741699219
2018-04-05,108.42881774902344
2018-04-06,106.26372528076172
2018-04-09,107.40847778320312
2018-04-10,108.04723358154297
2018-04-11,107.53291320800781
2018-04-12,108.19657135009766
2018-04-13,108.35417175292969
2018-04-16,109.29981994628906
2018-04-17,108.28780364990234
2018-04-18,105.94850158691406
2018-04-19,105.8074722290039
2018-04-20,105.0692138671875
2018-04-23,105.2102279663086
2018-04-24,104.67932891845703
2018-04-25,105.15214538574219
2018-04-26,106.18907165527344
2018-04-27,106.40476989746094
2018-04-30,104.92817687988281
2018-05-01,104.5300064086914
2018-05-02,102.44786071777344
2018-05-03,102.0579605102539
2018-05-04,103.02024841308594
2018-05-07,102.52249908447266
2018-05-08,101.7095718383789
2018-05-09,102.45614624023438
2018-05-10,103.98250579833984
2018-05-11,105.55033111572266
2018-05-14,104.57146453857422
2018-05-15,103.80001068115234
2018-05-16,103.98250579833984
2018-05-17,102.73820495605469
2018-05-18,103.06169891357422
2018-05-21,102.63034057617188
2018-05-22,101.95844268798828
2018-05-23,102.4063949584961
2018-05-24,101.41092681884766
2018-05-25,101.5112075805664
2018-05-29,99.7813491821289
2018-05-30,101.09339141845703
2018-05-31,99.9651870727539
2018-06-01,101.3357162475586
2018-06-04,101.912353515625
2018-06-05,101.51957702636719
2018-06-06,102.61434173583984
2018-06-07,103.06559753417969
2018-06-08,103.67566680908203
2018-06-11,102.50569152832031
2018-06-12,102.40541076660156
2018-06-13,102.48062133789062
2018-06-14,102.29678344726562
2018-06-15,102.46390533447266
2018-06-18,101.3858642578125
2018-06-19,102.43048095703125
2018-06-20,101.98755645751953
2018-06-21,101.49451446533203
2018-06-22,102.65609741210938
2018-06-25,102.44719696044922
2018-06-26,102.24662780761719
2018-06-27,101.62821197509766
2018-06-28,101.95413970947266
2018-06-29,101.40258026123047
2018-07-02,101.6031494140625
2018-07-03,102.54747009277344
2018-07-05,104.4612045288086
2018-07-06,105.08797454833984
2018-07-09,105.33865356445312
2018-07-10,106.45014190673828
2018-07-11,105.4974594116211
2018-07-12,106.7677001953125
2018-07-13,105.23838806152344
2018-07-16,104.20215606689453
2018-07-17,107.8958969116211
2018-07-18,106.80113983154297
2018-07-19,105.24674987792969
2018-07-20,105.1715316772461
2018-07-23,105.82337188720703
2018-07-24,108.10480499267578
2018-07-25,107.48638916015625
2018-07-26,108.87364959716797
2018-07-27,109.93496704101562
2018-07-30,110.45307922363281
2018-07-31,110.7455825805664
2018-08-01,110.84585571289062
2018-08-02,109.68424224853516
2018-08-03,110.26924133300781
2018-08-06,110.3277359008789
2018-08-07,109.85975646972656
2018-08-08,109.6174087524414
2018-08-09,109.64247131347656
2018-08-10,109.26641082763672
2018-08-13,108.82349395751953
2018-08-14,108.22180938720703
2018-08-15,108.99900817871094
2018-08-16,110.71215057373047
2018-08-17,112.37516021728516
2018-08-20,114.38919067382812
2018-08-21,113.11061096191406
2018-08-22,112.49219512939453
2018-08-23,112.9100341796875
2018-08-24,113.61198425292969
2018-08-27,113.50263977050781
2018-08-28,112.99788665771484
2018-08-29,113.45217895507812
2018-08-30,113.52788543701172
2018-08-31,113.30915832519531
2018-09-04,112.49312591552734
2018-09-05,114.2934341430664
2018-09-06,115.14308166503906
2018-09-07,115.52165222167969
2018-09-10,115.42913818359375
2018-09-11,116.52274322509766
2018-09-12,117.23783874511719
2018-09-13,117.6837158203125
2018-09-14,117.34716796875
2018-09-17,117.74258422851562
2018-09-18,118.23051452636719
2018-09-19,118.16322326660156
2018-09-20,119.4419174194336
2018-09-21,120.19908905029297
2018-09-24,118.171630859375
2018-09-25,116.63213348388672
2018-09-26,116.22833251953125
2018-09-27,116.27879333496094
2018-09-28,116.23674774169922
2018-10-01,117.51544189453125
2018-10-02,118.1800308227539
2018-10-03,116.9602279663086
2018-10-04,117.22940826416016
2018-10-05,117.01912689208984
2018-10-08,117.26306915283203
2018-10-09,117.10320281982422
2018-10-10,115.8665771484375
2018-10-11,112.59407806396484
2018-10-12,112.61931610107422
2018-10-15,112.68661499023438
2018-10-16,114.88232421875
2018-10-17,117.32196807861328
2018-10-18,117.3556137084961
2018-10-19,116.97704315185547
2018-10-22,116.66577911376953
2018-10-23,116.8760757446289
2018-10-24,115.64786529541016
2018-10-25,116.48908996582031
2018-10-26,115.22724151611328
2018-10-29,115.71515655517578
2018-10-30,118.40718841552734
2018-10-31,117.76781463623047
