,COO
2014-12-22,40.80337142944336
2014-12-23,40.71106719970703
2014-12-24,40.95803451538086
2014-12-26,40.91062927246094
2014-12-29,41.10271453857422
2014-12-30,40.85824203491211
2014-12-31,40.43415451049805
2015-01-02,40.064979553222656
2015-01-05,39.75563430786133
2015-01-06,39.19438552856445
2015-01-07,40.466609954833984
2015-01-08,40.6312370300293
2015-01-09,40.37680435180664
2015-01-12,40.189701080322266
2015-01-13,40.19219970703125
2015-01-14,40.074954986572266
2015-01-15,39.835487365722656
2015-01-16,39.850440979003906
2015-01-20,39.91780471801758
2015-01-21,40.591453552246094
2015-01-22,40.94324493408203
2015-01-23,40.35692596435547
2015-01-26,40.47169876098633
2015-01-27,40.56401062011719
2015-01-28,39.94025421142578
2015-01-29,39.94524383544922
2015-01-30,39.33396530151367
2015-02-02,39.376380920410156
2015-02-03,39.381370544433594
2015-02-04,39.920291900634766
2015-02-05,40.30202102661133
2015-02-06,40.239646911621094
2015-02-09,39.62836837768555
2015-02-10,40.39433670043945
2015-02-11,40.4093132019043
2015-02-12,40.673789978027344
2015-02-13,41.21770095825195
2015-02-17,40.74365234375
2015-02-18,41.19525146484375
2015-02-19,41.00563430786133
2015-02-20,41.369895935058594
2015-02-23,41.17278289794922
2015-02-24,41.025577545166016
2015-02-25,40.7835693359375
2015-02-26,41.28007507324219
2015-02-27,40.91081619262695
2015-03-02,41.349937438964844
2015-03-03,41.11042404174805
2015-03-04,40.98316192626953
2015-03-05,41.232669830322266
2015-03-06,44.97520065307617
2015-03-09,45.77110290527344
2015-03-10,45.469215393066406
2015-03-11,46.2651252746582
2015-03-12,46.170310974121094
2015-03-13,46.36741256713867
2015-03-16,46.94377517700195
2015-03-17,46.841468811035156
2015-03-18,46.46971893310547
2015-03-19,46.74665832519531
2015-03-20,46.76661682128906
2015-03-23,45.95574188232422
2015-03-24,45.875892639160156
2015-03-25,46.01063919067383
2015-03-26,46.18029022216797
2015-03-27,46.44975280761719
2015-03-30,47.17829895019531
2015-03-31,46.76163101196289
2015-04-01,46.554542541503906
2015-04-02,46.83148956298828
2015-04-06,47.00114822387695
2015-04-07,46.170310974121094
2015-04-08,46.53459167480469
2015-04-09,46.636878967285156
2015-04-10,46.71922302246094
2015-04-13,46.5096321105957
2015-04-14,45.673805236816406
2015-04-15,45.57649612426758
2015-04-16,44.892860412597656
2015-04-17,44.99017333984375
2015-04-20,45.16981506347656
2015-04-21,45.346961975097656
2015-04-22,45.64137268066406
2015-04-23,45.656341552734375
2015-04-24,45.346961975097656
2015-04-27,45.07749557495117
2015-04-28,45.43428039550781
2015-04-29,45.1298828125
2015-04-30,44.42879104614258
2015-05-01,44.41132736206055
2015-05-04,44.680789947509766
2015-05-05,44.271602630615234
2015-05-06,44.36640930175781
2015-05-07,44.27409744262695
2015-05-08,45.122413635253906
2015-05-11,44.7431640625
2015-05-12,44.54356002807617
2015-05-13,44.508636474609375
2015-05-14,45.10494613647461
2015-05-15,45.15483474731445
2015-05-18,45.49415588378906
2015-05-19,45.673805236816406
2015-05-20,45.60394287109375
2015-05-21,44.86043167114258
2015-05-22,45.097450256347656
2015-05-26,44.703243255615234
2015-05-27,44.70573806762695
2015-05-28,45.10494613647461
2015-05-29,45.35194778442383
2015-06-01,45.65134048461914
2015-06-02,45.479190826416016
2015-06-03,46.117919921875
2015-06-04,44.945255279541016
2015-06-05,43.7551383972168
2015-06-08,43.27109909057617
2015-06-09,42.772098541259766
2015-06-10,43.223697662353516
2015-06-11,44.10942459106445
2015-06-12,44.279083251953125
2015-06-15,43.984676361083984
2015-06-16,44.009620666503906
2015-06-17,44.35642623901367
2015-06-18,44.3689079284668
2015-06-19,44.91032791137695
2015-06-22,44.24665069580078
2015-06-23,44.21670913696289
2015-06-24,43.52558898925781
2015-06-25,43.837467193603516
2015-06-26,44.63089370727539
2015-06-29,44.09944152832031
2015-06-30,44.403839111328125
2015-07-01,43.952247619628906
2015-07-02,44.05952835083008
2015-07-06,44.032081604003906
2015-07-07,44.29405975341797
2015-07-08,43.38835906982422
2015-07-09,43.582977294921875
2015-07-10,43.942256927490234
2015-07-13,44.46122741699219
2015-07-14,44.83048629760742
2015-07-15,43.7376708984375
2015-07-16,44.07948684692383
2015-07-17,43.4307861328125
2015-07-20,44.01960372924805
2015-07-21,43.325984954833984
2015-07-22,43.04649353027344
2015-07-23,43.34845733642578
2015-07-24,43.268585205078125
2015-07-27,42.88679122924805
2015-07-28,43.72026443481445
2015-07-29,44.024715423583984
2015-07-30,44.044681549072266
2015-07-31,44.16944885253906
2015-08-03,44.206886291503906
2015-08-04,43.91242218017578
2015-08-05,44.5512580871582
2015-08-06,43.69532775878906
2015-08-07,43.39087677001953
2015-08-10,43.820091247558594
2015-08-11,43.268585205078125
2015-08-12,43.365909576416016
2015-08-13,43.38837814331055
2015-08-14,43.2436408996582
2015-08-17,43.42082214355469
2015-08-18,43.675350189208984
2015-08-19,42.64722442626953
2015-08-20,41.54174041748047
2015-08-21,40.53108215332031
2015-08-24,39.30332565307617
2015-08-25,39.173553466796875
2015-08-26,40.244110107421875
2015-08-27,40.97527313232422
2015-08-28,41.11003875732422
2015-08-31,40.53108215332031
2015-09-01,39.77996063232422
2015-09-02,40.526092529296875
2015-09-03,40.25408935546875
2015-09-04,37.64883804321289
2015-09-08,37.162227630615234
2015-09-09,37.129783630371094
2015-09-10,37.074893951416016
2015-09-11,37.34689712524414
2015-09-14,36.88274002075195
2015-09-15,37.07987976074219
2015-09-16,37.414276123046875
2015-09-17,37.566497802734375
2015-09-18,38.17538070678711
2015-09-21,38.64453125
2015-09-22,38.53971481323242
2015-09-23,38.68445587158203
2015-09-24,38.404972076416016
2015-09-25,37.39680099487305
2015-09-28,36.12412643432617
2015-09-29,36.25638198852539
2015-09-30,37.14725875854492
2015-10-01,36.60325622558594
2015-10-02,37.14975357055664
2015-10-05,36.977561950683594
2015-10-06,36.11164093017578
2015-10-07,35.605064392089844
2015-10-08,35.43288803100586
2015-10-09,34.342376708984375
2015-10-12,34.73416519165039
2015-10-13,34.79654312133789
2015-10-14,34.983707427978516
2015-10-15,36.24140167236328
2015-10-16,36.01931381225586
2015-10-19,35.862117767333984
2015-10-20,36.174034118652344
2015-10-21,36.46350860595703
2015-10-22,35.80221176147461
2015-10-23,36.51092529296875
2015-10-26,36.56830978393555
2015-10-27,36.55833435058594
2015-10-28,37.182193756103516
2015-10-29,37.52656936645508
2015-10-30,38.020668029785156
2015-11-02,38.622066497802734
2015-11-03,37.96576690673828
2015-11-04,38.30015563964844
2015-11-05,38.307655334472656
2015-11-06,38.25773239135742
2015-11-09,37.935821533203125
2015-11-10,37.91835403442383
2015-11-11,37.10732650756836
2015-11-12,36.63819122314453
2015-11-13,36.79790115356445
2015-11-16,37.4616813659668
2015-11-17,36.064231872558594
2015-11-18,36.35869598388672
2015-11-19,36.04427719116211
2015-11-20,36.001853942871094
2015-11-23,35.724857330322266
2015-11-24,36.02180862426758
2015-11-25,36.261383056640625
2015-11-27,36.67313003540039
2015-11-30,36.49594497680664
2015-12-01,36.930152893066406
2015-12-02,37.27702331542969
2015-12-03,35.44786071777344
2015-12-04,32.52568435668945
2015-12-07,33.022281646728516
2015-12-08,33.65861511230469
2015-12-09,32.840118408203125
2015-12-10,33.67359924316406
2015-12-11,33.73847198486328
2015-12-14,33.643646240234375
2015-12-15,34.06538009643555
2015-12-16,34.502079010009766
2015-12-17,34.047908782958984
2015-12-18,33.860755920410156
2015-12-21,33.36415481567383
2015-12-22,33.52635955810547
2015-12-23,34.00049591064453
2015-12-24,34.022953033447266
2015-12-28,33.95558166503906
2015-12-29,34.0279541015625
2015-12-30,33.808349609375
2015-12-31,33.488929748535156
2016-01-04,32.904998779296875
2016-01-05,32.835121154785156
2016-01-06,32.83761978149414
2016-01-07,31.931764602661133
2016-01-08,32.11892318725586
2016-01-11,31.856908798217773
2016-01-12,31.84193229675293
2016-01-13,31.3054141998291
2016-01-14,30.953548431396484
2016-01-15,30.409543991088867
2016-01-19,30.197433471679688
2016-01-20,30.986190795898438
2016-01-21,30.913803100585938
2016-01-22,31.912227630615234
2016-01-25,31.32815170288086
2016-01-26,32.17680740356445
2016-01-27,32.09944534301758
2016-01-28,31.657630920410156
2016-01-29,32.735931396484375
2016-02-01,32.96057891845703
2016-02-02,32.94560623168945
2016-02-03,33.31501770019531
2016-02-04,32.915645599365234
2016-02-05,31.727519989013672
2016-02-08,31.305688858032227
2016-02-09,31.949668884277344
2016-02-10,33.020484924316406
2016-02-11,33.514713287353516
2016-02-12,33.34247589111328
2016-02-16,34.41828155517578
2016-02-17,34.7777214050293
2016-02-18,34.835121154785156
2016-02-19,35.15462112426758
2016-02-22,35.57146072387695
2016-02-23,35.20953369140625
2016-02-24,35.304386138916016
2016-02-25,36.18299865722656
2016-02-26,36.145565032958984
2016-02-29,35.68378829956055
2016-03-01,36.30780792236328
2016-03-02,35.796112060546875
2016-03-03,36.19548034667969
2016-03-04,38.0999870300293
2016-03-07,37.97767639160156
2016-03-08,37.17144775390625
2016-03-09,36.924339294433594
2016-03-10,37.196407318115234
2016-03-11,37.5583381652832
2016-03-14,37.15896224975586
2016-03-15,36.4326057434082
2016-03-16,36.41514587402344
2016-03-17,36.0706787109375
2016-03-18,37.441017150878906
2016-03-21,37.58079528808594
2016-03-22,37.406070709228516
2016-03-23,37.09407043457031
2016-03-24,37.14149475097656
2016-03-28,37.30124282836914
2016-03-29,38.6016960144043
2016-03-30,38.95114517211914
2016-03-31,38.43195724487305
2016-04-01,39.338035583496094
2016-04-04,39.105892181396484
2016-04-05,38.793888092041016
2016-04-06,39.81477737426758
2016-04-07,39.003562927246094
2016-04-08,38.741477966308594
2016-04-11,38.67657470703125
2016-04-12,38.80137252807617
2016-04-13,38.63913345336914
2016-04-14,38.382041931152344
2016-04-15,38.996070861816406
2016-04-18,39.23569869995117
2016-04-19,39.30058670043945
2016-04-20,39.622581481933594
2016-04-21,39.59513473510742
2016-04-22,39.40293884277344
2016-04-25,39.27812576293945
2016-04-26,39.707454681396484
2016-04-27,39.44786071777344
2016-04-28,38.88874435424805
2016-04-29,38.20981216430664
2016-05-02,38.59170150756836
2016-05-03,38.5168342590332
2016-05-04,38.254737854003906
2016-05-05,38.36206817626953
2016-05-06,38.2672233581543
2016-05-09,38.72150802612305
2016-05-10,38.95363998413086
2016-05-11,38.69404602050781
2016-05-12,38.79139709472656
2016-05-13,38.93117141723633
2016-05-16,40.01945495605469
2016-05-17,39.48780059814453
2016-05-18,39.50776290893555
2016-05-19,39.75986099243164
2016-05-20,40.024452209472656
2016-05-23,40.21165084838867
2016-05-24,40.68840026855469
2016-05-25,41.090267181396484
2016-05-26,40.4188346862793
2016-05-27,40.56111145019531
2016-05-31,40.638484954833984
2016-06-01,41.342376708984375
2016-06-02,41.7891731262207
2016-06-03,41.28496170043945
2016-06-06,40.70338821411133
2016-06-07,41.19011306762695
2016-06-08,41.16515350341797
2016-06-09,41.23504638671875
2016-06-10,40.74582290649414
2016-06-13,40.51618576049805
2016-06-14,40.68341064453125
2016-06-15,40.571083068847656
2016-06-16,40.668434143066406
2016-06-17,40.408843994140625
2016-06-20,41.00541687011719
2016-06-21,41.32489776611328
2016-06-22,41.072792053222656
2016-06-23,41.581993103027344
2016-06-24,41.63441848754883
2016-06-27,40.68341064453125
2016-06-28,42.05874252319336
2016-06-29,42.395713806152344
2016-06-30,42.825050354003906
2016-07-01,44.265262603759766
2016-07-05,44.285240173339844
2016-07-06,44.34764862060547
2016-07-07,44.5548095703125
2016-07-08,45.38601303100586
2016-07-11,45.45339584350586
2016-07-12,44.564796447753906
2016-07-13,44.63719177246094
2016-07-14,44.66963195800781
2016-07-15,44.53484344482422
2016-07-18,44.32518005371094
2016-07-19,44.21534729003906
2016-07-20,44.5074348449707
2016-07-21,44.035606384277344
2016-07-22,44.32769012451172
2016-07-25,43.9432373046875
2016-07-26,44.719635009765625
2016-07-27,44.774566650390625
2016-07-28,45.17150115966797
2016-07-29,45.553470611572266
2016-08-01,45.588417053222656
2016-08-02,45.42864227294922
2016-08-03,45.26138687133789
2016-08-04,45.37871551513672
2016-08-05,45.65332794189453
2016-08-08,45.25888442993164
2016-08-09,45.47357940673828
2016-08-10,45.24140167236328
2016-08-11,45.49605178833008
2016-08-12,45.13905334472656
2016-08-15,45.4311408996582
2016-08-16,45.26637649536133
2016-08-17,44.891902923583984
2016-08-18,45.27885055541992
2016-08-19,45.900482177734375
2016-08-22,45.98286056518555
2016-08-23,46.38230895996094
2016-08-24,46.1900749206543
2016-08-25,45.887996673583984
2016-08-26,45.91545486450195
2016-08-29,46.57453918457031
2016-08-30,46.52960205078125
2016-08-31,46.41475296020508
2016-09-01,46.27745056152344
2016-09-02,46.41475296020508
2016-09-06,47.0089225769043
2016-09-07,47.073829650878906
2016-09-08,46.619468688964844
2016-09-09,46.14263916015625
2016-09-12,46.619468688964844
2016-09-13,46.387298583984375
2016-09-14,46.3173942565918
2016-09-15,47.40835952758789
2016-09-16,47.06135177612305
2016-09-19,47.05136489868164
2016-09-20,46.53709411621094
2016-09-21,46.47966384887695
2016-09-22,46.06026077270508
2016-09-23,45.178993225097656
2016-09-26,44.4849739074707
2016-09-27,44.51243591308594
2016-09-28,44.6572265625
2016-09-29,43.94822311401367
2016-09-30,44.75209426879883
2016-10-03,44.3751220703125
2016-10-04,44.15793228149414
2016-10-05,44.23033142089844
2016-10-06,44.609798431396484
2016-10-07,45.15652084350586
2016-10-10,45.4311408996582
2016-10-11,44.84196853637695
2016-10-12,44.7570915222168
2016-10-13,44.584835052490234
2016-10-14,44.335182189941406
2016-10-17,44.52241897583008
2016-10-18,45.106597900390625
2016-10-19,44.682186126708984
2016-10-20,44.812007904052734
2016-10-21,44.63226318359375
2016-10-24,45.01173782348633
2016-10-25,45.33877182006836
2016-10-26,43.9881706237793
2016-10-27,43.75848388671875
2016-10-28,43.778465270996094
2016-10-31,43.94822311401367
2016-11-01,43.38152313232422
2016-11-02,43.39899444580078
2016-11-03,43.34906768798828
2016-11-04,43.893306732177734
2016-11-07,44.99175262451172
2016-11-08,45.66082000732422
2016-11-09,45.37621307373047
2016-11-10,45.004241943359375
2016-11-11,44.25529861450195
2016-11-14,42.47280502319336
2016-11-15,42.92715835571289
2016-11-16,42.93964385986328
2016-11-17,43.53879928588867
2016-11-18,42.93964385986328
2016-11-21,43.264190673828125
2016-11-22,42.44034194946289
2016-11-23,42.10831069946289
2016-11-25,42.6151008605957
2016-11-28,42.02342987060547
2016-11-29,42.4777946472168
2016-11-30,41.064781188964844
2016-12-01,39.819034576416016
2016-12-02,40.47311019897461
2016-12-05,40.932464599609375
2016-12-06,41.36935043334961
2016-12-07,42.03840637207031
2016-12-08,41.891117095947266
2016-12-09,42.595123291015625
2016-12-12,43.488868713378906
2016-12-13,43.76597213745117
2016-12-14,43.736019134521484
2016-12-15,43.953216552734375
2016-12-16,43.74101638793945
2016-12-19,43.70606994628906
2016-12-20,43.78596115112305
2016-12-21,43.59372329711914
2016-12-22,43.21426010131836
2016-12-23,43.79594039916992
2016-12-27,44.2977409362793
2016-12-28,43.77346420288086
2016-12-29,43.8109130859375
2016-12-30,43.671112060546875
2017-01-03,43.72602844238281
2017-01-04,44.47248458862305
2017-01-05,44.03061294555664
2017-01-06,44.24031448364258
2017-01-09,44.45751190185547
2017-01-10,45.386207580566406
2017-01-11,44.37761688232422
2017-01-12,44.28774642944336
2017-01-13,44.82199478149414
2017-01-17,45.45610427856445
2017-01-18,45.68827819824219
2017-01-19,45.421112060546875
2017-01-20,45.326229095458984
2017-01-23,45.11149597167969
2017-01-24,44.979164123535156
2017-01-25,45.06904602050781
2017-01-26,45.22385787963867
2017-01-27,45.803138732910156
2017-01-30,45.38365173339844
2017-01-31,46.095272064208984
2017-02-01,46.36993408203125
2017-02-02,46.69452667236328
2017-02-03,46.9666862487793
2017-02-06,46.819366455078125
2017-02-07,46.971683502197266
2017-02-08,47.178924560546875
2017-02-09,47.565940856933594
2017-02-10,47.69078826904297
2017-02-13,47.7507209777832
2017-02-14,47.85308837890625
2017-02-15,47.76819610595703
2017-02-16,47.56843948364258
2017-02-17,48.91676712036133
2017-02-21,48.804412841796875
2017-02-22,48.68206787109375
2017-02-23,49.16895294189453
2017-02-24,49.86809158325195
2017-02-27,49.673336029052734
2017-02-28,49.72327423095703
2017-03-01,50.12776565551758
2017-03-02,50.22264862060547
2017-03-03,48.554718017578125
2017-03-06,48.57219696044922
2017-03-07,48.30503463745117
2017-03-08,48.45235061645508
2017-03-09,48.59217071533203
2017-03-10,48.5197639465332
2017-03-13,48.55221939086914
2017-03-14,48.31501770019531
2017-03-15,48.61214828491211
2017-03-16,48.37244415283203
2017-03-17,48.724510192871094
2017-03-20,48.99917221069336
2017-03-21,48.77444839477539
2017-03-22,49.88556671142578
2017-03-23,49.863094329833984
2017-03-24,49.888057708740234
2017-03-27,49.8930549621582
2017-03-28,49.70329666137695
2017-03-29,49.770713806152344
2017-03-30,49.47357940673828
2017-03-31,49.91054153442383
2017-04-03,49.84561538696289
2017-04-04,49.888057708740234
2017-04-05,49.273826599121094
2017-04-06,49.19891357421875
2017-04-07,49.18893051147461
2017-04-10,49.19891357421875
2017-04-11,49.28880310058594
2017-04-12,49.20390701293945
2017-04-13,49.01164627075195
2017-04-17,49.09405517578125
2017-04-18,49.161468505859375
2017-04-19,49.49604797363281
2017-04-20,50.06285095214844
2017-04-21,49.72327423095703
2017-04-24,50.32252502441406
2017-04-25,50.2675895690918
2017-04-26,49.93551254272461
2017-04-27,49.780696868896484
2017-04-28,50.02040100097656
2017-05-01,50.20018005371094
2017-05-02,50.46733474731445
2017-05-03,50.49231719970703
2017-05-04,51.15898132324219
2017-05-05,51.36373519897461
2017-05-08,51.5360221862793
2017-05-09,51.84812927246094
2017-05-10,51.770729064941406
2017-05-11,51.78569793701172
2017-05-12,51.83314895629883
2017-05-15,52.402442932128906
2017-05-16,52.54975891113281
2017-05-17,52.2875862121582
2017-05-18,52.53227996826172
2017-05-19,53.08909225463867
2017-05-22,54.26762390136719
2017-05-23,54.20270538330078
2017-05-24,54.35002136230469
2017-05-25,54.512325286865234
2017-05-26,54.297576904296875
2017-05-30,54.48235321044922
2017-05-31,54.619693756103516
2017-06-01,54.87936782836914
2017-06-02,59.506126403808594
2017-06-05,60.14783477783203
2017-06-06,60.33009719848633
2017-06-07,60.69964599609375
2017-06-08,60.36505126953125
2017-06-09,59.283897399902344
2017-06-12,59.114112854003906
2017-06-13,60.14533615112305
2017-06-14,59.67341613769531
2017-06-15,59.88565444946289
2017-06-16,59.663429260253906
2017-06-19,60.45244598388672
2017-06-20,60.62223434448242
2017-06-21,60.889404296875
2017-06-22,61.18904113769531
2017-06-23,61.47118377685547
2017-06-26,61.61351013183594
2017-06-27,60.737098693847656
2017-06-28,60.51237869262695
2017-06-29,59.20649337768555
2017-06-30,59.7807731628418
2017-07-03,59.021728515625
2017-07-05,59.433712005615234
2017-07-06,58.97428512573242
2017-07-07,60.60725784301758
2017-07-10,60.959312438964844
2017-07-11,61.056697845458984
2017-07-12,61.90065002441406
2017-07-13,61.536102294921875
2017-07-14,62.512393951416016
2017-07-17,62.91688919067383
2017-07-18,63.22151184082031
2017-07-19,63.65353012084961
2017-07-20,63.42877960205078
2017-07-21,62.03285598754883
2017-07-24,62.5847282409668
2017-07-25,62.637168884277344
2017-07-26,61.683231353759766
2017-07-27,61.59083938598633
2017-07-28,61.58085250854492
2017-07-31,60.89911651611328
2017-08-01,61.253719329833984
2017-08-02,60.999000549316406
2017-08-03,61.12635803222656
2017-08-04,60.86166000366211
2017-08-07,61.08890151977539
2017-08-08,60.829193115234375
2017-08-09,60.60944747924805
2017-08-10,59.930206298828125
2017-08-11,60.162445068359375
2017-08-14,60.75178146362305
2017-08-15,60.66188430786133
2017-08-16,61.07392501831055
2017-08-17,61.226253509521484
2017-08-18,61.193790435791016
2017-08-21,61.85554504394531
2017-08-22,62.210147857666016
2017-08-23,61.52091979980469
2017-08-24,61.34611892700195
2017-08-25,61.513431549072266
2017-08-28,61.83806610107422
2017-08-29,61.468482971191406
2017-08-30,61.458492279052734
2017-08-31,62.637168884277344
2017-09-01,58.97877502441406
2017-09-05,59.910221099853516
2017-09-06,60.21738052368164
2017-09-07,61.13385009765625
2017-09-08,62.79948043823242
2017-09-11,63.27644348144531
2017-09-12,62.4373893737793
2017-09-13,61.58085250854492
2017-09-14,61.69072723388672
2017-09-15,61.23373794555664
2017-09-18,62.2076530456543
2017-09-19,58.93132781982422
2017-09-20,58.9612922668457
2017-09-21,58.03733444213867
2017-09-22,59.87526321411133
2017-09-25,59.89524841308594
2017-09-26,58.896366119384766
2017-09-27,58.78899002075195
2017-09-28,57.83506393432617
2017-09-29,59.21101760864258
2017-10-02,60.07255172729492
2017-10-03,59.96266555786133
2017-10-04,60.18991470336914
2017-10-05,60.3497428894043
2017-10-06,60.264827728271484
2017-10-09,59.08864974975586
2017-10-10,58.42689514160156
2017-10-11,59.31339645385742
2017-10-12,59.35085678100586
2017-10-13,58.93382263183594
2017-10-16,59.171058654785156
2017-10-17,58.928829193115234
2017-10-18,58.87889099121094
2017-10-19,58.95380401611328
2017-10-20,58.771507263183594
2017-10-23,59.26095962524414
2017-10-24,59.8203239440918
2017-10-25,59.408287048339844
2017-10-26,60.03508758544922
2017-10-27,61.03895568847656
2017-10-30,60.61943435668945
2017-10-31,59.99763107299805
2017-11-01,58.42689514160156
2017-11-02,56.661373138427734
2017-11-03,57.253211975097656
2017-11-06,56.846168518066406
2017-11-07,57.268192291259766
2017-11-08,57.555381774902344
2017-11-09,57.922454833984375
2017-11-10,57.200775146484375
2017-11-13,59.20102310180664
2017-11-14,59.12860107421875
2017-11-15,58.59920120239258
2017-11-16,59.79536056518555
2017-11-17,59.595577239990234
2017-11-20,59.91771697998047
2017-11-21,59.960166931152344
2017-11-22,59.65800857543945
2017-11-24,60.50456237792969
2017-11-27,60.75428009033203
2017-11-28,60.744293212890625
2017-11-29,60.57947540283203
2017-11-30,60.22736740112305
2017-12-01,59.4582405090332
2017-12-04,57.37058639526367
2017-12-05,57.907474517822266
2017-12-06,58.451866149902344
2017-12-07,59.6330451965332
2017-12-08,56.57646942138672
2017-12-11,57.048439025878906
2017-12-12,57.35060501098633
2017-12-13,55.98463821411133
2017-12-14,56.151947021484375
2017-12-15,57.26070022583008
2017-12-18,55.95216751098633
2017-12-19,55.90721893310547
2017-12-20,56.08952331542969
2017-12-21,55.38031768798828
2017-12-22,54.88836669921875
2017-12-26,55.04819869995117
2017-12-27,55.23548126220703
2017-12-28,54.98325729370117
2017-12-29,54.40890884399414
2018-01-02,55.093135833740234
2018-01-03,56.621421813964844
2018-01-04,55.8248176574707
2018-01-05,57.56037139892578
2018-01-08,57.84754180908203
2018-01-09,58.49681091308594
2018-01-10,57.6827278137207
2018-01-11,57.09588623046875
2018-01-12,57.645267486572266
2018-01-16,57.675235748291016
2018-01-17,58.73155212402344
2018-01-18,58.813961029052734
2018-01-19,60.09502029418945
2018-01-22,60.2673454284668
2018-01-23,59.61549758911133
2018-01-24,59.77284622192383
2018-01-25,60.8867301940918
2018-01-26,61.33378601074219
2018-01-29,60.83927917480469
2018-01-30,60.65446472167969
2018-01-31,61.106510162353516
2018-02-01,60.841773986816406
2018-02-02,60.26984786987305
2018-02-05,57.68992233276367
2018-02-06,57.26284408569336
2018-02-07,57.56005859375
2018-02-08,55.736873626708984
2018-02-09,56.63346862792969
2018-02-12,56.63346862792969
2018-02-13,56.398712158203125
2018-02-14,57.39021682739258
2018-02-15,58.07454299926758
2018-02-16,58.05955123901367
2018-02-20,57.535072326660156
2018-02-21,57.227874755859375
2018-02-22,56.9356689453125
2018-02-23,57.5775260925293
2018-02-26,58.151954650878906
2018-02-27,57.987117767333984
2018-02-28,57.572532653808594
2018-03-01,56.66094207763672
2018-03-02,58.53657913208008
2018-03-05,59.0660514831543
2018-03-06,60.04007339477539
2018-03-07,61.49612045288086
2018-03-08,62.083038330078125
2018-03-09,62.794822692871094
2018-03-12,60.177433013916016
2018-03-13,59.15595626831055
2018-03-14,58.4141960144043
2018-03-15,58.44416427612305
2018-03-16,58.86375045776367
2018-03-19,58.154457092285156
2018-03-20,57.947166442871094
2018-03-21,57.028079986572266
2018-03-22,56.138973236083984
2018-03-23,54.63047409057617
2018-03-26,56.65345764160156
2018-03-27,56.21638488769531
2018-03-28,56.23137664794922
2018-03-29,57.14546585083008
2018-04-02,55.36224365234375
2018-04-03,55.2723274230957
2018-04-04,55.24736785888672
2018-04-05,55.83177947998047
2018-04-06,54.4406623840332
2018-04-09,54.90270233154297
2018-04-10,55.77932357788086
2018-04-11,55.09750747680664
2018-04-12,55.199913024902344
2018-04-13,55.287322998046875
2018-04-16,56.94316482543945
2018-04-17,56.77833557128906
2018-04-18,56.69091796875
2018-04-19,56.24885940551758
2018-04-20,56.223876953125
2018-04-23,56.33377456665039
2018-04-24,55.75185012817383
2018-04-25,56.84076690673828
2018-04-26,57.342769622802734
2018-04-27,57.62748336791992
2018-04-30,57.1204948425293
2018-05-01,57.465145111083984
2018-05-02,56.65595626831055
2018-05-03,56.26383972167969
2018-05-04,56.58352279663086
2018-05-07,56.33627700805664
2018-05-08,56.64346694946289
2018-05-09,56.566043853759766
2018-05-10,57.79731369018555
2018-05-11,58.52158737182617
2018-05-14,58.733882904052734
2018-05-15,58.002105712890625
2018-05-16,57.82727813720703
2018-05-17,57.644962310791016
2018-05-18,58.26933670043945
2018-05-21,59.06355285644531
2018-05-22,57.9521598815918
2018-05-23,57.922183990478516
2018-05-24,57.340267181396484
2018-05-25,56.880733489990234
2018-05-29,56.069034576416016
2018-05-30,57.37522888183594
2018-05-31,56.521087646484375
2018-06-01,56.97064208984375
2018-06-04,56.518592834472656
2018-06-05,56.16643524169922
2018-06-06,57.1754264831543
2018-06-07,56.568538665771484
2018-06-08,57.99462127685547
2018-06-11,55.437164306640625
2018-06-12,56.94316482543945
2018-06-13,56.65095901489258
2018-06-14,58.7288818359375
2018-06-15,59.19841384887695
2018-06-18,58.59152603149414
2018-06-19,58.326786041259766
2018-06-20,57.9022102355957
2018-06-21,58.43667984008789
2018-06-22,59.24836349487305
2018-06-25,58.44166946411133
2018-06-26,58.64396667480469
2018-06-27,58.067047119140625
2018-06-28,58.63896942138672
2018-06-29,58.803802490234375
2018-07-02,59.0161018371582
2018-07-03,59.48063278198242
2018-07-05,59.72038650512695
2018-07-06,60.614505767822266
2018-07-09,61.183929443359375
2018-07-10,61.261356353759766
2018-07-11,61.70341491699219
2018-07-12,61.398719787597656
2018-07-13,61.7183952331543
2018-07-16,60.614505767822266
2018-07-17,61.45616149902344
2018-07-18,61.6359748840332
2018-07-19,61.93568420410156
2018-07-20,62.09054946899414
2018-07-23,62.51017761230469
2018-07-24,62.6750373840332
2018-07-25,63.691650390625
2018-07-26,63.82402420043945
2018-07-27,63.44186782836914
2018-07-30,63.933929443359375
2018-07-31,65.06793212890625
2018-08-01,64.70075225830078
2018-08-02,65.032958984375
2018-08-03,65.02049255371094
2018-08-06,64.55339050292969
2018-08-07,64.31610870361328
2018-08-08,64.4310073852539
2018-08-09,64.15374755859375
2018-08-10,63.259525299072266
2018-08-13,63.24203872680664
2018-08-14,63.686649322509766
2018-08-15,63.23204040527344
2018-08-16,63.8490104675293
2018-08-17,64.35105895996094
2018-08-20,63.95890808105469
2018-08-21,64.1337661743164
2018-08-22,64.8256607055664
2018-08-23,64.74571990966797
2018-08-24,64.93804931640625
2018-08-27,65.400146484375
2018-08-28,65.83477020263672
2018-08-29,66.34431457519531
2018-08-30,65.86473083496094
2018-08-31,63.888973236083984
2018-09-04,64.11376953125
2018-09-05,63.7790641784668
2018-09-06,64.89558410644531
