,PCG
2017-09-05,69.13973236083984
2017-09-06,68.98133850097656
2017-09-07,69.60501861572266
2017-09-08,69.93170166015625
2017-09-11,70.84248352050781
2017-09-12,69.45653533935547
2017-09-13,68.85264587402344
2017-09-14,69.38722229003906
2017-09-15,69.5753173828125
2017-09-18,68.9516372680664
2017-09-19,68.58535766601562
2017-09-20,68.35765838623047
2017-09-21,68.4863510131836
2017-09-22,68.20916748046875
2017-09-25,68.59525299072266
2017-09-26,68.34774780273438
2017-09-27,67.28848266601562
2017-09-28,67.89710998535156
2017-09-29,67.93701934814453
2017-10-02,67.9769287109375
2017-10-03,68.15652465820312
2017-10-04,69.04452514648438
2017-10-05,68.9148178100586
2017-10-06,68.68533325195312
2017-10-09,68.49576568603516
2017-10-10,69.03456115722656
2017-10-11,68.9946517944336
2017-10-12,64.35509490966797
2017-10-13,57.5903205871582
2017-10-16,53.309959411621094
2017-10-17,57.31094741821289
2017-10-18,56.313194274902344
2017-10-19,56.87194061279297
2017-10-20,57.73000717163086
2017-10-23,57.13135528564453
2017-10-24,56.981689453125
2017-10-25,56.55265426635742
2017-10-26,56.612525939941406
2017-10-27,57.00164794921875
2017-10-30,57.14133071899414
2017-10-31,57.64020538330078
2017-11-01,57.11139678955078
2017-11-02,56.52272415161133
2017-11-03,56.67238998413086
2017-11-06,56.6424560546875
2017-11-07,56.17351531982422
2017-11-08,55.704566955566406
2017-11-09,55.82429885864258
2017-11-10,56.822052001953125
2017-11-13,56.76218795776367
2017-11-14,56.48281478881836
2017-11-15,55.50501251220703
2017-11-16,55.026100158691406
2017-11-17,53.87868118286133
2017-11-20,52.53171157836914
2017-11-21,53.609283447265625
2017-11-22,53.7689208984375
2017-11-24,53.93854904174805
2017-11-27,54.06825256347656
2017-11-28,54.92631912231445
2017-11-29,54.936302185058594
2017-11-30,54.118141174316406
2017-12-01,54.00838851928711
2017-12-04,53.399757385253906
2017-12-05,53.47957992553711
2017-12-06,52.9407958984375
2017-12-07,52.84101486206055
2017-12-08,53.33988952636719
2017-12-11,53.58932876586914
2017-12-12,53.309959411621094
2017-12-13,52.97072219848633
2017-12-14,52.60155487060547
2017-12-15,52.930809020996094
2017-12-18,52.382049560546875
2017-12-19,51.93305969238281
2017-12-20,51.005149841308594
2017-12-21,44.4000244140625
2017-12-22,44.46986389160156
2017-12-26,44.350135803222656
2017-12-27,44.579620361328125
2017-12-28,44.70933151245117
2017-12-29,44.72928237915039
2018-01-02,44.390045166015625
2018-01-03,43.67166519165039
2018-01-04,43.42222213745117
2018-01-05,44.190494537353516
2018-01-08,45.128379821777344
2018-01-09,44.7392578125
2018-01-10,44.44990921020508
2018-01-11,43.78141403198242
2018-01-12,43.7215461730957
2018-01-16,43.92110061645508
2018-01-17,44.1006965637207
2018-01-18,44.4000244140625
2018-01-19,44.29026794433594
2018-01-22,43.84128189086914
2018-01-23,43.74150466918945
2018-01-24,43.58186340332031
2018-01-25,43.39229202270508
2018-01-26,43.442176818847656
2018-01-29,42.8834342956543
2018-01-30,41.885684967041016
2018-01-31,42.33467102050781
2018-02-01,42.474361419677734
2018-02-02,41.34689712524414
2018-02-05,40.20945739746094
2018-02-06,39.77044677734375
2018-02-07,39.391300201416016
2018-02-08,38.15408706665039
2018-02-09,38.483341217041016
2018-02-12,39.25161361694336
2018-02-13,39.74052047729492
2018-02-14,38.9921989440918
2018-02-15,39.87022399902344
2018-02-16,40.309234619140625
2018-02-20,39.920108795166016
2018-02-21,39.70060348510742
2018-02-22,39.999935150146484
2018-02-23,41.047569274902344
2018-02-26,40.967750549316406
2018-02-27,40.13961410522461
2018-02-28,40.997684478759766
2018-03-01,41.167301177978516
2018-03-02,40.628517150878906
2018-03-05,41.85575485229492
2018-03-06,42.3246955871582
2018-03-07,41.027610778808594
2018-03-08,41.63624572753906
2018-03-09,41.935569763183594
2018-03-12,42.3246955871582
2018-03-13,44.9986686706543
2018-03-14,44.070762634277344
2018-03-15,44.070762634277344
2018-03-16,44.97871780395508
2018-03-19,44.38006591796875
2018-03-20,43.352378845214844
2018-03-21,42.86347961425781
2018-03-22,44.030853271484375
2018-03-23,42.983211517333984
2018-03-26,42.773685455322266
2018-03-27,43.84128189086914
2018-03-28,43.142852783203125
2018-03-29,43.831302642822266
2018-04-02,43.2326545715332
2018-04-03,43.58186340332031
2018-04-04,43.36235809326172
2018-04-05,43.93107986450195
2018-04-06,43.8712158203125
2018-04-09,44.33018112182617
2018-04-10,44.050811767578125
2018-04-11,44.699344635009766
2018-04-12,44.52973175048828
2018-04-13,45.23813247680664
2018-04-16,45.487571716308594
2018-04-17,46.694854736328125
2018-04-18,46.34564208984375
2018-04-19,46.39552688598633
2018-04-20,45.62725830078125
2018-04-23,45.46761703491211
2018-04-24,46.19597625732422
2018-04-25,46.23588562011719
2018-04-26,46.186004638671875
2018-04-27,46.525238037109375
2018-04-30,45.996421813964844
2018-05-01,46.16604995727539
2018-05-02,45.76694107055664
2018-05-03,44.27031326293945
2018-05-04,44.7791633605957
2018-05-07,44.51974868774414
2018-05-08,42.67390823364258
2018-05-09,42.49431610107422
2018-05-10,43.28253936767578
2018-05-11,43.22267150878906
2018-05-14,43.13287353515625
2018-05-15,42.8535041809082
2018-05-16,42.48433303833008
2018-05-17,42.125144958496094
2018-05-18,42.68388366699219
2018-05-21,43.112918853759766
2018-05-22,43.531978607177734
2018-05-23,43.75148010253906
2018-05-24,43.731529235839844
2018-05-25,44.559661865234375
2018-05-29,42.244873046875
2018-05-30,42.99319076538086
2018-05-31,43.2326545715332
2018-06-01,42.17502975463867
2018-06-04,41.9056396484375
2018-06-05,41.885684967041016
2018-06-06,41.05754852294922
2018-06-07,41.57638168334961
2018-06-08,41.356876373291016
2018-06-11,39.67066955566406
2018-06-12,39.20172882080078
2018-06-13,39.29152297973633
2018-06-14,39.80038070678711
2018-06-15,40.109683990478516
2018-06-18,39.70060348510742
2018-06-19,39.80038070678711
2018-06-20,39.91012954711914
2018-06-21,40.43893814086914
2018-06-22,42.823570251464844
2018-06-25,42.19499206542969
2018-06-26,42.52424240112305
2018-06-27,42.37458419799805
2018-06-28,42.61404037475586
2018-06-29,42.46438217163086
2018-07-02,43.64173126220703
2018-07-03,43.8712158203125
2018-07-05,44.08074188232422
2018-07-06,44.928829193115234
2018-07-09,44.98870086669922
2018-07-10,43.62177658081055
2018-07-11,43.55193328857422
2018-07-12,43.561912536621094
2018-07-13,43.17278289794922
2018-07-16,42.943302154541016
2018-07-17,42.474361419677734
2018-07-18,42.04532241821289
2018-07-19,42.16505432128906
2018-07-20,41.34689712524414
2018-07-23,41.43669128417969
2018-07-24,42.39453887939453
2018-07-25,42.89341354370117
2018-07-26,44.599571228027344
2018-07-27,43.3823127746582
2018-07-30,43.12289810180664
2018-07-31,42.983211517333984
2018-08-01,42.414493560791016
2018-08-02,42.21494674682617
2018-08-03,42.86347961425781
2018-08-06,44.47984313964844
2018-08-07,43.561912536621094
2018-08-08,43.990943908691406
2018-08-09,43.80137252807617
2018-08-10,42.57413101196289
2018-08-13,42.693870544433594
2018-08-14,42.743751525878906
2018-08-15,43.372337341308594
2018-08-16,44.68937301635742
2018-08-17,45.14833450317383
2018-08-20,44.67938995361328
2018-08-21,44.599571228027344
2018-08-22,44.49979019165039
2018-08-23,43.86123275756836
2018-08-24,42.71382141113281
2018-08-27,43.51202392578125
2018-08-28,45.56739044189453
2018-08-29,46.79462814331055
2018-08-30,46.91435623168945
2018-08-31,46.07624435424805
2018-09-04,46.90438461303711
2018-09-05,46.89440155029297
2018-09-06,45.42770767211914
2018-09-07,45.67714309692383
2018-09-10,46.14609146118164
2018-09-11,46.186004638671875
2018-09-12,45.806854248046875
2018-09-13,46.41548538208008
2018-09-14,46.864471435546875
2018-09-17,46.714805603027344
2018-09-18,47.093955993652344
2018-09-19,46.60505294799805
2018-09-20,46.81458282470703
2018-09-21,46.684879302978516
2018-09-24,46.17601776123047
2018-09-25,45.73700714111328
2018-09-26,45.058536529541016
2018-09-27,45.168296813964844
2018-09-28,45.90663146972656
2018-10-01,45.76694107055664
2018-10-02,47.31346130371094
2018-10-03,47.093955993652344
2018-10-04,46.884429931640625
2018-10-05,47.84226989746094
2018-10-08,47.81233215332031
2018-10-09,48.440921783447266
2018-10-10,47.542945861816406
2018-10-11,46.5152587890625
2018-10-12,47.16379928588867
2018-10-15,47.732513427734375
2018-10-16,48.68038558959961
2018-10-17,48.85000228881836
2018-10-18,48.131622314453125
2018-10-19,48.74024963378906
2018-10-22,47.67264938354492
2018-10-23,47.18375778198242
2018-10-24,47.13386535644531
2018-10-25,47.263572692871094
2018-10-26,46.186004638671875
2018-10-29,46.674896240234375
2018-10-30,46.824562072753906
2018-10-31,46.704833984375
2018-11-01,47.073997497558594
2018-11-02,47.33341598510742
2018-11-05,48.60055923461914
2018-11-06,48.470855712890625
2018-11-07,48.69036102294922
2018-11-08,47.692604064941406
2018-11-09,39.83030700683594
2018-11-12,32.90589904785156
2018-11-13,32.646488189697266
2018-11-14,25.532508850097656
2018-11-15,17.70014190673828
2018-11-16,24.34518051147461
2018-11-19,23.20774269104004
2018-11-20,23.457178115844727
2018-11-21,24.245407104492188
2018-11-23,23.78643798828125
2018-11-26,25.06356430053711
2018-11-27,26.909406661987305
2018-11-28,27.398305892944336
2018-11-29,26.699878692626953
2018-11-30,26.32073211669922
2018-12-03,27.04909324645996
2018-12-04,26.68990135192871
2018-12-06,25.971521377563477
2018-12-07,25.7320613861084
2018-12-10,25.831832885742188
2018-12-11,26.00145149230957
2018-12-12,26.33070945739746
2018-12-13,26.450439453125
2018-12-14,25.951562881469727
2018-12-17,24.385093688964844
2018-12-18,22.968280792236328
2018-12-19,23.696640014648438
2018-12-20,23.796417236328125
2018-12-21,22.69888687133789
2018-12-24,23.09798812866211
2018-12-26,23.277584075927734
2018-12-27,23.546977996826172
2018-12-28,23.83632469177246
2018-12-31,23.696640014648438
2019-01-02,23.74652671813965
2019-01-03,23.89619255065918
2019-01-04,24.34518051147461
2019-01-07,18.907424926757812
2019-01-08,17.520545959472656
2019-01-09,17.789939880371094
2019-01-10,17.72010040283203
2019-01-11,17.55048179626465
2019-01-14,8.361173629760742
2019-01-15,6.894475936889648
2019-01-16,7.0142059326171875
2019-01-17,6.3457112312316895
2019-01-18,7.213756561279297
2019-01-22,7.682700157165527
2019-01-23,7.972048282623291
2019-01-24,13.918659210205078
2019-01-25,11.743556022644043
2019-01-28,11.983017921447754
2019-01-29,13.958568572998047
2019-01-30,13.639287948608398
2019-01-31,12.970792770385742
2019-02-01,13.050614356994629
2019-02-04,13.26014232635498
2019-02-05,14.04836654663086
2019-02-06,13.639287948608398
2019-02-07,14.028411865234375
2019-02-08,14.168097496032715
2019-02-11,14.297805786132812
2019-02-12,15.395334243774414
2019-02-13,15.175827980041504
2019-02-14,15.435243606567383
2019-02-15,15.445220947265625
2019-02-19,17.70014190673828
2019-02-20,18.169086456298828
2019-02-21,19.356412887573242
2019-02-22,18.72783088684082
2019-02-25,18.60809898376465
2019-02-26,18.478391647338867
2019-02-27,17.760007858276367
2019-02-28,16.991741180419922
2019-03-01,17.869762420654297
2019-03-04,18.00944709777832
2019-03-05,18.268861770629883
2019-03-06,18.318750381469727
2019-03-07,19.02715301513672
2019-03-08,19.346437454223633
2019-03-11,19.336458206176758
2019-03-12,19.176816940307617
2019-03-13,19.416276931762695
2019-03-14,19.466167449951172
2019-03-15,19.605852127075195
2019-03-18,19.3863468170166
2019-03-19,19.02715301513672
2019-03-20,19.037132263183594
2019-03-21,19.007200241088867
2019-03-22,19.37636947631836
2019-03-25,18.169086456298828
2019-03-26,17.909671783447266
2019-03-27,17.64027976989746
2019-03-28,17.211244583129883
2019-03-29,17.760007858276367
2019-04-01,17.96953773498535
2019-04-02,17.620323181152344
2019-04-03,18.42850112915039
2019-04-04,18.817628860473633
2019-04-05,19.32648277282715
2019-04-08,19.635784149169922
2019-04-09,18.7777156829834
2019-04-10,18.827606201171875
2019-04-11,19.087018966674805
2019-04-12,23.028146743774414
2019-04-15,23.66670799255371
2019-04-16,22.20998764038086
2019-04-17,21.8009090423584
2019-04-18,20.95281982421875
2019-04-22,21.351919174194336
2019-04-23,21.48162841796875
2019-04-24,22.878482818603516
2019-04-25,23.038122177124023
2019-04-26,23.357402801513672
2019-04-29,23.367380142211914
2019-04-30,22.469404220581055
2019-05-01,21.651247024536133
2019-05-02,20.91290855407715
2019-05-03,21.44171714782715
2019-05-06,21.292055130004883
2019-05-07,20.95281982421875
2019-05-08,20.2144832611084
2019-05-09,19.30652618408203
2019-05-10,18.558212280273438
2019-05-13,18.189041137695312
2019-05-14,18.318750381469727
2019-05-15,18.01942253112793
2019-05-16,18.12917709350586
2019-05-17,16.981761932373047
2019-05-20,17.64027976989746
2019-05-21,18.40854835510254
2019-05-22,18.957313537597656
2019-05-23,18.94733428955078
2019-05-24,18.787694931030273
2019-05-28,17.690166473388672
2019-05-29,17.091514587402344
2019-05-30,17.740053176879883
2019-05-31,17.061580657958984
2019-06-03,17.84980583190918
2019-06-04,18.697898864746094
2019-06-05,20.703380584716797
2019-06-06,20.92288589477539
2019-06-07,20.414030075073242
2019-06-10,19.725582122802734
2019-06-11,19.057086944580078
2019-06-12,18.199020385742188
2019-06-13,18.2489070892334
2019-06-14,18.438478469848633
2019-06-17,18.837583541870117
2019-06-18,19.09699821472168
2019-06-19,20.483875274658203
2019-06-20,23.517045974731445
2019-06-21,22.908414840698242
2019-06-24,21.621313095092773
2019-06-25,21.551471710205078
2019-06-26,21.671201705932617
2019-06-27,23.89619255065918
2019-06-28,22.86850357055664
2019-07-01,23.29754066467285
2019-07-02,22.349672317504883
2019-07-03,22.31974220275879
2019-07-05,21.741043090820312
2019-07-08,21.68117904663086
2019-07-09,21.840818405151367
2019-07-10,21.351919174194336
2019-07-11,20.404054641723633
2019-07-12,19.356412887573242
2019-07-15,17.70014190673828
2019-07-16,18.08926773071289
2019-07-17,18.40854835510254
2019-07-18,18.41852569580078
2019-07-19,17.750032424926758
2019-07-22,17.6103458404541
2019-07-23,18.847558975219727
2019-07-24,18.847558975219727
2019-07-25,18.308773040771484
2019-07-26,18.65798568725586
2019-07-29,18.23893165588379
2019-07-30,17.95956039428711
2019-07-31,18.08926773071289
2019-08-01,18.00944709777832
2019-08-02,18.558212280273438
2019-08-05,17.909671783447266
2019-08-06,18.189041137695312
2019-08-07,18.119199752807617
2019-08-08,18.468414306640625
2019-08-09,18.07929039001465
2019-08-12,16.71236801147461
2019-08-13,16.91191864013672
2019-08-14,15.894210815429688
2019-08-15,14.357670783996582
2019-08-16,14.247917175292969
2019-08-19,10.646027565002441
2019-08-20,11.633803367614746
2019-08-21,12.222478866577148
2019-08-22,11.65375804901123
2019-08-23,11.015195846557617
2019-08-26,11.773488998413086
2019-08-27,11.194790840148926
2019-08-28,10.795690536499023
2019-08-29,10.406567573547363
2019-08-30,10.426521301269531
2019-09-03,10.546252250671387
2019-09-04,10.665982246398926
2019-09-05,10.536274909973145
2019-09-06,10.167105674743652
2019-09-09,11.1648588180542
2019-09-10,10.875510215759277
2019-09-11,10.656005859375
2019-09-12,10.077308654785156
2019-09-13,11.154881477355957
2019-09-16,10.98526382446289
2019-09-17,11.134926795959473
2019-09-18,11.723600387573242
2019-09-19,12.172590255737305
2019-09-20,11.583914756774902
2019-09-23,11.514073371887207
2019-09-24,10.905444145202637
2019-09-25,10.745802879333496
2019-09-26,10.675959587097168
2019-09-27,10.09726333618164
2019-09-30,9.977532386779785
2019-10-01,9.87775707244873
2019-10-02,8.939868927001953
2019-10-03,9.528543472290039
2019-10-04,10.84557819366455
2019-10-07,11.474162101745605
2019-10-08,10.875510215759277
2019-10-09,10.955330848693848
2019-10-10,7.77249813079834
2019-10-11,8.001981735229492
2019-10-14,7.652768135070801
2019-10-15,7.692677974700928
2019-10-16,7.8622965812683105
2019-10-17,7.812408447265625
2019-10-18,7.742566108703613
2019-10-21,8.021936416625977
2019-10-22,8.081802368164062
2019-10-23,8.1815767288208
2019-10-24,7.183823585510254
2019-10-25,4.988766193389893
2019-10-28,3.7914626598358154
2019-10-29,5.018699645996094
2019-10-30,6.1262054443359375
2019-10-31,6.1561384201049805
2019-11-01,6.415553569793701
2019-11-04,7.253666400909424
2019-11-05,7.98202657699585
2019-11-06,6.904453277587891
2019-11-07,6.006475448608398
2019-11-08,6.465441703796387
2019-11-11,6.245936393737793
2019-11-12,7.044138431549072
2019-11-13,6.904453277587891
2019-11-14,6.684947490692139
2019-11-15,7.403329372406006
2019-11-18,7.074070930480957
2019-11-19,6.8246331214904785
2019-11-20,7.133936405181885
2019-11-21,6.994251251220703
2019-11-22,7.293576717376709
2019-11-25,7.383374214172363
2019-11-26,7.453217029571533
2019-11-27,7.5330376625061035
2019-11-29,7.443239688873291
2019-12-02,7.84234094619751
2019-12-03,8.500858306884766
2019-12-04,9.448723793029785
2019-12-05,9.758027076721191
2019-12-06,9.628317832946777
2019-12-09,11.154881477355957
2019-12-10,12.29232120513916
2019-12-11,12.112725257873535
2019-12-12,11.693669319152832
2019-12-13,11.214747428894043
2019-12-16,9.648274421691895
2019-12-17,10.88548755645752
2019-12-18,11.284589767456055
2019-12-19,10.895465850830078
2019-12-20,10.96530818939209
2019-12-23,10.915420532226562
2019-12-24,10.925397872924805
2019-12-26,10.835600852966309
2019-12-27,10.416543960571289
2019-12-30,10.775735855102539
2019-12-31,10.84557819366455
2020-01-02,10.825623512268066
2020-01-03,10.546252250671387
2020-01-06,10.35667896270752
2020-01-07,10.556229591369629
2020-01-08,10.586162567138672
2020-01-09,10.23694896697998
2020-01-10,10.177083969116211
2020-01-13,11.04512882232666
2020-01-14,11.893218994140625
2020-01-15,12.721354484558105
2020-01-16,12.601624488830566
2020-01-17,13.050614356994629
2020-01-21,13.200276374816895
2020-01-22,12.511826515197754
2020-01-23,13.699152946472168
2020-01-24,14.237940788269043
2020-01-27,14.008456230163574
2020-01-28,14.916412353515625
2020-01-29,15.016186714172363
2020-01-30,14.876501083374023
2020-01-31,15.175827980041504
2020-02-03,17.231201171875
2020-02-04,16.71236801147461
2020-02-05,16.852054595947266
2020-02-06,16.802165985107422
2020-02-07,17.311019897460938
2020-02-10,17.989492416381836
2020-02-11,17.859785079956055
2020-02-12,16.83209800720215
2020-02-13,16.722347259521484
2020-02-14,16.163604736328125
2020-02-18,16.053850173950195
2020-02-19,17.470661163330078
2020-02-20,17.80989646911621
2020-02-21,17.879737854003906
2020-02-24,17.211244583129883
2020-02-25,17.53052520751953
2020-02-26,16.68243408203125
2020-02-27,16.293312072753906
2020-02-28,15.465176582336426
2020-03-02,15.016186714172363
2020-03-03,14.776727676391602
2020-03-04,15.09600830078125
2020-03-05,15.046119689941406
2020-03-06,14.237940788269043
2020-03-09,12.591647148132324
2020-03-10,13.868770599365234
2020-03-11,12.012950897216797
2020-03-12,9.039645195007324
2020-03-13,10.187060356140137
2020-03-16,8.929892539978027
2020-03-17,9.199285507202148
2020-03-18,7.253666400909424
2020-03-19,7.892228603363037
2020-03-20,7.203779220581055
2020-03-23,8.10175609588623
2020-03-24,8.810161590576172
2020-03-25,9.229218482971191
2020-03-26,9.768003463745117
2020-03-27,9.578432083129883
2020-03-30,9.648274421691895
2020-03-31,8.96980094909668
2020-04-01,8.401082992553711
2020-04-02,8.261397361755371
2020-04-03,7.91218376159668
2020-04-06,8.54076862335205
2020-04-07,8.550745964050293
2020-04-08,10.875510215759277
2020-04-09,11.963061332702637
2020-04-13,11.573938369750977
2020-04-14,11.933128356933594
2020-04-15,11.284589767456055
2020-04-16,11.10499382019043
2020-04-17,11.38436508178711
2020-04-20,11.114972114562988
2020-04-21,10.815645217895508
2020-04-22,10.975286483764648
2020-04-23,10.975286483764648
2020-04-24,10.586162567138672
2020-04-27,10.456454277038574
2020-04-28,10.895465850830078
2020-04-29,10.486387252807617
2020-04-30,10.616095542907715
2020-05-01,10.117218017578125
2020-05-04,10.975286483764648
2020-05-05,11.783466339111328
2020-05-06,11.46418571472168
2020-05-07,11.114972114562988
2020-05-08,11.563960075378418
2020-05-11,11.274612426757812
2020-05-12,11.1648588180542
2020-05-13,11.085038185119629
2020-05-14,11.07506275177002
2020-05-15,11.304544448852539
2020-05-18,12.242433547973633
2020-05-19,11.833353996276855
2020-05-20,11.973040580749512
2020-05-21,11.803421020507812
2020-05-22,11.673713684082031
2020-05-26,11.055105209350586
2020-05-27,10.905444145202637
2020-05-28,11.65375804901123
2020-05-29,11.833353996276855
2020-06-01,11.843331336975098
2020-06-02,11.813399314880371
2020-06-03,11.803421020507812
2020-06-04,11.843331336975098
2020-06-05,12.491872787475586
2020-06-08,12.54175853729248
2020-06-09,11.783466339111328
2020-06-10,12.012950897216797
2020-06-11,10.975286483764648
2020-06-12,10.995241165161133
2020-06-15,10.955330848693848
2020-06-16,10.925397872924805
2020-06-17,11.025174140930176
2020-06-18,10.775735855102539
2020-06-19,10.197038650512695
2020-06-22,9.947600364685059
2020-06-23,9.887734413146973
2020-06-24,9.777982711791992
2020-06-25,9.708138465881348
2020-06-26,9.109487533569336
2020-06-29,9.039645195007324
2020-06-30,8.85007095336914
2020-07-01,9.009711265563965
2020-07-02,9.428768157958984
2020-07-06,9.12944221496582
2020-07-07,8.939868927001953
2020-07-08,8.760272979736328
2020-07-09,8.570700645446777
2020-07-10,9.069578170776367
2020-07-13,9.039645195007324
2020-07-14,9.338970184326172
2020-07-15,9.179329872131348
2020-07-16,8.999735832214355
2020-07-17,9.199285507202148
2020-07-20,9.309038162231445
2020-07-21,9.46867847442627
2020-07-22,9.478656768798828
2020-07-23,9.448723793029785
2020-07-24,9.338970184326172
2020-07-27,9.029667854309082
2020-07-28,8.919914245605469
2020-07-29,9.179329872131348
2020-07-30,9.259150505065918
2020-07-31,9.32899284362793
2020-08-03,9.079554557800293
2020-08-04,9.019689559936523
2020-08-05,8.860050201416016
2020-08-06,9.079554557800293
2020-08-07,9.079554557800293
2020-08-10,9.109487533569336
2020-08-11,9.069578170776367
2020-08-12,9.259150505065918
2020-08-13,9.598386764526367
2020-08-14,9.3888578414917
2020-08-17,9.149396896362305
2020-08-18,9.338970184326172
2020-08-19,9.20926284790039
2020-08-20,8.909936904907227
2020-08-21,9.059599876403809
2020-08-24,9.109487533569336
2020-08-25,9.089531898498535
2020-08-26,8.85007095336914
2020-08-27,9.149396896362305
2020-08-28,9.109487533569336
2020-08-31,9.239195823669434
2020-09-01,9.099510192871094
2020-09-02,9.249173164367676
2020-09-03,9.139420509338379
2020-09-04,9.169352531433105
2020-09-08,9.199285507202148
2020-09-09,9.089531898498535
2020-09-10,8.979780197143555
2020-09-11,9.039645195007324
2020-09-14,9.618342399597168
2020-09-15,9.758027076721191
2020-09-16,9.768003463745117
2020-09-17,9.758027076721191
2020-09-18,9.68818473815918
2020-09-21,9.60836410522461
2020-09-22,9.82787036895752
2020-09-23,9.578432083129883
2020-09-24,9.768003463745117
2020-09-25,9.977532386779785
2020-09-28,9.428768157958984
2020-09-29,9.368904113769531
2020-09-30,9.368904113769531
2020-10-01,9.807914733886719
2020-10-02,9.87775707244873
2020-10-05,9.917667388916016
2020-10-06,10.127195358276367
2020-10-07,10.23694896697998
2020-10-08,10.546252250671387
2020-10-09,10.735825538635254
2020-10-12,10.426521301269531
2020-10-13,10.296813011169434
2020-10-14,10.346701622009277
2020-10-15,10.486387252807617
2020-10-16,10.506340980529785
2020-10-19,10.795690536499023
2020-10-20,10.895465850830078
2020-10-21,10.556229591369629
2020-10-22,10.207015037536621
2020-10-23,10.226970672607422
2020-10-26,10.007465362548828
2020-10-27,9.887734413146973
2020-10-28,9.678206443786621
2020-10-29,9.718117713928223
2020-10-30,9.538521766662598
2020-11-02,9.628317832946777
2020-11-03,9.648274421691895
2020-11-04,10.037399291992188
2020-11-05,9.807914733886719
2020-11-06,10.127195358276367
2020-11-09,10.396589279174805
2020-11-10,10.386611938476562
2020-11-11,10.685937881469727
2020-11-12,11.07506275177002
2020-11-13,11.37438678741455
2020-11-16,11.514073371887207
2020-11-17,11.693669319152832
2020-11-18,12.62157917022705
2020-11-19,12.262389183044434
2020-11-20,12.63155746459961
2020-11-23,12.671466827392578
2020-11-24,12.791196823120117
2020-11-25,12.611601829528809
2020-11-27,12.701399803161621
2020-11-30,12.671466827392578
2020-12-01,12.661489486694336
2020-12-02,12.501850128173828
2020-12-03,12.571693420410156
2020-12-04,12.461938858032227
2020-12-07,12.501850128173828
2020-12-08,12.29232120513916
2020-12-09,12.362164497375488
2020-12-10,11.992995262145996
2020-12-11,11.91317367553711
2020-12-14,11.823376655578613
2020-12-15,12.172590255737305
2020-12-16,12.032905578613281
2020-12-17,12.21250057220459
2020-12-18,12.242433547973633
2020-12-21,12.232455253601074
2020-12-22,12.412050247192383
2020-12-23,12.481893539428711
2020-12-24,12.362164497375488
2020-12-28,12.29232120513916
2020-12-29,11.933128356933594
2020-12-30,12.312276840209961
2020-12-31,12.432007789611816
2021-01-04,12.182568550109863
2021-01-05,12.35218620300293
2021-01-06,12.35218620300293
2021-01-07,12.282343864440918
2021-01-08,12.21250057220459
2021-01-11,12.182568550109863
2021-01-12,12.152636528015137
2021-01-13,12.072815895080566
2021-01-14,11.803421020507812
2021-01-15,12.21250057220459
2021-01-19,12.002972602844238
2021-01-20,12.21250057220459
2021-01-21,11.963061332702637
2021-01-22,11.693669319152832
2021-01-25,11.324501037597656
2021-01-26,11.035151481628418
2021-01-27,10.765758514404297
2021-01-28,11.534029006958008
2021-01-29,11.404319763183594
2021-02-01,11.46418571472168
2021-02-02,11.703645706176758
2021-02-03,11.943107604980469
2021-02-04,11.973040580749512
2021-02-05,11.833353996276855
2021-02-08,11.863286018371582
2021-02-09,11.7335786819458
2021-02-10,12.052860260009766
2021-02-11,11.973040580749512
2021-02-12,11.773488998413086
2021-02-16,11.773488998413086
2021-02-17,11.683690071105957
2021-02-18,11.7335786819458
2021-02-19,11.613847732543945
2021-02-22,11.38436508178711
2021-02-23,11.204769134521484
2021-02-24,11.38436508178711
2021-02-25,10.855555534362793
2021-02-26,10.486387252807617
2021-03-01,10.945353507995605
2021-03-02,10.855555534362793
2021-03-03,10.725848197937012
2021-03-04,10.705892562866211
2021-03-05,10.825623512268066
2021-03-08,11.134926795959473
2021-03-09,11.314521789550781
2021-03-10,11.43425178527832
2021-03-11,11.424274444580078
2021-03-12,11.484140396118164
2021-03-15,11.823376655578613
2021-03-16,11.843331336975098
2021-03-17,11.793442726135254
2021-03-18,11.274612426757812
2021-03-19,11.234702110290527
2021-03-22,11.085038185119629
2021-03-23,10.895465850830078
2021-03-24,11.284589767456055
2021-03-25,11.863286018371582
2021-03-26,12.042882919311523
2021-03-29,11.484140396118164
2021-03-30,11.46418571472168
2021-03-31,11.683690071105957
2021-04-01,11.474162101745605
2021-04-05,11.633803367614746
2021-04-06,11.414297103881836
2021-04-07,11.314521789550781
2021-04-08,11.264634132385254
2021-04-09,11.484140396118164
2021-04-12,11.553982734680176
2021-04-13,11.633803367614746
2021-04-14,11.763511657714844
2021-04-15,11.843331336975098
2021-04-16,11.553982734680176
2021-04-19,11.174836158752441
2021-04-20,11.174836158752441
2021-04-21,11.124947547912598
2021-04-22,10.96530818939209
2021-04-23,10.945353507995605
2021-04-26,10.775735855102539
2021-04-27,10.616095542907715
2021-04-28,10.765758514404297
2021-04-29,10.765758514404297
2021-04-30,11.29456615447998
2021-05-03,11.404319763183594
2021-05-04,11.29456615447998
2021-05-05,10.955330848693848
2021-05-06,10.915420532226562
2021-05-07,10.915420532226562
2021-05-10,10.855555534362793
2021-05-11,10.865533828735352
2021-05-12,10.446476936340332
2021-05-13,10.606117248535156
2021-05-14,10.785713195800781
2021-05-17,10.825623512268066
2021-05-18,10.745802879333496
